plotID,plot.sub,KangarooScat,genus,species,speciesID,soilCanopy,resprouter,Chng
DC07,DC07.1d,7.2,Scholtzia,umbellifera,schoumbe,soil,Yes,-0.75
DC07,DC07.1d,7.2,Conospermum,stoechadis,conostoe,soil,Yes,0.2
DC07,DC07.1d,7.2,Cryptandra,pungens,cryppung,soil,No,-1
DC07,DC07.2a,5.8,Banksia,leptophylla,banklept,canopy,No,-0.75
DC07,DC07.2a,5.8,Conospermum,stoechadis,conostoe,soil,Yes,-0.333333333
DC07,DC07.2a,5.8,Cryptandra,pungens,cryppung,soil,No,0.2
DC07,DC07.2a,5.8,Banksia,prionotes,bankprio,canopy,No,-0.666666667
DC07,DC07.2a,5.8,Calothamnus,sanguineus,calosang,canopy,Yes,-0.333333333
DC07,DC07.2a,5.8,Hibbertia,hypericoides,hibbhype,soil,Yes,0.111111111
DC07,DC07.2a,5.8,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,0.142857143
DC07,DC07.2a,5.8,Jacksonia,calcicola,jackcalc,soil,No,0.475409836
DC07,DC07.2a,5.8,Leucopogon,sp. lesueur,leuclesu,soil,No,-0.6
DC07,DC07.2a,5.8,Melaleuca,leuropoma,melaleur,canopy,Yes,-0.090909091
DC07,DC07.2a,5.8,Petrophile,macrostachya,petrmacr,canopy,Yes,-1
DC07,DC07.2a,5.8,Scholtzia,umbellifera,schoumbe,soil,Yes,0.333333333
DC07,DC07.2a,5.8,Synaphea,spinulosa,synaspin,soil,Yes,0.6
DC07,DC07.2a,5.8,Gompholobium,tomentosum,gomptome,soil,No,1
DC07,DC07.2a,5.8,Eremaea,beaufortioides,erembeau,canopy,Yes,0
DC07,DC07.2b,3.8,Astroloma,microdonta,astrmicr,soil,Yes,1
DC07,DC07.2b,3.8,Banksia,leptophylla,banklept,canopy,No,-0.384615385
DC07,DC07.2b,3.8,Acacia,lasiocarpa,acaclasi,soil,No,1
DC07,DC07.2b,3.8,Conospermum,stoechadis,conostoe,soil,Yes,0.2
DC07,DC07.2b,3.8,Gompholobium,tomentosum,gomptome,soil,No,1
DC07,DC07.2b,3.8,Hakea,costata,hakecost,canopy,No,1
DC07,DC07.2b,3.8,Hibbertia,hypericoides,hibbhype,soil,Yes,0.083333333
DC07,DC07.2b,3.8,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,0.333333333
DC07,DC07.2b,3.8,Jacksonia,calcicola,jackcalc,soil,No,0.395348837
DC07,DC07.2b,3.8,Leucopogon,sp. lesueur,leuclesu,soil,No,0
DC07,DC07.2b,3.8,Melaleuca,leuropoma,melaleur,canopy,Yes,0.032258065
DC07,DC07.2b,3.8,Banksia,sessilis,banksess,canopy,No,0.333333333
DC07,DC07.2b,3.8,Banksia,prionotes,bankprio,canopy,No,-1
DC07,DC07.2c,4.2,Banksia,prionotes,bankprio,canopy,No,-1
DC07,DC07.2c,4.2,Banksia,sessilis,banksess,canopy,No,-1
DC07,DC07.2c,4.2,Banksia,leptophylla,banklept,canopy,No,-1
DC07,DC07.2c,4.2,Hakea,costata,hakecost,canopy,No,1
DC07,DC07.2c,4.2,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.2
DC07,DC07.2c,4.2,Jacksonia,calcicola,jackcalc,soil,No,0.517241379
DC07,DC07.2c,4.2,Leucopogon,sp. lesueur,leuclesu,soil,No,0.111111111
DC07,DC07.2c,4.2,Melaleuca,leuropoma,melaleur,canopy,Yes,0
DC07,DC07.2c,4.2,Petrophile,macrostachya,petrmacr,canopy,Yes,0
DC07,DC07.2c,4.2,Scholtzia,umbellifera,schoumbe,soil,Yes,-1
DC07,DC07.2c,4.2,Calothamnus,quadrifidus,caloquad,canopy,Yes,1
DC07,DC07.2c,4.2,Gompholobium,tomentosum,gomptome,soil,No,1
DC07,DC07.2d,2,Banksia,leptophylla,banklept,canopy,No,-0.692307692
DC07,DC07.2d,2,Calothamnus,sanguineus,calosang,canopy,Yes,0
DC07,DC07.2d,2,Eremaea,beaufortioides,erembeau,canopy,Yes,-1
DC07,DC07.2d,2,Banksia,prionotes,bankprio,canopy,No,-1
DC07,DC07.2d,2,Banksia,sessilis,banksess,canopy,No,-0.333333333
DC07,DC07.2d,2,Hibbertia,hypericoides,hibbhype,soil,Yes,0.043478261
DC07,DC07.2d,2,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,0
DC07,DC07.2d,2,Jacksonia,calcicola,jackcalc,soil,No,0.417721519
DC07,DC07.2d,2,Leucopogon,sp. lesueur,leuclesu,soil,No,0.714285714
DC07,DC07.2d,2,Melaleuca,leuropoma,melaleur,canopy,Yes,0.1
DC07,DC07.2d,2,Gompholobium,tomentosum,gomptome,soil,No,0.866666667
DC07,DC07.2d,2,Hakea,costata,hakecost,canopy,No,1
DH07,DH07.1a,2.8,Acacia,lasiocarpa,acaclasi,soil,No,-0.793103448
DH07,DH07.1a,2.8,Acacia,spathulifolia,acacspat,soil,No,-1
DH07,DH07.1a,2.8,Bossiaea,eriocarpa,bosserio,soil,No,0.166666667
DH07,DH07.1a,2.8,Calothamnus,quadrifidus,caloquad,canopy,Yes,0.5
DH07,DH07.1a,2.8,Banksia,dallanneyi,bankdall,canopy,Yes,0
DH07,DH07.1a,2.8,Banksia,leptophylla,banklept,canopy,No,-0.75
DH07,DH07.1a,2.8,Labichea,cassioides,labicass,soil,Yes,0
DH07,DH07.1a,2.8,Melaleuca,systena,melasyst,canopy,Yes,-0.090909091
DH07,DH07.1a,2.8,Phyllanthus,calycinus,phylcaly,soil,Yes,0.333333333
DH07,DH07.1a,2.8,Gompholobium,tomentosum,gomptome,soil,No,0.5
DH07,DH07.1a,2.8,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.076923077
DH07,DH07.1b,2.4,Banksia,leptophylla,banklept,canopy,No,0.333333333
DH07,DH07.1b,2.4,Bossiaea,eriocarpa,bosserio,soil,No,-0.486486486
DH07,DH07.1b,2.4,Acacia,lasiocarpa,acaclasi,soil,No,-0.857142857
DH07,DH07.1b,2.4,Acacia,spathulifolia,acacspat,soil,No,-1
DH07,DH07.1b,2.4,Hibbertia,hypericoides,hibbhype,soil,Yes,0.25
DH07,DH07.1b,2.4,Labichea,cassioides,labicass,soil,Yes,-0.25
DH07,DH07.1b,2.4,Calothamnus,quadrifidus,caloquad,canopy,Yes,-0.2
DH07,DH07.1b,2.4,Gompholobium,tomentosum,gomptome,soil,No,0
DH07,DH07.1b,2.4,Phyllanthus,calycinus,phylcaly,soil,Yes,1
DH07,DH07.1b,2.4,Melaleuca,systena,melasyst,canopy,Yes,0.052631579
DH07,DH07.1b,2.4,Leucopogon,sp. lesueur,leuclesu,soil,No,1
DH07,DH07.1c,1.2,Banksia,leptophylla,banklept,canopy,No,0.125
DH07,DH07.1c,1.2,Banksia,sessilis,banksess,canopy,No,-1
DH07,DH07.1c,1.2,Beaufortia,aestiva,beauaest,canopy,No,-1
DH07,DH07.1c,1.2,Acacia,spathulifolia,acacspat,soil,No,-1
DH07,DH07.1c,1.2,Calothamnus,quadrifidus,caloquad,canopy,Yes,0
DH07,DH07.1c,1.2,Eremaea,beaufortioides,erembeau,canopy,Yes,1
DH07,DH07.1c,1.2,Gompholobium,tomentosum,gomptome,soil,No,0
DH07,DH07.1c,1.2,Bossiaea,eriocarpa,bosserio,soil,No,0.52
DH07,DH07.1c,1.2,Hibbertia,hypericoides,hibbhype,soil,Yes,0.2
DH07,DH07.1c,1.2,Hibbertia,spicata,hibbspic,soil,Yes,0
DH07,DH07.1c,1.2,Melaleuca,systena,melasyst,canopy,Yes,0
DH07,DH07.1c,1.2,Grevillea,thelemanniana,grevthel,soil,Yes,0
DH07,DH07.1c,1.2,Phyllanthus,calycinus,phylcaly,soil,Yes,1
DH07,DH07.1c,1.2,Synaphea,spinulosa,synaspin,soil,Yes,-1
DH07,DH07.1c,1.2,Petrophile,macrostachya,petrmacr,canopy,Yes,1
DH07,DH07.1c,1.2,Acacia,lasiocarpa,acaclasi,soil,No,-0.769230769
DH07,DH07.1d,2.6,Acacia,lasiocarpa,acaclasi,soil,No,-0.894736842
DH07,DH07.1d,2.6,Acacia,spathulifolia,acacspat,soil,No,-1
DH07,DH07.1d,2.6,Calothamnus,quadrifidus,caloquad,canopy,Yes,-0.25
DH07,DH07.1d,2.6,Gompholobium,tomentosum,gomptome,soil,No,-0.333333333
DH07,DH07.1d,2.6,Banksia,leptophylla,banklept,canopy,No,0.5
DH07,DH07.1d,2.6,Bossiaea,eriocarpa,bosserio,soil,No,-0.2
DH07,DH07.1d,2.6,Labichea,cassioides,labicass,soil,Yes,-0.157894737
DH07,DH07.1d,2.6,Leucopogon,sp. lesueur,leuclesu,soil,No,-1
DH07,DH07.1d,2.6,Grevillea,thelemanniana,grevthel,soil,Yes,0.2
DH07,DH07.1d,2.6,Hibbertia,hypericoides,hibbhype,soil,Yes,0.111111111
DH07,DH07.1d,2.6,Phyllanthus,calycinus,phylcaly,soil,Yes,1
DH07,DH07.1d,2.6,Melaleuca,systena,melasyst,canopy,Yes,-0.090909091
DH07,DH07.2a,1.4,Acacia,spathulifolia,acacspat,soil,No,-1
DH07,DH07.2a,1.4,Banksia,leptophylla,banklept,canopy,No,-0.2
DH07,DH07.2a,1.4,Acacia,lasiocarpa,acaclasi,soil,No,-0.914893617
DH07,DH07.2a,1.4,Calothamnus,quadrifidus,caloquad,canopy,Yes,0.771428571
DH07,DH07.2a,1.4,Gompholobium,tomentosum,gomptome,soil,No,-0.538461538
DH07,DH07.2a,1.4,Beaufortia,aestiva,beauaest,canopy,No,-1
DH07,DH07.2a,1.4,Bossiaea,eriocarpa,bosserio,soil,No,-0.04
DH07,DH07.2a,1.4,Melaleuca,systena,melasyst,canopy,Yes,-0.333333333
DH07,DH07.2a,1.4,Phyllanthus,calycinus,phylcaly,soil,Yes,1
DH07,DH07.2a,1.4,Hibbertia,hypericoides,hibbhype,soil,Yes,0.5
DH07,DH07.2a,1.4,Jacksonia,calcicola,jackcalc,soil,No,-1
DH07,DH07.2b,4.2,Banksia,leptophylla,banklept,canopy,No,-1
DH07,DH07.2b,4.2,Bossiaea,eriocarpa,bosserio,soil,No,0.176470588
DH07,DH07.2b,4.2,Calothamnus,quadrifidus,caloquad,canopy,Yes,0.2
DH07,DH07.2b,4.2,Gompholobium,tomentosum,gomptome,soil,No,-0.333333333
DH07,DH07.2b,4.2,Grevillea,thelemanniana,grevthel,soil,Yes,0
DH07,DH07.2b,4.2,Hakea,lissocarpha,hakeliss,canopy,Yes,1
DH07,DH07.2b,4.2,Hibbertia,hypericoides,hibbhype,soil,Yes,0
DH07,DH07.2b,4.2,Petrophile,macrostachya,petrmacr,canopy,Yes,1
DH07,DH07.2b,4.2,Phyllanthus,calycinus,phylcaly,soil,Yes,1
DH07,DH07.2b,4.2,Acacia,spathulifolia,acacspat,soil,No,-1
DH07,DH07.2b,4.2,Acacia,lasiocarpa,acaclasi,soil,No,-1
DH07,DH07.2c,2.6,Acacia,spathulifolia,acacspat,soil,No,-0.924528302
DH07,DH07.2c,2.6,Banksia,dallanneyi,bankdall,canopy,Yes,0
DH07,DH07.2c,2.6,Acacia,lasiocarpa,acaclasi,soil,No,-0.916666667
DH07,DH07.2c,2.6,Calothamnus,quadrifidus,caloquad,canopy,Yes,0.4
DH07,DH07.2c,2.6,Gompholobium,tomentosum,gomptome,soil,No,0.333333333
DH07,DH07.2c,2.6,Grevillea,thelemanniana,grevthel,soil,Yes,1
DH07,DH07.2c,2.6,Labichea,cassioides,labicass,soil,Yes,-0.5
DH07,DH07.2c,2.6,Melaleuca,systena,melasyst,canopy,Yes,-0.2
DH07,DH07.2c,2.6,Phyllanthus,calycinus,phylcaly,soil,Yes,1
DH07,DH07.2c,2.6,Banksia,leptophylla,banklept,canopy,No,-0.5
DH07,DH07.2c,2.6,Bossiaea,eriocarpa,bosserio,soil,No,0.714285714
DH07,DH07.2d,1.6,Acacia,lasiocarpa,acaclasi,soil,No,-0.917808219
DH07,DH07.2d,1.6,Bossiaea,eriocarpa,bosserio,soil,No,0.066666667
DH07,DH07.2d,1.6,Calothamnus,quadrifidus,caloquad,canopy,Yes,0.25
DH07,DH07.2d,1.6,Acacia,spathulifolia,acacspat,soil,No,-1
DH07,DH07.2d,1.6,Banksia,leptophylla,banklept,canopy,No,1
DH07,DH07.2d,1.6,Hakea,lissocarpha,hakeliss,canopy,Yes,1
DH07,DH07.2d,1.6,Hibbertia,hypericoides,hibbhype,soil,Yes,0.2
DH07,DH07.2d,1.6,Labichea,cassioides,labicass,soil,Yes,0
DH07,DH07.2d,1.6,Melaleuca,systena,melasyst,canopy,Yes,0.333333333
DH07,DH07.2d,1.6,Phyllanthus,calycinus,phylcaly,soil,Yes,1
DH07,DH07.2d,1.6,Scholtzia,umbellifera,schoumbe,soil,Yes,0
DH07,DH07.2d,1.6,Gompholobium,tomentosum,gomptome,soil,No,0.142857143
DH07,DH07.2d,1.6,Grevillea,thelemanniana,grevthel,soil,Yes,0
DH08,DH08.1a,5.6,Acacia,lasiocarpa,acaclasi,soil,No,-0.2
DH08,DH08.1a,5.6,Banksia,sessilis,banksess,canopy,No,-1
DH08,DH08.1a,5.6,Beaufortia,aestiva,beauaest,canopy,No,-1
DH08,DH08.1a,5.6,Allocasuarina,humilis,allohumi,canopy,Yes,-1
DH08,DH08.1a,5.6,Banksia,leptophylla,banklept,canopy,No,-0.666666667
DH08,DH08.1a,5.6,Gompholobium,tomentosum,gomptome,soil,No,1
DH08,DH08.1a,5.6,Hibbertia,hypericoides,hibbhype,soil,Yes,0.2
DH08,DH08.1a,5.6,Jacksonia,calcicola,jackcalc,soil,No,-1
DH08,DH08.1a,5.6,Labichea,cassioides,labicass,soil,Yes,0.176470588
DH08,DH08.1a,5.6,Melaleuca,systena,melasyst,canopy,Yes,0.142857143
DH08,DH08.1a,5.6,Petrophile,brevifolia,petrbrev,canopy,Yes,0
DH08,DH08.1a,5.6,Scholtzia,umbellifera,schoumbe,soil,Yes,0
DH08,DH08.1a,5.6,Calothamnus,quadrifidus,caloquad,canopy,Yes,0
DH08,DH08.1a,5.6,Cryptandra,mutila,crypmuti,soil,No,-0.066666667
DH08,DH08.1b,3.5,Acacia,lasiocarpa,acaclasi,soil,No,-0.6
DH08,DH08.1b,3.5,Beaufortia,aestiva,beauaest,canopy,No,-0.272727273
DH08,DH08.1b,3.5,Bossiaea,eriocarpa,bosserio,soil,No,0.161290323
DH08,DH08.1b,3.5,Allocasuarina,humilis,allohumi,canopy,Yes,1
DH08,DH08.1b,3.5,Banksia,leptophylla,banklept,canopy,No,-0.157894737
DH08,DH08.1b,3.5,Hibbertia,hypericoides,hibbhype,soil,Yes,-1
DH08,DH08.1b,3.5,Jacksonia,calcicola,jackcalc,soil,No,-0.176470588
DH08,DH08.1b,3.5,Jacksonia,hakeoides,jackhake,soil,Yes,1
DH08,DH08.1b,3.5,Labichea,cassioides,labicass,soil,Yes,0.058823529
DH08,DH08.1b,3.5,Leucopogon,sp. lesueur,leuclesu,soil,No,0.5
DH08,DH08.1b,3.5,Melaleuca,leuropoma,melaleur,canopy,Yes,-1
DH08,DH08.1b,3.5,Melaleuca,systena,melasyst,canopy,Yes,0.923076923
DH08,DH08.1b,3.5,Scholtzia,umbellifera,schoumbe,soil,Yes,1
DH08,DH08.1b,3.5,Gompholobium,tomentosum,gomptome,soil,No,0.166666667
DH08,DH08.1b,3.5,Cryptandra,mutila,crypmuti,soil,No,0.333333333
DH08,DH08.1c,9,Acacia,spathulifolia,acacspat,soil,No,-1
DH08,DH08.1c,9,Allocasuarina,humilis,allohumi,canopy,Yes,-0.5
DH08,DH08.1c,9,Acacia,lasiocarpa,acaclasi,soil,No,-0.6
DH08,DH08.1c,9,Bossiaea,eriocarpa,bosserio,soil,No,0.6
DH08,DH08.1c,9,Calothamnus,quadrifidus,caloquad,canopy,Yes,-0.263157895
DH08,DH08.1c,9,Conospermum,stoechadis,conostoe,soil,Yes,0.5
DH08,DH08.1c,9,Cryptandra,mutila,crypmuti,soil,No,-0.647058824
DH08,DH08.1c,9,Gompholobium,tomentosum,gomptome,soil,No,0.428571429
DH08,DH08.1c,9,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.1
DH08,DH08.1c,9,Jacksonia,calcicola,jackcalc,soil,No,-0.2
DH08,DH08.1c,9,Labichea,cassioides,labicass,soil,Yes,0
DH08,DH08.1c,9,Leucopogon,sp. lesueur,leuclesu,soil,No,0.875
DH08,DH08.1c,9,Melaleuca,leuropoma,melaleur,canopy,Yes,-1
DH08,DH08.1c,9,Melaleuca,systena,melasyst,canopy,Yes,0.2
DH08,DH08.1c,9,Banksia,leptophylla,banklept,canopy,No,0.142857143
DH08,DH08.1c,9,Beaufortia,aestiva,beauaest,canopy,No,-0.666666667
DH08,DH08.1c,9,Scholtzia,umbellifera,schoumbe,soil,Yes,0.333333333
DH08,DH08.1c,9,Petrophile,brevifolia,petrbrev,canopy,Yes,0
DH08,DH08.1d,4.4,Allocasuarina,humilis,allohumi,canopy,Yes,1
DH08,DH08.1d,4.4,Banksia,leptophylla,banklept,canopy,No,-0.391304348
DH08,DH08.1d,4.4,Beaufortia,aestiva,beauaest,canopy,No,0
DH08,DH08.1d,4.4,Acacia,spathulifolia,acacspat,soil,No,-1
DH08,DH08.1d,4.4,Cryptandra,mutila,crypmuti,soil,No,1
DH08,DH08.1d,4.4,Daviesia,sp.,daviesiaSP,soil,Yes,-1
DH08,DH08.1d,4.4,Gompholobium,tomentosum,gomptome,soil,No,-0.62962963
DH08,DH08.1d,4.4,Calothamnus,quadrifidus,caloquad,canopy,Yes,0
DH08,DH08.1d,4.4,Labichea,cassioides,labicass,soil,Yes,0.2
DH08,DH08.1d,4.4,Melaleuca,leuropoma,melaleur,canopy,Yes,0
DH08,DH08.1d,4.4,Jacksonia,calcicola,jackcalc,soil,No,-0.655172414
DH08,DH08.1d,4.4,Acacia,lasiocarpa,acaclasi,soil,No,-0.739130435
DH08,DH08.2a,4.5,Acacia,lasiocarpa,acaclasi,soil,No,-0.272727273
DH08,DH08.2a,4.5,Bossiaea,eriocarpa,bosserio,soil,No,-0.538461538
DH08,DH08.2a,4.5,Cryptandra,mutila,crypmuti,soil,No,1
DH08,DH08.2a,4.5,Cryptandra,pungens,cryppung,soil,No,-1
DH08,DH08.2a,4.5,Gompholobium,tomentosum,gomptome,soil,No,-0.130434783
DH08,DH08.2a,4.5,Jacksonia,calcicola,jackcalc,soil,No,-0.391304348
DH08,DH08.2a,4.5,Labichea,cassioides,labicass,soil,Yes,0
DH08,DH08.2a,4.5,Leucopogon,sp. lesueur,leuclesu,soil,No,-1
DH08,DH08.2a,4.5,Melaleuca,leuropoma,melaleur,canopy,Yes,0.105263158
DH08,DH08.2a,4.5,Melaleuca,systena,melasyst,canopy,Yes,0.5
DH08,DH08.2a,4.5,Banksia,leptophylla,banklept,canopy,No,0.4
DH08,DH08.2a,4.5,Beaufortia,aestiva,beauaest,canopy,No,0.5
DH08,DH08.2b,6.2,Acacia,lasiocarpa,acaclasi,soil,No,-0.263157895
DH08,DH08.2b,6.2,Allocasuarina,humilis,allohumi,canopy,Yes,-0.2
DH08,DH08.2b,6.2,Bossiaea,eriocarpa,bosserio,soil,No,0.904761905
DH08,DH08.2b,6.2,Cryptandra,mutila,crypmuti,soil,No,0.6
DH08,DH08.2b,6.2,Gompholobium,tomentosum,gomptome,soil,No,0
DH08,DH08.2b,6.2,Hakea,lissocarpha,hakeliss,canopy,Yes,-1
DH08,DH08.2b,6.2,Hibbertia,hypericoides,hibbhype,soil,Yes,0
DH08,DH08.2b,6.2,Jacksonia,calcicola,jackcalc,soil,No,0.2
DH08,DH08.2b,6.2,Labichea,cassioides,labicass,soil,Yes,0
DH08,DH08.2b,6.2,Leucopogon,sp. lesueur,leuclesu,soil,No,0.6
DH08,DH08.2b,6.2,Melaleuca,leuropoma,melaleur,canopy,Yes,1
DH08,DH08.2b,6.2,Melaleuca,systena,melasyst,canopy,Yes,0.161290323
DH08,DH08.2b,6.2,Petrophile,brevifolia,petrbrev,canopy,Yes,0
DH08,DH08.2b,6.2,Banksia,leptophylla,banklept,canopy,No,-0.411764706
DH08,DH08.2b,6.2,Beaufortia,aestiva,beauaest,canopy,No,0
DH08,DH08.2b,6.2,Scholtzia,umbellifera,schoumbe,soil,Yes,0
DH08,DH08.2c,4,Banksia,leptophylla,banklept,canopy,No,-0.714285714
DH08,DH08.2c,4,Beaufortia,aestiva,beauaest,canopy,No,-1
DH08,DH08.2c,4,Calytrix,sp.,calytrixSP,soil,No,1
DH08,DH08.2c,4,Allocasuarina,humilis,allohumi,canopy,Yes,0
DH08,DH08.2c,4,Cryptandra,mutila,crypmuti,soil,No,-0.133333333
DH08,DH08.2c,4,Gompholobium,tomentosum,gomptome,soil,No,0.636363636
DH08,DH08.2c,4,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.090909091
DH08,DH08.2c,4,Conospermum,stoechadis,conostoe,soil,Yes,0
DH08,DH08.2c,4,Labichea,cassioides,labicass,soil,Yes,0.125
DH08,DH08.2c,4,Leucopogon,sp. lesueur,leuclesu,soil,No,1
DH08,DH08.2c,4,Melaleuca,systena,melasyst,canopy,Yes,0.161290323
DH08,DH08.2c,4,Jacksonia,calcicola,jackcalc,soil,No,-1
DH08,DH08.2c,4,Acacia,lasiocarpa,acaclasi,soil,No,-0.476190476
DH08,DH08.2d,9.4,Banksia,leptophylla,banklept,canopy,No,-0.625
DH08,DH08.2d,9.4,Beaufortia,aestiva,beauaest,canopy,No,-0.677419355
DH08,DH08.2d,9.4,Calothamnus,quadrifidus,caloquad,canopy,Yes,-1
DH08,DH08.2d,9.4,Cryptandra,mutila,crypmuti,soil,No,-0.2
DH08,DH08.2d,9.4,Gompholobium,tomentosum,gomptome,soil,No,0.548387097
DH08,DH08.2d,9.4,Jacksonia,calcicola,jackcalc,soil,No,-1
DH08,DH08.2d,9.4,Labichea,cassioides,labicass,soil,Yes,0.047619048
DH08,DH08.2d,9.4,Melaleuca,leuropoma,melaleur,canopy,Yes,0.8
DH08,DH08.2d,9.4,Melaleuca,systena,melasyst,canopy,Yes,-0.290322581
DH08,DH08.2d,9.4,Acacia,lasiocarpa,acaclasi,soil,No,-0.428571429
DH08,DH08.2d,9.4,Allocasuarina,humilis,allohumi,canopy,Yes,-0.222222222
DH09,DH09.1a,4.4,Acacia,lasiocarpa,acaclasi,soil,No,-0.619047619
DH09,DH09.1a,4.4,Acacia,spathulifolia,acacspat,soil,No,-0.826086957
DH09,DH09.1a,4.4,Calothamnus,quadrifidus,caloquad,canopy,Yes,-0.6
DH09,DH09.1a,4.4,Calytrix,sp.,calytrixSP,soil,No,-1
DH09,DH09.1a,4.4,Gastrolobium,capitatum,gastcapi,soil,Yes,-1
DH09,DH09.1a,4.4,Grevillea,thelemanniana,grevthel,soil,Yes,0
DH09,DH09.1a,4.4,Hibbertia,hypericoides,hibbhype,soil,Yes,0.333333333
DH09,DH09.1a,4.4,Labichea,cassioides,labicass,soil,Yes,-0.125
DH09,DH09.1a,4.4,Melaleuca,systena,melasyst,canopy,Yes,0.047619048
DH09,DH09.1a,4.4,Allocasuarina,humilis,allohumi,canopy,Yes,-1
DH09,DH09.1a,4.4,Bossiaea,eriocarpa,bosserio,soil,No,-0.65
DH09,DH09.1b,8,Banksia,leptophylla,banklept,canopy,No,1
DH09,DH09.1b,8,Bossiaea,eriocarpa,bosserio,soil,No,-0.428571429
DH09,DH09.1b,8,Acacia,lasiocarpa,acaclasi,soil,No,-0.125
DH09,DH09.1b,8,Acacia,spathulifolia,acacspat,soil,No,-0.514285714
DH09,DH09.1b,8,Grevillea,thelemanniana,grevthel,soil,Yes,0.333333333
DH09,DH09.1b,8,Hakea,lissocarpha,hakeliss,canopy,Yes,1
DH09,DH09.1b,8,Hibbertia,hypericoides,hibbhype,soil,Yes,0.4
DH09,DH09.1b,8,Labichea,cassioides,labicass,soil,Yes,-0.555555556
DH09,DH09.1b,8,Leucopogon,sp. lesueur,leuclesu,soil,No,1
DH09,DH09.1b,8,Melaleuca,systena,melasyst,canopy,Yes,0.333333333
DH09,DH09.1b,8,Phyllanthus,calycinus,phylcaly,soil,Yes,1
DH09,DH09.1b,8,Synaphea,spinulosa,synaspin,soil,Yes,-1
DH09,DH09.1b,8,Calothamnus,quadrifidus,caloquad,canopy,Yes,0.333333333
DH09,DH09.1b,8,Gompholobium,tomentosum,gomptome,soil,No,0
DH09,DH09.1c,1.8,Bossiaea,eriocarpa,bosserio,soil,No,0.074626866
DH09,DH09.1c,1.8,Calothamnus,quadrifidus,caloquad,canopy,Yes,0.333333333
DH09,DH09.1c,1.8,Acacia,lasiocarpa,acaclasi,soil,No,0.272727273
DH09,DH09.1c,1.8,Acacia,spathulifolia,acacspat,soil,No,-1
DH09,DH09.1c,1.8,Hakea,lissocarpha,hakeliss,canopy,Yes,0.5
DH09,DH09.1c,1.8,Hibbertia,hypericoides,hibbhype,soil,Yes,1
DH09,DH09.1c,1.8,Hibbertia,spicata,hibbspic,soil,Yes,1
DH09,DH09.1c,1.8,Labichea,cassioides,labicass,soil,Yes,-0.111111111
DH09,DH09.1c,1.8,Leucopogon,sp. lesueur,leuclesu,soil,No,1
DH09,DH09.1c,1.8,Melaleuca,systena,melasyst,canopy,Yes,0
DH09,DH09.1c,1.8,Phyllanthus,calycinus,phylcaly,soil,Yes,1
DH09,DH09.1c,1.8,Gompholobium,tomentosum,gomptome,soil,No,-1
DH09,DH09.1c,1.8,Grevillea,thelemanniana,grevthel,soil,Yes,0
DH09,DH09.1d,1.4,Bossiaea,eriocarpa,bosserio,soil,No,-0.181818182
DH09,DH09.1d,1.4,Calothamnus,quadrifidus,caloquad,canopy,Yes,-1
DH09,DH09.1d,1.4,Acacia,lasiocarpa,acaclasi,soil,No,-0.411764706
DH09,DH09.1d,1.4,Acacia,spathulifolia,acacspat,soil,No,-1
DH09,DH09.1d,1.4,Hibbertia,hypericoides,hibbhype,soil,Yes,0.333333333
DH09,DH09.1d,1.4,Hibbertia,spicata,hibbspic,soil,Yes,0
DH09,DH09.1d,1.4,Labichea,cassioides,labicass,soil,Yes,-0.142857143
DH09,DH09.1d,1.4,Leucopogon,sp. lesueur,leuclesu,soil,No,1
DH09,DH09.1d,1.4,Melaleuca,systena,melasyst,canopy,Yes,0.083333333
DH09,DH09.1d,1.4,Phyllanthus,calycinus,phylcaly,soil,Yes,1
DH09,DH09.1d,1.4,Gompholobium,tomentosum,gomptome,soil,No,-1
DH09,DH09.1d,1.4,Hakea,lissocarpha,hakeliss,canopy,Yes,0
DH09,DH09.2a,4.8,Acacia,lasiocarpa,acaclasi,soil,No,-0.166666667
DH09,DH09.2a,4.8,Banksia,leptophylla,banklept,canopy,No,-1
DH09,DH09.2a,4.8,Bossiaea,eriocarpa,bosserio,soil,No,-0.625
DH09,DH09.2a,4.8,Acacia,spathulifolia,acacspat,soil,No,-0.76
DH09,DH09.2a,4.8,Allocasuarina,humilis,allohumi,canopy,Yes,-0.6
DH09,DH09.2a,4.8,Grevillea,thelemanniana,grevthel,soil,Yes,0.333333333
DH09,DH09.2a,4.8,Hibbertia,hypericoides,hibbhype,soil,Yes,1
DH09,DH09.2a,4.8,Hibbertia,spicata,hibbspic,soil,Yes,1
DH09,DH09.2a,4.8,Labichea,cassioides,labicass,soil,Yes,-0.5
DH09,DH09.2a,4.8,Leucopogon,sp. lesueur,leuclesu,soil,No,1
DH09,DH09.2a,4.8,Melaleuca,systena,melasyst,canopy,Yes,0.454545455
DH09,DH09.2a,4.8,Phyllanthus,calycinus,phylcaly,soil,Yes,0.833333333
DH09,DH09.2a,4.8,Calothamnus,quadrifidus,caloquad,canopy,Yes,0.5
