plotID,subplot,genus,species,speciesID,soilCanopy,resprouter,RegenType,Chng
MAS08,1d,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.176470588
MAS08,1d,Scholtzia,laxiflora,scholaxi,soil,Yes,s,0.567567568
MAS08,1d,Verticordia,densiflora,vertdens,soil,Yes,s,0.7
MAS08,2a,Baeckea,camphorosmae,baeccamp,soil,Yes,s,-1
MAS08,2a,Banksia,dallanneyi,bankdall,canopy,Yes,s,-1
MAS08,2a,Calytrix,depressa,calydepr,soil,Yes,s,-1
MAS08,2a,Conospermum,wycherleyi,conowych,soil,Yes,s,0
MAS08,2a,Daviesia,divaricata,davidiva,soil,Yes,s,-0.142857143
MAS08,2a,Eremaea,beaufortioides,erembeau,canopy,Yes,s,-0.333333333
MAS08,2a,Eremea,violacea,eremviol,canopy,Yes,s,-1
MAS08,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MAS08,2a,Leptospermum ,oligandrum,leptolig,soil,Yes,s,-1
MAS08,2a,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
MAS08,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-0.583333333
MAS08,2a,Monotaxis,bracteata,monobrac,soil,Yes,s,-1
MAS08,2a,Persoonia,acicularis,persacic,soil,Yes,s,0.111111111
MAS08,2a,Petrophile,macrostachya,petrmacr,canopy,Yes,s,-1
MAS08,2a,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.162790698
MAS08,2a,Scholtzia,laxiflora,scholaxi,soil,Yes,s,0.793103448
MAS08,2a,Thryptomene,racemulosa,thryrace,soil,Yes,s,-1
MAS08,2a,Verticordia,densiflora,vertdens,soil,Yes,s,0.833333333
MAS08,2a,Verticordia,grandis,vertgran,soil,Yes,s,-1
MAS08,2b,Astroloma,microdonta,astrmicr,soil,Yes,s,-1
MAS08,2b,Baeckea,camphorosmae,baeccamp,soil,Yes,s,-0.75
MAS08,2b,Banksia,shuttleworthiana,bankshut,canopy,Yes,s,-1
MAS08,2b,Conospermum,wycherleyi,conowych,soil,Yes,s,0.428571429
MAS08,2b,Daviesia,divaricata,davidiva,soil,Yes,s,0.2
MAS08,2b,Eremaea,beaufortioides,erembeau,canopy,Yes,s,-1
MAS08,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MAS08,2b,Hypocalymma,angustifolium,hypoangu,soil,Yes,s,-1
MAS08,2b,Leptospermum ,oligandrum,leptolig,soil,Yes,s,-1
MAS08,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-0.384615385
MAS08,2b,Persoonia,acicularis,persacic,soil,Yes,s,0.384615385
MAS08,2b,Petrophile,megalostegia,petrmega,canopy,Yes,s,-0.142857143
MAS08,2b,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.222222222
MAS08,2b,Scholtzia,laxiflora,scholaxi,soil,Yes,s,0.272727273
MAS08,2c,Allocasuarina,humilis,allohumi,canopy,Yes,s,-1
MAS08,2c,Astroloma,microdonta,astrmicr,soil,Yes,s,-1
MAS08,2c,Calytrix,depressa,calydepr,soil,Yes,s,-1
MAS08,2c,Conospermum,wycherleyi,conowych,soil,Yes,s,0.333333333
MAS08,2c,Daviesia,divaricata,davidiva,soil,Yes,s,0.666666667
MAS08,2c,Eremea,violacea,eremviol,canopy,Yes,s,-1
MAS08,2c,Hakea,candolleana,hakecand,canopy,Yes,s,-1
MAS08,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MAS08,2c,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
MAS08,2c,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-0.904761905
MAS08,2c,Persoonia,acicularis,persacic,soil,Yes,s,0.266666667
MAS08,2c,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.555555556
MAS08,2c,Scholtzia,laxiflora,scholaxi,soil,Yes,s,0.3125
MAS08,2d,Banksia,shuttleworthiana,bankshut,canopy,Yes,s,-1
MAS08,2d,Conospermum,wycherleyi,conowych,soil,Yes,s,0.333333333
MAS08,2d,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAS08,2d,Eremea,violacea,eremviol,canopy,Yes,s,-1
MAS08,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-0.5
MAS08,2d,Hypocalymma,angustifolium,hypoangu,soil,Yes,s,-1
MAS08,2d,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
MAS08,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-0.375
MAS08,2d,Persoonia,acicularis,persacic,soil,Yes,s,0.2
MAS08,2d,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.272727273
MAS08,2d,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.375
MAS08,2d,Thryptomene,racemulosa,thryrace,soil,Yes,s,-1
MAS08,2d,Verticordia,densiflora,vertdens,soil,Yes,s,0.5
MAT07,1a,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MAT07,1a,Conospermum,boreale,conobore,soil,Yes,s,-1
MAT07,1a,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAT07,1a,Daviesia,triflora,davitrif,soil,Yes,s,-1
MAT07,1a,Eremaea,beaufortioides,erembeau,canopy,Yes,s,0.333333333
MAT07,1a,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.5
MAT07,1a,Persoonia,acicularis,persacic,soil,Yes,s,-1
MAT07,1a,Pileanthus,filifolius,pilefili,soil,Yes,s,-1
MAT07,1a,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.52
MAT07,1a,Synaphea,spinulosa,synaspin,soil,Yes,s,-0.333333333
MAT07,1a,Verticordia,densiflora,vertdens,soil,Yes,s,1
MAT07,1b,Banksia,attenuata,bankatte,canopy,Yes,s,-0.333333333
MAT07,1b,Banksia,elegans,bankeleg,canopy,Yes,s,-1
MAT07,1b,Conospermum,boreale,conobore,soil,Yes,s,0.666666667
MAT07,1b,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAT07,1b,Eremaea,beaufortioides,erembeau,canopy,Yes,s,1
MAT07,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.655172414
MAT07,1b,Persoonia,acicularis,persacic,soil,Yes,s,-1
MAT07,1b,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.5
MAT07,1b,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.454545455
MAT07,1c,Banksia,attenuata,bankatte,canopy,Yes,s,-0.2
MAT07,1c,Conospermum,boreale,conobore,soil,Yes,s,0.666666667
MAT07,1c,Daviesia,triflora,davitrif,soil,Yes,s,-1
MAT07,1c,Eremaea,beaufortioides,erembeau,canopy,Yes,s,0.741935484
MAT07,1c,Eremaea,ectadioclada,eremecta,canopy,Yes,s,-1
MAT07,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MAT07,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.6
MAT07,1c,Persoonia,acicularis,persacic,soil,Yes,s,-1
MAT07,1c,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.473684211
MAT07,1c,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.125
MAT07,1d,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MAT07,1d,Conospermum,boreale,conobore,soil,Yes,s,0.2
MAT07,1d,Conostephium,preissii,conoprei,soil,Yes,s,-1
MAT07,1d,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAT07,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MAT07,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-0.052631579
MAT07,1d,Persoonia,acicularis,persacic,soil,Yes,s,-1
MAT07,1d,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.925925926
MAT07,1d,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.230769231
MAT07,2a,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MAT07,2a,Banksia,menziesii,bankmenz,canopy,Yes,s,-1
MAT07,2a,Conospermum,boreale,conobore,soil,Yes,s,-0.333333333
MAT07,2a,Conostephium,preissii,conoprei,soil,Yes,s,-1
MAT07,2a,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAT07,2a,Daviesia,triflora,davitrif,soil,Yes,s,-1
MAT07,2a,Eremaea,beaufortioides,erembeau,canopy,Yes,s,0.833333333
MAT07,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MAT07,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-0.2
MAT07,2a,Persoonia,acicularis,persacic,soil,Yes,s,-1
MAT07,2a,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.7
MAT07,2a,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-1
MAT07,2b,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MAT07,2b,Conospermum,boreale,conobore,soil,Yes,s,0
MAT07,2b,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAT07,2b,Daviesia,triflora,davitrif,soil,Yes,s,-1
MAT07,2b,Eremaea,beaufortioides,erembeau,canopy,Yes,s,0.714285714
MAT07,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.724137931
MAT07,2b,Persoonia,acicularis,persacic,soil,Yes,s,-1
MAT07,2b,Pileanthus,filifolius,pilefili,soil,Yes,s,-1
MAT07,2b,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.157894737
MAT07,2c,Astroloma,microdonta,astrmicr,soil,Yes,s,1
MAT07,2c,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MAT07,2c,Daviesia,triflora,davitrif,soil,Yes,s,-1
MAT07,2c,Eremaea,beaufortioides,erembeau,canopy,Yes,s,0.5
MAT07,2c,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.096774194
MAT07,2c,Persoonia,acicularis,persacic,soil,Yes,s,-1
MAT07,2c,Pileanthus,filifolius,pilefili,soil,Yes,s,-1
MAT07,2c,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.428571429
MAT07,2c,Synaphea,spinulosa,synaspin,soil,Yes,s,-1
MAT07,2d,Banksia,attenuata,bankatte,canopy,Yes,s,-0.5
MAT07,2d,Banksia,menziesii,bankmenz,canopy,Yes,s,-1
MAT07,2d,Conospermum,boreale,conobore,soil,Yes,s,0
MAT07,2d,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAT07,2d,Eremaea,beaufortioides,erembeau,canopy,Yes,s,0.333333333
MAT07,2d,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
MAT07,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-0.25
MAT07,2d,Persoonia,acicularis,persacic,soil,Yes,s,-1
MAT07,2d,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.142857143
MAT07,2d,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.733333333
MAX07,1a,Acacia,cavealis,acaccave,soil,Yes,s,1
MAX07,1a,Conospermum,boreale,conobore,soil,Yes,s,0.857142857
MAX07,1a,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAX07,1a,Eremaea,beaufortioides,erembeau,canopy,Yes,s,-0.5
MAX07,1a,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-0.666666667
MAX07,1a,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.636363636
MAX07,1a,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.764705882
MAX07,1a,Synaphea,spinulosa,synaspin,soil,Yes,s,-0.333333333
MAX07,1a,Verticordia,grandis,vertgran,soil,Yes,s,-1
MAX07,1b,Acacia,cavealis,acaccave,soil,Yes,s,1
MAX07,1b,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MAX07,1b,Conospermum,boreale,conobore,soil,Yes,s,0.5
MAX07,1b,Eremaea,beaufortioides,erembeau,canopy,Yes,s,1
MAX07,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MAX07,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-0.636363636
MAX07,1b,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.714285714
MAX07,1b,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.714285714
MAX07,1c,Acacia,cavealis,acaccave,soil,Yes,s,0.8
MAX07,1c,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MAX07,1c,Banksia,menziesii,bankmenz,canopy,Yes,s,-1
MAX07,1c,Conospermum,boreale,conobore,soil,Yes,s,0.733333333
MAX07,1c,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAX07,1c,Eremaea,beaufortioides,erembeau,canopy,Yes,s,0.555555556
MAX07,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-1
MAX07,1c,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.764705882
MAX07,1c,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.666666667
MAX07,1c,Verticordia,grandis,vertgran,soil,Yes,s,-1
MAX07,1d,Acacia,cavealis,acaccave,soil,Yes,s,0.636363636
MAX07,1d,Banksia,attenuata,bankatte,canopy,Yes,s,0
MAX07,1d,Conospermum,boreale,conobore,soil,Yes,s,0.6
MAX07,1d,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAX07,1d,Eremaea,beaufortioides,erembeau,canopy,Yes,s,-1
MAX07,1d,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
MAX07,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-1
MAX07,1d,Persoonia,acicularis,persacic,soil,Yes,s,-1
MAX07,1d,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.714285714
MAX07,1d,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-1
MAX07,2a,Acacia,cavealis,acaccave,soil,Yes,s,1
MAX07,2a,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MAX07,2a,Conospermum,boreale,conobore,soil,Yes,s,-1
MAX07,2a,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAX07,2a,Daviesia,triflora,davitrif,soil,Yes,s,-1
MAX07,2a,Eremaea,beaufortioides,erembeau,canopy,Yes,s,-1
MAX07,2a,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
MAX07,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-1
MAX07,2a,Pileanthus,filifolius,pilefili,soil,Yes,s,-1
MAX07,2a,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-1
MAX07,2a,Synaphea,spinulosa,synaspin,soil,Yes,s,1
MAX07,2a,Verticordia,grandis,vertgran,soil,Yes,s,-1
MAX07,2b,Acacia,cavealis,acaccave,soil,Yes,s,0.777777778
MAX07,2b,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MAX07,2b,Banksia,elegans,bankeleg,canopy,Yes,s,-1
MAX07,2b,Conospermum,boreale,conobore,soil,Yes,s,0
MAX07,2b,Eremaea,beaufortioides,erembeau,canopy,Yes,s,0.714285714
MAX07,2b,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
MAX07,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-0.142857143
MAX07,2b,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.764705882
MAX07,2b,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.4
MAX07,2b,Synaphea,spinulosa,synaspin,soil,Yes,s,-1
MAX07,2c,Acacia,cavealis,acaccave,soil,Yes,s,0.789473684
MAX07,2c,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MAX07,2c,Conospermum,boreale,conobore,soil,Yes,s,0.818181818
MAX07,2c,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MAX07,2c,Eremaea,beaufortioides,erembeau,canopy,Yes,s,-0.6
MAX07,2c,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-1
MAX07,2c,Pileanthus,filifolius,pilefili,soil,Yes,s,-1
MAX07,2c,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-1
MAX07,2d,Acacia,cavealis,acaccave,soil,Yes,s,1
MAX07,2d,Banksia,attenuata,bankatte,canopy,Yes,s,-0.666666667
MAX07,2d,Conospermum,boreale,conobore,soil,Yes,s,0.5
MAX07,2d,Eremaea,beaufortioides,erembeau,canopy,Yes,s,-0.2
MAX07,2d,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
MAX07,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,s,-1
MAX07,2d,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.222222222
MAX07,2d,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-1
MAX07,2d,Verticordia,grandis,vertgran,soil,Yes,s,-1
MP08,1a,Calothamnus,hirsutus,calohirs,canopy,Yes,s,-1
MP08,1a,Calytrix,superba,calysupe,soil,Yes,s,-0.5
MP08,1a,Conospermum,wycherleyi,conowych,soil,Yes,s,-0.777777778
MP08,1a,Darwinia,speciosa,darwspec,soil,Yes,s,1
MP08,1a,Eremea,violacea,eremviol,canopy,Yes,s,-0.6
MP08,1a,Hibbertia,crassifolia,hibbcras,soil,Yes,s,-1
MP08,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-0.5
MP08,1a,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.294117647
MP08,1a,Petrophile,brevifolia,petrbrev,canopy,Yes,s,0
MP08,1a,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.272727273
MP08,1a,Verticordia,densiflora,vertdens,soil,Yes,s,0.230769231
MP08,1a,Verticordia,grandis,vertgran,soil,Yes,s,-1
MP08,1b,Banksia,attenuata,bankatte,canopy,Yes,s,1
MP08,1b,Banksia,dallanneyi,bankdall,canopy,Yes,s,-1
MP08,1b,Conospermum,wycherleyi,conowych,soil,Yes,s,-1
MP08,1b,Darwinia,speciosa,darwspec,soil,Yes,s,-1
MP08,1b,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MP08,1b,Daviesia,nudiflora,davinudi,soil,Yes,s,-1
MP08,1b,Eremaea,ectadioclada,eremecta,canopy,Yes,s,-1
MP08,1b,Eremea,violacea,eremviol,canopy,Yes,s,-1
MP08,1b,Hakea,candolleana,hakecand,canopy,Yes,s,-1
MP08,1b,Hibbertia,crassifolia,hibbcras,soil,Yes,s,-1
MP08,1b,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,s,0
MP08,1b,Leptospermum ,oligandrum,leptolig,soil,Yes,s,0.857142857
MP08,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.529411765
MP08,1b,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.5
MP08,1b,Scholtzia,laxiflora,scholaxi,soil,Yes,s,0.111111111
MP08,1b,Synaphea,spinulosa,synaspin,soil,Yes,s,-1
MP08,1b,Verticordia,densiflora,vertdens,soil,Yes,s,0.304347826
MP08,1c,Conospermum,wycherleyi,conowych,soil,Yes,s,-1
MP08,1c,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MP08,1c,Daviesia,nudiflora,davinudi,soil,Yes,s,-1
MP08,1c,Eremea,violacea,eremviol,canopy,Yes,s,-1
MP08,1c,Hibbertia,crassifolia,hibbcras,soil,Yes,s,-1
MP08,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MP08,1c,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,s,1
MP08,1c,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
MP08,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.7
MP08,1c,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.555555556
MP08,1c,Scholtzia,laxiflora,scholaxi,soil,Yes,s,0.176470588
MP08,1c,Verticordia,densiflora,vertdens,soil,Yes,s,0.625
MP08,1d,Acacia,latipes,acaclati,soil,Yes,s,-1
MP08,1d,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MP08,1d,Banksia,menziesii,bankmenz,canopy,Yes,s,1
MP08,1d,Conospermum,wycherleyi,conowych,soil,Yes,s,-1
MP08,1d,Daviesia,nudiflora,davinudi,soil,Yes,s,-1
MP08,1d,Daviesia,triflora,davitrif,soil,Yes,s,-1
MP08,1d,Eremea,violacea,eremviol,canopy,Yes,s,-1
MP08,1d,Hibbertia,crassifolia,hibbcras,soil,Yes,s,-1
MP08,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MP08,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.7
MP08,1d,Petrophile,brevifolia,petrbrev,canopy,Yes,s,-1
MP08,1d,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.428571429
MP08,1d,Pimelea,sp.,pimeleaSP,soil,Yes,s,1
MP08,1d,Scholtzia,laxiflora,scholaxi,soil,Yes,s,0.176470588
MP08,1d,Verticordia,densiflora,vertdens,soil,Yes,s,0.866666667
MP08,2a,Banksia,menziesii,bankmenz,canopy,Yes,s,1
MP08,2a,Banksia,shuttleworthiana,bankshut,canopy,Yes,s,-1
MP08,2a,Conospermum,wycherleyi,conowych,soil,Yes,s,0.333333333
MP08,2a,Darwinia,speciosa,darwspec,soil,Yes,s,0
MP08,2a,Eremea,violacea,eremviol,canopy,Yes,s,-1
MP08,2a,Hakea,candolleana,hakecand,canopy,Yes,s,-1
MP08,2a,Hibbertia,crassifolia,hibbcras,soil,Yes,s,-1
MP08,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MP08,2a,Leptospermum ,oligandrum,leptolig,soil,Yes,s,1
MP08,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.62962963
MP08,2a,Petrophile,brevifolia,petrbrev,canopy,Yes,s,-1
MP08,2a,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.6
MP08,2a,Pimelea,sp.,pimeleaSP,soil,Yes,s,1
MP08,2a,Scholtzia,laxiflora,scholaxi,soil,Yes,s,0.614035088
MP08,2a,Verticordia,densiflora,vertdens,soil,Yes,s,0.333333333
MP08,2b,Astroloma,microdonta,astrmicr,soil,Yes,s,-1
MP08,2b,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MP08,2b,Conospermum,wycherleyi,conowych,soil,Yes,s,-0.6
MP08,2b,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MP08,2b,Eremea,violacea,eremviol,canopy,Yes,s,-1
MP08,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MP08,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.625
MP08,2b,Petrophile,brevifolia,petrbrev,canopy,Yes,s,-1
MP08,2b,Pileanthus,filifolius,pilefili,soil,Yes,s,-1
MP08,2b,Scholtzia,laxiflora,scholaxi,soil,Yes,s,0.9
MP08,2b,Verticordia,densiflora,vertdens,soil,Yes,s,0.674796748
MP08,2c,Banksia,attenuata,bankatte,canopy,Yes,s,-1
MP08,2c,Banksia,dallanneyi,bankdall,canopy,Yes,s,-1
MP08,2c,Calytrix,superba,calysupe,soil,Yes,s,1
MP08,2c,Conostephium,preissii,conoprei,soil,Yes,s,-1
MP08,2c,Conospermum,wycherleyi,conowych,soil,Yes,s,-0.333333333
MP08,2c,Daviesia,nudiflora,davinudi,soil,Yes,s,-1
MP08,2c,Eremea,violacea,eremviol,canopy,Yes,s,-1
MP08,2c,Hakea,eneabba,hakeenea,canopy,Yes,s,-1
MP08,2c,Hibbertia,crassifolia,hibbcras,soil,Yes,s,-1
MP08,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MP08,2c,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,s,1
MP08,2c,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
MP08,2c,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.52
MP08,2c,Petrophile,brevifolia,petrbrev,canopy,Yes,s,0
MP08,2c,Petrophile,macrostachya,petrmacr,canopy,Yes,s,-1
MP08,2c,Pileanthus,filifolius,pilefili,soil,Yes,s,0.066666667
MP08,2c,Scholtzia,laxiflora,scholaxi,soil,Yes,s,-0.555555556
MP08,2c,Verticordia,densiflora,vertdens,soil,Yes,s,0.75
MP08,2d,Banksia,shuttleworthiana,bankshut,canopy,Yes,s,-1
MP08,2d,Conospermum,wycherleyi,conowych,soil,Yes,s,-1
MP08,2d,Daviesia,divaricata,davidiva,soil,Yes,s,-1
MP08,2d,Eremea,violacea,eremviol,canopy,Yes,s,-1
MP08,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
MP08,2d,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,s,0
MP08,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.555555556
MP08,2d,Monotaxis,grandiflora,monogran,soil,Yes,s,1
MP08,2d,Petrophile,brevifolia,petrbrev,canopy,Yes,s,-1
MP08,2d,Pileanthus,filifolius,pilefili,soil,Yes,s,-0.5
MP08,2d,Pimelea,sp.,pimeleaSP,soil,Yes,s,-0.333333333
MP08,2d,Scholtzia,laxiflora,scholaxi,soil,Yes,s,0.684210526
MP08,2d,Verticordia,densiflora,vertdens,soil,Yes,s,0.826086957
OC07,1a,Eremaea,beaufortioides,erembeau,canopy,Yes,s,-1
OC07,1a,Eucalyptus,todtiana,eucatodt,canopy,Yes,s,-1
OC07,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
OC07,1a,Jacksonia,hakeoides,jackhake,soil,Yes,s,-1
OC07,1a,unkGen,sp.,SP-woodyRS,soil,Yes,s,-1
OC07,1a,Verticordia,grandis,vertgran,soil,Yes,s,-1
OC07,1b,Banksia,candolleana,bankcand,canopy,Yes,s,1
OC07,1b,Banksia,shuttleworthiana,bankshut,canopy,Yes,s,-1
OC07,1b,Conospermum,wycherleyi,conowych,soil,Yes,s,-0.333333333
OC07,1b,Daviesia,pedunculata,davipedu,soil,Yes,s,0
OC07,1b,Hibbertia,crassifolia,hibbcras,soil,Yes,s,-1
OC07,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
OC07,1b,Jacksonia,hakeoides,jackhake,soil,Yes,s,-0.333333333
OC07,1b,Leptospermum ,oligandrum,leptolig,soil,Yes,s,-1
OC07,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.534246575
OC07,1b,Pileanthus,filifolius,pilefili,soil,Yes,s,-1
OC07,1c,Astroloma,microdonta,astrmicr,soil,Yes,s,-1
OC07,1c,Banksia,shuttleworthiana,bankshut,canopy,Yes,s,-1
OC07,1c,Daviesia,nudiflora,davinudi,soil,Yes,s,-1
OC07,1c,Daviesia,pedunculata,davipedu,soil,Yes,s,-0.25
OC07,1c,Eremaea,beaufortioides,erembeau,canopy,Yes,s,-1
OC07,1c,Hakea,candolleana,hakecand,canopy,Yes,s,-1
OC07,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
OC07,1c,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,s,-1
OC07,1c,Jacksonia,hakeoides,jackhake,soil,Yes,s,-1
OC07,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.347826087
OC07,1c,Pileanthus,filifolius,pilefili,soil,Yes,s,-1
OC07,1d,Astroloma,microdonta,astrmicr,soil,Yes,s,-1
OC07,1d,Banksia,shuttleworthiana,bankshut,canopy,Yes,s,-1
OC07,1d,Calothamnus,quadrifidus,caloquad,canopy,Yes,s,1
OC07,1d,Conospermum,wycherleyi,conowych,soil,Yes,s,0.714285714
OC07,1d,Daviesia,pedunculata,davipedu,soil,Yes,s,-0.304347826
OC07,1d,Hakea,candolleana,hakecand,canopy,Yes,s,0
OC07,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,s,-1
OC07,1d,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,s,-1
OC07,1d,Leptospermum ,oligandrum,leptolig,soil,Yes,s,-1
OC07,1d,Leptospermum,spinescens,leptspin,canopy,Yes,s,-1
OC07,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,s,0.62962963
