taxon,subspecies,latitude (deg),longitude (deg),elevation.avg,elevation.rep,site.rep,aspect,aspect.cardinal,satwc.leaf.dm,c.leaf.dm,gmin.leaf,gmin.stem,c.stem.dm,satwc.stem.dm,wd.branch,lma,leaf.size,hv,rbt.branch,dbh.cm,tree.height.m,rbt.bole,wd.bole,bark.dens.bole,vessel.dens.branch,Lumen.area.branch,Fibre.area.branch,vessel.diam.branch,kv.branch,ks.branch,fibre.dens.branch,Depth to bedrock.cm,Percent Clay,pH (0-140),Percent Sand,Percent Silt,Soil organic content (t.h),BIO1_clip,BIO2_clip,BIO3_clip,BIO4_clip,BIO5_clip,BIO6_clip,BIO7_clip,BIO8_clip,BIO9_clip,BIO10_clip,BIO11,BIO12_clip,BIO13_clip,BIO14_clip,BIO15_clip,BIO16_clip,BIO17_clip,Summer_Pre,BIO19_clip,object.id,transect,site.no,site.id,Method,tree.no,db.damage,bt,db.s1,db.s2,db.s3,db.s4,db.s5,db.s6,db.s7,db.s8,db.s9,db.s10,db.s11,db.s12,db.s13,db.s14,db.s15,stem.no,db.max,rbt,wd
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4367156,148.3303409,1820,1804.9,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,KR,10,KR-10,Chisel,1,Absent,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1.204819277,0.42916955
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4369558,148.3304758,1820,1810.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633,KR,10,KR-10,Chisel,2,Absent,0.47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.730828516,0.449258065
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4371317,148.3306062,1820,1814.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,KR,10,KR-10,Chisel,3,Absent,0.43,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2.024922118,0.442836538
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4371732,148.3306421,1820,1815.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635,KR,10,KR-10,Chisel,4,Absent,0.47,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3.309692671,0.441181556
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4372461,148.3307125,1820,1817.3,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,KR,10,KR-10,Chisel,5,Absent,0.4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2.424242424,0.475418182
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4373371,148.3307771,1820,1820.8,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,KR,10,KR-10,Chisel,6,Absent,0.47,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.846944949,0.470767635
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4374624,148.3307854,1820,1825.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,KR,10,KR-10,Chisel,7,Absent,0.63,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1.014957265,0.491901639
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4375131,148.3308564,1820,1827.4,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,KR,10,KR-10,Chisel,8,Absent,0.77,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3.042328042,0.527597276
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4374868,148.3311271,1820,1826.6,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,KR,10,KR-10,Chisel,9,Absent,0.53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.601626016,0.496148148
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4375184,148.331215,1820,1828.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,KR,10,KR-10,Chisel,10,Absent,0.73,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3.273809524,0.425370741
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.437449,148.3314643,1820,1826.1,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,KR,10,KR-10,Chisel,11,Absent,0.53,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3.53200883,0.406710526
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4373942,148.3315343,1820,1824,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,KR,10,KR-10,Chisel,12,Absent,0.43,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2.448210923,0.429892086
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4372992,148.3315031,1820,1819.7,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,KR,10,KR-10,Chisel,13,Absent,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.409638554,0.535516129
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4371933,148.3315843,1820,1815.9,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645,KR,10,KR-10,Chisel,14,Absent,0.6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3.157894737,0.449185841
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4371467,148.3315744,1820,1814.5,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646,KR,10,KR-10,Chisel,15,Absent,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2.057613169,0.435695793
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.430876,148.3402564,1780,1791,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,KR,4,KR-4,Chisel,1,Absent,0.77,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3.091397849,0.534041451
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4309606,148.3404677,1780,1787.4,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648,KR,4,KR-4,Chisel,2,Absent,0.6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3.550295858,0.478098859
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4309778,148.3405199,1780,1786.6,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,KR,4,KR-4,Chisel,3,Absent,0.6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3.488372093,0.404748603
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4310144,148.3406098,1780,1784.8,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,KR,4,KR-4,Chisel,4,Absent,0.57,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2.045728039,0.378781513
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4310338,148.3406948,1780,1783.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,KR,4,KR-4,Chisel,5,Absent,0.63,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1.000526593,0.424322917
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4310295,148.3406939,1780,1783.4,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,KR,4,KR-4,Chisel,6,Absent,0.53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.84544406,0.466307947
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4311173,148.340737,1780,1780.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653,KR,4,KR-4,Chisel,7,Absent,0.6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2.316602317,0.508592342
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4310788,148.3407423,1780,1781.3,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,KR,4,KR-4,Chisel,8,Absent,0.77,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1.417128774,0.492310924
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4311376,148.3406868,1780,1780.4,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655,KR,4,KR-4,Chisel,9,Absent,0.63,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1.254125413,0.42148847
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4312282,148.3406381,1780,1778.9,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,KR,4,KR-4,Chisel,10,Absent,0.63,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2.062975027,0.479288079
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.431293,148.3406132,1780,1777.6,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,KR,4,KR-4,Chisel,11,Absent,0.38,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2.039007092,0.480371353
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4313498,148.3405534,1780,1777,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,KR,4,KR-4,Chisel,12,Absent,0.42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.984126984,0.503770053
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4313883,148.3405429,1780,1776.1,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659,KR,4,KR-4,Chisel,13,Present,0.42,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1.868460389,0.48895449
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4313849,148.3405247,1780,1776.3,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,KR,4,KR-4,Chisel,14,Absent,0.47,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1.431492843,0.446932584
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4313637,148.3404578,1780,1777.3,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661,KR,4,KR-4,Chisel,15,Absent,0.53,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3.3126294,0.496846307
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4382199,148.3244786,1920,1933.3,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662,KR,1,KR-1,Chisel,1,Absent,0.6,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,10,1,3.409090909,0.435263158
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4381698,148.3244215,1920,1933.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,KR,1,KR-1,Chisel,2,Absent,0.38,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2.572706935,0.570930889
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.438248,148.3242971,1920,1932.8,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664,KR,1,KR-1,Chisel,3,Absent,0.67,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,13,1,3.436426117,0.508979592
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4384066,148.3240165,1920,1932.8,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665,KR,1,KR-1,Chisel,4,Absent,0.63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,3.214890017,0.455947205
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4383721,148.3239856,1920,1931.8,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,KR,1,KR-1,Chisel,5,Absent,0.47,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3.196347032,0.492378449
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4374417,148.3240566,1920,1923.3,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667,KR,1,KR-1,Chisel,6,Absent,0.37,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1.992753623,0.405320856
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4374947,148.3239068,1920,1921.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,KR,1,KR-1,Chisel,7,Absent,0.43,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,2.658486708,0.507880597
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4375313,148.3238297,1920,1919.9,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669,KR,1,KR-1,Chisel,8,Absent,0.35,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2.536231884,0.523340292
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4375054,148.3238029,1920,1919.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,KR,1,KR-1,Chisel,9,Absent,0.5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4.06504065,0.474056122
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.437311,148.3237385,1920,1915,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671,KR,1,KR-1,Chisel,10,Present,0.48,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3.11827957,0.508965102
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4371623,148.3237268,1920,1912.5,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672,KR,1,KR-1,Chisel,11,Absent,0.5,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3.012048193,0.528139535
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4371631,148.3237501,1920,1913,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673,KR,1,KR-1,Chisel,12,Absent,0.37,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3.459119497,0.526789838
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4370571,148.324324,1920,1923.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674,KR,1,KR-1,Chisel,13,Absent,0.47,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3.111111111,0.484407713
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4370538,148.3243242,1920,1923.1,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675,KR,1,KR-1,Chisel,14,Absent,0.4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3.076923077,0.581513043
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4370605,148.3245507,1920,1925.7,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676,KR,1,KR-1,Chisel,15,Absent,0.43,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1.494252874,0.434871795
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.4327184,148.3274068,1860,1852.8,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677,KR,2,KR-2,Chisel,1,Absent,0.43,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3.581267218,0.594076577
