sample_date,spp,age,Rep,date,context,WD kg/m3,leaf_area_mm2,SLAmm2mg,C%,N%,P%,notes,leaf_mass_mg,LM/SM80,LMF80,duplicate,d13C_bark,C%_bark,d15N_bark,N%_bark,d13C_wood,C%_wood,d15N_wood,N%_wood,Al,B,calcium,Cu,Fe,K,Mg,Mn,Na,S,Zn,Asat_area (micromol/m2/s),gsw (mol/m2/s),Ci,Ca,CiCa ratio,Tleaf,DBH,CBH,SLA_photosynthesis_mm2mg,Amass,date_WD,Bark thickness (mm),Bark area (cm2),Pith diam (mm),N(%)_leaf,LMA_leaf_isotope_gm2,gas_d15N_leaf,gas_ d13C_leaf,Species
2011-05,AcaLat,adult,5,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-29.89,44.247,-1.54,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia latescens
2011-05,AcaMim,adult,4,wet season (May 2011),wet_season_measurement_on_adult,697.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-28.82,46.861,-2.71,0.922,-27.9,43.789,-2.84,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.282,643.314,321.372,375.01,0.857,27.131,3.5,11,4.81,78.28,2-May-11,2.4,0.6538,na,NA,NA,NA,NA,Acacia mimula
2011-05,BucObo,adult,1,wet season (May 2011),wet_season_measurement_on_adult,675.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-28.96,45.651,-2.7,0.342,-27.67,45.895,-3.08,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.365,124.829,241.388,384.666,0.628,26.799,13.4,42,7.86,81.47,3-May-11,1.64,0.2593,na,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,adult,2,wet season (May 2011),wet_season_measurement_on_adult,617.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-28.92,48.187,-2.51,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.949,378.028,303.15,376.697,0.805,27.271,6.5,20.5,6.46,90.1,3-May-11,1.99,0.4397,na,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,adult,20,wet season (May 2011),wet_season_measurement_on_adult,468.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-29.5,43.092,-0.16,0.367,-27.11,46.247,0.11,0.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-May-11,1.99,0.6577,2.59,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,adult,4,wet season (May 2011),wet_season_measurement_on_adult,436.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-26.79,40.142,1.15,0.398,-26.4,41.247,1.44,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.064,378.006,296.875,375.226,0.791,27.185,7,22,7.49,112.83,3-May-11,2.88,0.7918,na,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-27.2,41.976,-0.24,0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,553.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-29.56,45.054,-2.57,0.282,-27.82,44,-2.07,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.376,86.949,280.283,392.265,0.715,26.503,1.3,4.2,5.74,30.85,3-May-11,2.98,0.9785,2.12,NA,NA,NA,NA,Buchanania obovata
2011-05,CocFra,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-30.59,40.158,-0.48,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cochlospermum fraseri
2011-05,CorBle,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-28.18,46.771,-1.74,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia bleeseri
2011-05,CorPor,adult,10,wet season (May 2011),wet_season_measurement_on_adult,753.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-29.14,45.361,-1.01,0.262,-28.1,44.3,-1.29,0.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-May-11,1.83,0.4716,NA,NA,NA,NA,NA,Corymbia porrecta
2011-05,CorPor,adult,20,wet season (May 2011),wet_season_measurement_on_adult,674.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-28.51,48.004,-0.35,0.336,-28.12,45.169,-0.22,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-May-11,2.36,0.7152,NA,NA,NA,NA,NA,Corymbia porrecta
2011-05,CorPor,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-29.45,48.597,-0.97,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia porrecta
2011-05,EryChl,adult,10,wet season (May 2011),wet_season_measurement_on_adult,716.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-28.47,46.406,-1.96,1.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-May-11,2.49,0.5769,na,NA,NA,NA,NA,Erythrophloem chlorostachys
2011-05,EryChl,sapling,20,wet season (May 2011),wet_season_measurement_on_sapling,703.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-27.85,47.853,-2.13,1.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-May-11,1.85,0.4752,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
2011-05,EucMin,adult,7,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-29.69,43.913,-1.69,0.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
2011-05,EucMin,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,554.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-29.73,42.605,-1.54,0.388,-28.01,46.579,-2.73,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.92,544.853,275.929,361.713,0.763,26.965,2.3,7.1,6.16,141.23,3-May-11,0.9,0.2349,na,NA,NA,NA,NA,Eucalyptus miniata
2011-05,EucMin,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-30.26,44.251,-0.46,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
2011-05,EucTet,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-28.84,47.897,-1.05,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tetrodonta
2011-05,EucTet,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,723.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-28.75,48.064,-1.12,0.321,-27.54,47.497,-2.15,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.962,468.173,308.862,378.363,0.816,27.359,2.7,8.5,5.17,82.49,2-May-11,0.62,0.1913,na,NA,NA,NA,NA,Eucalyptus tetrodonta
2011-05,GreDec,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,652.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-29.23,45.6,2.28,0.34,-27.86,45.438,2.7,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.971,196.979,276.629,380.453,0.727,26.893,1.3,4,10.74,117.84,3-May-11,1.14,0.2739,na,NA,NA,NA,NA,Grevillea decurrens
2011-05,GreDec,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,601.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-30.95,46.62,3.07,0.203,-27.59,43.118,2.94,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.981,136.596,253.721,385.02,0.659,26.987,0.6,2,10,99.81,3-May-11,1.16,0.2671,na,NA,NA,NA,NA,Grevillea decurrens
2011-05,GreDec,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,658.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-30.7,47.972,1.73,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.298,363.722,291.269,374.156,0.778,27.01,1.1,3.5,10.37,158.57,3-May-11,0.79,0.1835,na,NA,NA,NA,NA,Grevillea decurrens
2011-05,GreDec,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-30.33,42.765,-0.3,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
2011-05,GrePte,adult,1,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-31.82,46.624,2.66,0.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,LopLac,adult,10,wet season (May 2011),wet_season_measurement_on_adult,385.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-29.15,41.968,-1.78,0.316,-27.94,41.524,-1.87,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-May-11,1.67,0.5334,1.88,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,adult,20,wet season (May 2011),wet_season_measurement_on_adult,585.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-28.11,45.078,-1.2,0.346,-27.71,44.263,-0.95,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-May-11,1.75,0.4902,NA,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,adult,6,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-29.09,46.231,0.04,0.391,-29.15,46.203,-0.2,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.146,354.397,318.167,383.637,0.829,26.51,9.5,30,10.18,113.51,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,398.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-29.11,45.729,-1.09,0.349,-28.03,44.937,0.89,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.638,NA,344.688,368.473,0.935,27.131,3.8,12,7.83,185.16,3-May-11,1.02,0.3445,na,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,PlaCar,adult,1b,wet season (May 2011),wet_season_measurement_on_adult,536.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-28.35,48.034,-2.87,0.467,-26.32,48.193,-3.43,0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-May-11,2.2,0.6038,NA,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,adult,21,wet season (May 2011),wet_season_measurement_on_adult,470.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-29.05,45.857,2.02,0.576,-26.99,44.138,2.74,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-May-11,2.8,0.925,NA,NA,NA,NA,NA,Planchonia careya
2011-05,XanPar,sapling,20,wet season (May 2011),wet_season_measurement_on_sapling,563.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-28.77,44.475,-0.66,0.47,-28.42,44.989,-1.31,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-May-11,2.59,0.8145,2.27,NA,NA,NA,NA,Xanthostemon paradoxus
2011-05,CorBle,adult,3,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,-27.89,46.694,-1.78,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia bleeseri
2011-05,CorBle,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,-28.06,47.779,-1.97,0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia bleeseri
2011-05,EryChl,adult,?,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-27.34,45.503,-1.81,0.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
2011-05,EryChl,adult,2,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,-27.26,41.372,-2.4,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
2011-05,EryChl,adult,5,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,-27.55,45.144,-1.96,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
2011-05,EryChl,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-26.34,47.269,0.29,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.697,286.614,249.234,371.53,0.671,27.181,2.4,7.6,8.46,149.76,NA,NA,NA,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
2011-05,GreDec,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,-29.23,42.7,2.42,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
2011-05,GrePte,adult,5,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,-29.1,43.862,1.88,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,451.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-29.87,43.578,4.37,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.355,1107.326,324.076,374.598,0.865,26.959,1.8,5.5,11.46,233.23,2-May-11,1.33,0.4109,na,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,XanPar,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-27.73,46.755,-0.93,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.389,461.022,315.778,376.189,0.839,27.222,11.1,35,6.79,90.94,NA,NA,NA,NA,NA,NA,NA,NA,Xanthostemon paradoxus
2011-05,AcaDif,adult,4,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.047,912.48,293.081,362.37,0.809,26.551,1.2,3.8,10.71,300.24,NA,NA,NA,NA,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,adult,6,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.553,1041.631,324.749,372.296,0.872,27.248,2.2,6.8,9.95,204.4,NA,NA,NA,NA,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,adult,7,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.997,1102.617,301.766,362.895,0.832,26.555,2.2,6.8,9.95,278.57,NA,NA,NA,NA,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,adult,8,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.803,991.946,296.194,356.486,0.831,27.08,1.4,4.5,9.44,243.51,NA,NA,NA,NA,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,sapling,6,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.047,856.793,300.27,366.898,0.818,26.789,0.8,2.6,10.14,253.91,NA,NA,NA,NA,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,sapling,7,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.585,1161.488,314.175,366.976,0.856,26.866,1,3,11.31,278.13,NA,NA,NA,NA,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaLat,sapling,7,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.795,659.279,294.624,364.564,0.808,27.252,1.8,5.7,6.09,132.72,NA,NA,NA,NA,NA,NA,NA,NA,Acacia latescens
2011-05,AcaMim,adult,6,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.455,733.762,306.292,371.335,0.825,26.686,2.5,8,6.81,146.11,NA,NA,NA,NA,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,sapling,6,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.924,854.488,328.794,375.873,0.875,26.327,1.1,3.6,9.05,153.24,NA,NA,NA,NA,NA,NA,NA,NA,Acacia mimula
2011-05,BucObo,adult,6,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.562,346.923,309.906,382.771,0.81,27.313,6.7,21,7.56,94.92,NA,NA,NA,NA,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,adult,8,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.889,299.67,297.029,382.784,0.776,27.128,5.6,17.5,8.2,105.63,NA,NA,NA,NA,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.343,329.677,319.66,382.008,0.837,26.577,1.6,5,6.2,64.09,NA,NA,NA,NA,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.878,278.401,307.921,384.994,0.8,27.291,1.3,4,7.42,80.76,NA,NA,NA,NA,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,sapling,6,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.177,268.793,302.385,384.279,0.787,26.372,2.5,8,6.65,74.29,NA,NA,NA,NA,NA,NA,NA,NA,Buchanania obovata
2011-05,CocFra,adult,6,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.069,178.663,322.536,391.585,0.824,26.751,7.8,24.4,21.17,128.5,NA,NA,NA,NA,NA,NA,NA,NA,Cochlospermum fraseri
2011-05,CocFra,sapling,6,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.177,668.495,305.849,371.704,0.823,26.561,1,3.2,18.73,377.99,NA,NA,NA,NA,NA,NA,NA,NA,Cochlospermum fraseri
2011-05,CorBle,adult,6,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.198,556.854,286.272,371.039,0.772,26.608,11.5,36,5.52,128.02,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia bleeseri
2011-05,CorPor,adult,6,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.048,464.148,291.029,373.53,0.779,26.547,8,25,5.86,111.64,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia porrecta
2011-05,CorPor,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.76,586.972,289.308,364.517,0.794,27.314,3.8,12,6.22,135.33,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia porrecta
2011-05,EryChl,adult,6,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.789,212.167,234.783,378.478,0.62,26.597,22.3,70,10.48,165.41,NA,NA,NA,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
2011-05,EryChl,sapling,6,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.446,357.466,287.375,378.578,0.759,26.607,4.5,14,10.37,160.25,NA,NA,NA,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
2011-05,EryChl,sapling,7,wet season (May 2011),wet_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.029,585.121,293.683,374.05,0.785,26.652,2.2,7,8.93,178.93,NA,NA,NA,NA,NA,NA,NA,NA,Erythrophloem chlorostachys
2011-05,EucMin,adult,1,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.286,806.756,289.253,357.615,0.809,26.929,34.7,109,7.55,190.91,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
2011-05,EucMin,adult,2,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.096,528.845,289.925,367.603,0.789,27.128,19.7,62,6.47,129.92,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata
