dataset_id,find,replace,reason,taxonomic_resolution
NTH_2025,Cartonema sp. El Sharana (Martensz & Schoddde AE587),Cartonema sp. [Cartonema sp. El Sharana (Martensz & Schoddde AE587)],Exact match of the first word of the taxon name to an APC-accepted genus (2025-01-29),genus
NTH_2025,Cartonema sp. Goyder River (I.D.Cowie 8334) Harwood & Cowie,Cartonema sp. Goyder River (I.D.Cowie 8334),Exact match of the first three words of the taxon name to an APC-known canonical name (2025-01-29),species
NTH_2025,Cartonema sp. Korlobidahdah (R.K.Harwood 874) Harwood & Cowie,Cartonema sp. Korlobidahdah (R.K.Harwood 874),Exact match of the first three words of the taxon name to an APC-known canonical name (2025-01-29),species
NTH_2025,Cartonema sp. pedicellate (M.Lazarides 7850) Conran,Cartonema sp. [Cartonema sp. pedicellate (M.Lazarides 7850) Conran],Exact match of the first word of the taxon name to an APC-accepted genus (2025-01-29),genus
NTH_2025,Cartonema sp. tufted (L.A.Craven 2323) Conran,Cartonema sp. tufted (L.A.Craven 2323),Exact match of the first three words of the taxon name to an APNI-listed canonical name (2025-01-29),species
NTH_2025,Cartonema spicatum R.Br.,Cartonema spicatum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cartonema spicatum R.Br. var. humile Hassk.,Cartonema spicatum,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Cartonema spicatum R.Br. var. spicatum,Cartonema spicatum var. spicatum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),variety
NTH_2025,Cartonema trigonospermum C.B.Clarke,Cartonema trigonospermum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cassinia laevis R.Br.,Cassinia laevis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cassytha candida (J.Z.Weber) J.Z.Weber [FoA],Cassytha candida,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Cassytha capillaris Meisn.,Cassytha capillaris,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cassytha filiformis L.,Cassytha filiformis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Casuarina cunninghamiana Miq. subsp. miodon L.A.S.Johnson,Casuarina cunninghamiana,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Cathormion umbellatum (Vahl) Kosterm.,Cathormion umbellatum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cathormion umbellatum (Vahl) Kosterm. subsp. moniliforme (DC.) Brummitt,Cathormion umbellatum,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Causonis japonica (Thunb.) Raf. var. japonica,Causonis japonica,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Causonis maritima (Jackes) Jackes,Cassinia maritima,Fuzzy match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Causonis trifolia (L.) Mabb. & J.Wen,Causonis trifolia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cayratia acris (F.Muell.) Domin,Cayratia acris,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Celtis paniculata (Endl.) Planch.,Celtis paniculata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Celtis philippensis Blanco,Celtis philippensis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Celtis strychnoides Planch.,Celtis strychnoides,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cenchrus basedowii (Summerh. & C.E.Hubb.) Morrone,Cenchrus basedowii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cenchrus biflorus Roxb.,Cenchrus biflorus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cenchrus ciliaris L.,Cenchrus ciliaris,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cenchrus clandestinus (Hochst. ex Chiov.) Morrone,Cenchrus clandestinus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cenchrus echinatus L.,Cenchrus echinatus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cenchrus longispinus (Hack.) Fernald,Cenchrus longispinus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cenchrus pedicellatus (Trin.) Morrone subsp. unispiculus (Brunken) Morrone,Cenchrus pedicellatus,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Cenchrus setaceus (Forssk.) Morrone,Cenchrus setaceus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cenchrus setiger Vahl,Cenchrus setiger,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Centaurea melitensis L.,Centaurea melitensis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Centipeda crateriformis N.G.Walsh subsp. crateriformis,Centipeda crateriformis subsp. crateriformis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),subspecies
NTH_2025,Centipeda cunninghamii (DC.) A.Braun & Asch.,Centipeda cunninghamii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Centipeda minima (L.) A.Braun & Asch. subsp. macrocephala N.G.Walsh,Centipeda minima,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Centipeda minima (L.) A.Braun & Asch. subsp. minima,Centipeda minima subsp. minima,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),subspecies
NTH_2025,Centipeda nidiformis N.G.Walsh,Centipeda nidiformis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Centipeda pleiocephala N.G.Walsh,Centipeda pleiocephala,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Centipeda racemosa (Hook.f.) F.Muell.,Centipeda racemosa,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Centipeda thespidioides F.Muell.,Centipeda thespidioides,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Centranthera cochinchinensis (Lour.) Merr.,Centranthera cochinchinensis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Centrolepis banksii (R.Br.) Poir.,Centrolepis banksii,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Centrolepis eremica D.A.Cooke,Centrolepis eremica,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Centrolepis exserta (R.Br.) Poir.,Centrolepis exserta var. rubra,Fuzzy match of the first three words of the taxon name to an APC-known canonical name (2025-01-29),variety
NTH_2025,Centrolepis racemosa D.D.Sokoloff & Remizowa,Centrolepis racemosa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Centrolepis sp. carinate (L.A.Craven & C.R.Dunlop 6668) WA Herbarium,Centrolepis sp. carinate (L.A.Craven & C.R.Dunlop 6668),Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Centrolepis sp. squamose seeds (P.K.Latz 3581) M.D.Barrett,Centrolepis sp. squamose seeds (P.K.Latz 3581),Exact match of the first three words of the taxon name to an APNI-listed canonical name (2025-01-29),species
NTH_2025,Cerastium glomeratum Thuill.,Cerastium glomeratum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Ceratopteris thalictroides (L.) Brongn.,Ceratopteris thalictroides,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cerbera manghas L.,Cerbera manghas,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Chamaecrista absus (L.) H.S.Irwin & Barneby,Chamaecrista absus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Chamaecrista absus (L.) H.S.Irwin & Barneby var. absus,Chamaecrista absus var. absus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),variety
NTH_2025,Chamaecrista mimosoides (L.) Greene,Chamaecrista mimosoides,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Chamaecrista nigricans (Vahl) Greene,Chamaecrista nigricans,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Chamaecrista nomame (Siebold) H.Ohashi,Chamaecrista nomame,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Chamaecrista nomame (Siebold) H.Ohashi var. grandiflora Pedley,Chamaecrista nomame,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Chamaecrista nomame (Siebold) H.Ohashi var. nomame,Chamaecrista nomame var. nomame,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),variety
NTH_2025,Chamaecrista symonii Pedley,Chamaecrista symonii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Chamaeraphis hordeacea R.Br.,Chamaeraphis hordeacea,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cheilanthes brownii (Kuhn) Domin,Cheilanthes brownii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cheilanthes caudata R.Br.,Cheilanthes caudata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cheilanthes fragillima F.Muell.,Cheilanthes fragillima,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cheilanthes lasiophylla Pic.-Serm.,Cheilanthes lasiophylla,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Cheilanthes nitida (R.Br.) P.S.Green,Cheilanthes nitida,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cheilanthes praetermissa D.L.Jones,Cheilanthes praetermissa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cheilanthes pumilio (R.Br.) F.Muell.,Cheilanthes pumilio,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Cheilanthes sieberi Kunze subsp. pseudovellea H.M.Quirk & T.C.Chambers,Cheilanthes sieberi,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Cheilanthes sieberi Kunze subsp. sieberi,Cheilanthes sieberi subsp. sieberi,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),subspecies
NTH_2025,Cheilanthes tenuifolia (Burm.f.) Sw.,Cheilanthes tenuifolia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Chenopodium album L.,Chenopodium album,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Chenopodium auricomum Lindl.,Chenopodium auricomum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Chenopodium desertorum (J.M.Black) J.M.Black subsp. anidiophyllum (Aellen) Paul G.Wilson,Chenopodium desertorum,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Chenopodium desertorum (J.M.Black) J.M.Black subsp. rectum Paul G.Wilson,Chenopodium desertorum,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Chenopodium murale L.,Chenopodium murale,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
