year,remnant,site,quadrat,yrs,yrsq,family,genus,species,species.for.tree,count,mean.log.seed.mass,rem.scale.max.sqrt.height,rem.scale.mean.log.sla
2011,yandi,1,2,2011.yandi.1,2011.yandi.1.2,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,7,-5.123547418,10.0976177,3.736376087
2011,yandi,1,2,2011.yandi.1,2011.yandi.1.2,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,4,1.849522745,16.6465405,3.277391426
2011,yandi,1,2,2011.yandi.1,2011.yandi.1.2,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,1,-0.877077759,4.412220694,3.980827962
2011,yandi,1,2,2011.yandi.1,2011.yandi.1.2,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,28,-2.979790344,13.85478155,3.391993939
2011,yandi,1,2,2011.yandi.1,2011.yandi.1.2,Caryophyllaceae,Polycarpon,Polycarpon.tetraphyllum,Polycarpon_tetraphyllum,1,NA,4.69041576,3.607222166
2011,yandi,1,2,2011.yandi.1,2011.yandi.1.2,Amaranthaceae,Ptilotus,Ptilotus.gaudichaudii,Ptilotus_gaudichaudii,1,-0.093898693,8.94427191,3.425919381
2011,yandi,1,2,2011.yandi.1,2011.yandi.1.2,Asteraceae,Sonchus,Sonchus.oleraceus,Sonchus_oleraceus,1,-1.377651816,12.18986019,3.738450982
2011,yandi,1,2,2011.yandi.1,2011.yandi.1.2,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,3,-2.241174352,20.41925135,3.347168286
2011,yandi,1,3,2011.yandi.1,2011.yandi.1.3,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,4,-2.576246345,7.330861588,3.917174224
2011,yandi,1,3,2011.yandi.1,2011.yandi.1.3,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,33,-2.523980174,20.33433197,3.603132896
2011,yandi,1,3,2011.yandi.1,2011.yandi.1.3,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,4,-5.123547418,10.0976177,3.736376087
2011,yandi,1,3,2011.yandi.1,2011.yandi.1.3,Asteraceae,Gnephosis,Gnephosis.tenuissima,Gnephosis_tenuissima,2,-4.287761947,14.37856555,3.376678069
2011,yandi,1,3,2011.yandi.1,2011.yandi.1.3,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,7,-2.979790344,13.85478155,3.391993939
2011,yandi,1,3,2011.yandi.1,2011.yandi.1.3,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,33,-3.275090367,10.95445115,2.979094635
2011,yandi,1,3,2011.yandi.1,2011.yandi.1.3,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,3,-2.241174352,20.41925135,3.347168286
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Asteraceae,Arctotheca,Arctotheca.calendula,Arctotheca_calendula,1,0.110633091,13.7006019,3.468113676
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Poaceae,Austrostipa,Austrostipa.elegantissima,Austrostipa_elegantissima,12,0.442105577,17.60773947,2.866635811
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,3,-2.576246345,7.330861588,3.917174224
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Asteraceae,Calotis,Calotis.hispidula,Calotis_hispidula,4,-0.276676193,8.370962705,3.331886281
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Asteraceae,Calotis,Calotis.multicaulis,Calotis_multicaulis,15,0.621871348,16.73045751,3.564182811
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,33,-2.523980174,20.33433197,3.603132896
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Crassulaceae,Crassula,Crassula.closiana,Crassula_closiana,3,-5.123547418,6.184592559,3.910720008
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,4,-5.123547418,10.0976177,3.736376087
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Boraginaceae,Echium,Echium.plantagineum,Echium_plantagineum,2,1.374231269,14.74135665,3.420496304
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,4,1.849522745,16.6465405,3.277391426
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Goodeniaceae,Goodenia,Goodenia.berardiana,Goodenia_berardiana,1,0.869636285,18.67964859,3.350109525
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Asteraceae,Hyalosperma,Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma_glutinosum,3,-0.31630105,12.79402212,3.113194621
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,2,-0.877077759,4.412220694,3.980827962
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,23,-2.979790344,13.85478155,3.391993939
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Caryophyllaceae,Petrorhagia,Petrorhagia.dubia,Petrorhagia_dubia,6,-1.415498917,17.59431157,3.398914697
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,1,-2.241174352,20.41925135,3.347168286
2011,yandi,1,5,2011.yandi.1,2011.yandi.1.5,Poaceae,Austrostipa,Austrostipa.elegantissima,Austrostipa_elegantissima,1,0.442105577,17.60773947,2.866635811
2011,yandi,1,5,2011.yandi.1,2011.yandi.1.5,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,5,-2.576246345,7.330861588,3.917174224
2011,yandi,1,5,2011.yandi.1,2011.yandi.1.5,Asteraceae,Calotis,Calotis.multicaulis,Calotis_multicaulis,4,0.621871348,16.73045751,3.564182811
2011,yandi,1,5,2011.yandi.1,2011.yandi.1.5,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,49,-2.523980174,20.33433197,3.603132896
2011,yandi,1,5,2011.yandi.1,2011.yandi.1.5,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,9,-5.123547418,10.0976177,3.736376087
2011,yandi,1,5,2011.yandi.1,2011.yandi.1.5,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,4,1.849522745,16.6465405,3.277391426
2011,yandi,1,5,2011.yandi.1,2011.yandi.1.5,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,27,-2.979790344,13.85478155,3.391993939
2011,yandi,1,5,2011.yandi.1,2011.yandi.1.5,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,2,-2.241174352,20.41925135,3.347168286
2011,yandi,1,6,2011.yandi.1,2011.yandi.1.6,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,5,-2.576246345,7.330861588,3.917174224
2011,yandi,1,6,2011.yandi.1,2011.yandi.1.6,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,57,-2.523980174,20.33433197,3.603132896
2011,yandi,1,6,2011.yandi.1,2011.yandi.1.6,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,4,-5.123547418,10.0976177,3.736376087
2011,yandi,1,6,2011.yandi.1,2011.yandi.1.6,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,3,1.849522745,16.6465405,3.277391426
2011,yandi,1,6,2011.yandi.1,2011.yandi.1.6,Asteraceae,Gnephosis,Gnephosis.tenuissima,Gnephosis_tenuissima,1,-4.287761947,14.37856555,3.376678069
2011,yandi,1,6,2011.yandi.1,2011.yandi.1.6,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,1,-0.877077759,4.412220694,3.980827962
2011,yandi,1,6,2011.yandi.1,2011.yandi.1.6,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,45,-2.979790344,13.85478155,3.391993939
2011,yandi,1,6,2011.yandi.1,2011.yandi.1.6,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,17,-3.275090367,10.95445115,2.979094635
2011,yandi,1,6,2011.yandi.1,2011.yandi.1.6,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,3,-2.241174352,20.41925135,3.347168286
2011,yandi,1,7,2011.yandi.1,2011.yandi.1.7,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,4,-2.576246345,7.330861588,3.917174224
2011,yandi,1,7,2011.yandi.1,2011.yandi.1.7,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,51,-2.523980174,20.33433197,3.603132896
2011,yandi,1,7,2011.yandi.1,2011.yandi.1.7,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,3,-5.123547418,10.0976177,3.736376087
2011,yandi,1,7,2011.yandi.1,2011.yandi.1.7,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,2,-0.877077759,4.412220694,3.980827962
2011,yandi,1,7,2011.yandi.1,2011.yandi.1.7,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,24,-2.979790344,13.85478155,3.391993939
2011,yandi,1,7,2011.yandi.1,2011.yandi.1.7,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,3,-3.275090367,10.95445115,2.979094635
2011,yandi,1,7,2011.yandi.1,2011.yandi.1.7,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,11,-2.241174352,20.41925135,3.347168286
2011,yandi,1,8,2011.yandi.1,2011.yandi.1.8,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,59,-2.523980174,20.33433197,3.603132896
2011,yandi,1,8,2011.yandi.1,2011.yandi.1.8,Asteraceae,Hyalosperma,Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma_glutinosum,3,-0.31630105,12.79402212,3.113194621
2011,yandi,1,8,2011.yandi.1,2011.yandi.1.8,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,2,-2.979790344,13.85478155,3.391993939
2011,yandi,1,8,2011.yandi.1,2011.yandi.1.8,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,2,-2.241174352,20.41925135,3.347168286
2011,yandi,1,9,2011.yandi.1,2011.yandi.1.9,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,79,-2.523980174,20.33433197,3.603132896
2011,yandi,1,9,2011.yandi.1,2011.yandi.1.9,Asteraceae,Hyalosperma,Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma_glutinosum,7,-0.31630105,12.79402212,3.113194621
2011,yandi,1,9,2011.yandi.1,2011.yandi.1.9,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,2,-2.241174352,20.41925135,3.347168286
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,6,-2.576246345,7.330861588,3.917174224
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Asteraceae,Calotis,Calotis.multicaulis,Calotis_multicaulis,1,0.621871348,16.73045751,3.564182811
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,5,-2.523980174,20.33433197,3.603132896
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,13,-5.123547418,10.0976177,3.736376087
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Droseraceae,Drosera,Drosera.glanduligera,Drosera_glanduligera,8,NA,2.129837388,NA
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Asteraceae,Gnephosis,Gnephosis.tenuissima,Gnephosis_tenuissima,4,-4.287761947,14.37856555,3.376678069
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Asteraceae,Hyalosperma,Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma_glutinosum,1,-0.31630105,12.79402212,3.113194621
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Orobanchaceae,Parentucellia,Parentucellia.latifolia,Parentucellia_latifolia,28,-4.728674532,15.80822444,3.626049288
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,11,-2.979790344,13.85478155,3.391993939
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,160,-3.275090367,10.95445115,2.979094635
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,1,0.886367463,14.81534596,3.504793007
2011,yandi,1,10,2011.yandi.1,2011.yandi.1.10,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,1,-2.241174352,20.41925135,3.347168286
2011,yandi,1,11,2011.yandi.1,2011.yandi.1.11,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,41,-2.523980174,20.33433197,3.603132896
2011,yandi,1,11,2011.yandi.1,2011.yandi.1.11,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,1,-2.979790344,13.85478155,3.391993939
2011,yandi,1,11,2011.yandi.1,2011.yandi.1.11,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,4,-3.275090367,10.95445115,2.979094635
2011,yandi,1,11,2011.yandi.1,2011.yandi.1.11,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,4,-2.241174352,20.41925135,3.347168286
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,10,-2.576246345,7.330861588,3.917174224
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Asteraceae,Calotis,Calotis.hispidula,Calotis_hispidula,4,-0.276676193,8.370962705,3.331886281
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Centrolepidaceae,Centrolepis,Centrolepis.sp2,Centrolepis_cephaloformis,40,-3.688879454,10.16038989,3.561705212
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,4,-2.523980174,20.33433197,3.603132896
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Crassulaceae,Crassula,Crassula.closiana,Crassula_closiana,15,-5.123547418,6.184592559,3.910720008
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,5,-5.123547418,10.0976177,3.736376087
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Geraniaceae,Erodium,Erodium.aureum,Erodium_aureum,1,0.034554972,12.88354649,3.640186437
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Asteraceae,Gnephosis,Gnephosis.tenuissima,Gnephosis_tenuissima,2,-4.287761947,14.37856555,3.376678069
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Asteraceae,Hedypnois,Hedypnois.rhagadioloides,Hedypnois_rhagadioloides,71,-0.246892078,16.19178476,4.09733089
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Araliaceae,Hydrocotyle,Hydrocotyle.pilifera,Hydrocotyle_pilifera,4,-1.673765272,9.917243671,3.960591955
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,1,-0.877077759,4.412220694,3.980827962
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Iridaceae,Moraea,Moraea.setifolia,Moraea_setifolia,40,-0.594563577,13.65537444,2.981501624
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,25,-2.979790344,13.85478155,3.391993939
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Caryophyllaceae,Silene,Silene.nocturna,Silene_nocturna,2,-1.09946265,13.82504504,3.600145487
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Asteraceae,Sonchus,Sonchus.oleraceus,Sonchus_oleraceus,1,-1.377651816,12.18986019,3.738450982
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,3,0.886367463,14.81534596,3.504793007
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Fabaceae,Trifolium,Trifolium.glomeratum,Trifolium_glomeratum,5,-1.298785885,12.4498996,3.588689155
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Campanulaceae,Wahlenbergia,Wahlenbergia.gracilenta,Wahlenbergia_gracilenta,25,-4.856945492,12.16287927,3.739780801
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,2,-2.241174352,20.41925135,3.347168286
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Scrophulariaceae,Zaluzianskya,Zaluzianskya.divaricata,Zaluzianskya_divaricata,2,-2.963823787,9.594480925,3.138529054
2011,yandi,1,13,2011.yandi.1,2011.yandi.1.13,Poaceae,Austrostipa,Austrostipa.elegantissima,Austrostipa_elegantissima,3,0.442105577,17.60773947,2.866635811
2011,yandi,1,13,2011.yandi.1,2011.yandi.1.13,Poaceae,Bromus,Bromus.rubens,Bromus_rubens,1,0.133969616,14.02663682,3.50180569
2011,yandi,1,13,2011.yandi.1,2011.yandi.1.13,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,7,-2.576246345,7.330861588,3.917174224
2011,yandi,1,13,2011.yandi.1,2011.yandi.1.13,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,21,-2.523980174,20.33433197,3.603132896
2011,yandi,1,13,2011.yandi.1,2011.yandi.1.13,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,15,-5.123547418,10.0976177,3.736376087
2011,yandi,1,13,2011.yandi.1,2011.yandi.1.13,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,35,-2.979790344,13.85478155,3.391993939
2011,yandi,1,13,2011.yandi.1,2011.yandi.1.13,Caryophyllaceae,Petrorhagia,Petrorhagia.dubia,Petrorhagia_dubia,5,-1.415498917,17.59431157,3.398914697
2011,yandi,1,13,2011.yandi.1,2011.yandi.1.13,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,3,-3.275090367,10.95445115,2.979094635
2011,yandi,1,13,2011.yandi.1,2011.yandi.1.13,Poaceae,Vulpia,Vulpia.myuros,Vulpia_myuros,4,-1.279486893,14.57712752,3.515880163
2011,yandi,1,13,2011.yandi.1,2011.yandi.1.13,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,16,-2.241174352,20.41925135,3.347168286
2011,yandi,1,14,2011.yandi.1,2011.yandi.1.14,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,42,-2.523980174,20.33433197,3.603132896
2011,yandi,1,14,2011.yandi.1,2011.yandi.1.14,Asteraceae,Chthonocephalus,Chthonocephalus.pseudevax,Chthonocephalus_pseudevax,3,-3.769435537,2,3.647709521
2011,yandi,1,14,2011.yandi.1,2011.yandi.1.14,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,3,-2.979790344,13.85478155,3.391993939
2011,yandi,1,14,2011.yandi.1,2011.yandi.1.14,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,19,-3.275090367,10.95445115,2.979094635
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Poaceae,Aira,Aira.cupaniana,Aira_cupaniana,10,-3.811800683,10.67463355,3.732511038
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Centrolepidaceae,Centrolepis,Centrolepis.aristata,Centrolepis_aristata,2,-3.688879454,6.708203932,3.47801445
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Centrolepidaceae,Centrolepis,Centrolepis.sp2,Centrolepis_cephaloformis,15,-3.688879454,10.16038989,3.561705212
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,5,-2.523980174,20.33433197,3.603132896
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Asteraceae,Chthonocephalus,Chthonocephalus.pseudevax,Chthonocephalus_pseudevax,62,-3.769435537,2,3.647709521
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,10,-5.123547418,10.0976177,3.736376087
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Droseraceae,Drosera,Drosera.glanduligera,Drosera_glanduligera,22,NA,2.129837388,NA
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Asteraceae,Gnephosis,Gnephosis.tenuissima,Gnephosis_tenuissima,180,-4.287761947,14.37856555,3.376678069
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Asteraceae,Hyalosperma,Hyalosperma.demissum,Hyalosperma_demissum,3,-3.554931458,3.16227766,3.606214611
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Asteraceae,Hyalosperma,Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma_glutinosum,81,-0.31630105,12.79402212,3.113194621
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Orobanchaceae,Parentucellia,Parentucellia.latifolia,Parentucellia_latifolia,1,-4.728674532,15.80822444,3.626049288
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,130,-2.979790344,13.85478155,3.391993939
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Caryophyllaceae,Petrorhagia,Petrorhagia.dubia,Petrorhagia_dubia,3,-1.415498917,17.59431157,3.398914697
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,4,-3.275090367,10.95445115,2.979094635
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Cyperaceae,Schoenus,Schoenus.nanus,Schoenus_nanus,5,-2.504848424,7.745966692,3.655414063
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,1,0.886367463,14.81534596,3.504793007
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Campanulaceae,Wahlenbergia,Wahlenbergia.gracilenta,Wahlenbergia_gracilenta,5,-4.856945492,12.16287927,3.739780801
2011,yandi,1,15,2011.yandi.1,2011.yandi.1.15,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,2,-2.241174352,20.41925135,3.347168286
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Poaceae,Aira,Aira.cupaniana,Aira_cupaniana,5,-3.811800683,10.67463355,3.732511038
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Poaceae,Austrostipa,Austrostipa.elegantissima,Austrostipa_elegantissima,2,0.442105577,17.60773947,2.866635811
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Apiaceae,Daucus,Daucus.glochidiatus,Daucus_glochidiatus,11,0.521443266,12.57727954,3.374575553
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Boraginaceae,Echium,Echium.plantagineum,Echium_plantagineum,3,1.374231269,14.74135665,3.420496304
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,5,1.849522745,16.6465405,3.277391426
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Haloragaceae,Gonocarpus,Gonocarpus.nodulosus,Gonocarpus_nodulosus,5,-0.993117782,16.54218714,3.283835869
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Goodeniaceae,Goodenia,Goodenia.berardiana,Goodenia_berardiana,2,0.869636285,18.67964859,3.350109525
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Asteraceae,Hedypnois,Hedypnois.rhagadioloides,Hedypnois_rhagadioloides,8,-0.246892078,16.19178476,4.09733089
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Araliaceae,Hydrocotyle,Hydrocotyle.pilifera,Hydrocotyle_pilifera,2,-1.673765272,9.917243671,3.960591955
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,35,-0.877077759,4.412220694,3.980827962
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,30,-2.979790344,13.85478155,3.391993939
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,10,-2.791300476,11.40881246,3.752873745
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Poaceae,NA,Poaceae.sp15,Poaceae_sp15,2,NA,9.219544457,3.091942282
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Poaceae,NA,Poaceae.sp16,Poaceae_sp16,4,NA,10.48808848,3.010036798
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,7,0.886367463,14.81534596,3.504793007
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Araliaceae,Trachymene,Trachymene.ornata,Trachymene_ornata,1,0.519811133,11.61895004,3.331198945
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Poaceae,Vulpia,Vulpia.bromoides,Vulpia_bromoides,3,-1.150475921,8.94427191,3.145682549
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Poaceae,Vulpia,Vulpia.myuros,Vulpia_myuros,3,-1.279486893,14.57712752,3.515880163
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Asteraceae,Waitzia,Waitzia.nitida,Waitzia_nitida,1,-2.241174352,20.41925135,3.347168286
2011,yandi,2,2,2011.yandi.2,2011.yandi.2.2,Poaceae,Austrostipa,Austrostipa.elegantissima,Austrostipa_elegantissima,3,0.442105577,17.60773947,2.866635811
2011,yandi,2,2,2011.yandi.2,2011.yandi.2.2,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,2,-2.576246345,7.330861588,3.917174224
2011,yandi,2,2,2011.yandi.2,2011.yandi.2.2,Portulacaceae,Calandrinia,Calandrinia.granulifera,Calandrinia_granulifera,2,-3.534728763,3.801912778,3.927606572
2011,yandi,2,2,2011.yandi.2,2011.yandi.2.2,Asteraceae,Calotis,Calotis.hispidula,Calotis_hispidula,3,-0.276676193,8.370962705,3.331886281
2011,yandi,2,2,2011.yandi.2,2011.yandi.2.2,Asteraceae,Calotis,Calotis.multicaulis,Calotis_multicaulis,3,0.621871348,16.73045751,3.564182811
2011,yandi,2,2,2011.yandi.2,2011.yandi.2.2,Asteraceae,Cephalipterum,Cephalipterum.drummondii,Cephalipterum_drummondii,6,-2.523980174,20.33433197,3.603132896
2011,yandi,2,2,2011.yandi.2,2011.yandi.2.2,Pteridaceae,Cheilanthes,Cheilanthes.austrotenuifolia,Cheilanthes_sieberi,7,NA,9.846049894,3.490253145
