dataset_id,taxon_name,trait_name,value_type,value,unit,original_name,value_new,Source
NHNSW_2014,Iseilema macratherum,flowering_time,mode,nyyyyyyynnnn,NA,Iseilema macratherum,NA,NA
NHNSW_2014,Iseilema trichopus,flowering_time,mode,nnynnnnnnnnn,NA,Iseilema trichopus,NA,NA
NHNSW_2014,Iseilema windersii,flowering_time,mode,nyyyyyyynnnn,NA,Iseilema windersii,NA,NA
NHNSW_2014,Lachnagrostis adamsonii,flowering_time,mode,nnnnnnnnnnyn,NA,Lachnagrostis adamsonii,NA,NA
NHNSW_2014,Leptaspis banksii,flowering_time,mode,yyyyyyynnnnn,NA,Leptaspis banksii,NA,NA
NHNSW_2014,Micraira adamsii,flowering_time,mode,nyyynnnnnnnn,NA,Micraira adamsii,NA,NA
NHNSW_2014,Micraira compacta,flowering_time,mode,nyyyyynnnnnn,NA,Micraira compacta,NA,NA
NHNSW_2014,Micraira dentata,flowering_time,mode,nyynnnnnnnnn,NA,Micraira dentata,NA,NA
NHNSW_2014,Micraira dunlopii,flowering_time,mode,nnyyyyyynnnn,NA,Micraira dunlopii,NA,NA
NHNSW_2014,Micraira inserta,flowering_time,mode,nynnnnnnnnnn,NA,Micraira inserta,NA,NA
NHNSW_2014,Micraira multinervia,flowering_time,mode,yyyyynnnnnnn,NA,Micraira multinervia,NA,NA
NHNSW_2014,Micraira pungens,flowering_time,mode,nyyynnnnnnnn,NA,Micraira pungens,NA,NA
NHNSW_2014,Micraira spiciforma,flowering_time,mode,nyyyyyyynnnn,NA,Micraira spiciforma,NA,NA
NHNSW_2014,Micraira spinifera,flowering_time,mode,nyyyyynnnnnn,NA,Micraira spinifera,NA,NA
NHNSW_2014,Micraira subspicata,flowering_time,mode,nyynnnnnnnnn,NA,Micraira subspicata,NA,NA
NHNSW_2014,Micraira subulifolia,flowering_time,mode,yyyyyyyyyyyy,NA,Micraira subulifolia,NA,NA
NHNSW_2014,Micraira tenuis,flowering_time,mode,yyynnnnnnnnn,NA,Micraira tenuis,NA,NA
NHNSW_2014,Micraira viscidula,flowering_time,mode,nnnnnyynnnnn,NA,Micraira viscidula,NA,NA
NHNSW_2014,Mnesithea annua,flowering_time,mode,nyyyynnnnnnn,NA,Mnesithea annua,NA,NA
NHNSW_2014,Mnesithea formosa,flowering_time,mode,nyyyyyynnnnn,NA,Mnesithea formosa,NA,NA
NHNSW_2014,Mnesithea rottboellioides,flowering_time,mode,yyyyyynnnnny,NA,Mnesithea rottboellioides,NA,NA
NHNSW_2014,Mullerochloa moreheadiana,flowering_time,mode,nnnnnnnnyyyn,NA,Mullerochloa moreheadiana,NA,NA
NHNSW_2014,Neololeba atra,flowering_time,mode,nnnnnnyyyynn,NA,Neololeba atra,NA,NA
NHNSW_2014,Neurachne alopecuroidea,flowering_time,mode,nnnnnnnyyyyy,NA,Neurachne alopecuroides,NA,NA
NHNSW_2014,Neurachne lanigera,flowering_time,mode,nnnnnnnyynnn,NA,Neurachne lanigera,NA,NA
NHNSW_2014,Neurachne queenslandica,flowering_time,mode,yynnnnnnnnyy,NA,Neurachne queenslandica,NA,NA
NHNSW_2014,Neurachne tenuifolia,flowering_time,mode,yyyyynnnyyyy,NA,Neurachne tenuifolia,NA,NA
NHNSW_2014,Ophiuros exaltatus,flowering_time,mode,yyyyyyyyyynn,NA,Ophiuros exaltatus,NA,NA
NHNSW_2014,Oplismenus burmanni,flowering_time,mode,nnyyyyyynnnn,NA,Oplismenus burmannii,NA,NA
NHNSW_2014,Oplismenus compositus,flowering_time,mode,nnnyyyyynnnn,NA,Oplismenus compositus,NA,NA
NHNSW_2014,Oryza australiensis,flowering_time,mode,nnyyyyyynnnn,NA,Oryza australiensis,NA,NA
NHNSW_2014,Oryza rufipogon,flowering_time,mode,nnyyyyyyyyyn,NA,Oryza rufipogon,NA,NA
NHNSW_2014,Ottochloa nodosa,flowering_time,mode,yyyyynnnnnnn,NA,Ottochloa nodosa,NA,NA
NHNSW_2014,Panicum decompositum var. decompositum,flowering_time,mode,yyyyyyyyyyyy,NA,Panicum decompositum var. decompositum,NA,NA
NHNSW_2014,Panicum decompositum var. tenuius,flowering_time,mode,yyyyyyyyyyyy,NA,Panicum decompositum var. tenuius,NA,NA
NHNSW_2014,Panicum distachyum var. trichophorum,flowering_time,mode,yyyyyyyyyyyy,NA,Panicum distachyum var. trichophorum,NA,NA
NHNSW_2014,Panicum incomtum,flowering_time,mode,nnnnnyyynnnn,NA,Panicum incomtum,NA,NA
NHNSW_2014,Panicum larcomianum,flowering_time,mode,yyyyynnnyyyy,NA,Panicum larcomianum,NA,NA
NHNSW_2014,Panicum latzii,flowering_time,mode,nyyyyyynnnnn,NA,Panicum latzii,NA,NA
NHNSW_2014,Panicum luzonense,flowering_time,mode,yyyyynnnnnnn,NA,Panicum luzonense,NA,NA
NHNSW_2014,Panicum mindanaense,flowering_time,mode,yyyyyyyyyyyy,NA,Panicum mindanaense,NA,NA
NHNSW_2014,Panicum mitchellii,flowering_time,mode,nnnnyyyyynnn,NA,Panicum mitchellii,NA,NA
NHNSW_2014,Panicum queenslandicum var. acuminatum,flowering_time,mode,nnyyyyynnnnn,NA,Panicum queenslandicum var. acuminatum,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Panicum queenslandicum var. queenslandicum,flowering_time,mode,nnyyyyynnnnn,NA,Panicum queenslandicum var. queenslandicum,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Panicum seminudum,flowering_time,mode,nnyyyyynnnnn,NA,Panicum seminudum,NA,NA
NHNSW_2014,Panicum seminudum var. cairnsianum,flowering_time,mode,nnyyyyynnnnn,NA,Panicum seminudum var. cairnsianum,NA,NA
NHNSW_2014,Panicum seminudum var. seminudum,flowering_time,mode,nnyyyyynnnnn,NA,Panicum seminudum var. seminudum,NA,NA
NHNSW_2014,Panicum trachyrhachis,flowering_time,mode,yyyyyyyyyyyy,NA,Panicum trachyrhachis,NA,NA
NHNSW_2014,Paraneurachne muelleri,flowering_time,mode,nyyyyyyynnnn,NA,Paraneurachne muelleri,NA,NA
NHNSW_2014,Paspalidium basicladum,flowering_time,mode,nyyyyyyynnnn,NA,Paspalidium basicladum,NA,NA
NHNSW_2014,Paspalidium flavidum,flowering_time,mode,nnnyyyyyynnn,NA,Paspalidium flavidum,NA,NA
NHNSW_2014,Paspalidium reflexum,flowering_time,mode,nnnyyyyyynnn,NA,Paspalidium reflexum,NA,NA
NHNSW_2014,Paspalidium retiglume,flowering_time,mode,nnyyyyyyynnn,NA,Paspalidium retiglume,NA,NA
NHNSW_2014,Paspalidium spartellum,flowering_time,mode,yyyynnnnnyyy,NA,Paspalidium spartellum,NA,NA
NHNSW_2014,Paspalidium tabulatum,flowering_time,mode,nnnyyyyyyynn,NA,Paspalidium tabulatum,NA,NA
NHNSW_2014,Pheidochloa gracilis,flowering_time,mode,nnnyyyyyynnn,NA,Pheidochloa gracilis,NA,NA
NHNSW_2014,Poa billardierei,flowering_time,mode,nnnnnnnnyynn,NA,Poa billardierei,NA,NA
NHNSW_2014,Poa clelandii,flowering_time,mode,ynnnnnnnyyyy,NA,Poa clelandii,NA,NA
NHNSW_2014,Poa crassicaudex,flowering_time,mode,nnnnnnnnnyyn,NA,Poa crassicaudex,NA,NA
NHNSW_2014,Poa drummondiana,flowering_time,mode,nnnnnnnnnynn,NA,Poa drummondiana,NA,NA
NHNSW_2014,Poa gunnii,flowering_time,mode,yyyynnnnnnny,NA,Poa gunnii,NA,NA
NHNSW_2014,Poa halmaturina,flowering_time,mode,yynnnnnnnnyy,NA,Poa halmaturina,NA,NA
NHNSW_2014,Poa homomalla,flowering_time,mode,nnnnnnnnnyyn,NA,Poa homomalla,NA,NA
NHNSW_2014,Poa jugicola,flowering_time,mode,yyynnnnnnnny,NA,Poa jugicola,NA,NA
NHNSW_2014,Poa lowanensis,flowering_time,mode,nnnnnnnnnyyn,NA,Poa lowanensis,NA,NA
NHNSW_2014,Poa mollis,flowering_time,mode,nnnnnnnnnnyn,NA,Poa mollis,NA,NA
NHNSW_2014,Poa morrisii,flowering_time,mode,nnnnnnnnnyyn,NA,Poa morrisii,NA,NA
NHNSW_2014,Poa porphyroclados,flowering_time,mode,nnnnnnnnnyyy,NA,Poa porphyroclados,NA,NA
NHNSW_2014,Poa rodwayi,flowering_time,mode,ynnnnnnnnnnn,NA,Poa rodwayi,NA,NA
NHNSW_2014,Poa sallacustris,flowering_time,mode,nnnnnnnnyyyy,NA,Poa sallacustris,NA,NA
NHNSW_2014,Poa umbricola,flowering_time,mode,nnnnnnnnnyyn,NA,Poa umbricola,NA,NA
NHNSW_2014,Pogonatherum crinitum,flowering_time,mode,nnnnnnnnnyyn,NA,Pogonatherum crinitum,NA,NA
NHNSW_2014,Polypogon tenellus,flowering_time,mode,nnnnnnnnnynn,NA,Polypogon tenellus,NA,NA
NHNSW_2014,Pseudopogonatherum contortum,flowering_time,mode,nyyyyyynnnnn,NA,Pseudopogonatherum contortum,NA,NA
NHNSW_2014,Pseudopogonatherum irritans,flowering_time,mode,yyyyyyynnnny,NA,Pseudopogonatherum irritans,NA,NA
NHNSW_2014,Rytidosperma acerosum,flowering_time,mode,nnnnnnnnnynn,NA,Rytidosperma acerosum,NA,NA
NHNSW_2014,Rytidosperma clelandii,flowering_time,mode,nnnnnnnnnnyn,NA,Rytidosperma clelandii,NA,NA
NHNSW_2014,Rytidosperma diemenicum,flowering_time,mode,ynnnnnnnnnny,NA,Rytidosperma diemenicum,NA,NA
NHNSW_2014,Rytidosperma fortunae-hibernae,flowering_time,mode,nynnnnnnnnnn,NA,Rytidosperma fortunae-hibernae,NA,NA
NHNSW_2014,Rytidosperma geniculatum,flowering_time,mode,nnnnnnnnnynn,NA,Rytidosperma geniculatum,NA,NA
NHNSW_2014,Rytidosperma lepidopodum,flowering_time,mode,ynnnnnnnnnnn,NA,Rytidosperma lepidopodum,NA,NA
NHNSW_2014,Rytidosperma nitens,flowering_time,mode,yynnnnnnnnnn,NA,Rytidosperma nitens,NA,NA
NHNSW_2014,Rytidosperma occidentale,flowering_time,mode,nnnnnnnnnyyn,NA,Rytidosperma occidentale,NA,NA
NHNSW_2014,Rytidosperma pauciflorum,flowering_time,mode,yynnnnnnnnnn,NA,Rytidosperma pauciflorum,NA,NA
NHNSW_2014,Rytidosperma racemosum var. obtusatum,flowering_time,mode,nnnnnnnnnyyy,NA,Rytidosperma racemosum var. obtusatum,NA,NA
NHNSW_2014,Rytidosperma remotum,flowering_time,mode,nnnnnnnnnnny,NA,Rytidosperma remotum,NA,NA
NHNSW_2014,Sacciolepis myosuroides,flowering_time,mode,nnnyyyyyynnn,NA,Sacciolepis myosuroides,NA,NA
NHNSW_2014,Schizachyrium crinizonatum,flowering_time,mode,nnyyyyynnnnn,NA,Schizachyrium crinizonatum,NA,NA
NHNSW_2014,Schizachyrium dolosum,flowering_time,mode,nnyyyyynnnnn,NA,Schizachyrium dolosum,NA,NA
NHNSW_2014,Schizachyrium mitchelliana,flowering_time,mode,nnnnnynnnnnn,NA,Schizachyrium mitchelliana,NA,NA
NHNSW_2014,Schizachyrium occultum,flowering_time,mode,nnyyyyyynnnn,NA,Schizachyrium occultum,NA,NA
NHNSW_2014,Schizachyrium pachyarthron,flowering_time,mode,nnyyyyyyynnn,NA,Schizachyrium pachyarthron,NA,NA
NHNSW_2014,Schizachyrium perplexum,flowering_time,mode,nnyyynnnnnnn,NA,Schizachyrium perplexum,NA,NA
NHNSW_2014,Schizachyrium pseudeulalia,flowering_time,mode,nyyyyyyyynnn,NA,Schizachyrium pseudeulalia,NA,NA
NHNSW_2014,Scrotochloa tararaensis,flowering_time,mode,nnnynnnnnnnn,NA,Scrotochloa tararaensis,NA,NA
NHNSW_2014,Scrotochloa urceolata,flowering_time,mode,nnnnnnnnnynn,NA,Scrotochloa urceolata,NA,NA
NHNSW_2014,Setaria apiculata,flowering_time,mode,nyyyyyynnnnn,NA,Setaria apiculata,NA,NA
NHNSW_2014,Setaria oplismenoides,flowering_time,mode,nyyyyynnnnnn,NA,Setaria oplismenoides,NA,NA
NHNSW_2014,Sorghum nitidum,flowering_time,mode,yyyyyyynnnny,NA,Sorghum nitidum,NA,NA
NHNSW_2014,Spartochloa scirpoidea,flowering_time,mode,nnnnnnnnyynn,NA,Spartochloa scirpoidea,NA,NA
NHNSW_2014,Spathia neurosa,flowering_time,mode,nnnyyyyynnnn,NA,Spathia neurosa,NA,NA
NHNSW_2014,Spinifex hirsutus,flowering_time,mode,ynnnnnnnnnyy,NA,Spinifex hirsutus,NA,NA
NHNSW_2014,Spinifex longifolius,flowering_time,mode,nnnnyyyyyyyn,NA,Spinifex longifolius,NA,NA
NHNSW_2014,Sporobolus latzii,flowering_time,mode,nnnnynnnnnnn,NA,Sporobolus latzii,NA,NA
NHNSW_2014,Sporobolus lenticularis,flowering_time,mode,nyyyyyyynnnn,NA,Sporobolus lenticularis,NA,NA
NHNSW_2014,Sporobolus pamelae,flowering_time,mode,yyyynnnnnnyy,NA,Sporobolus pamelae,NA,NA
NHNSW_2014,Sporobolus partimpatens,flowering_time,mode,nnyyyyynnnnn,NA,Sporobolus partimpatens,NA,NA
NHNSW_2014,Sporobolus pulchellus,flowering_time,mode,nyyyyyyyyyyn,NA,Sporobolus pulchellus,NA,NA
NHNSW_2014,Sporobolus scabridus,flowering_time,mode,yyyyyyyyyyyy,NA,Sporobolus scabridus,NA,NA
NHNSW_2014,Stenotaphrum micranthum,flowering_time,mode,nnnnnyyyyyyn,NA,Stenotaphrum micranthum,NA,NA
NHNSW_2014,Tetrarrhena distichophylla,flowering_time,mode,ynnnnnnnnnny,NA,Tetrarrhena distichophylla,NA,NA
NHNSW_2014,Tetrarrhena laevis,flowering_time,mode,ynnnnnnnyyyy,NA,Tetrarrhena laevis,NA,NA
NHNSW_2014,Thaumastochloa brassii,flowering_time,mode,nnnyyyyyyynn,NA,Thaumastochloa brassii,NA,NA
NHNSW_2014,Thaumastochloa major,flowering_time,mode,nyyyyyyyyynn,NA,Thaumastochloa major,NA,NA
NHNSW_2014,Thaumastochloa pubescens,flowering_time,mode,yyyyyyyynnnn,NA,Thaumastochloa pubescens,NA,NA
NHNSW_2014,Thaumastochloa rariflora,flowering_time,mode,nnyyyyyyyynn,NA,Thaumastochloa rariflora,NA,NA
NHNSW_2014,Thaumastochloa rubra,flowering_time,mode,nnnnyynnnnnn,NA,Thaumastochloa rubra,NA,NA
NHNSW_2014,Thaumastochloa striata,flowering_time,mode,nnynnnnnnnnn,NA,Thaumastochloa striata,NA,NA
NHNSW_2014,Themeda arguens,flowering_time,mode,nyyyyyyyynnn,NA,Themeda arguens,NA,NA
NHNSW_2014,Themeda intermedia,flowering_time,mode,nnnynnnnnnnn,NA,Themeda intermedia,NA,NA
NHNSW_2014,Thinopyrum distichum,flowering_time,mode,nnnnnnnnnyyn,NA,Thinopyrum distichum,NA,NA
NHNSW_2014,Thuarea involuta,flowering_time,mode,yyyyynnnyyyy,NA,Thuarea involuta,NA,NA
NHNSW_2014,Thyridolepis multiculmis,flowering_time,mode,yyyyyyyyyyyy,NA,Thyridolepis multiculmis,NA,NA
NHNSW_2014,Triodia acutispicula,flowering_time,mode,yyyynnnnnnnn,NA,Triodia acutispicula,NA,NA
NHNSW_2014,Triodia aeria,flowering_time,mode,nyynnnnnnnnn,NA,Triodia aeria,NA,NA
NHNSW_2014,Triodia angusta,flowering_time,mode,yyyyyyyyyyyy,NA,Triodia angusta,NA,NA
NHNSW_2014,Triodia aristiglumis,flowering_time,mode,nynnnnnnnnnn,NA,Triodia aristiglumis,NA,NA
NHNSW_2014,Triodia aurita,flowering_time,mode,nnnnynnnnnnn,NA,Triodia aurita,NA,NA
NHNSW_2014,Triodia biflora,flowering_time,mode,nnnnnnyynnnn,NA,Triodia biflora,NA,NA
NHNSW_2014,Triodia bitextura,flowering_time,mode,yynnnnnnnyyy,NA,Triodia bitextura,NA,NA
NHNSW_2014,Triodia brizoides,flowering_time,mode,yyyyyyyyyyyy,NA,Triodia brizoides,NA,NA
NHNSW_2014,Triodia bromoides,flowering_time,mode,nnnnnnyyyynn,NA,Triodia bromoides,NA,NA
NHNSW_2014,Triodia bunglensis,flowering_time,mode,nnnyyyynnnnn,NA,Triodia bunglensis,NA,NA
NHNSW_2014,Triodia burbidgeana,flowering_time,mode,yynnnnnnnnny,NA,Triodia burbidgeana,NA,NA
NHNSW_2014,Triodia bynoei,flowering_time,mode,yyyyynnnnnnn,NA,Triodia bynoei,NA,NA
NHNSW_2014,Triodia claytonii,flowering_time,mode,ynnnnnnnnnny,NA,Triodia claytonii,NA,NA
NHNSW_2014,Triodia compacta,flowering_time,mode,yynnnnnyyyyy,NA,Triodia compacta,NA,NA
NHNSW_2014,Triodia concinna,flowering_time,mode,nnnnnnyyynnn,NA,Triodia concinna,NA,NA
NHNSW_2014,Triodia contorta,flowering_time,mode,nyynnnnnnnnn,NA,Triodia contorta,NA,NA
NHNSW_2014,Triodia cunninghamii,flowering_time,mode,nnynnnnnynnn,NA,Triodia cunninghamii,NA,NA
NHNSW_2014,Triodia danthonioides,flowering_time,mode,nnnnnnyyyyyn,NA,Triodia danthonioides,NA,NA
NHNSW_2014,Triodia desertorum,flowering_time,mode,nnnnnnnnyyyy,NA,Triodia desertorum,NA,NA
NHNSW_2014,Triodia dielsii,flowering_time,mode,nnnnnnyyynnn,NA,Triodia dielsii,NA,NA
NHNSW_2014,Triodia epactia,flowering_time,mode,yyyyyyyyyyyy,NA,Triodia epactia,NA,NA
NHNSW_2014,Triodia fitzgeraldii,flowering_time,mode,nnnnnnnnnynn,NA,Triodia fitzgeraldii,NA,NA
NHNSW_2014,Triodia helmsii,flowering_time,mode,nnnnnyyyyynn,NA,Triodia helmsii,NA,NA
NHNSW_2014,Triodia hubbardii,flowering_time,mode,ynnnnnyyyyyy,NA,Triodia hubbardii,NA,NA
NHNSW_2014,Triodia inaequiloba,flowering_time,mode,nnnnnnyyynnn,NA,Triodia inaequiloba,NA,NA
NHNSW_2014,Triodia integra,flowering_time,mode,nnnnyynnnnnn,NA,Triodia integra,NA,NA
NHNSW_2014,Triodia intermedia,flowering_time,mode,yyyyyyyyynny,NA,Triodia intermedia,NA,NA
NHNSW_2014,Triodia inutilis,flowering_time,mode,nnyyyyyynnnn,NA,Triodia inutilis,NA,NA
NHNSW_2014,Triodia irritans,flowering_time,mode,yyyyyyyyyyyy,NA,Triodia irritans,NA,NA
NHNSW_2014,Triodia lanata,flowering_time,mode,nnnnnnnyyyyn,NA,Triodia lanata,NA,NA
NHNSW_2014,Triodia lanigera,flowering_time,mode,yyyyyyyyyynn,NA,Triodia lanigera,NA,NA
NHNSW_2014,Triodia latzii,flowering_time,mode,yyyynnnnnnny,NA,Triodia latzii,NA,NA
NHNSW_2014,Triodia longiceps,flowering_time,mode,yyyyyyyyyyyy,NA,Triodia longiceps,NA,NA
NHNSW_2014,Triodia longiloba,flowering_time,mode,ynnnnnnnnnny,NA,Triodia longiloba,NA,NA
NHNSW_2014,Triodia longipalea,flowering_time,mode,yynnnnnnyyyy,NA,Triodia longipalea,NA,NA
NHNSW_2014,Triodia marginata,flowering_time,mode,yyyyyyyyyyyy,NA,Triodia marginata,NA,NA
NHNSW_2014,Triodia melvillei,flowering_time,mode,yyyyyyyyyyyy,NA,Triodia melvillei,NA,NA
NHNSW_2014,Triodia microstachya,flowering_time,mode,yyyyynnnnnnn,NA,Triodia microstachya,NA,NA
NHNSW_2014,Triodia molesta,flowering_time,mode,nnyyynnnnnnn,NA,Triodia molesta,NA,NA
NHNSW_2014,Triodia pascoeana,flowering_time,mode,yyyynnnnnnnn,NA,Triodia pascoeana,NA,NA
NHNSW_2014,Triodia plectrachnoides,flowering_time,mode,yyyyyyynnnny,NA,Triodia plectrachnoides,NA,NA
NHNSW_2014,Triodia plurinervata,flowering_time,mode,nnnnyyyyyynn,NA,Triodia plurinervata,NA,NA
NHNSW_2014,Triodia prona,flowering_time,mode,nnynnnnnnnnn,NA,Triodia prona,NA,NA
NHNSW_2014,Triodia pungens,flowering_time,mode,yyyyyyyyyyyy,NA,Triodia pungens,NA,NA
NHNSW_2014,Triodia racemigera,flowering_time,mode,yyyyynnnnnny,NA,Triodia racemigera,NA,NA
NHNSW_2014,Triodia radonensis,flowering_time,mode,nnnnnynnnnnn,NA,Triodia radonensis,NA,NA
NHNSW_2014,Triodia rigidissima,flowering_time,mode,ynnnnnnnyyyy,NA,Triodia rigidissima,NA,NA
NHNSW_2014,Triodia roscida,flowering_time,mode,nnnyyyyynnnn,NA,Triodia roscida,NA,NA
NHNSW_2014,Triodia salina,flowering_time,mode,yyyynnnnnnnn,NA,Triodia salina,NA,NA
NHNSW_2014,Triodia schinzii,flowering_time,mode,yyyyyyyyyynn,NA,Triodia schinzii,NA,NA
NHNSW_2014,Triodia secunda,flowering_time,mode,nnyyyyyyynnn,NA,Triodia secunda,NA,NA
NHNSW_2014,Triodia spicata,flowering_time,mode,yyyyyyyyyyyn,NA,Triodia spicata,NA,NA
NHNSW_2014,Triodia stenostachya,flowering_time,mode,nyyyynnnnnnn,NA,Triodia stenostachya,NA,NA
NHNSW_2014,Triodia tomentosa,flowering_time,mode,nnnnnnyyyyyn,NA,Triodia tomentosa,NA,NA
NHNSW_2014,Triodia triaristata,flowering_time,mode,yyyyyyyyyyny,NA,Triodia triaristata,NA,NA
NHNSW_2014,Triodia triticoides,flowering_time,mode,nnnnnyynnnnn,NA,Triodia triticoides,NA,NA
NHNSW_2014,Triodia uniaristata,flowering_time,mode,nyynnnnnnnnn,NA,Triodia uniaristata,NA,NA
NHNSW_2014,Triodia vella,flowering_time,mode,nnnnnnnnynnn,NA,Triodia vella,NA,NA
NHNSW_2014,Triodia wiseana,flowering_time,mode,yyyyyyyyyyyy,NA,Triodia wiseana,NA,NA
NHNSW_2014,Trisetum spicatum subsp. australiense,flowering_time,mode,yyynnnnnnnnn,NA,Trisetum spicatum subsp. australiense,NA,NA
NHNSW_2014,Urochloa argentea,flowering_time,mode,nnnynnnnnnnn,NA,Urochloa argentea,NA,NA
NHNSW_2014,Urochloa atrisola,flowering_time,mode,nnyyynnnnnnn,NA,Urochloa atrisola,NA,NA
NHNSW_2014,Urochloa distachya,flowering_time,mode,yyyyyyyynnnn,NA,Urochloa distachya,NA,NA
NHNSW_2014,Urochloa gilesii var. gilesii,flowering_time,mode,yyyyynnnnnny,NA,Urochloa gilesii var. gilesii,NA,NA
NHNSW_2014,Urochloa kurzii,flowering_time,mode,nnnnynnnnnnn,NA,Urochloa kurzii,NA,NA
NHNSW_2014,Urochloa occidentalis,flowering_time,mode,nyyyyyyyyynn,NA,Urochloa occidentalis,NA,NA
NHNSW_2014,Urochloa occidentalis var. ciliata,flowering_time,mode,nyyyyyyyyynn,NA,Urochloa occidentalis var. ciliata,NA,NA
NHNSW_2014,Urochloa polyphylla,flowering_time,mode,nyyyyyyynnnn,NA,Urochloa polyphylla,NA,NA
NHNSW_2014,Urochloa pubigera,flowering_time,mode,yyyyyynnnnnn,NA,Urochloa pubigera,NA,NA
NHNSW_2014,Urochloa reptans,flowering_time,mode,yyyyyyyynnnn,NA,Urochloa reptans,NA,NA
NHNSW_2014,Urochloa whiteana,flowering_time,mode,yyyyynnnnnny,NA,Urochloa whiteana,NA,NA
NHNSW_2014,Walwhalleya proluta,flowering_time,mode,yyyyynnnnyyy,NA,Walwhalleya proluta,NA,NA
NHNSW_2014,Whiteochloa airoides,flowering_time,mode,yyyyyyyyyyyy,NA,Whiteochloa airoides,NA,NA
NHNSW_2014,Whiteochloa biciliata,flowering_time,mode,nnyyyyyynnnn,NA,Whiteochloa biciliata,NA,NA
NHNSW_2014,Whiteochloa capillipes,flowering_time,mode,nyyyyynnnnnn,NA,Whiteochloa capillipes,NA,NA
NHNSW_2014,Whiteochloa cymbiformis,flowering_time,mode,nyyyyyynnnnn,NA,Whiteochloa cymbiformis,NA,NA
NHNSW_2014,Whiteochloa multiciliata,flowering_time,mode,yyyynnnnnnnn,NA,Whiteochloa multiciliata,NA,NA
NHNSW_2014,Whiteochloa semitonsa,flowering_time,mode,nyyyyyynnnnn,NA,Whiteochloa semitonsa,NA,NA
NHNSW_2014,Xerochloa barbata,flowering_time,mode,nyyyyynnnnnn,NA,Xerochloa barbata,NA,NA
NHNSW_2014,Xerochloa imberbis,flowering_time,mode,nyyyyyyyynnn,NA,Xerochloa imberbis,NA,NA
NHNSW_2014,Yakirra majuscula,flowering_time,mode,nyyynnnnnnnn,NA,Yakirra majuscula,NA,NA
NHNSW_2014,Yakirra muelleri,flowering_time,mode,nnnyyyynnnnn,NA,Yakirra muelleri,NA,NA
NHNSW_2014,Yakirra nulla,flowering_time,mode,nyyyynnnnnnn,NA,Yakirra nulla,NA,NA
NHNSW_2014,Yakirra pauciflora,flowering_time,mode,nyyyyynnnnnn,NA,Yakirra pauciflora,NA,NA
NHNSW_2014,Amphibromus macrorhinus,stem_growth_habit,mode,tufted,NA,Amphibromus macrorhinus,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Amphibromus nervosus,stem_growth_habit,mode,tufted,NA,Amphibromus nervosus,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Amphibromus pithogastrus,stem_growth_habit,mode,tufted,NA,Amphibromus pithogastrus,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Ancistrachne maidenii,flowering_time,mode,yyyyynnnnnny,NA,Ancistrachne maidenii,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Ancistrachne maidenii,stem_growth_habit,mode,tufted,NA,Ancistrachne maidenii,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Ancistrachne uncinulata,stem_growth_habit,mode,tufted,NA,Ancistrachne uncinulata,NA,Text by S. W. L. Jacobs & C. A. Wall; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida acuta,stem_growth_habit,mode,tufted,NA,Aristida acuta,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida anthoxanthoides,stem_growth_habit,mode,tufted,NA,Aristida anthoxanthoides,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida behriana,flowering_time,mode,yyyyyyyyyyyy,NA,Aristida behriana,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida behriana,stem_growth_habit,mode,tufted,NA,Aristida behriana,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida benthamii,stem_growth_habit,mode,tufted,NA,Aristida benthamii,NA,Text by S. W. L. Jacobs & S. M. Hastings
NHNSW_2014,Aristida benthamii var. benthamii,stem_growth_habit,mode,tufted,NA,Aristida benthamii var. benthamii,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida benthamii var. spinulifera,stem_growth_habit,mode,tufted,NA,Aristida benthamii var. spinulifera,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014,Aristida blakei,flowering_time,mode,yyyyyyyyyyyy,NA,Aristida blakei,NA,Text by S. W. L. Jacobs & S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
