Site,Plot,site_code,original_code,taxon_code,individual_number,sample_type,Field_name,species_name,Species,Height_(mm),Diameter_(mm),Diameter_at_base_(mm),Flowering,Seeds_or_Buds,Seed_v_sprout,Sample taken,Measured,Leaf_dry_mass,Leaf_dry_mass_2,Leaf_dry_mass_3,Stem-volume,Stem dry weight (g),Stem_specific_density,Biomass_weight,Biomass_weight_2,Biomass_weight_3,Biomass_weight_4,Biomass state (mouldy/fresh),time_since_fire,leaf_scan_n_images,leaf_scan_n_leaves,leaf_scan_compound,leaf_scan_area_tot_cm2,nitrogen_sample_label,nitrogen_sample_pure_mixed,nitrogen_sample_fresh_mouldy,leaf_N_per_dry_mass
Bargo,2,BAR-2,,Fake Mountain Devil (Banksia),,individual,Fake Mountain Devil (Banksia),Banksia spinulosa,,1572,2.5,12.9,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Fake Mountain Devil (Banksia),,individual,Fake Mountain Devil (Banksia),Banksia spinulosa,,1845,5,11,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Fake Mountain Devil (Banksia),,individual,Fake Mountain Devil (Banksia),Banksia spinulosa,,1303,3.5,8.9,n,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Geebung,,individual,Geebung,Persoonia levis,,339,3,7.2,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Leptospermum,,individual,Leptospermum,Leptospermum,,944,1.4,5,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Leptospermum,,individual,Leptospermum,Leptospermum,,1246,1,8.9,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Leptospermum,,individual,Leptospermum,Leptospermum,,1005,2,7,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Leptospermum,,individual,Leptospermum,Leptospermum,,1008,1.9,7.1,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Leptospermum,,individual,Leptospermum,Leptospermum,,1094,1.3,9,n,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,BAR-2-MAML-1,MAML,1,individual,MAML,Acacia terminalis,,621,2.1,7.5,n,,seed,y,1,1.565,1.703,1.394,1007.535162,0.538,5.339764013119376e-4,63.07,,,,Fresh,14_months,3,3,TRUE,257.02,,,,
Bargo,2,BAR-2,BAR-2-MAML-2,MAML,2,individual,MAML,Acacia terminalis,,480,2.4,5.5,n,,seed,y,2,1.666,1.36,1.661,716.3145409,0.455,6.35195816949805e-4,40.89,,,,Fresh,14_months,3,3,TRUE,326.299,,,,
Bargo,2,BAR-2,BAR-2-MAML-3,MAML,3,individual,MAML,Acacia terminalis,,785,2.4,7.2,n,,seed,y,3,0.887,0.76,1.05,1734.159695,0.918,5.293630123262668e-4,13.38,,,,,14_months,3,3,TRUE,189.329,,,,
Bargo,2,BAR-2,,MAML,,individual,MAML,Acacia terminalis,,752,2,6.3,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,MAML,,individual,MAML,Acacia terminalis,,625,1.4,4.5,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,BAR-2-MAML,MAML,,pooled_nitrogen_sample,,Acacia terminalis,,,,,,,,,,,,,,,,,,,,,14_months,,,,,43,Pure,Fresh,1.17
Bargo,2,BAR-2,,Mountain Devil,,individual,Mountain Devil,Lambertia formosa,,1035,2.5,8.4,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Mountain Devil,,individual,Mountain Devil,Lambertia formosa,,1204,2,7.1,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Mountain Devil,,individual,Mountain Devil,Lambertia formosa,,1783,2.4,12.1,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Mountain Devil,,individual,Mountain Devil,Lambertia formosa,,1349,2,7.4,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Mountain Devil,,individual,Mountain Devil,Lambertia formosa,,1304,4,10.5,y,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Mountain Devil,,individual,Mountain Devil,Lambertia formosa,,1245,2.2,8,y,,sprout,n,6,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,BAR-2-OLOB-1,OLOB,1,individual,OLOB,Pimelea linifolia,,321,1.1,1.6,n,,seed,y,1,0.013,,,77.42849321,0.049,6.328419677121081e-4,0.5,,,,,14_months,1,5,FALSE,1.831,,,,
Bargo,2,BAR-2,BAR-2-OLOB-2,OLOB,2,individual,OLOB,Pimelea linifolia,,385,1.5,3,n,,seed,y,2,0.017,,,196.2395851,0.108,5.503476780434754e-4,0.65,,,,,14_months,1,5,FALSE,2.231,,,,
Bargo,2,BAR-2,BAR-2-OLOB-3,OLOB,3,individual,OLOB,Pimelea linifolia,,439,1.2,2.9,n,,seed,y,3,0.022,,,246.5209937,0.123,4.989433076425247e-4,0.9,,,,,14_months,1,5,FALSE,2.725,,,,
Bargo,2,BAR-2,,OLOB,,individual,OLOB,Pimelea linifolia,,512,1.1,2.3,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,OLOB,,individual,OLOB,Pimelea linifolia,,504,2.1,3.1,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,BAR-2-OLOB,OLOB,,pooled_nitrogen_sample,,Pimelea linifolia,,,,,,,,,,,,,,,,,,,,,14_months,,,,,58,Mixed,Fresh,1.84
Bargo,2,BAR-2,,Pointy Leaved Euc,,individual,Pointy Leaved Euc,Pointy Leaves Eucalyptus,,1041,2.8,13.1,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Pointy Leaved Euc,,individual,Pointy Leaved Euc,Pointy Leaves Eucalyptus,,1353,2.4,19.5,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Pointy Leaved Euc,,individual,Pointy Leaved Euc,Pointy Leaves Eucalyptus,,913,3.4,15,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Pointy Leaved Euc,,individual,Pointy Leaved Euc,Pointy Leaves Eucalyptus,,871,3.1,12.9,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Pointy Leaved Euc,,individual,Pointy Leaved Euc,Pointy Leaves Eucalyptus,,1891,2.7,23.6,n,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Pointy Leaved Euc,,individual,Pointy Leaved Euc,Pointy Leaves Eucalyptus,,995,2.8,10.9,n,,sprout,n,6,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,BAR-2-SOB-1,SOB,1,individual,SOB,Hakea sericea,,399,3.2,5.8,n,,seed,y,1,0.102,,,655.9724001,0.35,5.335590338048431e-4,8.46,,,,,14_months,1,5,FALSE,3.104,,,,
Bargo,2,BAR-2,BAR-2-SOB-2,SOB,2,individual,SOB,Hakea sericea,,308,3,2.2,n,,seed,y,2,0.085,,,291.4099894,0.151,5.181702944051513e-4,2.81,,,,,14_months,1,5,FALSE,2.882,,,,
Bargo,2,BAR-2,BAR-2-SOB-3,SOB,3,individual,SOB,Hakea sericea,,431,2,3.5,n,,seed,y,3,0.157,,,439.2908642,0.252,5.7365181144598e-4,4.8,,,,,14_months,1,5,FALSE,3.572,,,,
Bargo,2,BAR-2,,SOB,,individual,SOB,Hakea sericea,,235,,2.5,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,SOB,,individual,SOB,Hakea sericea,,415,1.9,3.4,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,BAR-2-SOB,SOB,,pooled_nitrogen_sample,,Hakea sericea,,,,,,,,,,,,,,,,,,,,,14_months,,,,,66,Mixed,Fresh,0.58
Bargo,2,BAR-2,BAR-2-SWNL-1,SWNL,1,individual,SWNL,Acacia ulicifolia,,723,1.8,4.9,n,,seed,y,1,,,,993.1360409,0.418,4.208889646389229e-4,14.93,,,,,14_months,1,5,FALSE,0.352,,,,
Bargo,2,BAR-2,BAR-2-SWNL-2,SWNL,2,individual,SWNL,Acacia ulicifolia,,531,1.5,3,n,,seed,y,2,0.004,,,276.4722683,0.145,5.244648980224683e-4,2.53,,,,fresh,14_months,1,5,FALSE,0.33899999999999997,,,,
Bargo,2,BAR-2,BAR-2-SWNL-3,SWNL,3,individual,SWNL,Acacia ulicifolia,,698,1.3,5,n,,seed,y,3,0.005,,,460.5943531,0.22,4.7764371951002977e-4,12.4,,,,,14_months,1,5,FALSE,0.346,,,,
Bargo,2,BAR-2,,SWNL,,individual,SWNL,Acacia ulicifolia,,432,1.2,3,y,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,SWNL,,individual,SWNL,Acacia ulicifolia,,404,1.2,2.3,y,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,BAR-2-SWNL,SWNL,,pooled_nitrogen_sample,,Acacia ulicifolia,,,,,,,,,,,,,,,,,,,,,14_months,,,,,59,Mixed,Fresh,2.13
Bargo,2,BAR-2,,Secret Spike,,individual,Secret Spike,Monocota scoparia,,599,3,4,y,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thick Leaved Seed Pod Plant,,individual,Thick Leaved Seed Pod Plant,Lomatia silaifolia,,570,3.4,5.9,n,seed pods,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thick Leaved Seed Pod Plant,,individual,Thick Leaved Seed Pod Plant,Lomatia silaifolia,,717,3,5.8,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thick Leaved Seed Pod Plant,,individual,Thick Leaved Seed Pod Plant,Lomatia silaifolia,,1061,3.1,6.9,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thick Leaved Seed Pod Plant,,individual,Thick Leaved Seed Pod Plant,Lomatia silaifolia,,1025,3,7.4,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thick Leaved Seed Pod Plant,,individual,Thick Leaved Seed Pod Plant,Lomatia silaifolia,,1089,3,8.5,n,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thin Leaves off Branching Stem,,individual,Thin Leaves off Branching Stem,Thin Leaves off Branching Stem,,1524,1.1,10,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thin Leaves off Branching Stem,,individual,Thin Leaves off Branching Stem,Thin Leaves off Branching Stem,,1084,1,7.3,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thin Leaves off Branching Stem,,individual,Thin Leaves off Branching Stem,Thin Leaves off Branching Stem,,1093,1.1,8,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thin Leaves off Branching Stem,,individual,Thin Leaves off Branching Stem,Thin Leaves off Branching Stem,,1143,1,8,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thin Leaves off Branching Stem,,individual,Thin Leaves off Branching Stem,Thin Leaves off Branching Stem,,1651,1,10.5,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,,Thin Leaves off Branching Stem,,individual,Thin Leaves off Branching Stem,Thin Leaves off Branching Stem,,1296,1.2,6.8,n,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,BAR-2-WLBS-1,WLBS,1,individual,WLBS,Hibbertia cistiflora,,412,0.9,3.8,n,,seed,y,1,0.008,,,158.5454998,,0,3.47,,,,,14_months,1,5,FALSE,0.5800000000000001,,,,
Bargo,2,BAR-2,BAR-2-WLBS-2,WLBS,2,individual,WLBS,Hibbertia cistiflora,,316,2,4.3,n,,seed,y,2,0.011,,,348.8158494,,0,4.26,,,,,14_months,1,5,FALSE,0.618,,,,
Bargo,2,BAR-2,BAR-2-WLBS-3,WLBS,3,individual,WLBS,Hibbertia cistiflora,,295,1.5,3.1,n,,seed,y,3,0.008,,,166.5021199,,0,1.87,,,,,14_months,1,5,FALSE,0.583,,,,
Bargo,2,BAR-2,,WLBS,,individual,WLBS,Hibbertia cistiflora,,303,1.3,3.6,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,2,BAR-2,BAR-2-WLBS,WLBS,,pooled_nitrogen_sample,,Hibbertia cistiflora,,,,,,,,,,,,,,,,,,,,,14_months,,,,,60,Mixed,Fresh,1.08
Bargo,3,BAR-3,BAR-3-ALLS-1,ALLS,1,individual,ALLS,Acacia myrtifolia,,645,2.1,3.5,n,,seed,y,1,0.372,,,799.2290251,0.382,4.7796061955107796e-4,23.22,,,,,14_months,1,5,FALSE,26.36,,,,
Bargo,3,BAR-3,BAR-3-ALLS-2,ALLS,2,individual,ALLS,Acacia myrtifolia,,961,2.8,8.4,n,,seed,y,2,0.68,,,1413.06765,0.636,4.5008460847575135e-4,46.51,,,,Fresh,14_months,1,5,FALSE,46.518,,,,
Bargo,3,BAR-3,BAR-3-ALLS-3,ALLS,3,individual,ALLS,Acacia myrtifolia,,671,2.8,5,n,,seed,y,3,0.779,,,1241.788236,0.485,3.9056578725714386e-4,13.23,,,,,14_months,1,5,FALSE,56.22,,,,
Bargo,3,BAR-3,,ALLS,,individual,ALLS,Acacia myrtifolia,,989,2.1,5.6,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,ALLS,,individual,ALLS,Acacia myrtifolia,,884,2.8,5.7,n,buds,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,ALLS,,individual,ALLS,Acacia myrtifolia,,883,3.1,5.4,n,,seed,n,6,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,BAR-3-ALLS,ALLS,,pooled_nitrogen_sample,,Acacia myrtifolia,,,,,,,,,,,,,,,,,,,,,14_months,,,,,35,Pure,Fresh,1.77
Bargo,3,BAR-3,BAR-3-BPLE-1,BPLE,1,individual,BPLE,Blue Pointy Leaf Eucalyptus,,455,2.4,5.8,n,,seed,y,1,2.936,,,677.9035878,0.427,6.298830802559148e-4,9.36,,,,,14_months,1,5,FALSE,201.265,,,,
Bargo,3,BAR-3,BAR-3-BPLE-2,BPLE,2,individual,BPLE,Blue Pointy Leaf Eucalyptus,,362,2.6,5,n,,seed,y,2,3.036,,,684.6155046,0.398,5.813482127205684e-4,3.32,,,,,14_months,1,5,FALSE,212.675,,,,
Bargo,3,BAR-3,BAR-3-BPLE-3,BPLE,3,individual,BPLE,Blue Pointy Leaf Eucalyptus,,263,2,4.1,n,,seed,y,3,1.518,,,384.7543429,0.211,5.484018670449165e-4,2.85,,,,,14_months,1,5,FALSE,94.699,,,,
Bargo,3,BAR-3,BAR-3-BPLE,BPLE,,pooled_nitrogen_sample,,Blue Pointy Leaf Eucalyptus,,,,,,,,,,,,,,,,,,,,,14_months,,,,,22,Pure,Fresh,0.98
Bargo,3,BAR-3,BAR-3-BS-1,BS,1,individual,BS,Banksia serrata,,174,,5,n,,seed,y,1,2.303,,,982.2631327,0.385,3.9195200062302e-4,3.38,,,,,14_months,1,5,FALSE,116.291,,,,
Bargo,3,BAR-3,BAR-3-BS-2,BS,2,individual,BS,Banksia serrata,,239,,5.5,n,,seed,y,2,1.58,,,724.5769296,0.288,3.974733230313989e-4,4.56,,,,,14_months,1,5,FALSE,84.648,,,,
Bargo,3,BAR-3,BAR-3-BS-3,BS,3,individual,BS,Banksia serrata,,189,,5,n,,seed,y,3,1.354,,,394.1018639,0.177,4.491224635387978e-4,1.7,,,,,14_months,1,5,FALSE,73.94,,,,
Bargo,3,BAR-3,,BS,,individual,BS,Banksia serrata,,635,4.2,11.9,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,BS,,individual,BS,Banksia serrata,,321,3.6,5.8,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,BS,,individual,BS,Banksia serrata,,335,3.6,5.7,n,,seed,n,6,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,BAR-3-BS,BS,,pooled_nitrogen_sample,,Banksia serrata,,,,,,,,,,,,,,,,,,,,,14_months,,,,,20,Pure,Fresh,0.62
Bargo,3,BAR-3,BAR-3-BSNL-1,BSNL,1,individual,BSNL,BSNL-unidentified,,869,2.2,6.8,n,,seed,y,1,,,,1830.467827,0.872,4.76380948704869e-4,11.99,,,,,14_months,1,5,FALSE,1.164,,,,
Bargo,3,BAR-3,BAR-3-BSNL-2,BSNL,2,individual,BSNL,BSNL-unidentified,,1164,2.7,9,n,,seed,y,2,0.038,,,2499.287872,1.355,5.421544333409225e-4,25.94,,,,,14_months,1,5,FALSE,2.39,,,,
Bargo,3,BAR-3,BAR-3-BSNL-3,BSNL,3,individual,BSNL,BSNL-unidentified,,1474,2,10.1,n,,seed,y,3,0.031,,,4349.409583,1.64,3.7706267223258655e-4,31.05,,,,,14_months,1,5,FALSE,2.459,,,,
Bargo,3,BAR-3,,BSNL,,individual,BSNL,BSNL-unidentified,,1364,1.8,16,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,BSNL,,individual,BSNL,BSNL-unidentified,,1191,2,8.4,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,BAR-3-BSNL,BSNL,,pooled_nitrogen_sample,,BSNL-unidentified,,,,,,,,,,,,,,,,,,,,,14_months,,,,,65,Mixed,Fresh,2.05
Bargo,3,BAR-3,BAR-3-CL-1,CL,1,individual,CL,Xanthosia stellata,,156,,1,n,,seed,y,1,0.057,,,54.42789419,0.043,7.900360769037498e-4,0.18,,,,,14_months,1,5,FALSE,4.77,,,,
Bargo,3,BAR-3,BAR-3-CL-2,CL,2,individual,CL,Xanthosia stellata,,194,,2,n,,seed,y,2,0.062,,,89.29857345,0.048,5.375225845783094e-4,0.59,,,,,14_months,1,5,FALSE,4.324,,,,
Bargo,3,BAR-3,BAR-3-CL-3,CL,3,individual,CL,Xanthosia stellata,,171,,2.1,n,,seed,y,3,0.08,,,62.36372086,0.055,8.819230033350515e-4,0.39,,,,,14_months,1,5,FALSE,6.843,,,,
Bargo,3,BAR-3,,CL,,individual,CL,Xanthosia stellata,,180,,2,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,CL,,individual,CL,Xanthosia stellata,,161,,1.2,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,BAR-3-CL,CL,,pooled_nitrogen_sample,,Xanthosia stellata,,,,,,,,,,,,,,,,,,,,,14_months,,,,,64,Mixed,Fresh,0.99
Bargo,3,BAR-3,BAR-3-DP-1,DP,1,individual,DP,Lomandra obliqua,,145,,1.1,n,,seed,y,1,,,,131.0360477,0.075,5.723615853532798e-4,1.38,,,,,14_months,1,5,FALSE,1.014,,,,
Bargo,3,BAR-3,BAR-3-DP-2,DP,2,individual,DP,Lomandra obliqua,,173,,1.9,n,,seed,y,2,0.027,,,205.0831684,0.106,5.168634794702147e-4,1.39,,,,,14_months,1,5,FALSE,1.309,,,,
Bargo,3,BAR-3,BAR-3-DP-3,DP,3,individual,DP,Lomandra obliqua,,145,,1,n,,seed,y,3,0.01,,,109.2797419,0.057,5.215971323592593e-4,1.24,,,,,14_months,1,5,FALSE,0.5820000000000001,,,,
Bargo,3,BAR-3,,DP,,individual,DP,Lomandra obliqua,,232,1.5,1.5,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,DP,,individual,DP,Lomandra obliqua,,171,,2,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,BAR-3-DP,DP,,pooled_nitrogen_sample,,Lomandra obliqua,,,,,,,,,,,,,,,,,,,,,14_months,,,,,70,Mixed,Fresh,1.46
Bargo,3,BAR-3,,Fake Mountain Devil (Banksia),,individual,Fake Mountain Devil (Banksia),Banksia spinulosa,,1018,2,12,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,Fake Mountain Devil (Banksia),,individual,Fake Mountain Devil (Banksia),Banksia spinulosa,,1128,2.9,8,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,Fake Mountain Devil (Banksia),,individual,Fake Mountain Devil (Banksia),Banksia spinulosa,,915,2.5,9.5,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,Fake Mountain Devil (Banksia),,individual,Fake Mountain Devil (Banksia),Banksia spinulosa,,772,3,6,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,Fake Mountain Devil (Banksia),,individual,Fake Mountain Devil (Banksia),Banksia spinulosa,,912,3.1,8.1,n,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,Leptospermum,,individual,Leptospermum,Leptospermum,,975,1.1,9.1,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,Leptospermum,,individual,Leptospermum,Leptospermum,,983,1.4,8.5,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,Leptospermum,,individual,Leptospermum,Leptospermum,,690,1.3,4.5,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,Leptospermum,,individual,Leptospermum,Leptospermum,,872,2,8,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,Leptospermum,,individual,Leptospermum,Leptospermum,,735,1.6,5,n,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,BAR-3-MAML-1,MAML,1,individual,MAML,Acacia terminalis,,613,3,5.5,n,,seed,y,1,1.063,0.672,0.824,1226.225328,0.662,5.398681505622921e-4,20.78,,,,Fresh,14_months,3,3,TRUE,174.205,,,,
Bargo,3,BAR-3,BAR-3-MAML-2,MAML,2,individual,MAML,Acacia terminalis,,629,2.5,6,n,,seed,y,2,0.879,1.416,0.81,1060.67419,0.55,5.185381196086237e-4,24.41,,,,,14_months,3,3,TRUE,255.38299999999998,,,,
Bargo,3,BAR-3,BAR-3-MAML-3,MAML,3,individual,MAML,Acacia terminalis,,899,2,6.9,n,,seed,y,4,1.096,0.983,0.985,1947.818861,0.912,4.6821602268076615e-4,26.23,,,,,14_months,3,3,TRUE,202.49,,,,
Bargo,3,BAR-3,,MAML,,individual,MAML,Acacia terminalis,,1335,3.5,10.9,n,,seed,n,3,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,MAML,,individual,MAML,Acacia terminalis,,924,2.4,9.9,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,BAR-3-MAML,MAML,,pooled_nitrogen_sample,,Acacia terminalis,,,,,,,,,,,,,,,,,,,,,14_months,,,,,38,Pure,Fresh,1.62
Bargo,3,BAR-3,BAR-3-MRSA-1,MRSA,1,individual,MRSA,Acacia binervata,,299,1.4,3.1,n,,seed,y,1,1.308,,,263.2383005,0.171,6.496015195174838e-4,0.94,,,,,14_months,1,5,FALSE,95.584,,,,
Bargo,3,BAR-3,BAR-3-MRSA-2,MRSA,2,individual,MRSA,Acacia binervata,,277,1.4,3,n,,seed,y,2,0.909,,,189.3694718,0.127,6.706466400990405e-4,0.74,,,,,14_months,1,5,FALSE,59.729,,,,
Bargo,3,BAR-3,BAR-3-MRSA-3,MRSA,3,individual,MRSA,Acacia binervata,,248,1.5,1.9,n,,seed,y,3,1.123,,,180.4703717,0.129,7.147987715924897e-4,1.31,,,,,14_months,1,5,FALSE,71.213,,,,
Bargo,3,BAR-3,,MRSA,,individual,MRSA,Acacia binervata,,238,,3,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,MRSA,,individual,MRSA,Acacia binervata,,348,2,3.5,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,MRSA,,individual,MRSA,Acacia binervata,,1341,1.6,13.4,n,,seed,n,6,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,BAR-3-MRSA,MRSA,,pooled_nitrogen_sample,,Acacia binervata,,,,,,,,,,,,,,,,,,,,,14_months,,,,,33,Pure,Fresh,0.89
Bargo,3,BAR-3,BAR-3-OLOB-1,OLOB,1,individual,OLOB,Pimelea linifolia,,416,1.5,2.5,n,,seed,y,1,0.025,,,238.4192364,0.143,5.997838184503136e-4,0.73,,,,,14_months,1,5,FALSE,2.93,,,,
Bargo,3,BAR-3,BAR-3-OLOB-2,OLOB,2,individual,OLOB,Pimelea linifolia,,587,1,3,n,,seed,y,2,0.018,,,319.819907,0.196,6.128449033661936e-4,1.82,,,,,14_months,1,5,FALSE,2.091,,,,
Bargo,3,BAR-3,BAR-3-OLOB-3,OLOB,3,individual,OLOB,Pimelea linifolia,,544,1,2.4,n,,seed,y,3,0.025,,,215.9036644,0.097,4.492744496466268e-4,0.69,,,,,14_months,1,5,FALSE,3.269,,,,
Bargo,3,BAR-3,,OLOB,,individual,OLOB,Pimelea linifolia,,460,1,2.7,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,BAR-3-OLOB,OLOB,,pooled_nitrogen_sample,,Pimelea linifolia,,,,,,,,,,,,,,,,,,,,,14_months,,,,,63,Mixed,Fresh,1.55
Bargo,3,BAR-3,BAR-3-SOB-1,SOB,1,individual,SOB,Hakea sericea,,153,,1.9,n,,seed,y,1,0.055,,,100.6936645,0.065,6.455222413719982e-4,0.42,,,,,14_months,1,5,FALSE,2.08,,,,
Bargo,3,BAR-3,BAR-3-SOB-2,SOB,2,individual,SOB,Hakea sericea,,494,2.3,2.5,n,,seed,y,2,0.08,,,242.5803959,0.142,5.853729419195823e-4,3.11,,,,,14_months,1,5,FALSE,3.025,,,,
Bargo,3,BAR-3,BAR-3-SOB-3,SOB,3,individual,SOB,Hakea sericea,,418,2,4,n,,seed,y,3,0.089,,,476.5804782,0.249,5.224720931508772e-4,6.86,,,,,14_months,1,5,FALSE,2.657,,,,
Bargo,3,BAR-3,,SOB,,individual,SOB,Hakea sericea,,275,2,2,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,,SOB,,individual,SOB,Hakea sericea,,394,2,3,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Bargo,3,BAR-3,BAR-3-SOB,SOB,,pooled_nitrogen_sample,,Hakea sericea,,,,,,,,,,,,,,,,,,,,,14_months,,,,,161,Pure,Fresh,1.85
Bargo,3,BAR-3,BAR-3-SOL-1,SOL,1,individual,SOL,Gonocarpus teucrioides,,256,1.9,2,n,,seed,y,1,0.049,,,137.8674432,0.061,4.424539875705768e-4,0.64,,,,,14_months,1,5,FALSE,5.897,,,,
