spectrum.label,cell.type,P,Ca,species,sample,biological.rep,site.id,GPS coords,latitude (deg),longitude (deg)
hyp 6,HY,3.228931224,7.48502994,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 7,HY,0,12.4750499,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 8,HY,3.228931224,7.48502994,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 1,HY.Ca,0,628.742515,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 2,HY.Ca,0,521.4570858,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 3,HY.Ca,3.228931224,501.497006,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 4,HY.Ca,3.228931224,825.8483034,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 5,HY.Ca,6.457862448,541.4171657,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 6,HY.Ca,6.457862448,566.3672655,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 7,HY.Ca,0,656.1876248,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 8,HY.Ca,0,736.0279441,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 9,HY.Ca,0,523.9520958,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 1,PM,9.686793671,14.97005988,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 2,PM,16.14465612,14.97005988,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 3,PM,16.14465612,17.46506986,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 4,PM,12.9157249,14.97005988,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 5,PM,12.9157249,17.46506986,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 6,PM,12.9157249,19.96007984,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 7,PM,9.686793671,24.9500998,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 8,PM,16.14465612,12.4750499,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 9,PM,16.14465612,17.46506986,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 1,SC,3.228931224,32.43512974,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 2,SC,3.228931224,34.93013972,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 3,SC,3.228931224,37.4251497,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 1,SM.Ca,0,983.0339321,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 2,SM.Ca,0,1230.03992,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 3,SM.Ca,0,870.758483,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 4,SM.Ca,9.686793671,1080.339321,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 5,SM.Ca,6.457862448,286.9261477,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 6,SM.Ca,0,336.8263473,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 7,SM.Ca,3.228931224,578.8423154,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 8,SM.Ca,3.228931224,533.9321357,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 9,SM.Ca,3.228931224,411.6766467,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 10,SM.Ca,22.60251857,276.9461078,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 11,SM.Ca,6.457862448,566.3672655,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 12,SM.Ca,0,326.8463074,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 13,SM.Ca,12.9157249,329.3413174,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 14,SM.Ca,9.686793671,244.510978,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 15,SM.Ca,0,696.1077844,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm 1,SM,3.228931224,9.98003992,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm 2,SM,0,0,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm 3,SM,6.457862448,7.48502994,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm 4,SM,0,7.48502994,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm 5,SM,19.37358734,42.41516966,Banksia menziesii,BM2_01_LM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
eu 1,EP,0,19.96007984,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
eu 2,EP,6.457862448,12.4750499,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
eu 3,EP,3.228931224,32.43512974,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
eu 4,EP,6.457862448,22.45508982,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
eu 5,EP,9.686793671,14.97005988,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
eu 6,EP,0,12.4750499,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 1,HY,9.686793671,2.49500998,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 2,HY,3.228931224,7.48502994,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 3,HY,3.228931224,7.48502994,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 4,HY,0,0,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 5,HY,0,7.48502994,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 6,HY,3.228931224,9.98003992,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 7,HY,0,7.48502994,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 8,HY,9.686793671,2.49500998,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 9,HY,0,4.99001996,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 10,HY,0,4.99001996,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 1,HY.Ca,0,159.6806387,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 2,HY.Ca,0,167.1656687,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 3,HY.Ca,0,217.0658683,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 4,HY.Ca,3.228931224,132.2355289,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 5,HY.Ca,0,109.7804391,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 6,HY.Ca,9.686793671,119.760479,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 7,HY.Ca,0,177.1457086,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 8,HY.Ca,3.228931224,139.7205589,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 9,HY.Ca,16.14465612,164.6706587,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 10,HY.Ca,0,117.2654691,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 1,PM,16.14465612,14.97005988,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 2,PM,12.9157249,9.98003992,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 3,PM,16.14465612,14.97005988,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 4,PM,16.14465612,27.44510978,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 5,PM,12.9157249,12.4750499,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 6,PM,9.686793671,7.48502994,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 1,SC,3.228931224,19.96007984,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 2,SC,0,27.44510978,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 3,SC,0,24.9500998,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 4,SC,0,27.44510978,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 5,SC,0,17.46506986,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 6,SC,3.228931224,27.44510978,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 1,SM.Ca,3.228931224,189.6207585,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 2,SM.Ca,9.686793671,207.0858283,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 3,SM.Ca,19.37358734,139.7205589,Banksia menziesii,BM3_01_HM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
eu 1,EP,0,19.96007984,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
eu 2,EP,6.457862448,17.46506986,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
eu 3,EP,3.228931224,17.46506986,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
eu 4,EP,9.686793671,29.94011976,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 1,HY,0,2.49500998,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 2,HY,3.228931224,0,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 3,HY,6.457862448,0,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 4,HY,0,0,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 5,HY,0,0,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 6,HY,3.228931224,4.99001996,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 7,HY,3.228931224,7.48502994,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 8,HY,3.228931224,4.99001996,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 9,HY,3.228931224,9.98003992,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp 10,HY,0,2.49500998,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 1,HY.Ca,3.228931224,199.6007984,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 2,HY.Ca,6.457862448,94.81037924,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 3,HY.Ca,3.228931224,104.7904192,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 4,HY.Ca,0,112.2754491,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 5,HY.Ca,0,74.8502994,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 6,HY.Ca,3.228931224,59.88023952,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 7,HY.Ca,0,69.86027944,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 8,HY.Ca,0,124.750499,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 9,HY.Ca,0,167.1656687,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 10,HY.Ca,0,87.3253493,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 11,HY.Ca,0,259.4810379,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 12,HY.Ca,3.228931224,154.6906188,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
hyp_ca 13,HY.Ca,9.686793671,127.245509,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 1,PM,6.457862448,7.48502994,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 2,PM,29.06038101,14.97005988,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 3,PM,16.14465612,14.97005988,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 4,PM,12.9157249,22.45508982,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 5,PM,12.9157249,29.94011976,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 6,PM,6.457862448,22.45508982,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 7,PM,16.14465612,17.46506986,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 1,SC,3.228931224,19.96007984,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 2,SC,0,24.9500998,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 3,SC,3.228931224,19.96007984,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 4,SC,0,32.43512974,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 5,SC,3.228931224,22.45508982,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 6,SC,3.228931224,29.94011976,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 1,SM.Ca,0,224.5508982,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 2,SM.Ca,3.228931224,237.0259481,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 3,SM.Ca,12.9157249,261.9760479,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 4,SM.Ca,12.9157249,167.1656687,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 5,SM.Ca,19.37358734,97.30538922,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 6,SM.Ca,22.60251857,207.0858283,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 7,SM.Ca,25.83144979,119.760479,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 8,SM.Ca,22.60251857,217.0658683,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 9,SM.Ca,9.686793671,172.1556886,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm_ca 10,SM.Ca,0,119.760479,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm 1,SM,25.83144979,29.94011976,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm 2,SM,0,39.92015968,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm 3,SM,9.686793671,32.43512974,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm 4,SM,16.14465612,22.45508982,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sm 5,SM,0,19.96007984,Banksia menziesii,BM3_01_LM,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 1,EP,0,2.49500998,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 2,EP,6.457862448,9.98003992,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 3,EP,0,0,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 1,PM,0,9.98003992,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 2,PM,3.228931224,7.48502994,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 3,PM,3.228931224,17.46506986,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 4,PM,0,4.99001996,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 5,PM,9.686793671,9.98003992,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 6,PM,6.457862448,9.98003992,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 7,PM,9.686793671,2.49500998,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 8,PM,6.457862448,14.97005988,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 1,IP.Ca,3.228931224,162.1756487,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 2,IP.Ca,0,249.500998,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 3,IP.Ca,3.228931224,234.5309381,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 4,IP.Ca,3.228931224,294.4111776,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 1,SC,3.228931224,9.98003992,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 2,SC,0,12.4750499,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 3,SC,3.228931224,9.98003992,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 4,SC,0,9.98003992,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 5,SC,0,9.98003992,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 6,SC,0,2.49500998,Persoonia comata,PC1_01_HM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 1,EP,0,9.98003992,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 2,EP,0,4.99001996,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 3,EP,3.228931224,7.48502994,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 4,EP,0,2.49500998,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 5,EP,0,12.4750499,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 6,EP,0,12.4750499,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 1,PM,19.37358734,9.98003992,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 2,PM,12.9157249,19.96007984,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 3,PM,16.14465612,14.97005988,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 4,PM,16.14465612,12.4750499,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 5,PM,12.9157249,9.98003992,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 6,PM,6.457862448,17.46506986,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 7,PM,9.686793671,19.96007984,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 8,PM,6.457862448,7.48502994,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 9,PM,16.14465612,19.96007984,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 1,IP,0,2.49500998,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 2,IP,0,4.99001996,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
