dataset_id,taxon_name,site_name,context_name,observation_id,trait_name,value,unit,date,value_type,replicates,original_name
Sjostrom_2006,Diospyros maritima,NA,NA,Sjostrom_2006_0796,life_history,perennial,NA,NA,expert_mean,NA,Diospyros maritima
Sjostrom_2006,Diospyros maritima,NA,NA,Sjostrom_2006_0796,plant_growth_form,tree,NA,NA,expert_mean,NA,Diospyros maritima
Sjostrom_2006,Diospyros maritima,NA,NA,Sjostrom_2006_0796,sex_type,dioecious,NA,NA,expert_mean,NA,Diospyros maritima
Sjostrom_2006,Diospyros pentamera,NA,NA,Sjostrom_2006_0797,fruit_type,berry,NA,NA,expert_mean,NA,Diospyros pentamera
Sjostrom_2006,Diospyros pentamera,NA,NA,Sjostrom_2006_0797,life_history,perennial,NA,NA,expert_mean,NA,Diospyros pentamera
Sjostrom_2006,Diospyros pentamera,NA,NA,Sjostrom_2006_0797,plant_growth_form,tree,NA,NA,expert_mean,NA,Diospyros pentamera
Sjostrom_2006,Diospyros pentamera,NA,NA,Sjostrom_2006_0797,sex_type,dioecious,NA,NA,expert_mean,NA,Diospyros pentamera
Sjostrom_2006,Diospyros rheophila,NA,NA,Sjostrom_2006_0798,fruit_type,berry,NA,NA,expert_mean,NA,Diospyros sp. (Baird L A B H 9374)
Sjostrom_2006,Diospyros rheophila,NA,NA,Sjostrom_2006_0798,life_history,perennial,NA,NA,expert_mean,NA,Diospyros sp. (Baird L A B H 9374)
Sjostrom_2006,Diospyros rheophila,NA,NA,Sjostrom_2006_0798,plant_growth_form,tree,NA,NA,expert_mean,NA,Diospyros sp. (Baird L A B H 9374)
Sjostrom_2006,Diospyros rheophila,NA,NA,Sjostrom_2006_0798,sex_type,dioecious,NA,NA,expert_mean,NA,Diospyros sp. (Baird L A B H 9374)
Sjostrom_2006,Diospyros sp. (Mt Lewis LSS 10107),NA,NA,Sjostrom_2006_0799,fruit_type,berry,NA,NA,expert_mean,NA,Diospyros sp. (Mt Lewis L S S 10107)
Sjostrom_2006,Diospyros sp. (Mt Lewis LSS 10107),NA,NA,Sjostrom_2006_0799,life_history,perennial,NA,NA,expert_mean,NA,Diospyros sp. (Mt Lewis L S S 10107)
Sjostrom_2006,Diospyros sp. (Mt Lewis LSS 10107),NA,NA,Sjostrom_2006_0799,plant_growth_form,tree,NA,NA,expert_mean,NA,Diospyros sp. (Mt Lewis L S S 10107)
Sjostrom_2006,Diospyros sp. (Mt Lewis LSS 10107),NA,NA,Sjostrom_2006_0799,sex_type,dioecious,NA,NA,expert_mean,NA,Diospyros sp. (Mt Lewis L S S 10107)
Sjostrom_2006,Diospyros granitica,NA,NA,Sjostrom_2006_0800,fruit_type,berry,NA,NA,expert_mean,NA,Diospyros sp. (Mt Spurgeon C T W 10677)
Sjostrom_2006,Diospyros granitica,NA,NA,Sjostrom_2006_0800,life_history,perennial,NA,NA,expert_mean,NA,Diospyros sp. (Mt Spurgeon C T W 10677)
Sjostrom_2006,Diospyros granitica,NA,NA,Sjostrom_2006_0800,plant_growth_form,tree,NA,NA,expert_mean,NA,Diospyros sp. (Mt Spurgeon C T W 10677)
Sjostrom_2006,Diospyros granitica,NA,NA,Sjostrom_2006_0800,sex_type,dioecious,NA,NA,expert_mean,NA,Diospyros sp. (Mt Spurgeon C T W 10677)
Sjostrom_2006,Diospyros sp. (Mt White PIF 14415),NA,NA,Sjostrom_2006_0801,fruit_type,berry,NA,NA,expert_mean,NA,Diospyros sp. (Mt White P I F 14415)
Sjostrom_2006,Diospyros sp. (Mt White PIF 14415),NA,NA,Sjostrom_2006_0801,life_history,perennial,NA,NA,expert_mean,NA,Diospyros sp. (Mt White P I F 14415)
Sjostrom_2006,Diospyros sp. (Mt White PIF 14415),NA,NA,Sjostrom_2006_0801,plant_growth_form,tree,NA,NA,expert_mean,NA,Diospyros sp. (Mt White P I F 14415)
Sjostrom_2006,Diospyros sp. (Mt White PIF 14415),NA,NA,Sjostrom_2006_0801,sex_type,dioecious,NA,NA,expert_mean,NA,Diospyros sp. (Mt White P I F 14415)
Sjostrom_2006,Diospyros sp. (Swipers LA BH 1984RFK),NA,NA,Sjostrom_2006_0802,fruit_type,berry,NA,NA,expert_mean,NA,Diospyros sp. (Swipers LABH 1984 RFK)
Sjostrom_2006,Diospyros sp. (Swipers LA BH 1984RFK),NA,NA,Sjostrom_2006_0802,life_history,perennial,NA,NA,expert_mean,NA,Diospyros sp. (Swipers LABH 1984 RFK)
Sjostrom_2006,Diospyros sp. (Swipers LA BH 1984RFK),NA,NA,Sjostrom_2006_0802,plant_growth_form,tree,NA,NA,expert_mean,NA,Diospyros sp. (Swipers LABH 1984 RFK)
Sjostrom_2006,Diospyros sp. (Swipers LA BH 1984RFK),NA,NA,Sjostrom_2006_0802,sex_type,dioecious,NA,NA,expert_mean,NA,Diospyros sp. (Swipers LABH 1984 RFK)
Sjostrom_2006,Aceratium concinnum,NA,NA,Sjostrom_2006_0803,fruit_type,drupe,NA,NA,expert_mean,NA,Aceratium concinnum
Sjostrom_2006,Aceratium concinnum,NA,NA,Sjostrom_2006_0803,life_history,perennial,NA,NA,expert_mean,NA,Aceratium concinnum
Sjostrom_2006,Aceratium concinnum,NA,NA,Sjostrom_2006_0803,plant_growth_form,tree,NA,NA,expert_mean,NA,Aceratium concinnum
Sjostrom_2006,Aceratium concinnum,NA,NA,Sjostrom_2006_0803,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Aceratium concinnum
Sjostrom_2006,Aceratium doggrellii,NA,NA,Sjostrom_2006_0804,fruit_type,drupe,NA,NA,expert_mean,NA,Aceratium doggrellii
Sjostrom_2006,Aceratium doggrellii,NA,NA,Sjostrom_2006_0804,life_history,perennial,NA,NA,expert_mean,NA,Aceratium doggrellii
Sjostrom_2006,Aceratium doggrellii,NA,NA,Sjostrom_2006_0804,plant_growth_form,tree,NA,NA,expert_mean,NA,Aceratium doggrellii
Sjostrom_2006,Aceratium doggrellii,NA,NA,Sjostrom_2006_0804,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Aceratium doggrellii
Sjostrom_2006,Aceratium ferrugineum,NA,NA,Sjostrom_2006_0805,fruit_type,drupe,NA,NA,expert_mean,NA,Aceratium ferrugineum
Sjostrom_2006,Aceratium ferrugineum,NA,NA,Sjostrom_2006_0805,life_history,perennial,NA,NA,expert_mean,NA,Aceratium ferrugineum
Sjostrom_2006,Aceratium ferrugineum,NA,NA,Sjostrom_2006_0805,plant_growth_form,tree,NA,NA,expert_mean,NA,Aceratium ferrugineum
Sjostrom_2006,Aceratium ferrugineum,NA,NA,Sjostrom_2006_0805,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Aceratium ferrugineum
Sjostrom_2006,Aceratium megalospermum,NA,NA,Sjostrom_2006_0806,fruit_type,drupe,NA,NA,expert_mean,NA,Aceratium megalospermum
Sjostrom_2006,Aceratium megalospermum,NA,NA,Sjostrom_2006_0806,life_history,perennial,NA,NA,expert_mean,NA,Aceratium megalospermum
Sjostrom_2006,Aceratium megalospermum,NA,NA,Sjostrom_2006_0806,plant_growth_form,tree,NA,NA,expert_mean,NA,Aceratium megalospermum
Sjostrom_2006,Aceratium megalospermum,NA,NA,Sjostrom_2006_0806,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Aceratium megalospermum
Sjostrom_2006,Aceratium sericoleopsis,NA,NA,Sjostrom_2006_0807,fruit_type,drupe,NA,NA,expert_mean,NA,Aceratium sericoleopsis
Sjostrom_2006,Aceratium sericoleopsis,NA,NA,Sjostrom_2006_0807,life_history,perennial,NA,NA,expert_mean,NA,Aceratium sericoleopsis
Sjostrom_2006,Aceratium sericoleopsis,NA,NA,Sjostrom_2006_0807,plant_growth_form,tree,NA,NA,expert_mean,NA,Aceratium sericoleopsis
Sjostrom_2006,Aceratium sericoleopsis,NA,NA,Sjostrom_2006_0807,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Aceratium sericoleopsis
Sjostrom_2006,Dubouzetia australiensis,NA,NA,Sjostrom_2006_0808,life_history,perennial,NA,NA,expert_mean,NA,Dubouzetia australiensis
Sjostrom_2006,Dubouzetia australiensis,NA,NA,Sjostrom_2006_0808,plant_growth_form,shrub,NA,NA,expert_mean,NA,Dubouzetia australiensis
Sjostrom_2006,Dubouzetia australiensis,NA,NA,Sjostrom_2006_0808,sex_type,trioecious,NA,NA,expert_mean,NA,Dubouzetia australiensis
Sjostrom_2006,Elaeocarpus angustifolius,NA,NA,Sjostrom_2006_0809,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus angustifolius
Sjostrom_2006,Elaeocarpus angustifolius,NA,NA,Sjostrom_2006_0809,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus angustifolius
Sjostrom_2006,Elaeocarpus angustifolius,NA,NA,Sjostrom_2006_0809,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus angustifolius
Sjostrom_2006,Elaeocarpus angustifolius,NA,NA,Sjostrom_2006_0809,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus angustifolius
Sjostrom_2006,Elaeocarpus arnhemicus,NA,NA,Sjostrom_2006_0810,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus arnhemicus
Sjostrom_2006,Elaeocarpus arnhemicus,NA,NA,Sjostrom_2006_0810,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus arnhemicus
Sjostrom_2006,Elaeocarpus arnhemicus,NA,NA,Sjostrom_2006_0810,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus arnhemicus
Sjostrom_2006,Elaeocarpus arnhemicus,NA,NA,Sjostrom_2006_0810,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus arnhemicus
Sjostrom_2006,Elaeocarpus bancroftii,NA,NA,Sjostrom_2006_0811,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus bancroftii
Sjostrom_2006,Elaeocarpus bancroftii,NA,NA,Sjostrom_2006_0811,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus bancroftii
Sjostrom_2006,Elaeocarpus bancroftii,NA,NA,Sjostrom_2006_0811,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus bancroftii
Sjostrom_2006,Elaeocarpus bancroftii,NA,NA,Sjostrom_2006_0811,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus bancroftii
Sjostrom_2006,Elaeocarpus carolinae,NA,NA,Sjostrom_2006_0812,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus carolinae
Sjostrom_2006,Elaeocarpus carolinae,NA,NA,Sjostrom_2006_0812,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus carolinae
Sjostrom_2006,Elaeocarpus carolinae,NA,NA,Sjostrom_2006_0812,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus carolinae
Sjostrom_2006,Elaeocarpus carolinae,NA,NA,Sjostrom_2006_0812,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus carolinae
Sjostrom_2006,Elaeocarpus coorangooloo,NA,NA,Sjostrom_2006_0813,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus coorangooloo
Sjostrom_2006,Elaeocarpus coorangooloo,NA,NA,Sjostrom_2006_0813,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus coorangooloo
Sjostrom_2006,Elaeocarpus coorangooloo,NA,NA,Sjostrom_2006_0813,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus coorangooloo
Sjostrom_2006,Elaeocarpus coorangooloo,NA,NA,Sjostrom_2006_0813,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus coorangooloo
Sjostrom_2006,Elaeocarpus culminicola,NA,NA,Sjostrom_2006_0814,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus culminicola
Sjostrom_2006,Elaeocarpus culminicola,NA,NA,Sjostrom_2006_0814,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus culminicola
Sjostrom_2006,Elaeocarpus culminicola,NA,NA,Sjostrom_2006_0814,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus culminicola
Sjostrom_2006,Elaeocarpus culminicola,NA,NA,Sjostrom_2006_0814,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus culminicola
Sjostrom_2006,Elaeocarpus elliffii,NA,NA,Sjostrom_2006_0815,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus elliffii
Sjostrom_2006,Elaeocarpus elliffii,NA,NA,Sjostrom_2006_0815,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus elliffii
Sjostrom_2006,Elaeocarpus elliffii,NA,NA,Sjostrom_2006_0815,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus elliffii
Sjostrom_2006,Elaeocarpus elliffii,NA,NA,Sjostrom_2006_0815,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus elliffii
Sjostrom_2006,Elaeocarpus eumundi,NA,NA,Sjostrom_2006_0816,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus eumundi
Sjostrom_2006,Elaeocarpus eumundi,NA,NA,Sjostrom_2006_0816,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus eumundi
Sjostrom_2006,Elaeocarpus eumundi,NA,NA,Sjostrom_2006_0816,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus eumundi
Sjostrom_2006,Elaeocarpus eumundi,NA,NA,Sjostrom_2006_0816,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus eumundi
Sjostrom_2006,Elaeocarpus ferruginiflorus,NA,NA,Sjostrom_2006_0817,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus ferruginiflorus
Sjostrom_2006,Elaeocarpus ferruginiflorus,NA,NA,Sjostrom_2006_0817,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus ferruginiflorus
Sjostrom_2006,Elaeocarpus ferruginiflorus,NA,NA,Sjostrom_2006_0817,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus ferruginiflorus
Sjostrom_2006,Elaeocarpus ferruginiflorus,NA,NA,Sjostrom_2006_0817,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus ferruginiflorus
Sjostrom_2006,Elaeocarpus foveolatus,NA,NA,Sjostrom_2006_0818,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus foveolatus
Sjostrom_2006,Elaeocarpus foveolatus,NA,NA,Sjostrom_2006_0818,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus foveolatus
Sjostrom_2006,Elaeocarpus foveolatus,NA,NA,Sjostrom_2006_0818,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus foveolatus
Sjostrom_2006,Elaeocarpus foveolatus,NA,NA,Sjostrom_2006_0818,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus foveolatus
Sjostrom_2006,Elaeocarpus grahamii,NA,NA,Sjostrom_2006_0819,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus grahamii
Sjostrom_2006,Elaeocarpus grahamii,NA,NA,Sjostrom_2006_0819,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus grahamii
Sjostrom_2006,Elaeocarpus grahamii,NA,NA,Sjostrom_2006_0819,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus grahamii
Sjostrom_2006,Elaeocarpus grahamii,NA,NA,Sjostrom_2006_0819,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus grahamii
Sjostrom_2006,Elaeocarpus johnsonii,NA,NA,Sjostrom_2006_0820,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus johnsonii
Sjostrom_2006,Elaeocarpus johnsonii,NA,NA,Sjostrom_2006_0820,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus johnsonii
Sjostrom_2006,Elaeocarpus johnsonii,NA,NA,Sjostrom_2006_0820,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus johnsonii
Sjostrom_2006,Elaeocarpus johnsonii,NA,NA,Sjostrom_2006_0820,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus johnsonii
Sjostrom_2006,Elaeocarpus largiflorens subsp. largiflorens,NA,NA,Sjostrom_2006_0821,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus largiflorens ssp. largiflorens
Sjostrom_2006,Elaeocarpus largiflorens subsp. largiflorens,NA,NA,Sjostrom_2006_0821,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus largiflorens ssp. largiflorens
Sjostrom_2006,Elaeocarpus largiflorens subsp. largiflorens,NA,NA,Sjostrom_2006_0821,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus largiflorens ssp. largiflorens
Sjostrom_2006,Elaeocarpus largiflorens subsp. largiflorens,NA,NA,Sjostrom_2006_0821,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus largiflorens ssp. largiflorens
Sjostrom_2006,Elaeocarpus largiflorens subsp. retinervis,NA,NA,Sjostrom_2006_0822,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus largiflorens ssp. retinervis
Sjostrom_2006,Elaeocarpus largiflorens subsp. retinervis,NA,NA,Sjostrom_2006_0822,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus largiflorens ssp. retinervis
Sjostrom_2006,Elaeocarpus largiflorens subsp. retinervis,NA,NA,Sjostrom_2006_0822,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus largiflorens ssp. retinervis
Sjostrom_2006,Elaeocarpus largiflorens subsp. retinervis,NA,NA,Sjostrom_2006_0822,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus largiflorens ssp. retinervis
Sjostrom_2006,Elaeocarpus linsmithii,NA,NA,Sjostrom_2006_0823,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus linsmithii
Sjostrom_2006,Elaeocarpus linsmithii,NA,NA,Sjostrom_2006_0823,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus linsmithii
Sjostrom_2006,Elaeocarpus linsmithii,NA,NA,Sjostrom_2006_0823,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus linsmithii
Sjostrom_2006,Elaeocarpus linsmithii,NA,NA,Sjostrom_2006_0823,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus linsmithii
Sjostrom_2006,Elaeocarpus ruminatus,NA,NA,Sjostrom_2006_0824,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus ruminatus
Sjostrom_2006,Elaeocarpus ruminatus,NA,NA,Sjostrom_2006_0824,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus ruminatus
Sjostrom_2006,Elaeocarpus ruminatus,NA,NA,Sjostrom_2006_0824,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus ruminatus
Sjostrom_2006,Elaeocarpus ruminatus,NA,NA,Sjostrom_2006_0824,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus ruminatus
Sjostrom_2006,Elaeocarpus sericopetalus,NA,NA,Sjostrom_2006_0825,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus sericopetalus
Sjostrom_2006,Elaeocarpus sericopetalus,NA,NA,Sjostrom_2006_0825,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus sericopetalus
Sjostrom_2006,Elaeocarpus sericopetalus,NA,NA,Sjostrom_2006_0825,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus sericopetalus
Sjostrom_2006,Elaeocarpus sericopetalus,NA,NA,Sjostrom_2006_0825,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus sericopetalus
Sjostrom_2006,Elaeocarpus sp. (Mossman Bluff DF 1666),NA,NA,Sjostrom_2006_0826,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mossman Bluff DF 1666)
Sjostrom_2006,Elaeocarpus sp. (Mossman Bluff DF 1666),NA,NA,Sjostrom_2006_0826,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mossman Bluff DF 1666)
Sjostrom_2006,Elaeocarpus sp. (Mossman Bluff DF 1666),NA,NA,Sjostrom_2006_0826,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mossman Bluff DF 1666)
Sjostrom_2006,Elaeocarpus sp. (Mossman Bluff DF 1666),NA,NA,Sjostrom_2006_0826,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mossman Bluff DF 1666)
Sjostrom_2006,Elaeocarpus sp. (Mt Bellenden Ker LJB 18336),NA,NA,Sjostrom_2006_0827,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mt Bellenden Ker LJB 18336)
Sjostrom_2006,Elaeocarpus sp. (Mt Bellenden Ker LJB 18336),NA,NA,Sjostrom_2006_0827,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mt Bellenden Ker LJB 18336)
Sjostrom_2006,Elaeocarpus sp. (Mt Bellenden Ker LJB 18336),NA,NA,Sjostrom_2006_0827,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mt Bellenden Ker LJB 18336)
Sjostrom_2006,Elaeocarpus sp. (Mt Bellenden Ker LJB 18336),NA,NA,Sjostrom_2006_0827,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mt Bellenden Ker LJB 18336)
Sjostrom_2006,Elaeocarpus sp. (Mt Spurgeon BH 2907RFK),NA,NA,Sjostrom_2006_0828,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mt Spurgeon BH 2907 RFK)
Sjostrom_2006,Elaeocarpus sp. (Mt Spurgeon BH 2907RFK),NA,NA,Sjostrom_2006_0828,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mt Spurgeon BH 2907 RFK)
Sjostrom_2006,Elaeocarpus sp. (Mt Spurgeon BH 2907RFK),NA,NA,Sjostrom_2006_0828,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mt Spurgeon BH 2907 RFK)
Sjostrom_2006,Elaeocarpus sp. (Mt Spurgeon BH 2907RFK),NA,NA,Sjostrom_2006_0828,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus sp. (Mt Spurgeon BH 2907 RFK)
Sjostrom_2006,Elaeocarpus sp. (Windsor Tableland BH 5541),NA,NA,Sjostrom_2006_0829,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus sp. (Windsor Tableland BH 5541)
Sjostrom_2006,Elaeocarpus sp. (Windsor Tableland BH 5541),NA,NA,Sjostrom_2006_0829,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus sp. (Windsor Tableland BH 5541)
Sjostrom_2006,Elaeocarpus sp. (Windsor Tableland BH 5541),NA,NA,Sjostrom_2006_0829,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus sp. (Windsor Tableland BH 5541)
Sjostrom_2006,Elaeocarpus sp. (Windsor Tableland BH 5541),NA,NA,Sjostrom_2006_0829,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus sp. (Windsor Tableland BH 5541)
Sjostrom_2006,Elaeocarpus sedentarius,NA,NA,Sjostrom_2006_0830,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus sp. Rocky Creek (G. Read AQ 562114)
Sjostrom_2006,Elaeocarpus sedentarius,NA,NA,Sjostrom_2006_0830,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus sp. Rocky Creek (G. Read AQ 562114)
Sjostrom_2006,Elaeocarpus sedentarius,NA,NA,Sjostrom_2006_0830,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus sp. Rocky Creek (G. Read AQ 562114)
Sjostrom_2006,Elaeocarpus sedentarius,NA,NA,Sjostrom_2006_0830,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus sp. Rocky Creek (G. Read AQ 562114)
Sjostrom_2006,Elaeocarpus stellaris,NA,NA,Sjostrom_2006_0831,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus stellaris
Sjostrom_2006,Elaeocarpus stellaris,NA,NA,Sjostrom_2006_0831,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus stellaris
Sjostrom_2006,Elaeocarpus stellaris,NA,NA,Sjostrom_2006_0831,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus stellaris
Sjostrom_2006,Elaeocarpus stellaris,NA,NA,Sjostrom_2006_0831,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus stellaris
Sjostrom_2006,Elaeocarpus thelmae,NA,NA,Sjostrom_2006_0832,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus thelmae
Sjostrom_2006,Elaeocarpus thelmae,NA,NA,Sjostrom_2006_0832,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus thelmae
Sjostrom_2006,Elaeocarpus thelmae,NA,NA,Sjostrom_2006_0832,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus thelmae
Sjostrom_2006,Elaeocarpus thelmae,NA,NA,Sjostrom_2006_0832,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus thelmae
Sjostrom_2006,Elaeocarpus williamsianus,NA,NA,Sjostrom_2006_0833,fruit_type,drupe,NA,NA,expert_mean,NA,Elaeocarpus williamsianus
Sjostrom_2006,Elaeocarpus williamsianus,NA,NA,Sjostrom_2006_0833,life_history,perennial,NA,NA,expert_mean,NA,Elaeocarpus williamsianus
Sjostrom_2006,Elaeocarpus williamsianus,NA,NA,Sjostrom_2006_0833,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus williamsianus
Sjostrom_2006,Elaeocarpus williamsianus,NA,NA,Sjostrom_2006_0833,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Elaeocarpus williamsianus
Sjostrom_2006,Peripentadenia mearsii,NA,NA,Sjostrom_2006_0834,fruit_type,capsule,NA,NA,expert_mean,NA,Peripentadenia mearsii
Sjostrom_2006,Peripentadenia mearsii,NA,NA,Sjostrom_2006_0834,life_history,perennial,NA,NA,expert_mean,NA,Peripentadenia mearsii
Sjostrom_2006,Peripentadenia mearsii,NA,NA,Sjostrom_2006_0834,plant_growth_form,tree,NA,NA,expert_mean,NA,Peripentadenia mearsii
Sjostrom_2006,Peripentadenia mearsii,NA,NA,Sjostrom_2006_0834,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Peripentadenia mearsii
Sjostrom_2006,Peripentadenia phelpsii,NA,NA,Sjostrom_2006_0835,fruit_type,capsule,NA,NA,expert_mean,NA,Peripentadenia phelpsii
Sjostrom_2006,Peripentadenia phelpsii,NA,NA,Sjostrom_2006_0835,life_history,perennial,NA,NA,expert_mean,NA,Peripentadenia phelpsii
Sjostrom_2006,Peripentadenia phelpsii,NA,NA,Sjostrom_2006_0835,plant_growth_form,tree,NA,NA,expert_mean,NA,Peripentadenia phelpsii
Sjostrom_2006,Peripentadenia phelpsii,NA,NA,Sjostrom_2006_0835,sex_type,hermaphrodite,NA,NA,expert_mean,NA,Peripentadenia phelpsii
Sjostrom_2006,Sloanea australis subsp. parviflora,NA,NA,Sjostrom_2006_0836,fruit_type,capsule,NA,NA,expert_mean,NA,Sloanea australis ssp. parviflora
Sjostrom_2006,Sloanea australis subsp. parviflora,NA,NA,Sjostrom_2006_0836,life_history,perennial,NA,NA,expert_mean,NA,Sloanea australis ssp. parviflora
