taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Scleria laxa,NA,NA,NA,NA,NA,NA,NA,NA
Scleria levis,NA,NA,NA,NA,NA,NA,NA,NA
Scleria lingulata,herb,NA,NA,perennial,NA,NA,NA,NA
Scleria novae-hollandiae,herb,tufted,NA,annual,NA,NA,NA,NA
Scleria poiformis,herb,NA,NA,perennial,NA,NA,NA,NA
Scleria polycarpa,herb,NA,NA,perennial,rhizome,NA,NA,NA
Scleria psilorrhiza,herb,stoloniferous,NA,perennial,stolon,NA,NA,NA
Scleria pygmaea,herb,tufted,NA,annual,NA,NA,NA,NA
Scleria rugosa,herb,tufted decumbent,NA,annual,NA,NA,NA,NA
Scleria sp. A Kimberley Flora (K.F. Kenneally 4336),NA,NA,NA,NA,NA,NA,NA,NA
Scleria sp. B Kimberley Flora (C.R. Dunlop 5409),herb,NA,NA,annual,NA,NA,NA,NA
Scleria sp. C Kimberley Flora (K.F. Kenneally 4873),herb,NA,NA,annual,NA,NA,NA,NA
Scleroblitum atriplicinum,herb,NA,NA,annual perennial,NA,NA,NA,NA
Sclerochlamys,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerochlamys brachyptera,shrub,decumbent,NA,NA,NA,NA,NA,NA
Scleroderma areolatum,NA,NA,NA,NA,NA,NA,NA,NA
Scleroderma australe,NA,NA,NA,NA,NA,NA,NA,NA
Scleroderma cepa,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena,shrub herb,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena x georgei,shrub herb,NA,NA,NA,NA,NA,NA,NA
Sclerolaena alata,herb,erect,NA,perennial,NA,NA,NA,NA
Sclerolaena andersonii,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena articulata,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena beaugleholei,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena bicornis,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena bicornis var. bicornis,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena bicuspis,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena birchii,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena brachyptera,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena brevifolia,shrub,erect decumbent,NA,NA,NA,NA,NA,NA
Sclerolaena burbidgeae,herb,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena clavata,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena clelandii,herb,prostrate,NA,perennial,NA,NA,NA,NA
Sclerolaena convexula,herb,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena cornishiana,herb,NA,NA,annual perennial,NA,NA,NA,NA
Sclerolaena costata,herb,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena crenata,herb,NA,NA,annual perennial,NA,NA,NA,NA
Sclerolaena cuneata,herb,spreading,NA,perennial,NA,NA,NA,NA
Sclerolaena decurrens,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena densiflora,herb,erect sprawling,NA,perennial,NA,NA,NA,NA
Sclerolaena deserticola,herb,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena diacantha,herb,prostrate,NA,perennial,NA,NA,NA,NA
Sclerolaena divaricata,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena drummondii,herb,spreading,NA,perennial,NA,NA,NA,NA
Sclerolaena eriacantha,herb,erect,NA,perennial,NA,NA,NA,NA
Sclerolaena eurotioides,herb,erect spreading,NA,perennial,NA,NA,NA,NA
Sclerolaena fimbriolata,shrub,erect,NA,NA,NA,NA,NA,NA
Sclerolaena forrestiana,herb,erect,NA,perennial,NA,NA,NA,NA
Sclerolaena fusiformis,herb,prostrate erect dense,NA,perennial,NA,NA,NA,NA
Sclerolaena gardneri,herb,prostrate,NA,perennial,NA,NA,NA,NA
Sclerolaena georgei,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena glabra,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena hostilis,herb,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena intricata,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena johnsonii,herb,bushy,NA,annual perennial,NA,NA,NA,NA
Sclerolaena lanicuspis,herb,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena limbata,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena medicaginoides,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena microcarpa,herb,decumbent,NA,perennial,NA,NA,NA,NA
Sclerolaena minuta,herb,NA,NA,annual perennial,NA,NA,NA,NA
Sclerolaena muelleri,herb,sprawling,NA,perennial,NA,NA,NA,NA
Sclerolaena muricata,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena obconica,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena obliquicuspis,herb,erect spreading,NA,perennial,NA,NA,NA,NA
Sclerolaena parallelicuspis,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena parviflora,herb,erect,NA,perennial,NA,NA,NA,NA
Sclerolaena patenticuspis,herb,erect spreading,NA,perennial,NA,NA,NA,NA
Sclerolaena recurvicuspis,herb,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena scrymgeoriae,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena sp. Koolanooka Hills (R. Meissner & Y. Caruso 437),shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena spinosa,NA,NA,NA,NA,NA,NA,NA,NA
Sclerolaena stylosa,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena symoniana,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerolaena tetragona,herb,NA,NA,perennial,NA,NA,NA,NA
Sclerolaena tridens,herb,open,NA,perennial,NA,NA,NA,NA
Sclerolaena uniflora,herb,sprawling,NA,perennial,NA,NA,NA,NA
Sclerolaena urceolata,herb,NA,NA,NA,NA,NA,NA,NA
Scleromitrion delicatum,NA,NA,NA,NA,NA,NA,NA,NA
Scleromitrion galioides,NA,NA,NA,NA,NA,NA,NA,NA
Scleromitrion laceyi,NA,NA,NA,NA,NA,NA,NA,NA
Scleromitrion largiflorens,NA,NA,NA,NA,NA,NA,NA,NA
Scleromitrion scleranthoides,NA,NA,NA,NA,NA,NA,NA,NA
Scleropoa rigida,NA,NA,NA,NA,NA,NA,NA,NA
Scleroschoenus arthrostyloides,NA,NA,NA,NA,NA,NA,NA,NA
Scleroschoenus glabrispiculus,NA,NA,NA,NA,NA,NA,NA,NA
Scleroschoenus pentagonus,NA,NA,NA,NA,NA,NA,NA,NA
Scleroschoenus quadricostatus,NA,NA,NA,NA,NA,NA,NA,NA
Scleroschoenus ramosus,NA,NA,NA,NA,NA,NA,NA,NA
Sclerostegia,shrub,NA,NA,NA,NA,NA,NA,NA
Sclerostegia arbuscula,NA,NA,NA,NA,NA,NA,NA,NA
Sclerostegia disarticulata,NA,NA,NA,NA,NA,NA,NA,NA
Sclerostegia moniliformis,NA,NA,NA,NA,NA,NA,NA,NA
Sclerostegia sp. Blue Hill (D.J. Edinger Nats 61),NA,NA,NA,NA,NA,NA,NA,NA
Sclerostegia tenuis,NA,NA,NA,NA,NA,NA,NA,NA
Sclerothamnus microphyllus,NA,NA,NA,NA,NA,NA,NA,NA
Scoparia,shrub herb,NA,NA,annual,NA,NA,NA,NA
Scoparia dulcis,herb,erect,NA,annual,NA,NA,NA,NA
Scrophulariaceae,tree climber_liana shrub herb climber,NA,parasitic,NA,NA,NA,NA,NA
Scutellinia scutellata,NA,NA,NA,NA,NA,NA,NA,NA
Scyphiphora,shrub,NA,NA,NA,NA,NA,NA,NA
Scyphiphora hydrophylacea,shrub,NA,NA,NA,NA,NA,NA,NA
Scyphocoronis incurva,NA,NA,NA,NA,NA,NA,NA,NA
Scyphocoronis major,NA,NA,NA,NA,NA,NA,NA,NA
Scytinostroma duriusculum,NA,NA,NA,NA,NA,NA,NA,NA
Scytonematopsis crustacea,NA,NA,NA,NA,NA,NA,NA,NA
Scytosiphon simplicissimus,NA,NA,NA,NA,NA,NA,NA,NA
Sebaea,herb,NA,NA,annual,NA,NA,NA,NA
Sebaea ovata,herb,NA,NA,annual,NA,NA,NA,NA
Sebastiania,tree shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Sebastiania chamaelea,NA,NA,NA,NA,NA,NA,NA,NA
Sebastiania chamelaea,NA,NA,NA,NA,NA,NA,NA,NA
Sebdenia flabellata,NA,NA,NA,NA,NA,NA,NA,NA
Secale cereale,herb,NA,NA,annual,NA,NA,NA,NA
Secamone,climber_liana,NA,NA,perennial,NA,NA,NA,NA
Secamone elliptica,climber,NA,NA,NA,NA,NA,NA,NA
Secamone elliptica subsp. elliptica,climber,NA,NA,NA,NA,NA,NA,NA
Secamone timorensis,NA,NA,NA,NA,NA,NA,NA,NA
Secamone timoriensis,climber,NA,NA,NA,NA,NA,NA,NA
Secotium priforme,NA,NA,NA,NA,NA,NA,NA,NA
Securinega melanthesoides,NA,NA,NA,NA,NA,NA,NA,NA
Sehima nervosum,herb,tufted,NA,perennial,NA,NA,NA,NA
Selaginella ciliaris,herb_primitive herb,tufted,NA,NA,rhizome,NA,NA,NA
Selaginella gracillima,herb_primitive herb,NA,NA,annual,NA,NA,NA,NA
Selaginella pygmaea,herb_primitive herb,tufted,NA,NA,NA,NA,NA,NA
Selaginella sp. A Kimberley Flora (K.F. Kenneally 4033),NA,NA,NA,NA,NA,NA,NA,NA
Selaginella sp. Pseudomys Hills (K.F. Kenneally 4033),NA,NA,NA,NA,NA,NA,NA,NA
Selaginella uliginosa,NA,NA,NA,NA,NA,NA,NA,NA
Selenothamnus helmsii,NA,NA,NA,NA,NA,NA,NA,NA
Selenothamnus squamatus,NA,NA,NA,NA,NA,NA,NA,NA
Selliera,herb climber,prostrate,NA,perennial,NA,NA,NA,NA
Selliera exigua,NA,NA,NA,NA,NA,NA,NA,NA
Selliera radicans,herb,prostrate,NA,perennial,NA,NA,NA,NA
Sematophyllum homomallum,NA,NA,NA,NA,NA,NA,NA,NA
Sematophyllum subhumile,NA,NA,NA,NA,NA,NA,NA,NA
Sematophyllum subhumile var. contiguum,NA,NA,NA,NA,NA,NA,NA,NA
Sematophyllum subhumile var. subhumile,NA,NA,NA,NA,NA,NA,NA,NA
Sematophyllum subpinnatum,NA,NA,NA,NA,NA,NA,NA,NA
Senecio angulatus,herb climber,twining,NA,perennial,NA,NA,NA,NA
Senecio barkhausioides,NA,NA,NA,NA,NA,NA,NA,NA
Senecio cahillii,NA,NA,NA,NA,NA,NA,NA,NA
Senecio condylus,herb,erect spreading,NA,annual,NA,NA,NA,NA
Senecio conferruminatus,herb,spreading,NA,annual,NA,NA,NA,NA
Senecio cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA
Senecio diaschides,herb,erect,NA,perennial,NA,NA,NA,NA
Senecio dolichocephalus,herb,NA,NA,annual,NA,NA,NA,NA
Senecio elegans,herb,erect,NA,annual,NA,NA,NA,NA
Senecio eremicola,herb,erect,NA,annual,NA,NA,NA,NA
Senecio euclaensis,shrub,NA,NA,NA,NA,NA,NA,NA
Senecio georgianus,NA,NA,NA,NA,NA,NA,NA,NA
Senecio gilbertii,herb,erect,NA,perennial,NA,NA,NA,NA
Senecio glabrescens,herb,spreading open,NA,annual,NA,NA,NA,NA
Senecio glastifolius,shrub,NA,NA,NA,NA,NA,NA,NA
Senecio glomeratus,herb,erect open,NA,annual perennial,NA,NA,NA,NA
Senecio glomeratus subsp. glomeratus,herb,erect open,NA,annual perennial,NA,NA,NA,NA
Senecio glomeratus subsp. longifructus,herb,erect open,NA,annual perennial,NA,NA,NA,NA
Senecio glossanthus,herb,erect,NA,annual,NA,NA,NA,NA
Senecio gregorii,herb,erect,NA,annual,NA,NA,NA,NA
Senecio hamersleyensis,herb,erect,NA,perennial,NA,NA,NA,NA
Senecio hispidulus,shrub,NA,NA,NA,NA,NA,NA,NA
Senecio hispidulus var. dissectus,NA,NA,NA,NA,NA,NA,NA,NA
Senecio hispidulus var. hispidulus,shrub,NA,NA,NA,NA,NA,NA,NA
Senecio jacobaea,herb,NA,NA,biennial perennial,NA,NA,NA,NA
Senecio laceratus,herb,NA,NA,annual perennial,NA,NA,NA,NA
Senecio lacustrinus,herb,erect,NA,annual,NA,NA,NA,NA
Senecio lautus,NA,NA,NA,NA,NA,NA,NA,NA
Senecio lautus subsp. dissectifolius,NA,NA,NA,NA,NA,NA,NA,NA
Senecio lautus subsp. maritimus,NA,NA,NA,NA,NA,NA,NA,NA
Senecio leucoglossus,herb,erect,NA,annual,NA,NA,NA,NA
Senecio magnificus,shrub herb,NA,NA,perennial,NA,NA,NA,NA
Senecio microbasis,herb,NA,NA,annual perennial,NA,NA,NA,NA
Senecio mikanioides,NA,NA,NA,NA,NA,NA,NA,NA
Senecio minimus,herb,erect,NA,annual,NA,NA,NA,NA
Senecio minimus var. minimus,NA,NA,NA,NA,NA,NA,NA,NA
Senecio minimus var. picridioides,NA,NA,NA,NA,NA,NA,NA,NA
Senecio multicaulis,herb,erect open compact,NA,NA,NA,NA,NA,NA
Senecio multicaulis subsp. multicaulis,herb,erect open compact,NA,NA,NA,NA,NA,NA
Senecio multicaulis subsp. stirlingensis,herb,NA,NA,NA,NA,NA,NA,NA
Senecio oldfieldii,herb,NA,NA,annual perennial,NA,NA,NA,NA
Senecio picridioides,herb,erect,NA,annual,NA,NA,NA,NA
Senecio pinnatifolius,herb,NA,NA,NA,NA,NA,NA,NA
Senecio pinnatifolius var. latilobus,herb,erect,NA,annual,NA,NA,NA,NA
Senecio pinnatifolius var. leucocarpus,herb,prostrate sprawling,NA,annual perennial,NA,NA,NA,NA
Senecio pinnatifolius var. maritimus,herb,prostrate sprawling,NA,annual perennial,NA,NA,NA,NA
Senecio pinnatifolius var. pinnatifolius,herb,prostrate erect sprawling,NA,annual perennial,NA,NA,NA,NA
Senecio quadridentatus,herb,erect,NA,perennial,NA,NA,NA,NA
Senecio ramosissimus,herb,erect,NA,perennial,NA,NA,NA,NA
Senecio serratiformis,herb,erect,NA,annual,NA,NA,NA,NA
Senecio serratiformis subsp. serratiformis,herb,erect,NA,annual,NA,NA,NA,NA
Senecio serratiformis subsp. stenophyllus,herb,erect,NA,annual,NA,NA,NA,NA
Senecio sp. Hamersley Range (S. van Leeuwen 3556),NA,NA,NA,NA,NA,NA,NA,NA
Senecio spanomerus,herb,erect,NA,perennial,NA,NA,NA,NA
Senecio squarrosus,herb,erect,NA,perennial,NA,NA,NA,NA
Senecio tamoides,NA,NA,NA,NA,NA,NA,NA,NA
Senecio vulgaris,herb,erect,NA,annual,NA,NA,NA,NA
Senecio warrenensis,herb,prostrate sprawling,NA,perennial,NA,NA,NA,NA
Senna alata,shrub,spreading,NA,NA,NA,NA,NA,NA
Senna artemisioides,shrub,NA,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. x artemisioides,shrub,erect sprawling,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. x coriacea,shrub,NA,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. x sturtii,shrub,erect,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. alicia,NA,NA,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. artemisioides,NA,NA,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. filifolia,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. glaucifolia,NA,NA,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. hamersleyensis,NA,NA,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. helmsii,shrub,erect,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. oligophylla,shrub,erect spreading sprawling,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. petiolaris,shrub,erect,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. quadrifolia,NA,NA,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. stricta,NA,NA,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. symonii,NA,NA,NA,NA,NA,NA,NA,NA
Senna artemisioides subsp. zygophylla,NA,NA,NA,NA,NA,NA,NA,NA
Senna barclayana,shrub herb,NA,NA,perennial,NA,NA,NA,NA
Senna cardiosperma,tree shrub,NA,NA,NA,NA,NA,NA,NA
Senna cardiosperma subsp. cardiosperma,NA,NA,NA,NA,NA,NA,NA,NA
Senna cardiosperma subsp. cuthbertsonii,NA,NA,NA,NA,NA,NA,NA,NA
Senna cardiosperma subsp. flexuosa,NA,NA,NA,NA,NA,NA,NA,NA
Senna cardiosperma subsp. manicula,NA,NA,NA,NA,NA,NA,NA,NA
Senna cardiosperma subsp. pilocarina,NA,NA,NA,NA,NA,NA,NA,NA
Senna cardiosperma subsp. stowardii,NA,NA,NA,NA,NA,NA,NA,NA
Senna charlesiana,shrub,erect compact,NA,NA,NA,NA,NA,NA
Senna cladophylla,shrub herb,NA,NA,perennial,NA,NA,NA,NA
Senna costata,tree shrub,NA,NA,NA,NA,NA,NA,NA
Senna curvistyla,shrub,NA,NA,NA,NA,NA,NA,NA
Senna cuthbertsonii,shrub,spreading,NA,NA,NA,NA,NA,NA
Senna ferraria,shrub,erect,NA,NA,NA,NA,NA,NA
Senna flexuosa,shrub,NA,NA,NA,NA,NA,NA,NA
Senna glaucifolia,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Senna glutinosa,tree shrub,NA,NA,NA,NA,NA,NA,NA
Senna glutinosa subsp. x luerssenii,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Senna glutinosa subsp. charlesiana,NA,NA,NA,NA,NA,NA,NA,NA
Senna glutinosa subsp. chatelainiana,shrub,NA,NA,NA,NA,NA,NA,NA
Senna glutinosa subsp. ferraria,NA,NA,NA,NA,NA,NA,NA,NA
Senna glutinosa subsp. glutinosa,shrub,erect,NA,NA,NA,NA,NA,NA
Senna glutinosa subsp. pruinosa,shrub,erect,NA,NA,NA,NA,NA,NA
Senna goniodes,shrub,erect,NA,NA,NA,NA,NA,NA
Senna hamersleyensis,shrub,prostrate erect spreading,NA,NA,NA,NA,NA,NA
Senna magnifolia,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Senna manicula,shrub,NA,NA,NA,NA,NA,NA,NA
Senna multijuga,NA,NA,NA,NA,NA,NA,NA,NA
Senna notabilis,shrub,spreading,NA,NA,NA,NA,NA,NA
Senna obtusifolia,shrub herb,spreading,NA,perennial,NA,NA,NA,NA
Senna occidentalis,shrub,NA,NA,NA,NA,NA,NA,NA
Senna oligoclada,shrub,NA,NA,NA,NA,NA,NA,NA
Senna pilocarina,shrub,prostrate spreading,NA,NA,NA,NA,NA,NA
Senna planitiicola,shrub,erect,NA,NA,NA,NA,NA,NA
Senna pleurocarpa,shrub,NA,NA,NA,NA,NA,NA,NA
Senna pleurocarpa var. angustifolia,shrub,spreading,NA,NA,NA,NA,NA,NA
Senna pleurocarpa var. pleurocarpa,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Senna sericea,shrub,NA,NA,NA,NA,NA,NA,NA
Senna sp. Austin (A. Strid 20210),shrub,erect bushy,NA,NA,NA,NA,NA,NA
Senna sp. Barlee Range (S. van Leeuwen 1520),NA,NA,NA,NA,NA,NA,NA,NA
Senna sp. Billabong (J.D. Alonzo 721),shrub,erect compact,NA,NA,NA,NA,NA,NA
Senna sp. Karijini (M.E. Trudgen 10392),shrub,NA,NA,NA,NA,NA,NA,NA
Senna sp. Meekatharra (E. Bailey 1-26),shrub,erect,NA,NA,NA,NA,NA,NA
Senna sp. Millstream (E. Leyland s.n. 30/8/1990),NA,NA,NA,NA,NA,NA,NA,NA
Senna sp. Pallinup River (J.W. Green 4847),NA,NA,NA,NA,NA,NA,NA,NA
Senna sp. Tamala (M.E. Trudgen 7334A),shrub,erect sprawling,NA,NA,NA,NA,NA,NA
Senna stowardii,shrub,erect dense,NA,NA,NA,NA,NA,NA
Senna stricta,shrub,erect,NA,NA,NA,NA,NA,NA
Senna surattensis,tree shrub,NA,NA,NA,NA,NA,NA,NA
Senna surattensis subsp. sulfurea,tree shrub,NA,NA,NA,NA,NA,NA,NA
Senna symonii,shrub,erect,NA,NA,NA,NA,NA,NA
Senna timoriensis,tree shrub,NA,NA,NA,NA,NA,NA,NA
Senna tora,NA,NA,NA,NA,NA,NA,NA,NA
Senna venusta,shrub,spreading spindly,NA,NA,NA,NA,NA,NA
Seorsus clavifolius,NA,NA,NA,NA,NA,NA,NA,NA
Septotrapelia usnica,NA,NA,NA,NA,NA,NA,NA,NA
Sequoia sempervirens,tree,NA,NA,NA,NA,NA,NA,NA
Serichonus gracilipes,shrub,NA,NA,NA,NA,NA,NA,NA
Seringia x katatona,NA,NA,NA,NA,NA,NA,NA,NA
Seringia adenogyna,shrub,NA,NA,NA,NA,NA,NA,NA
Seringia cacaobrunnea,shrub,NA,NA,NA,NA,NA,NA,NA
Seringia elliptica,shrub,NA,NA,NA,NA,NA,NA,NA
Seringia exastia,shrub,NA,NA,NA,NA,NA,NA,NA
Seringia hermanniifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Seringia integrifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Seringia nephrosperma,shrub,NA,NA,NA,NA,NA,NA,NA
Seringia saxatilis,shrub,NA,NA,NA,NA,NA,NA,NA
Seringia undulata,shrub,NA,NA,NA,NA,NA,NA,NA
Seringia velutina,NA,NA,NA,NA,NA,NA,NA,NA
Serrafalcus arenarius,NA,NA,NA,NA,NA,NA,NA,NA
Sersalisia sericea,tree shrub,NA,NA,NA,NA,NA,NA,NA
Sesamum indicum,NA,NA,NA,NA,NA,NA,NA,NA
Sesbania,tree shrub herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Sesbania bispinosa,NA,NA,NA,NA,NA,NA,NA,NA
Sesbania cannabina,shrub herb,erect spindly,NA,annual,NA,NA,NA,NA
Sesbania cannabina var. sericea,NA,NA,NA,NA,NA,NA,NA,NA
Sesbania erubescens,shrub herb,erect,NA,annual,NA,NA,NA,NA
Sesbania formosa,tree,NA,NA,NA,NA,NA,NA,NA
Sesbania simpliciuscula,shrub herb,NA,NA,NA,NA,NA,NA,NA
Sesbania simpliciuscula var. fitzroyensis,shrub herb,NA,NA,NA,NA,NA,NA,NA
Sesbania simpliciuscula var. simpliciuscula,shrub herb,NA,NA,NA,NA,NA,NA,NA
Sesuvium,shrub,NA,NA,NA,NA,NA,NA,NA
Sesuvium portulacastrum,herb,sprawling,NA,perennial,NA,NA,NA,NA
Sesuvium portulacastrum subsp. portulacastrum,NA,NA,NA,NA,NA,NA,NA,NA
Setaria apiculata,herb,tufted,NA,annual,NA,NA,NA,NA
Setaria carnei,NA,NA,NA,NA,NA,NA,NA,NA
Setaria dielsii,herb,tufted,NA,annual,NA,NA,NA,NA
Setaria geniculata,NA,NA,NA,NA,NA,NA,NA,NA
Setaria glauca,NA,NA,NA,NA,NA,NA,NA,NA
Setaria gracilis,NA,NA,NA,NA,NA,NA,NA,NA
Setaria gracilis var. pauciseta,NA,NA,NA,NA,NA,NA,NA,NA
Setaria incrassata,NA,NA,NA,NA,NA,NA,NA,NA
Setaria italica,herb,tufted,NA,annual,NA,NA,NA,NA
Setaria macrostachya,NA,NA,NA,NA,NA,NA,NA,NA
Setaria palmifolia,herb,tufted,NA,perennial,rhizome,NA,NA,NA
Setaria parviflora,herb,NA,NA,NA,NA,NA,NA,NA
Setaria pumila,herb,NA,NA,annual,NA,NA,NA,NA
Setaria pumila subsp. pumila,NA,NA,NA,NA,NA,NA,NA,NA
Setaria queenslandica,NA,NA,NA,NA,NA,NA,NA,NA
Setaria reflexa,NA,NA,NA,NA,NA,NA,NA,NA
Setaria sphacelata,herb,tufted,NA,perennial,rhizome,NA,NA,NA
Setaria surgens,herb,tufted,NA,annual,NA,NA,NA,NA
Setaria verticillata,herb,tufted,NA,annual,NA,NA,NA,NA
Setaria viridis,NA,NA,NA,NA,NA,NA,NA,NA
Setchelliogaster australiensis,NA,NA,NA,NA,NA,NA,NA,NA
Shepleya claviformis,NA,NA,NA,NA,NA,NA,NA,NA
Sherardia,herb,scrambling,NA,annual,NA,NA,NA,NA
Sherardia arvensis,herb,prostrate,NA,annual,NA,NA,NA,NA
Sicyos australis,NA,NA,NA,NA,NA,NA,NA,NA
Sida,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Sida acuta,shrub herb,erect,NA,perennial,NA,NA,NA,NA
Sida acuta subsp. acuta,NA,NA,NA,NA,NA,NA,NA,NA
Sida acuta subsp. carpinifolia,shrub herb,erect,NA,perennial,NA,NA,NA,NA
Sida ammophila,shrub,sprawling,NA,NA,NA,NA,NA,NA
Sida arenicola,shrub,spindly,NA,NA,NA,NA,NA,NA
Sida arsiniata,shrub,spreading,NA,NA,NA,NA,monoecious,NA
Sida asterocalyx,shrub,NA,NA,NA,NA,NA,NA,NA
Sida atrovirens,NA,NA,NA,NA,NA,NA,NA,NA
Sida billbarkeri,NA,NA,NA,NA,NA,NA,NA,NA
Sida brachypoda,shrub herb,prostrate decumbent,NA,perennial,NA,NA,NA,NA
Sida brownii,shrub,erect,NA,NA,NA,NA,NA,NA
Sida calyxhymenia,shrub,erect,NA,NA,NA,NA,NA,NA
Sida cardiophylla,shrub,NA,NA,NA,NA,NA,NA,NA
Sida carpinifolia,NA,NA,NA,NA,NA,NA,NA,NA
Sida chrysocalyx,NA,NA,NA,NA,NA,NA,NA,NA
Sida cleisocalyx,shrub,sprawling,NA,NA,NA,NA,NA,NA
Sida clementii,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Sida cordifolia,shrub,erect,NA,NA,NA,NA,NA,NA
Sida corrugata,NA,NA,NA,NA,NA,NA,NA,NA
Sida cryphiopetala,NA,NA,NA,NA,NA,NA,NA,NA
Sida cunninghamii,shrub herb,NA,NA,NA,NA,NA,NA,NA
Sida echinocarpa,shrub,NA,NA,NA,NA,NA,NA,NA
Sida ectogama,shrub,NA,NA,perennial,NA,NA,dioecious,NA
Sida excedentifolia,NA,NA,NA,NA,NA,NA,NA,NA
Sida fallax,NA,NA,NA,NA,NA,NA,NA,NA
Sida fibulifera,shrub herb,prostrate procumbent,NA,perennial,NA,NA,NA,NA
Sida filiformis,NA,NA,NA,NA,NA,NA,NA,NA
Sida hackettiana,shrub,NA,NA,NA,NA,NA,NA,NA
Sida hookeriana,herb,erect,NA,annual,NA,NA,NA,NA
Sida inclusa,NA,NA,NA,NA,NA,NA,NA,NA
Sida intricata,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Sida kingii,herb,prostrate,NA,perennial,NA,NA,NA,NA
Sida laevis,shrub,NA,NA,NA,NA,NA,NA,NA
Sida lepida,NA,NA,NA,NA,NA,NA,NA,NA
Sida lyprocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Sida macropoda,shrub,spreading spindly,NA,NA,NA,NA,NA,NA
Sida parvifolia,NA,NA,NA,NA,NA,NA,NA,NA
Sida percnocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Sida petrophila,shrub,NA,NA,NA,NA,NA,NA,NA
Sida phaeotricha,shrub,NA,NA,NA,NA,NA,NA,NA
Sida physocalyx,NA,NA,NA,NA,NA,NA,NA,NA
Sida picklesiana,shrub herb,NA,NA,NA,NA,NA,NA,NA
Sida pilbarensis,shrub herb,NA,NA,biennial,NA,NA,NA,NA
Sida platycalyx,shrub herb,NA,NA,annual,NA,NA,NA,NA
Sida podopetala,NA,NA,NA,NA,NA,NA,NA,NA
Sida pritzeliana,NA,NA,NA,NA,NA,NA,NA,NA
Sida pritzelii,NA,NA,NA,NA,NA,NA,NA,NA
Sida pusilla,shrub,spreading,NA,NA,NA,NA,NA,NA
