Species,Modern/Historic,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Replicate,Seed Length (mm),Seed Width (mm),Seed Depth (mm) ,Length transformed,Width transformed,Depth transformed,Sum,Variance
Acacia mariae,Historic,12/2/1984,30 34 00 S,149 28 00 E,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,45,4.06,2.83,2.13,1,0.697044335,0.524630542,9.02,0.038609419
Acacia mariae,Historic,12/2/1984,30 34 00 S,149 28 00 E,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,46,4.07,2.82,1.86,1,0.692874693,0.457002457,8.75,0.049423111
Acacia mariae,Historic,12/2/1984,30 34 00 S,149 28 00 E,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,47,4.54,2.52,1.76,1,0.555066079,0.387665198,8.82,0.066771462
Acacia mariae,Historic,12/2/1984,30 34 00 S,149 28 00 E,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,48,4.76,2.75,1.76,1,0.577731092,0.369747899,9.27,0.068753972
Acacia mariae,Historic,12/2/1984,30 34 00 S,149 28 00 E,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,49,4.06,2.76,1.8,1,0.679802956,0.443349754,8.62,0.052032862
Acacia mariae,Historic,12/2/1984,30 34 00 S,149 28 00 E,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,50,3.57,2.85,1.97,1,0.798319328,0.551820728,8.39,0.033589035
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,1,4.14,2.34,0.98,1,0.565217391,0.236714976,7.46,0.097728198
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,2,4.64,2.73,1.28,1,0.588362069,0.275862069,8.65,0.087941975
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,3,4.71,2.87,1.27,1,0.609341826,0.269639066,8.85,0.089048763
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,4,4.13,2.3,1.12,1,0.556900726,0.271186441,7.55,0.089904314
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,5,4.3,2.56,1.17,1,0.595348837,0.272093023,8.03,0.088676161
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,6,4.69,2.3,1.08,1,0.490405117,0.230277186,8.07,0.102202966
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,7,4.65,2.55,1.25,1,0.548387097,0.268817204,8.45,0.090749091
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,8,4.43,2.31,1.11,1,0.521444695,0.250564334,7.85,0.096005019
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,9,4.52,2.3,1.26,1,0.508849558,0.278761062,8.08,0.090483898
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,10,3.99,2.43,1.07,1,0.609022556,0.268170426,7.49,0.089402007
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,11,4.28,2.41,0.99,1,0.563084112,0.231308411,7.68,0.099095263
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,12,3.72,2.46,1.22,1,0.661290323,0.327956989,7.4,0.075275241
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,13,4.36,2.3,1.16,1,0.527522936,0.266055046,7.82,0.092252803
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,14,4.81,2.37,1.05,1,0.492723493,0.218295218,8.23,0.104855855
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,15,4.71,1.86,0.82,1,0.394904459,0.174097665,7.39,0.121890102
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,16,4.13,2.36,1.18,1,0.571428571,0.285714286,7.67,0.0861678
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,17,4.56,2.63,1.08,1,0.576754386,0.236842105,8.27,0.097454131
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,18,3.29,2.35,1.07,1,0.714285714,0.325227964,6.71,0.076479543
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,19,4.24,2.22,1.19,1,0.523584906,0.280660377,7.65,0.089270351
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,20,4.68,2.57,1.14,1,0.549145299,0.243589744,8.39,0.096532293
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,21,4.54,2.14,0.95,1,0.471365639,0.209251101,7.63,0.108160238
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,22,4.17,2.73,1.27,1,0.654676259,0.304556355,8.17,0.080608255
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,23,4.7,2.37,1.42,1,0.504255319,0.30212766,8.49,0.085960465
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,24,4.52,2.37,1.18,1,0.524336283,0.261061947,8.07,0.093510977
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,25,3.96,2.25,1.08,1,0.568181818,0.272727273,7.29,0.089187328
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,26,3.47,2.27,0.93,1,0.654178674,0.268011527,6.67,0.08939162
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,27,4.2,2.27,1.15,1,0.54047619,0.273809524,7.62,0.089958428
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,28,4.71,2.58,1.08,1,0.547770701,0.229299363,8.37,0.099990534
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,29,4.09,2.58,1.19,1,0.630806846,0.290953545,7.86,0.08383897
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,30,3.94,2.22,1.07,1,0.563451777,0.271573604,7.23,0.089596915
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,31,4.03,2.1,0.69,1,0.521091811,0.171215881,6.82,0.115405482
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,32,3.99,1.9,0.91,1,0.476190476,0.228070175,6.8,0.103535084
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,33,3.62,2.22,1.25,1,0.613259669,0.345303867,7.09,0.072221713
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,34,3.66,2.01,0.86,1,0.549180328,0.234972678,6.53,0.098581292
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,35,3.68,2.53,1.04,1,0.6875,0.282608696,7.25,0.086249278
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,36,3.56,2.43,1.12,1,0.68258427,0.314606742,7.11,0.078436014
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,37,3.82,2.34,1.15,1,0.612565445,0.30104712,7.31,0.081742703
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,38,3.24,2.1,0.96,1,0.648148148,0.296296296,6.3,0.08253315
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,39,4.38,2.36,1.1,1,0.538812785,0.251141553,7.84,0.095137484
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,40,4.35,2.4,0.79,1,0.551724138,0.181609195,7.54,0.111966648
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,41,4.26,2.32,0.93,1,0.544600939,0.218309859,7.51,0.102765961
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,42,3.44,2.28,1.15,1,0.662790698,0.334302326,6.87,0.073863124
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,43,3.35,2.41,1,1,0.719402985,0.298507463,6.76,0.083108834
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,44,4.03,2,0.68,1,0.496277916,0.168734491,6.71,0.116891442
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,45,3.82,2.11,1.33,1,0.552356021,0.348167539,7.26,0.074107069
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,46,4.29,2.12,1.1,1,0.494172494,0.256410256,7.51,0.09614645
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,47,4.04,2.35,1.02,1,0.581683168,0.252475248,7.41,0.093573342
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,48,4.18,2.28,0.71,1,0.545454545,0.169856459,7.17,0.115202643
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,49,3.56,2.46,0.79,1,0.691011236,0.221910112,6.81,0.102328199
Acacia mariae,Modern,10/4/2017,30 34 36 S,149 26 52 E,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,50,3.05,2.54,1.1,1,0.832786885,0.360655738,6.69,0.073292126
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,1,4.75,2.48,2.25,1,0.522105263,0.473684211,9.48,0.056415143
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,2,5.39,2.39,2.39,1,0.443413729,0.443413729,10.17,0.068841839
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,3,4.16,2.09,1.85,1,0.502403846,0.444711538,8.1,0.062141734
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,4,4.86,2.21,2.03,1,0.45473251,0.417695473,9.1,0.070862993
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,5,4.61,1.96,2.25,1,0.42516269,0.488069414,8.82,0.066274235
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,6,4.63,2.29,2.05,1,0.494600432,0.442764579,8.97,0.063180777
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,7,4.6,2.11,2.1,1,0.458695652,0.456521739,8.81,0.065375971
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,8,4.89,2.19,2.13,1,0.447852761,0.435582822,9.21,0.069287097
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,9,4.85,2.21,2.23,1,0.455670103,0.459793814,9.29,0.065348307
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,10,4.76,1.97,1.98,1,0.413865546,0.415966387,8.71,0.076072586
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,11,4.46,1.95,2.02,1,0.437219731,0.452914798,8.43,0.068474465
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,12,4.59,2.09,2.22,1,0.455337691,0.483660131,8.9,0.062674006
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,13,4.87,2.06,2.02,1,0.422997947,0.414784394,8.95,0.075052904
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,14,5.72,1.86,1.82,1,0.325174825,0.318181818,9.4,0.102257106
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,15,4.83,2.37,2.12,1,0.49068323,0.438923395,9.32,0.064098845
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,16,5.14,2.3,2.02,1,0.447470817,0.392996109,9.46,0.075189968
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,17,5.19,2.19,2.22,1,0.421965318,0.427745665,9.6,0.073514726
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,18,4.06,2.44,1.82,1,0.600985222,0.448275862,8.32,0.054103607
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,19,4.93,2.38,2.15,1,0.482758621,0.436105477,9.46,0.065299133
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,20,4.78,2.22,1.85,1,0.464435146,0.387029289,8.85,0.07428383
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,21,5.57,2.25,2.11,1,0.403949731,0.378815081,9.93,0.08241982
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,22,4.56,2.03,1.82,1,0.445175439,0.399122807,8.41,0.07455606
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,23,4.36,2.34,1.81,1,0.536697248,0.415137615,8.51,0.06349891
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,24,4.77,2.13,2.06,1,0.446540881,0.431865828,8.96,0.069923199
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,25,4.94,1.87,1.9,1,0.37854251,0.384615385,8.71,0.084993835
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,26,4.17,2.51,1.79,1,0.601918465,0.429256595,8.47,0.057114341
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,27,4.7,2.16,2.19,1,0.459574468,0.465957447,9.05,0.064144661
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,28,5.26,1.88,2.09,1,0.357414449,0.397338403,9.23,0.086412346
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,29,5.48,1.92,1.93,1,0.350364964,0.352189781,9.33,0.093520788
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,30,4.8,2.48,1.83,1,0.516666667,0.38125,9.11,0.070533372
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,31,5.02,2.29,2.18,1,0.456175299,0.434262948,9.49,0.068475985
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,32,4.56,2.13,1.87,1,0.467105263,0.410087719,8.56,0.070580478
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,33,5.11,2.21,2.1,1,0.432485323,0.410958904,9.42,0.074389523
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,34,4.21,2.47,1.78,1,0.586698337,0.42280285,8.46,0.058981838
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,35,4,2.32,2.12,1,0.58,0.53,8.44,0.044422222
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,36,4.63,1.76,1.83,1,0.38012959,0.39524838,8.22,0.083354714
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,37,4.8,2.14,1.91,1,0.445833333,0.397916667,8.85,0.074655671
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,38,4.6,2.12,2.13,1,0.460869565,0.463043478,8.85,0.064332073
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,39,4.88,1.74,1.85,1,0.356557377,0.379098361,8.47,0.088893928
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,40,4.96,2.08,2.08,1,0.419354839,0.419354839,9.12,0.074921956
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,41,5.24,1.87,1.68,1,0.356870229,0.320610687,8.79,0.097388944
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,42,4.25,2.17,2.02,1,0.510588235,0.475294118,8.44,0.057342868
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,43,4.9,2,1.82,1,0.408163265,0.371428571,8.72,0.082969133
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,44,4.22,1.86,1.42,1,0.440758294,0.336492891,7.5,0.084873805
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,45,4.67,2.11,1.96,1,0.451820128,0.419700214,8.74,0.070920078
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,46,4.56,2.2,2.02,1,0.48245614,0.442982456,8.78,0.064408707
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,47,4.38,2.61,1.74,1,0.595890411,0.397260274,8.73,0.062894852
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,48,4.57,2.15,1.61,1,0.470459519,0.352297593,8.33,0.07932153
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,49,3.41,1.72,1.04,1,0.504398827,0.304985337,6.17,0.085381294
Acronychia imperforata ,Historic,10/12/1978,30 30 00 S,153 00 00 E,-30.5,153,site_at_30.5000_S_and_153.0000_E,50,4.44,2.34,2.28,1,0.527027027,0.513513514,9.06,0.051172794
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,1,4.75,2.44,2.32,1,0.513684211,0.488421053,9.51,0.055428255
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,2,4.84,2.55,2.44,1,0.526859504,0.504132231,9.83,0.052251478
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,3,4.59,1.76,1.64,1,0.383442266,0.357298475,7.99,0.088210243
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,4,5.36,2.06,2.08,1,0.384328358,0.388059701,9.5,0.083726269
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,5,5.06,2.18,2.24,1,0.43083004,0.442687747,9.48,0.070521333
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,6,5.16,2.26,2.31,1,0.437984496,0.447674419,9.73,0.069002097
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,7,4.28,2.01,1.71,1,0.469626168,0.39953271,8,0.071863384
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,8,5.2,2.42,2.55,1,0.465384615,0.490384615,10.17,0.060682939
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,9,5.29,2.44,2.27,1,0.461247637,0.429111531,10,0.068577831
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,10,4.88,2.69,2.12,1,0.551229508,0.43442623,9.69,0.059434628
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,11,4.29,1.96,1.65,1,0.456876457,0.384615385,7.9,0.075433675
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,12,4.74,2.59,2.25,1,0.546413502,0.474683544,9.58,0.054093697
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,13,4.78,2.35,2.24,1,0.491631799,0.468619247,9.37,0.060148146
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,14,5.32,2.57,2.25,1,0.483082707,0.422932331,10.14,0.067092072
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,15,5.16,2.48,2.4,1,0.480620155,0.465116279,10.04,0.061788488
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,16,4.47,2.4,2.21,1,0.536912752,0.494407159,9.08,0.052431183
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,17,5.12,2.14,1.84,1,0.41796875,0.359375,9.1,0.083621555
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,18,5.84,1.89,1.9,1,0.323630137,0.325342466,9.63,0.101404657
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,19,5.12,2.41,2.49,1,0.470703125,0.486328125,10.02,0.060473124
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,20,4.52,1.99,1.62,1,0.440265487,0.35840708,8.13,0.081293889
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,21,4.66,2.23,2.21,1,0.478540773,0.474248927,9.1,0.060928037
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,22,4.94,2.09,1.71,1,0.423076923,0.346153846,8.74,0.085141354
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,23,4.71,2.06,2.03,1,0.437367304,0.430997877,8.8,0.07115106
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,24,4.57,2.53,1.97,1,0.553610503,0.43107221,9.07,0.059773116
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,25,4.94,1.78,1.59,1,0.360323887,0.321862348,8.31,0.096726166
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,26,4.67,2.72,2.41,1,0.582441113,0.516059957,9.8,0.045884427
Acronychia imperforata ,Modern,10/16/2017,33 27 00 S,153 03 36 E,-33.45,153.06,site_at_33.4500_S_and_153.0600_E,27,3.99,1.83,1.65,1,0.458646617,0.413533835,7.47,0.071004579
