F3ID,UniqueID,FullID,F3_line,Growth_temp,Parent_temp,Cross_type,F2_mum,Row,Column,Block,Date_first_flower,Dry_biomass_g,Total_repro_stems,Chlorophyll_content,LMA_mg_cm2,Post_hail,phiPSII,fvfm_hot,Tcrit-hot,Tcrit-cold,Total_repro_stems_2,N_all_capsules,Sum_capsule_mass,N_capsules_weighed,Mass_per_capsule,Potential_repro_mass
F3.303.8,1592,1592_F3.303.8,F3.303,Cool,Hot,Selfed,F2.261.1,4,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.431.5,1597,1597_F3.431.5,F3.431,Cool,Hot,Outcrossed,F2.261.1,3,8,1,no flower,14.36,26,27.17,0.977,0,0.43,0.78,44.86,-12.62,,,,,,
F3.431.6,1598,1598_F3.431.6,F3.431,Cool,Hot,Outcrossed,F2.261.1,3,20,2,20191230,9.82,21,35.17,1.005,0,0.42,0.76,44.72,-14.68,,,,,,
F3.431.7,1599,1599_F3.431.7,F3.431,Cool,Hot,Outcrossed,F2.261.1,4,22,3,20191227,18.24,81,39.67,1.311,1,0.08,0.72,46.75,-16.11,,,,,,
F3.431.8,1600,1600_F3.431.8,F3.431,Cool,Hot,Outcrossed,F2.261.1,3,24,4,20200106,9.86,47,36.33,1.19,NA,NA,NA,NA,NA,,,,,,
F3.455.5,1605,1605_F3.455.5,F3.455,Cool,Hot,Outcrossed,F2.228.1,1,19,1,20191223,8.77,39,42.03,1.235,0,0.11,0.7,44.3,-15.14,,,,,,
F3.455.6,1606,1606_F3.455.6,F3.455,Cool,Hot,Outcrossed,F2.228.1,1,19,2,20191227,19.03,51,32.63,0.846,0,0.34,0.75,42.41,-12.75,,,,,,
F3.455.7,1607,1607_F3.455.7,F3.455,Cool,Hot,Outcrossed,F2.228.1,3,5,3,20191223,6.29,22,30.83,0.922,0,0.24,0.71,45.04,-10.7,,,,,,
F3.455.8,1608,1608_F3.455.8,F3.455,Cool,Hot,Outcrossed,F2.228.1,2,6,4,20191223,9.57,19,38.53,0.989,NA,NA,NA,NA,NA,,,,,,
F3.457.5,1613,1613_F3.457.5,F3.457,Cool,Hot,Outcrossed,F2.255.1,4,26,1,20191223,16.26,42,27.93,1.003,0,0.36,0.74,42.39,-13.95,,,,,,
F3.457.6,1614,1614_F3.457.6,F3.457,Cool,Hot,Outcrossed,F2.255.1,3,11,2,20191223,9.36,45,33.83,0.824,0,0.24,0.71,44.35,-7.52,,,,,,
F3.457.7,1615,1615_F3.457.7,F3.457,Cool,Hot,Outcrossed,F2.255.1,3,28,3,20191230,10.56,25,36.7,1.059,1,0.31,0.76,47.47,-13.02,,,,,,
F3.457.8,1616,1616_F3.457.8,F3.457,Cool,Hot,Outcrossed,F2.255.1,5,16,4,20191227,10.6,44,35.8,1.547,NA,NA,NA,NA,NA,,,,,,
F3.459.5,1621,1621_F3.459.5,F3.459,Cool,Hot,Outcrossed,F2.206.2,4,12,1,20200122,4.75,4,33.37,1.036,0,0.28,0.76,45.25,-11.62,,,,,,
F3.459.6,1622,1622_F3.459.6,F3.459,Cool,Hot,Outcrossed,F2.206.2,5,8,2,20200101,6.11,16,36.17,0.81,0,0.37,0.75,46.2,-11.69,,,,,,
F3.459.7,1623,1623_F3.459.7,F3.459,Cool,Hot,Outcrossed,F2.206.2,4,16,3,20200101,12.85,27,26.93,1.358,1,0,0.63,NA,-14.25,,,,,,
F3.459.8,1624,1624_F3.459.8,F3.459,Cool,Hot,Outcrossed,F2.206.2,5,26,4,20191227,14.23,61,44.63,1.472,NA,NA,NA,NA,NA,,,,,,
F3.305.5,1629,1629_F3.305.5,F3.305,Cool,Hot,Selfed,F2.205.1,5,21,1,20191218,5.89,25,32.07,0.878,0,0.37,0.79,43.44,-12.45,,,,,,
F3.305.6,1630,1630_F3.305.6,F3.305,Cool,Hot,Selfed,F2.205.1,3,29,2,20191223,11.58,64,29.6,0.863,0,0.37,0.75,43.86,-9.4,,,,,,
F3.305.7,1631,1631_F3.305.7,F3.305,Cool,Hot,Selfed,F2.205.1,2,1,3,20191216,6.36,38,33.63,0.718,0,0.37,0.75,46.6,-15.27,,,,,,
F3.305.8,1632,1632_F3.305.8,F3.305,Cool,Hot,Selfed,F2.205.1,4,22,4,20200102,2.77,9,33.1,0.948,NA,NA,NA,NA,NA,,,,,,
F3.307.5,1637,1637_F3.307.5,F3.307,Cool,Hot,Selfed,F2.265.1,5,2,1,20191213,13.25,39,32.87,1.221,0,0.17,0.7,45.06,-16.54,,,,,,
F3.307.6,1638,1638_F3.307.6,F3.307,Cool,Hot,Selfed,F2.265.1,5,18,2,20191216,7.09,8,32,0.751,0,0.44,0.78,41.11,-9.9,,,,,,
F3.307.7,1639,1639_F3.307.7,F3.307,Cool,Hot,Selfed,F2.265.1,5,5,3,20191216,6.61,29,35.27,1.422,0,0.3,0.73,40.98,-15.43,,,,,,
F3.307.8,1640,1640_F3.307.8,F3.307,Cool,Hot,Selfed,F2.265.1,4,29,4,20191216,7.73,34,32.77,1.123,NA,NA,NA,NA,NA,,,,,,
F3.433.5,1645,1645_F3.433.5,F3.433,Cool,Hot,Outcrossed,F2.265.1,1,15,1,20191223,4.51,10,35.43,0.926,0,0.37,0.77,43.3,-14.78,,,,,,
F3.433.6,1646,1646_F3.433.6,F3.433,Cool,Hot,Outcrossed,F2.265.1,2,13,2,20191216,8,21,39.7,0.94,0,0.19,0.72,44.84,-12.63,,,,,,
F3.433.7,1647,1647_F3.433.7,F3.433,Cool,Hot,Outcrossed,F2.265.1,2,24,3,20191216,13.75,45,42.1,1.499,1,0.24,0.72,43.27,-15.23,,,,,,
F3.433.8,1648,1648_F3.433.8,F3.433,Cool,Hot,Outcrossed,F2.265.1,3,28,4,20191218,11.23,37,35.97,1.036,NA,NA,NA,NA,NA,,,,,,
F3.461.5,1653,1653_F3.461.5,F3.461,Cool,Hot,Outcrossed,F2.256.1,5,19,1,20191225,8.95,28,32.47,1.22,0,0.2,0.71,45.16,NA,,,,,,
F3.461.6,1654,1654_F3.461.6,F3.461,Cool,Hot,Outcrossed,F2.256.1,3,16,2,no flower,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.461.7,1655,1655_F3.461.7,F3.461,Cool,Hot,Outcrossed,F2.256.1,4,28,3,20191230,11.86,61,40.63,1.305,1,0.42,0.75,45.63,-10.64,,,,,,
F3.461.8,1656,1656_F3.461.8,F3.461,Cool,Hot,Outcrossed,F2.256.1,1,26,4,20191225,9.95,47,34.13,0.936,NA,NA,NA,NA,NA,,,,,,
F3.465.5,1661,1661_F3.465.5,F3.465,Cool,Hot,Outcrossed,F2.203.1,4,13,1,20191230,6.06,13,35.87,0.918,0,0.43,0.79,44.06,-7.86,,,,,,
F3.465.6,1662,1662_F3.465.6,F3.465,Cool,Hot,Outcrossed,F2.203.1,1,9,2,20191218,13.44,49,32.37,1.501,0,0.32,0.75,40.38,-13.29,,,,,,
F3.465.7,1663,1663_F3.465.7,F3.465,Cool,Hot,Outcrossed,F2.203.1,1,22,3,20191225,5.53,23,43.13,0.92,NA,NA,NA,NA,NA,,,,,,
F3.465.8,1664,1664_F3.465.8,F3.465,Cool,Hot,Outcrossed,F2.203.1,1,23,4,20200106,9.25,20,34,1.052,NA,NA,NA,NA,NA,,,,,,
F3.463.5,1669,1669_F3.463.5,F3.463,Cool,Hot,Outcrossed,F2.214.1,2,27,1,20191216,8.93,20,27.23,1.114,0,0.19,0.73,NA,-12.95,,,,,,
F3.463.6,1670,1670_F3.463.6,F3.463,Cool,Hot,Outcrossed,F2.214.1,4,21,2,20191227,7.53,8,18.03,1.558,0,0.13,0.68,46.89,-12.93,,,,,,
F3.463.7,1671,1671_F3.463.7,F3.463,Cool,Hot,Outcrossed,F2.214.1,2,9,3,20191220,8.35,30,40.4,1.036,NA,NA,NA,NA,NA,,,,,,
F3.463.8,1672,1672_F3.463.8,F3.463,Cool,Hot,Outcrossed,F2.214.1,3,21,4,20191223,17.19,42,38.93,1.633,NA,NA,NA,NA,NA,,,,,,
F3.309.5,1677,1677_F3.309.5,F3.309,Cool,Hot,Selfed,F2.209.1,5,27,1,20191225,8.95,81,27.77,1.213,0,0.41,0.79,44.75,-14.28,,,,,,
F3.309.6,1678,1678_F3.309.6,F3.309,Cool,Hot,Selfed,F2.209.1,2,4,2,20191227,4.41,15,25.7,0.548,0,0,0.64,44.42,-12.97,,,,,,
F3.309.7,1679,1679_F3.309.7,F3.309,Cool,Hot,Selfed,F2.209.1,5,17,3,20191227,10.62,49,34.03,1.169,1,0.27,0.73,NA,-13.2,,,,,,
F3.309.8,1680,1680_F3.309.8,F3.309,Cool,Hot,Selfed,F2.209.1,5,22,4,20191220,10.59,60,30.67,1.218,NA,NA,NA,NA,NA,,,,,,
F3.311.5,1685,1685_F3.311.5,F3.311,Cool,Hot,Selfed,F2.228.3,5,7,1,20191225,5.87,25,40.27,1.387,0,0.28,0.77,45.14,-14.23,,,,,,
F3.311.6,1686,1686_F3.311.6,F3.311,Cool,Hot,Selfed,F2.228.3,2,29,2,20191223,13.01,39,34.3,1.269,0,0.13,0.72,44.34,-13.55,,,,,,
F3.311.7,1687,1687_F3.311.7,F3.311,Cool,Hot,Selfed,F2.228.3,1,4,3,20200108,6.03,7,NA,1.377,0,0.27,0.73,44,-13.36,,,,,,
F3.311.8,1688,1688_F3.311.8,F3.311,Cool,Hot,Selfed,F2.228.3,4,6,4,20191225,15.8,36,35.33,0.99,NA,NA,NA,NA,NA,,,,,,
F3.435.5,1693,1693_F3.435.5,F3.435,Cool,Hot,Outcrossed,F2.228.2,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.435.6,1694,1694_F3.435.6,F3.435,Cool,Hot,Outcrossed,F2.228.2,5,23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.435.7,1695,1695_F3.435.7,F3.435,Cool,Hot,Outcrossed,F2.228.2,4,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.435.8,1696,1696_F3.435.8,F3.435,Cool,Hot,Outcrossed,F2.228.2,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.467.5,1701,1701_F3.467.5,F3.467,Cool,Hot,Outcrossed,F2.261.1,5,5,1,20191225,10.48,51,28.77,1.235,0,0.15,0.69,45.66,-15.77,,,,,,
F3.467.6,1702,1702_F3.467.6,F3.467,Cool,Hot,Outcrossed,F2.261.1,4,9,2,20191227,15.44,31,33.83,1.282,0,0.29,0.75,45.65,-8.28,,,,,,
F3.467.7,1703,1703_F3.467.7,F3.467,Cool,Hot,Outcrossed,F2.261.1,2,26,3,20191225,14.18,26,39.73,1.357,1,0.33,0.73,48.09,-14.35,,,,,,
F3.467.8,1704,1704_F3.467.8,F3.467,Cool,Hot,Outcrossed,F2.261.1,5,2,4,20200102,6.92,7,29.7,1.251,NA,NA,NA,NA,NA,,,,,,
F3.469.5,1709,1709_F3.469.5,F3.469,Cool,Hot,Outcrossed,F2.240.1,4,29,1,20191223,13.11,100,31.23,1.243,0,0.16,0.7,46.64,-14.67,,,,,,
F3.469.6,1710,1710_F3.469.6,F3.469,Cool,Hot,Outcrossed,F2.240.1,2,6,2,20191220,4.9,51,30.5,0.86,0,0.08,0.72,45.24,-6.25,,,,,,
F3.469.7,1711,1711_F3.469.7,F3.469,Cool,Hot,Outcrossed,F2.240.1,5,27,3,20191213,10.33,147,33.9,1.304,1,0.19,0.73,41.86,-13.96,,,,,,
F3.469.8,1712,1712_F3.469.8,F3.469,Cool,Hot,Outcrossed,F2.240.1,3,22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.471.5,1717,1717_F3.471.5,F3.471,Cool,Hot,Outcrossed,F2.202.1,4,17,1,20191227,16.3,50,27.47,1.346,0,0.19,0.74,43.47,-13.56,,,,,,
F3.471.6,1718,1718_F3.471.6,F3.471,Cool,Hot,Outcrossed,F2.202.1,5,20,2,20191216,17.64,107,33.37,1.156,0,0.25,0.74,43.65,-13.98,,,,,,
F3.471.7,1719,1719_F3.471.7,F3.471,Cool,Hot,Outcrossed,F2.202.1,5,12,3,20191223,9.04,40,32.9,0.946,NA,NA,NA,NA,NA,,,,,,
F3.471.8,1720,1720_F3.471.8,F3.471,Cool,Hot,Outcrossed,F2.202.1,2,27,4,20191223,9.75,73,40.03,1.406,NA,NA,NA,NA,NA,,,,,,
F3.313.5,1725,1725_F3.313.5,F3.313,Cool,Hot,Selfed,F2.213.1,5,6,1,20191223,7.54,87,29.9,0.919,0,0.09,0.69,45.66,-12.9,,,,,,
F3.313.6,1726,1726_F3.313.6,F3.313,Cool,Hot,Selfed,F2.213.1,2,20,2,20191225,4.18,14,33.77,1.112,0,0.12,0.69,45.35,-9.08,,,,,,
F3.313.7,1727,1727_F3.313.7,F3.313,Cool,Hot,Selfed,F2.213.1,5,18,3,20191223,7.14,49,37.7,1.377,NA,NA,NA,NA,NA,,,,,,
F3.313.8,1728,1728_F3.313.8,F3.313,Cool,Hot,Selfed,F2.213.1,5,9,4,20191223,13.52,68,33.17,1.027,NA,NA,NA,NA,NA,,,,,,
F3.315.5,1733,1733_F3.315.5,F3.315,Cool,Hot,Selfed,F2.264.2,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.315.6,1734,1734_F3.315.6,F3.315,Cool,Hot,Selfed,F2.264.2,4,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.315.7,1735,1735_F3.315.7,F3.315,Cool,Hot,Selfed,F2.264.2,3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.315.8,1736,1736_F3.315.8,F3.315,Cool,Hot,Selfed,F2.264.2,3,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.437.5,1741,1741_F3.437.5,F3.437,Cool,Hot,Outcrossed,F2.264.2,5,13,1,20191225,1.92,3,29.53,0.985,0,0.2,0.7,47.94,-6.06,,,,,,
F3.437.6,1742,1742_F3.437.6,F3.437,Cool,Hot,Outcrossed,F2.264.2,3,23,2,20191220,11.67,39,34.8,1.029,0,0.32,0.76,43.12,-14.52,,,,,,
F3.437.7,1743,1743_F3.437.7,F3.437,Cool,Hot,Outcrossed,F2.264.2,4,27,3,20191223,13.39,19,47.2,1.583,1,0.36,0.76,43.61,-10.9,,,,,,
F3.437.8,1744,1744_F3.437.8,F3.437,Cool,Hot,Outcrossed,F2.264.2,4,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.473.5,1749,1749_F3.473.5,F3.473,Cool,Hot,Outcrossed,F2.240.1,2,7,1,20191218,7.35,59,33.27,0.856,0,0.15,0.75,47.15,-15.03,,,,,,
F3.473.6,1750,1750_F3.473.6,F3.473,Cool,Hot,Outcrossed,F2.240.1,2,9,2,20191220,11.42,25,46.1,1.352,0,0.24,0.75,43.48,-8.95,,,,,,
F3.473.7,1751,1751_F3.473.7,F3.473,Cool,Hot,Outcrossed,F2.240.1,4,29,3,20191223,17.73,104,32.13,1.132,1,0.39,0.76,42.34,-15.41,,,,,,
F3.473.8,1752,1752_F3.473.8,F3.473,Cool,Hot,Outcrossed,F2.240.1,2,3,4,20191216,5.36,20,29.63,0.82,NA,NA,NA,NA,NA,,,,,,
F3.475.5,1757,1757_F3.475.5,F3.475,Cool,Hot,Outcrossed,F2.242.2,4,22,1,20191220,6.12,37,25.03,0.643,0,0.22,0.72,44.2,-14.32,,,,,,
F3.475.6,1758,1758_F3.475.6,F3.475,Cool,Hot,Outcrossed,F2.242.2,4,5,2,20191223,1.88,14,28.9,1.185,0,0.11,0.66,NA,-13.78,,,,,,
F3.475.7,1759,1759_F3.475.7,F3.475,Cool,Hot,Outcrossed,F2.242.2,4,15,3,20191225,8.18,22,37.53,0.985,1,0.41,0.7,NA,-14,,,,,,
F3.475.8,1760,1760_F3.475.8,F3.475,Cool,Hot,Outcrossed,F2.242.2,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.477.5,1765,1765_F3.477.5,F3.477,Cool,Hot,Outcrossed,F2.224.1,4,1,1,20191220,4.69,32,35.33,1.144,0,0.24,0.7,45.29,-11.86,,,,,,
F3.477.6,1766,1766_F3.477.6,F3.477,Cool,Hot,Outcrossed,F2.224.1,4,11,2,20191216,14.03,52,42.23,1.234,0,0.3,0.75,43.83,-11.94,,,,,,
F3.477.7,1767,1767_F3.477.7,F3.477,Cool,Hot,Outcrossed,F2.224.1,4,24,3,20191223,14,52,40.13,1.205,1,0.31,0.69,42.35,-11.53,,,,,,
F3.477.8,1768,1768_F3.477.8,F3.477,Cool,Hot,Outcrossed,F2.224.1,2,10,4,20191227,6.53,20,32.67,1.319,NA,NA,NA,NA,NA,,,,,,
F3.317.5,1773,1773_F3.317.5,F3.317,Cool,Hot,Selfed,F2.217.1,5,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.317.6,1774,1774_F3.317.6,F3.317,Cool,Hot,Selfed,F2.217.1,4,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.317.7,1775,1775_F3.317.7,F3.317,Cool,Hot,Selfed,F2.217.1,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.317.8,1776,1776_F3.317.8,F3.317,Cool,Hot,Selfed,F2.217.1,3,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.319.5,1781,1781_F3.319.5,F3.319,Cool,Hot,Selfed,F2.249.3,1,24,1,20191230,8.72,22,35.1,1.165,0,0.41,0.75,45.21,-12.35,,,,,,
F3.319.6,1782,1782_F3.319.6,F3.319,Cool,Hot,Selfed,F2.249.3,1,3,2,20200101,6.86,25,35.83,1.251,0,0.14,0.63,42.7,-15.23,,,,,,
F3.319.7,1783,1783_F3.319.7,F3.319,Cool,Hot,Selfed,F2.249.3,1,29,3,20200108,11.22,15,50.97,1.155,1,0.38,0.76,41.74,-14.73,,,,,,
F3.319.8,1784,1784_F3.319.8,F3.319,Cool,Hot,Selfed,F2.249.3,1,21,4,20200102,9.83,11,37.83,1.216,NA,NA,NA,NA,NA,,,,,,
F3.439.5,1789,1789_F3.439.5,F3.439,Cool,Hot,Outcrossed,F2.249.3,1,22,1,20191230,10.24,16,34.8,1.065,0,0.21,0.72,45.5,-16.4,,,,,,
F3.439.6,1790,1790_F3.439.6,F3.439,Cool,Hot,Outcrossed,F2.249.3,4,4,2,20191230,6.83,7,35.63,1.113,0,0.07,0.68,43.36,-15.34,,,,,,
F3.439.7,1791,1791_F3.439.7,F3.439,Cool,Hot,Outcrossed,F2.249.3,4,7,3,no flower,9.35,6,27.77,1.262,0,0.38,0.75,45.53,-15.83,,,,,,
F3.439.8,1792,1792_F3.439.8,F3.439,Cool,Hot,Outcrossed,F2.249.3,5,27,4,20191225,9.61,35,26,1.3,NA,NA,NA,NA,NA,,,,,,
F3.479.5,1797,1797_F3.479.5,F3.479,Cool,Hot,Outcrossed,F2.240.1,3,6,1,20191230,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.479.6,1798,1798_F3.479.6,F3.479,Cool,Hot,Outcrossed,F2.240.1,1,5,2,20191218,7.73,54,25.53,0.974,0,0.26,0.69,46.31,-13.97,,,,,,
F3.479.7,1799,1799_F3.479.7,F3.479,Cool,Hot,Outcrossed,F2.240.1,3,1,3,20191218,6.58,40,29.07,1.829,0,0.25,0.7,47.09,-13.52,,,,,,
F3.479.8,1800,1800_F3.479.8,F3.479,Cool,Hot,Outcrossed,F2.240.1,2,7,4,20191213,11.8,114,32.33,1.334,NA,NA,NA,NA,NA,,,,,,
F3.481.5,1805,1805_F3.481.5,F3.481,Cool,Hot,Outcrossed,F2.260.3,4,23,1,20191223,6.6,10,28.43,1.109,0,0.32,0.77,44.62,-14.12,,,,,,
F3.481.6,1806,1806_F3.481.6,F3.481,Cool,Hot,Outcrossed,F2.260.3,4,3,2,20191227,6.09,40,31.1,1.169,0,0.24,0.72,45.37,-9.51,,,,,,
F3.481.7,1807,1807_F3.481.7,F3.481,Cool,Hot,Outcrossed,F2.260.3,5,22,3,20191227,7.19,34,27.2,1.452,1,0.34,0.76,45.86,-16.31,,,,,,
F3.481.8,1808,1808_F3.481.8,F3.481,Cool,Hot,Outcrossed,F2.260.3,5,5,4,20191227,12.46,39,28.5,0.753,NA,NA,NA,NA,NA,,,,,,
F3.483.5,1813,1813_F3.483.5,F3.483,Cool,Hot,Outcrossed,F2.230.1,2,13,1,20191216,11.03,19,32.67,1.343,0,0.11,0.7,43.19,-12.1,,,,,,
F3.483.6,1814,1814_F3.483.6,F3.483,Cool,Hot,Outcrossed,F2.230.1,5,12,2,20191213,7.53,17,23.8,0.916,0,0.23,0.74,44.96,-13.78,,,,,,
F3.483.7,1815,1815_F3.483.7,F3.483,Cool,Hot,Outcrossed,F2.230.1,1,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.483.8,1816,1816_F3.483.8,F3.483,Cool,Hot,Outcrossed,F2.230.1,1,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.321.5,1821,1821_F3.321.5,F3.321,Cool,Hot,Selfed,F2.223.1,4,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.321.6,1822,1822_F3.321.6,F3.321,Cool,Hot,Selfed,F2.223.1,2,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.321.7,1823,1823_F3.321.7,F3.321,Cool,Hot,Selfed,F2.223.1,1,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.321.8,1824,1824_F3.321.8,F3.321,Cool,Hot,Selfed,F2.223.1,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.323.5,1829,1829_F3.323.5,F3.323,Cool,Hot,Selfed,F2.208.1,2,5,1,20191216,6.13,43,39.47,1.591,0,0.17,0.7,47.86,-13.65,,,,,,
F3.323.6,1830,1830_F3.323.6,F3.323,Cool,Hot,Selfed,F2.208.1,1,21,2,20191227,12.47,57,28.1,1.422,0,0.24,0.73,44.98,-15.12,,,,,,
F3.323.7,1831,1831_F3.323.7,F3.323,Cool,Hot,Selfed,F2.208.1,3,22,3,20191230,5.92,37,41.4,1.202,NA,NA,NA,NA,NA,,,,,,
F3.323.8,1832,1832_F3.323.8,F3.323,Cool,Hot,Selfed,F2.208.1,4,17,4,20191230,9.44,52,35.63,0.972,NA,NA,NA,NA,NA,,,,,,
F3.441.5,1837,1837_F3.441.5,F3.441,Cool,Hot,Outcrossed,F2.208.1,3,21,1,20191216,7.36,33,33.7,1.205,0,0.15,0.67,44.05,-13.7,,,,,,
F3.441.6,1838,1838_F3.441.6,F3.441,Cool,Hot,Outcrossed,F2.208.1,1,17,2,20191216,13.29,53,36.03,1.203,0,0.45,0.79,43.25,-11.04,,,,,,
F3.441.7,1839,1839_F3.441.7,F3.441,Cool,Hot,Outcrossed,F2.208.1,3,10,3,20191216,7.76,37,35.7,0.908,NA,NA,NA,NA,NA,,,,,,
F3.441.8,1840,1840_F3.441.8,F3.441,Cool,Hot,Outcrossed,F2.208.1,2,21,4,20191223,12.5,52,35.57,1.351,NA,NA,NA,NA,NA,,,,,,
F3.485.5,1845,1845_F3.485.5,F3.485,Cool,Hot,Outcrossed,F2.214.1,3,27,1,20191230,13.4,23,31.37,0.942,0,0.08,0.7,44.93,-14.94,,,,,,
F3.485.6,1846,1846_F3.485.6,F3.485,Cool,Hot,Outcrossed,F2.214.1,4,29,2,20191223,10.97,31,27.5,0.91,0,0.39,0.75,44.55,-15.02,,,,,,
F3.485.7,1847,1847_F3.485.7,F3.485,Cool,Hot,Outcrossed,F2.214.1,1,24,3,20191225,14.01,64,35.77,1.197,1,0.19,0.73,45.36,-13.28,,,,,,
F3.485.8,1848,1848_F3.485.8,F3.485,Cool,Hot,Outcrossed,F2.214.1,5,12,4,20191223,11.48,14,27.47,0.799,NA,NA,NA,NA,NA,,,,,,
F3.489.5,1853,1853_F3.489.5,F3.489,Cool,Hot,Outcrossed,F2.235.1,3,28,1,20191223,13.03,60,28.47,1.185,0,0.38,0.77,44.61,-14.08,,,,,,
F3.489.6,1854,1854_F3.489.6,F3.489,Cool,Hot,Outcrossed,F2.235.1,2,3,2,20191230,5.53,7,31.4,0.807,0,0.25,0.73,45.53,-12.44,,,,,,
F3.489.7,1855,1855_F3.489.7,F3.489,Cool,Hot,Outcrossed,F2.235.1,4,21,3,20191218,11.03,41,39.23,1.432,1,0.36,0.75,NA,-15.28,,,,,,
F3.489.8,1856,1856_F3.489.8,F3.489,Cool,Hot,Outcrossed,F2.235.1,5,6,4,20191218,9.48,34,39.27,1.096,NA,NA,NA,NA,NA,,,,,,
F3.487.5,1861,1861_F3.487.5,F3.487,Cool,Hot,Outcrossed,F2.257.1,4,10,1,20191220,8.56,42,28.57,0.857,0,0.16,0.7,45.52,-9,,,,,,
F3.487.6,1862,1862_F3.487.6,F3.487,Cool,Hot,Outcrossed,F2.257.1,4,28,2,20191223,13.34,49,23.53,1.188,0,0.36,0.75,40.63,-10.48,,,,,,
F3.487.7,1863,1863_F3.487.7,F3.487,Cool,Hot,Outcrossed,F2.257.1,1,10,3,20191220,6.02,42,29.27,0.878,NA,NA,NA,NA,NA,,,,,,
F3.487.8,1864,1864_F3.487.8,F3.487,Cool,Hot,Outcrossed,F2.257.1,2,12,4,20191220,12.32,35,38,0.929,NA,NA,NA,NA,NA,,,,,,
F3.325.5,1869,1869_F3.325.5,F3.325,Cool,Hot,Selfed,F2.225.1,4,8,1,20191223,6.45,10,31.4,0.683,0,0.3,0.75,42.11,-14.26,,,,,,
F3.325.6,1870,1870_F3.325.6,F3.325,Cool,Hot,Selfed,F2.225.1,2,5,2,20191223,4.9,24,34.13,1.128,0,0.15,0.71,44.9,-11.05,,,,,,
F3.325.7,1871,1871_F3.325.7,F3.325,Cool,Hot,Selfed,F2.225.1,3,25,3,20191227,17.44,80,33.47,1.391,1,0.29,0.72,44.21,-17.1,,,,,,
F3.325.8,1872,1872_F3.325.8,F3.325,Cool,Hot,Selfed,F2.225.1,1,6,4,20191223,12.08,39,32.47,0.939,NA,NA,NA,NA,NA,,,,,,
F3.327.5,1877,1877_F3.327.5,F3.327,Cool,Hot,Selfed,F2.255.1,3,16,1,20191218,10.7,25,27.97,0.892,0,0.31,0.76,45.45,-14.01,,,,,,
F3.327.6,1878,1878_F3.327.6,F3.327,Cool,Hot,Selfed,F2.255.1,5,7,2,20191227,12.13,16,38.43,1.461,0,0.44,0.78,43.93,-13.47,,,,,,
F3.327.7,1879,1879_F3.327.7,F3.327,Cool,Hot,Selfed,F2.255.1,2,23,3,20191223,9.22,38,35.97,0.964,NA,NA,NA,NA,NA,,,,,,
F3.327.8,1880,1880_F3.327.8,F3.327,Cool,Hot,Selfed,F2.255.1,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.443.5,1885,1885_F3.443.5,F3.443,Cool,Hot,Outcrossed,F2.255.1,5,15,1,20191230,6.89,13,34.17,0.787,0,0.3,0.76,45.13,-14.16,,,,,,
F3.443.6,1886,1886_F3.443.6,F3.443,Cool,Hot,Outcrossed,F2.255.1,5,27,2,20191225,14.56,51,21.77,0.724,0,0.24,0.71,42.75,-14.17,,,,,,
F3.443.7,1887,1887_F3.443.7,F3.443,Cool,Hot,Outcrossed,F2.255.1,3,8,3,20191227,7.15,13,36.13,1.024,NA,NA,NA,NA,NA,,,,,,
