Species,Date,Day,Temp,CO2,Water,Potnum,Photo (umol m-2 s-1),Cond (mol m-2 s-1),Ci (umol mol-1),Trmmol (mmol m-2 s-1),VpdL (kPa),CiCa,Rdark (umol m-2 s-1),date_carbo,leaf_soluble_sugar_mg_per_g,leaf_soluble_starch_mg_per_g,stem_soluble_sugar_mg_per_g,stem_soluble_starch_mg_per_g,root_soluble_sugar_mg_per_g,root_soluble_starch_mg_per_g,date_biomass,Height (cm),BasalDia1 (mm),BasalDia2 (mm),LA (cm-2),leafDW (g),stemDW (g),rootDW (g),root_shoot_ratio,leaf_area_ratio_cm2_g,specific_leaf_area_cm2_g,sample_day,context
Callitris rhomboidea,1/05/2012,37,Elv,400,Wet,446,7.427472489,0.11619875,270.3882229,2.400881149,2.139048022,0.69645117,1.328774218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,400,Wet,454,6.272018395,0.083518274,254.5663609,1.831012163,2.235388801,0.652830206,1.106077811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,400,Wet,457,7.164172337,0.122037676,277.6825665,2.966562112,2.511213178,0.713410899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,400,Wet,441,5.578691288,0.08346974,267.1065269,2.039857235,2.486856954,0.684074174,1.22400748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_37
Callitris rhomboidea,8/05/2012,44,Amb,400,Dry,543,8.714469248,0.086474845,210.9500206,1.664957356,1.964408578,0.545582904,0.816818235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Amb,400,Dry,549,3.593249086,0.022421506,128.1084841,0.488803471,2.165879034,0.323680158,0.560488846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Amb,400,Dry,541,3.897938261,0.025296141,138.0643273,0.484482951,1.905825132,0.349460268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Amb,400,Dry,542,5.729118351,0.036466926,129.4175385,0.770962854,2.124716321,0.329303097,0.449286274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Amb,640,Dry,660,6.968346452,0.026217547,186.4184797,0.553668219,2.105152653,0.296097462,0.414401217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Amb,640,Dry,652,4.343406764,0.017287578,213.7067097,0.410551852,2.355236287,0.336863185,0.732784277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Amb,640,Dry,654,4.143229342,0.014908633,173.8488964,0.30737031,2.045861914,0.274093452,0.450737276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Elv,640,Dry,351,2.907005201,0.01084804,187.9753718,0.287498189,2.602714705,0.295590136,0.43457334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Elv,640,Dry,347,2.107469386,0.009275652,251.8085151,0.264763617,2.804855905,0.395415656,0.360276263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Elv,640,Dry,342,2.356232272,0.008292543,160.8440667,0.251892664,2.979249996,0.252829628,0.329181121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Elv,640,Dry,348,2.543046145,0.010103738,210.7492581,0.293073287,2.844534557,0.332028324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Elv,400,Dry,455,2.011843773,0.013718514,147.7907797,0.404913645,2.911172766,0.372746096,0.527748346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Elv,400,Dry,458,0.333738132,0.003118813,212.9716323,0.094402135,2.972227653,0.533457386,0.367610407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Elv,400,Dry,452,0.406185587,0.004313524,233.2823149,0.1351706,3.07923214,0.582823667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Elv,400,Dry,442,2.374620076,0.018933105,181.5505559,0.531453656,2.777007334,0.457712106,0.528590167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Amb,400,Wet,545,9.841641587,0.183615944,284.7528739,2.449489792,1.416728156,0.742068736,0.990801566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_44
Callitris rhomboidea,8/05/2012,44,Amb,400,Wet,559,9.995232673,0.163217689,273.2623936,2.482398184,1.598335142,0.708982914,1.203581651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_44,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_44
Callitris rhomboidea,24/04/2012,30,Amb,640,Wet,656,11.24483907,0.113415954,442.3356429,1.901189203,1.715345677,0.710871096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,640,Wet,656,11.24483907,0.113415954,442.3356429,1.901189203,1.715345677,0.710871096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,640,Wet,343,8.600400923,0.086970817,445.3484209,1.810087368,2.091716893,0.710415915,0.98247958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,640,Wet,355,7.727207164,0.061062654,404.132552,1.2558916,2.043459789,0.643140341,0.905757038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,640,Wet,346,10.02530888,0.122074191,467.8280535,2.351825524,1.95862407,0.751549098,1.254153197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,640,Wet,356,10.07913293,0.101999666,442.3588975,2.094772717,2.079182561,0.708481272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,400,Wet,446,7.672315969,0.134203678,279.9403063,2.910850023,2.21436283,0.721620753,1.494108984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,400,Wet,454,6.345045629,0.084728345,255.7281721,1.838554237,2.173951216,0.654489308,0.862045665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,400,Wet,457,8.159270791,0.16179395,290.3526829,3.215614835,2.051391435,0.750092058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,400,Wet,441,5.870700391,0.081099014,258.727953,1.947003207,2.405343067,0.662154984,1.015346078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,1/05/2012,37,Amb,400,Dry,542,7.438548608,0.062392681,183.9635523,1.393891552,2.275781369,0.472345013,1.013876409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Amb,400,Dry,543,9.899101871,0.121161975,237.6442125,2.307948932,1.987699623,0.619027123,0.778070101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Amb,400,Dry,549,5.232749958,0.040933051,174.0299596,0.983567402,2.42409614,0.443266693,0.676530698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Amb,400,Dry,541,5.991514319,0.051007876,188.7451314,1.112259026,2.209755115,0.483478275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Amb,640,Dry,660,9.585127123,0.058907053,342.395675,1.236398221,2.133392445,0.548014672,0.74555895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Amb,640,Dry,652,10.97386812,0.056253557,290.5869105,1.088420959,1.965827092,0.466128,1.031137399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Amb,640,Dry,654,8.875980623,0.042167656,269.6537317,0.929038863,2.219600833,0.429688373,0.669056937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Amb,640,Dry,658,15.66851041,0.144788194,420.3211798,2.18873476,1.586607781,0.682799749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,640,Dry,347,2.370711968,0.009315444,206.0094449,0.313440351,3.329163552,0.323249078,0.559265722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,640,Dry,351,2.769998762,0.010442684,189.1923996,0.331841567,3.148845989,0.297354766,0.483116041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,640,Dry,342,2.033115592,0.008678372,241.150836,0.253203926,2.890105701,0.378140845,0.460873237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,640,Dry,348,3.542179342,0.014432371,218.643726,0.438197607,3.012997217,0.344765821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,400,Dry,458,1.021263364,0.006863463,146.0172401,0.20603455,2.963026118,0.367043598,0.488880429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,400,Dry,455,3.603669194,0.031310714,199.1575466,0.644490819,2.062962373,0.503862547,0.847009769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,400,Dry,452,0.858515015,0.00669816,179.6381575,0.179508116,2.646031032,0.45183601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Elv,400,Dry,442,2.701610298,0.018158728,145.4646513,0.514766949,2.809332707,0.365977222,1.172022014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Amb,400,Wet,546,9.293611025,0.119810486,246.3591628,2.256406018,1.964701726,0.638343258,1.16872488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Amb,400,Wet,545,8.734338533,0.139180815,271.1931137,2.41286395,1.825308185,0.702179072,0.86242119800000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_37
Callitris rhomboidea,1/05/2012,37,Amb,400,Wet,559,9.742345433,0.140318433,259.8764087,2.35360734,1.764279545,0.673916301,1.061972406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_37,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_37
Callitris rhomboidea,17/04/2012,23,Elv,640,Wet,346,12.05931082,0.182994087,494.730124,2.670277383,1.540024814,0.796762762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,640,Wet,356,15.51218912,0.158198099,439.2298421,2.236863027,1.475023421,0.711186742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,400,Wet,446,7.407464588,0.147969814,295.0368014,2.288041472,1.612463378,0.759895216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,400,Wet,454,6.687316053,0.095327336,263.3154969,1.660638655,1.77564768,0.677304224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,400,Wet,457,6.586714736,0.13599444,299.3490687,2.340036256,1.780065841,0.766462736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,400,Wet,441,5.061652787,0.094640847,295.0301047,1.577601834,1.694964577,0.750757877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,24/04/2012,30,Amb,400,Dry,542,12.06521522,0.162537733,246.2752697,2.678912076,1.719217636,0.646944454,1.179049057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,400,Dry,543,10.0650615,0.137259766,252.8393584,2.379367957,1.788422552,0.656402255,0.910830785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,400,Dry,549,8.583534882,0.110323543,248.6250785,1.751203795,1.623187155,0.643445251,0.13897759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,400,Dry,541,7.993213358,0.093347581,236.0370012,1.725085815,1.873748146,0.609720027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,640,Dry,652,13.88021446,0.107421421,389.6283285,1.904166093,1.805179279,0.62930075,1.142869689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,640,Dry,654,16.41971607,0.138346074,400.6091011,2.387386717,1.782088958,0.651838616,1.031634346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,640,Dry,660,11.9328667,0.088754299,381.4385076,1.879397152,2.142877255,0.614347916,0.754696421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,640,Dry,658,16.19446915,0.186694795,453.4700964,2.761166163,1.556878929,0.737370274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,640,Dry,351,5.599768823,0.023174814,222.7339334,0.635300345,2.675460065,0.352746157,0.455470643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,640,Dry,347,8.889301526,0.042844952,273.680304,0.932046752,2.145149136,0.436755651,0.699553976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,640,Dry,342,6.123192084,0.028345118,265.2940375,0.677021335,2.3383296,0.41994351,0.510666627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,640,Dry,348,8.481332087,0.045758934,309.567951,1.050154018,2.272924424,0.492575557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,400,Dry,455,5.575787184,0.074796694,258.7340244,1.544477473,2.064817387,0.65965018,0.935021047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,400,Dry,458,2.22397438,0.014647487,141.7861122,0.392602427,2.613311178,0.356590157,0.606255366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,400,Dry,452,2.203987434,0.015463234,156.5519073,0.345616268,2.17385659,0.395530541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Elv,400,Dry,442,5.161711919,0.042347043,181.687443,1.148910401,2.675259035,0.46312585,0.784179805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,400,Wet,546,7.546487473,0.091575512,240.7023274,2.027618505,2.244680707,0.619780806,0.902833341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,400,Wet,545,12.2598688,0.195552962,265.5661381,3.108620822,1.676036901,0.695788619,1.032492234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,400,Wet,559,10.51874939,0.159609751,262.9182046,2.849520187,1.856835756,0.684445457,1.116256504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
