Plant genus,Plant species,Plant scientific name,Plant family,Animal species binomial name,Animal genus,Animal subgenus,Animal species,Animal family,Animal subfamily,Animal common name,Animal class,Animal order,No. of visitors,Location - State,Nearest named place,Latitude (S),Longitude (E),Date,Month,Year,Reference,Dataset_ID,"Observation type (Observational (O), Survey (S), Experimental (E ), Pollen-grains only (P), DNA (D))","Taxanomic verfication (1, 0)","Physical speciman (1, 0)","Photo (1, 0)","Geographic location (1, 0)","Date of collection (1, 0)","No visitors recorded (0,1)",Comments,Column1
Brassica,napus,Brassica napus,Brassicaceae,Simosyrphus grandicornis,Simosyrphus,NA,grandicornis,Syrphidae,Syrphinae,NA,Insecta,Diptera,1,SA,Yeelanna,-34.15638889,135.7327778,17/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Daviesia,pectinata,Daviesia pectinata,Fabaceae,Trichocolletes tenuiculus,Trichocolletes,NA,tenuiculus,Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.15638889,135.7327778,17/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Aphidiinae sp.1,NA,NA,NA,Sclerogibbidae,Aphidiinae,NA,Insecta,Hymenoptera,2,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Dampiera,rosmarifolia,Dampiera rosmarinifolia,Goodeniaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,3,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Grevillea,ilicifolia,Grevillea illicifolia,Proteaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,2,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Spyridium,bifidum,Spyridium bifidum,Rhamnaceae,Bethylidae sp.3SA,NA,NA,NA,Bethylidae,NA,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Asphodelus,fistulosus,Asphodelus fistulosus,Asphodelaceae,Eulophidae sp.1SA,NA,NA,NA,Eulophidae,NA,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Eucalyptus,diversifolia,Eucalyptus diversifolia,Mytraceae,"Hylaeus (Prosopisteron) ""bicurcatus""",Hylaeus,Prosopisteron,"""bicurcatus""",Colletidae,Hylaeinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Asphodelus,fistulosus,Asphodelus fistulosus,Asphodelaceae,Hylaeus (Prosopisteron) sp.1SA,Hylaeus,Prosopisteron,NA,Colletidae,Hylaeinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Eucalyptus,diversifolia,Eucalyptus diversifolia,Mytraceae,Hylaeus (Prosopisteron) sp.1SA,Hylaeus,Prosopisteron,NA,Colletidae,Hylaeinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Thomesia,petalocalyx,Thomesia petalocalyx,Malvaceae,Lasioglossum (Chilalictus) erythrurum,Lasioglossum,Chilalictus,erythrurum,Halictidae,Halictinae,NA,Insecta,Hymenoptera,2,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Eucalyptus,diversifolia,Eucalyptus diversifolia,Mytraceae,Lasioglossum (Homalictus) cf. punctatum,NA,Homalictus,cf. punctatum,Halictidae,Halictinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Spyridium,bifidum,Spyridium bifidum,Rhamnaceae,Lasioglossum (Homalictus) cf. punctatum,NA,Homalictus,cf. punctatum,Halictidae,Halictinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Thomesia,petalocalyx,Thomesia petalocalyx,Malvaceae,Lasioglossum (Homalictus) cf. punctatum,NA,Homalictus,cf. punctatum,Halictidae,Halictinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Thryptomene,mcrocantha,Thryptomene microcantha,Myrtaceae,Musca vetustissima,Musca,NA,vetustissima,Muscidae,Muscinae,NA,Insecta,Diptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Nematocera sp.1SA,Nematocera,NA,NA,NA,NA,NA,Insecta,Diptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Simosyrphus grandicornis,Simosyrphus,NA,grandicornis,Syrphidae,Syrphinae,NA,Insecta,Diptera,8,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Melaleuca,lanceolata,Melaleuca lanceolata,Mytraceae,Simosyrphus grandicornis,Simosyrphus,NA,grandicornis,Syrphidae,Syrphinae,NA,Insecta,Diptera,1,SA,Yeelanna,-34.1526001,135.6258572,18/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Arctotheca,caendula,Arctotheca calendula,Asteraceae,Achyra affinitalis,Achyra,NA,affinitalis,Crambidae,Pyraustinae,NA,Insecta,Lepidoptera,1,SA,Ungarra,-34.2021083,135.9911761,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Acacia,fimbriata,Acacia fimbricata,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Arctotheca,caendula,Arctotheca calendula,Asteraceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,2,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Arctotheca,caendula,Arctotheca calendula,Asteraceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,1,SA,Ungarra,-34.2021083,135.9911761,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,4,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Melaleuca,lanceolata,Melaleuca lanceolata,Mytraceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,3,SA,Ungarra,-34.2021083,135.9911761,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Melaleuca,lanceolata,Melaleuca lanceolata,Mytraceae,Calliphora albifrontalis,Calliphora,NA,albifrontalis,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,1,SA,Ungarra,-34.2021083,135.9911761,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Acacia,fimbriata,Acacia fimbricata,Fabaceae,Calliphora dubia,Calliphora,NA,dubia,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,1,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Acacia,fimbriata,Acacia fimbricata,Fabaceae,Junonia villida,Junonia,NA,villida,Nymphalidae,Nymphalinae,NA,Insecta,Lepidoptera,1,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Melaleuca,lanceolata,Melaleuca lanceolata,Mytraceae,Lasioglossum (Chilalictus) baudini?,Lasioglossum,Chilalictus,NA,Halictidae,Halictinae,NA,Insecta,Hymenoptera,1,SA,Ungarra,-34.2021083,135.9911761,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Arctotheca,calendula,Arctotheca calendula,Asteraceae,Lasioglossum (Chilalictus) castor,Lasioglossum,Chilalictus,castor,Halictidae,Halictinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Arctotheca,calendula,Arctotheca calendula,Asteraceae,Lasioglossum (Chilalictus) seminitens?,Lasioglossum,Chilalictus,seminitens?,Halictidae,Halictinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Acacia,fimbriata,Acacia fimbricata,Fabaceae,Lasioglossum (Homalictus) cf. punctatum,NA,Homalictus,cf. punctatum,Halictidae,Halictinae,NA,Insecta,Hymenoptera,2,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Melaleuca,lanceolata,Melaleuca lanceolata,Mytraceae,Lasioglossum (Homalictus) cf. punctatum,NA,Homalictus,cf. punctatum,Halictidae,Halictinae,NA,Insecta,Hymenoptera,1,SA,Ungarra,-34.2021083,135.9911761,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Leioproctus sp.SA2,Leioproctus,NA,NA,Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,1,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Melaleuca,lanceolata,Melaleuca lanceolata,Mytraceae,Melangyna viridiceps,Melangyna,NA,viridiceps,Syrphidae,Syrphinae,NA,Insecta,Diptera,4,SA,Ungarra,-34.2021083,135.9911761,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Eucalyptus,angulosa,Eucalyptus angulosa,Mytraceae,Musca vetustissima,Musca,NA,vetustissima,Muscidae,Muscinae,NA,Insecta,Diptera,1,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Simosyrphus grandicornis,Simosyrphus,NA,grandicornis,Syrphidae,Syrphinae,NA,Insecta,Diptera,5,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Melaleuca,lanceolata,Melaleuca lanceolata,Mytraceae,Simosyrphus grandicornis,Simosyrphus,NA,grandicornis,Syrphidae,Syrphinae,NA,Insecta,Diptera,1,SA,Ungarra,-34.2021083,135.9911761,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Acacia,fimbriata,Acacia fimbricata,Fabaceae,Conopidae sp.1SA,NA,NA,NA,Conopidae,NA,NA,Insecta,Diptera,1,SA,Yeelanna,-34.126227,135.811846,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Melaleuca,lanceolata,Melaleuca lanceolata,Mytraceae,Conopidae sp.1SA,NA,NA,NA,Conopidae,NA,NA,Insecta,Diptera,1,SA,Ungarra,-34.2021083,135.9911761,19/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,3,SA,Cockaleechie,-34.17377,135.8267,20/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Daviesia,pectinata,Daviesia pectinata,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,2,SA,Cockaleechie,-34.17377,135.8267,20/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Melaleuca,lanceolata,Melaleuca lanceolata,Mytraceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,7,SA,Cockaleechie,-34.17377,135.8267,20/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Arctotheca,calendula,Arctotheca calendula,Asteraceae,Brachymeria sp.1SA,NA,NA,NA,Chalcididae,Chalcidinae,NA,Insecta,Hymenoptera,1,SA,Cockaleechie,-34.17377,135.8267,20/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Eucalyptus,angulosa,Eucalyptus angulosa,Mytraceae,Lasioglossum (Homalictus) punctatum?,Lasioglossum,Homalictus,cf. punctatum,Halictidae,Halictinae,NA,Insecta,Hymenoptera,3,SA,Cockaleechie,-34.17377,135.8267,20/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Arctotheca,calendula,Arctotheca calendula,Asteraceae,Pseudofoenus sp.1SA,Pseudofoenus,NA,NA,NA,NA,NA,Insecta,Hymenoptera,1,SA,Cockaleechie,-34.17377,135.8267,20/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Simosyrphus grandicornis,Simosyrphus,NA,grandicornis,Syrphidae,Syrphinae,NA,Insecta,Diptera,2,SA,Cockaleechie,-34.17377,135.8267,20/9/2024,Sept,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
