abbrev,individual_id,bundle_id,xylem_id,max_lumen_width,min_lumen_width,wall_thickness_1,wall_thickness_2,wall_thickness_3
cryperyt,2,2,3,10.642,6.939,1.511,2.379,2.24
cryperyt,2,3,3,13.852,11.635,2.418,2.756,3.182
cryperyt,2,1,4,10.046,8.628,2.445,2.911,2.666
cryperyt,2,2,4,9.765,7.638,1.848,2.364,2.04
cryperyt,2,3,4,13.878,11.868,2.713,2.346,2.458
cryperyt,2,1,5,11.506,8.898,2.703,3.733,3.07
cryperyt,2,2,5,10.476,5.548,2.121,3.37,2.759
cryperyt,2,3,5,13.842,10.783,2.981,3.11,3.277
cryperyt,3,1,1,12.369,15.637,1.859,2.216,2.435
cryperyt,3,2,1,27.984,20.762,1.961,2.798,3.046
cryperyt,3,3,1,23.574,20.076,2.778,3.108,3.222
cryperyt,3,1,2,9.593,17.539,1.935,1.836,2.339
cryperyt,3,2,2,24.894,22.825,3.854,3.193,3.43
cryperyt,3,3,2,16.554,19.547,2.882,2.337,1.473
cryperyt,3,1,3,15.231,19.097,2.858,2.39,2.554
cryperyt,3,2,3,17.998,16.199,2.676,2.523,2.934
cryperyt,3,3,3,12.865,20.029,2.186,2.284,2.154
cryperyt,3,1,4,20.61,21.033,3.04,2.372,2.524
cryperyt,3,2,4,21.367,19.389,3.002,3.521,2.949
cryperyt,3,3,4,18.541,16.809,2.357,1.949,2.338
cryperyt,3,1,5,27.757,10.542,2.502,3.133,3.558
cryperyt,3,2,5,23.755,22.293,2.912,2.912,2.554
cryperyt,3,3,5,18.05,10.928,2.059,2.018,2.038
crypfloy,1,1,1,12.75,11.142,3.82,4.53,5.01
crypfloy,1,2,1,12.565,11.5,4.098,3.782,4.347
crypfloy,1,3,1,14.383,8.891,2.801,3.67,3.393
crypfloy,1,1,2,20.486,14.406,3.857,3.92,4.519
crypfloy,1,2,2,20.364,14.507,3.896,3.525,3.808
crypfloy,1,3,2,13.179,9.634,3.119,3.169,3.028
crypfloy,1,1,3,19.663,11.386,4.693,3.345,4.48
crypfloy,1,2,3,19.68,11.711,4.075,4.621,3.13
crypfloy,1,3,3,6.115,6.033,4.166,3.302,3.64
crypfloy,1,1,4,16.878,12.34,4.629,2.501,3.952
crypfloy,1,2,4,13.152,9.689,2.718,2.843,3.409
crypfloy,1,3,4,12.341,11.297,2.547,2.841,2.758
crypfloy,1,1,5,18.649,12.211,3.932,2.478,2.796
crypfloy,1,2,5,16.711,12.254,3.407,2.257,2.806
crypfloy,1,3,5,11.277,9.455,4.314,3.96,3.771
crypfloy,2,1,1,22.605,12.89,3.508,2.931,3.277
crypfloy,2,2,1,15.413,11.897,2.72,2.588,4.342
crypfloy,2,3,1,17.459,13.16,2.547,1.354,2.038
crypfloy,2,1,2,14.255,12.101,2.158,2.194,2.951
crypfloy,2,2,2,15.189,11.687,4.445,3.719,3.867
crypfloy,2,3,2,14.242,11.294,3.135,2.66,2.165
crypfloy,2,1,3,11.116,11.666,1.918,2.615,1.918
crypfloy,2,2,3,23.315,14.072,3.036,1.959,2.772
crypfloy,2,3,3,16.601,14.933,3.689,2.785,4.03
crypfloy,2,1,4,17.191,11.751,2.845,2.801,3.277
crypfloy,2,2,4,16.896,12.104,3.236,4.482,2.904
crypfloy,2,3,4,10.42,7.128,4.052,4.25,1.95
crypfloy,2,1,5,14.953,12.028,4.315,3.442,2.987
crypfloy,2,2,5,14.526,12.733,3.207,2.721,3.13
crypfloy,2,3,5,10.394,9.52,2.62,3.667,3.837
crypobov,1,1,1,28.704,18.721,3.589,4.329,4.204
crypobov,1,2,1,21.752,19.516,4.248,3.682,2.566
crypobov,1,3,1,16.939,16.356,4.763,3.975,3.004
crypobov,1,1,2,23.635,18.285,3.139,3.117,3.672
crypobov,1,2,2,14.805,17.43,3.842,3.559,3.153
crypobov,1,3,2,18.066,18.436,2.805,3.216,3.074
crypobov,1,1,3,24.839,19.857,4.099,3.404,4.352
crypobov,1,2,3,11.527,6.346,3.429,2.66,3.815
crypobov,1,3,3,32.657,18.387,3.355,3.078,2.658
crypobov,1,1,4,25.356,19.118,4.78,4.421,2.944
crypobov,1,2,4,15.504,8.899,3.094,2.383,2.829
crypobov,1,3,4,24.792,20.007,2.852,2.872,3.355
crypobov,1,1,5,25.838,20.791,2.577,3.589,2.777
crypobov,1,2,5,19.926,6.477,3.097,3.305,3.976
crypobov,1,3,5,21.349,19.091,3.338,3.611,2.899
crypobov,2,1,1,17.754,14.391,2.219,2.389,2.36
crypobov,2,2,1,22.379,20.335,1.941,2.641,2.691
crypobov,2,3,1,24.231,24.242,4.567,4.54,3.139
crypobov,2,1,2,22.286,15.532,3.315,3.853,3.139
crypobov,2,2,2,20.708,19.121,2.975,2.503,2.872
crypobov,2,3,2,29.896,24.837,3.514,3.708,3.288
crypobov,2,1,3,19.214,15.89,3.583,3.205,3.23
crypobov,2,2,3,21.153,13.473,3.696,3.482,2.724
crypobov,2,3,3,21.35,17.059,3.23,3.881,3.355
crypobov,2,1,4,17.431,16.157,2.538,2.174,3.004
crypobov,2,2,4,14.849,14.989,3.078,2.758,3.735
crypobov,2,3,4,19.614,15.678,4.275,3.315,2.204
crypobov,2,1,5,19.774,15.486,3.23,2.471,2.337
crypobov,2,2,5,16.811,12.34,2.899,2.645,2.963
crypobov,2,3,5,19.823,23.441,2.927,1.87,4.215
crypobov,3,1,1,20.63,17.463,3.252,2.396,2.578
crypobov,3,2,1,19.545,20.315,3.833,3.596,3.527
crypobov,3,3,1,11.711,15.746,2.691,3.205,3.355
crypobov,3,1,2,20.315,22.204,4.087,3.53,3.53
crypobov,3,2,2,21.852,11.174,3.477,3.2,3.043
crypobov,3,3,2,23.716,17.481,3.482,3.927,3.408
crypobov,3,1,3,23.16,22.218,4.667,3.135,3.965
crypobov,3,2,3,14.306,13.893,3.842,3.172,2.779
crypobov,3,3,3,11.201,13.45,3.967,3.479,3.741
crypobov,3,1,4,23.467,24.33,4.087,4.521,2.108
crypobov,3,2,4,14.611,13.784,3.675,2.779,2.847
crypobov,3,3,4,22.981,19.763,4.006,3.205,2.704
crypobov,3,1,5,24.481,20.776,4.206,4.068,3.135
crypobov,3,2,5,12.877,11.328,3.2,3.172,3.283
crypobov,3,3,5,21.098,13.945,2.986,2.551,2.941
cryptrip,1,1,1,8.559,8.418,2.61,2.407,2.21
cryptrip,1,2,1,8.193,9.737,2.543,2.982,2.353
cryptrip,1,3,1,8.557,3.976,1.567,1.154,1.129
cryptrip,1,1,2,13.135,12.039,3.039,2.72,1.784
cryptrip,1,2,2,8.628,7.011,2.801,2.543,3.388
cryptrip,1,3,2,9.281,5.235,2.581,2.222,2.274
cryptrip,1,1,3,11.902,9.511,2.832,3.069,2.189
cryptrip,1,2,3,9.249,7.342,2.412,1.672,2.624
cryptrip,1,3,3,10.027,5.678,2.42,2.337,3.27
cryptrip,1,1,4,11.644,8.819,3.096,1.853,2.887
cryptrip,1,2,4,9.051,6.68,2.644,2.131,2.216
cryptrip,1,3,4,8.223,5.327,2.725,2.362,3.368
cryptrip,1,1,5,13.13,9.263,3.216,2.13,2.787
cryptrip,1,2,5,9.5,8.469,2.251,1.925,1.778
cryptrip,1,3,5,7.413,6,2.041,2.43,2.383
cryptrip,2,1,1,7.563,4.321,3.906,3.151,3.538
cryptrip,2,2,1,13.529,8.331,2.644,2.508,1.851
cryptrip,2,3,1,19.884,17.158,2.407,3.045,3.378
cryptrip,2,1,2,7.487,3.673,2.641,1.935,2.337
cryptrip,2,2,2,15.434,14.357,3.235,2.759,3.557
cryptrip,2,3,2,16.945,15.517,2.551,2.36,2.975
cryptrip,2,1,3,7.502,7.378,2.347,2.1,2.347
cryptrip,2,2,3,14.811,14.099,2.306,3.359,3.084
cryptrip,2,3,3,19.627,18.226,2.204,2.219,2.031
cryptrip,2,1,4,7.091,6.003,2.181,2.608,1.944
cryptrip,2,2,4,16.204,12.456,3.476,2.537,2.854
cryptrip,2,3,4,14.785,11.245,3.539,2.09,1.941
cryptrip,2,1,5,8.592,7.461,1.51,1.804,1.537
cryptrip,2,2,5,16.815,11.027,2.703,3.203,2.732
cryptrip,2,3,5,18.436,14.906,3.893,2.671,2.687
cryptrip,3,1,1,13.159,12.519,2.761,3.126,1.983
cryptrip,3,2,1,7.825,7.14,1.754,1.702,1.716
cryptrip,3,3,1,11.365,8.013,3.281,2.274,2.222
cryptrip,3,1,2,12.53,10.925,2.359,1.828,1.56
cryptrip,3,2,2,7.228,4.688,2.65,2.119,2.161
cryptrip,3,3,2,14.531,10.586,2.902,2.66,2.312
cryptrip,3,1,3,8.546,8.085,1.852,2.074,1.658
cryptrip,3,2,3,9.133,6.929,1.963,1.754,1.608
cryptrip,3,3,3,10.405,9.369,2.86,2.658,2.517
cryptrip,3,1,4,9.268,5.687,1.715,2.041,2.099
cryptrip,3,2,4,7.851,7.621,2.663,2.518,2.195
cryptrip,3,3,4,8.8,6.001,1.953,1.833,2.279
cryptrip,3,1,5,21.494,13.877,2.243,2.197,2.153
cryptrip,3,2,5,8.748,5.585,2.606,2.383,2.234
cryptrip,3,3,5,11.886,7.123,1.786,2.09,1.78
dendphot,1,1,1,20.645,23.508,2.279,1.992,2.239
dendphot,1,2,1,23.465,20.586,3.274,2.244,2.658
dendphot,1,3,1,31.061,18.82,2.691,2.274,2.337
dendphot,1,1,2,18.751,15.11,2.611,2.09,2.219
dendphot,1,2,2,17.498,16.446,2.09,2.095,2.691
dendphot,1,3,2,25.816,20.901,2.074,2.407,2.079
dendphot,1,1,3,22.362,14.701,2.318,1.941,2.239
dendphot,1,2,3,20.487,12.846,2.259,2.318,2.003
dendphot,1,3,3,29.829,21.636,2.111,2.538,2.777
dendphot,1,1,4,27.921,22.143,2.111,2.244,2.471
dendphot,1,2,4,17.046,10.832,2.852,1.493,2.805
dendphot,1,3,4,23.535,12.57,1.804,1.376,1.9
dendphot,1,1,5,22.649,16.686,1.912,1.847,1.587
dendphot,1,2,5,19.516,21.618,1.946,3.223,1.912
dendphot,1,3,5,22.276,10.24,1.798,2.741,1.376
dendphot,2,1,1,26.975,19.353,2.137,3.205,3.368
dendphot,2,2,1,28.219,15.623,2.641,3.437,2.671
dendphot,2,3,1,16.308,14.984,2.629,2.044,1.98
dendphot,2,1,2,23.224,18.51,2.789,2.43,2.204
dendphot,2,2,2,26.912,21.512,1.941,3.078,3.205
dendphot,2,3,2,19.987,14.453,2.52,2.21,2.21
dendphot,2,1,3,24.668,12.671,2.09,2.645,2.944
dendphot,2,2,3,22.594,15.366,2.872,2.852,2.407
dendphot,2,3,3,22.192,17.5,2.306,2.013,2.291
dendphot,2,1,4,32.131,18.809,2.986,3.687,2.219
dendphot,2,2,4,21.965,15.193,2.542,2.239,2.43
dendphot,2,3,4,14.544,14.863,2.252,2.492,1.957
dendphot,2,1,5,28.045,20.097,3.167,2.836,2.986
dendphot,2,2,5,22.437,14.573,1.804,2.36,2.137
dendphot,2,3,5,8.23,8.679,2.247,2.115,2.205
dendphot,3,1,1,13.151,10.126,2.869,1.87,2.446
dendphot,3,2,1,25.698,20.69,3.227,2.909,2.715
dendphot,3,3,1,13.743,11.275,2.488,2.667,2.593
dendphot,3,1,2,21.622,20.631,3.165,2.365,2.525
dendphot,3,2,2,24.973,15.031,2.753,2.306,3.074
dendphot,3,3,2,8.652,6.159,2.203,1.749,2.333
dendphot,3,1,3,17.18,13.484,2.036,1.869,1.903
dendphot,3,2,3,25.612,20.273,2.805,2.737,2.641
dendphot,3,3,3,5.676,5.728,2.224,2.18,1.576
dendphot,3,1,4,13.02,10.266,1.509,1.658,1.38
dendphot,3,2,4,24.732,18.619,2.431,2.82,2.16
dendphot,3,3,4,17.215,13.741,1.589,2.027,2.425
dendphot,3,1,5,18.045,10.159,2.992,2.324,1.62
dendphot,3,2,5,22.744,15.337,2.146,1.539,1.684
dendphot,3,3,5,14.52,9.87,2.629,2.029,2.203
dinoeryt,1,1,1,11.83,13.206,3.315,2.337,2.462
dinoeryt,1,2,1,11.499,9.559,1.941,2.009,2.003
dinoeryt,1,3,1,21.009,16.631,2.704,3.191,3.288
dinoeryt,1,1,2,10.786,14.443,2.868,2.607,2.485
dinoeryt,1,2,2,14.425,9.681,2.204,2.745,2.745
dinoeryt,1,3,2,21.452,18.791,2.448,2.111,1.702
dinoeryt,1,1,3,16.289,14.786,2.533,2.389,2.872
dinoeryt,1,2,3,12.463,7.568,2.008,2.279,3.078
dinoeryt,1,3,3,17.76,12.221,1.669,2.393,3.205
dinoeryt,1,1,4,10.754,11.112,2.899,1.946,2.095
dinoeryt,1,2,4,8.862,7.531,2.641,2.137,2.836
dinoeryt,1,3,4,14.462,13.181,1.702,2.471,2.095
dinoeryt,1,1,5,12.499,9.653,2.986,1.798,2.153
dinoeryt,1,2,5,11.907,10.014,2.538,2.36,3.355
dinoeryt,1,3,5,12.825,17.091,2.219,2.332,2.852
diosaust,1,1,1,14.03,10.73,3.141,2.229,2.97
diosaust,1,2,1,16.312,12.667,2.97,2.588,2.637
diosaust,1,3,1,12.734,10.417,2.12,2.579,1.918
diosaust,1,1,2,14.998,13.193,2.666,2.96,2.638
diosaust,1,2,2,15.698,13.477,2.928,2.878,2.573
diosaust,1,3,2,15.4,11.299,2.756,3.104,3.21
diosaust,1,1,3,10.183,11.257,2.458,2.624,2.958
diosaust,1,2,3,13.58,14.603,2.687,2.414,2.994
diosaust,1,3,3,15.019,12.435,3.687,2.791,3.204
diosaust,1,1,4,11.063,13.597,2.596,2.092,2.674
diosaust,1,2,4,12.859,13.047,2.389,1.844,2.4
diosaust,1,3,4,15.732,12.447,2.668,2.943,2.893
diosaust,1,1,5,15.376,15.744,3.306,3.293,2.942
diosaust,1,2,5,12.211,12.591,2.684,2.8,3.158
diosaust,1,3,5,12.732,9.736,2.856,2.03,3.471
diosaust,2,1,1,13.153,8.384,1.447,1.883,1.967
diosaust,2,2,1,14.582,9.523,1.627,2.074,2.053
diosaust,2,3,1,13.285,10.183,1.823,2.005,1.777
diosaust,2,1,2,13.335,8.384,1.447,1.575,2.148
diosaust,2,2,2,16.211,10.571,2.228,2.555,2.236
diosaust,2,3,2,14.313,10.496,1.634,2.195,2.133
diosaust,2,1,3,13.856,7.529,1.885,3.494,2.642
diosaust,2,2,3,11.674,9.402,2.001,2.208,2.416
diosaust,2,3,3,10.89,8.506,2.097,2.346,2.227
diosaust,2,1,4,10.562,5.652,1.8,2.276,2.067
diosaust,2,2,4,12.657,8.665,1.947,2.152,2.108
diosaust,2,3,4,11.718,5.946,1.707,1.957,1.868
diosaust,2,1,5,13.181,7.971,1.957,2.333,2.385
diosaust,2,2,5,12.386,8.445,1.761,2.772,2.538
diosaust,2,3,5,9.77,5.933,1.777,1.868,1.889
diosaust,3,1,1,16.36,13.403,2.747,2.026,2.156
diosaust,3,2,1,12.255,9.349,2.048,1.98,1.98
diosaust,3,3,1,8.821,11,1.355,1.176,1.629
diosaust,3,1,2,18.661,11.577,1.762,1.6,2.129
diosaust,3,2,2,13.393,13.564,1.904,2.129,2.02
diosaust,3,3,2,12.597,6.867,2.298,1.957,2.129
diosaust,3,1,3,15.949,14.624,2.629,2.409,2.892
diosaust,3,2,3,14.927,10.327,2.573,2.238,2.02
diosaust,3,3,3,9.244,5.304,1.916,1.928,2.258
diosaust,3,1,4,20.074,13.236,2.048,2.156,1.147
diosaust,3,2,4,17.312,12.564,2.492,2.559,1.957
diosaust,3,3,4,9.938,9.496,1.506,1.355,1.957
diosaust,3,1,5,18.88,13.803,2.337,1.717,1.807
diosaust,3,2,5,13.43,5.446,2.966,2.727,1.98
diosaust,3,3,5,6.926,8.738,2.048,2.714,2.258
diospent,1,1,1,11.702,10.68,1.589,1.784,1.815
diospent,1,2,1,12.368,8.711,1.773,1.771,2.469
diospent,1,3,1,11.404,6.67,1.98,2.219,2.431
diospent,1,1,2,11.352,10.636,2.055,2.68,1.501
diospent,1,2,2,11.461,8.728,2.488,2.379,2.13
diospent,1,3,2,8.865,6.526,2.455,1.892,1.618
diospent,1,1,3,10.961,8.947,2.341,2.229,2.063
diospent,1,2,3,9.654,6.672,2.102,2.291,2.013
diospent,1,3,3,12.006,8.442,2.341,2.373,2.08
diospent,1,1,4,14.193,8.592,2.326,2.288,2.151
diospent,1,2,4,10.312,8.603,2.326,1.902,2.203
diospent,1,3,4,11.541,9.66,2.029,2.945,2.351
diospent,1,1,5,13.657,8.469,2.102,2.266,2.733
diospent,1,2,5,7.765,7.667,2.167,2.115,2.257
diospent,1,3,5,11.417,9.252,2.592,3.102,1.98
diospent,2,1,1,9.921,7.162,2.224,1.756,2.203
diospent,2,2,1,10.522,7.121,2.496,2.373,2.562
diospent,2,3,1,13.751,8.947,2.605,3,1.944
diospent,2,1,2,11.784,12.152,1.589,1.656,1.784
diospent,2,2,2,8.78,6.209,2.05,1.762,1.477
diospent,2,3,2,12.714,9.808,2.789,2.261,2.347
diospent,2,1,3,7.741,10.819,1.413,2.133,2.057
diospent,2,2,3,10.143,9.083,2.328,2.929,3.044
diospent,2,3,3,6.846,7.921,2.279,2.124,1.592
diospent,2,1,4,9.226,11.015,1.521,1.784,2.328
diospent,2,2,4,11.28,6.433,2.13,2.189,1.873
diospent,2,3,4,14.052,8.114,2.369,1.756,1.463
diospent,2,1,5,10.193,6.187,2.009,1.853,2.373
diospent,2,2,5,9.764,8.988,2.525,2.115,2.722
diospent,2,3,5,15.2,7.855,1.78,2.274,2.383
diospent,3,1,1,12.686,7.532,3.083,2.877,2.496
diospent,3,2,1,10.693,9.363,3.107,3.203,3.032
diospent,3,3,1,8.537,6.157,2.45,2.474,2.247
diospent,3,1,2,5.671,6.605,2.448,2.676,1.994
diospent,3,2,2,10.67,7.845,2.337,2.823,2.406
diospent,3,3,2,8.021,5.554,2.063,2.929,2.115
diospent,3,1,3,5.116,4.4,2.365,2.203,2.766
diospent,3,2,3,8.561,5.422,2.153,2.46,1.927
diospent,3,3,3,8.288,6.521,2.832,2.929,2.72
diospent,3,1,4,11.632,7.755,2.379,1.467,2.252
diospent,3,2,4,11.191,6.533,3.047,2.599,2.956
diospent,3,3,4,8.814,7.34,2.562,2.455,2.259
diospent,3,1,5,12.563,7.335,2.602,2.506,1.808
diospent,3,2,5,7.587,3.995,3.107,2.116,2.445
diospent,3,3,5,9.592,8.271,3.145,2.76,2.651
diplaust,1,1,1,57.94,40.043,4.183,3.591,3.838
diplaust,1,2,1,27.975,22.822,3.838,3.476,3.011
diplaust,1,3,1,41.282,45.332,3.617,3.44,3.104
diplaust,1,1,2,54.611,31.395,2.829,3.316,2.813
diplaust,1,2,2,41.489,50.727,3.961,3.026,3.165
diplaust,1,3,2,24.894,15.994,1.813,2.923,2.714
diplaust,1,1,3,54.102,26.376,2.896,2.238,3.885
diplaust,1,2,3,35.053,27.414,3.176,2.958,3.312
diplaust,1,3,3,33.887,37.825,3.071,3.776,1.6
diplaust,1,1,4,32.018,23.134,3.305,3.719,2.409
diplaust,1,2,4,39.855,27.608,3.579,2.303,3.049
diplaust,1,3,4,43.856,30.581,3.626,2.923,2.492
diplaust,1,1,5,38.465,27.337,2.865,3.302,3.94
diplaust,1,2,5,29.519,8.811,2.988,3.03,2.71
diplaust,1,3,5,20.826,20.165,3.915,2.092,2.923
diplaust,2,1,1,38.004,32.049,3.952,3.049,2.923
diplaust,2,2,1,43.262,39.058,3.104,2.714,4.335
diplaust,2,3,1,38.603,35.236,2.714,2.428,3.162
diplaust,2,1,2,36.117,30.955,3.011,4.183,2.981
diplaust,2,2,2,22.391,26.416,3.03,2.634,3.44
diplaust,2,3,2,22.031,33.425,1.819,2.564,2.129
diplaust,2,1,3,31.276,20.002,3.104,2.714,2.432
diplaust,2,2,3,36.325,26.483,3.642,4.264,2.841
diplaust,2,3,3,20.778,26.758,3.524,3.626,2.71
diplaust,2,1,4,24.178,26.686,2.278,2.764,3.305
diplaust,2,2,4,40.615,27.344,2.428,2.776,2.768
diplaust,2,3,4,37.375,24.989,3.703,3.94,2.599
diplaust,2,1,5,36.158,24.718,2.664,3.049,2.841
diplaust,2,2,5,19.544,24.712,3.512,3.03,2.988
diplaust,2,3,5,27.521,26.352,3.176,3.476,3.383
diplaust,3,1,1,38.847,35.955,2.923,2.156,2.841
diplaust,3,2,1,57.177,31.936,2.776,2.747,3.045
diplaust,3,3,1,46.529,36.365,3.74,3.219,3.909
diplaust,3,1,2,26.866,15.183,2.337,2.414,2.524
diplaust,3,2,2,46.638,29.812,4,3.524,2.966
diplaust,3,3,2,51.946,28.899,4.579,2.896,3.569
diplaust,3,1,3,18.514,15.238,2.664,2.727,2.048
diplaust,3,2,3,23.313,26.627,2.681,2.048,2.559
diplaust,3,3,3,51.032,42.269,3.413,2.524,2.258
diplaust,3,1,4,31.299,42.159,3.343,3.089,3.165
diplaust,3,2,4,20.776,21.046,2.492,1.98,1.683
diplaust,3,3,4,29.442,13.764,2.981,2.381,2.714
diplaust,3,1,5,28.28,31.28,2.861,2.923,2.469
diplaust,3,2,5,22.76,13.064,3.049,1.963,2.298
diplaust,3,3,5,22.955,16.188,2.923,3.049,3.222
drypdepl,1,1,1,11.624,10.264,1.817,1.773,2.095
drypdepl,1,2,1,14.025,9.814,3.265,2.247,3.447
drypdepl,1,3,1,8.766,7.231,1.182,1.1,1.076
drypdepl,1,1,2,16.108,9.962,2.326,2.617,2.962
drypdepl,1,2,2,19.159,10.865,3.787,3.315,2.131
drypdepl,1,3,2,7.068,7.448,1.312,1.283,1.43
drypdepl,1,1,3,18.728,6.36,1.998,3.613,2.887
drypdepl,1,2,3,11.222,9.441,1.798,2.826,1.778
drypdepl,1,3,3,9.304,8.125,0.935,1.746,1.776
drypdepl,1,1,4,9.719,18.949,2.854,2.247,2.13
drypdepl,1,2,4,22.471,12.74,3.052,4.512,3.378
drypdepl,1,3,4,9.571,5.611,2.074,1.449,1.685
drypdepl,1,1,5,11.423,5.378,1.589,1.951,2.259
drypdepl,1,2,5,18.992,16.474,3.283,3.183,2.97
drypdepl,1,3,5,10.137,6.149,1.716,1.402,1.547
drypdepl,2,1,1,12.493,9.301,1.576,1.435,2.189
drypdepl,2,2,1,9.401,10.974,2.167,2.566,1.498
drypdepl,2,3,1,15.002,14.345,2.686,2.745,2.686
drypdepl,2,1,2,15.333,14.768,2.909,2.231,1.98
drypdepl,2,2,2,12.368,8.736,1.834,1.057,2.009
drypdepl,2,3,2,11.097,11.315,1.677,1.663,2.494
drypdepl,2,1,3,19.14,15.721,2.274,3.104,2.131
drypdepl,2,2,3,18.312,13.423,2.298,1.898,2.205
drypdepl,2,3,3,11.548,12.959,2.42,2.365,1.859
drypdepl,2,1,4,13.279,7.831,2.176,1.98,2.505
drypdepl,2,2,4,12.425,10.84,1.31,1.501,1.393
drypdepl,2,3,4,10.117,8.603,2.095,2.009,1.345
drypdepl,2,1,5,12.277,8.791,2.556,2.629,2.189
drypdepl,2,2,5,12.099,10.525,1.589,2.029,1.998
drypdepl,2,3,5,11.464,12.515,1.892,1.762,1.421
drypdepl,3,1,1,14.381,11.287,1.869,1.589,1.693
drypdepl,3,2,1,12.267,8.083,1.723,1.298,1.405
drypdepl,3,3,1,14.816,10.578,1.823,1.478,1.735
drypdepl,3,1,2,12.445,7.656,1.933,1.262,1.765
drypdepl,3,2,2,10.787,8.547,1.613,1.715,1.805
drypdepl,3,3,2,14.539,10.98,1.597,2.036,1.463
drypdepl,3,1,3,14.452,7.927,1.061,2.229,1.98
drypdepl,3,2,3,13.599,7.132,1.571,1.609,1.361
drypdepl,3,3,3,10.981,8.689,2.477,1.764,1.981
drypdepl,3,1,4,15.979,8.021,2.649,1.589,1.684
drypdepl,3,2,4,14.747,9.021,1.589,1.549,2.551
drypdepl,3,3,4,13.016,9.333,2.789,2.42,2.116
drypdepl,3,1,5,18.058,7.226,2.205,2.205,1.834
drypdepl,3,2,5,16.638,11.672,1.965,2.074,1.906
drypdepl,3,3,5,10.98,11.62,2.525,2.128,2.38
ehreacum,1,1,1,28.163,24.052,2.099,1.877,2.003
ehreacum,1,2,1,26.754,27.818,1.906,2.107,1.991
ehreacum,1,3,1,19.155,12.477,1.669,1.562,1.651
ehreacum,1,1,2,15.617,14.635,1.418,1.589,1.35
ehreacum,1,2,2,15.835,13.868,1.531,1.52,1.855
ehreacum,1,3,2,26.637,25.509,1.637,2.059,1.551
ehreacum,1,1,3,21.153,21.517,1.622,1.725,1.967
ehreacum,1,2,3,31.55,17.964,1.543,1.551,2.003
ehreacum,1,3,3,23.178,19.357,1.574,1.543,2.093
ehreacum,1,1,4,16.01,16.014,1.562,1.637,1.943
ehreacum,1,2,4,17.985,16.465,1.877,1.873,2.099
ehreacum,1,3,4,27.907,25.072,2.343,1.964,2.247
ehreacum,1,1,5,24.214,22.133,1.829,1.725,2.291
ehreacum,1,2,5,15.92,10.983,2.119,1.234,2.149
ehreacum,1,3,5,16.325,17.106,1.725,1.906,1.952
ehreacum,2,1,1,30.694,27.87,2.05,1.418,1.669
ehreacum,2,2,1,17.338,9.587,1.8,1.763,1.943
ehreacum,2,3,1,19.304,14.736,1.708,1.484,1.8
ehreacum,2,1,2,14.227,11.515,1.622,1.637,1.562
ehreacum,2,2,2,19.052,11.046,1.611,1.829,1.531
ehreacum,2,3,2,23.587,17.496,1.562,1.704,1.637
ehreacum,2,1,3,23.918,24.056,1.816,1.834,1.967
ehreacum,2,2,3,17.892,15.804,1.909,2.209,1.933
ehreacum,2,3,3,13.357,7.754,1.725,1.38,1.933
ehreacum,2,1,4,27.736,17.006,2.012,1.622,1.776
ehreacum,2,2,4,39.592,13.53,1.964,1.906,1.877
ehreacum,2,3,4,27.397,16.512,2.012,1.746,2.182
ehreacum,2,1,5,11.834,14.635,1.234,1.543,1.759
ehreacum,2,2,5,13.224,12.887,2.41,1.464,2.185
ehreacum,2,3,5,20.316,18.34,1.858,1.8,1.777
ehreacum,3,1,1,25.276,24.508,2.27,2.07,1.864
ehreacum,3,2,1,30.308,22.157,1.816,1.722,2.157
ehreacum,3,3,1,29.026,26.405,2.452,1.759,2.05
ehreacum,3,1,2,21.871,17.333,2.012,2.119,2.119
ehreacum,3,2,2,14.82,9.558,1.967,2.452,2.395
ehreacum,3,3,2,22.129,18.827,1.628,1.894,1.998
ehreacum,3,1,3,27.703,23.804,1.612,1.814,1.674
ehreacum,3,2,3,23.486,12.888,1.712,1.967,1.484
ehreacum,3,3,3,25.97,20.353,1.709,2.006,1.814
ehreacum,3,1,4,21.009,18.733,1.368,1.562,1.906
ehreacum,3,2,4,18.831,19.731,2.054,1.947,1.846
ehreacum,3,3,4,13.761,14.176,1.699,1.709,1.747
ehreacum,3,1,5,11.643,9.193,1.8,1.484,1.983
ehreacum,3,2,5,14.974,13.588,1.95,1.965,1.916
ehreacum,3,3,5,28.007,20.675,1.965,1.759,2.162
elaekirt,1,1,1,14.497,13.534,1.957,2.122,1.663
elaekirt,1,2,1,12.609,10.542,1.711,1.957,1.731
elaekirt,1,3,1,11.648,12.252,2.982,2.799,2.525
elaekirt,1,1,2,16.538,15.245,2.326,2.629,2.52
elaekirt,1,2,2,14.726,10.448,2.011,1.749,1.508
elaekirt,1,3,2,15.222,12.47,3.308,2.074,2.407
elaekirt,1,1,3,18.284,16.876,2.119,1.97,1.933
elaekirt,1,2,3,13.114,11.352,1.506,1.711,1.618
elaekirt,1,3,3,15.829,9.646,2.474,2.566,2.286
elaekirt,1,1,4,17.266,16.55,2.525,2.854,1.957
elaekirt,1,2,4,19.566,16.383,2.231,2.644,2.189
elaekirt,1,3,4,15.694,7.228,2.203,1.947,2.029
elaekirt,1,1,5,21.356,14.396,2.805,2.057,2.68
elaekirt,1,2,5,18.394,10.067,1.618,2.057,2.029
elaekirt,1,3,5,6.345,7.587,3.303,2.703,1.672
