abbrev,individual_id,sample_id,leaflet_id,leaf_area_mm2,leaf_fresh_mass_g,leaf_dry_mass_g,notes
sarcstip,1,4,e,1310.469,0.2529,0.1162,
sarcstip,2,1,a,531.868,0.116,0.0522,
sarcstip,2,1,b,751.399,0.1772,0.0801,
sarcstip,2,1,c,919.244,0.2138,0.0968,
sarcstip,2,1,d,1019.62,0.2417,0.1105,
sarcstip,2,1,e,820.121,0.1971,0.09,
sarcstip,2,2,a,776.851,0.1771,0.0801,
sarcstip,2,2,b,839.549,0.1879,0.0837,
sarcstip,2,2,c,1065.161,0.2398,0.1091,
sarcstip,2,2,d,1100.772,0.253,0.1124,
sarcstip,2,2,e,756.622,0.1697,0.0762,
sarcstip,2,3,a,551.56,0.124,0.0546,
sarcstip,2,3,b,628.398,0.1412,0.0649,
sarcstip,2,3,c,947.304,0.2154,0.0995,
sarcstip,2,3,d,895.369,0.2032,0.0944,
sarcstip,2,4,a,699.384,0.1564,0.0723,
sarcstip,2,4,b,677.184,0.1499,0.07,
sarcstip,2,4,c,669.93,0.1457,0.0679,
sarcstip,2,4,d,486.454,0.0989,0.0446,
sarcstip,2,4,e,546.669,0.1118,0.0512,
sarcstip,3,1,a,778.182,0.1869,0.0927,
sarcstip,3,1,b,773.993,0.1809,0.0894,
sarcstip,3,1,c,684.61,0.1521,0.0749,
sarcstip,3,1,d,754.711,0.1696,0.0834,
sarcstip,3,1,e,802.35,0.1916,0.0945,
sarcstip,3,2,a,975.352,0.2346,0.1126,
sarcstip,3,2,b,827.544,0.1775,0.0856,
sarcstip,3,2,c,1024.942,0.2563,0.1246,
sarcstip,3,2,d,957.797,0.2324,0.1121,
sarcstip,3,2,e,747.249,0.178,0.0865,
sarcstip,3,3,a,595.391,0.1324,0.0632,
sarcstip,3,3,b,670.119,0.1482,0.0699,
sarcstip,3,3,c,886.919,0.2107,0.1008,
sarcstip,3,3,d,595.499,0.1362,0.0641,
sarcstip,3,4,a,287.943,0.0657,0.0327,
sarcstip,3,4,b,265.453,0.0573,0.028,
sarcstip,3,4,c,371.778,0.0888,0.0439,
sarcstip,3,4,d,340.709,0.0757,0.0376,
sarcstip,4,1,a,1131.951,0.1755,0.0737,
sarcstip,4,1,b,1499.574,0.242,0.1052,
sarcstip,4,1,c,1439.587,0.2458,0.1102,
sarcstip,4,1,d,1133.394,0.1802,0.0771,
sarcstip,4,2,a,1742.696,0.3544,0.1671,
sarcstip,4,2,b,1047.178,0.1981,0.0912,
sarcstip,4,2,c,1164.2,0.2191,0.0994,
sarcstip,4,2,d,1586.173,0.3074,0.1426,
sarcstip,4,3,a,2001.919,0.3265,0.1472,
sarcstip,4,3,b,1085.336,0.1693,0.0732,
sarcstip,4,3,c,1626.436,0.2627,0.116,
sarcstip,4,3,d,1598.021,0.2577,0.114,
sarcstip,4,4,a,1378.508,0.2753,0.1218,
sarcstip,4,4,b,1101.226,0.2217,0.0991,
sarcstip,4,4,c,1228.838,0.2411,0.1072,
sarcstip,4,4,d,713.848,0.1344,0.0603,
schiovat,1,1,,1476.6,0.3343,0.1299,
schiovat,1,2,,1973.2,0.467,0.1809,
schiovat,1,3,,1910.7,0.4947,0.1961,
schiovat,1,4,,1911.9,0.4639,0.1807,
schiovat,2,1,,1519.6,0.4168,0.1833,
schiovat,2,2,,1418.9,0.3844,0.1681,
schiovat,2,3,,1431.2,0.3958,0.1713,
schiovat,2,4,,1542.2,0.4492,0.1972,
schiovat,3,1,,2991,0.7601,0.3161,
schiovat,3,2,,4002.2,1.0507,0.4345,
schiovat,3,3,,2363,0.6206,0.2664,
schiovat,3,4,,2113,0.5363,0.2307,
schiovat,4,1,,1764.1,0.4611,0.193,
schiovat,4,2,,2231.8,0.5983,0.249,
schiovat,4,3,,2812.3,0.764,0.3155,
schiovat,4,4,,927.4,0.2297,0.0944,
scolbrau,1,1,NA,1088.98,0.2549,0.1165,
scolbrau,1,2,NA,1171.391,0.3118,0.14,
scolbrau,1,3,NA,1354.89,0.3667,0.164,
scolbrau,1,4,NA,1521.664,0.366,0.1614,
scolbrau,2,1,NA,866.151,0.2194,0.091,
scolbrau,2,2,NA,935.722,0.2463,0.1034,
scolbrau,2,3,NA,1029.709,0.2606,0.1094,
scolbrau,2,4,NA,826.442,0.2028,0.0878,
scolbrau,3,1,NA,1792.321,0.4617,0.2091,
scolbrau,3,2,NA,870.01,0.193,0.0743,
scolbrau,3,3,NA,690.542,0.1695,0.0712,
scolbrau,3,4,NA,1309.878,0.3361,0.1542,
scolbrau,4,1,NA,920.724,0.2525,0.1091,
scolbrau,4,2,NA,897.515,0.2481,0.1077,
scolbrau,4,3,NA,988.284,0.2777,0.1196,
scolbrau,4,4,NA,616.619,0.1533,0.065,
siphaust,2,1,,3784.4,1.8132,0.5622,
siphaust,2,2,,3421.8,1.6443,0.5267,
siphaust,2,3,,3004.2,1.4074,0.4374,
siphaust,2,4,,4155.3,1.9966,0.6278,
siphaust,3,1,,3463.1,1.3543,0.5525,
siphaust,3,2,,2538.8,1.0429,0.4182,
siphaust,3,3,,2369.8,0.9267,0.3778,
siphaust,3,4,,1937.6,0.7233,0.264,
siphaust,4,1,,1825.4,0.892,0.3638,
siphaust,4,2,,1416.3,0.685,0.2696,
siphaust,4,3,,2052.5,0.9722,0.4028,
siphaust,4,4,,1835.1,0.9082,0.3584,
sloaaust,1,1,NA,5473.814,1.4065,0.599,
sloaaust,1,2,NA,4389.409,1.1454,0.5117,
sloaaust,1,3,NA,5846.124,1.5331,0.6299,
sloaaust,1,4,NA,5214.998,1.43,0.6111,
sloaaust,2,1,NA,5500.572,1.1905,0.4559,
sloaaust,2,2,NA,3518.811,0.7271,0.2785,
sloaaust,2,3,NA,5818.429,1.2275,0.4712,
sloaaust,2,4,NA,4402.965,0.9291,0.3542,
sloaaust,3,1,NA,4070.011,0.8817,0.37,
sloaaust,3,2,NA,5356.494,1.1922,0.5099,
sloaaust,3,3,NA,5814.114,1.2243,0.5136,
sloaaust,3,4,NA,3777.827,0.788,0.3339,
sloaaust,4,1,NA,5909.968,1.3534,0.5714,
sloaaust,4,2,NA,8603.194,2.1167,0.8857,
sloaaust,4,3,NA,6298.149,1.5054,0.636,
sloaaust,4,4,NA,10294.478,2.6903,1.119,
sloawool,1,1,NA,7187.856,1.7566,0.7075,
sloawool,1,2,NA,4968.811,1.1864,0.4795,
sloawool,1,3,NA,3892.558,0.9202,0.3716,
sloawool,1,4,NA,5177.113,1.2847,0.5258,
sloawool,2,1,NA,5986.72,1.4019,0.5799,
sloawool,2,2,NA,4693.85,1.0097,0.4188,
sloawool,2,3,NA,4641.376,1.0292,0.4223,
sloawool,2,4,NA,2983.457,0.7323,0.2805,
sloawool,3,1,NA,7464.921,1.7483,0.7015,
sloawool,3,2,NA,3167.974,0.7087,0.2893,
sloawool,3,3,NA,3395.73,0.7493,0.3108,
sloawool,3,4,NA,4289.369,0.9748,0.4076,
sloawool,4,1,NA,3738.403,1.0404,0.4664,
sloawool,4,2,NA,4533.953,1.1059,0.477,
sloawool,4,3,NA,2859.914,0.7761,0.3437,
sloawool,4,4,NA,4066.561,1.0819,0.4783,
solainaq,1,1,NA,3567.67,0.7265,0.11,
solainaq,1,2,NA,2608.441,0.4817,0.0688,
solainaq,1,3,NA,4754.978,0.8235,0.12,
solainaq,1,4,NA,1234.007,0.2196,0.032,
solainaq,2,1,NA,4155.141,0.9705,0.1571,
solainaq,2,2,NA,6140.487,1.4149,0.2467,
solainaq,2,3,NA,4948.199,1.1272,0.2032,
solainaq,2,4,NA,1277.846,0.2733,0.0505,
solainaq,3,1,NA,2256.792,0.571,0.1226,
solainaq,3,2,NA,1352.077,0.3193,0.0692,
solainaq,3,3,NA,1823.466,0.445,0.1002,
solainaq,3,4,NA,1483.662,0.4333,0.0963,
solainaq,4,1,NA,2277.353,0.5237,0.1008,
solainaq,4,2,NA,5876.312,1.3036,0.2326,
solainaq,4,3,NA,1648.819,0.3332,0.065,
solainaq,4,4,NA,2683.628,0.5605,0.1092,
stensali,1,1,,1237.8,0.4233,0.2115,
stensali,1,2,,1542.8,0.4847,0.2407,
stensali,1,3,,1869.4,0.6158,0.3053,
stensali,1,4,,885.7,0.3008,0.1532,
stensali,2,1,,1295.8,0.3678,0.1897,
stensali,2,2,,1319.1,0.4023,0.2122,
stensali,2,3,,1227.3,0.3633,0.1872,
stensali,2,4,,2022.9,0.5666,0.2892,
stensali,3,1,,1397.5,0.4081,0.1983,
stensali,3,2,,1128.3,0.3435,0.1718,
stensali,3,3,,2202.3,0.7592,0.4022,
stensali,3,4,,957.4,0.2938,0.1498,
stensali,4,1,,1735.5,0.5134,0.2384,
stensali,4,2,,1829.5,0.5063,0.2398,
stensali,4,3,,2368.5,0.754,0.3676,
stensali,4,4,,2024.4,0.6246,0.2975,
stensali,5,1,,1024.1,0.297,0.1404,
stensali,5,2,,1379.9,0.3296,0.1412,
stensali,5,3,,1118.7,0.2735,0.1196,
stensali,5,4,,925.3,0.2104,0.0894,
stensinu,1,1,NA,3671.2,1.3506,0.6266,
stensinu,1,2,NA,3496.7,1.5453,0.6875,
stensinu,1,3,NA,5323.3,1.9978,0.9286,
stensinu,1,4,NA,5151.5,1.9652,0.9254,
stensinu,2,1,NA,7583.2,3.4636,1.5548,
stensinu,2,2,NA,6060.4,2.0763,0.9592,
stensinu,2,3,NA,11370.8,4.7495,2.2373,
stensinu,2,4,NA,11306.3,4.6048,2.2107,
stensinu,3,1,NA,6009,2.6327,1.3287,
stensinu,3,2,NA,5318.2,2.3088,1.1688,
stensinu,3,3,NA,2611.9,1.1544,0.5983,
stensinu,3,4,NA,6523,2.9804,1.5614,
stensinu,4,1,NA,3850.5,1.4846,0.6522,
stensinu,4,2,NA,5321.3,2.031,0.8936,
stensinu,4,3,NA,3436.1,1.3152,0.5809,
stensinu,4,4,NA,3826.7,1.5678,0.7114,
sterquad,1,1,NA,3547.6,0.641,0.2135,
sterquad,1,2,NA,3290.4,0.6385,0.1989,
sterquad,1,3,NA,2891.6,0.52,0.1622,
sterquad,1,4,NA,6690.7,1.2841,0.411,
sterquad,3,1,,6872.6,1.2863,0.4594,
sterquad,3,2,,3350.6,0.5839,0.205,
sterquad,3,3,,3699,0.707,0.2632,
sterquad,3,4,,4355.7,0.8566,0.3283,
sterquad,4,1,,4464.4,0.9175,0.2885,
sterquad,4,2,,5244.1,0.9792,0.3333,
sterquad,4,3,,1974.7,0.3804,0.1202,
sterquad,4,4,,2136.6,0.4099,0.1299,
strypsil,1,1,,315.7,0.1147,0.0554,
strypsil,1,2,,1035.7,0.4131,0.2018,
strypsil,1,3,,659.8,0.2665,0.1366,
strypsil,1,4,,544.9,0.2204,0.108,
strypsil,2,1,,565.3,0.2735,0.1392,
strypsil,2,2,,758.4,0.3294,0.1716,
strypsil,2,3,,826.5,0.3521,0.1823,
strypsil,2,4,,511.1,0.1951,0.0954,
strypsil,3,1,,361.1,0.1506,0.0699,
strypsil,3,2,,562.2,0.2232,0.1053,
strypsil,3,3,,356,0.1455,0.0676,
strypsil,3,4,,391.3,0.1553,0.0728,
strypsil,4,1,,588,0.2002,0.0982,
strypsil,4,2,,1264.3,0.4981,0.2484,
strypsil,4,3,,1074.4,0.3738,0.1884,
strypsil,4,4,,440.1,0.1459,0.0717,
sympthwa,1,1,NA,3194.397,1.2202,0.4317,
sympthwa,1,2,NA,3959.25,1.5391,0.5582,
sympthwa,1,3,NA,3920.044,1.5685,0.6385,
sympthwa,1,4,NA,3939.514,1.4871,0.616,
sympthwa,2,1,NA,3039,1.0422,0.3956,
sympthwa,2,2,NA,1822.5,0.6498,0.2515,
sympthwa,2,3,NA,1992.2,0.6935,0.2539,
sympthwa,2,4,NA,3186.4,1.1787,0.4747,
sympthwa,3,1,NA,3263.3,1.181,0.488,
sympthwa,3,2,NA,1675.3,0.615,0.251,
sympthwa,3,3,NA,2695.8,1.051,0.4579,
sympthwa,3,4,NA,2613.5,0.9615,0.4019,
synoglan,1,1,a,1055.075,0.2516,0.066,
synoglan,1,1,b,887.789,0.2122,0.0562,
synoglan,1,1,c,1120.241,0.268,0.0696,
synoglan,1,1,d,714.219,0.1601,0.0405,
synoglan,1,2,a,1390.916,0.3448,0.0926,
synoglan,1,2,b,1263.336,0.3211,0.0862,
synoglan,1,2,c,1942.214,0.4954,0.128,
synoglan,1,2,d,1183.323,0.2902,0.0716,
synoglan,1,3,a,987.324,0.2425,0.0646,
synoglan,1,3,b,1011.112,0.2573,0.0692,
synoglan,1,3,c,788.745,0.1904,0.0505,
synoglan,1,3,d,1123.067,0.2798,0.0756,
synoglan,1,4,a,1566.034,0.3718,0.0922,
synoglan,1,4,b,1526.437,0.3763,0.0945,
synoglan,1,4,c,1244.036,0.2938,0.0714,
synoglan,1,4,d,569.112,0.1229,0.0296,
synoglan,2,1,a,765.849,0.2107,0.0538,
synoglan,2,1,b,505.832,0.1381,0.0354,
synoglan,2,1,c,538.371,0.1473,0.0373,
synoglan,2,1,d,464.594,0.1273,0.0318,
synoglan,2,1,e,263.451,0.0687,0.0173,
synoglan,2,2,a,1220.038,0.3321,0.0855,
synoglan,2,2,b,966.758,0.2686,0.0673,
synoglan,2,2,c,1154.57,0.3136,0.0799,
synoglan,2,2,d,1360.816,0.3755,0.0966,
synoglan,2,2,e,504.195,0.1368,0.0336,
synoglan,2,3,a,1286.253,0.3545,0.0898,
synoglan,2,3,b,1393.818,0.4101,0.1027,
synoglan,2,3,c,935.537,0.2593,0.0621,
synoglan,2,3,d,407.228,0.107,0.0255,
synoglan,2,4,a,460.22,0.1172,0.0299,
synoglan,2,4,b,452.67,0.1136,0.0293,
synoglan,2,4,c,321.652,0.0794,0.0203,
synoglan,2,4,d,291.185,0.0734,0.019,
synoglan,3,1,a,1421.568,0.4226,0.111,
synoglan,3,1,b,1566.902,0.4429,0.1136,
synoglan,3,1,c,1895.702,0.5713,0.1482,
synoglan,3,1,d,1724.877,0.518,0.1366,
synoglan,3,1,e,2207.566,0.679,0.1739,
synoglan,3,2,a,1743.706,0.5096,0.1337,
synoglan,3,2,b,1682.545,0.5065,0.1366,
synoglan,3,2,c,1478.176,0.449,0.1173,
synoglan,3,2,d,1123.103,0.3234,0.0877,
synoglan,3,2,e,1179.698,0.3372,0.0916,
synoglan,3,3,a,2462.919,0.734,0.1877,
synoglan,3,3,b,768.498,0.1895,0.0488,
synoglan,3,3,c,1028.934,0.26,0.0657,
synoglan,3,3,d,681.584,0.1628,0.0408,
synoglan,3,4,a,1194.983,0.3288,0.0831,
synoglan,3,4,b,1492.883,0.416,0.1066,
synoglan,3,4,c,812.292,0.2139,0.0536,
synoglan,3,4,d,1454.652,0.3943,0.0996,
synoglan,4,1,a,1650.268,0.5207,0.166,
synoglan,4,1,b,1950.566,0.6248,0.1978,
synoglan,4,1,c,1732.604,0.5521,0.1815,
synoglan,4,1,d,1534.456,0.4852,0.1582,
synoglan,4,2,a,1953.784,0.5719,0.1583,
synoglan,4,2,b,1360.939,0.389,0.1053,
synoglan,4,2,c,1354.564,0.3846,0.1018,
synoglan,4,2,d,2028.889,0.6109,0.1672,
synoglan,4,3,a,2631.249,0.7533,0.2531,
synoglan,4,3,b,3052.01,0.8988,0.3064,
synoglan,4,3,c,1869.954,0.513,0.1694,
synoglan,4,3,d,2477.073,0.7006,0.2292,
synoglan,4,3,e,1361.569,0.3755,0.1213,
synoglan,4,4,a,4649.404,1.5361,0.4283,
synoglan,4,4,b,2569.498,0.7995,0.22,
synoglan,4,4,c,3102.356,0.9651,0.2678,
synoglan,4,4,d,3402.529,1.0765,0.3009,
syzyaust,2,1,,854,0.2639,0.0679,
syzyaust,2,2,,845,0.2575,0.0673,
syzyaust,2,3,,565,0.1672,0.0445,
syzyaust,2,4,,892.2,0.2822,0.0753,
syzyaust,3,1,,1294.5,0.4727,0.1319,
syzyaust,3,2,,1325.3,0.4942,0.1378,
syzyaust,3,3,,1218.4,0.4358,0.1228,
syzyaust,3,4,,1433.8,0.5459,0.1494,
syzyaust,4,1,,778.9,0.2095,0.0539,
syzyaust,4,2,,896.3,0.2665,0.0837,
syzyaust,4,3,,717.7,0.219,0.0649,
syzyaust,4,4,,742.4,0.2195,0.0633,
syzycory,1,1,,1436,0.4513,0.1381,
syzycory,1,2,,1559.6,0.5417,0.1702,
syzycory,1,3,,1320.9,0.4297,0.1345,
syzycory,1,4,,1590.8,0.5328,0.1558,
syzycory,2,1,,1668.5,0.666,0.2222,
syzycory,2,2,,2015.1,0.8562,0.2981,
syzycory,2,3,,1731.7,0.6364,0.199,
syzycory,2,4,,1348.6,0.4927,0.1581,
syzycory,3,1,,1849,0.705,0.2124,
syzycory,3,2,,1031,0.4041,0.1239,
syzycory,3,3,,1584.8,0.5838,0.1784,
syzycory,3,4,,950.9,0.3557,0.1016,
syzycory,4,1,,1478.4,0.6014,0.1874,
syzycory,4,2,,1812,0.6359,0.2044,
syzycory,4,3,,1125.4,0.4251,0.1275,
syzycory,4,4,,1829.6,0.6694,0.2111,
syzycory,5,1,,683.1,0.3216,0.0898,
syzycory,5,2,,852.8,0.3801,0.109,
syzycory,5,3,,721.8,0.346,0.0977,
syzycory,5,4,,1103.8,0.476,0.1401,
syzycreb,1,1,NA,869.263,0.2909,0.0981,
syzycreb,1,2,NA,866.857,0.2997,0.102,
syzycreb,1,3,NA,923.806,0.314,0.1051,
syzycreb,1,4,NA,628.672,0.205,0.0682,
syzycreb,2,1,NA,1207.593,0.3694,0.1218,
syzycreb,2,2,NA,1536.553,0.5065,0.1758,
syzycreb,2,3,NA,1486.201,0.4965,0.1731,
syzycreb,2,4,NA,1758.006,0.579,0.2072,
syzycreb,3,1,NA,2944.239,1.0432,0.4361,
syzycreb,3,2,NA,2832.767,1.0245,0.4137,
syzycreb,3,3,NA,2823.293,1.0271,0.3996,
syzycreb,3,4,NA,3026.028,1.0796,0.4342,
syzycreb,4,1,NA,2167.5,0.6931,0.2247,
syzycreb,4,2,NA,1370.7,0.4669,0.1318,
syzycreb,4,3,NA,1763.4,0.576,0.1938,
syzycreb,4,4,NA,1486,0.4847,0.1407,
syzyfran,1,1,NA,1610.987,0.2837,0.1095,
syzyfran,1,2,NA,1215.636,0.2097,0.0831,
syzyfran,1,3,NA,1506.342,0.2748,0.1081,
syzyfran,1,4,NA,1553.342,0.2839,0.1147,
syzyfran,2,1,NA,977.5,0.1933,0.0858,
syzyfran,2,2,NA,971.5,0.1954,0.0879,
syzyfran,2,3,NA,1049.9,0.2169,0.0961,
syzyfran,2,4,NA,1242.9,0.2492,0.1139,
syzyfran,3,1,NA,1136.7,0.2793,0.1346,
syzyfran,3,2,NA,1382.4,0.3628,0.1896,
syzyfran,3,3,NA,1052.2,0.277,0.1318,
syzyfran,3,4,NA,885.2,0.2474,0.121,
syzyfran,4,1,NA,714,0.1601,0.08,
syzyfran,4,2,NA,687.9,0.1729,0.0881,
syzyfran,4,3,NA,902.8,0.2205,0.1163,
syzyfran,4,4,NA,711.8,0.1736,0.0886,
syzyhodg,1,1,NA,3829.3,0.8924,0.3393,
syzyhodg,1,2,NA,4230.6,0.9528,0.3718,
syzyhodg,1,3,NA,4161.9,0.9043,0.3521,
syzyhodg,1,4,NA,3130.9,0.6972,0.2658,
syzyhodg,2,1,,2227.6,0.668,0.2679,
syzyhodg,2,2,,2303.6,0.6549,0.2642,
syzyhodg,2,3,,2548.6,0.6987,0.2523,
syzyhodg,2,4,,1799,0.4747,0.1833,
syzyhodg,3,1,,2981.5,0.5941,0.2453,
syzyhodg,3,2,,4506.8,0.9897,0.4228,
syzyhodg,3,3,,3100,0.6393,0.2599,
syzyhodg,3,4,,3104,0.6278,0.2578,
syzyhodg,4,1,,3364.6,0.7269,0.2548,
syzyhodg,4,2,,3599.3,0.7682,0.2726,
syzyhodg,4,3,,3883.1,0.7932,0.2828,
syzyhodg,4,4,,2370.9,0.4996,0.1797,
syzyhodg,5,1,,6453.3,1.3332,0.4795,
syzyhodg,5,2,,6247.3,1.2544,0.4552,
syzyhodg,5,3,,6322.5,1.2633,0.4574,
syzyhodg,5,4,,5805.8,1.1506,0.418,
syzyoleo,1,1,NA,788.078,0.2201,0.0917,
syzyoleo,1,2,NA,765.775,0.2,0.08,
syzyoleo,1,3,NA,1065.1,0.3066,0.1138,
syzyoleo,1,4,NA,1456.823,0.4234,0.1664,
syzyoleo,2,1,,842.1,0.2819,0.108,
syzyoleo,2,2,,880.9,0.3409,0.1354,
syzyoleo,2,3,,1006.2,0.3838,0.1471,
syzyoleo,2,4,,842.9,0.338,0.1284,
syzyoleo,3,1,,828.3,0.2453,0.093,
syzyoleo,3,2,,938.1,0.2969,0.1111,
syzyoleo,3,3,,658.2,0.1891,0.071,
syzyoleo,3,4,,823,0.2349,0.0923,
syzyoleo,4,1,,999.3,0.2408,0.0933,
syzyoleo,4,2,,1328,0.3554,0.1418,
syzyoleo,4,3,,1066.6,0.3139,0.1353,
syzyoleo,4,4,,986.9,0.2776,0.1172,
tabepand,1,1,,1248.3,0.3638,0.0883,
tabepand,1,2,,1414.4,0.4167,0.1012,
tabepand,1,3,,1323.2,0.3791,0.0981,
tabepand,1,4,,1053.1,0.3108,0.0769,
tabepand,2,1,,1091.7,0.1562,0.0317,
tabepand,2,2,,2132.5,0.3189,0.0648,
tabepand,2,3,,1172.7,0.1845,0.0382,
tabepand,2,4,,2265.2,0.3422,0.0716,
tabepand,3,1,,1965.2,0.3497,0.0751,
tabepand,3,2,,2415.2,0.3964,0.0826,
tabepand,3,3,,2589.3,0.4656,0.1006,
tabepand,3,4,,1322.6,0.2392,0.0534,
tabepand,4,1,,2201.3,0.5051,0.1114,
tabepand,4,2,,1992.2,0.519,0.1363,
tabepand,4,3,,1650.8,0.3979,0.0865,
tabepand,4,4,,3009.7,0.9038,0.216,
tasminsi,1,1,NA,1811.1,0.4407,0.1802,
tasminsi,1,2,NA,1651,0.4289,0.1826,
tasminsi,1,3,NA,1764.3,0.4446,0.1594,
tasminsi,1,4,NA,1054.7,0.2765,0.1149,
tasminsi,2,1,NA,2517.2,0.6674,0.2555,
tasminsi,2,2,NA,1464.8,0.3921,0.1399,
tasminsi,2,3,NA,1743.3,0.4263,0.1527,
tasminsi,2,4,NA,2409.2,0.6446,0.2409,
tasminsi,3,1,NA,1463.8,0.3877,0.135,
tasminsi,3,2,NA,1244.9,0.3506,0.1316,
tasminsi,3,3,NA,2111.3,0.4976,0.1622,
tasminsi,3,4,NA,3256.3,0.7866,0.2724,
tasminsi,4,1,NA,1307.6,0.3522,0.1115,
tasminsi,4,2,NA,1449.4,0.3877,0.1259,
tasminsi,4,3,NA,1382.4,0.3687,0.1122,
tasminsi,4,4,NA,2094.9,0.5546,0.1754,
toectena,1,1,a,493.8,0.0994,0.0336,
toectena,1,1,b,391.9,0.0794,0.027,
toectena,1,1,c,525.3,0.1089,0.0368,
toectena,1,2,a,755.9,0.1648,0.0604,
toectena,1,2,b,593.6,0.1296,0.0468,
toectena,1,2,c,487.2,0.1031,0.0355,
toectena,1,2,d,724.3,0.1609,0.0595,
toectena,1,3,a,385,0.0829,0.0275,
toectena,1,3,b,806.6,0.1768,0.0594,
toectena,1,3,c,557.4,0.1209,0.0406,
toectena,1,4,a,795.4,0.1792,0.0606,
toectena,1,4,b,765.9,0.172,0.0589,
toectena,1,4,c,496.4,0.1122,0.0354,
toectena,2,1,a,725.4,0.1248,0.04,
toectena,2,1,b,978.4,0.1698,0.0551,
toectena,2,1,c,506.8,0.0858,0.0277,
toectena,2,2,a,727.5,0.1258,0.0405,
toectena,2,2,b,850.4,0.1443,0.0454,
toectena,2,3,a,1377,0.2398,0.0722,
toectena,2,3,b,1536.2,0.2701,0.0837,
toectena,2,3,c,1195.2,0.2072,0.0616,
toectena,2,4,a,655.4,0.1097,0.0368,
toectena,2,4,b,666.8,0.1115,0.0376,
toectena,2,4,c,481.3,0.0799,0.0265,
toectena,2,4,d,533.5,0.0882,0.0294,
toectena,3,1,a,965.6,0.1813,0.0666,
toectena,3,1,b,1222,0.2366,0.0868,
toectena,3,1,c,1128.6,0.2122,0.0729,
toectena,3,2,a,734.7,0.1265,0.0446,
toectena,3,2,b,1137.1,0.2021,0.072,
toectena,3,2,c,1271.7,0.2265,0.0805,
toectena,3,3,a,486,0.0952,0.0361,
toectena,3,3,b,710.2,0.1416,0.0539,
toectena,3,3,c,948.4,0.1885,0.071,
toectena,3,4,a,1364.4,0.2613,0.0962,
toectena,3,4,b,1114,0.2035,0.0719,
toectena,3,4,c,1065.2,0.1923,0.0701,
toectena,4,1,a,363.2,0.1206,0.0429,
toectena,4,1,b,615.8,0.1681,0.0601,
toectena,4,1,c,554.5,0.1704,0.0601,
toectena,4,1,d,732.9,0.2158,0.0769,
toectena,4,2,a,488.3,0.1287,0.0465,
toectena,4,2,b,592,0.176,0.0635,
toectena,4,2,c,583.3,0.1864,0.0673,
toectena,4,2,d,439.7,0.1432,0.0521,
toectena,4,3,a,560.1,0.1683,0.0634,
toectena,4,3,b,562.5,0.1805,0.0694,
toectena,4,3,c,520.4,0.1686,0.0658,
toectena,4,3,d,410.1,0.1348,0.0528,
toectena,4,4,a,806.7,0.1845,0.0616,
toectena,4,4,b,1189.2,0.3022,0.1061,
toectena,4,4,c,1003.2,0.2458,0.0856,
toectena,4,4,d,1122.3,0.2764,0.0968,
tooncili,1,1,a,1741.1,0.3145,0.1068,
tooncili,1,1,b,1956.9,0.3685,0.1184,
tooncili,1,1,c,2410.7,0.5018,0.1634,
tooncili,1,1,d,2270.2,0.4898,0.1601,
tooncili,1,1,e,2859.8,0.6218,0.201,
tooncili,1,1,f,1618.3,0.3561,0.1099,
tooncili,1,1,g,2552.2,0.5416,0.1721,
tooncili,1,1,h,887.7,0.1909,0.0567,
tooncili,1,2,a,1562.2,0.3131,0.1017,
tooncili,1,2,b,1858.2,0.345,0.1144,
tooncili,1,2,c,1720.8,0.3231,0.1045,
tooncili,1,2,d,1928,0.3853,0.1269,
tooncili,1,2,e,2587,0.553,0.1732,
tooncili,1,2,f,2673,0.5654,0.1804,
tooncili,1,2,g,2459.2,0.5175,0.1608,
tooncili,1,2,h,1560.4,0.3143,0.099,
tooncili,1,2,i,1067.3,0.2144,0.0666,
tooncili,1,3,a,2440,0.5182,0.1656,
tooncili,1,3,b,2096.4,0.4707,0.152,
tooncili,1,3,c,2427.9,0.5224,0.1711,
tooncili,1,3,d,2684,0.5529,0.1722,
tooncili,1,3,e,2762.6,0.6128,0.1837,
tooncili,1,3,f,1758.5,0.4009,0.1339,
tooncili,1,3,g,1603.6,0.3454,0.1014,
tooncili,1,3,h,1228,0.2633,0.0919,
tooncili,1,3,i,1613,0.3529,0.1207,
tooncili,1,3,j,970.6,0.2152,0.0622,
tooncili,1,4,a,2000.9,0.474,0.1705,
tooncili,1,4,b,2789.7,0.6374,0.2311,
tooncili,1,4,c,2845.8,0.6484,0.2279,
tooncili,1,4,d,2923.2,0.6554,0.2245,
tooncili,1,4,e,3200.3,0.7258,0.2479,
tooncili,1,4,f,2187.9,0.5132,0.1693,
tooncili,1,4,g,1199.6,0.2571,0.082,
tooncili,2,1,a,1603.3,0.3745,0.1421,
tooncili,2,1,b,2237.5,0.4988,0.1889,
tooncili,2,1,c,1935.5,0.4305,0.1771,
tooncili,2,1,d,2730.6,0.5857,0.2294,
tooncili,2,1,e,2864.2,0.6098,0.2444,
tooncili,2,1,f,2455.5,0.5483,0.221,
tooncili,2,2,a,1122.8,0.2552,0.1157,
tooncili,2,2,b,2245.7,0.5156,0.2117,
tooncili,2,2,c,2367.6,0.5737,0.2501,
tooncili,2,2,d,2152.3,0.4478,0.192,
tooncili,2,2,e,1808.8,0.4537,0.2923,
tooncili,2,2,f,2588.2,0.6166,0.2656,
