abbrev,individual_id,bundle_id,xylem_id,max_lumen_width,min_lumen_width,wall_thickness_1,wall_thickness_2,wall_thickness_3
owenveno,2,1,4,0.02213,0.01562,0.00167,0.00142,0.00168
owenveno,2,1,5,0.019,0.01313,0.00178,0.00139,0.00155
owenveno,2,2,1,0.02387,0.02518,0.00149,0.00158,0.00166
owenveno,2,2,2,0.02765,0.02279,0.00174,0.0016,0.00152
owenveno,2,2,3,0.02094,0.01707,0.0016,0.00166,0.0015
owenveno,2,2,4,0.02047,0.02108,0.00169,0.0017,0.00171
owenveno,2,2,5,0.01914,0.01813,0.00135,0.00181,0.00148
owenveno,2,3,1,0.01994,0.01727,0.00167,0.00159,0.0017
owenveno,2,3,2,0.03571,0.02265,0.00193,0.0016,0.00165
owenveno,2,3,3,0.0272,0.02324,0.00169,0.00209,0.00155
owenveno,2,3,4,0.01932,0.01988,0.00187,0.00136,0.00142
owenveno,2,3,5,0.03657,0.02475,0.00193,0.0017,0.00192
sterquad,1,1,1,0.03529,0.02944,0.00136,0.00169,0.00135
sterquad,1,1,2,0.03312,0.02618,0.00162,0.0013,0.00154
sterquad,1,1,3,0.02677,0.02758,0.00148,0.00147,0.00136
sterquad,1,1,4,0.0355,0.01561,0.00176,0.00178,0.00148
sterquad,1,1,5,0.02347,0.02005,0.00162,0.00162,0.00137
sterquad,1,2,1,0.02447,0.02591,0.00188,0.00205,0.00181
sterquad,1,2,2,0.02363,0.01713,0.00161,0.00138,0.00155
sterquad,1,2,3,0.02397,0.02132,0.00142,0.00176,0.00156
sterquad,1,2,4,0.02964,0.0201,0.00156,0.00168,0.0017
sterquad,1,2,5,0.02743,0.01949,0.00166,0.00175,0.0017
sterquad,1,3,1,0.02587,0.01583,0.00169,0.00146,0.00175
sterquad,1,3,2,0.03858,0.03441,0.00167,0.00173,0.00154
sterquad,1,3,3,0.03259,0.01914,0.00191,0.0014,0.00173
sterquad,1,3,4,0.0322,0.01737,0.00175,0.00173,0.0019
sterquad,1,3,5,0.04174,0.0361,0.00167,0.00203,0.0018
sterquad,2,1,1,0.0383,0.02878,0.00142,0.00155,0.00154
sterquad,2,1,2,0.02804,0.02993,0.00146,0.00153,0.00147
sterquad,2,1,3,0.03182,0.02946,0.0018,0.00148,0.00168
sterquad,2,1,4,0.04034,0.02377,0.00154,0.00198,0.00164
sterquad,2,1,5,0.03503,0.02865,0.00178,0.00179,0.00176
sterquad,2,2,1,0.04106,0.03622,0.00165,0.00154,0.00154
sterquad,2,2,2,0.0307,0.02253,0.00165,0.00167,0.00164
sterquad,2,2,3,0.0363,0.0265,0.0018,0.00162,0.00176
sterquad,2,2,4,0.02899,0.01967,0.00171,0.00164,0.00152
sterquad,2,2,5,0.02154,0.01956,0.00167,0.00128,0.00151
sterquad,2,3,1,0.04066,0.03573,0.00175,0.00161,0.00164
sterquad,2,3,2,0.03631,0.02467,0.00153,0.00138,0.00167
sterquad,2,3,3,0.04367,0.03858,0.00152,0.00167,0.0014
sterquad,2,3,4,0.0387,0.03431,0.00152,0.00171,0.00153
sterquad,2,3,5,0.04692,0.03822,0.00173,0.00161,0.00157
endimuel,1,1,1,0.0086,0.00656,0.00142,0.00175,0.00166
endimuel,1,1,2,0.00832,0.00876,0.00201,0.00188,0.00191
endimuel,1,1,3,0.01635,0.00924,0.00178,0.00176,0.00159
endimuel,1,1,4,0.01327,0.00744,0.0023,0.00178,0.00153
endimuel,1,1,5,0.00974,0.00655,0.0016,0.00175,0.00183
endimuel,1,2,1,0.01146,0.00645,0.00207,0.00142,0.00176
endimuel,1,2,2,0.01019,0.0089,0.00176,0.00159,0.0022
endimuel,1,2,3,0.00879,0.00745,0.00164,0.00225,0.00201
endimuel,1,2,4,0.01664,0.00819,0.00195,0.00173,0.00189
endimuel,1,2,5,0.01638,0.01228,0.00186,0.00201,0.00154
endimuel,1,3,1,0.01636,0.01157,0.00148,0.00195,0.00148
endimuel,1,3,2,0.00921,0.00826,0.00167,0.00163,0.00133
endimuel,1,3,3,0.01381,0.01172,0.00176,0.00166,0.00131
endimuel,1,3,4,0.00922,0.00841,0.00166,0.00183,0.00152
endimuel,1,3,5,0.01174,0.0084,0.00198,0.00188,0.00156
endimuel,2,1,1,0.01833,0.01284,0.00171,0.00128,0.00131
endimuel,2,1,2,0.01342,0.00953,0.00148,0.00142,0.00161
endimuel,2,1,3,0.01975,0.01195,0.00142,0.00164,0.00139
endimuel,2,1,4,0.01665,0.01376,0.00151,0.00187,0.00212
endimuel,2,1,5,0.01308,0.01123,0.00162,0.00158,0.00147
endimuel,2,2,1,0.01075,0.00985,0.00161,0.00159,0.00134
endimuel,2,2,2,0.01759,0.00987,0.00148,0.00169,0.00145
endimuel,2,2,3,0.01244,0.01262,0.00161,0.00155,0.00136
endimuel,2,2,4,0.01811,0.01031,0.00134,0.00134,0.00136
endimuel,2,2,5,0.01157,0.0096,0.0012,0.00175,0.00143
endimuel,2,3,1,0.01398,0.01215,0.00128,0.0015,0.00125
endimuel,2,3,2,0.0114,0.01026,0.00158,0.00158,0.00142
endimuel,2,3,3,0.01609,0.00966,0.00133,0.00109,0.00132
endimuel,2,3,4,0.01109,0.01152,0.00144,0.00186,0.00154
endimuel,2,3,5,0.01087,0.01108,0.00181,0.00176,0.00173
endimuel,3,1,1,0.01007,0.0067,0.00303,0.00171,0.00182
endimuel,3,1,2,0.01294,0.01066,0.00188,0.00204,0.00225
endimuel,3,1,3,0.01458,0.0105,0.00225,0.00181,0.00219
endimuel,3,1,4,0.01654,0.01573,0.00197,0.002,0.00217
endimuel,3,1,5,0.01647,0.0147,0.00138,0.00159,0.00162
endimuel,3,2,1,0.01172,0.01191,0.00152,0.00169,0.00131
endimuel,3,2,2,0.01872,0.00947,0.00137,0.00195,0.00132
endimuel,3,2,3,0.02063,0.01236,0.00176,0.00144,0.00183
endimuel,3,2,4,0.01255,0.01247,0.00273,0.00229,0.00191
endimuel,3,2,5,0.01484,0.0119,0.00212,0.0023,0.00259
endimuel,3,3,1,0.01774,0.01774,0.00191,0.00197,0.00206
endimuel,3,3,2,0.01566,0.01437,0.00212,0.00202,0.00208
endimuel,3,3,3,0.01295,0.01125,0.00203,0.00196,0.00207
endimuel,3,3,4,0.01826,0.01742,0.00185,0.00225,0.00213
endimuel,3,3,5,0.01471,0.01229,0.00193,0.00193,0.00217
endihaye,2,1,1,0.0149,0.01017,0.00218,0.00167,0.00204
endihaye,2,1,2,0.01685,0.009,0.00208,0.00152,0.00188
endihaye,2,1,3,0.01102,0.00927,0.00167,0.00175,0.00151
endihaye,2,1,4,0.00942,0.0091,0.00128,0.00144,0.00136
endihaye,2,1,5,0.01298,0.01217,0.00162,0.0015,0.00146
endihaye,2,2,1,0.01532,0.0123,0.00185,0.00153,0.00205
endihaye,2,2,2,0.01136,0.01135,0.00199,0.00172,0.00162
endihaye,2,2,3,0.00949,0.0078,0.00139,0.00153,0.00199
endihaye,2,2,4,0.00977,0.00933,0.00158,0.00148,0.00122
endihaye,2,2,5,0.01235,0.00935,0.00149,0.00175,0.00154
endihaye,2,3,1,0.01628,0.01081,0.00193,0.00178,0.00212
endihaye,2,3,2,0.01026,0.00727,0.00188,0.00152,0.00161
endihaye,2,3,3,0.01645,0.00948,0.00228,0.0019,0.00175
endihaye,2,3,4,0.01115,0.00858,0.00179,0.00166,0.00156
endihaye,2,3,5,0.01177,0.01105,0.00178,0.00179,0.00183
ixorbeck,1,1,1,0.01256,0.01248,0.00179,0.00218,0.00201
ixorbeck,1,1,2,0.01362,0.01351,0.00229,0.00222,0.00199
ixorbeck,1,1,3,0.01162,0.00738,0.0018,0.00256,0.00183
ixorbeck,1,1,4,0.01452,0.0119,0.00192,0.00191,0.00164
ixorbeck,1,1,5,0.01424,0.01418,0.00215,0.00181,0.00191
ixorbeck,1,2,1,0.01596,0.01346,0.00212,0.00204,0.0025
ixorbeck,1,2,2,0.01348,0.01157,0.00226,0.00216,0.00205
ixorbeck,1,2,3,0.01749,0.01127,0.00196,0.00162,0.00197
ixorbeck,1,2,4,0.01508,0.01038,0.00199,0.00171,0.002
ixorbeck,1,2,5,0.01724,0.01251,0.00231,0.00247,0.00181
ixorbeck,1,3,1,0.01224,0.01099,0.00192,0.00202,0.00226
ixorbeck,1,3,2,0.01442,0.01195,0.00197,0.00191,0.00224
ixorbeck,1,3,3,0.01582,0.01177,0.00266,0.00206,0.00175
ixorbeck,1,3,4,0.01689,0.01242,0.00197,0.00221,0.00153
ixorbeck,1,3,5,0.01898,0.014,0.00204,0.00196,0.00211
ixorbeck,2,1,1,0.01223,0.01168,0.00158,0.00203,0.00178
ixorbeck,2,1,2,0.0106,0.0113,0.00251,0.0021,0.00204
ixorbeck,2,1,3,0.01124,0.01076,0.00199,0.00199,0.00188
ixorbeck,2,1,4,0.01056,0.00932,0.00183,0.00164,0.00196
ixorbeck,2,1,5,0.0123,0.01169,0.00245,0.0025,0.00244
ixorbeck,2,2,1,0.01072,0.01014,0.002,0.00215,0.00191
ixorbeck,2,2,2,0.01247,0.01192,0.00267,0.00209,0.00217
ixorbeck,2,2,3,0.01123,0.01019,0.00173,0.00205,0.00206
ixorbeck,2,2,4,0.01344,0.01238,0.00174,0.00189,0.00208
ixorbeck,2,2,5,0.01034,0.01006,0.00221,0.00198,0.00213
ixorbeck,2,3,1,0.01124,0.01167,0.00215,0.00197,0.00201
ixorbeck,2,3,2,0.01031,0.01075,0.0023,0.00169,0.00188
ixorbeck,2,3,3,0.01548,0.01152,0.00268,0.00199,0.00188
ixorbeck,2,3,4,0.01395,0.01098,0.00175,0.00222,0.00197
ixorbeck,2,3,5,0.01314,0.01276,0.00235,0.00227,0.00206
flinxant,2,1,1,0.02628,0.02176,0.00162,0.00162,0.00164
flinxant,2,1,2,0.03089,0.0243,0.00185,0.00176,0.00171
flinxant,2,1,3,0.02845,0.01526,0.00156,0.0018,0.00128
flinxant,2,1,4,0.04937,0.02667,0.00183,0.00137,0.00193
flinxant,2,1,5,0.03328,0.02164,0.00182,0.00199,0.00182
flinxant,2,2,1,0.02562,0.02072,0.0017,0.00164,0.0016
flinxant,2,2,2,0.03435,0.02128,0.00161,0.00186,0.00154
flinxant,2,2,3,0.03684,0.02147,0.00165,0.00147,0.00142
flinxant,2,2,4,0.045,0.03704,0.00239,0.00173,0.00155
flinxant,2,2,5,0.0243,0.023,0.00185,0.00148,0.0017
flinxant,2,3,1,0.03643,0.01981,0.00137,0.00197,0.00161
flinxant,2,3,2,0.04108,0.03684,0.00164,0.00142,0.00169
flinxant,2,3,3,0.03734,0.02708,0.00147,0.00145,0.00133
flinxant,2,3,4,0.02163,0.02252,0.00157,0.00169,0.00173
flinxant,2,3,5,0.02908,0.02269,0.00173,0.00178,0.00185
flinxant,3,1,1,0.03015,0.0299,0.0014,0.00142,0.00137
flinxant,3,1,2,0.03602,0.02927,0.00201,0.00197,0.00132
flinxant,3,1,3,0.02649,0.02004,0.00221,0.00153,0.00156
flinxant,3,1,4,0.03385,0.0325,0.00179,0.00176,0.00178
flinxant,3,1,5,0.03644,0.02337,0.0017,0.00116,0.00138
flinxant,3,2,1,0.04279,0.03674,0.00167,0.00175,0.00154
flinxant,3,2,2,0.02782,0.01965,0.00164,0.00176,0.00142
flinxant,3,2,3,0.02745,0.01801,0.00191,0.00197,0.00174
flinxant,3,2,4,0.02434,0.02113,0.00198,0.00165,0.00157
flinxant,3,2,5,0.02398,0.02097,0.00184,0.00223,0.00183
flinxant,3,3,1,0.03725,0.0261,0.00201,0.00216,0.00156
flinxant,3,3,2,0.03359,0.03141,0.00161,0.00178,0.00197
flinxant,3,3,3,0.03249,0.02985,0.00193,0.00186,0.00173
flinxant,3,3,4,0.03867,0.02334,0.00188,0.00176,0.00176
flinxant,3,3,5,0.03127,0.02532,0.00176,0.00206,0.00157
rhodarge,2,1,1,0.01351,0.0097,0.00191,0.002,0.00193
rhodarge,2,1,2,0.0109,0.00961,0.00227,0.0022,0.00195
rhodarge,2,1,3,0.01492,0.01057,0.00181,0.00168,0.00237
rhodarge,2,1,4,0.0113,0.00902,0.00204,0.00276,0.00207
rhodarge,2,1,5,0.01071,0.0093,0.00208,0.002,0.0021
rhodarge,2,2,1,0.01193,0.00729,0.00189,0.00209,0.00222
rhodarge,2,2,2,0.01164,0.00853,0.00206,0.00176,0.00247
rhodarge,2,2,3,0.01071,0.00577,0.00154,0.00235,0.00173
rhodarge,2,2,4,0.01102,0.00941,0.00203,0.00183,0.00181
rhodarge,2,2,5,0.01136,0.01081,0.0018,0.00229,0.00198
rhodarge,2,3,1,0.0116,0.00789,0.00239,0.00183,0.00177
rhodarge,2,3,2,0.01169,0.00802,0.00218,0.00168,0.00154
rhodarge,2,3,3,0.01055,0.00847,0.0022,0.00174,0.00189
rhodarge,2,3,4,0.01321,0.00867,0.00227,0.00149,0.00157
rhodarge,2,3,5,0.0139,0.0096,0.00168,0.00199,0.00162
rhodarge,3,1,1,0.01332,0.00927,0.00202,0.00242,0.00203
rhodarge,3,1,2,0.01283,0.00942,0.00215,0.00201,0.00201
rhodarge,3,1,3,0.01103,0.01008,0.00215,0.00218,0.00208
rhodarge,3,1,4,0.01173,0.00941,0.00204,0.00228,0.00218
rhodarge,3,1,5,0.01249,0.00921,0.00159,0.00191,0.00208
rhodarge,3,2,1,0.01357,0.00945,0.00207,0.00204,0.00218
rhodarge,3,2,2,0.01319,0.0115,0.00235,0.00205,0.00198
rhodarge,3,2,3,0.01021,0.01113,0.00218,0.00173,0.00163
rhodarge,3,2,4,0.01632,0.01041,0.00216,0.00171,0.00185
rhodarge,3,2,5,0.01212,0.00941,0.00202,0.00186,0.00172
rhodarge,3,3,1,0.0143,0.0098,0.00196,0.00153,0.00205
rhodarge,3,3,2,0.0104,0.00802,0.00191,0.00196,0.00188
rhodarge,3,3,3,0.01054,0.00694,0.00218,0.00188,0.00193
rhodarge,3,3,4,0.01253,0.00776,0.00167,0.00237,0.00184
rhodarge,3,3,5,0.0112,0.00778,0.00173,0.00156,0.00152
wilkaust,1,1,1,0.02226,0.01585,0.00245,0.0021,0.00242
wilkaust,1,1,2,0.02262,0.01123,0.00218,0.00211,0.00218
wilkaust,1,1,3,0.02967,0.01598,0.00274,0.00274,0.00294
wilkaust,1,1,4,0.02957,0.01699,0.00285,0.00278,0.00296
wilkaust,1,1,5,0.02246,0.00966,0.00255,0.00197,0.00198
wilkaust,1,2,1,0.01635,0.01878,0.00273,0.00259,0.00264
wilkaust,1,2,2,0.02011,0.02008,0.00267,0.00225,0.00264
wilkaust,1,2,3,0.01706,0.01487,0.00265,0.00264,0.00236
wilkaust,1,2,4,0.02076,0.01087,0.00259,0.00249,0.00303
wilkaust,1,2,5,0.01535,0.01494,0.00229,0.0022,0.00263
wilkaust,1,3,1,0.02041,0.01839,0.00262,0.00244,0.00275
wilkaust,1,3,2,0.01399,0.01113,0.00229,0.00218,0.00249
wilkaust,1,3,3,0.02308,0.01674,0.00245,0.0023,0.00234
wilkaust,1,3,4,0.0226,0.01851,0.00273,0.00249,0.00229
wilkaust,1,3,5,0.02119,0.0212,0.00224,0.00266,0.00229
wilkaust,2,1,1,0.0245,0.01161,0.00153,0.00248,0.00185
wilkaust,2,1,2,0.01845,0.01917,0.00254,0.00256,0.00262
wilkaust,2,1,3,0.02146,0.01395,0.00213,0.00223,0.00188
wilkaust,2,1,4,0.01534,0.01458,0.00209,0.00201,0.0023
wilkaust,2,1,5,0.01737,0.01697,0.00243,0.00224,0.00238
wilkaust,2,2,1,0.02529,0.01714,0.00279,0.00254,0.00176
wilkaust,2,2,2,0.02111,0.01368,0.00217,0.00226,0.00179
wilkaust,2,2,3,0.02324,0.01681,0.00266,0.00238,0.00216
wilkaust,2,2,4,0.02042,0.01145,0.0017,0.00225,0.00239
wilkaust,2,2,5,0.01712,0.01203,0.00251,0.00203,0.00154
wilkaust,2,3,1,0.01817,0.01727,0.00231,0.00256,0.00186
wilkaust,2,3,2,0.01308,0.0097,0.0022,0.0018,0.00218
wilkaust,2,3,3,0.01831,0.01105,0.00178,0.0021,0.0018
wilkaust,2,3,4,0.0151,0.01026,0.00237,0.00177,0.00191
wilkaust,2,3,5,0.01711,0.01562,0.00259,0.00197,0.00211
wilkaust,3,1,1,0.0164,0.01437,0.00236,0.00212,0.00222
wilkaust,3,1,2,0.01715,0.01243,0.00248,0.00201,0.00198
wilkaust,3,1,3,0.01709,0.01059,0.00221,0.0025,0.00215
wilkaust,3,1,4,0.01536,0.00615,0.0018,0.00208,0.00176
wilkaust,3,1,5,0.01589,0.00861,0.00178,0.00195,0.00185
wilkaust,3,2,1,0.02054,0.01654,0.00242,0.00235,0.00185
wilkaust,3,2,2,0.01699,0.0161,0.00195,0.00198,0.00206
wilkaust,3,2,3,0.01659,0.01514,0.00198,0.0017,0.00175
wilkaust,3,2,4,0.01877,0.01453,0.00197,0.00203,0.00185
wilkaust,3,2,5,0.01713,0.0135,0.00171,0.00168,0.00187
wilkaust,3,3,1,0.01516,0.01288,0.00228,0.00239,0.00234
wilkaust,3,3,2,0.0145,0.01375,0.0017,0.00228,0.00194
wilkaust,3,3,3,0.01387,0.01205,0.00226,0.00188,0.00201
wilkaust,3,3,4,0.014,0.01184,0.00193,0.0019,0.00181
wilkaust,3,3,5,0.01354,0.01303,0.00226,0.00216,0.0022
pentaust,2,1,1,0.02239,0.01812,0.00165,0.00157,0.00134
pentaust,2,1,2,0.02119,0.01527,0.00171,0.00136,0.00116
pentaust,2,1,3,0.02086,0.01625,0.00137,0.00149,0.00132
pentaust,2,1,4,0.02833,0.02249,0.00163,0.0013,0.00129
pentaust,2,1,5,0.03075,0.02114,0.00188,0.00154,0.00142
pentaust,2,2,1,0.02912,0.02013,0.00159,0.00154,0.0018
pentaust,2,2,2,0.035,0.02481,0.00177,0.00174,0.00152
pentaust,2,2,3,0.03402,0.02145,0.00177,0.00126,0.00144
pentaust,2,2,4,0.02823,0.02421,0.00168,0.00204,0.00165
pentaust,2,2,5,0.02948,0.01797,0.00198,0.00147,0.00164
pentaust,2,3,1,0.02256,0.01752,0.0018,0.00164,0.00161
pentaust,2,3,2,0.02533,0.01939,0.00164,0.00181,0.00148
pentaust,2,3,3,0.03253,0.02304,0.00164,0.00149,0.00144
pentaust,2,3,4,0.02207,0.01744,0.00144,0.00147,0.00147
pentaust,2,3,5,0.03068,0.01781,0.00195,0.00164,0.00148
pentaust,3,1,1,0.03383,0.0265,0.00242,0.00253,0.00263
pentaust,3,1,2,0.0206,0.01832,0.00157,0.00176,0.00198
pentaust,3,1,3,0.0242,0.018,0.00181,0.00182,0.00169
pentaust,3,1,4,0.03471,0.02461,0.0023,0.00169,0.00218
pentaust,3,1,5,0.02944,0.02327,0.00221,0.00205,0.00219
pentaust,3,2,1,0.02314,0.01911,0.00201,0.00185,0.00212
pentaust,3,2,2,0.02197,0.0201,0.00212,0.00232,0.00188
pentaust,3,2,3,0.02165,0.01763,0.00171,0.00188,0.0018
pentaust,3,2,4,0.02038,0.01522,0.00194,0.00188,0.0016
pentaust,3,2,5,0.01838,0.01686,0.00142,0.00221,0.00175
pentaust,3,3,1,0.02918,0.02678,0.00207,0.00201,0.00191
pentaust,3,3,2,0.02158,0.01931,0.00173,0.00166,0.00191
pentaust,3,3,3,0.0244,0.02138,0.00153,0.00176,0.00157
pentaust,3,3,4,0.02424,0.02457,0.00148,0.00186,0.00179
pentaust,3,3,5,0.03549,0.02639,0.00225,0.00181,0.00199
atalsali,1,1,1,0.04332,0.02406,0.00191,0.00152,0.00189
atalsali,1,1,2,0.03423,0.02101,0.00166,0.00186,0.00175
atalsali,1,1,3,0.02695,0.02334,0.00168,0.00146,0.00161
atalsali,1,1,4,0.02817,0.02229,0.00152,0.00172,0.00203
atalsali,1,1,5,0.03604,0.01974,0.00143,0.00168,0.00181
atalsali,1,2,1,0.03078,0.0207,0.00167,0.00158,0.00152
atalsali,1,2,2,0.03209,0.02409,0.00169,0.00174,0.00183
atalsali,1,2,3,0.0326,0.01488,0.00131,0.00171,0.00178
atalsali,1,2,4,0.0338,0.01791,0.00181,0.00175,0.00169
atalsali,1,2,5,0.02536,0.01907,0.0015,0.00203,0.00175
atalsali,1,3,1,0.03671,0.02625,0.00203,0.00191,0.00188
atalsali,1,3,2,0.03056,0.02176,0.0018,0.00177,0.00187
atalsali,1,3,3,0.03303,0.02311,0.00181,0.00157,0.00171
atalsali,1,3,4,0.02603,0.01899,0.00164,0.00178,0.00145
atalsali,1,3,5,0.02908,0.01833,0.00154,0.00173,0.00193
atalsali,2,1,1,0.01007,0.00878,0.00152,0.00147,0.00135
atalsali,2,1,2,0.02187,0.01983,0.00244,0.00181,0.0017
atalsali,2,1,3,0.01255,0.01243,0.00193,0.00203,0.00219
atalsali,2,1,4,0.01895,0.01615,0.0017,0.00195,0.00167
atalsali,2,1,5,0.01866,0.01441,0.00193,0.00171,0.00177
atalsali,2,2,1,0.02228,0.0186,0.0022,0.00175,0.00165
atalsali,2,2,2,0.01506,0.0125,0.002,0.00205,0.00203
atalsali,2,2,3,0.02197,0.01661,0.00179,0.00193,0.00168
atalsali,2,2,4,0.0156,0.01249,0.00171,0.00149,0.00171
atalsali,2,2,5,0.02391,0.01704,0.00151,0.00175,0.00162
atalsali,2,3,1,0.02091,0.01481,0.00159,0.00204,0.00195
atalsali,2,3,2,0.01565,0.01323,0.00159,0.00145,0.00137
atalsali,2,3,3,0.01481,0.01207,0.00156,0.0015,0.00193
atalsali,2,3,4,0.015,0.01117,0.00181,0.00179,0.00144
atalsali,2,3,5,0.01607,0.01377,0.00176,0.00143,0.00155
atalsali,3,1,1,0.0195,0.01446,0.00188,0.00169,0.0018
atalsali,3,1,2,0.01357,0.0105,0.00169,0.00196,0.00183
atalsali,3,1,3,0.01641,0.01581,0.00173,0.00211,0.00192
atalsali,3,1,4,0.02176,0.02021,0.0021,0.00207,0.00198
atalsali,3,1,5,0.02094,0.01918,0.00223,0.00231,0.00195
atalsali,3,2,1,0.01702,0.01283,0.00228,0.00204,0.00197
atalsali,3,2,2,0.03112,0.02168,0.00159,0.00187,0.00235
atalsali,3,2,3,0.02391,0.01414,0.00167,0.0019,0.00167
atalsali,3,2,4,0.02198,0.01621,0.00224,0.00193,0.00195
atalsali,3,2,5,0.02367,0.01981,0.00266,0.00231,0.00268
atalsali,3,3,1,0.02144,0.0194,0.00213,0.00242,0.00204
atalsali,3,3,2,0.0166,0.01456,0.00203,0.00232,0.00213
atalsali,3,3,3,0.01849,0.01473,0.00208,0.00192,0.00251
atalsali,3,3,4,0.02018,0.01662,0.00194,0.00205,0.00217
atalsali,3,3,5,0.02437,0.01996,0.00193,0.00218,0.002
elatnerv,2,1,1,0.04098,0.03124,0.00171,0.00193,0.00185
elatnerv,2,1,2,0.02899,0.02249,0.00157,0.00185,0.00176
elatnerv,2,1,3,0.02592,0.02456,0.00165,0.00156,0.00165
elatnerv,2,1,4,0.03571,0.025,0.0018,0.00156,0.00181
elatnerv,2,1,5,0.04396,0.02445,0.00176,0.002,0.00194
elatnerv,2,2,1,0.04354,0.02071,0.00154,0.00186,0.00183
elatnerv,2,2,2,0.03198,0.01253,0.00178,0.00162,0.00175
elatnerv,2,2,3,0.02815,0.01398,0.00136,0.00183,0.00173
elatnerv,2,2,4,0.03001,0.02055,0.00148,0.0018,0.00191
elatnerv,2,2,5,0.03002,0.01673,0.00186,0.00144,0.00168
elatnerv,2,3,1,0.02672,0.01944,0.00164,0.00151,0.00169
elatnerv,2,3,2,0.03459,0.0228,0.00188,0.00182,0.00161
elatnerv,2,3,3,0.03396,0.03156,0.00186,0.00193,0.00147
elatnerv,2,3,4,0.03098,0.02766,0.00202,0.0019,0.0018
elatnerv,2,3,5,0.02631,0.02133,0.00145,0.00197,0.00156
elatnerv,3,1,1,0.01934,0.01783,0.00173,0.00157,0.00196
elatnerv,3,1,2,0.02383,0.02091,0.00144,0.00204,0.00154
elatnerv,3,1,3,0.02455,0.01631,0.00209,0.00206,0.00141
elatnerv,3,1,4,0.03409,0.02163,0.00216,0.00202,0.00157
elatnerv,3,1,5,0.02786,0.02619,0.00209,0.00176,0.00176
elatnerv,3,2,1,0.03216,0.02717,0.00178,0.00159,0.00201
elatnerv,3,2,2,0.02518,0.02541,0.00212,0.00177,0.00154
elatnerv,3,2,3,0.02285,0.02158,0.00166,0.00185,0.00162
elatnerv,3,2,4,0.02669,0.02614,0.00171,0.00166,0.00173
elatnerv,3,2,5,0.02315,0.01891,0.0021,0.00173,0.00176
elatnerv,3,3,1,0.04233,0.0273,0.00188,0.00232,0.00208
elatnerv,3,3,2,0.03094,0.02583,0.00234,0.002,0.00191
elatnerv,3,3,3,0.04173,0.02362,0.00201,0.00173,0.00194
elatnerv,3,3,4,0.03765,0.03279,0.00225,0.00186,0.00178
elatnerv,3,3,5,0.03199,0.03,0.002,0.00177,0.00164
alecconn,1,1,1,0.02501,0.02133,0.00157,0.00148,0.00154
alecconn,1,1,2,0.02856,0.01877,0.00197,0.00126,0.00126
alecconn,1,1,3,0.01836,0.01737,0.0015,0.00144,0.00138
alecconn,1,1,4,0.01818,0.01709,0.00144,0.00131,0.00131
alecconn,1,1,5,0.02473,0.02175,0.00166,0.0014,0.00154
alecconn,1,2,1,0.02745,0.02271,0.00159,0.00164,0.00167
alecconn,1,2,2,0.01736,0.00904,0.00116,0.00131,0.00164
alecconn,1,2,3,0.02144,0.01296,0.00142,0.00153,0.00143
alecconn,1,2,4,0.02398,0.02043,0.00155,0.00162,0.00146
alecconn,1,2,5,0.0203,0.0189,0.00154,0.00154,0.00164
alecconn,1,3,1,0.02536,0.01778,0.00157,0.0017,0.00155
alecconn,1,3,2,0.02112,0.01975,0.00162,0.0017,0.00181
alecconn,1,3,3,0.03583,0.02278,0.00131,0.00162,0.00215
alecconn,1,3,4,0.02085,0.01967,0.00153,0.00161,0.00176
alecconn,1,3,5,0.02618,0.02091,0.00178,0.00169,0.00164
alecconn,2,1,1,0.01882,0.01841,0.00144,0.00149,0.00155
alecconn,2,1,2,0.02637,0.02059,0.00161,0.00163,0.00144
alecconn,2,1,3,0.03614,0.02012,0.00204,0.00168,0.00154
alecconn,2,1,4,0.03565,0.0307,0.00175,0.00181,0.00215
alecconn,2,1,5,0.02949,0.02112,0.00188,0.00205,0.00173
alecconn,2,2,1,0.02682,0.02797,0.00143,0.00151,0.00204
alecconn,2,2,2,0.01127,0.0122,0.00144,0.0011,0.00122
alecconn,2,2,3,0.02931,0.02346,0.002,0.00137,0.00164
alecconn,2,2,4,0.02473,0.01952,0.00153,0.00159,0.00159
alecconn,2,2,5,0.01841,0.01431,0.00152,0.00149,0.00151
alecconn,2,3,1,0.02735,0.02628,0.00155,0.00166,0.00173
alecconn,2,3,2,0.02988,0.02113,0.0021,0.0017,0.00153
alecconn,2,3,3,0.02262,0.0196,0.00184,0.00164,0.0021
alecconn,2,3,4,0.03206,0.02792,0.00201,0.00164,0.002
alecconn,2,3,5,0.03118,0.02208,0.00192,0.00161,0.00185
alecconn,3,1,1,0.01182,0.0106,0.00124,0.00138,0.00116
alecconn,3,1,2,0.01986,0.01353,0.00121,0.00138,0.00151
alecconn,3,1,3,0.01648,0.01075,0.00144,0.00124,0.0012
alecconn,3,1,4,0.02034,0.01972,0.00164,0.0017,0.00188
alecconn,3,1,5,0.01573,0.01486,0.0023,0.00166,0.00181
alecconn,3,2,1,0.0239,0.01613,0.00162,0.00168,0.00154
alecconn,3,2,2,0.02504,0.01729,0.00149,0.0016,0.00143
alecconn,3,2,3,0.02305,0.0177,0.00165,0.00184,0.00169
alecconn,3,2,4,0.02088,0.01381,0.00163,0.00157,0.00146
alecconn,3,2,5,0.01683,0.01075,0.00149,0.00156,0.00153
alecconn,3,3,1,0.01147,0.0076,0.00149,0.00121,0.00126
