site,genus,species,trait,units,trans,mult,offset,trait_description,replicates,umean,site_P_Ep_mean,species_P_Ep_mean
Toolangi,Eucalyptus,nitens,lvs/root.mass,g g-b,log,1,0,Dry total leaf mass (y) standardized by dry root mass (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.969),8,1.66712766647652,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,nitens,leaf.P.md2,MPa,log,-1,0,Pressure of midday leaf or unbagged leaf during leaf hydraulic conductance measurement,5,0.473017589966184,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,nitens,leaf.P.pd,MPa,log,-1,0,predawn leaf pressure,5,-0.529621633025818,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,nitens,n.trunks,count,log,1,0,number of shoots at ground level (for barea.mm),7,0.0990210257940427,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,nitens,refl.adax/abax,unitless,log,1,0,spectral Total Visible Reflectance ratio - adaxial/abaxial,8,-0.190372261540688,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,nitens,den.brk.trunk,g cm-3,log,1,0,bark density (dry mass / fresh volume),7,-1.18245979527377,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,nitens,lvs.area,cm2,log,1,0,Whole plant fresh leaf area calculated from total dry mass and SLA ,7,11.7444542362937,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,nitens,shoot-lig.mass,g,log,1,0,Whole shoot dry mass excl lignotuber,7,8.50788108667101,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,obliqua,basal.area,mm2,log,1,0,basal area of all shoots at ground level,7,7.34290554165325,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,conduit.dens,mm-2,log,1,0,number of xylem conduits per cross-sectional area. From rehydrated narrow diameter stems used for conductivity measurements,4,4.11237492070723,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,conduit.HWD,um,log,1,0,Hydraulically weighted average conduit diameter. From rehydrated narrow diameter stems used for conductivity measurements,4,3.79379922698354,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,gmin,mmol H2O m-2 s-1,log,1,0,minimum leaf conductance (per one sided area) of excised leaf in the dark before FvFm drops. Avg of *kept* points,5,3.36572484373173,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,kleaf,mmol s-1 m-2 MPa-1,log,1,0,Leaf hydraulic conductance,4,2.72184026252216,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,Ks.theo,g s-1 MPa-1 mm-1,log,1,0,Theoretical stem hydraulic conductivity per xylem area. From rehydrated narrow diameter stems used for conductivity measurements,4,1.7609612679953,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,Kstem/lvs.a,g mm s-1 MPa-1 mm-2,log,1,0,leaf area specific hydraulic conductivity (conductivity / area),4,6.1078283492825,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,Kstem/xyl.a.r,g s-1 MPa-1 mm-1,log,1,0,xylem area specific hydraulic conductivity rescaled to median stem diameter,4,0.508930682866776,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,lvs/root.mass,g g-b,log,1,0,Dry total leaf mass (y) standardized by dry root mass (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.969),8,1.49929296012488,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,leaf.P.md2,MPa,log,-1,0,Pressure of midday leaf or unbagged leaf during leaf hydraulic conductance measurement,5,0.482452853961149,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,leaf.P.pd,MPa,log,-1,0,predawn leaf pressure,5,-0.579630389047088,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,n.trunks,count,log,1,0,number of shoots at ground level (for barea.mm),7,1.17903252080266,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,refl.adax/abax,unitless,log,1,0,spectral Total Visible Reflectance ratio - adaxial/abaxial,8,-0.40071485338558,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,den.brk.trunk,g cm-3,log,1,0,bark density (dry mass / fresh volume),7,-1.18311037605911,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,lvs.area,cm2,log,1,0,Whole plant fresh leaf area calculated from total dry mass and SLA ,7,10.7609851656099,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,shoot-lig.mass,g,log,1,0,Whole shoot dry mass excl lignotuber,7,7.23804152275469,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,regnans,basal.area,mm2,log,1,0,basal area of all shoots at ground level,7,7.44999861209986,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,conduit.dens,mm-2,log,1,0,number of xylem conduits per cross-sectional area. From rehydrated narrow diameter stems used for conductivity measurements,5,4.05491882095812,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,conduit.HWD,um,log,1,0,Hydraulically weighted average conduit diameter. From rehydrated narrow diameter stems used for conductivity measurements,5,3.8678561904002,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,gmin,mmol H2O m-2 s-1,log,1,0,minimum leaf conductance (per one sided area) of excised leaf in the dark before FvFm drops. Avg of *kept* points,5,2.68297454387066,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,kleaf,mmol s-1 m-2 MPa-1,log,1,0,Leaf hydraulic conductance,5,2.28554021667806,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,Ks.theo,g s-1 MPa-1 mm-1,log,1,0,Theoretical stem hydraulic conductivity per xylem area. From rehydrated narrow diameter stems used for conductivity measurements,5,1.9997330219252,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,Kstem/lvs.a,g mm s-1 MPa-1 mm-2,log,1,0,leaf area specific hydraulic conductivity (conductivity / area),5,6.24566325547057,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,Kstem/xyl.a.r,g s-1 MPa-1 mm-1,log,1,0,xylem area specific hydraulic conductivity rescaled to median stem diameter,5,1.157762336015,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,lvs/root.mass,g g-b,log,1,0,Dry total leaf mass (y) standardized by dry root mass (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.969),8,1.5165450537861,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,leaf.P.md2,MPa,log,-1,0,Pressure of midday leaf or unbagged leaf during leaf hydraulic conductance measurement,5,0.370743933867198,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,leaf.P.pd,MPa,log,-1,0,predawn leaf pressure,5,-0.882085221842863,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,n.trunks,count,log,1,0,number of shoots at ground level (for barea.mm),7,0.668875889594866,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,refl.adax/abax,unitless,log,1,0,spectral Total Visible Reflectance ratio - adaxial/abaxial,8,-0.381640440227784,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,den.brk.trunk,g cm-3,log,1,0,bark density (dry mass / fresh volume),7,-1.18644526688981,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,lvs.area,cm2,log,1,0,Whole plant fresh leaf area calculated from total dry mass and SLA ,7,10.4967105314468,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,shoot-lig.mass,g,log,1,0,Whole shoot dry mass excl lignotuber,7,7.23482504536514,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,sideroxylon,basal.area,mm2,log,1,0,basal area of all shoots at ground level,7,4.95632168383288,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,conduit.dens,mm-2,log,1,0,number of xylem conduits per cross-sectional area. From rehydrated narrow diameter stems used for conductivity measurements,5,4.7553744116507,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,conduit.HWD,um,log,1,0,Hydraulically weighted average conduit diameter. From rehydrated narrow diameter stems used for conductivity measurements,5,3.35003850838402,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,gmin,mmol H2O m-2 s-1,log,1,0,minimum leaf conductance (per one sided area) of excised leaf in the dark before FvFm drops. Avg of *kept* points,5,3.763548691693,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,kleaf,mmol s-1 m-2 MPa-1,log,1,0,Leaf hydraulic conductance,4,2.4712491831815,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,Ks.theo,g s-1 MPa-1 mm-1,log,1,0,Theoretical stem hydraulic conductivity per xylem area. From rehydrated narrow diameter stems used for conductivity measurements,5,0.628917884529801,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,Kstem/lvs.a,g mm s-1 MPa-1 mm-2,log,1,0,leaf area specific hydraulic conductivity (conductivity / area),5,5.28443791521131,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,Kstem/xyl.a.r,g s-1 MPa-1 mm-1,log,1,0,xylem area specific hydraulic conductivity rescaled to median stem diameter,5,0.0216014407109469,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,lvs/root.mass,g g-b,log,1,0,Dry total leaf mass (y) standardized by dry root mass (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.969),8,0.785824231421429,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,leaf.P.md2,MPa,log,-1,0,Pressure of midday leaf or unbagged leaf during leaf hydraulic conductance measurement,5,0.299423983233282,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,leaf.P.pd,MPa,log,-1,0,predawn leaf pressure,5,-1.0231991619512,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,n.trunks,count,log,1,0,number of shoots at ground level (for barea.mm),7,0.652049741641219,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,refl.adax/abax,unitless,log,1,0,spectral Total Visible Reflectance ratio - adaxial/abaxial,8,-0.0860997965246497,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,den.brk.trunk,g cm-3,log,1,0,bark density (dry mass / fresh volume),7,-1.00004268741135,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,lvs.area,cm2,log,1,0,Whole plant fresh leaf area calculated from total dry mass and SLA ,7,8.06883996602846,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,shoot-lig.mass,g,log,1,0,Whole shoot dry mass excl lignotuber,7,4.58788776466307,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,viminalis,basal.area,mm2,log,1,0,basal area of all shoots at ground level,7,6.8453928764211,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,conduit.dens,mm-2,log,1,0,number of xylem conduits per cross-sectional area. From rehydrated narrow diameter stems used for conductivity measurements,5,4.27412577729556,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,conduit.HWD,um,log,1,0,Hydraulically weighted average conduit diameter. From rehydrated narrow diameter stems used for conductivity measurements,5,3.7780143100943,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,gmin,mmol H2O m-2 s-1,log,1,0,minimum leaf conductance (per one sided area) of excised leaf in the dark before FvFm drops. Avg of *kept* points,5,2.79072088534595,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,kleaf,mmol s-1 m-2 MPa-1,log,1,0,Leaf hydraulic conductance,4,3.00033877636452,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,Ks.theo,g s-1 MPa-1 mm-1,log,1,0,Theoretical stem hydraulic conductivity per xylem area. From rehydrated narrow diameter stems used for conductivity measurements,5,1.85957245700411,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,Kstem/lvs.a,g mm s-1 MPa-1 mm-2,log,1,0,leaf area specific hydraulic conductivity (conductivity / area),5,6.28932292233221,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,Kstem/xyl.a.r,g s-1 MPa-1 mm-1,log,1,0,xylem area specific hydraulic conductivity rescaled to median stem diameter,5,0.93068796984735,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,lvs/root.mass,g g-b,log,1,0,Dry total leaf mass (y) standardized by dry root mass (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.969),8,0.817337258173211,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,leaf.P.md2,MPa,log,-1,0,Pressure of midday leaf or unbagged leaf during leaf hydraulic conductance measurement,4,0.113246156019159,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,leaf.P.pd,MPa,log,-1,0,predawn leaf pressure,5,-1.009317271685,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,n.trunks,count,log,1,0,number of shoots at ground level (for barea.mm),7,0,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,refl.adax/abax,unitless,log,1,0,spectral Total Visible Reflectance ratio - adaxial/abaxial,8,-0.218319272080407,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,den.brk.trunk,g cm-3,log,1,0,bark density (dry mass / fresh volume),7,-1.27406109708578,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,lvs.area,cm2,log,1,0,Whole plant fresh leaf area calculated from total dry mass and SLA ,7,10.457273682675,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,shoot-lig.mass,g,log,1,0,Whole shoot dry mass excl lignotuber,7,6.86872845829099,1.2517667844523,0.684093354737702
Hattah,Eucalyptus,arenacea,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),1,-0.0264836794039525,0.159354513363591,0.366677854727208
Hattah,Eucalyptus,arenacea,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,8,5.93096807734815,0.159354513363591,0.366677854727208
Hattah,Eucalyptus,arenacea,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,9,2.68187724222784,0.159354513363591,0.366677854727208
Hattah,Eucalyptus,arenacea,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,9,6.38072136088013,0.159354513363591,0.366677854727208
Hattah,Eucalyptus,dumosa,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,-0.28163177081401,0.159354513363591,0.188784581390862
Hattah,Eucalyptus,dumosa,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,9,5.99815755370643,0.159354513363591,0.188784581390862
Hattah,Eucalyptus,dumosa,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,10,2.64836666956178,0.159354513363591,0.188784581390862
Hattah,Eucalyptus,dumosa,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,10,6.44083414851311,0.159354513363591,0.188784581390862
Hattah,Eucalyptus,microcarpa,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,-0.223588391408521,0.159354513363591,0.370348843671803
Hattah,Eucalyptus,microcarpa,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,10,5.89861510661062,0.159354513363591,0.370348843671803
Hattah,Eucalyptus,microcarpa,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,10,2.46388674605882,0.159354513363591,0.370348843671803
Hattah,Eucalyptus,microcarpa,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,10,6.02298530265143,0.159354513363591,0.370348843671803
Hattah,Eucalyptus,sideroxylon,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,-0.107669234144305,0.159354513363591,0.418106154763418
Hattah,Eucalyptus,sideroxylon,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,5,6.27314164871877,0.159354513363591,0.418106154763418
Hattah,Eucalyptus,sideroxylon,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,5,2.48952581067988,0.159354513363591,0.418106154763418
Hattah,Eucalyptus,sideroxylon,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,5,6.31035359565067,0.159354513363591,0.418106154763418
Hattah,Eucalyptus,viminalis,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),6,0.258316807041562,0.159354513363591,0.684093354737702
Hattah,Eucalyptus,viminalis,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,8,5.42996473161907,0.159354513363591,0.684093354737702
Hattah,Eucalyptus,viminalis,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,8,2.4427185785654,0.159354513363591,0.684093354737702
Hattah,Eucalyptus,viminalis,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,8,5.96799331165846,0.159354513363591,0.684093354737702
Mt. Disappointment,Eucalyptus,arenacea,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,0.188842586264764,1.02614379084967,0.366677854727208
Mt. Disappointment,Eucalyptus,arenacea,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,12,6.15438194370396,1.02614379084967,0.366677854727208
Mt. Disappointment,Eucalyptus,arenacea,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,12,2.56523118616891,1.02614379084967,0.366677854727208
Mt. Disappointment,Eucalyptus,arenacea,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,12,6.40425103597712,1.02614379084967,0.366677854727208
Mt. Disappointment,Eucalyptus,dives,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,0.122980852608089,1.02614379084967,0.691504351761063
Mt. Disappointment,Eucalyptus,dives,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,5,6.33229027654324,1.02614379084967,0.691504351761063
Mt. Disappointment,Eucalyptus,dives,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,5,2.47604897583587,1.02614379084967,0.691504351761063
Mt. Disappointment,Eucalyptus,dives,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,5,6.16715648347981,1.02614379084967,0.691504351761063
Mt. Disappointment,Eucalyptus,dumosa,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,-0.129287594609923,1.02614379084967,0.188784581390862
Mt. Disappointment,Eucalyptus,dumosa,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,11,5.95505468821433,1.02614379084967,0.188784581390862
Mt. Disappointment,Eucalyptus,dumosa,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,11,2.54944140604642,1.02614379084967,0.188784581390862
Mt. Disappointment,Eucalyptus,dumosa,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,11,6.35048451717309,1.02614379084967,0.188784581390862
Mt. Disappointment,Eucalyptus,macrorhyncha,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,0.0675030353184411,1.02614379084967,0.575001635449001
Mt. Disappointment,Eucalyptus,macrorhyncha,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,10,6.0464432724264,1.02614379084967,0.575001635449001
Mt. Disappointment,Eucalyptus,macrorhyncha,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,10,2.65545514123005,1.02614379084967,0.575001635449001
Mt. Disappointment,Eucalyptus,macrorhyncha,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,10,6.64998999881973,1.02614379084967,0.575001635449001
Mt. Disappointment,Eucalyptus,microcarpa,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,-0.14563872980907,1.02614379084967,0.370348843671803
Mt. Disappointment,Eucalyptus,microcarpa,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,11,6.00430734636922,1.02614379084967,0.370348843671803
Mt. Disappointment,Eucalyptus,microcarpa,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,11,2.40712409046765,1.02614379084967,0.370348843671803
Mt. Disappointment,Eucalyptus,microcarpa,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,11,6.03793772469594,1.02614379084967,0.370348843671803
Mt. Disappointment,Eucalyptus,nitens,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,0.31428633895739,1.02614379084967,0.849384433309737
Mt. Disappointment,Eucalyptus,nitens,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,10,5.85800565757727,1.02614379084967,0.849384433309737
Mt. Disappointment,Eucalyptus,nitens,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,10,2.33886022923871,1.02614379084967,0.849384433309737
Mt. Disappointment,Eucalyptus,nitens,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,10,6.10990925799033,1.02614379084967,0.849384433309737
Mt. Disappointment,Eucalyptus,obliqua,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,0.527495634993829,1.02614379084967,0.817308634462698
Mt. Disappointment,Eucalyptus,obliqua,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,10,6.05784480865514,1.02614379084967,0.817308634462698
Mt. Disappointment,Eucalyptus,obliqua,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,10,2.6317056481199,1.02614379084967,0.817308634462698
Mt. Disappointment,Eucalyptus,obliqua,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,10,6.56687297061835,1.02614379084967,0.817308634462698
Mt. Disappointment,Eucalyptus,regnans,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,0.521531587583377,1.02614379084967,0.978365512993468
Mt. Disappointment,Eucalyptus,regnans,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,12,5.91007816763113,1.02614379084967,0.978365512993468
Mt. Disappointment,Eucalyptus,regnans,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,12,2.36359699869445,1.02614379084967,0.978365512993468
Mt. Disappointment,Eucalyptus,regnans,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,12,6.06753347872245,1.02614379084967,0.978365512993468
Mt. Disappointment,Eucalyptus,sideroxylon,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,-0.0375313466582156,1.02614379084967,0.418106154763418
Mt. Disappointment,Eucalyptus,sideroxylon,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,5,5.826068501587,1.02614379084967,0.418106154763418
Mt. Disappointment,Eucalyptus,sideroxylon,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,5,2.45830410980561,1.02614379084967,0.418106154763418
Mt. Disappointment,Eucalyptus,sideroxylon,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,5,6.29163799824237,1.02614379084967,0.418106154763418
Mt. Disappointment,Eucalyptus,viminalis,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,0.592796484056089,1.02614379084967,0.684093354737702
Mt. Disappointment,Eucalyptus,viminalis,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,10,5.59646396515636,1.02614379084967,0.684093354737702
Mt. Disappointment,Eucalyptus,viminalis,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,10,2.39331143332984,1.02614379084967,0.684093354737702
Mt. Disappointment,Eucalyptus,viminalis,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,10,6.16916511591171,1.02614379084967,0.684093354737702
Bealiba,Eucalyptus,arenacea,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,0.122420580692051,0.389152542372881,0.366677854727208
Bealiba,Eucalyptus,arenacea,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,13,5.94137564024249,0.389152542372881,0.366677854727208
Bealiba,Eucalyptus,arenacea,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,13,2.57233184024629,0.389152542372881,0.366677854727208
Bealiba,Eucalyptus,arenacea,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,13,6.3022781929632,0.389152542372881,0.366677854727208
Bealiba,Eucalyptus,dumosa,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,-0.282969017950381,0.389152542372881,0.188784581390862
Bealiba,Eucalyptus,dumosa,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,11,5.97734147337839,0.389152542372881,0.188784581390862
Bealiba,Eucalyptus,dumosa,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,11,2.71463081479868,0.389152542372881,0.188784581390862
Bealiba,Eucalyptus,dumosa,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,11,6.4086997853473,0.389152542372881,0.188784581390862
Bealiba,Eucalyptus,macrorhyncha,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,-0.109328833043401,0.389152542372881,0.575001635449001
Bealiba,Eucalyptus,macrorhyncha,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,10,5.53464619364204,0.389152542372881,0.575001635449001
Bealiba,Eucalyptus,macrorhyncha,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,10,2.4603758239009,0.389152542372881,0.575001635449001
Bealiba,Eucalyptus,macrorhyncha,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,10,6.34909309852228,0.389152542372881,0.575001635449001
Bealiba,Eucalyptus,microcarpa,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,-0.101907095904608,0.389152542372881,0.370348843671803
Bealiba,Eucalyptus,microcarpa,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,10,5.69965304739926,0.389152542372881,0.370348843671803
Bealiba,Eucalyptus,microcarpa,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,10,2.39048064506351,0.389152542372881,0.370348843671803
Bealiba,Eucalyptus,microcarpa,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,10,5.99128100262715,0.389152542372881,0.370348843671803
Bealiba,Eucalyptus,nitens,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,0.158901337801944,0.389152542372881,0.849384433309737
Bealiba,Eucalyptus,nitens,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,10,5.8376653772415,0.389152542372881,0.849384433309737
Bealiba,Eucalyptus,nitens,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,10,2.45511113371394,0.389152542372881,0.849384433309737
Bealiba,Eucalyptus,nitens,stom.size,um2,log,1,0,mean guard cell pair size with 40 objective,10,6.24886474020714,0.389152542372881,0.849384433309737
Bealiba,Eucalyptus,obliqua,dxdy,um um-1,log,1,0,mean distance between veins (seen in cross section with 4x objective) divided by half of leaf thickness (seen in cross section with 10x objective),5,0.0470514203159837,0.389152542372881,0.817308634462698
Bealiba,Eucalyptus,obliqua,epiderm.size,um2,log,1,0,mean epidermal cell size with 40 objective,7,5.75066823479782,0.389152542372881,0.817308634462698
Bealiba,Eucalyptus,obliqua,pore.length,um2,log,1,0,mean stomate pore length with 40 objective,7,2.48098003868914,0.389152542372881,0.817308634462698
