traitname_short,value,dataset_id,traitname_short_new,value_new
leaf_shape,lobed,29,leaf_shape,lobed
leaf_shape,obcordate,29,leaf_shape,obcordate
leaf_shape,oblanceolate,29,leaf_shape,oblanceolate
leaf_shape,oblate,29,leaf_shape,oblate
leaf_shape,oblong,29,leaf_shape,oblong
leaf_shape,obovate,29,leaf_shape,obovate
leaf_shape,obovoid,29,leaf_shape,obovoid
leaf_shape,obovtae,29,leaf_shape,obovtae
leaf_shape,orbicular,29,leaf_shape,orbicular
leaf_shape,ovate,29,leaf_shape,ovate
leaf_shape,palmately lobed,29,leaf_shape,palmately lobed
leaf_shape,rhomboidal,29,leaf_shape,rhomboidal
leaf_shape,spathulate,29,leaf_shape,spathulate
leaf_shape,terete,29,leaf_shape,terete
leaf_shape,triangular,29,leaf_shape,triangular
leaf_shape,,29,leaf_shape,
leaf_type,articles,29,leaf_type,article
leaf_type,c,29,leaf_compoundness,compound
leaf_type,l,29,leaf_shape,lobed
leaf_type,s,29,leaf_compoundness,simple
leaf_type,,29,leaf_type,
leaf_phenology,d,29,leaf_phenology,deciduous
leaf_phenology,e,29,leaf_phenology,evergreen
leaf_phenology,,29,leaf_phenology,
life_history,annual,29,life_history,annual
life_history,ephemeral,29,life_history,ephemeral
life_history,perennial,29,life_history,perennial
life_history,,29,life_history,
plant_growth_form,liana,29,plant_growth_form,climber
plant_growth_form,vine,29,plant_growth_form,climber
plant_growth_form,vine/shrub,29,plant_growth_form,climber
plant_growth_form,forb,29,plant_growth_form,herb
plant_growth_form,herb,29,plant_growth_form,herb
plant_growth_form,parasite,29,plant_growth_form,parasite
plant_growth_form,s,29,plant_growth_form,shrub
plant_growth_form,shrub,29,plant_growth_form,shrub
plant_growth_form,tree/shrub,29,plant_growth_form,shrub tree
plant_growth_form,subshrub,29,plant_growth_form,subshrub
plant_growth_form,tree,29,plant_growth_form,tree
plant_growth_form,,29,plant_growth_form,
seed_shape,angular,29,seed_shape,angular
seed_shape,broadly obovoid,29,seed_shape,broadly obovoid
seed_shape,circular,29,seed_shape,circular
seed_shape,comma shaped,29,seed_shape,comma shaped
seed_shape,compressed obovoid,29,seed_shape,compressed obovoid
seed_shape,compressed-ellipsoid,29,seed_shape,compressed-ellipsoid
seed_shape,compressed-obovoid,29,seed_shape,compressed-obovoid
seed_shape,cordiform,29,seed_shape,cordiform
seed_shape,cylindrical,29,seed_shape,cylindrical
seed_shape,discoidal,29,seed_shape,discoidal
seed_shape,ellipsoid,29,seed_shape,ellipsoid
seed_shape,fusiform,29,seed_shape,fusiform
seed_shape,globular,29,seed_shape,globular
seed_shape,lanceolate,29,seed_shape,lanceolate
seed_shape,lenticular,29,seed_shape,lenticular
seed_shape,obclavate,29,seed_shape,obclavate
seed_shape,oblong,29,seed_shape,oblong
seed_shape,obovate,29,seed_shape,obovate
seed_shape,obovoid,29,seed_shape,obovoid
seed_shape,orbicular,29,seed_shape,orbicular
seed_shape,ovate,29,seed_shape,ovate
seed_shape,ovoid,29,seed_shape,ovoid
seed_shape,pea shape,29,seed_shape,pea shape
seed_shape,reniform,29,seed_shape,reniform
seed_shape,rhombic,29,seed_shape,rhombic
seed_shape,round,29,seed_shape,round
seed_shape,segment shaped,29,seed_shape,segment shaped
seed_shape,semicircular,29,seed_shape,semicircular
seed_shape,spherical,29,seed_shape,spherical
seed_shape,spheroidal,29,seed_shape,spheroidal
seed_shape,square,29,seed_shape,square
seed_shape,subcircular,29,seed_shape,subcircular
seed_shape,subcylindrical,29,seed_shape,subcylindrical
seed_shape,subglobular,29,seed_shape,subglobular
seed_shape,suborbicular,29,seed_shape,suborbicular
seed_shape,subtriangular,29,seed_shape,subtriangular
seed_shape,triangular,29,seed_shape,triangular
seed_shape,wedge-shaped,29,seed_shape,wedge-shaped
seed_shape,,29,seed_shape,
succulent,y,29,succulent,yes
succulent,,29,succulent,
leaf_type,C,31,leaf_compoundness,compound
leaf_type,S,31,leaf_compoundness,simple
leaf_phenology,E,31,leaf_phenology,evergreen
nitrogen_fixing,N,31,nitrogen_fixing,0
nitrogen_fixing,Y,31,nitrogen_fixing,1
plant_growth_form,S,31,plant_growth_form,shrub
plant_growth_form,S/T,31,plant_growth_form,shrub tree
plant_growth_form,T,31,plant_growth_form,tree
leaf_type,B,32,leaf_type,broadleaf
leaf_type,N,32,leaf_type,needle
leaf_type,,32,leaf_type,
leaf_compoundness,C,32,leaf_compoundness,compound
leaf_compoundness,S,32,leaf_compoundness,simple
leaf_compoundness,s,32,leaf_compoundness,simple
leaf_compoundness,,32,leaf_compoundness,
leaf_phenology,d,32,leaf_phenology,deciduous
leaf_phenology,D,32,leaf_phenology,deciduous
leaf_phenology,E,32,leaf_phenology,evergreen
leaf_phenology,,32,leaf_phenology,
nitrogen_fixing,n,32,nitrogen_fixing,0
nitrogen_fixing,N,32,nitrogen_fixing,0
nitrogen_fixing,y,32,nitrogen_fixing,1
nitrogen_fixing,Y,32,nitrogen_fixing,1
nitrogen_fixing,,32,nitrogen_fixing,
photosynthetic_pathway,C3,32,photosynthetic_pathway,C3
photosynthetic_pathway,C4,32,photosynthetic_pathway,C4
photosynthetic_pathway,,32,photosynthetic_pathway,
plant_growth_form,Climber,32,plant_growth_form,climber
plant_growth_form,vine,32,plant_growth_form,climber
plant_growth_form,Fern,32,plant_growth_form,fern
plant_growth_form,grass,32,plant_growth_form,graminoid
plant_growth_form,Grass,32,plant_growth_form,graminoid
plant_growth_form,herb,32,plant_growth_form,herb
plant_growth_form,shrub,32,plant_growth_form,shrub
plant_growth_form,Shrub,32,plant_growth_form,shrub
plant_growth_form,tree,32,plant_growth_form,tree
plant_growth_form,,32,plant_growth_form,
leaf_shape,B,35,leaf_type,broadleaf
leaf_shape,N,35,leaf_type,needle
leaf_phenology,E,35,leaf_phenology,evergreen
nitrogen_fixing,N,35,nitrogen_fixing,0
nitrogen_fixing,Y,35,nitrogen_fixing,1
plant_growth_form,G,35,plant_growth_form,graminoid
plant_growth_form,S,35,plant_growth_form,shrub
plant_growth_form,T,35,plant_growth_form,tree
plant_growth_form,,35,plant_growth_form,
dispersal_syndrome,Ants,44,dispersal_syndrome,invertebrate
dispersal_syndrome,Unassisted,44,dispersal_syndrome,unassisted
dispersal_syndrome,Fleshy-fruited,44,dispersal_syndrome,vertebrate
dispersal_syndrome,Vertebrates,44,dispersal_syndrome,vertebrate
dispersal_syndrome,Wind,44,dispersal_syndrome,wind
plant_growth_form,Grass,44,plant_growth_form,graminoid
plant_growth_form,Forb,44,plant_growth_form,herb
plant_growth_form,Shrub,44,plant_growth_form,shrub
plant_growth_form,Sub-shrub,44,plant_growth_form,subshrub
plant_growth_form,Tree,44,plant_growth_form,tree
life_history,Annual,48,life_history,annual
life_history,Perennial,48,life_history,perennial
nitrogen_fixing,no,48,nitrogen_fixing,0
nitrogen_fixing,yes,48,nitrogen_fixing,1
regen_strategy,Fleshy organ,48,regen_strategy,Fleshy organ
regen_strategy,Seed,48,regen_strategy,Seed
regen_strategy,Woody rootstock,48,regen_strategy,Woody rootstock
root_structure,Arbuscular mycorrhizal,48,root_structure,Arbuscular mycorrhizal
root_structure,Ectomycorrhizal,48,root_structure,Ectomycorrhizal
root_structure,Ericoid mycorrhizal,48,root_structure,Ericoid mycorrhizal
root_structure,Orchid mycorrhizal,48,root_structure,Orchid mycorrhizal
root_structure,Other non-mycorrhizal,48,root_structure,Other non-mycorrhizal
root_structure,Proteoid root,48,root_structure,Proteoid root
leaf_lobed,yes,49,leaf_shape,lobed
leaf_lobed,no,49,leaf_shape,NA
leaf_lobed,,49,leaf_shape,
leaf_type,compound,49,leaf_compoundness,compound
leaf_type,simple,49,leaf_type,simple
leaf_type,,49,leaf_compoundness,
leaf_phenology,deciduous,49,leaf_phenology,deciduous
leaf_phenology,evergreen,49,leaf_phenology,evergreen
leaf_phenology,,49,leaf_phenology,
plant_growth_form,vine,49,plant_growth_form,climber
plant_growth_form,shrub,49,plant_growth_form,shrub
plant_growth_form,tree,49,plant_growth_form,tree
plant_growth_form,,49,plant_growth_form,
seed_size_lessThan10mm,0,49,seed_size_lessThan10mm,0
seed_size_lessThan10mm,1,49,seed_size_lessThan10mm,1
seed_size_lessThan10mm,,49,seed_size_lessThan10mm,
seed_size_over10mm,0,49,seed_size_over10mm,0
seed_size_over10mm,1,49,seed_size_over10mm,1
seed_size_over10mm,,49,seed_size_over10mm,
leaf_phenology,D,50,leaf_phenology,deciduous
leaf_phenology,E,50,leaf_phenology,evergreen
leaf_phenology,facultative-D,50,leaf_phenology,facultative
nitrogen_fixing,N,50,nitrogen_fixing,0
nitrogen_fixing,Y,50,nitrogen_fixing,1
photosynthetic_pathway,C3,50,photosynthetic_pathway,C3
photosynthetic_pathway,C4,50,photosynthetic_pathway,C4
photosynthetic_pathway,,50,photosynthetic_pathway,
plant_growth_form,V,50,plant_growth_form,climber
plant_growth_form,O (Fern),50,plant_growth_form,fern
plant_growth_form,G,50,plant_growth_form,graminoid
plant_growth_form,G?,50,plant_growth_form,graminoid
plant_growth_form,H,50,plant_growth_form,herb
plant_growth_form,S,50,plant_growth_form,shrub
plant_growth_form,S or T,50,plant_growth_form,shrub tree
plant_growth_form,T or S,50,plant_growth_form,shrub tree
plant_growth_form,T,50,plant_growth_form,tree
plant_growth_form,H or S,50,plant_growth_form,
plant_growth_form,H or S?,50,plant_growth_form,
plant_growth_form,S or H,50,plant_growth_form,
leaf_phenology,deciduous,51,leaf_phenology,deciduous
leaf_phenology,evergreen,51,leaf_phenology,evergreen
leaf_phenology,,51,leaf_phenology,
life_history,annual,51,life_history,annual
life_history,perennial,51,life_history,perennial
life_history,,51,life_history,
nitrogen_fixing,no,51,nitrogen_fixing,0
nitrogen_fixing,yes,51,nitrogen_fixing,1
nitrogen_fixing,,51,nitrogen_fixing,
photosynthetic_pathway,C3,51,photosynthetic_pathway,C3
photosynthetic_pathway,C4,51,photosynthetic_pathway,C4
photosynthetic_pathway,,51,photosynthetic_pathway,
leaf_compoundness,1,52,leaf_compoundness,compound
leaf_compoundness,0,52,leaf_compoundness,simple
leaf_phenology,0,52,leaf_phenology,deciduous
leaf_phenology,1,52,leaf_phenology,evergreen
nitrogen_fixing,0,52,nitrogen_fixing,0
nitrogen_fixing,1,52,nitrogen_fixing,1
woodiness,0,52,woodiness,0
woodiness,1,52,woodiness,1
flowering_time,after fire,54,flowering_time,after fire
flowering_time,all year,54,flowering_time,all year
flowering_time,apr,54,flowering_time,apr
flowering_time,apr-aug,54,flowering_time,apr-aug
flowering_time,apr-dec,54,flowering_time,apr-dec
flowering_time,apr-feb,54,flowering_time,apr-feb
flowering_time,apr-jan,54,flowering_time,apr-jan
flowering_time,apr-jul,54,flowering_time,apr-jul
flowering_time,apr-jun,54,flowering_time,apr-jun
flowering_time,apr-may,54,flowering_time,apr-may
flowering_time,apr-oct,54,flowering_time,apr-oct
flowering_time,apr-sep,54,flowering_time,apr-sep
flowering_time,aug,54,flowering_time,aug
flowering_time,aug-dec,54,flowering_time,aug-dec
flowering_time,aug-feb,54,flowering_time,aug-feb
flowering_time,aug-jan,54,flowering_time,aug-jan
flowering_time,aug-jul,54,flowering_time,aug-jul
flowering_time,aug-nov,54,flowering_time,aug-nov
flowering_time,aug-oct,54,flowering_time,aug-oct
flowering_time,aug-sep,54,flowering_time,aug-sep
flowering_time,autumn,54,flowering_time,autumn
flowering_time,dec,54,flowering_time,dec
flowering_time,dec-apr,54,flowering_time,dec-apr
flowering_time,dec-aug,54,flowering_time,dec-aug
flowering_time,dec-feb,54,flowering_time,dec-feb
flowering_time,dec-feb/ephemeral,54,flowering_time,dec-feb/ephemeral
flowering_time,dec-jan,54,flowering_time,dec-jan
flowering_time,dec-jul,54,flowering_time,dec-jul
flowering_time,dec-jun,54,flowering_time,dec-jun
flowering_time,dec-mar,54,flowering_time,dec-mar
flowering_time,dec-may,54,flowering_time,dec-may
flowering_time,dec-oct,54,flowering_time,dec-oct
flowering_time,dec-sep,54,flowering_time,dec-sep
flowering_time,ephemeral,54,flowering_time,ephemeral
flowering_time,Feb,54,flowering_time,Feb
flowering_time,feb,54,flowering_time,feb
flowering_time,feb-apr,54,flowering_time,feb-apr
flowering_time,feb-april,54,flowering_time,feb-apr
flowering_time,feb-aug,54,flowering_time,feb-aug
flowering_time,feb-jul,54,flowering_time,feb-jul
flowering_time,feb-jun,54,flowering_time,feb-jun
flowering_time,feb-mar,54,flowering_time,feb-mar
flowering_time,feb-may,54,flowering_time,feb-may
flowering_time,feb-nov,54,flowering_time,feb-nov
flowering_time,feb-oct,54,flowering_time,feb-oct
flowering_time,feb-sep,54,flowering_time,feb-sep
flowering_time,jan,54,flowering_time,jan
flowering_time,jan/june,54,flowering_time,jan/jun
flowering_time,jan-apr,54,flowering_time,jan-apr
flowering_time,jan-aug,54,flowering_time,jan-aug
flowering_time,jan-feb,54,flowering_time,jan-feb
flowering_time,jan-feb/jun-jul,54,flowering_time,jan-feb/jun-jul
flowering_time,jan-jul,54,flowering_time,jan-jul
flowering_time,jan-july,54,flowering_time,jan-jul
flowering_time,jan-jun,54,flowering_time,jan-jun
flowering_time,jan-mar,54,flowering_time,jan-mar
flowering_time,jan-may,54,flowering_time,jan-may
flowering_time,jan-nov,54,flowering_time,jan-nov
flowering_time,jan-oct,54,flowering_time,jan-oct
flowering_time,jan-sep,54,flowering_time,jan-sep
flowering_time,jul,54,flowering_time,jul
flowering_time,july,54,flowering_time,jul
flowering_time,jul-apr,54,flowering_time,jul-apr
flowering_time,jul-aug,54,flowering_time,jul-aug
flowering_time,jul-dec,54,flowering_time,jul-dec
flowering_time,jul-jan,54,flowering_time,jul-jan
flowering_time,jul-may,54,flowering_time,jul-may
flowering_time,jul-nov,54,flowering_time,jul-nov
flowering_time,jul-oct,54,flowering_time,jul-oct
flowering_time,jul-sep,54,flowering_time,jul-sep
flowering_time,jun,54,flowering_time,jun
flowering_time,june,54,flowering_time,jun
flowering_time,jun-aug,54,flowering_time,jun-aug
flowering_time,jun-jul,54,flowering_time,jun-jul
flowering_time,jun-nov,54,flowering_time,jun-nov
flowering_time,jun-oct,54,flowering_time,jun-oct
flowering_time,mar,54,flowering_time,mar
flowering_time,"mar,sep",54,flowering_time,"mar,sep"
flowering_time,mar-apr,54,flowering_time,mar-apr
flowering_time,mar-aug,54,flowering_time,mar-aug
flowering_time,mar-aug/ephemeral,54,flowering_time,mar-aug/ephemeral
flowering_time,mar-aug/nov-jan,54,flowering_time,mar-aug/nov-jan
flowering_time,mar-jul,54,flowering_time,mar-jul
flowering_time,mar-jun,54,flowering_time,mar-jun
flowering_time,mar-may,54,flowering_time,mar-may
flowering_time,mar-may/aug-oct,54,flowering_time,mar-may/aug-oct
flowering_time,mar-nov,54,flowering_time,mar-nov
flowering_time,mar-oct,54,flowering_time,mar-oct
flowering_time,mar-sep,54,flowering_time,mar-sep
flowering_time,may,54,flowering_time,may
flowering_time,may-aug,54,flowering_time,may-aug
flowering_time,may-dec,54,flowering_time,may-dec
flowering_time,may-jul,54,flowering_time,may-jul
flowering_time,may-july,54,flowering_time,may-jul
flowering_time,may-jun,54,flowering_time,may-jun
flowering_time,may-nov,54,flowering_time,may-nov
flowering_time,may-oct,54,flowering_time,may-oct
flowering_time,may-sep,54,flowering_time,may-sep
flowering_time,nov,54,flowering_time,nov
flowering_time,nov-apr,54,flowering_time,nov-apr
flowering_time,nov-aug,54,flowering_time,nov-aug
flowering_time,nov-dec,54,flowering_time,nov-dec
flowering_time,nov-feb,54,flowering_time,nov-feb
flowering_time,nov-jan,54,flowering_time,nov-jan
flowering_time,nov-jul,54,flowering_time,nov-jul
flowering_time,nov-jun,54,flowering_time,nov-jun
flowering_time,nov-mar,54,flowering_time,nov-mar
flowering_time,"nov-mar, jul-aug",54,flowering_time,"nov-mar, jul-aug"
flowering_time,nov-may,54,flowering_time,nov-may
flowering_time,nov-sep,54,flowering_time,nov-sep
flowering_time,oct,54,flowering_time,oct
flowering_time,october,54,flowering_time,oct
flowering_time,oct-apr,54,flowering_time,oct-apr
flowering_time,oct-dec,54,flowering_time,oct-dec
flowering_time,oct-feb,54,flowering_time,oct-feb
flowering_time,oct-jan,54,flowering_time,oct-jan
flowering_time,oct-mar,54,flowering_time,oct-mar
flowering_time,oct-may,54,flowering_time,oct-may
flowering_time,oct-nov,54,flowering_time,oct-nov
flowering_time,sep,54,flowering_time,sep
flowering_time,sep-dec,54,flowering_time,sep-dec
flowering_time,sep-feb,54,flowering_time,sep-feb
flowering_time,sep-jan,54,flowering_time,sep-jan
flowering_time,sep-jul,54,flowering_time,sep-jul
flowering_time,sep-jen,54,flowering_time,sep-jun
flowering_time,sep-mar,54,flowering_time,sep-mar
flowering_time,sep-may,54,flowering_time,sep-may
flowering_time,sep-nov,54,flowering_time,sep-nov
flowering_time,sep-oct,54,flowering_time,sep-oct
flowering_time,spring,54,flowering_time,spring
flowering_time,spring/autumn,54,flowering_time,spring/autumn
flowering_time,spring/ephemeral,54,flowering_time,spring/ephemeral
flowering_time,spring-autumn,54,flowering_time,spring-autumn
flowering_time,spring-summer,54,flowering_time,spring-summer
flowering_time,summer,54,flowering_time,summer
flowering_time,summer or ephemeral,54,flowering_time,summer or ephemeral
flowering_time,summer/ephemeral,54,flowering_time,summer/ephemeral
flowering_time,summer-autumn,54,flowering_time,summer-autumn
flowering_time,,54,flowering_time,
growth_habit,both rhizatomous and tufted,54,growth_habit,both rhizatomous and tufted
growth_habit,both stoloniferous and rhizatomous,54,growth_habit,both stoloniferous and rhizatomous
growth_habit,both tufted and rhizatomous,54,growth_habit,both tufted and rhizatomous
growth_habit,rhizomatous,54,growth_habit,rhizomatous
growth_habit,stoloniferous,54,growth_habit,stoloniferous
growth_habit,tufted,54,growth_habit,tufted
growth_habit,,54,growth_habit,
life_history,annual,54,life_history,annual
life_history,annual || perennial,54,life_history,annual/perennial
life_history,annual/perennial,54,life_history,annual/perennial
life_history,perennial/annual,54,life_history,annual/perennial
life_history,perennial,54,life_history,perennial
life_history,,54,life_history,
photosynthetic_pathway,C3,54,photosynthetic_pathway,C3
photosynthetic_pathway,c3,54,photosynthetic_pathway,C3
photosynthetic_pathway,c4,54,photosynthetic_pathway,C4
photosynthetic_pathway,?c4,54,photosynthetic_pathway,
photosynthetic_pathway,,54,photosynthetic_pathway,
leaf_shape,articles,55,leaf_type,article
leaf_shape,circular,55,leaf_shape,circular
leaf_shape,elliptic,55,leaf_shape,elliptic
leaf_shape,linear,55,leaf_shape,linear
leaf_shape,lobed,55,leaf_shape,lobed
leaf_shape,needle,55,leaf_type,needle
leaf_shape,oblong,55,leaf_shape,oblong
leaf_shape,obovate,55,leaf_shape,obovate
leaf_shape,orbicular,55,leaf_shape,orbicular
leaf_shape,ovate,55,leaf_shape,ovate
leaf_shape,reniform,55,leaf_shape,reniform
leaf_shape,spathulate,55,leaf_shape,spathulate
leaf_shape,triangular,55,leaf_shape,triangular
leaf_shape,,55,leaf_shape,
leaf_type,compound,55,leaf_compoundness,compound
leaf_type,lobed,55,leaf_shape,lobed
leaf_type,simple,55,leaf_compoundness,simple
leaf_type,,55,leaf_compoundness,
life_history,annual,55,life_history,annual
life_history,perennial,55,life_history,perennial
plant_growth_form,aquatic,55,plant_growth_form,aquatic
plant_growth_form,climber,55,plant_growth_form,climber
plant_growth_form,vine,55,plant_growth_form,climber
plant_growth_form,grass,55,plant_growth_form,graminoid
plant_growth_form,herb,55,plant_growth_form,herb
plant_growth_form,parasitic,55,plant_growth_form,parasite
plant_growth_form,shrub,55,plant_growth_form,shrub
plant_growth_form,subshrub,55,plant_growth_form,subshrub
plant_growth_form,tree,55,plant_growth_form,tree
flowering_time,apr-aug,56,flowering_time,apr-aug
flowering_time,apr-dec,56,flowering_time,apr-dec
flowering_time,apr-jun,56,flowering_time,apr-jun
flowering_time,apr-may,56,flowering_time,apr-may
flowering_time,apr-nov,56,flowering_time,apr-nov
flowering_time,apr-oct,56,flowering_time,apr-oct
flowering_time,apr-sep,56,flowering_time,apr-sep
flowering_time,aug-dec,56,flowering_time,aug-dec
flowering_time,aug-feb,56,flowering_time,aug-feb
flowering_time,aug-jan,56,flowering_time,aug-jan
flowering_time,aug-nov,56,flowering_time,aug-nov
flowering_time,aug-oct,56,flowering_time,aug-oct
flowering_time,aug-sep,56,flowering_time,aug-sep
flowering_time,dec-apr,56,flowering_time,dec-apr
flowering_time,dec-feb,56,flowering_time,dec-feb
flowering_time,dec-jan,56,flowering_time,dec-jan
flowering_time,dec-jul,56,flowering_time,dec-jul
flowering_time,dec-jun,56,flowering_time,dec-jun
flowering_time,dec-mar,56,flowering_time,dec-mar
flowering_time,dec-may,56,flowering_time,dec-may
flowering_time,ephemeral,56,flowering_time,ephemeral
flowering_time,feb-apr,56,flowering_time,feb-apr
flowering_time,feb-aug,56,flowering_time,feb-aug
flowering_time,feb-dec,56,flowering_time,feb-dec
flowering_time,feb-jun,56,flowering_time,feb-jun
flowering_time,feb-mar,56,flowering_time,feb-mar
flowering_time,feb-may,56,flowering_time,feb-may
flowering_time,feb-nov,56,flowering_time,feb-nov
flowering_time,feb-oct,56,flowering_time,feb-oct
flowering_time,feb-sep,56,flowering_time,feb-sep
flowering_time,jan-apr,56,flowering_time,jan-apr
flowering_time,jan-aug,56,flowering_time,jan-aug
flowering_time,jan-jul,56,flowering_time,jan-jul
flowering_time,jan-jun,56,flowering_time,jan-jun
flowering_time,jan-mar,56,flowering_time,jan-mar
flowering_time,jan-may,56,flowering_time,jan-may
flowering_time,jan-oct,56,flowering_time,jan-oct
flowering_time,jan-sep,56,flowering_time,jan-sep
flowering_time,jul,56,flowering_time,jul
flowering_time,jul-aug,56,flowering_time,jul-aug
flowering_time,jul-dec,56,flowering_time,jul-dec
flowering_time,jul-nov,56,flowering_time,jul-nov
flowering_time,jul-oct,56,flowering_time,jul-oct
flowering_time,jul-sep,56,flowering_time,jul-sep
flowering_time,jun-dec,56,flowering_time,jun-dec
flowering_time,jun-feb,56,flowering_time,jun-feb
flowering_time,jun-jan,56,flowering_time,jun-jan
flowering_time,jun-nov,56,flowering_time,jun-nov
flowering_time,jun-oct,56,flowering_time,jun-oct
flowering_time,jun-sep,56,flowering_time,jun-sep
flowering_time,mar-apr,56,flowering_time,mar-apr
flowering_time,mar-aug,56,flowering_time,mar-aug
flowering_time,mar-jul,56,flowering_time,mar-jul
flowering_time,mar-may,56,flowering_time,mar-may
flowering_time,mar-nov,56,flowering_time,mar-nov
flowering_time,mar-oct,56,flowering_time,mar-oct
flowering_time,mar-sep,56,flowering_time,mar-sep
flowering_time,may-aug,56,flowering_time,may-aug
flowering_time,may-feb,56,flowering_time,may-feb
flowering_time,may-jul,56,flowering_time,may-jul
flowering_time,may-jun,56,flowering_time,may-jun
flowering_time,may-nov,56,flowering_time,may-nov
flowering_time,may-oct,56,flowering_time,may-oct
flowering_time,may-sep,56,flowering_time,may-sep
flowering_time,nov-apr,56,flowering_time,nov-apr
flowering_time,nov-dec,56,flowering_time,nov-dec
flowering_time,nov-feb,56,flowering_time,nov-feb
flowering_time,nov-jan,56,flowering_time,nov-jan
flowering_time,nov-jun,56,flowering_time,nov-jun
flowering_time,nov-mar,56,flowering_time,nov-mar
flowering_time,nov-may,56,flowering_time,nov-may
flowering_time,oct,56,flowering_time,oct
flowering_time,oct-apr,56,flowering_time,oct-apr
flowering_time,oct-dec,56,flowering_time,oct-dec
flowering_time,oct-feb,56,flowering_time,oct-feb
flowering_time,oct-jan,56,flowering_time,oct-jan
flowering_time,oct-mar,56,flowering_time,oct-mar
flowering_time,oct-may,56,flowering_time,oct-may
flowering_time,oct-nov,56,flowering_time,oct-nov
flowering_time,sep-apr,56,flowering_time,sep-apr
flowering_time,sep-dec,56,flowering_time,sep-dec
flowering_time,sep-feb,56,flowering_time,sep-feb
flowering_time,sep-jan,56,flowering_time,sep-jan
flowering_time,sep-mar,56,flowering_time,sep-mar
flowering_time,sep-may,56,flowering_time,sep-may
flowering_time,sep-nov,56,flowering_time,sep-nov
flowering_time,sep-oct,56,flowering_time,sep-oct
flowering_time,periodic,56,flowering_time,periodic
flowering_time,,56,flowering_time,
leaf_shape,palm,56,leaf_compoundness,compound
leaf_shape,elliptical,56,leaf_shape,elliptical
leaf_shape,linear,56,leaf_shape,linear
leaf_shape,lobed,56,leaf_shape,lobed
leaf_shape,orbicular,56,leaf_shape,orbicular
leaf_shape,ovate,56,leaf_shape,ovate
leaf_shape,,56,leaf_shape,
leaf_type,articles,56,leaf_type,article
leaf_type,compound,56,leaf_compoundness,compound
leaf_type,palm,56,leaf_compoundness,compound
leaf_type,palmate,56,leaf_compoundness,compound
leaf_type,no leaves,56,leaf_type,no leaves
leaf_type,simple,56,leaf_compoundness,simple
leaf_type,,56,leaf_type,
leaf_phenology,deciduous,56,leaf_phenology,deciduous
leaf_phenology,evergreen,56,leaf_phenology,evergreen
leaf_phenology,semi-deciduous,56,leaf_phenology,semi-deciduous
leaf_phenology,,56,leaf_phenology,
life_history,annual,56,life_history,annual
life_history,perennial,56,life_history,perennial
plant_growth_form,climber,56,plant_growth_form,climber
plant_growth_form,liana,56,plant_growth_form,climber
plant_growth_form,vine,56,plant_growth_form,climber
plant_growth_form,fern,56,plant_growth_form,graminoid
plant_growth_form,grass,56,plant_growth_form,graminoid
plant_growth_form,herb,56,plant_growth_form,herb
plant_growth_form,palm,56,plant_growth_form,palm
plant_growth_form,parasite,56,plant_growth_form,parasite
plant_growth_form,cycad,56,plant_growth_form,shrub
plant_growth_form,shrub,56,plant_growth_form,shrub
plant_growth_form,tree,56,plant_growth_form,tree
seed_shape,flat,56,seed_shape,flat
seed_shape,,56,seed_shape,
dispersal_syndrome,Ant,57,dispersal_syndrome,invertebrate
dispersal_syndrome,Undefined,57,dispersal_syndrome,unassisted
dispersal_syndrome,Adhesion,57,dispersal_syndrome,vertebrate
dispersal_syndrome,Animal vector,57,dispersal_syndrome,vertebrate
dispersal_syndrome,Ingestion,57,dispersal_syndrome,vertebrate
dispersal_syndrome,Wind,57,dispersal_syndrome,wind
dispersal_syndrome,wind,57,dispersal_syndrome,wind
dispersal_syndrome,-,57,dispersal_syndrome,
dispersal_syndrome,Mobile,57,dispersal_syndrome,
dispersal_syndrome,Unassisted,57,dispersal_syndrome,
dispersal_syndrome,,57,dispersal_syndrome,
life_history,annual,57,life_history,annual
life_history,perennial,57,life_history,perennial
life_history,,57,life_history,
plant_growth_form,tussock,57,plant_growth_form,graminoid
plant_growth_form,cushion,57,plant_growth_form,herb
plant_growth_form,erect leafy,57,plant_growth_form,herb
plant_growth_form,erect rosette,57,plant_growth_form,herb
plant_growth_form,flat rosette,57,plant_growth_form,herb
plant_growth_form,semi basal,57,plant_growth_form,herb
plant_growth_form,semi-basal,57,plant_growth_form,herb
plant_growth_form,short basal,57,plant_growth_form,herb
plant_growth_form,dwarf shrub,57,plant_growth_form,subshrub
plant_growth_form,,57,plant_growth_form,
leaf_shape,elliptic,58,leaf_shape,elliptic
leaf_type,simple,58,leaf_compoundness,simple
plant_growth_form,shrub,58,plant_growth_form,shrub
plant_growth_form,tree; shrub,58,plant_growth_form,shrub tree
seed_shape,oblong,58,seed_shape,oblong
seed_shape,ovoid,58,seed_shape,ovoid
seed_shape,,58,seed_shape,
dispersal_syndrome,samara,60,dispersal_syndrome,wind
dispersal_syndrome,winged seed,60,dispersal_syndrome,wind
dispersal_syndrome,,60,dispersal_syndrome,
flowering_time,all year,60,flowering_time,all year
flowering_time,apr-feb,60,flowering_time,apr-feb
flowering_time,apr-jun,60,flowering_time,apr-jun
flowering_time,apr-may,60,flowering_time,apr-may
flowering_time,apr-oct,60,flowering_time,apr-oct
flowering_time,aug,60,flowering_time,aug
flowering_time,aug-apr,60,flowering_time,aug-apr
