Column heading,Extant/Extinct,Native/Exotic,Species,Family,FOREST,WOODLAND,SCRUBLAND,DWARF SCRUB,GRASSLAND,COASTAL DUNES,H2O FRESH,H2O SALINE,DESERT,RIPARIAN,ANTHROPOGNEIC,Growth form,Life form,Plant height,Clonality ,Clonality_b,Dispersal mode,Nutrient uptake strategy,Spinescence,Seed Mass,Pollination System,Photosynthetic Pathway,SLA
2,1,0,Adiantum aethiopicum,ADIANTACEAE,1,1,1,,,,,,,1,,1,3,0.45,3,a,2,2,0,0.001,0,1,39.31
2,1,0,Cheilanthes austrotenuifolia,ADIANTACEAE,1,1,1,,,,,,,,,1,3,0.5,3,a,2,2,0,0.001,0,1,16.44
2,1,0,Cheilanthes distans,ADIANTACEAE,,,1,,,,,,,1,,1,3,0.3,3,a,2,2,0,0.001,0,1,
2,1,0,Cheilanthes sieberi ssp sieberi,ADIANTACEAE,,1,,,1,,,,,,,1,3,0.4,3,a,2,2,0,0.001,0,1,
2,1,0,Pellaea falcata,ADIANTACEAE,1,1,1,,,,,,,1,,6,3,0.8,3,a,2,12,0,0.001,0,1,
4,1,0,Carpobrotus modestus,AIZOACEAE,,,,1,,,,,,,,11,2,0.07,2,a,3,12,0,,1,,
4,1,0,Carpobrotus rossii,AIZOACEAE,,1,,,,1,,,,,,11,2,0.1,1,,3,12,0,,1,,
4,1,0,Disphyma crassifolium ssp clavellatum,AIZOACEAE,,1,,,,,,,,,,1,2,0.05,1,,1,,0,,1,,
4,1,0,Tetragonia implexicoma,AIZOACEAE,,1,,,,1,,,,,,15,1,3,1,,1,2,0,,0,,
4,1,0,Tetragonia tetragonioides,AIZOACEAE,,,,,,1,,,,,,1,2,0.08,1,,1,2,0,,0,,
3,1,0,Alisma plantago-aquatica,ALISMATACEAE,,,,,,,1,,,,,19,6,1,3,b,1,2,0,0.45,1,1,
3,1,0,Damasonium minus,ALISMATACEAE,,,,,,,1,,,,,19,5,0.5,1,,7,,0,0.21,,1,
4,1,0,Alternanthera denticulata,AMARANTHACEAE,1,1,,,,,,,,,,1,3,0.3,1,,2,12,0,,0,,
4,1,0,Alternanthera sp 1 (Plains),AMARANTHACEAE,1,1,,,,,,,,,,1,3,0.15,1,,2,12,0,,0,,
4,1,0,Hemichroa pentandra,AMARANTHACEAE,,,,,,,,,,,,1,3,0.05,3,a,,,0,,,2,
4,1,0,Ptilotus macrocephalus,AMARANTHACEAE,,1,,,1,,,,,,,1,3,0.5,1,,2,12,0,1.297,1,2,
4,1,0,Ptilotus spathulatus forma spathulatus,AMARANTHACEAE,,1,,,1,1,,,,,,1,3,0.06,1,,2,12,0,3.76,1,2,
4,1,0,Apium annuum,APIACEAE,1,,,,1,1,,,,,,4,5,0.2,1,,1,2,0,,1,1,
4,1,0,Apium prostratum ssp prostratum,APIACEAE,,1,,,,1,,,,1,,1,3,0.3,1,,1,2,0,,1,1,
4,1,0,Centella cordifolia,APIACEAE,1,,1,1,,,,,,1,,1,3,0.2,3,a,1,2,0,,1,1,
4,1,0,Daucus glochidiatus,APIACEAE,1,1,,,1,,,,,,,4,5,0.75,1,,4,2,0,0.78,1,1,18.45
4,1,0,Eryngium ovinum,APIACEAE,,1,,,1,,,,,,,3,3,0.6,3,b,1,2,2,1.95,1,1,6.54
4,1,0,Eryngium vesiculosum,APIACEAE,1,,1,1,,,,,,,,6,3,0.2,3,b,1,2,2,,1,1,
4,1,0,Hydrocotyle callicarpa,APIACEAE,1,,,,,1,,,,,,3,5,0.08,1,,1,2,0,0.41,1,1,31.14
4,1,0,Hydrocotyle capillaris,APIACEAE,1,,,,1,,,,,,,3,5,0.1,1,,1,2,0,,1,1,
4,1,0,Hydrocotyle foveolata,APIACEAE,1,,,,,,,,,,,3,5,0.15,1,,1,2,0,0.22,1,1,31.35
4,0,0,Hydrocotyle geraniifolia,APIACEAE,1,,,,,,,,,,,3,3,0.15,2,a,2,2,0,,1,1,
4,1,0,Hydrocotyle hirta,APIACEAE,1,,1,1,,,,,,,,1,3,0.05,2,a,2,2,0,,1,1,
4,1,0,Hydrocotyle laxiflora,APIACEAE,1,1,,,,,,,,,,1,3,0.2,3,a,1,2,0,0.24,1,1,23.34
4,0,0,Hydrocotyle medicaginoides,APIACEAE,,,1,1,,,,,,,,3,5,0.15,1,,2,2,0,,1,1,
4,1,0,Hydrocotyle sibthorpioides,APIACEAE,1,,,,,,,,,,,1,3,0.15,2,a,1,2,0,,1,1,
4,1,0,Hydrocotyle tripartita,APIACEAE,1,1,,,,,,,,,,1,3,0.15,2,a,1,2,0,,1,1,
4,1,0,Hydrocotyle verticillata,APIACEAE,,,,,,,1,,,,,19,7,0.25,3,a,1,2,0,,1,1,
4,1,0,Lilaeopsis polyantha,APIACEAE,,,,,,,1,,,,,19,7,0.25,3,a,7,2,0,,1,1,
4,1,0,Platysace heterophylla,APIACEAE,1,,,,,,,,,,,3,2,0.4,1,,1,2,0,,1,1,
4,1,0,Platysace lanceolata,APIACEAE,1,,,,,,,,,,,8,1,1.5,1,,1,2,0,,1,1,
4,1,0,Trachymene composita,APIACEAE,,,,,,,,,,,,3,5,1.2,1,,1,2,0,,1,1,
4,1,0,Xanthosia dissecta,APIACEAE,,,,,,,,,,,,3,2,0.3,1,,6,2,0,,1,1,
4,0,0,Xanthosia huegelii,APIACEAE,,1,,1,,,,,,,,3,2,0.15,1,,6,2,0,,1,1,
4,1,0,Alyxia buxifolia,APOCYNACEAE,1,,,,,1,,,,,,8,1,2.5,1,,3,2,0,,2,1,
4,1,0,Parsonsia brownii,APOCYNACEAE,1,,,,,,,,,,,15,1,,1,,2,,0,,1,1,
4,1,0,Polyscias sambucifolia,ARALIACEAE,1,,,,,,,,,,,8,1,5,1,,3,,0,3.7014,1,1,
2,1,0,Asplenium bulbiferum ssp gracillimum,ASPLENIACEAE,1,,,,,,,,,1,,2,1,1.2,2,c,2,2,0,0.001,0,1,
2,1,0,Asplenium flabellifolium,ASPLENIACEAE,1,1,,,,,,,,1,,1,3,0.5,3,a,2,2,0,0.001,0,1,16.81
2,1,0,Pleurosorus rutifolius,ASPLENIACEAE,,1,1,,,,,,,,,1,3,0.17,3,a,2,,0,0.001,0,1,
4,0,0,Actites megalocarpa,ASTERACEAE,,,,,,1,,,,,,3,3,0.6,3,a,2,2,0,,1,,
4,1,0,Allittia cardiocarpa,ASTERACEAE,,,1,1,1,,,,,,,1,3,0.45,1,,2,,0,,1,,
4,1,0,Allittia uliginosa,ASTERACEAE,1,,,,,,,,,,,1,3,0.35,1,,2,,0,,1,,
4,1,0,Angianthus preissianus,ASTERACEAE,,,,,,1,,,,,,3,5,0.3,1,,2,2,0,,1,,
4,1,0,Bedfordia arborescens,ASTERACEAE,1,,,,,,,,,,,8,1,8,1,,2,2,0,,1,,14.814
4,1,0,Brachyscome basaltica,ASTERACEAE,,,,,1,,,,,,,3,3,0.6,2,a,1,2,0,0.25,1,,
4,1,0,Brachyscome cardiocarpa,ASTERACEAE,,,1,1,,,,,,,,6,3,0.45,1,,2,2,0,,1,,
4,0,0,Brachyscome debilis,ASTERACEAE,,1,,,,,,,,,,1,5,0.25,1,,2,2,0,,1,,
4,1,0,Brachyscome decipiens,ASTERACEAE,1,1,,,1,,,,,,,1,3,0.19,1,,2,2,0,,1,,
4,1,0,Brachyscome dentata,ASTERACEAE,,1,1,1,1,,,,,,,3,3,0.45,1,,2,2,0,,1,,
4,0,0,Brachyscome diversifolia,ASTERACEAE,1,1,,1,,1,,,,,,1,3,0.5,1,,1,2,0,,1,,
4,0,0,Brachyscome goniocarpa,ASTERACEAE,,1,,1,,,,,,,,1,5,0.09,1,,1,2,0,,1,,
4,0,0,Brachyscome graminea,ASTERACEAE,,,,1,,,,,,1,,3,3,0.7,2,a,4,2,0,,1,,
4,1,0,Brachyscome multifida,ASTERACEAE,1,1,,,,,,,,,,3,3,0.4,1,,2,2,0,,1,,
4,1,0,Brachyscome parvula,ASTERACEAE,,,,,,1,,,,,,3,3,0.45,1,,1,2,0,,1,,
4,1,0,Calocephalus citreus,ASTERACEAE,,1,,,1,,,,,,,3,2,0.6,1,,2,2,0,0.2,1,,
4,1,0,Calocephalus lacteus,ASTERACEAE,1,1,,,1,,,,,,,3,2,0.7,1,,2,2,0,0.9625,1,,12.24
4,1,0,Calotis anthemoides,ASTERACEAE,,,,,1,,,,,,,3,3,0.2,2,a,4,2,0,1.06,1,,
4,1,0,Calotis scabiosifolia,ASTERACEAE,,1,,,1,,,,,,,3,3,0.5,2,a,4,2,0,,1,,
4,1,0,Calotis scapigera,ASTERACEAE,,1,,,,,1,,,,,3,3,0.5,2,a,4,2,0,1.3,1,,
4,1,0,Cassinia aculeata,ASTERACEAE,1,1,,,,,,,,,,8,1,4,1,,2,2,0,0.022,1,,17.07
4,1,0,Cassinia arcuata,ASTERACEAE,1,1,,,,,,,,,,8,1,3,1,,2,2,0,0.026,1,,13.17
4,1,0,Cassinia longifolia,ASTERACEAE,1,1,,,,,,,,,,8,1,4,1,,2,2,0,0.033,1,,7.96
4,1,0,Cassinia trinerva,ASTERACEAE,1,,,,,,,,,,,8,1,8,1,,2,2,0,,1,,
4,1,0,Centipeda cunninghamii,ASTERACEAE,1,,,,1,,,,,1,,3,2,0.5,1,,1,2,0,,1,,
4,1,0,Centipeda elatinoides,ASTERACEAE,1,1,,,1,,,,,1,,1,2,0.1,2,a,1,2,0,,1,,
4,1,0,Centipeda minima ssp minima,ASTERACEAE,1,1,1,1,,,,,,,,3,5,0.2,1,,1,2,0,,1,,
4,1,0,Chrysocephalum apiculatum,ASTERACEAE,1,1,,,1,,,,,,,3,3,0.6,3,a,2,2,0,0.12,1,,15.35
4,1,0,Chrysocephalum semipapposum,ASTERACEAE,1,1,,,1,,,,,,,3,3,1,3,a,2,2,0,0.04,1,,40.23
4,1,0,Chrysocephalum sp 1,ASTERACEAE,,1,,,1,,,,,,,3,3,0.4,1,,2,2,0,,1,,
4,1,0,Cotula australis,ASTERACEAE,1,1,1,1,,,,,,1,,3,5,0.2,1,,1,2,0,,1,,
4,0,0,Craspedia canens,ASTERACEAE,,,1,,1,,,,,1,,1,3,0.65,1,,2,2,0,,1,,
4,1,0,Craspedia paludicola,ASTERACEAE,,,,,1,,1,,,1,,1,3,0.75,1,,2,2,0,,1,,
4,1,0,Craspedia sp 2 sensu Fl. Victoria 4:763 (1999),ASTERACEAE,1,1,,,,,,,,,,1,3,0.7,1,,2,2,0,0.63,1,,
4,0,0,Craspedia variabilis,ASTERACEAE,1,1,1,1,1,,1,,,1,,1,3,0.5,1,,2,12,0,0.32,1,,39.4
4,1,0,Cymbonotus preissianus,ASTERACEAE,1,1,,,,,,,,,,1,3,0.1,1,,1,2,0,2.28,1,,35.68
4,0,0,Eclipta platyglossa,ASTERACEAE,,,,,1,,1,,,,,1,5,0.25,2,a,7,2,0,,1,,
4,1,0,Euchiton collinus,ASTERACEAE,1,,1,1,,,,,,1,,3,3,0.4,2,a,2,2,0,0.007,1,,55.4
4,1,0,Euchiton involucratus,ASTERACEAE,1,1,1,1,,,,,,1,,3,3,0.5,2,a,2,2,0,,1,,
4,1,0,Euchiton sphaericus,ASTERACEAE,1,1,,,1,,,,,,,3,5,1,1,,2,2,0,,1,,
4,1,0,Gnaphalium indutum,ASTERACEAE,,1,,,,,,,,,,1,5,0.05,1,,1,2,0,,1,,
4,1,0,Helichrysum aff. rutidolepis (Lowland Swamps),ASTERACEAE,1,1,,,1,,,,,,,3,3,0.5,3,a,2,2,0,,1,,
4,1,0,Helichrysum rutidolepis,ASTERACEAE,1,1,,,1,,,,,,,3,3,0.5,3,a,2,2,0,,1,,
4,1,0,Helichrysum scorpioides,ASTERACEAE,1,1,,,,,,,,,,3,3,0.5,3,a,2,2,0,0.12,1,,26.11
4,1,0,Isoetopsis graminifolia,ASTERACEAE,,1,,,1,,,,,,,1,5,0.1,1,,1,2,0,0.9,1,,
4,1,0,Lagenophora gracilis,ASTERACEAE,1,,1,1,,,,,,,,1,3,0.25,3,a,1,2,0,,1,,
4,1,0,Lagenophora huegelii,ASTERACEAE,1,1,,,,,,,,,,1,3,0.35,2,a,1,2,0,0.66,1,,29.26
4,1,0,Lagenophora stipitata,ASTERACEAE,1,,1,1,,,,,,,,1,3,0.25,3,a,1,2,0,0.23,1,,30.68
4,1,0,Leiocarpa panaetioides,ASTERACEAE,,1,,,1,,,,,,,3,3,0.6,1,,2,2,0,,1,,
4,1,0,Leptinella reptans,ASTERACEAE,,1,,,,,,,,1,,1,3,0.05,2,a,1,2,0,,1,,
4,1,0,Leptorhynchos squamatus ssp squamatus,ASTERACEAE,1,1,,,1,,,,,,,3,3,0.4,1,,2,2,0,0.1,1,,12.983
4,1,0,Leptorhynchos tenuifolius,ASTERACEAE,1,1,,,1,,,,,,,3,3,0.4,1,,2,2,0,0.89,1,,
4,1,0,Leucochrysum albicans ssp albicans var albicans,ASTERACEAE,1,,,,,,,,,,,3,3,0.5,1,,2,2,0,1.345,1,,
4,1,0,Leucophyta brownii,ASTERACEAE,,,,,,1,,,,,,8,1,1,1,,2,2,0,,1,,
4,1,0,Microseris sp 3 sensu Fl. Victoria 4:702 (1999),ASTERACEAE,,1,,,1,,,,,1,,3,3,0.5,3,b,2,2,0,,1,,
4,1,0,Millotia tenuifolia,ASTERACEAE,,,,,,,,,,,,3,5,0.15,1,,2,2,0,0.13,1,,32.58
4,1,0,Minuria leptophylla,ASTERACEAE,,,,,1,,,,,,,3,3,0.3,1,,2,2,0,0.86,1,,
4,1,0,Myriocephalus rhizocephalus,ASTERACEAE,,1,,,1,,,,,,,1,5,0.1,1,,2,2,0,,1,,
4,1,0,Olearia argophylla,ASTERACEAE,1,,,,,,,,,,,8,1,10,1,,2,2,0,,1,,15.14
4,0,0,Olearia asterotricha,ASTERACEAE,1,,,,,,,,,,,8,1,2,1,,2,2,0,,1,,
4,1,0,Olearia axillaris,ASTERACEAE,,,,,,1,,,,,,9,1,2,1,,2,2,0,,1,,
4,1,0,Olearia glandulosa,ASTERACEAE,,,1,1,,,,,,,,8,1,2.4,1,,2,2,0,,1,,
4,1,0,Olearia glutinosa,ASTERACEAE,,,,,,1,,,,,,8,1,2,1,,2,2,0,,1,,
4,1,0,Olearia lirata,ASTERACEAE,1,,,,,,,,,,,8,1,5,1,,2,2,0,,1,,
4,1,0,Olearia myrsinoides,ASTERACEAE,1,,,,,,,,,,,8,1,1.5,1,,2,2,0,,1,,7.97
4,1,0,Olearia ramulosa,ASTERACEAE,1,1,1,,,1,,,,,,8,1,2.5,1,,2,2,0,,1,,
4,1,0,Ozothamnus ferrugineus,ASTERACEAE,1,1,1,1,,,,,,,,8,1,6,1,,2,2,0,,1,,
4,1,0,Ozothamnus obcordatus,ASTERACEAE,1,1,,,,,,,,,,8,1,2,1,,2,2,0,,1,,
4,1,0,Ozothamnus rosmarinifolius,ASTERACEAE,,,1,1,,,,,,,,8,1,3,1,,2,2,0,,1,,
4,1,0,Ozothamnus turbinatus,ASTERACEAE,,,,,,1,,,,,,8,1,3,1,,2,2,0,,1,,
4,1,0,Picris angustifolia,ASTERACEAE,1,1,1,1,,1,,,,,,3,3,1.4,1,,2,2,0,,1,,
4,1,0,Podolepis jaceoides,ASTERACEAE,1,1,,,1,,,,,,,3,3,0.7,1,,2,2,0,1.37,1,,
4,1,0,Podolepis sp 1 sensu Fl.Vict. 4:781(1999),ASTERACEAE,,,,,1,,,,,,,3,3,0.6,1,,2,2,0,,1,,
4,0,0,Podotheca angustifolia,ASTERACEAE,,1,,,,,,,,,,3,5,0.3,1,,2,2,0,,1,,
4,1,0,Pseudognaphalium luteoalbum,ASTERACEAE,1,,1,1,1,,,,,,,4,5,0.55,1,,2,2,0,0.003,1,,66.37
4,1,0,Pycnosorus chrysanthes,ASTERACEAE,,,,,1,,,,,,,3,2,0.6,1,,2,,0,0.85,1,,
4,1,0,Rutidosis leptorhynchoides,ASTERACEAE,,,,,1,,,,,,,3,3,0.3,1,,2,2,0,1.37,1,,
4,1,0,Senecio biserratus,ASTERACEAE,1,,1,1,,1,,,,1,,3,5,1.6,1,,2,2,0,,1,,
4,1,0,Senecio campylocarpus,ASTERACEAE,1,1,,,1,,,,,,,3,1,1.2,1,,2,2,0,,1,,
4,1,0,Senecio glomeratus ssp glomeratus,ASTERACEAE,1,1,,,,,,,,,,3,5,1.4,1,,2,2,0,,1,,
4,1,0,Senecio glomeratus ssp longifructus,ASTERACEAE,1,1,,,,,,,,,,3,5,1.4,1,,2,2,0,,1,,
4,1,0,Senecio hispidulus,ASTERACEAE,1,1,,,1,,,,,,,3,1,1.3,1,,2,2,0,0.05,1,,19.68
4,1,0,Senecio linearifolius s.l.,ASTERACEAE,1,,,,,,,,,,,4,1,2,1,,2,2,0,,1,,
4,1,0,Senecio macrocarpus,ASTERACEAE,,,,,1,,,,,,,3,3,0.7,1,,2,2,0,0.53,1,,
4,1,0,Senecio minimus,ASTERACEAE,1,1,1,1,,,,,,,,3,5,1.2,1,,2,2,0,0.17,1,,25.8
4,1,0,Senecio odoratus,ASTERACEAE,1,,,,,,,,,,,3,1,2,1,,2,2,0,,1,,
4,1,0,Senecio phelleus,ASTERACEAE,1,1,,,,,,,,,,3,3,1,1,,2,2,0,,1,,
4,0,0,Senecio prenanthoides,ASTERACEAE,1,1,1,1,,,,,,,,3,5,1.2,1,,2,2,0,,1,,
4,1,0,Senecio quadridentatus,ASTERACEAE,1,1,,,1,,,,,1,,3,1,1.2,1,,2,2,0,0.18,1,,31.89
4,1,0,Senecio sp. aff. tenuiflorus,ASTERACEAE,1,,,,1,,,,,,,3,5,0.7,1,,2,2,0,,1,,
4,1,0,Senecio squarrosus,ASTERACEAE,1,,,,1,,,,,,,3,2,0.6,1,,2,2,0,0.296,1,,
4,1,0,Senecio tenuiflorus,ASTERACEAE,1,,,,1,,,,,,,3,5,0.7,1,,2,2,0,0.28,1,,41.45
4,1,0,Sigesbeckia orientalis,ASTERACEAE,1,,,,,,,,,,,3,5,0.8,1,,4,2,0,1.46,1,,
4,1,0,Siloxerus multiflorus,ASTERACEAE,1,1,,,,,,,,,,3,5,0.05,1,,2,2,0,,1,,
4,1,0,Solenogyne dominii,ASTERACEAE,1,1,,,1,,,,,,,1,3,0.2,3,a,1,2,0,0.25,1,,29.44
4,1,0,Solenogyne gunnii,ASTERACEAE,1,1,,,1,,,,,,,1,3,0.2,3,a,1,2,0,,1,,
4,1,0,Sonchus hydrophilus,ASTERACEAE,,,,,,,,,,1,,3,5,1.7,1,,2,2,0,,1,,
4,1,0,Stuartina muelleri,ASTERACEAE,,,1,1,,1,,,,,,1,5,0.12,1,,2,2,0,0.13,1,,58.32
4,1,0,Triptilodiscus pygmaeus,ASTERACEAE,1,1,,,,,,,,,,3,5,0.12,1,,2,2,0,,1,,
4,0,0,Vittadinia cervicularis,ASTERACEAE,,1,,,,,,,,,,3,3,0.4,1,,2,2,0,,1,,
4,1,0,Vittadinia cuneata,ASTERACEAE,,1,,,1,,,,,,,3,3,0.4,1,,2,2,0,1.54,1,,
4,1,0,Vittadinia dissecta,ASTERACEAE,,1,,,1,,,,,,,3,3,0.35,1,,2,2,0,,1,,
4,1,0,Vittadinia gracilis,ASTERACEAE,,1,,,1,,,,,,,3,3,0.4,1,,2,2,0,0.987,1,,
4,1,0,Vittadinia muelleri,ASTERACEAE,1,1,,,1,,,,,,,3,3,0.3,1,,2,2,0,0.16,1,,
4,0,0,Xerochrysum bracteatum,ASTERACEAE,1,1,,,1,,,,,,,3,5,1,1,,2,,0,,1,,
4,1,0,Xerochrysum palustre,ASTERACEAE,1,1,,,,,,,,1,,3,3,1,3,a,2,,0,,1,,
4,1,0,Xerochrysum viscosum,ASTERACEAE,1,1,,,,,,,,,,3,5,0.9,1,,2,,0,,1,,
2,1,0,Azolla filiculoides,AZOLLACEAE,,,,,,,1,,,,,19,6,0.015,2,c,7,12,0,0.001,0,1,
2,1,0,Azolla pinnata,AZOLLACEAE,,,,,,,1,,,,,19,6,0.015,2,c,7,12,0,0.001,0,1,
4,1,0,Pandorea pandorana,BIGNONIACEAE,1,,,,,,,,,,,15,1,6,1,,2,,0,5.2148,1,1,19.06
2,1,0,Blechnum cartilagineum,BLECHNACEAE,1,,,,,,,,,,,2,1,1.5,3,a,2,2,0,0.001,0,1,
2,0,0,Blechnum fluviatile,BLECHNACEAE,1,,,,,,,,,,,1,2,0.4,3,a,2,2,0,0.001,0,1,
2,1,0,Blechnum minus,BLECHNACEAE,1,,,,,,,,,1,,2,1,2,3,a,2,2,0,0.001,0,1,
2,1,0,Blechnum nudum,BLECHNACEAE,1,,,,,,,,,1,,2,1,0.6,3,a,2,2,0,0.001,0,1,
2,1,0,Blechnum wattsii,BLECHNACEAE,1,,1,,,,,,,1,,2,1,1.25,3,a,2,2,0,0.001,0,1,
2,1,0,Doodia australis,BLECHNACEAE,1,,,,,,,,,1,,2,1,0.7,3,a,2,2,0,0.001,0,1,
2,1,0,Doodia caudata,BLECHNACEAE,,,,,,,,,,1,,1,2,0.4,3,a,2,2,0,0.001,0,1,
4,1,0,Austrocynoglossum latifolium,BORAGINACEAE,1,1,,,1,,,,,,,3,1,1.5,1,,4,2,1,,1,1,
4,1,0,Cynoglossum australe,BORAGINACEAE,,,,,1,,,,,,,3,3,1,1,,4,2,0,,1,1,
4,1,0,Cynoglossum suaveolens,BORAGINACEAE,1,1,,,1,,,,,,,3,3,1,3,a,6,2,0,4.44,1,1,13.88
4,0,0,Myosotis australis,BORAGINACEAE,1,,,,,,,,,,,1,5,0.3,1,,4,2,0,,1,1,
4,1,0,Myosotis sylvatica,BORAGINACEAE,1,1,,,,,,,,,,1,3,0.4,1,,4,2,0,,1,1,
4,1,0,Cardamine paucijuga,BRASSICACEAE,,,1,,,,,,,,,3,5,0.4,1,,8,12,0,,1,1,
4,1,0,Cardamine tenuifolia,BRASSICACEAE,,1,,,1,,,,,,,3,3,1,2,a,8,12,0,,1,1,
4,1,0,Lepidium pseudohyssopifolium,BRASSICACEAE,,1,1,,1,,,,,,,3,1,0.6,1,,2,12,0,,1,1,
4,1,0,Lepidium pseudotasmanicum,BRASSICACEAE,,,,,,,,,,1,,3,2,0.3,1,,2,12,0,,1,1,
4,1,0,Rorippa laciniata,BRASSICACEAE,,,,,,,,,,1,,1,2,0.4,1,,1,12,0,,1,1,
4,1,0,Brunonia australis,BRUNONIACEAE,1,1,,,1,,,,,,,1,2,0.1,2,a,2,3,0,0.74,1,1,31.18
4,0,0,Senna artemisioides,CAESALPINIACEAE,,1,,,,,,,,,,8,1,3,1,,2,2,0,,1,1,3.21
4,1,0,Callitriche palustris,CALLITRICHACEAE,1,,,,,,1,,,1,,19,7,0.1,1,,2,2,0,,1,1,
4,1,0,Callitriche sonderi,CALLITRICHACEAE,,,,,,,,,,1,,1,5,0.05,1,,2,2,0,,1,1,
4,0,0,Callitriche umbonata,CALLITRICHACEAE,,,,,,,1,,,,,18,5,0.1,1,,2,2,0,,1,1,
4,1,0,Isotoma fluviatilis ssp australis,CAMPANULACEAE,,,1,1,1,,,,,,,1,3,0.05,3,a,1,2,0,,1,1,
4,1,0,Lobelia anceps,CAMPANULACEAE,1,1,1,1,,,,,,1,,3,3,0.3,2,a,1,2,0,,1,1,
4,1,0,Lobelia gibbosa,CAMPANULACEAE,,,,,,,,,,,,3,5,0.6,1,,2,2,0,,1,1,
4,1,0,Lobelia irrigua,CAMPANULACEAE,,,1,,,,,1,,1,,1,3,0.05,2,a,1,2,0,,1,1,
4,1,0,Lobelia pedunculata,CAMPANULACEAE,1,1,1,,1,,,,,,,1,3,0.05,2,a,1,2,0,,1,1,
4,1,0,Lobelia pratioides,CAMPANULACEAE,1,,,,1,,,,,,,1,3,0.05,2,a,1,2,0,,1,1,
4,1,0,Wahlenbergia communis,CAMPANULACEAE,,1,,,1,,,,,1,,3,3,0.75,1,,2,2,0,0.01,1,1,
4,1,0,Wahlenbergia gracilenta,CAMPANULACEAE,1,1,,,1,,,,,,,3,5,0.5,1,,2,2,0,0.003,1,1,49.15
4,1,0,Wahlenbergia gracilis,CAMPANULACEAE,1,,1,1,,,,,,1,,3,3,0.5,1,,2,2,0,0.03,1,1,
4,1,0,Wahlenbergia gymnoclada,CAMPANULACEAE,1,,,,,,,,,,,3,3,0.6,3,a,2,2,0,,1,1,
4,1,0,Wahlenbergia luteola,CAMPANULACEAE,,1,,,1,,,,,,,3,3,0.6,1,,2,2,0,0.0104,1,1,
4,1,0,Wahlenbergia multicaulis,CAMPANULACEAE,1,1,,,,,,,,,,3,3,0.75,3,d,2,2,0,0.008,1,1,44.27
4,1,0,Wahlenbergia stricta ssp stricta,CAMPANULACEAE,1,1,,,1,,,,,,,3,3,0.9,3,d,2,2,0,0.005,1,1,30.3
4,1,0,Sambucus gaudichaudiana,CAPRIFOLIACEAE,1,1,1,1,,,,,,1,,3,3,2,3,b,3,2,0,10,1,1,46.45
4,1,0,Spergularia marina,CARYOPHYLLACEAE,,,,,,,,,,,,3,5,0.35,1,,1,2,0,,1,2,
4,1,0,Stellaria angustifolia,CARYOPHYLLACEAE,,,1,,,,,,,,,3,3,0.7,3,a,2,2,0,,1,2,
4,1,0,Stellaria flaccida,CARYOPHYLLACEAE,1,,,,,,,,,,,3,5,0.55,2,a,2,2,0,,1,2,
4,1,0,Stellaria pungens,CARYOPHYLLACEAE,1,1,,,,1,,,,1,,3,3,0.3,3,a,1,2,0,0.57,1,2,36.36
4,1,0,Allocasuarina littoralis,CASUARINACEAE,1,1,,,,,,,,,,9,1,15,1,,2,1,0,3.119,0,1,
4,1,0,Allocasuarina paludosa,CASUARINACEAE,1,1,,,,,,,,,,8,1,3,1,,2,1,0,,0,1,
4,1,0,Allocasuarina paradoxa,CASUARINACEAE,,,,,,,,,,,,8,1,2,1,,2,1,0,2.3,0,1,
4,1,0,Allocasuarina verticillata,CASUARINACEAE,,1,1,,,1,,,,,,9,1,11,1,,2,1,0,4.04,0,1,
3,1,0,Aphelia gracilis,CENTROLEPIDACEAE,,,1,,,,,,,,,1,5,0.04,1,,1,,0,,0,1,
3,1,0,Aphelia pumilio,CENTROLEPIDACEAE,,,1,,,,,,,,,1,5,0.03,1,,1,,0,,0,1,
3,1,0,Centrolepis aristata,CENTROLEPIDACEAE,1,1,1,,,,,,,,,1,5,0.06,1,,2,12,0,0.006,0,1,29.27
3,1,0,Centrolepis fascicularis,CENTROLEPIDACEAE,,,1,,,,,,,,,5,2,0.05,1,,1,12,0,,0,1,
3,1,0,Centrolepis polygyna,CENTROLEPIDACEAE,,,1,,,,,,,,,1,5,0.05,1,,1,12,0,,0,1,
3,1,0,Centrolepis strigosa ssp strigosa,CENTROLEPIDACEAE,1,1,1,,,,,,,,,1,5,0.1,1,,1,12,0,,0,1,
4,1,0,Atriplex cinerea,CHENOPODIACEAE,,,,,,1,,,,,,8,1,2,1,,2,2,0,,0,,
4,1,0,Atriplex paludosa ssp paludosa,CHENOPODIACEAE,,,,,,,,,,,,8,1,1.6,1,,1,2,0,,0,,
4,1,0,Atriplex semibaccata,CHENOPODIACEAE,,1,1,1,,1,,,,1,,8,2,0.4,1,,1,2,0,1.13,0,,
4,1,0,Atriplex suberecta,CHENOPODIACEAE,,,,,,,,,,,,8,2,0.6,1,,1,2,0,,0,,
4,1,0,Chenopodium desertorum ssp microphyllum,CHENOPODIACEAE,,,,1,,,,,,,,3,2,0.4,1,,1,12,0,,0,2,
4,1,0,Chenopodium glaucum,CHENOPODIACEAE,,,,,1,1,,,,,,3,5,0.5,1,,1,12,0,,0,2,
4,1,0,Chenopodium pumilio,CHENOPODIACEAE,,,,,,,,,,1,,1,5,0.25,1,,1,12,0,,0,2,
