Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment
P2008-1177,P2008-1177,Calotis dentex,Australian PlantBank,,-32.86475,150.857056,,4560,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2000-1399,P2000-1399,Minuria denticulata,Australian PlantBank,,-32.995556,144.8425,,1000,,,,,-20,,,Australian PlantBank,K.D. Hill,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2000-1262,P2000-1262,Rhodanthe floribunda,Australian PlantBank,,-31.248056,146.900833,,,,,,,4,,,Australian PlantBank,K. Butler,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1985-2418,P1985-2418,Vittadinia megacephala,Australian PlantBank,,-32.85,134.15,,,,,,,4,,,Australian PlantBank,J. Everett,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1989-3043,P1989-3043,Leiocarpa leptolepis,Australian PlantBank,,-26.883333,144.75,,,,,,,4,,,Australian PlantBank,Peter G. Wilson,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1988-0381,P1988-0381,Leptinella filicula,Australian PlantBank,,-36.3,148.4,,320,,,,,4,,,Australian PlantBank,P.D. Hind,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1993-3459,P1993-3459,Liparophyllum lasiospermum,Australian PlantBank,,-34.923333,116.586111,,,,,,,4,,,Australian PlantBank,S.W.L. Jacobs,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1995-2218,P1995-2218,Rhodanthe floribunda,Australian PlantBank,,-29.404167,122.2025,,,,,,,4,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2007-1195,P2007-1195,Goodenia fascicularis,Australian PlantBank,,-29.250278,142.027222,,570,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-0027,P2011-0027,Ozothamnus cuneifolius,Australian PlantBank,,-36.559194,149.872556,,50300,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1989-0258,P1989-0258,Vittadinia tenuissima,Australian PlantBank,,-36.433333,142.033333,,,,,,,4,,,Australian PlantBank,G. D'Aubert,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2005-1496,P2005-1496,Calotis cuneifolia,Australian PlantBank,,-29.288056,151.496111,,700,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2020-0696,P2020-0696,Brunonia australis,Australian PlantBank,,-30.594167,149.744722,,2874,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-0182,P2011-0182,Goodenia rostrivalvis,Australian PlantBank,,-33.726917,150.372194,,625,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2015-0509,P2015-0509,Vittadinia tenuissima,Australian PlantBank,,-28.914,152.750056,,460,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2020-0647,P2020-0647,Calotis cuneifolia,Australian PlantBank,,-30.576944,145.688889,,3500,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2002-0873,P2002-0873,Vittadinia cuneata,Australian PlantBank,,-33.754167,150.7125,,658,,,,,4,,,Australian PlantBank,L. von Richter,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1989-3033,P1989-3033,Vittadinia dissecta,Australian PlantBank,,-26.366667,146.183333,,,,,,,4,,,Australian PlantBank,Peter G. Wilson,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-2100,P1987-2100,Calotis plumulifera,Australian PlantBank,,,,,,,,,,4,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1995-1393,P1995-1393,Velleia connata,Australian PlantBank,,-24.646389,120.216944,,,,,,,4,,,Australian PlantBank,D.I. Wilson,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1986-4910,P1986-4910,Calotis erinacea,Australian PlantBank,,-31.816667,143.516667,,,,,,,4,,,Australian PlantBank,A.N. Rodd,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-8041,P1987-8041,Gilruthia osbornei,Australian PlantBank,,-30.15,117.65,,,,,,,4,,,Australian PlantBank,P. Short,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-0028,P2011-0028,Cassinia aculeata,Australian PlantBank,,-35.931,149.958389,,80000,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2002-0874,P2002-0874,Brachyscome graminea,Australian PlantBank,,-33.754167,150.7125,,101,,,,,-20,,,Australian PlantBank,L. von Richter,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1988-0037,P1988-0037,Schoenia ayersii,Australian PlantBank,,,,,,,,,,4,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2004-0755,P2004-0755,Cassinia arcuata,Australian PlantBank,,,,,70000,,,,,-20,,,Australian PlantBank,M. McKensy,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-1114,P2011-1114,Leiocarpa websteri,Australian PlantBank,,-33.632333,145.430167,,2740,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1992-0653,P1992-0653,Cassinia quinquefaria,Australian PlantBank,,-34.133333,150.683333,,,,,,,4,,,Australian PlantBank,M. Kennedy,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2010-1518,P2010-1518,Brachyscome ciliaris,Australian PlantBank,,-31.580333,143.3925,,1950,,,,,-20,,,Australian PlantBank,G. Errington,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2017-0105,P2017-0105,Craspedia maxgrayi,Australian PlantBank,,-36.454806,148.262833,,1350,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-7983,P1987-7983,Brunonia australis,Australian PlantBank,,,,,,,,,,4,,,Australian PlantBank,B.R. Moore,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1992-4072,P1992-4072,Rutidosis helichrysoides,Australian PlantBank,,-31.783333,141.183333,,,,,,,4,,,Australian PlantBank,C. A. Offord,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1983-2303,P1983-2303,Olearia floribunda,Australian PlantBank,,-35.566667,148.783333,,,,,,,4,,,Australian PlantBank,R.G. Coveny,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1992-4056,P1992-4056,Isotoma petraea,Australian PlantBank,,-31.25,142.383333,,,,,,,4,,,Australian PlantBank,C. A. Offord,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2004-0065,P2004-0065,Cassinia aculeata,Australian PlantBank,,-34.409444,150.816389,,21250,,,,,-20,,,Australian PlantBank,M. McKensy,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1992-4089,P1992-4089,Pycnosorus chrysanthus,Australian PlantBank,,,,,5000,,,,,-20,,,Australian PlantBank,C. A. Offord,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1986-4814,P1986-4814,Isotoma petraea,Australian PlantBank,,-31.383333,141.6,,,,,,,4,,,Australian PlantBank,A.N. Rodd,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1985-2667,P1985-2667,Senecio ramosissimus,Australian PlantBank,,-35.1,117.966667,,1810,,,,,-20,,,Australian PlantBank,J.M. Powell,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2010-1517,P2010-1517,Brachyscome ciliaris,Australian PlantBank,,-31.580333,143.3925,,4000,,,,,-20,,,Australian PlantBank,G. Errington,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2003-0673,P2003-0673,Podolepis jaceoides,Australian PlantBank,,-33.559167,150.559167,,11240,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2021-0548,P2021-0548,Argentipallium obtusifolium,Australian PlantBank,,-37.249444,150.0225,,5100,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2010-0174,P2010-0174,Olearia iodochroa,Australian PlantBank,,-35.799367,148.674122,,2650,,,,,-20,,,Australian PlantBank,G. Errington,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1993-2587,P1993-2587,Rutidosis heterogama,Australian PlantBank,,-29.575278,153.334167,,6453,,,,,-20,,,Australian PlantBank,B. Rann,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1985-2334,P1985-2334,Olearia brachyphylla,Australian PlantBank,,-31.9,132.383333,,,,,,,4,,,Australian PlantBank,D.J. Bedford,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-0003,P2011-0003,Rutidosis leptorhynchoides,Australian PlantBank,,-34.803556,149.747111,,33900,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2022-0450,P2022-0450,Xerochrysum bracteatum,Australian PlantBank,,-34.070578,150.766529,,700,,,,,-20,,,Australian PlantBank,K.E. Thomson,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2021-0184,P2021-0184,Olearia flocktoniae,Australian PlantBank,,-30.136667,152.553611,,1490,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2000-1309,P2000-1309,Minuria leptophylla,Australian PlantBank,,-30.826389,143.403611,,500,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2023-0395,P2023-0395,Olearia,Australian PlantBank,,,,,550,,,,,-20,,,Australian PlantBank,Joel Cohen,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-2276,P1987-2276,Brunonia australis,Australian PlantBank,,,,,,,,,,4,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2021-0208,P2021-0208,Coronidium kaputaricum,Australian PlantBank,,-30.283333,150.145,,57,,,,,-20,,,Australian PlantBank,R. Paroissien,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-3679,P1987-3679,Olearia nernstii,Australian PlantBank,,-30.4,153,,,,,,,4,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2001-0294,P2001-0294,Coronidium scorpioides,Australian PlantBank,,-28.840556,152.092222,,,,,,,4,,,Australian PlantBank,D.C. Byrnes,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2006-0013,P2006-0013,Cassinia leptocephala,Australian PlantBank,,-31.280556,149.071111,,32460,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2006-0112,P2006-0112,Cassinia cunninghamii,Australian PlantBank,,-33.136111,150.054722,,1500,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-2262,P1987-2262,Goodenia hassallii,Australian PlantBank,,,,,,,,,,4,,,Australian PlantBank,H. Demarz,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2017-2094,P2017-2094,Cassinia leptocephala,Australian PlantBank,,-30.888056,151.877778,,31000,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-1129,P2011-1129,Leiocarpa,Australian PlantBank,,-34.813972,148.628917,,550,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2018-0071,P2018-0071,Brachyscome spathulata,Australian PlantBank,,-35.594444,148.610833,,300,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2017-2098,P2017-2098,Olearia elliptica,Australian PlantBank,,-30.920556,151.853056,,143,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1986-0946,P1986-0946,Stylidium graminifolium,Australian PlantBank,,,,,10500,,,,,-20,,,Australian PlantBank,D.F. Blaxell,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2010-1520,P2010-1520,Minuria leptophylla,Australian PlantBank,,-31.589194,144.893528,,520,,,,,-20,,,Australian PlantBank,G. Errington,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1991-2153,P1991-2153,Calotis dentex,Australian PlantBank,,-34.066667,150.833333,,,,,,,4,,,Australian PlantBank,M. Kennedy,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2006-1329,P2006-1329,Goodenia fascicularis,Australian PlantBank,,-30.151389000000002,149.993889,,130,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1984-2917,P1984-2917,Wahlenbergia stricta,Australian PlantBank,,-34.608333,147.983333,,6000,,,,,-20,,,Australian PlantBank,R.G. Coveny,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2008-0193,P2008-0193,Cassinia uncata,Australian PlantBank,,-32.265472,152.530167,,910,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-3421,P1987-3421,Minuria cunninghamii,Australian PlantBank,,-34.2,143.533333,,,,,,,4,,,Australian PlantBank,L. Retter,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2007-1329,P2007-1329,Gnephosis arachnoidea,Australian PlantBank,,-29.617778,146.069167,,3840,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1993-3361,P1993-3361,Craspedia,Australian PlantBank,,-37.429167,149.947222,,,,,,,4,,,Australian PlantBank,M. Kennedy,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1985-3708,P1985-3708,Podolepis lessonii,Australian PlantBank,,,,,,,,,,4,,,Australian PlantBank,H. Demarz,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-0139,P2011-0139,Brachyscome ptychocarpa,Australian PlantBank,,-33.969972,150.006944,,4100,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1995-1389,P1995-1389,Podotheca,Australian PlantBank,,-23.856111,120.523611,,,,,,,4,,,Australian PlantBank,D.I. Wilson,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2002-0384,P2002-0384,Xerochrysum bracteatum,Australian PlantBank,,-32.690099,150.24662,,10600,,,,,-20,,,Australian PlantBank,P. V. Cuneo,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2005-1476,P2005-1476,Rhodanthe anthemoides,Australian PlantBank,,,,,6900,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2019-0681,P2019-0681,Ozothamnus tesselatus,Australian PlantBank,,-32.368333,149.996111,,580,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2010-1492,P2010-1492,Lobelia darlingensis,Australian PlantBank,,-29.844972,144.099972,,230000,,,,,-20,,,Australian PlantBank,G. Errington,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1995-0882,P1995-0882,Wahlenbergia ceracea,Australian PlantBank,,-33.991667,150.991667,,,,,,,4,,,Australian PlantBank,P.D. Hind,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2020-0759,P2020-0759,Rutidosis leiolepis,Australian PlantBank,,-36.005278,148.781944,,6460,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2019-0095,P2019-0095,Brachyscome stuartii,Australian PlantBank,,-29.287222,151.496111,,405,,,,,-20,,,Australian PlantBank,K.E. Willis,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-0098,P2011-0098,Rutidosis leiolepis,Australian PlantBank,,-36.051083,148.521667,,3100,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1988-2106,P1988-2106,Stylidium,Australian PlantBank,,-16.333333,128.75,,3500,,,,,-20,,,Australian PlantBank,D.F. Blaxell,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2005-1430,P2005-1430,Xerochrysum viscosum,Australian PlantBank,,-31.882222,149.091111,,12800,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-3462,P1987-3462,Podolepis jaceoides,Australian PlantBank,,-30.225,148.1,,,,,,,4,,,Australian PlantBank,D.I. Wilson,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1985-3838,P1985-3838,Pembertonia latisquamea,Australian PlantBank,,,,,359,,,,,-20,,,Australian PlantBank,H. Demarz,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1988-0086,P1988-0086,Streptoglossa cylindriceps,Australian PlantBank,,,,,,,,,,4,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2007-0067,P2007-0067,Ozothamnus secundiflorus,Australian PlantBank,,-35.891111,148.42,,10000,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2019-0399,P2019-0399,Senecio pinnatifolius,Australian PlantBank,,-33.673056,151.318889,,177,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2017-0099,P2017-0099,Craspedia lamicola,Australian PlantBank,,,,,1350,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1986-5236,P1986-5236,Olearia ramulosa,Australian PlantBank,,-37.75,144.316667,,,,,,,4,,,Australian PlantBank,P.G. Abell,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-2256,P1987-2256,Isotoma hypocrateriformis,Australian PlantBank,,,,,,,,,,4,,,Australian PlantBank,H. Demarz,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2005-1615,P2005-1615,Cassinia macrocephala,Australian PlantBank,,-30.924167,150.985833,,6000,,,,,-20,,,Australian PlantBank,P.C. Jobson,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2016-988582,P2016-988582,Wahlenbergia capillaris,Australian PlantBank,,-34.059428,150.77634,,21000,,,,,-20,,,Australian PlantBank,K. Willis,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2009-1806,P2009-1806,Olearia tenuifolia,Australian PlantBank,,-33.862722,146.701278,,14750,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2010-1565,P2010-1565,Ixiochlamys filicifolia,Australian PlantBank,,-29.413694,142.002444,,110,,,,,-20,,,Australian PlantBank,A.E. Orme,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1986-1936,P1986-1936,Ornduffia albiflora,Australian PlantBank,,-33.1,119.4,,,,,,,4,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1995-2196,P1995-2196,Brunonia australis,Australian PlantBank,,-30.057778,124.539722,,,,,,,4,,,Australian PlantBank,P.R. Sweedman,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-2277,P1987-2277,Stylidium bulbiferum,Australian PlantBank,,,,,2500,,,,,-20,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1989-1384,P1989-1384,Calomeria amaranthoides,Australian PlantBank,,-33.541667,150.425,,,,,,,4,,,Australian PlantBank,P.D. Hind,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2000-1239,P2000-1239,Brunonia australis,Australian PlantBank,,-31.263333,146.893611,,,,,,,4,,,Australian PlantBank,K. Butler,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2010-1487,P2010-1487,Goodenia lunata,Australian PlantBank,,,,,1390,,,,,-20,,,Australian PlantBank,G. Errington,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1989-1877,P1989-1877,Chrysocephalum apiculatum,Australian PlantBank,,-24.541667,146.416667,,9,,,,,-20,,,Australian PlantBank,D.F. Blaxell,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1986-4866,P1986-4866,Polycalymma stuartii,Australian PlantBank,,-29,141.016667,,,,,,,4,,,Australian PlantBank,A.N. Rodd,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-0749,P2011-0749,Senecio spathulatus,Australian PlantBank,,-34.043194,151.161778,,91,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1993-0341,P1993-0341,Vittadinia cuneata,Australian PlantBank,,-30.55,152.030556,,,,,,,4,,,Australian PlantBank,G. Fensom,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1991-2753,P1991-2753,Olearia microphylla,Australian PlantBank,,-34.133333,150.8,,,,,,,4,,,Australian PlantBank,M. Kennedy,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1986-7168,P1986-7168,Lagenophora gracilis,Australian PlantBank,,-33.695833,150.770833,,,,,,,4,,,Australian PlantBank,P.D. Hind,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2021-0083,P2021-0083,Velleia perfoliata,Australian PlantBank,,-33.067778,151.051111,,420,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1987-9292,P1987-9292,Roebuckiella cheilocarpa,Australian PlantBank,,,,,417,,,,,-20,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-0199,P2011-0199,Ozothamnus rosmarinifolius,Australian PlantBank,,-35.972833,150.05625,,202000,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1992-4088,P1992-4088,Vittadinia condyloides,Australian PlantBank,,-33.2,146.566667,,,,,,,4,,,Australian PlantBank,C. A. Offord,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2004-0096,P2004-0096,Cassinia aureonitens,Australian PlantBank,,-33.741389,150.637222,,1400,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2018-0072,P2018-0072,Calotis glandulosa,Australian PlantBank,,-35.578333,148.635,,4150,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2019-0491,P2019-0491,Calotis pubescens,Australian PlantBank,,-35.85792,148.69537,,28,,,,,-20,,,Australian PlantBank,R. Armstrong,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2007-0066,P2007-0066,Podolepis robusta,Australian PlantBank,,-35.913611,148.572778,,880,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2010-1449,P2010-1449,Olearia quercifolia,Australian PlantBank,,-33.726361,150.367861,,7,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1986-1915,P1986-1915,Vittadinia dissecta,Australian PlantBank,,-33.1,119.4,,,,,,,4,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2019-0493,P2019-0493,Calotis glandulosa,Australian PlantBank,,-35.8656,148.6469,,4450,,,,,-20,,,Australian PlantBank,Rob Armstrong,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1999-0064,P1999-0064,Calotis lappulacea,Australian PlantBank,,,,,20900,,,,,-20,,,Australian PlantBank,G. Errington,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2018-0451,P2018-0451,Senecio spathulatus,Australian PlantBank,,-32.264167,152.532778,,120,,,,,-20,,,Australian PlantBank,G.P. Phillips,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1988-0581,P1988-0581,Olearia myrsinoides,Australian PlantBank,,-35.675,148.658333,,,,,,,4,,,Australian PlantBank,P.D. Hind,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1986-0557,P1986-0557,Cassinia aculeata,Australian PlantBank,,-35.933333,148.616667,,,,,,,4,,,Australian PlantBank,A.N. Rodd,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2011-0026,P2011-0026,Brachyscome rigidula,Australian PlantBank,,-36.470806,149.370639,,16700,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2004-0107,P2004-0107,Xerochrysum viscosum,Australian PlantBank,,-29.340833,151.698056,,1900,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1986-5105,P1986-5105,Olearia lirata,Australian PlantBank,,-38.933333,146.416667,,,,,,,4,,,Australian PlantBank,P.G. Abell,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2010-1499,P2010-1499,Ixiochlamys filicifolia,Australian PlantBank,,-29.413694,142.002444,,21900,,,,,-20,,,Australian PlantBank,G. Errington,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1985-3271,P1985-3271,Leiocarpa pluriseta,Australian PlantBank,,,,,,,,,,4,,,Australian PlantBank,A.N. Rodd,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2000-1289,P2000-1289,Goodenia calcarata,Australian PlantBank,,-29.621389,141.769167,,,,,,,4,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2004-0408,P2004-0408,Wahlenbergia gloriosa,Australian PlantBank,,-36.052222,148.2575,,5845,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2004-0837,P2004-0837,Coronidium boormanii,Australian PlantBank,,-28.852778,152.045278,,3850,,,,,-20,,,Australian PlantBank,L. von Richter,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2005-1107,P2005-1107,Rhodanthe pygmaea,Australian PlantBank,,-33.3725,146.0775,,5000,,,,,-20,,,Australian PlantBank,L. von Richter,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2018-0010,P2018-0010,Ozothamnus argophyllus,Australian PlantBank,,-33.597972,150.262,,53367,,,,,-20,,,Australian PlantBank,Richard Johstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1991-2712,P1991-2712,Olearia stilwelliae,Australian PlantBank,,-30,153,,,,,,,4,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2007-1291,P2007-1291,Podolepis arachnoidea,Australian PlantBank,,-28.965278,151.935556,,1740,,,,,-20,,,Australian PlantBank,R.L. Johnstone,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P1992-3170,P1992-3170,Ozothamnus rodwayi,Australian PlantBank,,-41.533333,147.683333,,,,,,,4,,,Australian PlantBank,,,,Seed,,,,,,,,,,,,,,,,,,,,,,
P2017-2099,P2017-2099,Vittadinia sulcata,Australian PlantBank,,-34.064167,150.768056,,1167,,,,,-20,,,Australian PlantBank,K.Willis,,,Seed,,,,,,,,,,,,,,,,,,,,,,
