site_tree_code,Genus,species,date,leaf_N_per_dry_mass (%DM),leaf_area (mm2),leaf_perimeter_mm,leaf_dry_mass (g),leaf_N_per_area (mg N/mm2),leaf_thickness (um),specific_leaf_area (mm2/mg),leaf_density (ug/mm3),soil_TOC,soil_pH,soil_conductivity,soil_N,soil_P,soil_K,soil_Sand,soil_Silt,soil_Clay,site_elevation,site_Longitude,site_Latitude,site_name,taxon
52.7,Eucalyptus,crebra,9/16/2006,1.0014198,1479.868008,246.52732,0.2691,0.001820987,356.6,5.499323701,509.9286078,2.144264859,5.32,0.015794,0.727045522,0.011640846,0.061117942,72.15044382,15.80116662,12.04838955,1057,144.0269167,-19.59121667,site_52,Eucalyptus crebra
52.8,Eucalyptus,crebra,9/16/2006,1.0119687,1108.771976,259.79628,0.21508,0.001963021,351.2,5.155160759,552.3359102,2.144264859,5.32,0.015794,0.727045522,0.011640846,0.061117942,72.15044382,15.80116662,12.04838955,1057,144.0269167,-19.59121667,site_52,Eucalyptus crebra
52.9,Eucalyptus,crebra,9/16/2006,0.9005116,975.15934,212.70595,0.183675,0.001696148,379,5.309156608,496.9758141,2.144264859,5.32,0.015794,0.727045522,0.011640846,0.061117942,72.15044382,15.80116662,12.04838955,1057,144.0269167,-19.59121667,site_52,Eucalyptus crebra
52.1,Eucalyptus,crebra,9/16/2006,1.0106837,982.449648,205.82128,0.16064,0.001652565,381.4,6.115846912,428.7091032,2.144264859,5.32,0.015794,0.727045522,0.011640846,0.061117942,72.15044382,15.80116662,12.04838955,1057,144.0269167,-19.59121667,site_52,Eucalyptus crebra
53.1,Eucalyptus,crebra,9/17/2006,0.9668006,1269.803912,223.22536,0.23806,0.001812536,366.8,5.333965857,511.1171359,2.24795927,5.76,0.029892,1.615987891,0.262181618,0.254285173,44.54065934,28.1043956,27.35494505,896,144.2263333,-19.55123333,site_53,Eucalyptus crebra
53.2,Eucalyptus,crebra,9/17/2006,1.0109911,1048.643064,227.7618,0.16506,0.001591335,338.4,6.35310229,465.140117,2.24795927,5.76,0.029892,1.615987891,0.262181618,0.254285173,44.54065934,28.1043956,27.35494505,896,144.2263333,-19.55123333,site_53,Eucalyptus crebra
53.3,Eucalyptus,crebra,9/17/2006,0.9431295,859.482152,194.18808,0.14242,0.001562807,341.8,6.03484168,484.7993853,2.24795927,5.76,0.029892,1.615987891,0.262181618,0.254285173,44.54065934,28.1043956,27.35494505,896,144.2263333,-19.55123333,site_53,Eucalyptus crebra
53.4,Eucalyptus,crebra,9/17/2006,1.0135583,1198.191152,221.01048,0.22798,0.001928499,364.8,5.255685376,521.5738527,2.24795927,5.76,0.029892,1.615987891,0.262181618,0.254285173,44.54065934,28.1043956,27.35494505,896,144.2263333,-19.55123333,site_53,Eucalyptus crebra
53.5,Eucalyptus,crebra,9/17/2006,1.0598564,1048.901128,201.31024,0.1817,0.001835978,314.8,5.772708465,550.282436,2.24795927,5.76,0.029892,1.615987891,0.262181618,0.254285173,44.54065934,28.1043956,27.35494505,896,144.2263333,-19.55123333,site_53,Eucalyptus crebra
53.6,Eucalyptus,crebra,9/17/2006,1.0288651,1076.901072,190.45936,0.21256,0.002030786,364.8,5.066339255,541.0668201,2.24795927,5.76,0.029892,1.615987891,0.262181618,0.254285173,44.54065934,28.1043956,27.35494505,896,144.2263333,-19.55123333,site_53,Eucalyptus crebra
53.7,Eucalyptus,crebra,9/17/2006,0.8454592,1288.513552,239.59312,0.23732,0.001557177,360.4,5.429435159,511.0466747,2.24795927,5.76,0.029892,1.615987891,0.262181618,0.254285173,44.54065934,28.1043956,27.35494505,896,144.2263333,-19.55123333,site_53,Eucalyptus crebra
53.8,Eucalyptus,crebra,9/17/2006,0.896031,1096.901032,217.551,0.21576,0.001762489,370.8,5.08389429,530.4735848,2.24795927,5.76,0.029892,1.615987891,0.262181618,0.254285173,44.54065934,28.1043956,27.35494505,896,144.2263333,-19.55123333,site_53,Eucalyptus crebra
53.9,Eucalyptus,crebra,9/17/2006,0.9705149,1182.57828,184.11952,0.265,0.002174794,380.4,4.462559547,589.0816132,2.24795927,5.76,0.029892,1.615987891,0.262181618,0.254285173,44.54065934,28.1043956,27.35494505,896,144.2263333,-19.55123333,site_53,Eucalyptus crebra
53.1,Eucalyptus,crebra,9/17/2006,0.9720097,775.869416,164.06876,0.1352,0.001693786,368.8,5.738679112,472.4949231,2.24795927,5.76,0.029892,1.615987891,0.262181618,0.254285173,44.54065934,28.1043956,27.35494505,896,144.2263333,-19.55123333,site_53,Eucalyptus crebra
54.1,Eucalyptus,exilipes,9/17/2006,1.0275095,824.256416,228.61016,0.1473,0.001836227,359,5.595766572,497.7897639,2.310960125,5.47,0.012402,1.46559698,0.021420416,0.036606126,80.99012269,8.91087999,10.09899732,936,144.25575,-19.77153333,site_54,Eucalyptus exilipes
54.2,Eucalyptus,exilipes,9/17/2006,0.9881489,658.579328,179.86248,0.12494,0.001874631,321.4,5.271164783,590.2656826,2.310960125,5.47,0.012402,1.46559698,0.021420416,0.036606126,80.99012269,8.91087999,10.09899732,936,144.25575,-19.77153333,site_54,Eucalyptus exilipes
54.3,Eucalyptus,exilipes,9/17/2006,1.0129843,492.773208,189.25032,0.09074,0.001865325,355.2,5.430606216,518.4163984,2.310960125,5.47,0.012402,1.46559698,0.021420416,0.036606126,80.99012269,8.91087999,10.09899732,936,144.25575,-19.77153333,site_54,Eucalyptus exilipes
54.4,Eucalyptus,exilipes,9/17/2006,1.078415,582.708512,211.10956,0.10304,0.001906955,360.2,5.655168012,490.9200608,2.310960125,5.47,0.012402,1.46559698,0.021420416,0.036606126,80.99012269,8.91087999,10.09899732,936,144.25575,-19.77153333,site_54,Eucalyptus exilipes
54.5,Eucalyptus,exilipes,9/17/2006,0.9746161,581.547224,193.51244,0.0943,0.001580375,326,6.16699071,497.4038079,2.310960125,5.47,0.012402,1.46559698,0.021420416,0.036606126,80.99012269,8.91087999,10.09899732,936,144.25575,-19.77153333,site_54,Eucalyptus exilipes
54.6,Eucalyptus,exilipes,9/17/2006,0.9740183,839.03058,233.6165,0.16495,0.00191488,367.4,5.086575205,535.1005263,2.310960125,5.47,0.012402,1.46559698,0.021420416,0.036606126,80.99012269,8.91087999,10.09899732,936,144.25575,-19.77153333,site_54,Eucalyptus exilipes
54.7,Eucalyptus,exilipes,9/17/2006,1.1610316,687.224432,188.08192,0.11548,0.001950977,307.4,5.951025563,546.643667,2.310960125,5.47,0.012402,1.46559698,0.021420416,0.036606126,80.99012269,8.91087999,10.09899732,936,144.25575,-19.77153333,site_54,Eucalyptus exilipes
54.8,Eucalyptus,exilipes,9/17/2006,0.9250915,458.70876,168.0972,0.09296,0.001874752,342,4.934474613,592.5608778,2.310960125,5.47,0.012402,1.46559698,0.021420416,0.036606126,80.99012269,8.91087999,10.09899732,936,144.25575,-19.77153333,site_54,Eucalyptus exilipes
54.9,Eucalyptus,exilipes,9/17/2006,1.0188345,664.19222,216.7636,0.1231,0.001888287,345.8,5.395550122,535.968517,2.310960125,5.47,0.012402,1.46559698,0.021420416,0.036606126,80.99012269,8.91087999,10.09899732,936,144.25575,-19.77153333,site_54,Eucalyptus exilipes
54.1,Eucalyptus,exilipes,9/17/2006,0.9302852,596.514936,219.01912,0.10928,0.001704259,357.4,5.45859202,512.5837285,2.310960125,5.47,0.012402,1.46559698,0.021420416,0.036606126,80.99012269,8.91087999,10.09899732,936,144.25575,-19.77153333,site_54,Eucalyptus exilipes
55.1,Eucalyptus,crebra,9/17/2006,1.1375135,621.805208,205.09484,0.09406,0.001720708,329.2,6.610729407,459.5055832,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,144.25575,-19.77153333,site_55,Eucalyptus crebra
55.2,Eucalyptus,crebra,9/17/2006,0.9832805,1067.09464,219.39504,0.19906,0.00183425,367.6,5.360668341,507.4643741,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,144.25575,-19.77153333,site_55,Eucalyptus crebra
55.3,Eucalyptus,crebra,9/17/2006,1.0790644,779.83715,197.40245,0.1139,0.00157604,289.8,6.846682616,503.9894235,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,144.25575,-19.77153333,site_55,Eucalyptus crebra
55.4,Eucalyptus,crebra,9/17/2006,1.0327859,765.15976,207.09636,0.13442,0.001814354,320,5.692305907,548.9866587,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,144.25575,-19.77153333,site_55,Eucalyptus crebra
55.5,Eucalyptus,crebra,9/17/2006,1.1974449,1075.739784,251.96292,0.19472,0.002167499,372.8,5.52454696,485.5426975,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,144.25575,-19.77153333,site_55,Eucalyptus crebra
55.6,Eucalyptus,crebra,9/17/2006,0.9859676,1040.126952,214.23376,0.2008,0.001903444,391.6,5.1799151,492.9861011,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,144.25575,-19.77153333,site_55,Eucalyptus crebra
55.7,Eucalyptus,crebra,9/17/2006,1.0691584,1121.417112,198.76008,0.19738,0.00188182,357.6,5.681513385,492.1964258,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,144.25575,-19.77153333,site_55,Eucalyptus crebra
55.8,Eucalyptus,crebra,9/17/2006,0.973981,1712.641736,273.77644,0.36546,0.002078375,389,4.686263164,548.5594806,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,144.25575,-19.77153333,site_55,Eucalyptus crebra
55.9,Eucalyptus,crebra,9/17/2006,1.1236897,654.19224,199.40016,0.14092,0.002420548,404,4.642295203,533.1947704,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,144.25575,-19.77153333,site_55,Eucalyptus crebra
55.1,Eucalyptus,crebra,9/17/2006,1.1644239,1241.803968,209.20964,0.23058,0.00216212,335.6,5.385566693,553.2821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,144.25575,-19.77153333,site_55,Eucalyptus crebra
56.1,Eucalyptus,whiteii,9/18/2006,0.9427958,750.192048,171.03344,0.15808,0.001986653,373,4.745648077,564.9313021,1.195295227,6.45,0.038902,0.72289381,0.021214398,0.158507827,80.97308657,7.927880597,11.09903284,345,144.3597667,-20.70911667,site_56,Eucalyptus whiteii
56.2,Eucalyptus,whiteii,9/18/2006,0.9134296,1434.83584,263.76376,0.35822,0.002280461,443.8,4.005459885,562.5489462,1.195295227,6.45,0.038902,0.72289381,0.021214398,0.158507827,80.97308657,7.927880597,11.09903284,345,144.3597667,-20.70911667,site_56,Eucalyptus whiteii
56.3,Eucalyptus,whiteii,9/18/2006,0.8306814,1031.868904,241.11204,0.2998,0.002413468,468.8,3.441857585,619.7542314,1.195295227,6.45,0.038902,0.72289381,0.021214398,0.158507827,80.97308657,7.927880597,11.09903284,345,144.3597667,-20.70911667,site_56,Eucalyptus whiteii
56.4,Eucalyptus,whiteii,9/18/2006,0.8281885,1507.73892,270.9418,0.36788,0.002020734,434.4,4.098453083,561.6816239,1.195295227,6.45,0.038902,0.72289381,0.021214398,0.158507827,80.97308657,7.927880597,11.09903284,345,144.3597667,-20.70911667,site_56,Eucalyptus whiteii
56.5,Eucalyptus,whiteii,9/18/2006,0.9028938,1149.51383,259.6769,0.366225,0.00287654,479,3.138818568,665.117345,1.195295227,6.45,0.038902,0.72289381,0.021214398,0.158507827,80.97308657,7.927880597,11.09903284,345,144.3597667,-20.70911667,site_56,Eucalyptus whiteii
56.6,Eucalyptus,whiteii,9/18/2006,0.9390283,2098.06032,256.2987,0.51355,0.002298494,406.4,4.085406134,602.297505,1.195295227,6.45,0.038902,0.72289381,0.021214398,0.158507827,80.97308657,7.927880597,11.09903284,345,144.3597667,-20.70911667,site_56,Eucalyptus whiteii
56.7,Eucalyptus,whiteii,9/18/2006,0.8373225,1011.180773,200.3552,0.285666667,0.002365503,473.8,3.53972266,596.2600436,1.195295227,6.45,0.038902,0.72289381,0.021214398,0.158507827,80.97308657,7.927880597,11.09903284,345,144.3597667,-20.70911667,site_56,Eucalyptus whiteii
56.8,Eucalyptus,whiteii,9/18/2006,1.147254,1103.739728,198.5264,0.24132,0.002508339,371.4,4.573759854,588.6874026,1.195295227,6.45,0.038902,0.72289381,0.021214398,0.158507827,80.97308657,7.927880597,11.09903284,345,144.3597667,-20.70911667,site_56,Eucalyptus whiteii
56.9,Eucalyptus,whiteii,9/18/2006,0.8309907,919.51429,203.7334,0.26555,0.002399849,516.8,3.462678554,558.8114779,1.195295227,6.45,0.038902,0.72289381,0.021214398,0.158507827,80.97308657,7.927880597,11.09903284,345,144.3597667,-20.70911667,site_56,Eucalyptus whiteii
56.1,Eucalyptus,whiteii,9/18/2006,0.9804999,933.933616,200.96988,0.1908,0.002003134,350.2,4.894830273,583.3728602,1.195295227,6.45,0.038902,0.72289381,0.021214398,0.158507827,80.97308657,7.927880597,11.09903284,345,144.3597667,-20.70911667,site_56,Eucalyptus whiteii
57.1,Eucalyptus,quadricostata,9/19/2006,0.859182,1370.749947,226.8897333,0.3454,0.002164957,374.4,3.968586991,673.020442,1.34236202,6.04,0.012402,0.46934085,0.010721495,0.056946074,65.13067364,15.8496938,19.01963256,553,145.13605,-20.63406667,site_57,Eucalyptus quadricostata
57.2,Eucalyptus,quadricostata,9/19/2006,0.9460139,1214.19112,261.93496,0.27742,0.002161465,432.2,4.376725254,528.6472198,1.34236202,6.04,0.012402,0.46934085,0.010721495,0.056946074,65.13067364,15.8496938,19.01963256,553,145.13605,-20.63406667,site_57,Eucalyptus quadricostata
57.3,Eucalyptus,quadricostata,9/19/2006,0.8252022,1979.221848,321.8434,0.47156,0.001966088,422,4.197179252,564.585905,1.34236202,6.04,0.012402,0.46934085,0.010721495,0.056946074,65.13067364,15.8496938,19.01963256,553,145.13605,-20.63406667,site_57,Eucalyptus quadricostata
57.4,Eucalyptus,quadricostata,9/19/2006,0.8447608,1457.029344,208.76768,0.39582,0.002294897,439.6,3.68104023,617.976204,1.34236202,6.04,0.012402,0.46934085,0.010721495,0.056946074,65.13067364,15.8496938,19.01963256,553,145.13605,-20.63406667,site_57,Eucalyptus quadricostata
57.5,Eucalyptus,quadricostata,9/19/2006,0.9478955,1405.416544,233.51236,0.36488,0.002460965,434,3.851722605,598.2122032,1.34236202,6.04,0.012402,0.46934085,0.010721495,0.056946074,65.13067364,15.8496938,19.01963256,553,145.13605,-20.63406667,site_57,Eucalyptus quadricostata
57.6,Eucalyptus,quadricostata,9/19/2006,0.9113882,1254.19104,253.66472,0.30584,0.00222246,436,4.100807743,559.2990761,1.34236202,6.04,0.012402,0.46934085,0.010721495,0.056946074,65.13067364,15.8496938,19.01963256,553,145.13605,-20.63406667,site_57,Eucalyptus quadricostata
57.7,Eucalyptus,quadricostata,9/19/2006,0.8221632,1250.64266,222.53575,0.32335,0.002125679,425.4,3.86776762,607.7740332,1.34236202,6.04,0.012402,0.46934085,0.010721495,0.056946074,65.13067364,15.8496938,19.01963256,553,145.13605,-20.63406667,site_57,Eucalyptus quadricostata
57.8,Eucalyptus,quadricostata,9/19/2006,0.9084767,1161.93316,270.33855,0.319775,0.002500214,454.2,3.633595997,605.9213169,1.34236202,6.04,0.012402,0.46934085,0.010721495,0.056946074,65.13067364,15.8496938,19.01963256,553,145.13605,-20.63406667,site_57,Eucalyptus quadricostata
57.9,Eucalyptus,quadricostata,9/19/2006,0.8301856,1391.61012,202.07224,0.32018,0.001910081,405.8,4.346336811,566.9758741,1.34236202,6.04,0.012402,0.46934085,0.010721495,0.056946074,65.13067364,15.8496938,19.01963256,553,145.13605,-20.63406667,site_57,Eucalyptus quadricostata
57.1,Eucalyptus,quadricostata,9/19/2006,0.7724662,1542.061432,246.07012,0.33148,0.001660486,390.6,4.652049692,550.3302888,1.34236202,6.04,0.012402,0.46934085,0.010721495,0.056946074,65.13067364,15.8496938,19.01963256,553,145.13605,-20.63406667,site_57,Eucalyptus quadricostata
