"","day","month","year","location","site","type","id","leaf","unique_id","species","leaf_area","leafthick","ldmc","sla","C","N","cn_ratio","C13","N15","chlor2","caro","density","swc","Narea","lat","lon","mat","precip","evap","pep"
"89","17","8","2018","Marysville","SC1","M",259,"A","M259A","Amyema pendula",16.696,0.66,476.417391304348,30.4738263853399,NA,NA,NA,NA,NA,0.294353599793276,-0.156242985695921,0.00497197659392197,1.09899978097394,NA,-37.2825496388136,145.875615381356,131,1018,1153.12255251799,0.8828203
"90","17","8","2018","Marysville","SC1","T",254,"A","T254A","Eucalyptus polyanthemos",28.0868,0.34,522.893890675241,57.5714344279096,NA,NA,NA,NA,NA,0.579180537525945,0.00442577451053933,0.00510874272947141,0.912433894969868,NA,-37.2824997,145.8756164,131,1018,1153.12255251799,0.8828203
"91","17","8","2018","Marysville","SC1","M",258,"B","M258B","Amyema pendula",24.2411,0.616666666666667,496.83023872679,32.3551159872935,NA,NA,NA,NA,NA,0.28401095766921,-0.120275881483567,0.0050119481019894,1.01275993700115,NA,-37.2827447,145.8756831,131,1018,1153.12255251799,0.8828203
"92","17","8","2018","Marysville","SC1","M",257,"E","M257E","Amyema pendula",13.1703,0.8,424.118755890669,29.2679837329718,NA,NA,NA,NA,NA,0.352218817888477,-0.0987263075028765,0.00427087841582956,1.35783017400387,NA,-37.28281075,145.8755469,131,1018,1153.12255251799,0.8828203
"93","17","8","2018","Marysville","SC1","M",257,"D","M257D","Amyema pendula",15.6734,0.64,501.952606635071,29.5970239444067,NA,NA,NA,NA,NA,0.331043483802163,-0.115364718054837,0.00527924700447892,0.992219956190045,NA,-37.28281075,145.8755469,131,1018,1153.12255251799,0.8828203
"94","17","8","2018","Marysville","SC1","M",257,"C","M257C","Amyema pendula",16.9762,0.813333333333333,428.590844062947,28.3328604569655,48.18,0.84,57.3571428571429,-32.48,-6.09,0.350363964073818,-0.120013769955678,0.00433951311971765,1.33322763155699,0.029647553633911,-37.28281075,145.8755469,131,1018,1153.12255251799,0.8828203
"95","17","8","2018","Marysville","SC1","M",257,"B","M257B","Amyema pendula",10.9562,0.686666666666667,510.806010928962,29.3017036185178,NA,NA,NA,NA,NA,0.334159727465907,-0.120019344030121,0.00497005463768088,0.957690353293573,NA,-37.28281075,145.8755469,131,1018,1153.12255251799,0.8828203
"96","17","8","2018","Marysville","SC1","M",257,"A","M257A","Amyema pendula",20.5281,0.756666666666667,507.128027681661,28.0132368995633,NA,NA,NA,NA,NA,0.341381032933701,-0.116225101527751,0.00471771936896126,0.97188864628821,NA,-37.28281075,145.8755469,131,1018,1153.12255251799,0.8828203
"97","17","8","2018","Marysville","SC1","T",253,"B","T253B","Eucalyptus polyanthemos",15.3756,0.303333333333333,514.31151241535,67.4841994382022,NA,NA,NA,NA,NA,0.510158274614322,-0.00814761911702547,0.00488514841125471,0.944346910112359,NA,-37.28209502,145.8756748,131,1018,1153.12255251799,0.8828203
"98","18","8","2018","Marysville","SC3","M",269,"A","M269A","Amyema pendula",16.729,0.833333333333333,364.911059551431,35.455566623572,NA,NA,NA,NA,NA,0.469232921960703,-0.028448403736683,0.00338451790304262,1.74039378589746,NA,-37.29765787,145.8845593,117,1377,1153.12255251799,1.19414887601769
"99","18","8","2018","Marysville","SC3","M",263,"E","M263E","Amyema pendula",16.0654,0.856666666666667,358.369565217391,34.8052341955891,NA,NA,NA,NA,NA,0.272467210337822,-0.0749991252972286,0.00335384950590337,1.79041552926903,NA,-37.29692269,145.8838844,117,1377,1153.12255251799,1.19414887601769
"100","18","8","2018","Marysville","SC3","M",263,"D","M263D","Amyema pendula",17.0627,0.856666666666667,378.204562178072,33.1972061169695,NA,NA,NA,NA,NA,0.282428484436468,-0.163151290981072,0.00351630547156369,1.64407175376474,NA,-37.29692269,145.8838844,117,1377,1153.12255251799,1.19414887601769
"101","18","8","2018","Marysville","SC3","M",263,"C","M263C","Amyema pendula",19.2897,0.786666666666667,378.001359619307,34.6912092655205,42.13,0.69,61.0579710144928,-33.85,-4.3,0.305503411177228,-0.13047096826657,0.00366428979442177,1.64549312999065,0.0198897650041214,-37.29692269,145.8838844,117,1377,1153.12255251799,1.19414887601769
"102","18","8","2018","Marysville","SC3","M",263,"B","M263B","Amyema pendula",14.5184,0.776666666666667,372.270483711747,38.4991116650314,NA,NA,NA,NA,NA,0.40315797531749,-0.0810728568350459,0.00334437235661764,1.68621887512927,NA,-37.29692269,145.8838844,117,1377,1153.12255251799,1.19414887601769
"103","18","8","2018","Marysville","SC3","M",263,"A","M263A","Amyema pendula",16.1087,0.853333333333333,383.430099312452,32.0947978721285,NA,NA,NA,NA,NA,0.308766983477579,-0.110981427752235,0.00365129266328133,1.60803729752346,NA,-37.29692269,145.8838844,117,1377,1153.12255251799,1.19414887601769
"104","18","8","2018","Marysville","SC3","M",265,"E2","M265E","Muellerina eucalyptoides",11.66,1,372.632066728452,28.9999253861268,NA,NA,NA,NA,NA,0.348529596716471,-0.0270568630193996,0.00344828473413379,1.68361230631482,NA,-37.29696644,145.8839361,117,1377,1153.12255251799,1.19414887601769
"105","18","8","2018","Marysville","SC3","M",265,"D2","M265D","Muellerina eucalyptoides",12.997,1.01333333333333,353.775593775594,30.0884341142698,NA,NA,NA,NA,NA,0.358200594352675,-0.0216253976827274,0.0032798054611793,1.82665061579776,NA,-37.29696644,145.8839361,117,1377,1153.12255251799,1.19414887601769
"106","18","8","2018","Marysville","SC3","M",265,"C2","M265C","Muellerina eucalyptoides",13.714,0.966666666666667,419.254606365159,27.3956731057352,NA,NA,NA,NA,NA,0.272431967557614,-0.107805555036127,0.0037760808235229,1.38518548113226,NA,-37.29696644,145.8839361,117,1377,1153.12255251799,1.19414887601769
"107","18","8","2018","Marysville","SC3","M",265,"B2","M265B","Muellerina eucalyptoides",16.1843,1.00666666666667,399.269521410579,25.5256766134629,NA,NA,NA,NA,NA,0.32710085101601,-0.0402375170630149,0.00389167934110619,1.50457384392152,NA,-37.29696644,145.8839361,117,1377,1153.12255251799,1.19414887601769
"108","18","8","2018","Marysville","SC3","M",265,"A2","M265A","Muellerina eucalyptoides",10.5055,1.05666666666667,349.969666329626,30.3521899919103,NA,NA,NA,NA,NA,0.309691657728878,-0.0421937893019593,0.00311797020247919,1.85739050040448,NA,-37.29696644,145.8839361,117,1377,1153.12255251799,1.19414887601769
"109","18","8","2018","Marysville","SC3","T",265,"E","T265E","Eucalyptus radiata",7.3815,0.306666666666667,482.914572864322,76.8106139438085,NA,NA,NA,NA,NA,0.422580431952837,-0.0300309737321273,0.00424533719728228,1.07075962539022,NA,-37.29696644,145.8839361,117,1377,1153.12255251799,1.19414887601769
"110","18","8","2018","Marysville","SC3","T",265,"D","T265D","Eucalyptus radiata",7.9838,0.3,468.235294117647,83.5824958123953,NA,NA,NA,NA,NA,0.415775444392263,0.000719864551424719,0.00398807585360355,1.1356783919598,NA,-37.29696644,145.8839361,117,1377,1153.12255251799,1.19414887601769
"111","18","8","2018","Marysville","SC3","T",265,"C","T265C","Eucalyptus radiata",5.5596,0.293333333333333,477.516339869281,76.0963591568574,51.22,1.21,42.3305785123967,-29.9,0.15,0.460453933557912,0.00195620020849605,0.00447996585758295,1.09416917601971,0.0159008921505144,-37.29696644,145.8839361,117,1377,1153.12255251799,1.19414887601769
"112","18","8","2018","Marysville","SC3","T",265,"B","T265B","Eucalyptus radiata",11.1589,0.353333333333333,454.881656804734,72.5782113821138,NA,NA,NA,NA,NA,0.514900044704448,0.00591479849876127,0.00389950182754539,1.19837398373984,NA,-37.29696644,145.8839361,117,1377,1153.12255251799,1.19414887601769
"113","18","8","2018","Marysville","SC3","T",265,"A","T265A","Eucalyptus radiata",5.7389,0.306666666666667,464.645161290323,79.6848097750625,NA,NA,NA,NA,NA,0.454386063232863,-0.00311916006008883,0.00409220976296776,1.15217995001389,NA,-37.29696644,145.8839361,117,1377,1153.12255251799,1.19414887601769
"114","18","8","2018","Marysville","SC3","T",264,"E","T264E","Eucalyptus radiata",11.7213,0.27,449.427480916031,99.543949044586,NA,NA,NA,NA,NA,0.616182414433626,0.0174326766585926,0.00372067186328403,1.22505307855626,NA,-37.29703107,145.8839423,117,1377,1153.12255251799,1.19414887601769
"115","18","8","2018","Marysville","SC3","T",264,"D","T264D","Eucalyptus radiata",16.0914,0.286666666666667,453.835978835979,93.8000582920431,NA,NA,NA,NA,NA,0.621856169034818,0.0147262730372152,0.0037189444831285,1.20343923054503,NA,-37.29703107,145.8839423,117,1377,1153.12255251799,1.19414887601769
"116","18","8","2018","Marysville","SC3","T",264,"C","T264C","Eucalyptus radiata",18.5021,0.253333333333333,429.228855721393,107.227470298464,49.425,1.825,27.0821917808219,-30.69,-1.84,0.522969945247832,0.00485813203995873,0.00368130331720524,1.3297594900029,0.0170198923365456,-37.29703107,145.8839423,117,1377,1153.12255251799,1.19414887601769
"117","18","8","2018","Marysville","SC3","T",264,"B","T264B","Eucalyptus radiata",14.1636,0.273333333333333,457.746913580247,95.4999662868316,NA,NA,NA,NA,NA,0.680591510452513,0.023653192489899,0.00383092971402475,1.18461330995887,NA,-37.29703107,145.8839423,117,1377,1153.12255251799,1.19414887601769
"118","18","8","2018","Marysville","SC3","T",264,"A","T264A","Eucalyptus radiata",18.869,0.273333333333333,426.172248803828,105.922308296845,NA,NA,NA,NA,NA,0.563364806073859,-0.00199065755883099,0.00345398117185369,1.34646906927136,NA,-37.29703107,145.8839423,117,1377,1153.12255251799,1.19414887601769
"119","18","8","2018","Marysville","SC3","T",263,"E","T263E","Eucalyptus dives",23.9561,0.403333333333333,482.529224229543,52.759767431617,NA,NA,NA,NA,NA,0.648582923827066,0.0102019005276529,0.00469929827910771,1.07241333744439,NA,-37.29692269,145.8838844,117,1377,1153.12255251799,1.19414887601769
"120","18","8","2018","Marysville","SC3","T",263,"D","T263D","Eucalyptus dives",23.9925,0.456666666666667,459.530651340996,50.0104220948411,NA,NA,NA,NA,NA,0.70340215490534,0.0107365427532276,0.00437864934981963,1.17613340281397,NA,-37.29692269,145.8838844,117,1377,1153.12255251799,1.19414887601769
"121","18","8","2018","Marysville","SC3","T",263,"C","T263C","Eucalyptus dives",26.3648,0.386666666666667,459.495238095238,54.6454701846747,45.67,1.33,34.3383458646617,-31.12,-5.84,0.653329803469941,0.00846840959596316,0.00473270133427642,1.17630111716791,0.0243387053950722,-37.29692269,145.8838844,117,1377,1153.12255251799,1.19414887601769
"122","18","8","2018","Marysville","SC3","T",263,"B","T263B","Eucalyptus dives",20.1308,0.39,476.445012787724,54.0308121745665,NA,NA,NA,NA,NA,0.659434458966956,0.00864152372540245,0.00474563024486525,1.0988780932954,NA,-37.29692269,145.8838844,117,1377,1153.12255251799,1.19414887601769
"123","18","8","2018","Marysville","SC3","T",263,"A","T263A","Eucalyptus dives",27.6528,0.416666666666667,504.534482758621,47.2487441479001,NA,NA,NA,NA,NA,0.673164667594643,0.00660012385020796,0.00507950008679049,0.982025082869152,NA,-37.29692269,145.8838844,117,1377,1153.12255251799,1.19414887601769
"124","18","8","2018","Marysville","SC3","T",268,"C","T268C","Eucalyptus radiata",8.1291,0.316666666666667,490.411522633745,68.2143156834774,51.43,1.71,30.0760233918129,-30.42,-3.73,0.602773210443893,0.0131814580250558,0.00462937244946518,1.03910380129227,0.0250680518138539,-37.29759383,145.8842759,117,1377,1153.12255251799,1.19414887601769
"125","18","8","2018","Marysville","SC3","T",268,"B","T268B","Eucalyptus radiata",7.2758,0.313333333333333,490.601851851852,68.6590544493725,NA,NA,NA,NA,NA,0.601188389484251,0.0182319341472801,0.00464831534208712,1.03831273001793,NA,-37.29759383,145.8842759,117,1377,1153.12255251799,1.19414887601769
"126","18","8","2018","Marysville","SC3","T",268,"A","T268A","Eucalyptus radiata",20.2979,0.333333333333333,528.066783831283,67.5538323293507,NA,NA,NA,NA,NA,0.437911761226469,-0.0204742651949565,0.00444090275348681,0.893699870203348,NA,-37.29759383,145.8842759,117,1377,1153.12255251799,1.19414887601769
"127","18","8","2018","Marysville","SC3","T",270,"E","T270E","Eucalyptus polyanthemos",19.8592,0.29,463.827655310621,85.8034132642039,NA,NA,NA,NA,NA,0.499911944678804,0.00699855053224643,0.00401880966139553,1.15597321235688,NA,-37.29767019,145.884641,117,1377,1153.12255251799,1.19414887601769
"128","18","8","2018","Marysville","SC3","T",270,"D","T270D","Eucalyptus polyanthemos",20.7292,0.323333333333333,454.269293924466,74.929333092355,NA,NA,NA,NA,NA,0.577312788822977,0.00796484885624623,0.00412760047035598,1.20133742996566,NA,-37.29767019,145.884641,117,1377,1153.12255251799,1.19414887601769
"129","18","8","2018","Marysville","SC3","T",270,"C","T270C","Eucalyptus polyanthemos",22.421,0.296666666666667,456.003289473684,80.8692515779982,49.69,1.52,32.6907894736842,-31.98,-2.38,0.624603762324423,0.0157255085334849,0.00416819304133514,1.19296663660956,0.0187957718210606,-37.29767019,145.884641,117,1377,1153.12255251799,1.19414887601769
"130","18","8","2018","Marysville","SC3","T",270,"B","T270B","Eucalyptus polyanthemos",14.0843,0.29,468.38961038961,78.1029224200078,NA,NA,NA,NA,NA,0.503060289136762,0.0109953845672269,0.00441504076316818,1.13497476848001,NA,-37.29767019,145.884641,117,1377,1153.12255251799,1.19414887601769
"131","18","8","2018","Marysville","SC3","T",270,"A","T270A","Eucalyptus polyanthemos",19.9877,0.32,457.570422535211,76.9053482108503,NA,NA,NA,NA,NA,0.592936322100253,0.0175116134540907,0.00406343651345577,1.18545594459407,NA,-37.29767019,145.884641,117,1377,1153.12255251799,1.19414887601769
"132","18","8","2018","Marysville","SC3","M",270,"E","M270E","Muellerina eucalyptoides",9.1041,0.926666666666667,355.923984272608,33.5239533085392,NA,NA,NA,NA,NA,0.353152490598242,-0.0311385964200361,0.00321900189012793,1.80958868799941,NA,-37.29767019,145.884641,117,1377,1153.12255251799,1.19414887601769
"133","18","8","2018","Marysville","SC3","M",270,"D","M270D","Muellerina eucalyptoides",11.3508,0.646666666666667,380.751366120219,40.7262028631911,NA,NA,NA,NA,NA,0.383230116045953,-0.0135226486787038,0.00379704377982895,1.62638584909045,NA,-37.29767019,145.884641,117,1377,1153.12255251799,1.19414887601769
"134","18","8","2018","Marysville","SC3","M",270,"C","M270C","Muellerina eucalyptoides",9.516,0.98,342.762022194821,34.2326786099719,43.16,0.78,55.3333333333333,-32.28,-5.19,0.288271291870382,-0.0814484408125243,0.00298080140000515,1.91747607741564,0.0227852459016393,-37.29767019,145.884641,117,1377,1153.12255251799,1.19414887601769
"135","18","8","2018","Marysville","SC3","M",270,"B","M270B","Muellerina eucalyptoides",11.6588,0.85,402.25,38.1367963102286,NA,NA,NA,NA,NA,0.344735556287555,-0.0310683524105703,0.00308486999973764,1.48601615910503,NA,-37.29767019,145.884641,117,1377,1153.12255251799,1.19414887601769
"136","18","8","2018","Marysville","SC3","M",270,"A","M270A","Muellerina eucalyptoides",9.5285,0.953333333333333,359.028776978417,31.822128711218,NA,NA,NA,NA,NA,0.281184673522535,-0.0220383670030204,0.0032962944071723,1.78529205490432,NA,-37.29767019,145.884641,117,1377,1153.12255251799,1.19414887601769
"137","18","8","2018","Marysville","SC3","M",269,"E","M269E","Amyema pendula",13.425,0.963333333333333,406.194837635304,27.5192686126599,NA,NA,NA,NA,NA,0.371657039920656,-0.138659467078036,0.00377212889756626,1.46187274516235,NA,-37.29765787,145.8845593,117,1377,1153.12255251799,1.19414887601769
"138","18","8","2018","Marysville","SC3","M",269,"D","M269D","Amyema pendula",18.5729,0.76,382.518518518518,35.9661115414407,NA,NA,NA,NA,NA,0.424638050839139,-0.0550678558829169,0.00365841459443881,1.61425251742835,NA,-37.29765787,145.8845593,117,1377,1153.12255251799,1.19414887601769
"139","18","8","2018","Marysville","SC3","M",269,"C","M269C","Amyema pendula",13.6659,0.786666666666667,360.580137659784,37.2662321725614,45.4,1.1,41.2727272727273,-31.81,-3.81,0.451415668737605,-0.0482763923398291,0.00341109461990075,1.77330860898257,0.0295173387775412,-37.29765787,145.8845593,117,1377,1153.12255251799,1.19414887601769
"140","18","8","2018","Marysville","SC3","M",269,"B","M269B","Amyema pendula",16.9324,0.68,477.123935666982,33.5747144670051,NA,NA,NA,NA,NA,0.416167103143311,-0.085140968611105,0.00438004688540035,1.09589149746193,NA,-37.29765787,145.8845593,117,1377,1153.12255251799,1.19414887601769
"141","18","8","2018","Marysville","SC3","M",272,"A","M272A","Muellerina eucalyptoides",11.32,0.6,401.006097560976,43.0320079069414,NA,NA,NA,NA,NA,0.439854858041703,-0.0105837904812652,0.00387308598351001,1.49372766669201,NA,-37.29815634,145.8847325,117,1377,1153.12255251799,1.19414887601769
"142","18","8","2018","Marysville","SC3","M",272,"E","M272E","Muellerina eucalyptoides",8.7004,0.646666666666667,432.619047619048,36.833326277465,NA,NA,NA,NA,NA,0.388050592496345,-0.0516556445945949,0.00419834945377556,1.3115024766098,NA,-37.29815634,145.8847325,117,1377,1153.12255251799,1.19414887601769
"143","18","8","2018","Marysville","SC3","T",266,"D","T266D","Eucalyptus sp3",63.3795,0.403333333333333,549.303503588012,48.7047567816799,NA,NA,NA,NA,NA,0.496489111580053,-0.0241740220075471,0.00509054763190564,0.82048720510259,NA,-37.29715529,145.8839324,117,1377,1153.12255251799,1.19414887601769
"144","18","8","2018","Marysville","SC3","T",266,"C","T266C","Eucalyptus sp3",55.7481,0.45,532.712623097583,46.8439936810971,52.59,1.29,40.7674418604651,-30.53,-4.34,0.436526780219661,-0.0277180306385187,0.00474387866532173,0.877184727077171,0.0275382156521926,-37.29715529,145.8839324,117,1377,1153.12255251799,1.19414887601769
"145","18","8","2018","Marysville","SC3","T",266,"B","T266B","Eucalyptus sp3",68.4656,0.413333333333333,508.106174698795,50.7329218320452,NA,NA,NA,NA,NA,0.508123082032971,-0.0308179281518479,0.00476880643050506,0.96809259519981,NA,-37.29715529,145.8839324,117,1377,1153.12255251799,1.19414887601769
"146","18","8","2018","Marysville","SC3","T",266,"A","T266A","Eucalyptus sp3",66.9646,0.386666666666667,531.152584085316,51.7121124367736,NA,NA,NA,NA,NA,0.487904611990269,-0.0254831624328599,0.00500116273477278,0.882698173674659,NA,-37.29715529,145.8839324,117,1377,1153.12255251799,1.19414887601769
"147","18","8","2018","Marysville","SC3","T",268,"E","T268E","Eucalyptus radiata",16.3287,0.35,460.25641025641,64.9769200159172,NA,NA,NA,NA,NA,0.569334091189685,0.0104613866057704,0.00439716572660408,1.17270194986072,NA,-37.29759383,145.8842759,117,1377,1153.12255251799,1.19414887601769
"148","18","8","2018","Marysville","SC3","T",268,"D","T268D","Eucalyptus radiata",13.5568,0.306666666666667,552.947103274559,61.7565597667638,NA,NA,NA,NA,NA,0.483497111039802,-0.00702061441001776,0.00528019950841291,0.808491253644315,NA,-37.29759383,145.8842759,117,1377,1153.12255251799,1.19414887601769
"149","18","8","2018","Marysville","SC3","M",272,"B","M272B","Muellerina eucalyptoides",11.9498,0.573333333333333,389.770992366412,46.8068938503721,NA,NA,NA,NA,NA,0.438582341220979,0.00242423633829715,0.00372634435450316,1.56560908734822,NA,-37.29815634,145.8847325,117,1377,1153.12255251799,1.19414887601769
"150","18","8","2018","Marysville","SC3","M",267,"C","M267C","Amyema pendula",17.094,0.626666666666667,443.674089068826,38.9962358845671,48.7,1.05,46.3809523809524,-33.43,-3.94,0.355254896812512,-0.0456994478527694,0.0040920479750267,1.25390669556291,0.0269256756756757,-37.29717189,145.8840746,117,1377,1153.12255251799,1.19414887601769
"151","18","8","2018","Marysville","SC3","M",267,"B","M267B","Amyema pendula",14.0354,0.633333333333333,418.892580287929,37.1051657590017,NA,NA,NA,NA,NA,0.340528453845781,-0.0828081152297335,0.0042553303189004,1.38724686723418,NA,-37.29717189,145.8840746,117,1377,1153.12255251799,1.19414887601769
"152","18","8","2018","Marysville","SC3","M",267,"A","M267A","Amyema pendula",18.2233,0.593333333333333,419.366852886406,40.4602575488455,NA,NA,NA,NA,NA,0.424884116434103,-0.0418750921958996,0.00416555247181084,1.38454706927176,NA,-37.29717189,145.8840746,117,1377,1153.12255251799,1.19414887601769
"153","18","8","2018","Marysville","SC3","T",266,"E","T266E","Eucalyptus sp3",40.9844,0.41,505.225988700565,57.2887894883981,NA,NA,NA,NA,NA,0.515586044862811,-0.00390728831202579,0.00425742001537289,0.979312272854347,NA,-37.29715529,145.8839324,117,1377,1153.12255251799,1.19414887601769
"154","18","8","2018","Marysville","SC3","M",272,"C","M272C","Muellerina eucalyptoides",10.6221,0.65,410.909090909091,41.2284583139264,45.91,0.95,48.3263157894737,-31.66,-5.34,0.430387166193329,-0.00204745859003029,0.00373155243096215,1.43362831858407,0.0230423362611913,-37.29815634,145.8847325,117,1377,1153.12255251799,1.19414887601769
"155","18","8","2018","Marysville","SC3","M",267,"D","M267D","Amyema pendula",21.1457,0.66,438.241758241758,37.8737999713426,NA,NA,NA,NA,NA,0.387939610275916,-0.060920810912076,0.00400052679239464,1.28184553660983,NA,-37.29717189,145.8840746,117,1377,1153.12255251799,1.19414887601769
"156","18","8","2018","Marysville","SC3","M",272,"D","M272D","Muellerina eucalyptoides",11.1923,0.686666666666667,426.798905608755,35.8739062149428,NA,NA,NA,NA,NA,0.384810549312694,-0.0209465552303269,0.00405952636126657,1.34302381486586,NA,-37.29815634,145.8847325,117,1377,1153.12255251799,1.19414887601769
"157","18","8","2018","Marysville","SC3","M",271,"A","M271A","Amyema pendula",15.7709,0.683333333333333,480.652173913043,31.0127229465322,NA,NA,NA,NA,NA,0.35853023553402,-0.0911662524339391,0.00471875570767958,1.0805065581185,NA,-37.29791779,145.8847137,117,1377,1153.12255251799,1.19414887601769
"158","18","8","2018","Marysville","SC3","M",271,"B","M271B","Amyema pendula",14.7981,0.7,469.543197616683,31.2968720258867,NA,NA,NA,NA,NA,0.390649687734728,-0.0705209785658038,0.0045645821326483,1.12972950108919,NA,-37.29791779,145.8847137,117,1377,1153.12255251799,1.19414887601769
"159","18","8","2018","Marysville","SC3","M",271,"C","M271C","Amyema pendula",14.7007,0.603333333333333,460.012048192771,38.5026583902988,49.33,1.31,37.6564885496183,-33.01,-3.36,0.390312010516241,-0.0641272933819436,0.00430478993615029,1.17385610644038,0.0340236247253532,-37.29791779,145.8847137,117,1377,1153.12255251799,1.19414887601769
"160","18","8","2018","Marysville","SC3","M",271,"D","M271D","Amyema pendula",15.6963,0.616666666666667,441.868250539957,38.361316812083,NA,NA,NA,NA,NA,0.37577483198993,-0.0832541734880839,0.0042272313788531,1.26311801940514,NA,-37.29791779,145.8847137,117,1377,1153.12255251799,1.19414887601769
"161","18","8","2018","Marysville","SC3","M",271,"E","M271E","Amyema pendula",17.0224,0.643333333333333,493.239700374532,32.314058999962,NA,NA,NA,NA,NA,0.330397055066583,-0.101876449062728,0.00481030298632415,1.02741182277232,NA,-37.29791779,145.8847137,117,1377,1153.12255251799,1.19414887601769
"162","18","8","2018","Marysville","SC3","T",271,"A","T271A","Eucalyptus dives",17.22,0.403333333333333,551.892655367232,44.0702257255464,NA,NA,NA,NA,NA,0.635540314286394,0.00819164693267492,0.0056258818786535,0.811946562931873,NA,-37.29791779,145.8847137,117,1377,1153.12255251799,1.19414887601769
"163","18","8","2018","Marysville","SC3","T",271,"B","T271B","Eucalyptus dives",17.2669,0.403333333333333,580.170603674541,39.0574317446674,NA,NA,NA,NA,NA,0.627925698700369,0.0091581489911517,0.00634793106516462,0.723630934877514,NA,-37.29791779,145.8847137,117,1377,1153.12255251799,1.19414887601769
"164","18","8","2018","Marysville","SC3","T",271,"C","T271C","Eucalyptus dives",17.2907,0.42,590.865633074935,37.8079286292174,53.38,1.66,32.1566265060241,-28.79,-3.5,0.604709137490134,0.00562503075153781,0.00629749490987035,0.692432160584261,0.0439061345116161,-37.29791779,145.8847137,117,1377,1153.12255251799,1.19414887601769
"165","18","8","2018","Marysville","SC3","T",271,"D","T271D","Eucalyptus dives",18.072,0.416666666666667,568.98211829436,43.6891091502478,NA,NA,NA,NA,NA,0.503336717081509,-0.0130025809450418,0.0054933598937583,0.757524477215037,NA,-37.29791779,145.8847137,117,1377,1153.12255251799,1.19414887601769
"166","18","8","2018","Marysville","SC3","T",271,"E","T271E","Eucalyptus dives",11.3428,0.38,559.024390243902,44.9896874504204,NA,NA,NA,NA,NA,0.570322909761049,0.00183601215802292,0.0058492936859552,0.788830715532286,NA,-37.29791779,145.8847137,117,1377,1153.12255251799,1.19414887601769
"167","18","8","2018","Marysville","SC3","M",268,"A","M268A","Amyema pendula",12.3784,0.87,336.807653575025,37.0112124383316,NA,NA,NA,NA,NA,0.368021648622102,-0.0345663426881025,0.00310561370901184,1.96905367020481,NA,-37.29759383,145.8842759,117,1377,1153.12255251799,1.19414887601769
"168","18","8","2018","Marysville","SC3","M",268,"B","M268B","Amyema pendula",6.9697,0.536666666666667,447.720797720798,44.3506204263442,NA,NA,NA,NA,NA,0.320277000694849,-0.116232857704017,0.0042014159426736,1.23353483932549,NA,-37.29759383,145.8842759,117,1377,1153.12255251799,1.19414887601769
"169","18","8","2018","Marysville","SC3","T",267,"E","T267E","Eucalyptus dives",26.849,0.293333333333333,477.162790697674,87.2372226012932,NA,NA,NA,NA,NA,0.535297516406866,0.00297939071841545,0.00390783980442813,1.0957208304903,NA,-37.29717189,145.8840746,117,1377,1153.12255251799,1.19414887601769
"170","18","8","2018","Marysville","SC3","T",267,"D","T267D","Eucalyptus dives",22.9421,0.246666666666667,467.213822894168,106.056305473373,NA,NA,NA,NA,NA,0.474972080494393,-0.0120520195736429,0.00382254882060915,1.14034763313609,NA,-37.29717189,145.8840746,117,1377,1153.12255251799,1.19414887601769
"171","18","8","2018","Marysville","SC3","T",267,"C","T267C","Eucalyptus dives",17.8135,0.283333333333333,473.349514563107,91.3419136498821,51.47,1.96,26.2602040816327,-31.87,-0.32,0.585436128730001,0.0105079396691005,0.00386395645074208,1.11260383550405,0.0214578381564544,-37.29717189,145.8840746,117,1377,1153.12255251799,1.19414887601769
"172","18","8","2018","Marysville","SC3","T",267,"B","T267B","Eucalyptus dives",28.187,0.283333333333333,495.941605839416,82.9712704580243,NA,NA,NA,NA,NA,0.63286863689415,0.00261184695890693,0.00425377572890298,1.01636641940422,NA,-37.29717189,145.8840746,117,1377,1153.12255251799,1.19414887601769
"173","18","8","2018","Marysville","SC3","T",267,"A","T267A","Eucalyptus dives",22.4878,0.296666666666667,495.839160839161,79.2884845920598,NA,NA,NA,NA,NA,0.608952236966473,0.0103157422664069,0.00425129391007619,1.01678301953318,NA,-37.29717189,145.8840746,117,1377,1153.12255251799,1.19414887601769
"174","18","8","2018","Marysville","SC3","T",269,"E","T269E","Eucalyptus dives",22.2057,0.343333333333333,533.40848806366,55.2119644943932,NA,NA,NA,NA,NA,0.618326055906613,0.00812750421639315,0.0052753445487691,0.874735821377956,NA,-37.29765787,145.8845593,117,1377,1153.12255251799,1.19414887601769
"175","18","8","2018","Marysville","SC3","T",269,"D","T269D","Eucalyptus dives",18.5409,0.35,538.809523809524,51.2066394167035,NA,NA,NA,NA,NA,0.516156105009524,-0.00332515236173008,0.00557963359769097,0.855943437914273,NA,-37.29765787,145.8845593,117,1377,1153.12255251799,1.19414887601769
"176","18","8","2018","Marysville","SC3","T",269,"C","T269C","Eucalyptus dives",23.1851,0.346666666666667,545.64039408867,52.3294813343565,50.52,1.27,39.7795275590551,-29.96,-2.72,0.547237141688164,-0.00384045591650429,0.00551240966097922,0.832708888186702,0.0242693022674045,-37.29765787,145.8845593,117,1377,1153.12255251799,1.19414887601769
"177","18","8","2018","Marysville","SC3","T",269,"B","T269B","Eucalyptus dives",26.9069,0.35,542.454251883746,53.3930626661904,NA,NA,NA,NA,NA,0.551758124204614,-0.00362573567335944,0.00535114997055986,0.843473429376513,NA,-37.29765787,145.8845593,117,1377,1153.12255251799,1.19414887601769
