Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment,location_name,location_name2,location_name3
vcsb-8399,1580,Lachnagrostis rudis subsp. rudis,Victorian Conservation Seed Bank,"Hodgetts Basin, Cobboboonee National Park, along walking track from Surrey Ridge campground.",-38.184722,141.506389,NA,NA,NA,NA,NA,NA,15,NA,2/20/2017,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.184722_lat_and_141.506389_long,location_at_-38.184722_lat_and_141.506389_long,location_at_-38.184722_lat_and_141.506389_long
vcsb-4905,89,Eucalyptus arenicola,Victorian Conservation Seed Bank,"Limestone Quarry Road, Holey Plains State Park.",-38.1931,146.8169,NA,40000,NA,NA,NA,NA,16.3,9/15/2005,5/15/2006,Victorian Conservation Seedbank,"Rule, K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.1931_lat_and_146.8169_long,location_at_-38.1931_lat_and_146.8169_long,location_at_-38.1931_lat_and_146.8169_long
vcsb-1049-trial,89,Eucalyptus arenicola,Victorian Conservation Seed Bank,"Limestone Quarry Road, Holey Plains State Park.",-38.1931,146.8169,NA,NA,NA,NA,NA,NA,NA,9/15/2005,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 days,NA,0,NA,NA,25,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.1931_lat_and_146.8169_long,location_at_-38.1931_lat_and_146.8169_long,location_at_-38.1931_lat_and_146.8169_long
vcsb-36-trial,89,Eucalyptus arenicola,Victorian Conservation Seed Bank,"Limestone Quarry Road, Holey Plains State Park.",-38.1931,146.8169,NA,NA,NA,NA,NA,NA,NA,9/15/2005,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10 days,NA,0,NA,NA,25,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.1931_lat_and_146.8169_long,location_at_-38.1931_lat_and_146.8169_long,location_at_-38.1931_lat_and_146.8169_long
vcsb-8257,1515,Lomandra glauca,Victorian Conservation Seed Bank,"Gippsland Lakes Coastal Park, c. 200 m NE from junction of Longford-Golden Beach Rd and Sperm Whale Head Rd.",-38.197222,147.36,NA,100,NA,NA,NA,NA,15,12/30/2014,10/22/2015,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.197222_lat_and_147.36_long,location_at_-38.197222_lat_and_147.36_long,location_at_-38.197222_lat_and_147.36_long
vcsb-5251-trial,1515,Lomandra glauca,Victorian Conservation Seed Bank,"Gippsland Lakes Coastal Park, c. 200 m NE from junction of Longford-Golden Beach Rd and Sperm Whale Head Rd.",-38.197222,147.36,NA,NA,NA,NA,NA,NA,NA,12/30/2014,10/22/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/15/2015,103 days,NA,3,NA,NA,25,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.197222_lat_and_147.36_long,location_at_-38.197222_lat_and_147.36_long,location_at_-38.197222_lat_and_147.36_long
vcsb-7284,889,Cycnogeton procerum,Victorian Conservation Seed Bank,"Tyrendarra block, Lake Condah Mission, large shallow swamp between Darlots Creek and Fitzroy River and just east of the Fitzroy River.",-38.198056,141.761111,NA,2200,NA,NA,NA,NA,15,3/24/2011,9/23/2011,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.198056_lat_and_141.761111_long,location_at_-38.198056_lat_and_141.761111_long,location_at_-38.198056_lat_and_141.761111_long
vcsb-7283,962,Machaerina articulata,Victorian Conservation Seed Bank,"Tyrendarra block, Lake Condah Mission, large shallow swamp between Darlots Creek and Fitzroy River and just east of the Fitzroy River.",-38.198056,141.761111,NA,8700,NA,NA,NA,NA,NA,3/24/2011,9/29/2011,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.198056_lat_and_141.761111_long,location_at_-38.198056_lat_and_141.761111_long,location_at_-38.198056_lat_and_141.761111_long
vcsb-4487-trial,889,Cycnogeton procerum,Victorian Conservation Seed Bank,"Tyrendarra block, Lake Condah Mission, large shallow swamp between Darlots Creek and Fitzroy River and just east of the Fitzroy River.",-38.198056,141.761111,NA,NA,NA,NA,NA,NA,NA,3/24/2011,9/23/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/14/2011,121 days,NA,0,NA,NA,25,NA,100,NA,NA,Agar 1%,20,15,NA,NA,none,location_at_-38.198056_lat_and_141.761111_long,location_at_-38.198056_lat_and_141.761111_long,location_at_-38.198056_lat_and_141.761111_long
vcsb-4587-trial,962,Machaerina articulata,Victorian Conservation Seed Bank,"Tyrendarra block, Lake Condah Mission, large shallow swamp between Darlots Creek and Fitzroy River and just east of the Fitzroy River.",-38.198056,141.761111,NA,NA,NA,NA,NA,NA,NA,3/24/2011,9/29/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.198056_lat_and_141.761111_long,location_at_-38.198056_lat_and_141.761111_long,location_at_-38.198056_lat_and_141.761111_long
vcsb-2669,1012,Lycopus australis,Victorian Conservation Seed Bank,Tyrendarra native title land beside Darlotts Creek about 5 km north of Tyrendarra.,-38.202222,141.773889,NA,6000,NA,NA,NA,NA,NA,3/23/2011,9/29/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.202222_lat_and_141.773889_long,location_at_-38.202222_lat_and_141.773889_long,location_at_-38.202222_lat_and_141.773889_long
vcsb-4628-trial,1012,Lycopus australis,Victorian Conservation Seed Bank,Tyrendarra native title land beside Darlotts Creek about 5 km north of Tyrendarra.,-38.202222,141.773889,NA,NA,NA,NA,NA,NA,NA,3/23/2011,9/29/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.202222_lat_and_141.773889_long,location_at_-38.202222_lat_and_141.773889_long,location_at_-38.202222_lat_and_141.773889_long
vcsb-1945,2061,Xerochrysum palustre,Victorian Conservation Seed Bank,"Bessiebelle State Forest, 6 km ENE of Tyrendarra. NE arm of horse-shoe swamp, c. 1 km ENE of junction of Settlers Rd and Holmes & Talbotts Rd.",-38.207222,141.843056,NA,176,NA,NA,NA,NA,15,NA,NA,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long
vcsb-1945,2061,Xerochrysum palustre,Victorian Conservation Seed Bank,"Bessiebelle State Forest, 6 km ENE of Tyrendarra. NE arm of horse-shoe swamp, c. 1 km ENE of junction of Settlers Rd and Holmes & Talbotts Rd.",-38.207222,141.843056,NA,176,NA,NA,NA,NA,15,NA,NA,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long
vcsb-5972-trial,2061,Xerochrysum palustre,Victorian Conservation Seed Bank,"Bessiebelle State Forest, 6 km ENE of Tyrendarra. NE arm of horse-shoe swamp, c. 1 km ENE of junction of Settlers Rd and Holmes & Talbotts Rd.",-38.207222,141.843056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/29/2021,43 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long
vcsb-6305-trial,2061,Xerochrysum palustre,Victorian Conservation Seed Bank,"Bessiebelle State Forest, 6 km ENE of Tyrendarra. NE arm of horse-shoe swamp, c. 1 km ENE of junction of Settlers Rd and Holmes & Talbotts Rd.",-38.207222,141.843056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/14/2023,28 days,NA,NA,NA,NA,20,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long
vcsb-5972-trial,2061,Xerochrysum palustre,Victorian Conservation Seed Bank,"Bessiebelle State Forest, 6 km ENE of Tyrendarra. NE arm of horse-shoe swamp, c. 1 km ENE of junction of Settlers Rd and Holmes & Talbotts Rd.",-38.207222,141.843056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/29/2021,43 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long
vcsb-6305-trial,2061,Xerochrysum palustre,Victorian Conservation Seed Bank,"Bessiebelle State Forest, 6 km ENE of Tyrendarra. NE arm of horse-shoe swamp, c. 1 km ENE of junction of Settlers Rd and Holmes & Talbotts Rd.",-38.207222,141.843056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/14/2023,28 days,NA,NA,NA,NA,20,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long
vcsb-6181-trial,963,Carex incomitata,Victorian Conservation Seed Bank,"Bessiebelle State Forest, 6 km ENE of Tyrendarra. NE arm of horse-shoe swamp, c. 1 km ENE of junction of Settlers Rd and Holmes & Talbotts Rd.",-38.207222,141.843056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/14/2008,93 days,NA,4,NA,NA,25,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long,location_at_-38.207222_lat_and_141.843056_long
vcsb-JAJ1397,252,Prasophyllum litorale,Victorian Conservation Seed Bank,"Swan Lake, about 30 km NW of Portland. gda 94 AMG 55 527357 5770395",-38.2139,141.3125,NA,2000,NA,NA,NA,NA,NA,NA,6/16/2006,Victorian Conservation Seedbank,"Pritchard, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2139_lat_and_141.3125_long,location_at_-38.2139_lat_and_141.3125_long,location_at_-38.2139_lat_and_141.3125_long
vcsb-500-trial,252,Prasophyllum litorale,Victorian Conservation Seed Bank,"Swan Lake, about 30 km NW of Portland. gda 94 AMG 55 527357 5770395",-38.2139,141.3125,NA,NA,NA,NA,NA,NA,NA,NA,6/16/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2139_lat_and_141.3125_long,location_at_-38.2139_lat_and_141.3125_long,location_at_-38.2139_lat_and_141.3125_long
vcsb-6369,122,Commersonia prostrata,Victorian Conservation Seed Bank,"Holey Plains State Park, Clearwater swamp. 18.5 km ESE of Rosedale. Datum AGD 66",-38.2147,146.9831,NA,13000,NA,NA,NA,NA,16.3,NA,6/16/2006,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2147_lat_and_146.9831_long,location_at_-38.2147_lat_and_146.9831_long,location_at_-38.2147_lat_and_146.9831_long
vcsb-86-trial,122,Commersonia prostrata,Victorian Conservation Seed Bank,"Holey Plains State Park, Clearwater swamp. 18.5 km ESE of Rosedale. Datum AGD 66",-38.2147,146.9831,NA,NA,NA,NA,NA,NA,NA,NA,6/16/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/21/2005,176 days,NA,NA,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2147_lat_and_146.9831_long,location_at_-38.2147_lat_and_146.9831_long,location_at_-38.2147_lat_and_146.9831_long
vcsb-2504,1009,Juncus kraussii subsp. australiensis,Victorian Conservation Seed Bank,Swan Lake about 30 km WNW of Portland. Beside walking track to ocean beach about 100 metres from car park.,-38.215556,141.310556,NA,NA,NA,NA,NA,NA,15,12/15/2010,9/23/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.215556_lat_and_141.310556_long,location_at_-38.215556_lat_and_141.310556_long,location_at_-38.215556_lat_and_141.310556_long
vcsb-4640-trial,1009,Juncus kraussii subsp. australiensis,Victorian Conservation Seed Bank,Swan Lake about 30 km WNW of Portland. Beside walking track to ocean beach about 100 metres from car park.,-38.215556,141.310556,NA,NA,NA,NA,NA,NA,NA,12/15/2010,9/23/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64 days,NA,3,NA,NA,25,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.215556_lat_and_141.310556_long,location_at_-38.215556_lat_and_141.310556_long,location_at_-38.215556_lat_and_141.310556_long
vcsb-JAJ1735,1727,Prostanthera galbraithiae,Victorian Conservation Seed Bank,Dutson Downs. AMG 55 529882 5768661,-38.2294,147.3414,NA,100,NA,NA,NA,NA,NA,NA,NA,Victorian Conservation Seedbank,"Brooker, T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2294_lat_and_147.3414_long,location_at_-38.2294_lat_and_147.3414_long,location_at_-38.2294_lat_and_147.3414_long
vcsb-JAJ3150,1502,Eucalyptus splendens,Victorian Conservation Seed Bank,"Portland-Nelson Road at SE corner of intersection with Stephens Road, about 3.5 km WNW of Gorae West.",-38.235278,141.453611,NA,5100,NA,NA,NA,NA,15,NA,10/22/2015,Victorian Conservation Seedbank,"Pitts, D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.235278_lat_and_141.453611_long,location_at_-38.235278_lat_and_141.453611_long,location_at_-38.235278_lat_and_141.453611_long
vcsb-5960-trial,1502,Eucalyptus splendens,Victorian Conservation Seed Bank,"Portland-Nelson Road at SE corner of intersection with Stephens Road, about 3.5 km WNW of Gorae West.",-38.235278,141.453611,NA,NA,NA,NA,NA,NA,NA,NA,10/22/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/25/2021,19 days,NA,0,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.235278_lat_and_141.453611_long,location_at_-38.235278_lat_and_141.453611_long,location_at_-38.235278_lat_and_141.453611_long
vcsb-5047-trial,1502,Eucalyptus splendens,Victorian Conservation Seed Bank,"Portland-Nelson Road at SE corner of intersection with Stephens Road, about 3.5 km WNW of Gorae West.",-38.235278,141.453611,NA,NA,NA,NA,NA,NA,NA,NA,10/22/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 days,NA,3,NA,NA,25,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.235278_lat_and_141.453611_long,location_at_-38.235278_lat_and_141.453611_long,location_at_-38.235278_lat_and_141.453611_long
vcsb-2502,932,Eucalyptus splendens,Victorian Conservation Seed Bank,Intersection of Stephens Road and the Portland-Nelson Road near Mt Richmond.,-38.235278,141.453889,NA,12825,NA,NA,NA,NA,15,12/15/2010,9/23/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.235278_lat_and_141.453889_long,location_at_-38.235278_lat_and_141.453889_long,location_at_-38.235278_lat_and_141.453889_long
vcsb-4548-trial,932,Eucalyptus splendens,Victorian Conservation Seed Bank,Intersection of Stephens Road and the Portland-Nelson Road near Mt Richmond.,-38.235278,141.453889,NA,NA,NA,NA,NA,NA,NA,12/15/2010,9/23/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.235278_lat_and_141.453889_long,location_at_-38.235278_lat_and_141.453889_long,location_at_-38.235278_lat_and_141.453889_long
vcsb-6175,53,Prostanthera galbraithiae,Victorian Conservation Seed Bank,"Holey Plains State Park, south-east corner of junction of Jacks Tk and South Boundary Tk, 10.5 km direct SE from Rosedale.",-38.2475,146.8683,NA,7000,NA,NA,NA,NA,15,12/15/2004,5/15/2006,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long
vcsb-597-trial,53,Prostanthera galbraithiae,Victorian Conservation Seed Bank,"Holey Plains State Park, south-east corner of junction of Jacks Tk and South Boundary Tk, 10.5 km direct SE from Rosedale.",-38.2475,146.8683,NA,NA,NA,NA,NA,NA,NA,12/15/2004,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/21/2007,186 days,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long
vcsb-598-trial,53,NA,Victorian Conservation Seed Bank,"Holey Plains State Park, south-east corner of junction of Jacks Tk and South Boundary Tk, 10.5 km direct SE from Rosedale.",-38.2475,146.8683,NA,NA,NA,NA,NA,NA,NA,12/15/2004,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/21/2007,186 days,NA,14,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long
vcsb-5151-trial,53,Prostanthera galbraithiae,Victorian Conservation Seed Bank,"Holey Plains State Park, south-east corner of junction of Jacks Tk and South Boundary Tk, 10.5 km direct SE from Rosedale.",-38.2475,146.8683,NA,NA,NA,NA,NA,NA,NA,12/15/2004,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/30/2015,190 days,NA,10,NA,NA,25,NA,0,NA,NA,Agar 1%,20,15,NA,NA,smoke water,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long
vcsb-596-trial,53,Prostanthera galbraithiae,Victorian Conservation Seed Bank,"Holey Plains State Park, south-east corner of junction of Jacks Tk and South Boundary Tk, 10.5 km direct SE from Rosedale.",-38.2475,146.8683,NA,NA,NA,NA,NA,NA,NA,12/15/2004,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/21/2007,186 days,NA,7,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long
vcsb-5150-trial,53,Prostanthera galbraithiae,Victorian Conservation Seed Bank,"Holey Plains State Park, south-east corner of junction of Jacks Tk and South Boundary Tk, 10.5 km direct SE from Rosedale.",-38.2475,146.8683,NA,NA,NA,NA,NA,NA,NA,12/15/2004,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/30/2015,190 days,NA,22,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long
vcsb-143-trial,53,Prostanthera galbraithiae,Victorian Conservation Seed Bank,"Holey Plains State Park, south-east corner of junction of Jacks Tk and South Boundary Tk, 10.5 km direct SE from Rosedale.",-38.2475,146.8683,NA,NA,NA,NA,NA,NA,NA,12/15/2004,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/15/2006,48 days,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long,location_at_-38.2475_lat_and_146.8683_long
vcsb-JAJ1515,1133,Prasophyllum anticum,Victorian Conservation Seed Bank,Orford area. gda 94 AMG 54 599111 5766076,-38.2478,142.1328,NA,2000,NA,NA,NA,NA,NA,NA,6/26/2007,Victorian Conservation Seedbank,"Pritchard, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2478_lat_and_142.1328_long,location_at_-38.2478_lat_and_142.1328_long,location_at_-38.2478_lat_and_142.1328_long
vcsb-JAJ1777,1159,Prasophyllum viretrum,Victorian Conservation Seed Bank,"Pretty Hill Flora Reserve, Orford. Near the junction of the Port Fairy to Hamilton Road with Gapes Road. GDA 94 54 599111 5766076",-38.2478,142.1328,NA,2000,NA,NA,NA,NA,NA,NA,6/26/2007,Victorian Conservation Seedbank,"Pritchard, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2478_lat_and_142.1328_long,location_at_-38.2478_lat_and_142.1328_long,location_at_-38.2478_lat_and_142.1328_long_2
vcsb-514-trial,1159,Prasophyllum viretrum,Victorian Conservation Seed Bank,"Pretty Hill Flora Reserve, Orford. Near the junction of the Port Fairy to Hamilton Road with Gapes Road. GDA 94 54 599111 5766076",-38.2478,142.1328,NA,NA,NA,NA,NA,NA,NA,NA,6/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2478_lat_and_142.1328_long,location_at_-38.2478_lat_and_142.1328_long,location_at_-38.2478_lat_and_142.1328_long_2
vcsb-JAJ1778,1734,Thelymitra hiemalis,Victorian Conservation Seed Bank,Mt Richmond National Park. GDA 94 535729 5766494,-38.2486,141.4083,NA,NA,NA,NA,NA,NA,NA,NA,6/26/2007,Victorian Conservation Seedbank,"Pritchard, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2486_lat_and_141.4083_long,location_at_-38.2486_lat_and_141.4083_long,location_at_-38.2486_lat_and_141.4083_long
vcsb-3087,1485,Suaeda australis,Victorian Conservation Seed Bank,"Salt Swamp, Lake Conne Warre Wildlife Reserve.",-38.251389,144.445278,NA,1100,NA,NA,NA,NA,15,6/25/2014,10/22/2015,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.251389_lat_and_144.445278_long,location_at_-38.251389_lat_and_144.445278_long,location_at_-38.251389_lat_and_144.445278_long
vcsb-5309-trial,1485,Suaeda australis,Victorian Conservation Seed Bank,"Salt Swamp, Lake Conne Warre Wildlife Reserve.",-38.251389,144.445278,NA,NA,NA,NA,NA,NA,NA,6/25/2014,10/22/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/10/2015,91 days,NA,9,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.251389_lat_and_144.445278_long,location_at_-38.251389_lat_and_144.445278_long,location_at_-38.251389_lat_and_144.445278_long
vcsb-5246-trial,1485,Suaeda australis,Victorian Conservation Seed Bank,"Salt Swamp, Lake Conne Warre Wildlife Reserve.",-38.251389,144.445278,NA,NA,NA,NA,NA,NA,NA,6/25/2014,10/22/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/10/2015,91 days,NA,NA,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.251389_lat_and_144.445278_long,location_at_-38.251389_lat_and_144.445278_long,location_at_-38.251389_lat_and_144.445278_long
vcsb-2185,604,Tecticornia,Victorian Conservation Seed Bank,"About 300 metres SE of end of Belchers Lake, Lake Connewarre area.",-38.2528,144.4367,NA,NA,NA,NA,NA,NA,15,NA,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2528_lat_and_144.4367_long,location_at_-38.2528_lat_and_144.4367_long,location_at_-38.2528_lat_and_144.4367_long
vcsb-1215-trial,604,Tecticornia,Victorian Conservation Seed Bank,"About 300 metres SE of end of Belchers Lake, Lake Connewarre area.",-38.2528,144.4367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2528_lat_and_144.4367_long,location_at_-38.2528_lat_and_144.4367_long,location_at_-38.2528_lat_and_144.4367_long
