dataset_id,taxon_name,trait_name,value_type,value,unit,original_name,value_new,Source
NHNSW_2014_2,Mezoneuron brachycarpum,flower_colour,mode,yellow_orange,NA,Caesalpinia subtropica,NA,NA
NHNSW_2014_2,Mezoneuron brachycarpum,flowering_time,mode,nnnnnnnnyyyn,NA,Caesalpinia subtropica,NA,NA
NHNSW_2014_2,Mezoneuron brachycarpum,leaf_margin,mode,entire,NA,Caesalpinia subtropica,NA,NA
NHNSW_2014_2,Mezoneuron brachycarpum,stem_growth_habit,mode,climbing,NA,Caesalpinia subtropica,NA,NA
NHNSW_2014_2,Caesia alpina,flower_colour,mode,green white_cream,NA,Caesia alpina,NA,Text by S. McCune & D. W. Hardin; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caesia alpina,flowering_time,mode,yynnnnnnyyyy,NA,Caesia alpina,NA,Text by S. McCune & D. W. Hardin; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caesia alpina,leaf_compoundness,mode,simple,NA,Caesia alpina,NA,Text by S. McCune & D. W. Hardin; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caesia alpina,leaf_margin,mode,entire,NA,Caesia alpina,NA,Text by S. McCune & D. W. Hardin; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caesia calliantha,flower_colour,mode,blue_purple,NA,Caesia calliantha,NA,Text by S. McCune & D. W. Hardin; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caesia calliantha,flowering_time,mode,yynnnnnnyyyy,NA,Caesia calliantha,NA,Text by S. McCune & D. W. Hardin; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caesia calliantha,leaf_compoundness,mode,simple,NA,Caesia calliantha,NA,Text by S. McCune & D. W. Hardin; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caesia calliantha,leaf_margin,mode,entire,NA,Caesia calliantha,NA,Text by S. McCune & D. W. Hardin; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caesia parviflora,flower_colour,mode,blue_purple green white_cream,NA,Caesia parviflora,NA,Text by S. McCune & D. W. Hardin
NHNSW_2014_2,Caesia parviflora,flowering_time,mode,yynnnnnnyyyy,NA,Caesia parviflora,NA,Text by S. McCune & D. W. Hardin
NHNSW_2014_2,Caesia parviflora,leaf_compoundness,mode,simple,NA,Caesia parviflora,NA,Text by S. McCune & D. W. Hardin
NHNSW_2014_2,Caesia parviflora,leaf_margin,mode,entire,NA,Caesia parviflora,NA,Text by S. McCune & D. W. Hardin
NHNSW_2014_2,Cajanus cajan,flower_colour,mode,red_brown yellow_orange,NA,Cajanus cajan,NA,Text by C. Gardner; Taxon concept: Flora of NSW 2 (1991)
NHNSW_2014_2,Cajanus cajan,flowering_time,mode,yynnnnnnyyyy,NA,Cajanus cajan,NA,Text by C. Gardner; Taxon concept: Flora of NSW 2 (1991)
NHNSW_2014_2,Cajanus cajan,leaf_margin,mode,entire,NA,Cajanus cajan,NA,Text by C. Gardner; Taxon concept: Flora of NSW 2 (1991)
NHNSW_2014_2,Cakile edentula,flower_colour,mode,pink white_cream,NA,Cakile edentula,NA,Text by L. Retter & G. J. Harden; updated Louisa Murray (April 2017); Taxon concept: Flora of NSW 1 (1990); Roger Cousens & Sara Ohadi (pers.comm)
NHNSW_2014_2,Cakile edentula,leaf_compoundness,mode,simple,NA,Cakile edentula,NA,Text by L. Retter & G. J. Harden; updated Louisa Murray (April 2017); Taxon concept: Flora of NSW 1 (1990); Roger Cousens & Sara Ohadi (pers.comm)
NHNSW_2014_2,Cakile edentula,leaf_phyllotaxis,mode,alternate,NA,Cakile edentula,NA,Text by L. Retter & G. J. Harden; updated Louisa Murray (April 2017); Taxon concept: Flora of NSW 1 (1990); Roger Cousens & Sara Ohadi (pers.comm)
NHNSW_2014_2,Cakile maritima,flower_colour,mode,blue_purple white_cream,NA,Cakile maritima,NA,Text by L. Retter & G. J. Harden; updated Louisa Murray (April 2017); Taxon concept: Flora of NSW 1 (1990); Roger Cousens & Sara Ohadi (pers.comm)
NHNSW_2014_2,Cakile maritima,leaf_phyllotaxis,mode,alternate,NA,Cakile maritima,NA,Text by L. Retter & G. J. Harden; updated Louisa Murray (April 2017); Taxon concept: Flora of NSW 1 (1990); Roger Cousens & Sara Ohadi (pers.comm)
NHNSW_2014_2,Caladenia alata,flower_colour,mode,blue_purple pink white_cream yellow_orange,NA,Caladenia alata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia alata,flowering_time,mode,nnnnnnnnyynn,NA,Caladenia alata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia alata,leaf_margin,mode,entire,NA,Caladenia alata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia arenaria,flower_colour,mode,blue_purple white_cream yellow_orange,NA,Caladenia arenaria,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia arenaria,flowering_time,mode,nnnnnnnnyyyn,NA,Caladenia arenaria,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia arenaria,leaf_margin,mode,entire,NA,Caladenia arenaria,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia carnea,flower_colour,mode,green pink white_cream yellow_orange,NA,Caladenia carnea,NA,Text by P. Bernhardt
NHNSW_2014_2,Caladenia carnea,flowering_time,mode,nnnnnnnyyyyy,NA,Caladenia carnea,NA,Text by P. Bernhardt
NHNSW_2014_2,Caladenia carnea,leaf_margin,mode,entire,NA,Caladenia carnea,NA,Text by P. Bernhardt
NHNSW_2014_2,Caladenia catenata,flower_colour,mode,blue_purple green pink white_cream yellow_orange,NA,Caladenia catenata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia catenata,flowering_time,mode,nnnynnnnnnnn,NA,Caladenia catenata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia catenata,leaf_margin,mode,entire,NA,Caladenia catenata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia clarkiae,flower_colour,mode,blue_purple green pink red_brown white_cream yellow_orange,NA,Caladenia clarkiae,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia clarkiae,flowering_time,mode,nnnnnnnnyynn,NA,Caladenia clarkiae,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia clarkiae,leaf_margin,mode,entire,NA,Caladenia clarkiae,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia clavigera,flower_colour,mode,blue_purple green yellow_orange,NA,Caladenia clavigera,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia clavigera,flowering_time,mode,nnnnnnnnyyyy,NA,Caladenia clavigera,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia clavigera,leaf_margin,mode,entire,NA,Caladenia clavigera,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia cleistantha,flower_colour,mode,green red_brown white_cream yellow_orange,NA,Caladenia cleistantha,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia cleistantha,leaf_margin,mode,entire,NA,Caladenia cleistantha,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia concinna,flower_colour,mode,blue_purple green yellow_orange,NA,Caladenia concinna,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia concinna,flowering_time,mode,nnnnnnnnyynn,NA,Caladenia concinna,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia concinna,leaf_margin,mode,entire,NA,Caladenia concinna,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia concolor,flower_colour,mode,blue_purple yellow_orange,NA,Caladenia concolor,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia concolor,flowering_time,mode,nnnnnnnnnyyn,NA,Caladenia concolor,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia concolor,leaf_margin,mode,entire,NA,Caladenia concolor,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia congesta,flower_colour,mode,blue_purple pink,NA,Caladenia congesta,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia congesta,flowering_time,mode,nnnnnnnnnyyy,NA,Caladenia congesta,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia congesta,leaf_margin,mode,entire,NA,Caladenia congesta,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia cucullata,flower_colour,mode,blue_purple green red_brown white_cream yellow_orange,NA,Caladenia cucullata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia cucullata,flowering_time,mode,nnnnnnnnyyyn,NA,Caladenia cucullata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia cucullata,leaf_margin,mode,entire,NA,Caladenia cucullata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia curtisepala,flower_colour,mode,pink red_brown white_cream yellow_orange,NA,Caladenia curtisepala,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia curtisepala,flowering_time,mode,nnnnnnnyynnn,NA,Caladenia curtisepala,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia curtisepala,leaf_margin,mode,entire,NA,Caladenia curtisepala,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia dimorpha,flower_colour,mode,blue_purple green pink white_cream yellow_orange,NA,Caladenia dimorpha,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia dimorpha,flowering_time,mode,nnnnnnnnyynn,NA,Caladenia dimorpha,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia dimorpha,leaf_margin,mode,entire,NA,Caladenia dimorpha,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia filamentosa,flower_colour,mode,green white_cream,NA,Caladenia filamentosa,NA,Text by P. Bernhardt
NHNSW_2014_2,Caladenia filamentosa,flowering_time,mode,nnnnnnyyyynn,NA,Caladenia filamentosa,NA,Text by P. Bernhardt
NHNSW_2014_2,Caladenia filamentosa,leaf_margin,mode,entire,NA,Caladenia filamentosa,NA,Text by P. Bernhardt
NHNSW_2014_2,Caladenia fitzgeraldii,flower_colour,mode,green yellow_orange,NA,Caladenia fitzgeraldii,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia fitzgeraldii,flowering_time,mode,nnnnnnnyyyyn,NA,Caladenia fitzgeraldii,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia fitzgeraldii,leaf_margin,mode,entire,NA,Caladenia fitzgeraldii,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia flaccida,flower_colour,mode,pink white_cream,NA,Caladenia flaccida,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia flaccida,flowering_time,mode,nnnnnnnyyynn,NA,Caladenia flaccida,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia flaccida,leaf_margin,mode,entire,NA,Caladenia flaccida,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia fuscata,flower_colour,mode,pink red_brown white_cream yellow_orange,NA,Caladenia fuscata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia fuscata,flowering_time,mode,nnnnnnnnyynn,NA,Caladenia fuscata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia fuscata,leaf_margin,mode,entire,NA,Caladenia fuscata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia gracilis,flower_colour,mode,blue_purple green pink red_brown white_cream yellow_orange,NA,Caladenia gracilis,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia gracilis,flowering_time,mode,nnnnnnnnyyyn,NA,Caladenia gracilis,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia gracilis,leaf_margin,mode,entire,NA,Caladenia gracilis,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia hildae,flower_colour,mode,blue_purple green red_brown white_cream yellow_orange,NA,Caladenia hildae,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia hildae,flowering_time,mode,nnnnnnnnnyyn,NA,Caladenia hildae,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia hildae,leaf_margin,mode,entire,NA,Caladenia hildae,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia latifolia,flower_colour,mode,pink white_cream yellow_orange,NA,Caladenia latifolia,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia latifolia,flowering_time,mode,nnnnnnnyyyyy,NA,Caladenia latifolia,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia latifolia,leaf_margin,mode,entire,NA,Caladenia latifolia,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia leptoclavia,flower_colour,mode,green yellow_orange,NA,Caladenia leptoclavia,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia leptoclavia,flowering_time,mode,nnnnnnnnyynn,NA,Caladenia leptoclavia,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia leptoclavia,leaf_margin,mode,entire,NA,Caladenia leptoclavia,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia alpina,flower_colour,mode,blue_purple pink red_brown white_cream,NA,Caladenia lyallii,NA,NA
NHNSW_2014_2,Caladenia alpina,flowering_time,mode,ynnnnnnnnyyy,NA,Caladenia lyallii,NA,NA
NHNSW_2014_2,Caladenia alpina,leaf_margin,mode,entire,NA,Caladenia lyallii,NA,NA
NHNSW_2014_2,Caladenia phaeoclavia,flower_colour,mode,green red_brown yellow_orange,NA,Caladenia phaeoclavia,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia phaeoclavia,flowering_time,mode,nnnnnnnnnyyn,NA,Caladenia phaeoclavia,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia phaeoclavia,leaf_margin,mode,entire,NA,Caladenia phaeoclavia,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia picta,flower_colour,mode,blue_purple green pink white_cream yellow_orange,NA,Caladenia picta,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia picta,flowering_time,mode,nnnnyynnnnnn,NA,Caladenia picta,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia picta,leaf_margin,mode,entire,NA,Caladenia picta,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia pusilla,flower_colour,mode,pink red_brown white_cream yellow_orange,NA,Caladenia pusilla,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia pusilla,flowering_time,mode,nnnnnnnnyynn,NA,Caladenia pusilla,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia pusilla,leaf_margin,mode,entire,NA,Caladenia pusilla,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia quadrifaria,flower_colour,mode,green pink yellow_orange,NA,Caladenia quadrifaria,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia quadrifaria,flowering_time,mode,nnnnnnnnyynn,NA,Caladenia quadrifaria,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia quadrifaria,leaf_margin,mode,entire,NA,Caladenia quadrifaria,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia huegelii,flower_colour,mode,green white_cream yellow_orange,NA,Caladenia sp. A sensu Harden (1993),NA,NA
NHNSW_2014_2,Caladenia huegelii,flowering_time,mode,nnnnnnnnyynn,NA,Caladenia sp. A sensu Harden (1993),NA,NA
NHNSW_2014_2,Caladenia huegelii,leaf_margin,mode,entire,NA,Caladenia sp. A sensu Harden (1993),NA,NA
NHNSW_2014_2,Caladenia stellata,flower_colour,mode,green white_cream yellow_orange,NA,Caladenia stellata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia stellata,flowering_time,mode,nnnnnnnyyynn,NA,Caladenia stellata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia stellata,leaf_margin,mode,entire,NA,Caladenia stellata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia tentaculata,flower_colour,mode,green yellow_orange,NA,Caladenia tentaculata,NA,Text by P. Bernhardt
NHNSW_2014_2,Caladenia tentaculata,flowering_time,mode,ynnnnnnyyyyy,NA,Caladenia tentaculata,NA,Text by P. Bernhardt
NHNSW_2014_2,Caladenia tentaculata,leaf_margin,mode,entire,NA,Caladenia tentaculata,NA,Text by P. Bernhardt
NHNSW_2014_2,Caladenia tessellata,flower_colour,mode,white_cream yellow_orange,NA,Caladenia tessellata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia tessellata,flowering_time,mode,nnnnnnnnyyyn,NA,Caladenia tessellata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia tessellata,leaf_margin,mode,entire,NA,Caladenia tessellata,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia testacea,flower_colour,mode,blue_purple green pink red_brown white_cream yellow_orange,NA,Caladenia testacea,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia testacea,flowering_time,mode,yynnnnnnyyyy,NA,Caladenia testacea,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia testacea,leaf_margin,mode,entire,NA,Caladenia testacea,NA,Text by P. Bernhardt; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Caladenia verrucosa,flower_colour,mode,green yellow_orange,NA,Caladenia verrucosa,NA,NA
NHNSW_2014_2,Caladenia verrucosa,flowering_time,mode,nnnnnnnnyynn,NA,Caladenia verrucosa,NA,NA
NHNSW_2014_2,Caladenia verrucosa,leaf_margin,mode,entire,NA,Caladenia verrucosa,NA,NA
NHNSW_2014_2,Calandrinia balonensis,flower_colour,mode,blue_purple,NA,Calandrinia balonensis,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia balonensis,flowering_time,mode,nnnnynnnnnyn,NA,Calandrinia balonensis,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia balonensis,leaf_compoundness,mode,simple,NA,Calandrinia balonensis,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia balonensis,leaf_phyllotaxis,mode,alternate,NA,Calandrinia balonensis,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia calyptrata,flower_colour,mode,pink,NA,Calandrinia calyptrata,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia calyptrata,flowering_time,mode,nnnnnnnyyynn,NA,Calandrinia calyptrata,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia calyptrata,leaf_compoundness,mode,simple,NA,Calandrinia calyptrata,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia calyptrata,leaf_phyllotaxis,mode,alternate,NA,Calandrinia calyptrata,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia disperma,flower_colour,mode,pink,NA,Calandrinia disperma,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia disperma,flowering_time,mode,nnnnnnyyyynn,NA,Calandrinia disperma,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia disperma,leaf_compoundness,mode,simple,NA,Calandrinia disperma,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia disperma,leaf_phyllotaxis,mode,alternate,NA,Calandrinia disperma,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia eremaea,flower_colour,mode,blue_purple pink white_cream,NA,Calandrinia eremaea,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia eremaea,flowering_time,mode,nnnnnnnyyyyn,NA,Calandrinia eremaea,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia eremaea,leaf_compoundness,mode,simple,NA,Calandrinia eremaea,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia eremaea,leaf_phyllotaxis,mode,alternate,NA,Calandrinia eremaea,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia granulifera,flower_colour,mode,white_cream,NA,Calandrinia granulifera,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia granulifera,flowering_time,mode,nnnnnnnyyynn,NA,Calandrinia granulifera,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia granulifera,leaf_compoundness,mode,simple,NA,Calandrinia granulifera,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia granulifera,leaf_phyllotaxis,mode,alternate,NA,Calandrinia granulifera,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia ciliata,flower_colour,mode,blue_purple,NA,Calandrinia menziesii,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990) as Calandrinia menziesii
NHNSW_2014_2,Calandrinia ciliata,flowering_time,mode,nnnnnnnnyyyn,NA,Calandrinia menziesii,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990) as Calandrinia menziesii
NHNSW_2014_2,Calandrinia ciliata,leaf_compoundness,mode,simple,NA,Calandrinia menziesii,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990) as Calandrinia menziesii
NHNSW_2014_2,Calandrinia ciliata,leaf_phyllotaxis,mode,alternate,NA,Calandrinia menziesii,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990) as Calandrinia menziesii
NHNSW_2014_2,Calandrinia pickeringii,flower_colour,mode,pink,NA,Calandrinia pickeringii,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia pickeringii,flowering_time,mode,yyyynnnnnyyy,NA,Calandrinia pickeringii,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia pickeringii,leaf_compoundness,mode,simple,NA,Calandrinia pickeringii,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia pickeringii,leaf_phyllotaxis,mode,alternate,NA,Calandrinia pickeringii,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia ptychosperma,flower_colour,mode,blue_purple pink,NA,Calandrinia ptychosperma,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia ptychosperma,flowering_time,mode,nnnnnnyyyynn,NA,Calandrinia ptychosperma,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia ptychosperma,leaf_compoundness,mode,simple,NA,Calandrinia ptychosperma,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia ptychosperma,leaf_phyllotaxis,mode,alternate,NA,Calandrinia ptychosperma,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia pumila,flower_colour,mode,pink,NA,Calandrinia pumila,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia pumila,flowering_time,mode,nnnnyyyyyynn,NA,Calandrinia pumila,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia pumila,leaf_compoundness,mode,simple,NA,Calandrinia pumila,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia remota,flower_colour,mode,blue_purple pink,NA,Calandrinia remota,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia remota,flowering_time,mode,nnnnnnnyyyyn,NA,Calandrinia remota,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia remota,leaf_compoundness,mode,simple,NA,Calandrinia remota,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia remota,leaf_phyllotaxis,mode,alternate,NA,Calandrinia remota,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia volubilis,flower_colour,mode,pink,NA,Calandrinia volubilis,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Calandrinia volubilis,flowering_time,mode,nnnnnnnnyynn,NA,Calandrinia volubilis,NA,Text by J. G. West; Taxon concept: Flora of NSW 1 (1990)
