species name,number of replicates / species,Organ,LDMC_g_kg,LMA_g_m2,leaf_ash_g_kg,leaf_Si_g_kg,leaf_P_g_kg,leaf_N_g_kg,leaf_C_g_kg,leaf phenolics_g_kg,leaf flavonoids_g_kg,leaf tannins_g_kg,leaf C_thirteen,leaf force_of_fracture_N,leaf toughness_N_m (force fracture divided by leaf/culm thickness),Health status,Development state,Date and time of sampling,Latitude,Longitude,Dataset owner,Affiliations,Dataset name,Dataset reference,plant_photosynthetic_organ,Florabase habitat,Habitat,Soil sampling sub-zone
Chaetospora subbulbosa,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739063264,879.4435264,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Chaetospora subbulbosa,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570319218,666.1953958,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Chaetospora subbulbosa,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.143132169,1102.637184,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Chorizandra enodis,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51219007,483.0671492,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Chorizandra enodis,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759142913,671.2297066,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Chorizandra enodis,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325863756,337.3192039,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Cyathochaeta avenacea,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964187344,1136.705051,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Cyathochaeta avenacea,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.831511916,897.2151301,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Cyathochaeta avenacea,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792867774,820.7403276,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Cyathochaeta equitans,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.295510821,1434.344007,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Cyathochaeta equitans,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860799542,1096.004017,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Cyathochaeta equitans,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800608734,910.1488389,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Gahnia trifida,2,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.382404124,3456.010311,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Gahnia trifida,2,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.139763942,2849.409854,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma leptostachyum,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.317432766,1075.261215,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma leptostachyum,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.230579727,1160.60946,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma leptostachyum,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722075597,656.6965749,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma pubisquameum,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337136696,933.1647259,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma pubisquameum,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535162454,1238.890907,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma pubisquameum,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374307733,934.4772689,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma rostratum,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445192802,666.867153,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma rostratum,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602019476,851.6833377,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma rostratum,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543870433,744.5992936,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma sp. Kenwick (C. Tauss 2598),3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.450059698,3249.492598,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma sp. Kenwick (C. Tauss 2598),3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.853564867,3865.182588,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Lepidosperma sp. Kenwick (C. Tauss 2598),3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94465755,3215.603758,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Machaerina juncea,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.272117613,1101.843844,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Machaerina juncea,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951119319,1071.683831,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Machaerina juncea,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940632175,1050.570247,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Mesomelaena pseudostygia,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.187952309,1145.869589,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Mesomelaena pseudostygia,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.464084534,1276.801593,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Mesomelaena pseudostygia,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.276414235,1160.843628,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Mesomelaena tetragona,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.171829801,1455.62931,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Mesomelaena tetragona,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.168256543,1304.798621,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Mesomelaena tetragona,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987470559,1220.666568,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Morelotia octandra,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860931265,2391.475736,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Morelotia octandra,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.193540327,2486.542348,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Morelotia octandra,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720890675,1897.080724,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Schoenus caespititius,2,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752140699,1088.244638,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Schoenus caespititius,2,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.680024971,941.1246573,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Schoenus efoliatus,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876426849,929.9177685,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Schoenus efoliatus,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.577669791,1545.193513,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Schoenus efoliatus,3,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878750727,854.0917373,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Schoenus rigens,2,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178856598,267.9144623,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
Schoenus rigens,2,main photosynthetically?active organ (leaves or culms in sedges from Western Australia),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363949438,514.8831296,healthy,mature,July 2022 ; middle day,32.020� S, 115.981� E,F�lix de Tombeur,"1-School of Biological Sciences, University of Western Australia, Perth, Australia ; 2-CEFE, Univ Montpellier, CNRS, EPHE, IRD, Montpellier, France",Sedges in Alison Baird Reserve (Western Australia),"de Tombeur, F. et al. Anatomical and trait analyses reveal a silicon-carbon trade?off in the epidermis of sedges. Plant Cell and Environment 48, 2396�2410 (2025).",,,,
