PlantID,Order - APG,Family - APG,Family - BRI old,Family - BRI current,Genus - current,Genus - synonyms,Genus - synonyms,Genus - synonyms,Genus - synonyms,Species - current,Species- synonyms,Species- synonyms,Species- synonyms,Species- synonyms,Species- synonyms,current full name with authority,current full name without authority,Altitudinal_range_in_Aus_MIN(m),Altitudinal_range_in_Aus_Max(m),Latitudinal_limits_in_Aus_MIN,Latitudinal_limits_in_Aus_MAX,Longitudinal_limits_in_Aus_MIN,Longitudinal_limits_in_Aus_MAX,Endemicity_level,IUCN Conservation_status,EPBC Conservation_status,NCA Conservation_status,Growth Form,Growth Form,Growth Form,Raunkier_life_form,Raunkier_life_form,Raunkier_life_form,,Height_max (m),Clonality,Clonality,Physical_defence,Photosynthetic pathway,Photosynthetic pathway,Photosynthetic pathway,Specific_leaf_area,MIN length Leaf (mm),MAX length Leaf (mm),MIN width Leaf (mm),MAX width Leaf (mm),Leaf_type,Leaf_type,MIN _#_of_leaflets_in_array,MAX_#_of_leaflets_in_array,MIN length Leaflet (mm),MAX length Leaflet (mm),MIN width Leaflet (mm),MAX width Leaflet (mm),Laminar Unit Area (mm2),Leaf_phenology,Leaf_longevity,Leaf_fracture_toughness,Wood_density,1_Nutrient_uptake_strategy,1_Dispersal_mode,2_Dispersal_mode,Fruit_type,Fruit_functional_type ,Fruit_accessories,Min_length_fruit(mm),Max_length_fruit(mm),Min_breadth_fruit(mm),Max_breadth_fruit(mm),Width_fruit(mm),Min_length_seed (mm),Max_length_seed (mm),Min_breadth_seed (mm),Max_breadth_seed(mm),Min_width_seed (mm),Max_width_seed(mm),Seed_mass (g),Resprouting_capacity,Suckering_capacity,1_Pollination_syndrome,Nectar_volume,Nectar_concentration,Sex habit,Sex habit,Sex habit,Sex habit,Shade tolerance,References
5352,Poales,Poaceae,Poaceae,,Enneapogon,Pappophorum ,,,,avenaceus    ,avenaceum var. depauperatum ,avenaceum var. nanum ,commune ,commune var. avenaceum ,,Enneapogon avenaceus (Lindl.) C.E.Hubb.,Enneapogon avenaceus,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.45,,,,C4,,,,,,1,3,simple,,,,,,,,,,,,,arbuscular mycorrhiza,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1,1.6,,,,,,,,,,0.0011,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992/ePIC/Wang & Qiu 2006
5353,Poales,Poaceae,Poaceae,,Enneapogon,,,,,cylindricus    ,asperatus ,,,,,Enneapogon cylindricus N.T.Burb.,Enneapogon cylindricus,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.51,,,,C4,,,,,,1,2,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.4,2,,,,,,,,,,0.000491,,,Wind,,,hermaphrodite,,,,,AusGrass/GrassBase/Watson & Dallwitz 1992/ePIC
5354,Poales,Poaceae,Poaceae,,Enneapogon,Pappophorum ,,,,gracilis    ,commune ,gracile ,nigricans var. gracile ,nigricans var. gracilis ,,Enneapogon gracilis (R.Br.) P.Beauv.,Enneapogon gracilis,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.7,,,,C4,,,,,,1,2,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1,1.8,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/GrassBase/Watson & Dallwitz 1992
5355,Poales,Poaceae,Poaceae,,Enneapogon,Pappophorum ,,,,intermedius    ,nigricans var. glabrescens ,,,,,Enneapogon intermedius N.T.Burb.,Enneapogon intermedius,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.7,,,,C4,,,,,,1,2,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.5,2.4,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5356,Poales,Poaceae,Poaceae,,Enneapogon,Pappophorum ,,,,lindleyanus    ,oblongus ,pallidus var. breviseta ,pubescens ,lindleyanum ,,Enneapogon lindleyanus (Domin) C.E.Hubb.,Enneapogon lindleyanus,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.66,,,,C4,,,,,,1,4.4,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.3,2,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5357,Poales,Poaceae,Poaceae,,Enneapogon,Pappophorum ,,,,nigricans    ,arenicola,arenicola ,flavescens ,commune ,arenicolus ,Enneapogon nigricans (R.Br.) P.Beauv.,Enneapogon nigricans,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.55,,,,C4,,,,,,1,5,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.3,2.2,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5358,Poales,Poaceae,Poaceae,,Enneapogon,Pappophorum ,,,,pallidus    ,commune ,nigricans var. pallidum ,nigricans var. pubiculme ,pallidum ,,Enneapogon pallidus (R.Br.) P.Beauv.,Enneapogon pallidus,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,0.88,,,,C4,,,,,,1,3,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.3,2,,,,,,,,,,0.000643,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992/ePIC
5359,Poales,Poaceae,Poaceae,,Enneapogon,Pappophorum ,,,,polyphyllus    ,nigricans var. polyphyllum ,nigricans f. plurinerve ,,,,Enneapogon polyphyllus (Domin) N.T.Burb.,Enneapogon polyphyllus,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.48,,,,C4,,,,,,1,3,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1,2,,,,,,,,,,0.00222,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992/ePIC
5360,Poales,Poaceae,Poaceae,,Enneapogon,Pappophorum ,,,,purpurascens    ,glaber ,planifolius ,commune ,nigricans var. purpurascens ,,Enneapogon purpurascens (R.Br.) P.Beauv.,Enneapogon purpurascens,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.75,,,,C4,,,,,,1,5,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1,2,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5361,Poales,Poaceae,Poaceae,,Enneapogon,Pappophorum ,,,,robustissimus    ,nigricans var. robustissimum ,clelandii ,,,,Enneapogon robustissimus (Domin) N.T.Burb.,Enneapogon robustissimus,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,1.07,,,,C4,,,,,,2,5,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,1.3,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5362,Poales,Poaceae,Poaceae,,Enneapogon,,,,,truncatus    ,flavescens,,,,,Enneapogon truncatus Kakudidi,Enneapogon truncatus,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.5,,,,C4,,,,60,240,2,3,simple,,,,,,,,225,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.1,1.8,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5363,Poales,Poaceae,Poaceae,,Enneapogon,Pappophorum ,,,,virens    ,commune ,,,,,Enneapogon virens (Lindl.) Kakudidi,Enneapogon virens,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.6,,,,C4,,,,,,1,3,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.3,1.9,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5364,Poales,Poaceae,Poaceae,,Enteropogon,Chloris ,,,,acicularis    ,moorei ,,,,,Enteropogon acicularis (Lindl.) Lazarides,Enteropogon acicularis,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1,,,,C4,,,,50,500,1.8,4,simple,,,,,,,,478.5,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.00058,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992/ePIC
5365,Poales,Poaceae,Poaceae,,Enteropogon,Chloris ,,,,dolichostachyus    ,dolichostachya ,,,,,Enteropogon dolichostachyus (Lag.) Keng ex Lazarides,Enteropogon dolichostachyus,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1,,,,C4,,,,80,300,2.5,8,simple,,,,,,,,598.5,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5366,Poales,Poaceae,Poaceae,,Enteropogon,,,,,minutus    ,,,,,,Enteropogon minutus Lazarides,Enteropogon minutus,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.9,,,,C4,,,,50,150,2,3.5,simple,,,,,,,,165,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.8,2.3,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/GrassBase/Watson & Dallwitz 1992
5367,Poales,Poaceae,Poaceae,,Enteropogon,,,,,paucispiceus    ,unispiceus var. paucispiceus ,,,,,Enteropogon paucispiceus (Lazarides) B.K.Simon,Enteropogon paucispiceus,,,,,,,Queensland,,,,Tussock,,,Hemicryophyte,,,,0.6,,,,C4,,,,30,100,0.5,1.7,simple,,,,,,,,42.9,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2,5,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5368,Poales,Poaceae,Poaceae,,Enteropogon,Chloris ,,,,ramosus    ,acicularis ,acicularis var. queenslandiae ,,,,Enteropogon ramosus B.K.Simon,Enteropogon ramosus,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,1,,,,C4,,,,30,200,1.5,5,simple,,,,,,,,224.25,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2,5,,,,,,,,,,0.000735,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992/ePIC
5369,Poales,Poaceae,Poaceae,,Enteropogon,Chloris ,,,,unispiceus    ,cheesemanii ,unispicea ,,,,Enteropogon unispiceus (F.Muell.) Clayton,Enteropogon unispiceus,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,0.51,,,,C4,,,,30,100,0.5,1.5,simple,,,,,,,,39,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5370,Poales,Poaceae,Poaceae,,Entolasia,,,,,    ,,,,,,Entolasia,Entolasia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,,,,,,,,,
5371,Poales,Poaceae,Poaceae,,Entolasia,Panicum ,,,,marginata    ,marginatum var. majus ,marginatum ,,,,Entolasia marginata (R.Br.) Hughes,Entolasia marginata,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,2,Clonal below ground,,,C3,,,,30,200,2,15,simple,,,,,,,,586.5,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992
5372,Poales,Poaceae,Poaceae,,Entolasia,Panicum ,,,,stricta    ,marginatum var. strictum ,,,,,Entolasia stricta (R.Br.) Hughes,Entolasia stricta,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1.2,Clonal below ground,,,C3,,,,5,100,1,7,simple,,,,,,,,126,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.000825,,,Wind,,,hermaphrodite,,,,,APNI/AusGrass/GrassBase/Watson & Dallwitz 1992/ePIC
5373,Poales,Poaceae,Poaceae,,Entolasia,,,,,whiteana    ,,,,,,Entolasia whiteana C.E.Hubb.,Entolasia whiteana,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.8,Clonal below ground,,,C3,,,,10,100,1,5,simple,,,,,,,,99,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2.5,3,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/GrassBase/Watson & Dallwitz 1992
5374,Poales,Poaceae,Poaceae,,Eragrostiella,Eragrostis ,Poa ,,,bifaria var. bifaria  ,bifaria ,bifaria var. australiana ,,,,Eragrostiella bifaria (Vahl) Bor var. bifaria,Eragrostiella bifaria var. bifaria,,,,,,,,,,,Tussock,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,,,,,,AusGrass/GrassBase/Watson & Dallwitz 1992
5375,Poales,Poaceae,Poaceae,,Eragrostis,,,,,    ,,,,,,Eragrostis,Eragrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,,,,,,
5376,Poales,Poaceae,Poaceae,,Eragrostis,Cynodon ,Megastachya ,Poa ,,amabilis    ,elytroblephara ,mangalorica ,plumosa ,tenella ,,Eragrostis amabilis (L.) Wight & Arn. ex Nees,Eragrostis amabilis,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,0.5,,,,C4,,,,20,90,1,3,simple,,,,,,,,66,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,0.5,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5377,Poales,Poaceae,Poaceae,,Eragrostis,,,,,basedowii    ,,,,,,Eragrostis basedowii Jedwabn.,Eragrostis basedowii,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.55,,,,C4,,,,30,260,2,5,simple,,,,,,,,304.5,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase
5378,Poales,Poaceae,Poaceae,,Eragrostis,Poa,Megastachya ,,,brownii    ,polymorpha ,atrovirens f. brownii ,benthamii ,cumingii var. novaguineensis ,philippica ,Eragrostis brownii (Kunth) Nees ex Wight,Eragrostis brownii,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,0.6,,,,C4,,,,100,250,1,3,simple,,,,,,,,210,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,0.7,,,,,,,,,,0.00007,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI/ePIC
5379,Poales,Poaceae,Poaceae,,Eragrostis,,,,,capitula    ,,,,,,Eragrostis capitula Lazarides,Eragrostis capitula,,,,,,,Queensland,,,,Tussock,,,Hemicryophyte,,,,0.5,,,,C4,,,,120,250,2,4,simple,,,,,,,,333,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.5,0.6,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase
5380,Poales,Poaceae,Poaceae,,Eragrostis,Poa ,,,,cilianensis    ,major ,,,,,Eragrostis cilianensis (All.) Vignolo ex Janch.,Eragrostis cilianensis,,,,,,,,,,,Tussock,,,Therophyte,,,,0.9,,,,C4,,,,50,200,2,8,simple,,,,,,,,375,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.5,0.7,,,,,,,,,,0.000075,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI/ePIC
5381,Poales,Poaceae,Poaceae,,Eragrostis,Poa ,,,,concinna    ,bella,,,,,Eragrostis concinna (R.Br.) Steud.,Eragrostis concinna,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,1.2,,,,C4,,,,60,200,1,5,simple,,,,,,,,234,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,0.5,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5382,Poales,Poaceae,Poaceae,,Eragrostis,,,,,cumingii    ,bleeseri ,diandra f. vivipara ,distans ,reflexa ,simplex ,Eragrostis cumingii Steud.,Eragrostis cumingii,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1,,,,C4,,,,50,100,1,3.5,simple,,,,,,,,101.25,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,4,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5383,Poales,Poaceae,Poaceae,,Eragrostis,Poa,,,,curvula    ,chloromelas ,curvula var. valida ,,,,Eragrostis curvula (Schrad.) Nees,Eragrostis curvula,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1.2,,,,C4,,,,100,300,1,3,simple,,,,,,,,240,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,0.7,,,,,,,,,,0.000072,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI/ePIC
5384,Poales,Poaceae,Poaceae,,Eragrostis,,,,,dielsii    ,dielsii f. pumilio ,dielsii var. pritzelii ,dielsii var. typica ,pritzelii ,,Eragrostis dielsii Pilg.,Eragrostis dielsii,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.55,,,,C4,,,,40,80,1,3.5,simple,,,,,,,,81,,,,,arbuscular mycorrhiza,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.000068,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI/ePIC/Wang & Qiu 2006
5385,Poales,Poaceae,Poaceae,,Eragrostis,Poa,Megastachya ,,,elongata    ,brasiliensis ,contigua ,diandra ,ekmanii ,interrupta var. contigua ,Eragrostis elongata (Willd.) J.Jacq.,Eragrostis elongata,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,0.9,,,,C4,,,,100,210,0.2,0.4,simple,,,,,,,,27.9,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5386,Poales,Poaceae,Poaceae,,Eragrostis,,,,,exigua    ,,,,,,Eragrostis exigua Lazarides,Eragrostis exigua,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,1.24,,,,C4,,,,,,2,5,simple,,,,,,,,,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.3,0.5,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase
5387,Poales,Poaceae,Poaceae,,Eragrostis,Poa ,,,,falcata    ,trichophylla ,,,,,Eragrostis falcata (Gaudich.) Gaudich. ex Steud.,Eragrostis falcata,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.6,,,,C4,,,,20,80,1,1,simple,,,,,,,,30,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,1,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5388,Poales,Poaceae,Poaceae,,Eragrostis,,,,,fallax    ,tenax,,,,,Eragrostis fallax Lazarides,Eragrostis fallax,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.9,,,,C4,,,,150,300,2,5,simple,,,,,,,,472.5,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.4,0.6,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5389,Poales,Poaceae,Poaceae,,Eragrostis,,,,,filicaulis    ,,,,,,Eragrostis filicaulis Lazarides,Eragrostis filicaulis,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.6,,,,C4,,,,,,,1,simple,,,,,,,,,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.3,0.5,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase
5390,Poales,Poaceae,Poaceae,,Eragrostis,Poa ,,,,interrupta    ,australiensis ,intercepta ,brownii var. interrupta ,,,Eragrostis interrupta P.Beauv.,Eragrostis interrupta,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1.5,,,,C4,,,,,350,2,6,simple,,,,,,,,840,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,0.6,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5391,Poales,Poaceae,Poaceae,,Eragrostis,,,,,jacobsiana    ,,,,,,Eragrostis jacobsiana B.K.Simon,Eragrostis jacobsiana,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.6,,,,C4,,,,50,90,2,3,simple,,,,,,,,105,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,0.5,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/GrassBase
5392,Poales,Poaceae,Poaceae,,Eragrostis,,,,,lacunaria    ,falcata var. piligera ,rankingii ,,,,Eragrostis lacunaria F.Muell. ex Benth.,Eragrostis lacunaria,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.6,,,,C4,,,,20,70,1,2,simple,,,,,,,,40.5,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,0.5,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5393,Poales,Poaceae,Poaceae,,Eragrostis,,,,,leptocarpa    ,,,,,,Eragrostis leptocarpa Benth.,Eragrostis leptocarpa,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.85,,,,C4,,,,100,150,2,3.8,simple,,,,,,,,217.5,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.75,1.25,,,,,,,,,,0.000038,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/ePIC
5394,Poales,Poaceae,Poaceae,,Eragrostis,Poa ,,,,leptostachya    ,hosakai ,molybdea ,rara ,,,Eragrostis leptostachya (R.Br.) Steud.,Eragrostis leptostachya,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1,,,,C4,,,,150,250,2,3,simple,,,,,,,,300,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,1,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5395,Poales,Poaceae,Poaceae,,Eragrostis,,,,,longipedicellata    ,,,,,,Eragrostis longipedicellata B.K.Simon,Eragrostis longipedicellata,,,,,,,Queensland,,,,Tussock,,,Hemicryophyte,,,,0.8,,,,C4,,,,50,100,1,1,simple,,,,,,,,45,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,0.6,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase
5396,Poales,Poaceae,Poaceae,,Eragrostis,Sporobolus ,,,,megalosperma    ,indicus var. intermedius ,,,,,Eragrostis megalosperma F.Muell. ex Benth.,Eragrostis megalosperma,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,1.2,,,,C4,,,,,,0.5,2.5,simple,,,,,,,,,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5397,Poales,Poaceae,Poaceae,,Eragrostis,Poa ,,,,mexicana    ,cordobensis ,neomexicana ,orcuttiana ,rahmeri ,virescens ,Eragrostis mexicana (Hornem.) Link,Eragrostis mexicana,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,1.2,,,,C4,,,,50,300,3,10,simple,,,,,,,,682.5,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.2,0.6,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase/APNI
5398,Poales,Poaceae,Poaceae,,Eragrostis,,,,,microcarpa    ,,,,,,Eragrostis microcarpa Vickery,Eragrostis microcarpa,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.6,,,,C4,,,,50,100,1,2,simple,,,,,,,,67.5,,,,,No obvious special uptake strategy,Passive,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,0.4,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,Flora of NSW 1993/Flora of Australia 2002/AusGrass/GrassBase
