taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Senecio biserratus,herb,erect,NA,annual,NA,NA,NA,NA
Senecio minimus,herb,erect,NA,annual,NA,NA,NA,NA
Senecio cunninghamii,subshrub,stoloniferous erect spreading,NA,perennial,stolon,NA,NA,NA
Senecio cunninghamii cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA
Senecio lautus,subshrub herb,erect sprawling,NA,NA,NA,NA,NA,NA
Senecio tenuiflorus,herb,erect,NA,annual biennial,NA,NA,NA,NA
Senecio elegans,herb,NA,NA,annual,NA,NA,NA,NA
Senecio gawlerensis,shrub,erect,NA,perennial,NA,NA,NA,NA
Senecio glomeratus,herb,erect,NA,annual,NA,NA,NA,NA
Senecio glossanthus,herb,NA,NA,ephemeral,NA,NA,NA,NA
Senecio gregorii,herb,erect,NA,annual,NA,NA,NA,NA
Senecio hispidulus,subshrub herb,erect,NA,NA,NA,NA,NA,NA
Senecio hypoleucus,shrub,erect,NA,perennial,NA,NA,NA,NA
Senecio odoratus,subshrub,NA,NA,perennial,NA,NA,NA,NA
Senecio jacobaea,subshrub,NA,NA,biennial,NA,NA,NA,NA
Senecio laceratus,herb,erect,NA,annual,NA,NA,NA,NA
Senecio cunninghamii serratus,NA,NA,NA,NA,NA,NA,NA,NA
Senecio macrocarpus,herb,NA,NA,NA,NA,NA,NA,NA
Senecio magnificus,shrub,erect,NA,NA,NA,NA,NA,NA
Senecio megaglossus,shrub,NA,NA,perennial,NA,NA,NA,NA
Senecio odoratus longifolius,shrub,NA,NA,NA,NA,NA,NA,NA
Senecio odoratus obtusifolius,shrub,NA,NA,NA,NA,NA,NA,NA
Senecio orarius,subshrub herb,NA,NA,perennial,NA,NA,NA,NA
Senecio picridioides,herb,erect,NA,annual,NA,NA,NA,NA
Senecio pterophorus,shrub,erect,NA,perennial,NA,NA,NA,NA
Senecio quadridentatus,herb,erect,NA,perennial,NA,NA,NA,NA
Senecio runcinifolius,herb,erect,NA,perennial,NA,NA,NA,NA
Senecio squarrosus,herb,erect,NA,perennial,NA,NA,NA,NA
Senecio vulgaris,herb,erect,NA,annual,NA,NA,NA,NA
Sigesbeckia,herb,NA,NA,annual,NA,NA,NA,NA
Sigesbeckia microcephala,herb,erect,NA,annual,NA,NA,NA,NA
Sigesbeckia orientalis,herb,erect,NA,annual,NA,NA,NA,NA
Rutidosis multiflora,herb,NA,NA,annual,NA,NA,NA,NA
Silybum,shrub herb,NA,NA,NA,NA,NA,NA,NA
Solenogyne,herb,rosette,NA,perennial,NA,NA,NA,NA
Solenogyne dominii,NA,NA,NA,NA,NA,NA,NA,NA
Solidago,herb,NA,NA,perennial,rhizome,NA,NA,NA
Solidago canadensis,herb,NA,NA,NA,NA,NA,NA,NA
Soliva,herb,NA,NA,annual,NA,NA,NA,NA
Soliva anthemifolia,herb,NA,NA,annual,NA,NA,NA,NA
Soliva pterosperma,NA,NA,NA,annual,NA,NA,NA,NA
Sonchus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Sonchus asper asper,NA,NA,NA,annual,NA,NA,NA,NA
Sonchus asper glaucescens,NA,NA,NA,annual biennial,NA,NA,NA,NA
Sonchus oleraceus,herb,NA,NA,annual,NA,NA,NA,NA
Sonchus hydrophilus,herb,NA,NA,annual biennial perennial,NA,NA,NA,woody_root
Sonchus tenerrimus,herb,NA,NA,annual,NA,NA,NA,NA
Sphaeranthus,herb,NA,NA,NA,NA,NA,NA,NA
Sphaeranthus indicus,herb,NA,NA,annual,NA,NA,NA,NA
Epaltes australis,herb,NA,NA,annual perennial,NA,NA,NA,NA
Streptoglossa,herb,NA,NA,annual perennial,NA,NA,NA,NA
Streptoglossa adscendens,herb,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Streptoglossa cylindriceps,herb,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Streptoglossa liatroides,herb,NA,NA,short_lived_perennial perennial,NA,NA,NA,NA
Stuartina,herb,NA,NA,annual,NA,NA,NA,NA
Stuartina hamata,herb,NA,NA,annual,NA,NA,NA,NA
Stuartina muelleri,herb,NA,NA,annual,NA,NA,NA,NA
Aster subulatus,herb,erect,NA,short_lived_perennial perennial,NA,NA,NA,NA
Tagetes,herb,NA,NA,annual perennial,NA,NA,NA,NA
Tagetes minuta,herb,NA,NA,annual,NA,NA,NA,NA
Tanacetum,herb,NA,NA,perennial,NA,NA,NA,NA
Tanacetum parthenium,herb,NA,NA,perennial,NA,NA,NA,NA
Tanacetum vulgare,herb,NA,NA,NA,NA,NA,NA,NA
Tanacetum boreale,herb,NA,NA,perennial,NA,NA,NA,NA
Taraxacum,herb,NA,NA,perennial,NA,NA,NA,NA
Taraxacum officinale,herb,NA,NA,perennial,NA,NA,NA,NA
Taraxacum erythrospermum,herb,NA,NA,perennial,NA,NA,NA,NA
Tolpis,herb,NA,NA,annual,NA,NA,NA,NA
Tolpis barbata,NA,NA,NA,annual,NA,NA,NA,NA
Tragopogon,herb,NA,NA,biennial,NA,NA,NA,NA
Tragopogon porrifolius,herb,NA,NA,NA,NA,NA,NA,NA
Gnephosis skirrophora,NA,NA,NA,NA,NA,NA,NA,NA
Triptilodiscus,herb,NA,NA,annual,NA,NA,NA,NA
Triptilodiscus pygmaeus,herb,NA,NA,annual,NA,NA,NA,NA
Urospermum,herb,NA,NA,annual,NA,NA,NA,NA
Urospermum picroides,herb,NA,NA,annual,NA,NA,NA,NA
Vellereophyton,herb,dense,NA,annual,NA,NA,NA,NA
Vellereophyton dealbatum,NA,NA,NA,annual,NA,NA,NA,NA
Verbesina,herb,NA,NA,annual perennial,NA,NA,NA,NA
Verbesina encelioides,herb,NA,NA,annual,NA,NA,NA,NA
Vittadinia,subshrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Vittadinia arida,herb,NA,NA,annual,NA,NA,NA,NA
Vittadinia australasica,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia australasica oricola,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia australasica subglabra,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia blackii,subshrub,NA,NA,perennial,NA,NA,NA,NA
Vittadinia cervicularis,herb,NA,NA,annual,NA,NA,NA,NA
Vittadinia condyloides,herb,NA,NA,perennial,NA,NA,NA,NA
Vittadinia cuneata,herb,NA,NA,annual perennial,NA,NA,NA,NA
Vittadinia cuneata cuneata,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia cuneata morrisii,NA,tufted,NA,NA,NA,NA,NA,NA
Vittadinia cuneata murrayensis,NA,NA,NA,NA,NA,NA,NA,NA
Vittadinia dissecta,herb,NA,NA,annual perennial,NA,NA,NA,NA
Vittadinia eremaea,herb,NA,NA,annual,NA,NA,NA,NA
Vittadinia gracilis,subshrub,NA,NA,perennial,NA,NA,NA,NA
Vittadinia megacephala,herb,NA,NA,perennial,NA,NA,NA,NA
Vittadinia nullarborensis,herb,NA,NA,annual,NA,NA,NA,NA
Vittadinia pterochaeta,subshrub herb,NA,NA,annual,NA,NA,NA,NA
Vittadinia pustulata,subshrub herb,NA,NA,annual,NA,NA,NA,NA
Vittadinia sulcata,herb,NA,NA,annual,NA,NA,NA,NA
Waitzia,herb,NA,NA,annual,NA,NA,NA,NA
Waitzia acuminata,herb,NA,NA,annual,NA,NA,NA,NA
Helipterum fitzgibbonii,herb,NA,NA,annual,NA,NA,NA,NA
Xanthium,herb,NA,NA,annual,NA,NA,NA,NA
Xanthium spinosum,herb,NA,NA,annual,NA,NA,NA,NA
Xanthium californicum,herb,NA,NA,annual,NA,NA,NA,NA
Xanthium occidentale,herb,NA,NA,annual,NA,NA,NA,NA
Helichrysum bracteatum,herb,erect,NA,annual perennial,NA,NA,NA,NA
Alismataceae,aquatic,NA,NA,annual perennial,rhizome,aquatic marsh,NA,NA
Alisma,aquatic,NA,NA,NA,rhizome,aquatic,NA,NA
Alisma lanceolatum,NA,NA,NA,NA,rhizome,NA,NA,NA
Damasonium,aquatic,NA,NA,NA,NA,aquatic,NA,NA
Damasonium minus,NA,NA,NA,NA,NA,NA,NA,NA
Sagittaria,aquatic,NA,NA,NA,NA,aquatic,NA,NA
Sagittaria graminea,NA,stoloniferous,NA,perennial,rhizome stolon,NA,NA,NA
Hydrocharitaceae,NA,NA,NA,NA,NA,NA,NA,NA
Halophila,NA,NA,NA,NA,NA,NA,NA,NA
Halophila australis,NA,NA,NA,NA,NA,NA,NA,NA
Halophila ovalis,NA,NA,NA,NA,NA,NA,NA,NA
Hydrilla,NA,NA,NA,NA,NA,NA,NA,NA
Hydrilla verticillata,aquatic_submerged,NA,NA,NA,NA,NA,dioecious,NA
Ottelia,NA,NA,NA,NA,NA,NA,NA,NA
Ottelia ovalifolia,NA,NA,NA,perennial,NA,NA,NA,NA
Vallisneria,aquatic_submerged,stoloniferous,NA,perennial,stolon,NA,NA,NA
Vallisneria spiralis,aquatic_submerged,stoloniferous,NA,perennial,stolon,NA,NA,NA
Aponogetonaceae,NA,NA,NA,NA,rhizome,NA,NA,NA
Aponogeton,NA,NA,NA,NA,NA,NA,NA,NA
Aponogeton distachyos,NA,NA,NA,NA,NA,NA,NA,NA
Juncaginaceae,NA,NA,NA,annual perennial,NA,NA,NA,NA
Triglochin procerum,aquatic,NA,NA,perennial,NA,aquatic,NA,NA
Triglochin,NA,NA,NA,annual perennial,NA,marsh,NA,NA
Triglochin hexagonum,NA,NA,NA,annual,NA,NA,NA,NA
Triglochin ovoideum,NA,NA,NA,annual,NA,NA,NA,NA
Triglochin calcitrapum,NA,NA,NA,annual,NA,NA,NA,NA
Triglochin centrocarpum,NA,NA,NA,annual,NA,NA,NA,NA
Triglochin mucronatum,NA,NA,NA,annual,NA,NA,NA,NA
Triglochin striatum,NA,NA,NA,perennial,rhizome,marsh,NA,NA
Triglochin muelleri,NA,NA,NA,annual,NA,NA,NA,NA
Triglochin trichophorum,NA,NA,NA,annual,NA,NA,NA,NA
Triglochin turriferum,NA,NA,NA,annual,NA,NA,NA,NA
Potamogetonaceae,NA,NA,NA,NA,NA,NA,NA,NA
Potamogeton,aquatic_submerged aquatic_herb,NA,NA,perennial,rhizome,NA,NA,NA
Potamogeton australiensis,NA,NA,NA,perennial,NA,NA,NA,NA
Potamogeton crispus,NA,NA,NA,perennial,NA,NA,NA,NA
Potamogeton ochreatus,NA,NA,NA,perennial,NA,NA,NA,NA
Potamogeton pectinatus,NA,NA,NA,perennial,NA,NA,NA,NA
Potamogeton tepperi,NA,NA,NA,perennial,NA,NA,NA,NA
Potamogeton tricarinatus,NA,NA,NA,perennial,NA,NA,NA,NA
Ruppia,NA,NA,NA,NA,NA,NA,NA,NA
Ruppia maritima,NA,erect,NA,perennial,rhizome,NA,NA,NA
Ruppia megacarpa,NA,NA,NA,NA,NA,NA,NA,NA
Ruppia polycarpa,NA,NA,NA,annual perennial,rhizome,NA,NA,NA
Ruppia tuberosa,NA,NA,NA,NA,NA,NA,NA,NA
Posidoniaceae,NA,NA,NA,NA,NA,NA,NA,NA
Posidonia,NA,NA,NA,NA,NA,NA,NA,NA
Posidonia angustifolia,NA,NA,NA,NA,NA,NA,NA,NA
Posidonia australis,NA,NA,NA,NA,NA,NA,NA,NA
Posidonia coriacea,herb,NA,NA,perennial,rhizome,marine,NA,NA
Posidonia ostenfeldii,NA,NA,NA,NA,NA,NA,NA,NA
Posidonia denhartogii,herb,NA,NA,perennial,rhizome,marine,NA,NA
Posidonia sinuosa,NA,NA,NA,NA,NA,NA,NA,NA
Zosteraceae,NA,NA,NA,NA,NA,NA,NA,NA
Zostera,NA,NA,NA,NA,NA,NA,NA,NA
Zostera muelleri,NA,NA,NA,NA,NA,NA,NA,NA
Zostera capricorni,NA,NA,NA,NA,NA,NA,NA,NA
Zostera mucronata,NA,NA,NA,NA,NA,NA,NA,NA
Zostera muelleri muelleri,NA,NA,NA,NA,NA,NA,NA,NA
Heterozostera tasmanica,NA,NA,NA,NA,NA,NA,NA,NA
Zannichelliaceae,NA,NA,NA,NA,NA,NA,NA,NA
Lepilaena australis,herb,NA,NA,NA,rhizome,NA,monoecious,NA
Lepilaena bilocularis,herb,NA,NA,NA,rhizome,NA,dioecious,NA
Lepilaena cylindrocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Lepilaena preissii,NA,NA,NA,NA,NA,NA,NA,NA
Lepilaena marina,NA,NA,NA,NA,NA,NA,NA,NA
Lepilaena patentifolia,aquatic_submerged aquatic_herb,NA,NA,perennial,rhizome,NA,dioecious,NA
Zannichellia,aquatic_submerged aquatic_herb,NA,NA,annual perennial,NA,NA,monoecious,NA
Zannichellia palustris,NA,NA,NA,NA,rhizome,NA,NA,NA
Cymodoceaceae,NA,NA,NA,NA,NA,NA,NA,NA
Amphibolis,NA,NA,NA,NA,NA,NA,NA,NA
Amphibolis antarctica,NA,NA,NA,NA,NA,NA,NA,NA
Amphibolis griffithii,NA,NA,NA,NA,NA,NA,NA,NA
Najadaceae,aquatic_submerged aquatic_herb,NA,NA,annual perennial,NA,NA,NA,NA
Najas,NA,NA,NA,NA,NA,NA,NA,NA
Najas tenuifolia,NA,erect,NA,NA,NA,NA,NA,NA
Liliaceae,herb,NA,NA,perennial,rhizome,NA,NA,NA
Allium,NA,NA,NA,NA,NA,NA,NA,NA
Allium ampeloprasum,NA,NA,NA,NA,NA,NA,NA,NA
Allium neapolitanum,NA,NA,NA,NA,NA,NA,NA,NA
Allium paniculatum,NA,NA,NA,NA,NA,NA,NA,NA
Allium roseum,NA,NA,NA,perennial,NA,NA,NA,NA
Allium scorodoprasum,NA,NA,NA,NA,NA,NA,NA,NA
Allium scorodoprasum rotundum,NA,NA,NA,NA,NA,NA,NA,NA
Allium triquetrum,NA,NA,NA,NA,NA,NA,NA,NA
Allium vineale,NA,NA,NA,NA,NA,NA,NA,NA
Aloe,NA,NA,NA,perennial,NA,NA,NA,NA
Aloe arborescens,NA,NA,NA,NA,NA,NA,NA,NA
Aloe saponaria,NA,NA,NA,NA,NA,NA,NA,NA
Arthropodium,NA,NA,NA,NA,NA,NA,NA,NA
Arthropodium fimbriatum,NA,NA,NA,NA,NA,NA,NA,NA
Arthropodium milleflorum,NA,spreading,NA,NA,NA,NA,NA,NA
Arthropodium minus,NA,NA,NA,NA,NA,NA,NA,NA
Arthropodium strictum,NA,NA,NA,NA,NA,NA,NA,NA
Asparagus,NA,NA,NA,perennial,NA,NA,dioecious,NA
Myrsiphyllum asparagoides,climber,NA,NA,NA,NA,NA,NA,NA
Myrsiphyllum declinatum,NA,NA,NA,NA,NA,NA,NA,NA
Asparagus officinalis,NA,NA,NA,NA,NA,NA,NA,NA
Protasparagus setaceus,climber_woody,NA,NA,NA,NA,NA,NA,NA
Asphodelus,NA,NA,NA,NA,NA,NA,NA,NA
Asphodelus fistulosus,NA,NA,NA,NA,NA,NA,NA,NA
Bulbine,herb,NA,NA,perennial,NA,NA,NA,NA
Bulbine alata,NA,NA,NA,NA,NA,NA,NA,NA
Bulbine semibarbata,NA,NA,NA,NA,NA,NA,NA,NA
Bulbine bulbosa,NA,NA,NA,NA,NA,NA,NA,NA
Burchardia,NA,NA,NA,NA,NA,NA,NA,NA
Burchardia umbellata,NA,erect,NA,NA,NA,NA,NA,NA
Caesia,herb,NA,NA,NA,NA,NA,NA,NA
Caesia vittata,NA,NA,NA,NA,NA,NA,NA,NA
Caesia parviflora,NA,NA,NA,NA,NA,NA,NA,NA
Calectasia,NA,NA,NA,NA,NA,NA,NA,NA
Calectasia cyanea,shrub,NA,NA,NA,NA,NA,NA,NA
Chamaescilla,NA,NA,NA,NA,NA,NA,NA,NA
Chamaescilla corymbosa,NA,erect,NA,NA,NA,NA,NA,NA
Caesia lateriflora,NA,NA,NA,NA,NA,NA,NA,NA
Dianella,NA,NA,NA,perennial,NA,NA,NA,NA
Dianella revoluta,NA,NA,NA,NA,rhizome,NA,NA,NA
Ipheion,NA,NA,NA,NA,NA,NA,NA,NA
Ipheion uniflorum,NA,NA,NA,NA,NA,NA,NA,NA
Lachenalia,NA,NA,NA,NA,NA,NA,NA,NA
Lachenalia aloides,NA,NA,NA,NA,NA,NA,NA,NA
Lachenalia bulbifera,NA,NA,NA,NA,NA,NA,NA,NA
Laxmannia,NA,NA,NA,perennial,NA,NA,NA,NA
Laxmannia sessiliflora,NA,NA,NA,perennial,NA,NA,NA,NA
Lomandra,NA,NA,NA,perennial,NA,NA,NA,NA
Lomandra glauca,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra glauca collina,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra densiflora,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra effusa,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra fibrata,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra juncea,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra leucocephala,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra longifolia,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra micrantha,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra multiflora,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra dura,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra glauca nana,NA,NA,NA,NA,NA,NA,NA,NA
Lomandra sororia,NA,NA,NA,NA,NA,NA,NA,NA
Muscari,herb,NA,NA,perennial,NA,NA,NA,NA
Muscari armeniacum,NA,NA,NA,NA,NA,NA,NA,NA
Muscari comosum,NA,NA,NA,NA,NA,NA,NA,NA
Nothoscordum,NA,NA,NA,NA,NA,NA,NA,NA
Nothoscordum inodorum,NA,NA,NA,NA,NA,NA,NA,NA
Ornithogalum,NA,NA,NA,NA,NA,NA,NA,NA
Ornithogalum arabicum,NA,NA,NA,NA,NA,NA,NA,NA
Ornithogalum pyrenaicum,NA,NA,NA,NA,NA,NA,NA,NA
Ornithogalum thyrsoides,NA,NA,NA,NA,NA,NA,NA,NA
Ornithogalum umbellatum,NA,NA,NA,NA,NA,NA,NA,NA
Scilla,NA,NA,NA,NA,NA,NA,NA,NA
Scilla hyacinthoides,NA,NA,NA,NA,NA,NA,NA,NA
Scilla peruviana,NA,NA,NA,NA,NA,NA,NA,NA
Stypandra,NA,NA,NA,perennial,NA,NA,NA,NA
Stypandra glauca,NA,NA,NA,NA,NA,NA,NA,NA
Stypandra caespitosa,NA,erect open,NA,NA,NA,NA,NA,NA
Thysanotus,NA,erect twining,NA,perennial,NA,NA,NA,NA
Thysanotus baueri,NA,NA,NA,NA,NA,NA,NA,NA
Murchisonia volubilis,NA,NA,NA,perennial,NA,NA,NA,NA
Thysanotus exiliflorus,NA,NA,NA,perennial,NA,NA,NA,NA
Thysanotus patersonii,herb,NA,NA,perennial,NA,NA,NA,NA
Thysanotus fractiflexus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Thysanotus nudicaulis,herb,erect,NA,perennial,rhizome,NA,NA,NA
Thysanotus juncifolius,NA,NA,NA,perennial,NA,NA,NA,NA
Thysanotus tenellus,NA,NA,NA,perennial,NA,NA,NA,NA
Thysanotus tuberosus,NA,NA,NA,perennial,NA,NA,NA,NA
Thysanotus tuberosus parviflorus,NA,NA,NA,NA,NA,NA,NA,NA
Thysanotus tuberosus tuberosus,NA,NA,NA,NA,NA,NA,NA,NA
Thysanotus wangariensis,NA,NA,NA,perennial,rhizome,NA,NA,NA
Tricoryne,NA,NA,NA,NA,NA,NA,NA,NA
Tricoryne elatior,NA,erect,NA,NA,NA,NA,NA,NA
Wurmbea,herb,NA,NA,NA,NA,NA,NA,NA
Wurmbea centralis,NA,NA,NA,NA,NA,NA,NA,NA
Wurmbea dioica,NA,NA,NA,NA,NA,NA,NA,NA
Wurmbea latifolia,NA,NA,NA,NA,NA,NA,NA,NA
Wurmbea uniflora,NA,NA,NA,NA,NA,NA,NA,NA
Xanthorrhoea,NA,NA,NA,perennial,NA,NA,NA,NA
Xanthorrhoea australis,NA,NA,NA,NA,NA,NA,NA,NA
Xanthorrhoea caespitosa,NA,NA,NA,NA,NA,NA,NA,NA
Xanthorrhoea minor,NA,NA,NA,NA,NA,NA,NA,NA
Xanthorrhoea quadrangulata,NA,NA,NA,NA,NA,NA,NA,NA
Xanthorrhoea semiplana,NA,NA,NA,NA,NA,NA,NA,NA
Xanthorrhoea semiplana semiplana,NA,NA,NA,NA,NA,NA,NA,NA
Xanthorrhoea semiplana tateana,NA,NA,NA,NA,NA,NA,NA,NA
Xanthorrhoea thorntonii,NA,NA,NA,NA,NA,NA,NA,NA
Agavaceae,NA,NA,NA,perennial,rhizome,NA,NA,NA
Agave,NA,NA,NA,NA,NA,NA,NA,NA
Agave americana,NA,NA,NA,NA,NA,NA,NA,NA
Agave americana americana,NA,NA,NA,NA,NA,NA,NA,NA
Agave americana picta,NA,NA,NA,NA,NA,NA,NA,NA
Amaryllidaceae,herb,NA,NA,perennial,NA,NA,NA,NA
Amaryllis,herb,NA,NA,NA,NA,NA,NA,NA
Amaryllis belladonna,NA,NA,NA,NA,NA,NA,NA,NA
Calostemma,herb,NA,NA,NA,NA,NA,NA,NA
Calostemma purpureum,NA,NA,NA,NA,NA,NA,NA,NA
Calostemma luteum,NA,NA,NA,NA,NA,NA,NA,NA
Crinum,herb,NA,NA,NA,NA,NA,NA,NA
Crinum flaccidum,NA,NA,NA,NA,NA,NA,NA,NA
Leucojum,herb,NA,NA,NA,NA,NA,NA,NA
Leucojum aestivum,NA,NA,NA,NA,NA,NA,NA,NA
Narcissus,herb,NA,NA,NA,NA,NA,NA,NA
Narcissus tazetta,NA,NA,NA,NA,NA,NA,NA,NA
Sternbergia,herb,NA,NA,NA,NA,NA,NA,NA
Sternbergia lutea,NA,NA,NA,NA,NA,NA,NA,NA
Hypoxidaceae,herb,NA,NA,perennial,rhizome,NA,NA,NA
Hypoxis,NA,NA,NA,NA,NA,NA,NA,NA
Hypoxis glabella,NA,erect,NA,NA,NA,NA,NA,NA
Hypoxis hookeri,NA,NA,NA,NA,NA,NA,NA,NA
Pontederiaceae,NA,NA,NA,NA,NA,NA,NA,NA
Eichhornia,aquatic_herb,NA,NA,NA,NA,aquatic,NA,NA
Eichhornia crassipes,NA,NA,NA,NA,NA,NA,NA,NA
Iridaceae,herb,NA,NA,perennial,rhizome,NA,NA,NA
Babiana,herb,NA,NA,perennial,NA,NA,NA,NA
Babiana stricta,herb,NA,NA,perennial,NA,NA,NA,NA
Chasmanthe,herb,NA,NA,perennial,NA,NA,NA,NA
Chasmanthe floribunda,NA,NA,NA,perennial,NA,NA,NA,NA
Crocosmia,herb,NA,NA,perennial,NA,NA,NA,NA
Dierama,herb,NA,NA,perennial,NA,NA,NA,NA
Dierama pendulum,NA,NA,NA,perennial,NA,NA,NA,NA
Ferraria,herb,NA,NA,perennial,NA,NA,NA,NA
Ferraria crispa,NA,NA,NA,perennial,NA,NA,NA,NA
Freesia,herb,NA,NA,perennial,NA,NA,NA,NA
Gladiolus,herb,NA,NA,perennial,NA,NA,NA,NA
Gladiolus angustus,NA,NA,NA,perennial,NA,NA,NA,NA
Gladiolus carneus,herb,NA,NA,perennial,NA,NA,NA,NA
Gladiolus communis,NA,NA,NA,perennial,NA,NA,NA,NA
Gladiolus floribundus,NA,NA,NA,perennial,NA,NA,NA,NA
Gladiolus tristis,NA,NA,NA,perennial,NA,NA,NA,NA
Gladiolus undulatus,NA,NA,NA,perennial,NA,NA,NA,NA
Homoglossum watsonium,NA,NA,NA,perennial,NA,NA,NA,NA
Hesperantha,herb,NA,NA,perennial,NA,NA,NA,NA
Hesperantha falcata,NA,NA,NA,perennial,NA,NA,NA,NA
Iris,herb,NA,NA,perennial,rhizome,NA,NA,NA
Iris germanica,NA,NA,NA,perennial,rhizome,NA,NA,NA
Iris orientalis,NA,dense,NA,perennial,rhizome,NA,NA,NA
Iris unguicularis,NA,dense,NA,perennial,rhizome,NA,NA,NA
Ixia,herb,NA,NA,perennial,NA,NA,NA,NA
Ixia maculata,NA,stoloniferous,NA,perennial,stolon,NA,NA,NA
Ixia paniculata,NA,NA,NA,perennial,NA,NA,NA,NA
Ixia polystachya,NA,NA,NA,perennial,NA,NA,NA,NA
Ixia viridiflora,NA,NA,NA,perennial,NA,NA,NA,NA
Moraea,herb,NA,NA,perennial,NA,NA,NA,NA
Moraea aristata,NA,NA,NA,perennial,NA,NA,NA,NA
Moraea bellendenii,NA,NA,NA,perennial,NA,NA,NA,NA
Homeria flaccida,NA,NA,NA,perennial,NA,NA,NA,NA
Moraea fugax,NA,NA,NA,perennial,NA,NA,NA,NA
Homeria miniata,NA,NA,NA,perennial,NA,NA,NA,NA
Homeria ochroleuca,NA,NA,NA,perennial,NA,NA,NA,NA
Gynandriris setifolia,NA,NA,NA,perennial,NA,NA,NA,NA
Moraea vegeta,NA,NA,NA,perennial,NA,NA,NA,NA
Orthrosanthus,herb,dense,NA,perennial,rhizome,NA,NA,NA
Orthrosanthus multiflorus,NA,tufted,NA,perennial,NA,NA,NA,NA
Patersonia,herb,dense,NA,perennial,rhizome,NA,NA,NA
Patersonia fragilis,NA,NA,NA,perennial,NA,NA,NA,NA
Patersonia occidentalis,NA,NA,NA,perennial,NA,NA,NA,NA
Romulea,herb,NA,NA,perennial,NA,NA,NA,NA
Romulea minutiflora,NA,NA,NA,NA,NA,NA,NA,NA
Romulea rosea,NA,NA,NA,NA,NA,NA,NA,NA
Sisyrinchium,herb,tufted,NA,annual perennial,rhizome,NA,NA,NA
Sisyrinchium iridifolium,herb,NA,NA,annual perennial,NA,NA,NA,NA
Sparaxis,herb,NA,NA,perennial,NA,NA,NA,NA
Sparaxis bulbifera,NA,NA,NA,perennial,NA,NA,NA,NA
Sparaxis tricolor,NA,NA,NA,perennial,NA,NA,NA,NA
Synnotia villosa,NA,NA,NA,perennial,NA,NA,NA,NA
Tritonia,herb,NA,NA,perennial,NA,NA,NA,NA
Tritonia lineata,NA,NA,NA,perennial,NA,NA,NA,NA
Tritonia squalida,NA,NA,NA,perennial,NA,NA,NA,NA
Watsonia,herb,NA,NA,perennial,NA,NA,NA,NA
Watsonia pyramidata,NA,NA,NA,perennial,NA,NA,NA,NA
Watsonia marginata,NA,NA,NA,perennial,NA,NA,NA,NA
Watsonia meriana,NA,NA,NA,perennial,NA,NA,NA,NA
Watsonia bulbillifera,NA,dense,NA,perennial,NA,NA,NA,NA
Juncaceae,NA,NA,NA,NA,NA,NA,NA,NA
Juncus,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus acutus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Juncus amabilis,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus aridicola,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus articulatus,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus australis,NA,NA,NA,NA,NA,NA,NA,NA
Juncus bufonius,NA,NA,NA,annual,NA,NA,NA,NA
Juncus bulbosus,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus caespiticius,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus capitatus,NA,NA,NA,annual,NA,NA,NA,NA
Juncus effusus,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus flavidus,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus holoschoenus,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus prismatocarpus,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus homalocaulis,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus kraussii,NA,NA,NA,NA,NA,NA,NA,NA
Juncus pallidus,NA,NA,NA,NA,NA,NA,NA,NA
Juncus pauciflorus,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus planifolius,NA,NA,NA,perennial,NA,NA,NA,NA
Juncus procerus,NA,NA,NA,perennial,NA,NA,NA,NA
