Material,Abbreviation,rep,MassLoss_3.5 (%),MassLoss_12 (%),MassLoss_24 (%),dry_massFlamm (g),Leaf FMC (%odw),TTI (s),FD (s),SD (s),TBT (s),Combustibility (mg/s),FD/mass (s/g),SD/mass (s/g),Leaf length (cm),Leaf width (cm),Leaf thickness (mm),Leaf area (cm2),Leaf mass (g),Leaf moisture (at time of measuring) (%odw),Leaf dry mass (g),Leaf volume (cm3),Leaf density (g/cm3),Leaf SLA (cm2/g),Leaf  SAperV (cm2/cm3),Leaf Energy (MJ/kg),Leaf C (wght %),Leaf N (wght %),Leaf Al (mg/kg),Leaf B (mg/kg),Leaf Ca (wght %),Leaf Cu (mg/kg),Leaf Fe (mg/kg),Leaf K (wght %),Leaf Mg (wght %),Leaf Mn (mg/kg),Leaf Na (mg/kg),Leaf P (mg/kg),Leaf S (wght %),Leaf Zn (mg/kg),Leaf Lignin (wght %),Leaf Cellulose (wght %),Leaf Ash (wght %),Leaf TotalTannins (wght %),Bark dry_massFlamm (g),Bark thicknFlam (mm),dry_massFlam (g),Bark thickness (mm),Bark area (cm2),Bark dry mass (g),Bark volume (cm3),Bark density (g/cm3),Bark MaxFlexLoad (Newton),Bark MFLperTHICKN (N/mm),BAM (cm2/g),Bark Energy (MJ/kg),Bark C (wght %),Bark N (wght %),Bark Al (mg/kg),Bark B (mg/kg),Bark Ca (wght %),Bark Cu (mg/kg),Bark Fe (mg/kg),Bark K (wght %),Bark Mg (wght %),Bark Mn (mg/kg),Bark Na (mg/kg),Bark P (mg/kg),Bark S (wght %),Bark Zn (mg/kg),Bark Lignin (wght %),Bark Cellulose (wght %),Bark Ash (wght %),Bark Free Tannins (wt%),Bark Bound Tannins (wt%),Bark Total Tannins (wt%),Bark FMC (%),Taxon,Site
BARK,Cor_macu,4,NA,30.31966168,64.05768797,NA,NA,6.3,8.7,47.3,56.0,8.41,21.19056459,115.20847187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,1.4,0.411,1.90000000,13.0,0.591,1.43700,0.41127349,17.416,8.66,21.99661591,18.98925000,46.39000000,0.14220000,37.62521327,30.33459716,0.08153028,2.02379147,36.54246445,0.10935538,0.11223848,18.08815166,1252.87355450,69.93099526,0.06855573,13.48502370,23.27377013,52.74652548,0.11030223,3.31044050,1.64645573,4.95689623,,Corymbia maculata,Blackwall Mountain
BARK,Cor_macu,5,NA,17.30803396,69.86946011,NA,NA,4.9,34.5,73.8,108.3,6.64,55.04709276,117.75291147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,1.7,0.627,2.27333333,9.8,0.633,1.64300,0.38527085,25.174,9.26,15.48183254,18.89365000,46.54000000,0.11020000,30.71957130,8.97949674,0.06859026,2.43299161,16.40055918,0.23309267,0.09614096,14.88564772,694.17204101,42.47986952,0.06888686,9.33774464,21.31696429,55.62500000,0.20089286,4.88572253,0.00000000,4.88572253,,Corymbia maculata,Blackwall Mountain
BARK,Cor_macu,6,NA,32.78198406,64.99572641,NA,NA,12.7,19.1,124.3,143.4,7.43,20.57443615,133.89541431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,1.8,0.928,2.07333333,13.4,0.926,2.10900,0.43907065,16.401,9.65,14.47084233,18.69330000,45.12000000,0.11350000,19.10786408,10.53980583,0.24571667,2.92582524,12.55718447,0.17006411,0.12476926,35.57427184,1029.72000000,81.37854369,0.05937806,5.15252427,15.49725442,54.89119382,0.18303844,2.93309742,0.65559952,3.58869694,,Corymbia maculata,Blackwall Mountain
BARK,Cor_macu,7,NA,29.87322462,66.62860167,NA,NA,3.2,23.1,95.7,118.8,6.47,34.46115448,142.76763999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,2.3,0.67,2.23666667,9.6,0.569,1.35600,0.41961652,20.897,9.50,16.87170475,19.06435000,46.88000000,0.14550000,23.23438369,13.10009268,0.26603087,2.47071362,52.88989805,0.09132771,0.09114767,32.61621872,606.41853568,79.14874884,0.05736089,14.21668211,20.18972984,53.61930295,0.14435966,3.26924569,1.38617946,4.65542515,,Corymbia maculata,Blackwall Mountain
BARK,Cor_macu,8,NA,25.91591803,52.09104370,NA,NA,4.1,9.6,103.4,113.0,5.16,18.89064823,203.46802359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,1.5,0.508,1.47333333,10.0,0.382,0.97600,0.39139344,11.513,8.86,26.17801047,,,,,,,,,,,,,,,,,,,,,,,Corymbia maculata,Blackwall Mountain
BARK,Cor_macu,9,NA,28.71429297,89.55992201,NA,NA,8.2,34.3,128.1,162.4,6.76,35.83735613,133.84155453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,2,0.957,1.74333333,10.6,0.568,1.27000,0.44724409,23.139,22.69,18.66197183,,,,,,,,,,,,,,,,,,,,,,,Corymbia maculata,Blackwall Mountain
BARK,Euc_euge,1,NA,34.94339044,75.98199354,NA,NA,2.6,48.2,143.6,191.8,8.59,33.15123086,98.76590772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,6.3,1.454,3.41666667,18.6,1.128,4.51900,0.24961275,14.802,10.50,16.48936170,18.45015000,44.74000000,0.11080000,187.83603604,26.94922195,0.01576096,1.65544636,179.11179361,0.00731812,0.01090181,5.92309582,105.75724816,42.05855856,0.13483759,262.13128583,34.99702911,45.91008120,0.85165379,1.09196462,0.14188419,1.23384881,11.66476299,Eucalyptus eugenioides,Bobbin Head
BARK,Euc_euge,2,NA,27.16396244,45.08419975,NA,NA,1.0,90.1,190.7,280.8,5.85,62.12019420,131.47970071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,5.9,1.45,7.03000000,21.2,2.277,9.24900,0.24618878,8.867,3.55,9.31049627,18.67980000,45.59000000,0.12340000,134.72352352,25.80580581,0.01539529,6.05935936,152.92742743,0.00613472,0.00991217,3.69819820,49.64554555,29.95815816,0.15891061,68.79159159,27.26352036,49.03787725,0.28357302,1.80208039,0.28913144,2.09121183,11.88584401,Eucalyptus eugenioides,Bobbin Head
BARK,Euc_euge,3,NA,20.60714531,39.87270556,NA,NA,3.3,15.2,99.7,114.9,6.00,25.00542227,164.01582900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3.8,0.608,5.41333333,13.4,0.985,6.13700,0.16050187,9.640,5.99,13.60406091,18.93090000,45.73000000,0.23160000,169.91713147,15.72609562,0.01464692,2.13356574,152.80229084,0.00714327,0.01102711,4.18386454,50.66792829,39.83286853,0.15469691,136.77121514,31.70891608,38.72377622,0.32779720,2.12504083,0.41930624,2.54434707,,Eucalyptus eugenioides,Bobbin Head
BARK,Euc_euge,4,NA,17.44176846,46.42751490,NA,NA,2.4,39.9,131.9,171.8,7.26,36.23832681,119.79537109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,4.5,1.101,14.06333333,17.7,3.652,18.64700,0.19584920,11.694,4.96,4.84665936,18.89245000,46.62000000,0.08380000,71.59336735,26.01224490,0.01067099,2.03357143,127.96581633,0.00636735,0.00742016,2.27826531,47.48979592,39.76632653,0.14307929,143.11357143,26.79293467,50.58523090,0.06384337,1.36242193,0.21557366,1.57799560,,Eucalyptus eugenioides,Bobbin Head
BARK,Euc_euge,5,NA,,82.95539461,NA,NA,2.7,29.6,103.6,133.2,8.26,30.50063302,106.75221556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,3.4,0.97,4.17333333,13.4,0.990,2.72500,0.36330275,31.141,14.09,13.53535354,19.13430000,44.84000000,0.30360000,292.00077220,13.72393822,0.01563235,3.25897683,223.93870656,0.00960645,0.01065970,4.47750965,45.39787645,67.25704633,0.14730666,30.62934363,28.49253426,55.34874207,0.24544897,0.80136016,0.27544731,1.07680746,,Eucalyptus eugenioides,Bobbin Head
BARK,Euc_euge,6,NA,15.44126677,74.90502854,NA,NA,2.7,44.4,181.1,225.5,10.38,21.49766958,87.68531442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8,4.1,2.065,5.71333333,14.4,2.254,4.46900,0.50436339,16.514,6.77,6.38864241,19.50460000,45.28000000,0.14580000,166.45160745,15.06175973,0.01535790,2.84060914,159.54272420,0.00685898,0.00826787,2.25050761,88.59272420,43.23587140,0.12738892,514.40972927,47.03961689,36.24292556,0.26121027,3.27988786,0.29435217,3.57424003,,Eucalyptus eugenioides,Bobbin Head
BARK,Euc_euge,7,NA,49.38130149,71.22205091,NA,NA,3.1,33.7,173.5,207.2,5.70,32.31634615,166.37644085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3.9,1.043,8.48333333,15.9,1.948,9.18600,0.21206183,17.408,5.80,8.16221766,18.52185000,44.82000000,0.11370000,156.92759644,17.56973294,0.02053536,2.25430267,178.01829871,0.00782700,0.01270737,6.08664688,61.19940653,36.22413452,0.12933699,7.58635015,24.42579505,54.90282686,0.26501767,0.84995396,0.13981124,0.98976520,,Eucalyptus eugenioides,Bobbin Head
BARK,Euc_euge,8,NA,23.37034843,62.34285159,NA,NA,4.3,25.6,176.1,201.7,5.52,26.04741332,179.17771428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,3.6,0.983,8.24333333,13.3,1.757,7.27200,0.24161166,8.056,2.08,7.56972112,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus eugenioides,Bobbin Head
BARK,Euc_euge,9,NA,24.61300392,47.17725422,NA,NA,4.3,51.3,212.6,263.9,6.56,33.59155622,139.21179051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,5.3,1.527,7.41666667,12.2,1.891,6.10700,0.30964467,33.382,11.32,6.45161290,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus eugenioides,Bobbin Head
BARK,Euc_haem,1,NA,7.46396460,68.78618956,NA,NA,8.8,42.5,96.7,139.2,5.86,60.20335085,136.98033005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,1.7,0.706,2.17666667,10.1,0.786,1.59000,0.49433962,22.429,15.80,12.84987277,18.99355000,46.61000000,0.08280000,22.06036249,25.24586288,0.09148165,1.26446020,24.43845548,0.07961901,0.11876348,17.61749409,701.43546099,21.20851064,0.09498873,6.25516154,35.37243613,50.44980209,0.00000000,2.59418976,4.91613906,7.51032883,13.14737574,Eucalyptus haemastoma,West Head
BARK,Euc_haem,2,NA,11.86251187,30.56188040,NA,NA,7.2,26.0,125.1,151.1,6.49,30.63558893,147.40431444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,1.3,0.849,2.07333333,13.8,0.856,1.66600,0.51380552,16.651,9.00,16.12149533,19.01985000,46.49000000,0.06260000,47.72588339,26.44699647,0.27710097,3.06086572,17.47888693,0.14934049,0.14569480,12.36775618,1058.11095406,17.42712014,0.10905539,7.04549470,51.64109122,31.13810742,0.02131287,2.90952698,4.10001247,7.00953946,13.82792514,Eucalyptus haemastoma,West Head
BARK,Euc_haem,3,NA,,43.16522425,NA,NA,15.9,20.5,125.6,146.1,7.29,22.24980178,136.32073675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.8,0.921,2.18333333,10.7,0.849,2.05500,0.41313869,32.953,20.99,12.60306243,19.04330000,45.51000000,0.09020000,40.81175355,21.97061611,0.18572333,2.76985782,21.59488152,0.05222648,0.08979441,10.42056872,499.67355450,33.04255924,0.10416085,30.86208531,28.52408308,51.12682280,0.00000000,4.92310979,5.41064524,10.33375503,,Eucalyptus haemastoma,West Head
BARK,Euc_haem,4,NA,12.16692517,28.57049899,NA,NA,9.5,17.7,88.1,105.8,6.47,29.86789307,148.66448471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,1.4,0.593,1.19666667,9.6,0.278,0.60300,0.46102819,15.732,18.73,34.53237410,19.03565000,45.56000000,0.08650000,36.99408907,6.44453441,0.19001373,1.15991903,12.59902834,0.04785821,0.13800775,10.70550607,404.40858300,26.07546559,0.08901919,7.15554656,31.14119923,49.70986460,0.00000000,2.64900764,4.58204695,7.23105460,,Eucalyptus haemastoma,West Head
BARK,Euc_haem,5,NA,18.87746897,43.71587598,NA,NA,5.4,21.8,73.1,94.9,6.53,40.64308795,136.28484997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,1.1,0.536,1.74666667,13.5,0.864,1.70600,0.50644783,15.810,15.35,15.62500000,19.03400000,45.08000000,0.02460000,18.34688857,29.42257598,0.19778827,2.70123010,6.16997106,0.14273389,0.10004962,6.52069465,1250.84775687,16.36584660,0.07655912,1.35774240,44.48544485,41.43091431,0.06150062,5.98912919,5.54451532,11.53364450,,Eucalyptus haemastoma,West Head
BARK,Euc_haem,6,NA,15.31472480,53.04313653,NA,NA,6.5,25.5,92.1,117.6,5.91,42.41087853,153.17811420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,1.5,0.601,2.21000000,15.1,1.284,2.15900,0.59471978,28.960,15.24,11.76012461,19.25930000,45.27000000,0.04330000,35.21412380,9.17436792,0.13127762,9.21926765,34.01490846,0.02398800,0.05273324,6.26730602,215.37628596,20.21272886,0.08375388,9.86120314,34.62012320,50.24640657,0.02053388,1.86706098,0.38526062,2.25232160,,Eucalyptus haemastoma,West Head
BARK,Euc_haem,7,NA,16.40257053,35.79057366,NA,NA,12.1,85.6,103.4,189.0,6.59,79.47422585,96.00040833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,1.8,1.077,1.87000000,10.2,0.457,1.05100,0.43482398,21.516,15.05,22.31947484,18.98430000,48.16000000,0.05980000,28.21370124,9.30732636,0.20520892,3.72730733,26.44034253,0.05004691,0.10336064,43.51588963,481.94823977,21.62863939,0.08516337,20.36803045,38.39362618,51.11972438,0.19379845,4.19895296,15.29647801,19.49543097,,Eucalyptus haemastoma,West Head
BARK,Euc_haem,8,NA,18.97525324,45.14783293,NA,NA,10.4,33.0,79.0,112.0,8.09,42.10247582,100.79077546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,1.3,0.784,1.53000000,10.1,0.688,1.11500,0.61704036,29.414,20.86,14.68023256,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus haemastoma,West Head
BARK,Euc_haem,9,NA,21.78300697,51.87590368,NA,NA,11.8,59.8,145.6,205.4,5.98,56.24335176,136.94033471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,2.1,1.063,1.23000000,10.1,0.436,0.83600,0.52153110,13.061,12.44,23.16513761,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus haemastoma,West Head
BARK,Euc_pilu,1,NA,19.59613390,35.66823863,NA,NA,11.2,91.1,76.8,167.9,7.16,87.03584136,73.37379381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,1.7,1.047,1.83666667,15.4,1.062,2.30700,0.46033810,26.043,22.26,14.50094162,18.89010000,46.90000000,0.06080000,16.31565762,15.58663883,0.01507140,1.22745303,18.43079332,0.00287832,0.02993122,20.76920668,23.40260960,17.09749478,0.06026106,12.25219207,32.53744302,52.20316909,0.00000000,5.10948629,8.32053771,13.43002400,12.53122398,Eucalyptus pilularis,Blackwall Mountain
BARK,Euc_pilu,2,NA,19.68833687,46.06088569,NA,NA,6.8,15.9,79.9,95.8,7.84,24.33338736,122.27909747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,1.2,0.653,1.39333333,11.2,0.627,1.02700,0.61051607,42.959,37.36,17.86283892,19.35180000,46.98000000,0.09510000,15.15548204,11.01323251,0.06451153,1.09480151,29.23223062,0.00657520,0.03963884,40.29451796,42.75973535,25.31294896,0.05588450,11.08194707,32.07587383,46.58994032,0.00000000,11.40729011,14.71628606,26.12357617,13.45460642,Eucalyptus pilularis,Blackwall Mountain
BARK,Euc_pilu,3,NA,,32.27210398,NA,NA,5.6,52.6,43.4,96.0,7.27,86.61152866,71.46274418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,1,0.607,1.24666667,12.7,0.592,1.08200,0.54713494,48.301,36.32,21.45270270,19.37060000,46.63000000,0.07580000,19.68084359,8.57029877,0.04674879,0.21397188,11.39068541,0.00575199,0.04293945,39.12715290,44.20316344,24.80790861,0.04876195,7.88075571,30.13584117,51.26436782,0.08359457,5.41009830,8.01202010,13.42211840,,Eucalyptus pilularis,Blackwall Mountain
BARK,Euc_pilu,4,NA,13.52619987,23.88755096,NA,NA,6.3,7.7,57.7,65.4,9.48,14.27395811,106.96199780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,0.8,0.539,1.22666667,11.5,0.495,0.88900,0.55680540,42.853,46.08,23.23232323,19.29265000,46.50000000,0.03380000,37.66457740,8.46723647,0.01550736,0.78983856,23.76277303,0.00711099,0.04960382,39.89012346,160.54567901,20.33152896,0.05240541,11.62326686,27.47679689,57.24152817,0.02158429,6.28847885,6.61814096,12.90661981,,Eucalyptus pilularis,Blackwall Mountain
BARK,Euc_pilu,5,NA,12.92120453,49.15785820,NA,NA,6.0,9.4,83.9,93.3,8.15,14.21541830,126.88016970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,1.1,0.661,1.53666667,12.1,0.806,1.28300,0.62821512,19.880,17.44,15.01240695,19.29645000,45.50000000,0.07240000,19.44587678,20.19146919,0.03363519,1.39763033,10.25421801,0.04198162,0.03599655,40.56758294,278.81383886,23.16720379,0.05257934,1.28312796,30.18913676,46.67798254,0.12124151,26.21858994,11.25833447,37.47692441,,Eucalyptus pilularis,Blackwall Mountain
BARK,Euc_pilu,6,NA,,37.55581258,NA,NA,4.8,14.1,104.7,118.8,7.46,18.29071880,135.81831621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1.6,0.771,1.61333333,11.8,0.930,1.35200,0.68786982,25.629,21.01,12.68817204,19.47940000,46.57000000,0.06450000,33.75826772,34.65354331,0.03555887,1.57421260,19.04311024,0.02132614,0.04071219,57.28169291,95.91496063,34.34803150,0.05351821,331.98750000,30.81656805,48.73372781,0.11834320,13.66278930,8.85644780,22.51923711,,Eucalyptus pilularis,Blackwall Mountain
BARK,Euc_pilu,7,NA,9.98903346,39.71317480,NA,NA,9.9,8.8,86.5,95.3,8.05,13.18659569,129.61824168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,1.2,0.667,1.59000000,14.1,0.805,1.51900,0.52995392,50.263,42.96,17.51552795,19.03820000,47.03000000,0.02430000,29.60163636,35.49000000,0.02927181,1.72754545,9.60309091,0.00429272,0.02637555,52.52245455,119.94963636,9.59581818,0.04203918,235.69572727,30.09248816,50.71057974,0.15790661,17.58563670,5.44574458,23.03138128,,Eucalyptus pilularis,Blackwall Mountain
BARK,Euc_pilu,8,NA,9.80403054,38.10574141,NA,NA,11.7,6.9,127.1,134.0,6.19,9.55468515,176.00006996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,1.4,0.722,1.55666667,13.2,0.797,1.42100,0.56087262,24.665,24.67,16.56210790,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus pilularis,Blackwall Mountain
BARK,Euc_pilu,9,NA,16.44046294,37.30671857,NA,NA,6.8,16.8,81.9,98.7,5.99,32.67135775,159.27286901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,1.4,0.514,1.18333333,9.3,0.439,0.75300,0.58300133,32.495,30.09,21.18451025,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus pilularis,Blackwall Mountain
BARK,Euc_pipe,1,NA,17.49803614,42.62329180,NA,NA,4.8,12.5,47.3,59.8,5.97,40.46203847,153.10835359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,0.8,0.309,1.09333333,17.0,0.455,0.68800,0.66133721,36.797,48.42,37.36263736,18.77085000,46.12000000,0.07780000,32.60453309,28.10154125,0.07007892,2.67724388,39.68032638,0.03858230,0.03566881,7.90199456,370.47017226,34.81804170,0.04779556,6.24859474,31.19068162,46.26833477,0.10785160,9.82820042,9.21760682,19.04580723,12.95714465,Eucalyptus piperita,Bobbin Head
BARK,Euc_pipe,2,NA,9.58083159,47.10704939,NA,NA,9.7,11.7,67.0,78.7,7.40,23.23104997,133.03250835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,0.7,0.504,0.76666667,12.0,0.356,0.33600,1.05952381,45.453,84.17,33.70786517,19.32295000,40.19000000,0.06600000,27.64932563,32.05780347,0.05179419,1.01705202,26.90260116,0.02480345,0.03193771,18.45616570,722.81175337,37.44961464,0.04503603,12.29614644,27.90378007,50.67583047,0.02290951,24.84539632,16.54702965,41.39242598,13.97196262,Eucalyptus piperita,Bobbin Head
BARK,Euc_pipe,3,NA,7.25858994,44.44395777,NA,NA,3.9,12.0,69.3,81.3,5.66,30.14597788,174.09302227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,0.6,0.398,0.65000000,7.6,0.311,0.16600,1.87349398,25.756,45.99,24.43729904,19.38255000,47.62000000,0.10860000,37.53097826,32.57336957,0.03982979,0.15951087,15.66141304,0.01917241,0.03634077,15.31875000,697.91811594,28.62798913,0.04535335,9.22418478,27.71682881,51.56282343,0.00000000,17.47720038,12.46126047,29.93846085,,Eucalyptus piperita,Bobbin Head
BARK,Euc_pipe,4,NA,14.95333732,32.40740808,NA,NA,5.5,4.1,54.2,58.3,6.84,11.87454350,156.97567263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.7,0.345,0.98666667,10.9,0.378,0.91600,0.41266376,35.621,63.61,28.83597884,19.59850000,47.14000000,0.10390000,29.75554484,9.82352941,0.04688951,2.99893925,20.32941176,0.01635555,0.03574730,11.62266152,491.07386692,21.80858245,0.04548737,4.17415622,28.67217409,47.22949829,0.04029821,27.73481595,17.05286843,44.78768438,,Eucalyptus piperita,Bobbin Head
BARK,Euc_pipe,5,NA,18.41140344,59.09883772,NA,NA,4.5,17.2,47.7,64.9,7.95,38.51986063,106.82542744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,0.9,0.447,1.01666667,16.0,0.670,1.12600,0.59502664,43.895,52.26,23.88059701,19.23425000,46.46000000,0.06830000,34.93915051,18.32040628,0.06887876,0.79095106,14.92927054,0.05565608,0.04633272,13.52696214,927.84081256,28.15272392,0.04222918,7.70637119,32.78330020,47.41550696,0.01988072,18.21216306,6.77504808,24.98721114,,Eucalyptus piperita,Bobbin Head
BARK,Euc_pipe,6,NA,12.43500996,39.90093083,NA,NA,5.4,5.1,53.5,58.6,6.74,14.92035108,156.51740837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.9,0.342,0.97333333,6.8,0.275,0.52300,0.52581262,24.196,37.81,24.72727273,19.45185000,46.55000000,0.10910000,41.15479821,20.53452915,0.03377507,2.42529148,22.43937220,0.01167960,0.01135983,12.03506726,246.44717489,18.47434978,0.04071211,3.41040359,33.60349127,45.26184539,0.00000000,19.76484457,18.14018450,37.90502907,,Eucalyptus piperita,Bobbin Head
