Taxon,trait value,trait,units,primary_source_id,metadata_id
Eriachne rara,0.16,minimum height,m,78,81
Rytidosperma racemosum,0.16,minimum height,m,78,81
Rytidosperma racemosum var. obtusatum,0.16,minimum height,m,78,81
Eragrostis olida,0.17,minimum height,m,78,81
Eriachne avenacea,0.17,minimum height,m,78,81
Dichelachne rara,0.18,minimum height,m,78,81
Poa drummondiana,0.18,minimum height,m,78,81
Rytidosperma erianthum,0.19,minimum height,m,78,81
Austrostipa bigeniculata,0.2,minimum height,m,78,81
Austrostipa compressa,0.2,minimum height,m,78,81
Austrostipa macalpinei,0.2,minimum height,m,78,81
Austrostipa mundula,0.2,minimum height,m,78,81
Austrostipa trichophylla,0.2,minimum height,m,78,81
Austrostipa tuckeri,0.2,minimum height,m,78,81
Austrostipa vickeryana,0.2,minimum height,m,78,81
Brachyachne convergens,0.2,minimum height,m,78,81
Brachyachne tenella,0.2,minimum height,m,78,81
Cynochloris macivorii,0.2,minimum height,m,78,81
Deschampsia cespitosa,0.2,minimum height,m,78,81
Deyeuxia carinata,0.2,minimum height,m,78,81
Dichelachne hirtella,0.2,minimum height,m,78,81
Dichelachne sieberiana,0.2,minimum height,m,78,81
Digitaria dolleryi,0.2,minimum height,m,78,81
Digitaria hubbardii,0.2,minimum height,m,78,81
Digitaria setigera,0.2,minimum height,m,78,81
Echinopogon cheelii,0.2,minimum height,m,78,81
Echinopogon intermedius,0.2,minimum height,m,78,81
Ectrosia ovata,0.2,minimum height,m,78,81
Entolasia marginata,0.2,minimum height,m,78,81
Entolasia stricta,0.2,minimum height,m,78,81
Eragrostis leptostachya,0.2,minimum height,m,78,81
Eragrostis microcarpa,0.2,minimum height,m,78,81
Eragrostis sororia,0.2,minimum height,m,78,81
Eriochloa australiensis,0.2,minimum height,m,78,81
Eriochloa procera,0.2,minimum height,m,78,81
Glyceria drummondii,0.2,minimum height,m,78,81
Hemarthria uncinata,0.2,minimum height,m,78,81
Hemarthria uncinata var. spathacea,0.2,minimum height,m,78,81
Hemarthria uncinata var. uncinata,0.2,minimum height,m,78,81
Homopholis belsonii,0.2,minimum height,m,78,81
Lachnagrostis lacunarum,0.2,minimum height,m,78,81
Lachnagrostis plebeia,0.2,minimum height,m,78,81
Lachnagrostis punicea,0.2,minimum height,m,78,81
Lachnagrostis punicea subsp. filifolia,0.2,minimum height,m,78,81
Leptaspis banksii,0.2,minimum height,m,78,81
Ottochloa nodosa,0.2,minimum height,m,78,81
Panicum bisulcatum,0.2,minimum height,m,78,81
Panicum simile,0.2,minimum height,m,78,81
Paractaenum novae-hollandiae,0.2,minimum height,m,78,81
Paractaenum novae-hollandiae subsp. novae-hollandiae,0.2,minimum height,m,78,81
Paractaenum novae-hollandiae subsp. reversum,0.2,minimum height,m,78,81
Paspalidium albovillosum,0.2,minimum height,m,78,81
Paspalidium basicladum,0.2,minimum height,m,78,81
Paspalidium caespitosum,0.2,minimum height,m,78,81
Paspalidium reflexum,0.2,minimum height,m,78,81
Plinthanthesis rodwayi,0.2,minimum height,m,78,81
Poa ensiformis,0.2,minimum height,m,78,81
Poa umbricola,0.2,minimum height,m,78,81
Pseudopogonatherum contortum,0.2,minimum height,m,78,81
Pseudoraphis paradoxa,0.2,minimum height,m,78,81
Rytidosperma popinensis,0.2,minimum height,m,78,81
Rytidosperma semiannulare,0.2,minimum height,m,78,81
Scrotochloa urceolata,0.2,minimum height,m,78,81
Setaria surgens,0.2,minimum height,m,78,81
Sporobolus caroli,0.2,minimum height,m,78,81
Sporobolus lenticularis,0.2,minimum height,m,78,81
Themeda arguens,0.2,minimum height,m,78,81
Thyridolepis mitchelliana,0.2,minimum height,m,78,81
Tragus australianus,0.2,minimum height,m,78,81
Triodia rigidissima,0.2,minimum height,m,78,81
Urochloa argentea,0.2,minimum height,m,78,81
Urochloa praetervisa,0.2,minimum height,m,78,81
Urochloa pubigera,0.2,minimum height,m,78,81
Walwhalleya proluta,0.2,minimum height,m,78,81
Walwhalleya pungens,0.2,minimum height,m,78,81
Walwhalleya subxerophila,0.2,minimum height,m,78,81
Centotheca philippinensis,0.21,minimum height,m,78,81
Eragrostis elongata,0.21,minimum height,m,78,81
Eragrostis laniflora,0.21,minimum height,m,78,81
Chloris pumilio,0.22,minimum height,m,78,81
Eragrostis eriopoda,0.22,minimum height,m,78,81
Eragrostis stenostachya,0.22,minimum height,m,78,81
Sporobolus mitchellii,0.22,minimum height,m,78,81
Triodia intermedia,0.22,minimum height,m,78,81
Eragrostiella bifaria,0.23,minimum height,m,78,81
Eragrostiella bifaria var. bifaria,0.23,minimum height,m,78,81
Eriachne pallescens,0.23,minimum height,m,78,81
Eriachne pallescens var. gracilis,0.23,minimum height,m,78,81
Eriachne pallescens var. pallescens,0.23,minimum height,m,78,81
Rytidosperma tenuius,0.23,minimum height,m,78,81
Austrostipa nivicola,0.25,minimum height,m,78,81
Chamaeraphis hordeacea,0.25,minimum height,m,78,81
Chloris divaricata,0.25,minimum height,m,78,81
Chloris divaricata var. cynodontoides,0.25,minimum height,m,78,81
Chloris divaricata var. divaricata,0.25,minimum height,m,78,81
Deyeuxia talariata,0.25,minimum height,m,78,81
Deyeuxia valida,0.25,minimum height,m,78,81
Dichelachne inaequiglumis,0.25,minimum height,m,78,81
Digitaria gibbosa,0.25,minimum height,m,78,81
Echinopogon phleoides,0.25,minimum height,m,78,81
Enteropogon acicularis,0.25,minimum height,m,78,81
Holcolemma dispar,0.25,minimum height,m,78,81
Lachnagrostis aemula,0.25,minimum height,m,78,81
Lachnagrostis billardierei,0.25,minimum height,m,78,81
Lachnagrostis billardierei subsp. billardierei,0.25,minimum height,m,78,81
Lachnagrostis billardierei subsp. tenuiseta,0.25,minimum height,m,78,81
Lachnagrostis robusta,0.25,minimum height,m,78,81
Leptochloa panicea,0.25,minimum height,m,78,81
Leptochloa panicea subsp. brachiata,0.25,minimum height,m,78,81
Mnesithea pilosa,0.25,minimum height,m,78,81
Monachather paradoxus,0.25,minimum height,m,78,81
Panicum paludosum,0.25,minimum height,m,78,81
Paspalidium globoideum,0.25,minimum height,m,78,81
Plinthanthesis paradoxa,0.25,minimum height,m,78,81
Poa cheelii,0.25,minimum height,m,78,81
Poa rodwayi,0.25,minimum height,m,78,81
Rytidosperma gracile,0.25,minimum height,m,78,81
Rytidosperma lepidopodum,0.25,minimum height,m,78,81
Rytidosperma occidentale,0.25,minimum height,m,78,81
Setaria apiculata,0.25,minimum height,m,78,81
Symplectrodia gracilis,0.25,minimum height,m,78,81
Tetrarrhena laevis,0.25,minimum height,m,78,81
Urochloa foliosa,0.25,minimum height,m,78,81
Yakirra websteri,0.25,minimum height,m,78,81
Isachne sharpii,0.26,minimum height,m,78,81
Eriachne fastigiata,0.27,minimum height,m,78,81
Hierochloe rariflora,0.27,minimum height,m,78,81
Poa induta,0.28,minimum height,m,78,81
Austrostipa blakei,0.3,minimum height,m,78,81
Austrostipa drummondii,0.3,minimum height,m,78,81
Austrostipa mollis,0.3,minimum height,m,78,81
Austrostipa oligostachya,0.3,minimum height,m,78,81
Austrostipa plumigera,0.3,minimum height,m,78,81
Austrostipa puberula,0.3,minimum height,m,78,81
Austrostipa scabra,0.3,minimum height,m,78,81
Austrostipa scabra subsp. falcata,0.3,minimum height,m,78,81
Austrostipa scabra subsp. Scabra,0.3,minimum height,m,78,81
Austrostipa semibarbata,0.3,minimum height,m,78,81
Austrostipa stipoides,0.3,minimum height,m,78,81
Austrostipa tenuifolia,0.3,minimum height,m,78,81
Austrostipa variabilis,0.3,minimum height,m,78,81
Bothriochloa decipiens,0.3,minimum height,m,78,81
Bothriochloa decipiens var. cloncurrensis,0.3,minimum height,m,78,81
Bothriochloa decipiens var. decipiens,0.3,minimum height,m,78,81
Bothriochloa ewartiana,0.3,minimum height,m,78,81
Centotheca lappacea,0.3,minimum height,m,78,81
Cleistochloa subjuncea,0.3,minimum height,m,78,81
Cymbopogon bombycinus,0.3,minimum height,m,78,81
Cymbopogon refractus,0.3,minimum height,m,78,81
Deyeuxia angustifolia,0.3,minimum height,m,78,81
Deyeuxia contracta,0.3,minimum height,m,78,81
Deyeuxia densa,0.3,minimum height,m,78,81
Dichanthium tenue,0.3,minimum height,m,78,81
Dichelachne micrantha,0.3,minimum height,m,78,81
Digitaria breviglumis,0.3,minimum height,m,78,81
Digitaria brownii,0.3,minimum height,m,78,81
Digitaria cowiei,0.3,minimum height,m,78,81
Digitaria fumida,0.3,minimum height,m,78,81
Digitaria imbricata,0.3,minimum height,m,78,81
Digitaria ramularis,0.3,minimum height,m,78,81
Digitaria stenostachya,0.3,minimum height,m,78,81
Digitaria veldkampiana,0.3,minimum height,m,78,81
Echinochloa inundata,0.3,minimum height,m,78,81
Echinochloa picta,0.3,minimum height,m,78,81
Ectrosia lasioclada,0.3,minimum height,m,78,81
Enneapogon intermedius,0.3,minimum height,m,78,81
Enneapogon pallidus,0.3,minimum height,m,78,81
Enteropogon ramosus,0.3,minimum height,m,78,81
Eragrostis concinna,0.3,minimum height,m,78,81
Eragrostis desertorum,0.3,minimum height,m,78,81
Eragrostis interrupta,0.3,minimum height,m,78,81
Eragrostis longipedicellata,0.3,minimum height,m,78,81
Eragrostis parviflora,0.3,minimum height,m,78,81
Eremochloa bimaculata,0.3,minimum height,m,78,81
Eriachne sulcata,0.3,minimum height,m,78,81
Eulalia trispicata,0.3,minimum height,m,78,81
Festuca benthamiana,0.3,minimum height,m,78,81
Germainia capitata,0.3,minimum height,m,78,81
Germainia grandiflora,0.3,minimum height,m,78,81
Glyceria australis,0.3,minimum height,m,78,81
Heteropogon contortus,0.3,minimum height,m,78,81
Hierochloe submutica,0.3,minimum height,m,78,81
Hymenachne acutigluma,0.3,minimum height,m,78,81
Lachnagrostis limitanea,0.3,minimum height,m,78,81
Leersia hexandra,0.3,minimum height,m,78,81
Lepturus xerophilus,0.3,minimum height,m,78,81
Microlaena stipoides,0.3,minimum height,m,78,81
Microlaena stipoides var. breviseta,0.3,minimum height,m,78,81
Microlaena stipoides var. stipoides,0.3,minimum height,m,78,81
Notochloe microdon,0.3,minimum height,m,78,81
Panicum buncei,0.3,minimum height,m,78,81
Panicum decompositum,0.3,minimum height,m,78,81
Panicum decompositum var. decompositum,0.3,minimum height,m,78,81
Panicum decompositum var. tenuius,0.3,minimum height,m,78,81
Panicum distachyum var. trichophorum,0.3,minimum height,m,78,81
Panicum queenslandicum,0.3,minimum height,m,78,81
Panicum queenslandicum var. acuminatum,0.3,minimum height,m,78,81
Panicum queenslandicum var. queenslandicum,0.3,minimum height,m,78,81
Paspalidium distans,0.3,minimum height,m,78,81
Paspalidium jubiflorum,0.3,minimum height,m,78,81
Paspalum longifolium,0.3,minimum height,m,78,81
Plinthanthesis urvillei,0.3,minimum height,m,78,81
Poa jugicola,0.3,minimum height,m,78,81
Poa labillardierei,0.3,minimum height,m,78,81
Poa labillardierei var. acris,0.3,minimum height,m,78,81
Poa labillardierei var. labillardierei,0.3,minimum height,m,78,81
Poa lowanensis,0.3,minimum height,m,78,81
Rytidosperma fulvum,0.3,minimum height,m,78,81
Rytidosperma longifolium,0.3,minimum height,m,78,81
Setaria paspalidioides,0.3,minimum height,m,78,81
Sporobolus sessilis,0.3,minimum height,m,78,81
Triodia biflora,0.3,minimum height,m,78,81
Triodia brizoides,0.3,minimum height,m,78,81
Triodia bunicola,0.3,minimum height,m,78,81
Triodia bynoei,0.3,minimum height,m,78,81
Triodia compacta,0.3,minimum height,m,78,81
Triodia inutilis,0.3,minimum height,m,78,81
Triodia lanigera,0.3,minimum height,m,78,81
Triodia microstachya,0.3,minimum height,m,78,81
Triodia plectrachnoides,0.3,minimum height,m,78,81
Triodia racemigera,0.3,minimum height,m,78,81
Triodia salina,0.3,minimum height,m,78,81
Triodia scariosa,0.3,minimum height,m,78,81
Triodia stenostachya,0.3,minimum height,m,78,81
Triodia triaristata,0.3,minimum height,m,78,81
Triodia uniaristata,0.3,minimum height,m,78,81
Triodia vella,0.3,minimum height,m,78,81
Triodia wiseana,0.3,minimum height,m,78,81
Whiteochloa semitonsa,0.3,minimum height,m,78,81
Yakirra majuscula,0.3,minimum height,m,78,81
Enneapogon robustissimus,0.31,minimum height,m,78,81
Yakirra pauciflora,0.31,minimum height,m,78,81
Rytidosperma pallidum,0.32,minimum height,m,78,81
Digitaria nematostachya,0.35,minimum height,m,78,81
Eriachne basedowii,0.35,minimum height,m,78,81
Eriochloa crebra,0.35,minimum height,m,78,81
Paspalidium gausum,0.35,minimum height,m,78,81
Poa phillipsiana,0.35,minimum height,m,78,81
Hierochloe redolens,0.36,minimum height,m,78,81
Eriachne stipacea,0.375,minimum height,m,78,81
Eriachne squarrosa,0.38,minimum height,m,78,81
Austrostipa centralis,0.4,minimum height,m,78,81
Austrostipa exilis,0.4,minimum height,m,78,81
Austrostipa flavescens,0.4,minimum height,m,78,81
Austrostipa hemipogon,0.4,minimum height,m,78,81
Austrostipa nullanulla,0.4,minimum height,m,78,81
Austrostipa pilata,0.4,minimum height,m,78,81
Austrostipa setacea,0.4,minimum height,m,78,81
Cenchrus brevisetosus,0.4,minimum height,m,78,81
Cenchrus caliculatus,0.4,minimum height,m,78,81
Cenchrus elymoides,0.4,minimum height,m,78,81
Cenchrus elymoides var. elymoides,0.4,minimum height,m,78,81
Cleistochloa sclerachne,0.4,minimum height,m,78,81
Deyeuxia microseta,0.4,minimum height,m,78,81
Deyeuxia nudiflora,0.4,minimum height,m,78,81
Digitaria leucostachya,0.4,minimum height,m,78,81
Digitaria papposa,0.4,minimum height,m,78,81
Digitaria parviflora,0.4,minimum height,m,78,81
Digitaria sharpeana,0.4,minimum height,m,78,81
Eragrostis fallax,0.4,minimum height,m,78,81
Eragrostis hirticaulis,0.4,minimum height,m,78,81
Eragrostis lanicaulis,0.4,minimum height,m,78,81
Eragrostis potamophila,0.4,minimum height,m,78,81
Eragrostis pubescens,0.4,minimum height,m,78,81
Eriachne burkittii,0.4,minimum height,m,78,81
Eulalia aurea,0.4,minimum height,m,78,81
Lachnagrostis drummondiana,0.4,minimum height,m,78,81
Paspalidium aversum,0.4,minimum height,m,78,81
Paspalidium grandispiculatum,0.4,minimum height,m,78,81
Paspalidium tabulatum,0.4,minimum height,m,78,81
Paspalidium udum,0.4,minimum height,m,78,81
Poa crassicaudex,0.4,minimum height,m,78,81
Poa porphyroclados,0.4,minimum height,m,78,81
Rytidosperma clelandii,0.4,minimum height,m,78,81
Rytidosperma duttonianum,0.4,minimum height,m,78,81
Scrotochloa tararaensis,0.4,minimum height,m,78,81
Sylvipoa queenslandica,0.4,minimum height,m,78,81
Thinopyrum distichum,0.4,minimum height,m,78,81
Triodia claytonii,0.4,minimum height,m,78,81
Triodia concinna,0.4,minimum height,m,78,81
Triodia desertorum,0.4,minimum height,m,78,81
Triodia latzii,0.4,minimum height,m,78,81
Triodia longiloba,0.4,minimum height,m,78,81
Whiteochloa biciliata,0.4,minimum height,m,78,81
Zygochloa paradoxa,0.4,minimum height,m,78,81
Deyeuxia decipiens,0.45,minimum height,m,78,81
Digitaria baileyi,0.45,minimum height,m,78,81
Echinochloa lacunaria,0.45,minimum height,m,78,81
Eriachne benthamii,0.45,minimum height,m,78,81
Lachnagrostis adamsonii,0.45,minimum height,m,78,81
Lophatherum gracile,0.45,minimum height,m,78,81
Poa morrisii,0.45,minimum height,m,78,81
Triodia hubbardii,0.45,minimum height,m,78,81
Triodia triticoides,0.45,minimum height,m,78,81
Whiteochloa airoides,0.45,minimum height,m,78,81
Whiteochloa multiciliata,0.45,minimum height,m,78,81
Festuca asperula,0.48,minimum height,m,78,81
Austrostipa aquarii,0.5,minimum height,m,78,81
Austrostipa crinita,0.5,minimum height,m,78,81
Austrostipa feresetacea,0.5,minimum height,m,78,81
Austrostipa muelleri,0.5,minimum height,m,78,81
Austrostipa multispiculis,0.5,minimum height,m,78,81
Austrostipa nodosa,0.5,minimum height,m,78,81
Austrostipa nullarborensis,0.5,minimum height,m,78,81
Austrostipa petraea,0.5,minimum height,m,78,81
Austrostipa verticillata,0.5,minimum height,m,78,81
Bothriochloa bladhii,0.5,minimum height,m,78,81
Bothriochloa bladhii subsp. bladhii,0.5,minimum height,m,78,81
Capillipedium parviflorum,0.5,minimum height,m,78,81
Deyeuxia apsleyensis,0.5,minimum height,m,78,81
Deyeuxia lawrencei,0.5,minimum height,m,78,81
Deyeuxia pungens,0.5,minimum height,m,78,81
Dichelachne crinita,0.5,minimum height,m,78,81
Dimeria chloridiformis,0.5,minimum height,m,78,81
Echinochloa elliptica,0.5,minimum height,m,78,81
Echinochloa telmatophila,0.5,minimum height,m,78,81
Elionurus citreus,0.5,minimum height,m,78,81
Eragrostis schultzii,0.5,minimum height,m,78,81
Eriachne insularis,0.5,minimum height,m,78,81
Eriachne triseta,0.5,minimum height,m,78,81
Hookerochloa eriopoda,0.5,minimum height,m,78,81
Ischaemum australe,0.5,minimum height,m,78,81
Ischaemum australe var. arundinaceum,0.5,minimum height,m,78,81
Ischaemum australe var. australe,0.5,minimum height,m,78,81
Ischaemum australe var. villosum,0.5,minimum height,m,78,81
Ischaemum triticeum,0.5,minimum height,m,78,81
Paspalidium spartellum,0.5,minimum height,m,78,81
Pseudopogonatherum irritans,0.5,minimum height,m,78,81
Sporobolus elongatus,0.5,minimum height,m,78,81
Tetrarrhena juncea,0.5,minimum height,m,78,81
Triodia angusta,0.5,minimum height,m,78,81
Triodia bitextura,0.5,minimum height,m,78,81
Triodia bromoides,0.5,minimum height,m,78,81
Triodia helmsii,0.5,minimum height,m,78,81
Triodia inaequiloba,0.5,minimum height,m,78,81
Triodia lanata,0.5,minimum height,m,78,81
Triodia mitchellii,0.5,minimum height,m,78,81
Whiteochloa cymbiformis,0.5,minimum height,m,78,81
Yakirra nulla,0.5,minimum height,m,78,81
Festuca muelleri,0.53,minimum height,m,78,81
Deyeuxia ramosa,0.55,minimum height,m,78,81
Eragrostis rigidiuscula,0.55,minimum height,m,78,81
Germainia truncatiglumis,0.55,minimum height,m,78,81
Hookerochloa hookeriana,0.55,minimum height,m,78,81
Austrostipa curticoma,0.6,minimum height,m,78,81
Austrostipa densiflora,0.6,minimum height,m,78,81
Austrostipa eremophila,0.6,minimum height,m,78,81
Austrostipa juncifolia,0.6,minimum height,m,78,81
Austrostipa juncifolia subsp. Southern,0.6,minimum height,m,78,81
Austrostipa platychaeta,0.6,minimum height,m,78,81
Austrostipa pubinodis,0.6,minimum height,m,78,81
Austrostipa rudis,0.6,minimum height,m,78,81
Austrostipa rudis subsp. australis,0.6,minimum height,m,78,81
Austrostipa rudis subsp. nervosa,0.6,minimum height,m,78,81
Chionochloa frigida,0.6,minimum height,m,78,81
Deyeuxia brachyathera,0.6,minimum height,m,78,81
Deyeuxia mckiei,0.6,minimum height,m,78,81
Deyeuxia scaberula,0.6,minimum height,m,78,81
Dichanthium fecundum,0.6,minimum height,m,78,81
Enteropogon dolichostachyus,0.6,minimum height,m,78,81
Eragrostis megalosperma,0.6,minimum height,m,78,81
Eragrostis sterilis,0.6,minimum height,m,78,81
Eriachne nervosa,0.6,minimum height,m,78,81
Eriachne tenuiculmis,0.6,minimum height,m,78,81
Hyparrhenia filipendula,0.6,minimum height,m,78,81
Ischaemum barbatum,0.6,minimum height,m,78,81
Lachnagrostis scabra,0.6,minimum height,m,78,81
Lachnagrostis scabra subsp. curviseta,0.6,minimum height,m,78,81
Leptochloa fusca,0.6,minimum height,m,78,81
Leptochloa fusca subsp. fusca,0.6,minimum height,m,78,81
Leptochloa fusca subsp. muelleri,0.6,minimum height,m,78,81
Leptochloa neesii,0.6,minimum height,m,78,81
Rytidosperma diemenicum,0.6,minimum height,m,78,81
Setaria australiensis,0.6,minimum height,m,78,81
Setaria oplismenoides,0.6,minimum height,m,78,81
Sporobolus laxus,0.6,minimum height,m,78,81
Thellungia advena,0.6,minimum height,m,78,81
Triodia danthonioides,0.6,minimum height,m,78,81
Triodia dielsii,0.6,minimum height,m,78,81
Triodia epactia,0.6,minimum height,m,78,81
Triodia longiceps,0.6,minimum height,m,78,81
Triodia prona,0.6,minimum height,m,78,81
