species_name,trait,units,value
Acacia lineolata,seed length maximum,mm,4
Acacia brumalis,seed length maximum,mm,5
Acacia ingramii,seed length maximum,mm,5
Acacia debilis,seed length maximum,,
Acacia cerastes,seed length maximum,,
Acacia disticha,seed length maximum,mm,4
Acacia leptostachya,seed length maximum,mm,4
Acacia distans,seed length maximum,mm,6
Acacia dissona,seed length maximum,mm,4.5
Acacia dissimilis,seed length maximum,mm,4
Acacia diminuta,seed length maximum,mm,5
Acacia disparrima,seed length maximum,mm,6
Acacia grisea,seed length maximum,mm,3
Acacia dimidiata,seed length maximum,mm,7.5
Acacia cardiophylla,seed length maximum,,
Acacia anaticeps,seed length maximum,mm,14
Acacia jonesii,seed length maximum,,
Acacia adenogonia,seed length maximum,mm,6.5
Acacia anastema,seed length maximum,mm,5.5
Acacia didyma,seed length maximum,mm,4.5
Acacia amoena,seed length maximum,mm,5
Acacia desmondii,seed length maximum,mm,4.5
Acacia desertorum,seed length maximum,mm,4.5
Acacia nuperrima,seed length maximum,mm,7.5
Acacia notabilis,seed length maximum,mm,7
Acacia nova-anglica,seed length maximum,,
Acacia nivea,seed length maximum,,
Acacia densiflora,seed length maximum,mm,3
Acacia nitidula,seed length maximum,mm,3
Acacia nilotica subsp indica,seed length maximum,,
Acacia nigripilosa,seed length maximum,mm,4
Acacia nigricans,seed length maximum,mm,3
Acacia deltoidea,seed length maximum,mm,5
Acacia newbeyi,seed length maximum,mm,2.5
Acacia infecunda,seed length maximum,,
Acacia brownii,seed length maximum,,
Acacia deficiens,seed length maximum,mm,4
Acacia everistii,seed length maximum,,
Acacia deanei,seed length maximum,,
Acacia dealbata,seed length maximum,,
Acacia nana,seed length maximum,mm,4
Acacia myrtifolia,seed length maximum,mm,4.5
Acacia murrayana,seed length maximum,mm,5.5
Acacia mutabilis,seed length maximum,mm,4
Acacia multistipulosa,seed length maximum,mm,4
Acacia multispicata,seed length maximum,mm,4
Acacia adunca,seed length maximum,mm,6
Acacia mountfordiae,seed length maximum,mm,3
Acacia mucronata,seed length maximum,mm,5
Acacia mooreana,seed length maximum,mm,4
Acacia monticola,seed length maximum,mm,6.2
Acacia anceps,seed length maximum,mm,6
Acacia adoxa,seed length maximum,mm,4
Acacia curvinervia,seed length maximum,mm,5.5
Acacia anarthros,seed length maximum,mm,4
Acacia dictyophleba,seed length maximum,mm,4
Acacia flavescens,seed length maximum,mm,7
Acacia filipes,seed length maximum,mm,3
Acacia jackesiana,seed length maximum,mm,5.4
Acacia ixodes,seed length maximum,mm,4
Acacia hexaneura,seed length maximum,mm,3.5
Acacia hilliana,seed length maximum,mm,5.5
Acacia basedowii,seed length maximum,,
Acacia intricata,seed length maximum,mm,2.9
Acacia insolita,seed length maximum,mm,4
Acacia menzelii,seed length maximum,mm,4
Acacia merinthophora,seed length maximum,mm,4
Acacia cheelii,seed length maximum,mm,6.7
Acacia affin trachycarpa,seed length maximum,,
Acacia excentrica,seed length maximum,,
Acacia abbatiana,seed length maximum,mm,3.2
Acacia guinetii,seed length maximum,mm,3
Acacia ancistrocarpa x trachycarpa,seed length maximum,,
Acacia caroleae,seed length maximum,mm,4.5
Acacia grasbyi,seed length maximum,mm,9
Acacia ancistrocarpa,seed length maximum,mm,7
Acacia cuspidifolia,seed length maximum,mm,7.5
Acacia longipedunculata,seed length maximum,mm,4
Acacia longifolia,seed length maximum,mm,6
Acacia flavipila,seed length maximum,,
Acacia flagelliformis,seed length maximum,,
Acacia ampliata,seed length maximum,mm,6
Acacia ampliceps,seed length maximum,mm,6.5
Acacia latifolia,seed length maximum,mm,4.7
Acacia glaucoptera,seed length maximum,mm,3.5
Acacia chrysopoda,seed length maximum,,
Acacia kulnurensis,seed length maximum,,
Acacia kochii,seed length maximum,mm,5
Acacia leucoclada,seed length maximum,,
Acacia arbiana,seed length maximum,,
Acacia delibrata,seed length maximum,mm,5
Acacia extensa,seed length maximum,mm,5
Acacia exocarpoides,seed length maximum,mm,6
Acacia exilis,seed length maximum,mm,5
Acacia browniana,seed length maximum,mm,4
Acacia cuthbertsonii,seed length maximum,mm,9
Acacia glaucocarpa,seed length maximum,,
Acacia leucolobia,seed length maximum,mm,5
Acacia kimberleyensis,seed length maximum,mm,6
Acacia gladiiformis,seed length maximum,mm,5
Acacia andrewsii,seed length maximum,mm,5
Acacia gunnii,seed length maximum,mm,3
Acacia cyperophylla,seed length maximum,mm,10.5
Acacia adsurgens,seed length maximum,mm,4.5
Acacia floydii,seed length maximum,mm,6
Acacia adnata,seed length maximum,mm,2.5
Acacia glaucocaesia,seed length maximum,,
Acacia excelsa,seed length maximum,mm,6
Acacia alexandri,seed length maximum,mm,4
Acacia glandulicarpa,seed length maximum,mm,3
Acacia gittinsii,seed length maximum,,
Acacia amputata,seed length maximum,mm,2
Acacia bulgaensis,seed length maximum,mm,5
Acacia latzii,seed length maximum,mm,5.5
Acacia latisepala,seed length maximum,,
Acacia latipes,seed length maximum,mm,3.7
Acacia glutinosissima,seed length maximum,mm,4.5
Acacia evenulosa,seed length maximum,mm,2.5
Acacia cylindrica,seed length maximum,mm,4
Acacia kingiana,seed length maximum,,
Acacia heteroclita,seed length maximum,mm,6
Acacia kerryana,seed length maximum,,
Acacia gillii,seed length maximum,mm,6
Acacia inophloia,seed length maximum,mm,3.5
Acacia albizioides,seed length maximum,mm,10
Acacia benthamii,seed length maximum,,
Acacia lycopodiifolia,seed length maximum,mm,6
Acacia anceps x nematophylla,seed length maximum,mm,5
Acacia baileyana,seed length maximum,,
Acacia hippuroides,seed length maximum,mm,4
Acacia heteroneura,seed length maximum,mm,5.5
Acacia inops,seed length maximum,,
Acacia forsythii,seed length maximum,mm,5
Acacia yirrkallensis,seed length maximum,mm,3.5
Acacia ancistrophylla,seed length maximum,mm,3.5
Acacia aemula,seed length maximum,mm,5
Acacia gregorii,seed length maximum,mm,3
Acacia gloeotricha,seed length maximum,mm,4.5
Acacia ammophila,seed length maximum,mm,10
Acacia amentifera,seed length maximum,,
Acacia affin penninervis,seed length maximum,mm,5
Acacia denticulosa,seed length maximum,mm,4
Acacia galeata,seed length maximum,mm,7.5
Acacia intorta,seed length maximum,mm,7
Acacia ingrata,seed length maximum,mm,6
Acacia fimbriata,seed length maximum,mm,5
Acacia filifolia,seed length maximum,mm,3
Acacia ammobia,seed length maximum,mm,4
Acacia gonocarpa,seed length maximum,,
Acacia cyclops,seed length maximum,mm,7
Acacia amanda,seed length maximum,mm,7.5
Acacia galioides,seed length maximum,mm,5
Acacia amblygona,seed length maximum,mm,3
Acacia flexifolia,seed length maximum,mm,5
Acacia chinchillensis,seed length maximum,,
Acacia dawsonii,seed length maximum,,
Acacia gardneri,seed length maximum,mm,4.5
Acacia dangarensis,seed length maximum,,
Acacia affin jennerae,seed length maximum,mm,5
Acacia amblyophylla,seed length maximum,mm,7
Acacia aestivalis,seed length maximum,mm,9
Acacia dermatophylla,seed length maximum,mm,5
Acacia chisholmii,seed length maximum,mm,4.5
Acacia affin baxteri,seed length maximum,mm,4
Acacia dallachiana,seed length maximum,mm,4
Acacia alaticaulis,seed length maximum,,
Acacia affin multispicata,seed length maximum,mm,2.5
Acacia fagonioides,seed length maximum,mm,4
Acacia demissa,seed length maximum,mm,9
Acacia alpina,seed length maximum,mm,5
Acacia chippendalei,seed length maximum,mm,4
Acacia dempsteri,seed length maximum,mm,4
Acacia gilesiana,seed length maximum,mm,6
Acacia delphina,seed length maximum,mm,4
Acacia alcockii,seed length maximum,mm,6
Acacia daweana,seed length maximum,mm,3
Acacia alleniana,seed length maximum,mm,5.5
Acacia chrysochaeta,seed length maximum,mm,5
Acacia delicatula,seed length maximum,,
Acacia retivenea,seed length maximum,mm,6
Acacia affin microbotrya,seed length maximum,mm,6
Acacia argyrophylla,seed length maximum,mm,7
Acacia atkinsiana,seed width minimum,,
Acacia craspedocarpa,seed width minimum,mm,6
Acacia cracentis,seed width minimum,,
Acacia conjunctifolia,seed width minimum,,
Acacia campylophylla,seed width minimum,,
Acacia cambagei,seed width minimum,,
Acacia calyculata,seed width minimum,,
Acacia calcarata,seed width minimum,,
Acacia calcicola,seed width minimum,,
Acacia calamifolia,seed width minimum,,
Acacia calantha,seed width minimum,,
Acacia caesiella,seed width minimum,,
Acacia caerulescens,seed width minimum,,
Acacia bynoeana,seed width minimum,,
Acacia burkittii,seed width minimum,mm,3
Acacia burbidgeae,seed width minimum,,
Acacia betchei,seed width minimum,,
Acacia baueri,seed width minimum,,
Acacia barakulensis,seed width minimum,,
Acacia auricoma,seed width minimum,,
Acacia cochlocarpa,seed width minimum,,
Acacia clydonophora,seed width minimum,,
Acacia cochlearis,seed width minimum,,
Acacia cognata,seed width minimum,,
Acacia aspera,seed width minimum,,
Acacia clelandii,seed width minimum,mm,3
Acacia chamaeleon,seed width minimum,,
Acacia courtii,seed width minimum,,
Acacia continua,seed width minimum,,
Acacia consobrina,seed width minimum,,
Acacia consanguinea,seed width minimum,,
Acacia congesta,seed width minimum,,
Acacia complanata,seed width minimum,,
Acacia comans,seed width minimum,,
Acacia cataractae,seed width minimum,,
Acacia cassicula,seed width minimum,,
Acacia brachybotrya,seed width minimum,,
Acacia boormanii,seed width minimum,,
Acacia colei,seed width minimum,,
Acacia chapmanii,seed width minimum,,
Acacia ausfeldii,seed width minimum,,
Acacia binata,seed width minimum,,
Acacia conferta,seed width minimum,,
Acacia assimilis,seed width minimum,,
Acacia arrecta,seed width minimum,,
Acacia clunies-rossiae,seed width minimum,,
Acacia citrinoviridis,seed width minimum,,
Acacia arafurica,seed width minimum,,
Acacia aprica,seed width minimum,,
Acacia colletioides,seed width minimum,,
Acacia axillaris,seed width minimum,,
Acacia beckleri,seed width minimum,,
Acacia chartacea,seed width minimum,,
Acacia cowaniana,seed width minimum,,
Acacia buxifolia,seed width minimum,,
Acacia concolorans,seed width minimum,,
Acacia bivenosa,seed width minimum,,
Acacia binervata,seed width minimum,,
Acacia ascendens,seed width minimum,,
Acacia citriodora,seed width minimum,,
Acacia chrysotricha,seed width minimum,,
Acacia covenyi,seed width minimum,,
Acacia baeuerlenii,seed width minimum,,
Acacia celsa,seed width minimum,mm,2
Acacia carens,seed width minimum,,
Acacia biflora,seed width minimum,,
Acacia bifaria,seed width minimum,,
Acacia brunioides,seed width minimum,,
Acacia costiniana,seed width minimum,,
Acacia blakelyi,seed width minimum,,
Acacia bidentata,seed width minimum,,
Acacia beauverdiana,seed width minimum,,
Acacia baxteri,seed width minimum,,
Acacia coriacea,seed width minimum,,
Acacia costata,seed width minimum,,
Acacia balsamea,seed width minimum,,
Acacia ayersiana,seed width minimum,mm,3
Acacia awestoniana,seed width minimum,,
Acacia coolgardiensis,seed width minimum,,
Acacia auronitens,seed width minimum,,
Acacia caesariata,seed width minimum,,
Acacia celastrifolia,seed width minimum,,
Acacia aulacophylla,seed width minimum,,
Acacia botrydion,seed width minimum,,
Acacia confluens,seed width minimum,,
Acacia arcuatilis,seed width minimum,,
Acacia asepala,seed width minimum,,
Acacia ashbyae,seed width minimum,,
Acacia argutifolia,seed width minimum,,
Acacia argyraea,seed width minimum,,
Acacia araneosa,seed width minimum,,
Acacia catenulata,seed width minimum,mm,2
Acacia blaxellii,seed width minimum,,
Acacia cedroides,seed width minimum,,
Acacia armillata,seed width minimum,,
Acacia aristulata,seed width minimum,,
Acacia brachyclada,seed width minimum,,
Acacia bancroftiorum,seed width minimum,,
Acacia cincinnata,seed width minimum,,
Acacia barringtonensis,seed width minimum,,
Acacia cavealis,seed width minimum,,
Acacia cowleana,seed width minimum,,
Acacia chrysella,seed width minimum,,
Acacia barattensis,seed width minimum,,
Acacia chrysocephala,seed width minimum,,
Acacia brachystachya,seed width minimum,mm,3
Acacia arida,seed width minimum,,
Acacia bracteolata,seed width minimum,,
Acacia brachyphylla,seed width minimum,,
Acacia barbinervis,seed width minimum,,
Acacia argyrotricha,seed width minimum,mm,1.7
Acacia brachypoda,seed width minimum,,
Acacia unguicula,seed width minimum,,
Acacia carneorum,seed width minimum,,
Acacia camptoclada,seed width minimum,,
Acacia asparagoides,seed width minimum,,
Acacia bakeri,seed width minimum,,
Acacia brachycarpa,seed width minimum,,
Acacia argyrodendron,seed width minimum,,
Acacia sinuata,seed width minimum,,
Acacia tysonii,seed width minimum,,
Acacia umbellata,seed width minimum,,
Acacia robinae,seed width minimum,,
Acacia rossei,seed width minimum,,
Acacia gibbosa,seed width minimum,,
Acacia georgensis,seed width minimum,,
Acacia tetanophylla,seed width minimum,,
Acacia tessellata,seed width minimum,,
Acacia sessilispica,seed width minimum,,
Acacia sericoflora,seed width minimum,,
Acacia sericata,seed width minimum,,
Acacia semitrullata,seed width minimum,,
Acacia sedifolia,seed width minimum,,
Acacia semiaurea,seed width minimum,,
Acacia scopulorum,seed width minimum,mm,1.5
Acacia sclerosperma,seed width minimum,,
Acacia rubricola,seed width minimum,,
Acacia rubida,seed width minimum,,
Acacia roycei,seed width minimum,,
Acacia rothii,seed width minimum,,
Acacia rostellata,seed width minimum,,
Acacia rostellifera,seed width minimum,,
Acacia rivalis,seed width minimum,,
Acacia rigida,seed width minimum,,
Acacia neriifolia,seed width minimum,,
Acacia nematophylla,seed width minimum,,
Acacia moirii,seed width minimum,,
Acacia mitodes,seed width minimum,,
Acacia mitchellii,seed width minimum,,
Acacia minyura,seed width minimum,mm,2
Acacia minutifolia,seed width minimum,,
Acacia manipularis,seed width minimum,,
Acacia kalgoorliensis,seed width minimum,,
Acacia juncifolia,seed width minimum,,
Acacia johannis,seed width minimum,,
Acacia jibberdingensis,seed width minimum,,
Acacia genistifolia,seed width minimum,,
Acacia gemina,seed width minimum,,
Acacia gelasina,seed width minimum,,
Acacia frigescens,seed width minimum,,
Acacia enervia,seed width minimum,,
Acacia empelioclada,seed width minimum,,
Acacia elsherana,seed width minimum,,
Acacia elongata,seed width minimum,,
Acacia elata,seed width minimum,,
Acacia echinula,seed width minimum,,
Acacia cana,seed width minimum,,
Acacia hammondii,seed width minimum,,
Acacia halliana,seed width minimum,,
Acacia pyrifolia,seed width minimum,,
Acacia acradenia,seed width minimum,,
Acacia acellerata,seed width minimum,,
Acacia acanthoclada,seed width minimum,mm,4
Acacia abbreviata,seed width minimum,,
Acacia abrupta,seed width minimum,,
Acacia quadrilateralis,seed width minimum,,
Acacia perangusta,seed width minimum,,
Acacia oxycedrus,seed width minimum,,
Acacia williamsonii,seed width minimum,,
Acacia willdenowiana,seed width minimum,,
Acacia wilcoxii,seed width minimum,,
Acacia wilhelmiana,seed width minimum,,
Acacia wattsiana,seed width minimum,,
Acacia websteri,seed width minimum,,
Acacia whibleyana,seed width minimum,,
Acacia whitei,seed width minimum,,
Acacia wickhamii,seed width minimum,,
Acacia wardellii,seed width minimum,,
Acacia wanyu,seed width minimum,,
Acacia volubilis,seed width minimum,,
Acacia viscidula,seed width minimum,,
Acacia vestita,seed width minimum,,
Acacia verticillata,seed width minimum,,
Acacia verricula,seed width minimum,,
Acacia veronica,seed width minimum,,
Acacia verniciflua,seed width minimum,,
Acacia vassalii,seed width minimum,,
Acacia venulosa,seed width minimum,,
Acacia varia,seed width minimum,,
Acacia validinervia,seed width minimum,,
Acacia valida,seed width minimum,,
Acacia urophylla,seed width minimum,,
Acacia unifissilis,seed width minimum,,
Acacia undulifolia,seed width minimum,,
Acacia undosa,seed width minimum,,
Acacia undoolyana,seed width minimum,,
Acacia uncinella,seed width minimum,,
Acacia uncinata,seed width minimum,,
Acacia uliginosa,seed width minimum,,
Acacia ulicina,seed width minimum,,
Acacia ulicifolia,seed width minimum,,
Acacia tumida,seed width minimum,mm,2
Acacia trulliformis,seed width minimum,,
Acacia truncata,seed width minimum,,
Acacia trigonophylla,seed width minimum,,
Acacia tetragonophylla,seed width minimum,,
Acacia tetragonocarpa,seed width minimum,,
Acacia teretifolia,seed width minimum,,
Acacia terminalis,seed width minimum,mm,3
Acacia tephrina,seed width minimum,,
Acacia tenuissima,seed width minimum,,
Acacia tenuispica,seed width minimum,,
Acacia tenuior,seed width minimum,,
Acacia telmica,seed width minimum,,
Acacia tenuinervis,seed width minimum,,
Acacia tayloriana,seed width minimum,,
Acacia synoria,seed width minimum,mm,1
Acacia tabula,seed width minimum,,
Acacia tarculensis,seed width minimum,,
Acacia sulcata,seed width minimum,,
Acacia subtilinervis,seed width minimum,,
Acacia subtessarogona,seed width minimum,mm,3
Acacia subternata,seed width minimum,,
Acacia subsessilis,seed width minimum,,
Acacia subracemosa,seed width minimum,,
Acacia subrigida,seed width minimum,,
Acacia subporosa,seed width minimum,,
Acacia sublanata,seed width minimum,,
Acacia subflexuosa,seed width minimum,,
Acacia suberosa,seed width minimum,,
Acacia subcaerulea,seed width minimum,,
Acacia suaveolens,seed width minimum,,
Acacia strongylophylla,seed width minimum,,
Acacia striatifolia,seed width minimum,,
Acacia stenoptera,seed width minimum,,
Acacia siculiformis,seed width minimum,,
Acacia setulifera,seed width minimum,,
Acacia sessilis,seed width minimum,,
Acacia sertiformis,seed width minimum,,
Acacia sericocarpa,seed width minimum,,
Acacia imbricata,seed width minimum,,
Acacia hystrix,seed width minimum,,
Acacia semilunata,seed width minimum,,
Acacia semirigida,seed width minimum,,
Acacia semibinervia,seed width minimum,,
Acacia semicircinalis,seed width minimum,,
Acacia seclusa,seed width minimum,,
Acacia sclerophylla,seed width minimum,,
Acacia salicina,seed width minimum,,
Acacia saliciformis,seed width minimum,,
Acacia sabulosa,seed width minimum,,
Acacia ryaniana,seed width minimum,,
Acacia ruppii,seed width minimum,,
Acacia rupicola,seed width minimum,,
Acacia harpophylla,seed width minimum,,
Acacia harveyi,seed width minimum,,
Acacia handonis,seed width minimum,,
Acacia anthochaera,seed width minimum,,
Acacia anomala,seed width minimum,,
Acacia hamersleyensis,seed width minimum,,
Acacia rigescens,seed width minimum,,
Acacia rigens,seed width minimum,,
Acacia retinodes,seed width minimum,,
Acacia georginae,seed width minimum,,
Acacia pycnocephala,seed width minimum,,
Acacia pulviniformis,seed width minimum,,
Acacia ptychoclada,seed width minimum,,
Acacia pterocaulon,seed width minimum,,
Acacia porcata,seed width minimum,,
Acacia polystachya,seed width minimum,,
Acacia polyadenia,seed width minimum,,
Acacia poliochroa,seed width minimum,,
Acacia pilligaensis,seed width minimum,,
Acacia piligera,seed width minimum,,
Acacia phlebopetala,seed width minimum,,
Acacia phlebophylla,seed width minimum,,
Acacia pickardii,seed width minimum,,
Acacia pharangites,seed width minimum,,
Acacia phasmoides,seed width minimum,,
Acacia phlebocarpa,seed width minimum,,
Acacia phaeocalyx,seed width minimum,,
Acacia petraea,seed width minimum,,
Acacia peuce,seed width minimum,mm,4
Acacia perryi,seed width minimum,,
Acacia pentadenia,seed width minimum,,
Acacia pellita,seed width minimum,,
Acacia pedleyi,seed width minimum,,
Acacia pedina,seed width minimum,,
Acacia elachantha,seed width minimum,,
Acacia effusa,seed width minimum,,
Acacia parvipinnula,seed width minimum,,
Acacia palustris,seed width minimum,,
Acacia pallidifolia,seed width minimum,,
Acacia pachypoda,seed width minimum,,
Acacia pachyphylla,seed width minimum,,
Acacia pachyphloia,seed width minimum,,
Acacia dolichophylla,seed width minimum,,
Acacia donaldsonii,seed width minimum,,
Acacia oswaldii,seed width minimum,,
Acacia oshanesii,seed width minimum,,
Acacia ommatosperma,seed width minimum,,
Acacia nodiflora,seed width minimum,,
Acacia neurophylla,seed width minimum,,
Acacia nervosa,seed width minimum,,
Acacia nanopravissima,seed width minimum,,
Acacia nanodealbata,seed width minimum,,
Acacia montana,seed width minimum,,
Acacia mollifolia,seed width minimum,,
Acacia mimula,seed width minimum,,
Acacia mimica,seed width minimum,,
Acacia midgleyi,seed width minimum,mm,2
Acacia microneura,seed width minimum,,
Acacia microsperma,seed width minimum,,
Acacia microcephala,seed width minimum,,
Acacia microcarpa,seed width minimum,,
Acacia microcalyx,seed width minimum,,
Acacia melleodora,seed width minimum,,
Acacia meisneri,seed width minimum,,
Acacia melanoxylon,seed width minimum,,
Acacia mearnsii,seed width minimum,,
Acacia megacephala,seed width minimum,,
Acacia maxwellii,seed width minimum,,
Acacia matthewii,seed width minimum,,
Acacia masliniana,seed width minimum,,
Acacia marramamba,seed width minimum,,
Acacia maranoensis,seed width minimum,,
Acacia maidenii,seed width minimum,,
Acacia maconochieana,seed width minimum,,
Acacia mabellae,seed width minimum,,
Acacia lysiphloia,seed width minimum,,
Acacia luteola,seed width minimum,,
Acacia lunata,seed width minimum,,
Acacia lullfitziorum,seed width minimum,,
Acacia lucasii,seed width minimum,,
Acacia loxophylla,seed width minimum,,
Acacia loroloba,seed width minimum,,
Acacia longispinea,seed width minimum,mm,3
Acacia longissima,seed width minimum,,
Acacia longispicata,seed width minimum,,
Acacia linarioides,seed width minimum,,
Acacia castanostegia,seed width minimum,,
Acacia leprosa,seed width minimum,,
Acacia lentiginea,seed width minimum,,
Acacia leiophylla,seed width minimum,,
Acacia leioderma,seed width minimum,,
Acacia leichhardtii,seed width minimum,,
Acacia legnota,seed width minimum,,
Acacia lauta,seed width minimum,,
Acacia lazaridis,seed width minimum,,
Acacia kettlewelliae,seed width minimum,,
Acacia kenneallyi,seed width minimum,,
Acacia kempeana,seed width minimum,,
Acacia kelleri,seed width minimum,,
Acacia blayana,seed width minimum,,
Acacia jucunda,seed width minimum,,
Acacia julifera,seed width minimum,,
Acacia jennerae,seed width minimum,,
Acacia jensenii,seed width minimum,,
Acacia jasperensis,seed width minimum,,
Acacia jamesiana,seed width minimum,,
Acacia jacksonioides,seed width minimum,,
Acacia incongesta,seed width minimum,,
Acacia incrassata,seed width minimum,,
Acacia incurva,seed width minimum,,
Acacia inceana,seed width minimum,,
Acacia inamabilis,seed width minimum,,
Acacia imparilis,seed width minimum,,
Acacia idiomorpha,seed width minimum,,
Acacia hylonoma,seed width minimum,mm,3.5
Acacia aphanoclada,seed width minimum,,
Acacia dodonaeifolia,seed width minimum,,
Acacia anfractuosa,seed width minimum,,
Acacia guymeri,seed width minimum,,
Acacia granitica,seed width minimum,,
Acacia gonoclada,seed width minimum,,
Acacia gnidium,seed width minimum,,
Acacia glaucissima,seed width minimum,,
Acacia gilbertii,seed width minimum,,
Acacia pygmaea,seed width minimum,,
Acacia froggattii,seed width minimum,,
Acacia fragilis,seed width minimum,,
Acacia forrestiana,seed width minimum,,
Acacia formidabilis,seed width minimum,,
Acacia floribunda,seed width minimum,,
Acacia flocktoniae,seed width minimum,,
Acacia filicifolia,seed width minimum,,
Acacia ferocior,seed width minimum,,
Acacia faucium,seed width minimum,mm,2
Acacia fauntleroyi,seed width minimum,,
Acacia fasciculifera,seed width minimum,,
Acacia farnesiana,seed width minimum,,
Acacia falciformis,seed width minimum,,
Acacia erioclada,seed width minimum,,
Acacia eremophila,seed width minimum,,
Acacia epacantha,seed width minimum,,
Acacia ensifolia,seed width minimum,,
Acacia enterocarpa,seed width minimum,,
Acacia pelophila,seed width minimum,,
Acacia pendula,seed width minimum,,
Acacia paula,seed width minimum,,
Acacia patagiata,seed width minimum,,
Acacia echinuliflora,seed width minimum,,
Acacia duriuscula,seed width minimum,,
Acacia durabilis,seed width minimum,,
Acacia dura,seed width minimum,,
Acacia dunnii,seed width minimum,,
Acacia drummondii,seed width minimum,,
Acacia drewiana,seed width minimum,,
Acacia drepanophylla,seed width minimum,mm,5
Acacia drepanocarpa,seed width minimum,,
Acacia douglasica,seed width minimum,mm,9
Acacia dorsenna,seed width minimum,,
Acacia dorothea,seed width minimum,,
Acacia doratoxylon,seed width minimum,,
Acacia oxyclada,seed width minimum,,
Acacia pachyacra,seed width minimum,,
Acacia dodonaeifolia x paradoxa,seed width minimum,,
Acacia divergens,seed width minimum,,
Acacia ditricha,seed width minimum,,
Acacia difformis,seed width minimum,,
Acacia difficilis,seed width minimum,mm,2
Acacia dielsii,seed width minimum,,
Acacia dietrichiana,seed width minimum,,
Acacia obovata,seed width minimum,,
Acacia obliquinervia,seed width minimum,,
Acacia dentifera,seed width minimum,,
Acacia depressa,seed width minimum,mm,1
Acacia daviesioides,seed width minimum,,
Acacia xanthina,seed width minimum,,
Acacia wilsonii,seed width minimum,,
Acacia wiseana,seed width minimum,,
Acacia x grayana,seed width minimum,,
Acacia williamsiana,seed width minimum,,
Acacia crassiuscula,seed width minimum,,
Acacia crassistipula,seed width minimum,,
Acacia crassicarpa,seed width minimum,mm,3
Acacia crassa,seed width minimum,,
Acacia convallium,seed width minimum,mm,2.5
Acacia constablei,seed width minimum,,
Acacia torticarpa,seed width minimum,,
Acacia leptophleba,seed width minimum,,
Acacia leptopetala,seed width minimum,,
Acacia carnosula,seed width minimum,,
Acacia cangaiensis,seed width minimum,,
Acacia caleyi,seed width minimum,,
Acacia burrowii,seed width minimum,,
Acacia burdekensis,seed width minimum,,
Acacia brassii,seed width minimum,,
Acacia brockii,seed width minimum,,
Acacia stenophylla,seed width minimum,,
Acacia stellaticeps,seed width minimum,,
Acacia blakei,seed width minimum,,
Acacia spongolitica,seed width minimum,,
Acacia spondylophylla,seed width minimum,,
Acacia bidwillii,seed width minimum,,
Acacia inaequilatera,seed width minimum,,
Acacia inaequiloba,seed width minimum,,
Acacia aureocrinita,seed width minimum,,
Acacia humifusa,seed width minimum,,
Acacia howittii,seed width minimum,,
Acacia hubbardiana,seed width minimum,,
Acacia huegelii,seed width minimum,,
Acacia parramattensis,seed width minimum,,
Acacia havilandiorum,seed width minimum,,
Acacia helicophylla,seed width minimum,,
Acacia hastulata,seed width minimum,,
Acacia aphylla,seed width minimum,,
Acacia applanata,seed width minimum,,
Acacia limbata,seed width minimum,,
Acacia angustissima,seed width minimum,mm,2.8
Acacia hamiltoniana,seed width minimum,,
Acacia olgana,seed width minimum,,
Acacia quadrimarginea,seed width minimum,,
Acacia affin quadrimarginea,seed width minimum,mm,5.5
Acacia affin resinosa,seed width minimum,mm,1.5
Acacia pycnostachya,seed width minimum,,
Acacia affin rigens,seed width minimum,mm,1.5
Acacia pycnantha,seed width minimum,,
Acacia pulchella,seed width minimum,,
Acacia acutata,seed width minimum,,
Acacia aculeiformis,seed width minimum,,
Acacia acuminata,seed width minimum,mm,1.5
Acacia aculeatissima,seed width minimum,,
Acacia acuaria,seed width minimum,,
Acacia acrionastes,seed width minimum,,
Acacia prismifolia,seed width minimum,,
Acacia aciphylla,seed width minimum,,
Acacia acoma,seed width minimum,,
Acacia acinacea,seed width minimum,,
Acacia pravifolia,seed width minimum,,
Acacia acanthaster,seed width minimum,,
Acacia praemorsa,seed width minimum,,
Acacia praetermissa,seed width minimum,,
Acacia praelongata,seed width minimum,,
Acacia warramaba,seed width minimum,,
Acacia polybotrya,seed width minimum,,
Acacia muelleriana,seed width minimum,,
Acacia mackeyana,seed width minimum,,
Acacia leiocalyx,seed width minimum,,
Acacia imitans,seed width minimum,,
Acacia hemiteles,seed width minimum,,
Acacia zatrichota,seed width minimum,,
Acacia ericifolia,seed width minimum,,
Acacia maitlandii,seed width minimum,,
Acacia eremaea,seed width minimum,,
Acacia epedunculata,seed width minimum,,
Acacia ephedroides,seed width minimum,,
Acacia penninervis,seed width minimum,,
Acacia pennata subsp kerrii,seed width minimum,mm,6
Acacia horridula,seed width minimum,,
Acacia hopperiana,seed width minimum,mm,1.5
Acacia clandullensis,seed width minimum,,
Acacia clarksoniana,seed width minimum,,
Acacia pataczekii,seed width minimum,,
Acacia truculenta,seed width minimum,,
Acacia translucens,seed width minimum,,
Acacia paraneura,seed width minimum,mm,2.5
Acacia pachycarpa,seed width minimum,,
Acacia oxycedrus x sophorae,seed width minimum,,
Acacia torulosa,seed width minimum,,
Acacia toondulya,seed width minimum,,
Acacia tolmerensis,seed width minimum,,
Acacia tindaleae,seed width minimum,,
Acacia orthotricha,seed width minimum,,
Acacia orthocarpa,seed width minimum,,
Acacia orbifolia,seed width minimum,,
