species,seed_mass
Ranunculus gunnianus,2.1368
Ranunculus hamatosetosus,0.7096
Ranunculus inundatus,0.596
Ranunculus lappaceus,2.7941
Ranunculus millanii,0.9648
Ranunculus muelleri,1.4172
Ranunculus nanus,0.984
Ranunculus pachycarpus,1.1548
Ranunculus pascuinus,2.16
Ranunculus pentandrus,0.7484
Ranunculus pentandrus,0.5248
Ranunculus robertsonii,0.6304
Ranunculus scapiger,1.202
Ranunculus sessiliflorus,0.3
Ranunculus sessiliflorus,0.33508
Ranunculus victoriensis,2.597
Regelia ciliata,1.15
Regelia cymbifolia,0.6124
Regelia inops,1.3
Regelia megacephala,7.40144
Regelia velutina,3.1569
Rhagodia baccata,0.666
Rhagodia candolleana,1.6868
Rhagodia crassifolia,1.4904
Rhagodia parabolica,0.846
Rhagodia preissii,2.3512
Rhagodia preissii,1.10008
Rhagodia spinescens,2.4
Rhamnus napalensis,11.832
Rhamphicarpa australiensis,0.016
Rhaphidophora australasica,0.18
Rhizophora stylosa,32835
Rhodamnia acuminata,1.34
Rhodamnia argentea,16.9776
Rhodamnia rubescens,3.7976
Rhodamnia spongiosa,3
Rhodanthe anthemoides,0.82
Rhodanthe charsleyae,1.77948
Rhodanthe chlorocephala,2.0984
Rhodanthe chlorocephala,5.2452
Rhodanthe chlorocephala,1.37
Rhodanthe citrina,0.0364
Rhodanthe corymbiflora,1.0002
Rhodanthe cremea,1.7928
Rhodanthe floribunda,0.39
Rhodanthe laevis,0.9548
Rhodanthe manglesii,0.8328
Rhodanthe maryonii,5.6552
Rhodanthe microglossa,0.5467
Rhodanthe moschata,0.588
Rhodanthe oppositifolia,1.03
Rhodanthe polygalifolia,1.3884
Rhodanthe psammophila,0.5648
Rhodanthe pygmaea,1.7742
Rhodanthe pyrethrum,0.05292
Rhodanthe spicata,0.9888
Rhodanthe stricta,2.3
Rhodanthe stuartiana,0.5254
Rhodanthe tietkensii,0.2112
Rhodanthe troedelii,2.2308
Rhodanthe uniflora,1.38028
Rhodomyrtus psidioides,5.88316
Rhodomyrtus sericea,1.2
Rhodomyrtus trineura,1.1772
Rhodomyrtus trineura,1.1428
Rhodosphaera rhodanthema,448.8708
Rhynchospora corymbosa,3.338
Rhynchospora pterochaeta,0.5744
Rhynchospora rubra,0.4816
Rhynchospora rugosa,1.3148
Rhynchospora rugosa,1.3706
Rhysotoechia robertsonii,296
Richea acerosa,0.1
Richea continentis,0.0648
Richea dracophylla,0.1824
Richea pandanifolia,0.099
Richea procera,0.132
Richea scoparia,0.26
Richea sprengelioides,0.16824
Richea victoriana,0.051
Ricinocarpos bowmanii,29.8114286
Ricinocarpos brevis,23.05
Ricinocarpos glaucus,12.4684
Ricinocarpos muricatus,18.9004
Ricinocarpos pinifolius,40.784
Rorippa cygnorum,0.37268
Rorippa eustylis,0.0436
Rorippa gigantea,0.5448
Rorippa laciniata,0.22132
Rotala diandra,0.095
Rotala mexicana,0.00384
Rotala occultiflora,0.01152
Rottboellia cochinchinensis,16.6551
Rourea minor,284
Roycea pycnophylloides,2.2
Rubus moluccanus,1.0176
Rubus moluccanus,0.85
Rubus niveus,1.1
Rubus parvifolius,1.3
Rubus probus,0.6032
Rubus rosifolius,0.4
Rumex bidens,1.8868
Rumex brownii,1.5
Rumex dumosus,2.45
Rumex tenax,1.1356
Ruppia maritima,0.8892
Ruppia megacarpa,5.2616
Rutidosis helichrysoides,0.255
Rutidosis heterogama,0.1352
Rutidosis leiolepis,0.4484
Rutidosis leptorrhynchoides,1.2
Rytidosperma auriculatum,1.684
Rytidosperma australe,0.2636
Rytidosperma nitens,0.2164
Rytidosperma nivicola,0.3016
Rytidosperma nudiflorum,1.275
Rytidosperma pallidum,1.2112
Rytidosperma pauciflorum,0.1208
Rytidosperma richardsonii,0.893
Rytidosperma setaceum,0.9568
Sacciolepis indica,0.2
Sacciolepis myosuroides,0.1576
Salvia plebeia,0.2
Samolus repens,0.0664
Santalum acuminatum,2544.4
Santalum album,97
Santalum lanceolatum,76.73
Santalum murrayanum,2987.96
Santalum spicatum,1556.12
Sarcocornia blackiana,0.22748
Sarcocornia quinqueflora,0.1696
Sarcomelicope simplicifolia,13
Sarcopteryx montana,94
Sarcotoechia lanceolata,160
Sarcotoechia serrata,300
Sarcozona bicarinata,0.0976
Sarcozona praecox,0.138
Sauropus macranthus,9
Scaevola aemula,2.6793
Scaevola albida,2.1724
Scaevola argentea,1.2388
Scaevola calendulacea,25.8
Scaevola crassifolia,12.43
Scaevola cunninghamii,17.544
Scaevola depauperata,30.9204
Scaevola eneabba,2.1415385
Scaevola hookeri,4.7536
Scaevola nitida,8.6654
Scaevola ovalifolia,6.42
Scaevola parvibarbata,8.4076
Scaevola pulchella,16.1952
Scaevola revoluta,1.1668
Scaevola spinescens,11.85
Scaevola taccada,91.91
Schefflera actinophylla,7.4
Schefflera elliptica,3.1
Schizachyrium brevifolium,0.3008
Schizachyrium fragile,2
Schizachyrium pachyarthron,3.1364
Schizomeria whitei,14.97
Schoenia ayersii,6.9848
Schoenia cassiniana,4.91
Schoenia filifolia,1.3846
Schoenoplectus litoralis,0.793
Schoenoplectus litoralis,0.9525
Schoenoplectus mucronatus,0.90288
Schoenoplectus pungens,1.812
Schoenoplectus pungens,2.6118
Schoenus apogon,0.326
Schoenus brevifolius,0.369
Schoenus calostachyus,3.852
Schoenus discifer,0.6076
Schoenus fluitans,0.1868
Schoenus imberbis,0.7196
Schoenus kennyi,1.8408
Schoenus latelaminatus,0.3741
Schoenus maschalinus,0.16
Schoenus melanostachys,0.5168
Schoenus nanus,0.10688
Schoenus nitens,0.562
Schoenus punctatus,0.7124
Schoenus sculptus,0.2172
Schoenus tesquorum,0.294
Schoenus turbinatus,1.8048
Schoenus villosus,0.6608
Scholtzia capitata,1.21688
Scholtzia laxiflora,3.4096
Scholtzia parviflora,0.92348
Scholtzia spatulata,1.31
Scholtzia uberiflora,2.5628
Scholtzia umbellifera,0.9544
Scirpus americanus,2.49
Scirpus articulatus,0.6
Scirpus cernuus,0.11
Scirpus fluviatilis,7.18
Scirpus lacustris,1.62
Scirpus polystachyus,0.1384
Scirpus setaceus,0.05
Scleranthus biflorus,0.44
Scleria ciliaris,6.702
Scleria lingulata,5.8176
Scleria lithosperma,6082.5772
Scleria polycarpa,7.9428
Scleria rugosa,1.8368
Sclerolaena bicornis,33.261
Sclerolaena bicornis,2.83
Sclerolaena bicornis,1.25
Sclerolaena birchii,16.7364
Sclerolaena blackiana,3.5576
Sclerolaena brachyptera,2.85
Sclerolaena calcarata,2.922
Sclerolaena clelandii,3.5852
Sclerolaena convexula,2.69
Sclerolaena cornishiana,20.45
Sclerolaena costata,5.676
Sclerolaena crenata,2.578
Sclerolaena cuneata,9.634
Sclerolaena decurrens,3.8804
Sclerolaena densiflora,4.46588
Sclerolaena deserticola,5.744
Sclerolaena diacantha,5.142
Sclerolaena eriacantha,16.1884
Sclerolaena glabra,3.279
Sclerolaena johnsonii,5.2584
Sclerolaena lanicuspis,3.624
Sclerolaena longicuspis,20.0436
Sclerolaena minuta,0.78
Sclerolaena muelleri,9.48
Sclerolaena muricata,1.56
Sclerolaena napiformis,11.6434
Sclerolaena obliquicuspis,5.4288
Sclerolaena parviflora,3.136
Sclerolaena tricuspis,9.0512
Sclerolaena ventricosa,8.0472
Scutellaria humilis,0.5675
Scutellaria mollis,0.6888
Sebaea albidiflora,0.01988
Selliera radicans,0.6206
Semecarpus australiensis,5000
Senecio anethifolius,0.5576
Senecio biserratus,0.202
Senecio brigalowensis,0.7176
Senecio campylocarpus,0.226
Senecio depressicola,0.2192
Senecio euclaensis,0.75
Senecio extensus,0.1904
Senecio garlandii,0.3756
Senecio gawlerensis,0.48784
Senecio glomeratus,0.118
Senecio glomeratus,0.0903
Senecio glossanthus,0.409
Senecio gregorii,3.178
Senecio gunnii,0.253
Senecio gypsicola,6.224
Senecio halophilus,0.49952
Senecio hispidulus,0.3122
Senecio hypoleucus,0.3992
Senecio lageniformis,0.4532
Senecio lanibracteus,0.7666
Senecio linearifolius,0.2468
Senecio linearifolius,0.3588
Senecio linearifolius,0.3092
Senecio longicollaris,0.2308
Senecio macrocarpus,0.63
Senecio magnificus,2.8
Senecio megaglossus,16.644
Senecio minimus,0.1524
Senecio nigrapicus,0.2984
Senecio odoratus,0.329
Senecio pectinatus,0.7916
Senecio pectinatus,1.2772
Senecio phelleus,0.2364
Senecio pilosicristus,2.2
Senecio pinnatifolius,0.281
Senecio pinnatifolius,0.5016
Senecio pinnatifolius,0.37
Senecio pinnatifolius,0.366
Senecio prenanthoides,0.357
Senecio quadridentatus,0.137
Senecio runcinifolius,0.1416
Senecio spanomerus,0.2771
Senecio vagus,1.0004474
Senecio velleioides,0.4736
Senna acclinis,16.1968
Senna aciphylla,12.7
Senna artemisioides,17.13
Senna artemisioides,13.2852
Senna artemisioides,19.04
Senna artemisioides,12.1552
Senna artemisioides,15.571
Senna artemisioides,21.6944
Senna artemisioides,18.009
Senna barclayana,4.9448
Senna charlesiana,19.1652
Senna circinnata,16.088
Senna clavigera,7.7428
Senna coronilloides,12.9952
Senna ferraria,22.02712
Senna gaudichaudii,15.4816
Senna glaucifolia,18.0912
Senna glutinosa,21.0788
Senna glutinosa,12.7268
Senna glutinosa,20.4132
Senna magnifolia,41.1
Senna notabilis,14.5512
Senna phyllodinea,15.0868
Senna planitiicola,19.23
Senna surattensis,22.8736
Seringia arborescens,1.3296
Seringia hillii,4.0072
Sesuvium portulacastrum,0.5
Setaria dielsii,0.8148
Setaria surgens,4.79736
Sida ammophila,1.71
Sida argillacea,3.58192
Sida calyxhymenia,4.5228
Sida cleisocalyx,4.7824
Sida cordifolia,4
Sida cordifolia,2.666
Sida corrugata,2.39
Sida echinocarpa,5.0896
Sida fibulifera,1.095
Sida filiformis,6.0092
Sida goniocarpa,6.026
Sida hackettiana,1.2888
Sida hookeriana,1.4976
Sida intricata,1.5124
Sida magnifica,3.506
Sida petrophila,1.415
Sida platycalyx,1304.4
Sida rohlenae,5.5676
Sida rohlenae,5.2064
Sida subspicata,1.1152
Sida trichopoda,4.7219
Siegfriedia darwinioides,1.56
Sigesbeckia australiensis,1.3016
Sigesbeckia orientalis,1.2792
Sigesbeckia orientalis,1.5
Siloxerus filifolius,0.11368
Siloxerus humifusus,0.0712
Siloxerus multiflorus,0.09
Siphonodon australis,68.7396
Siphonodon membranaceus,377
Sloanea macbrydei,130
Smilax australis,75.51
Smilax glyciphylla,43.447619
Solanum acanthodapis,0.9072289
Solanum amblymerum,0.9964
Solanum ammophilum,1.8448
Solanum armourense,0.7688
Solanum ashbyae,1.6039063
Solanum aviculare,0.8
Solanum brownii,1.3452
Solanum campanulatum,1.2596
Solanum capsiciforme,1.212
Solanum carduiforme,2.88972
Solanum celatum,1.454
Solanum centrale,1.7272
Solanum chenopodinum,5.477193
Solanum chippendalei,4.436
Solanum cinereum,2.537
Solanum coactiliferum,2.1548
Solanum cunninghamii,1.362
Solanum curvicuspe,0.3552
Solanum densevestitum,1.073
Solanum dioicum,1.4348
Solanum ditrichum,0.9731544
Solanum diversiflorum,3.46232
Solanum echinatum,0.9196
Solanum ellipticum,2.4084
Solanum ellipticum,1.7375
Solanum esuriale,2.21
Solanum ferocissimum,2.1352
Solanum graniticum,1.7652
Solanum inaequilaterum,1.8154
Solanum jucundum,2.2754
Solanum karsense,12.0144
Solanum lachnophyllum,1.6492
Solanum laciniatum,2
Solanum lasiophyllum,0.85
Solanum leopoldense,0.516
Solanum linearifolium,2.5224
Solanum melongena,3.5
Solanum mitchellianum,2.9564
Solanum neoanglicum,0.6832
Solanum nobile,1.128
Solanum nodiflorum,0.8
Solanum oligacanthum,9.919
Solanum opacum,0.51
Solanum orbiculatum,1.02
Solanum parvifolium,1.148578
Solanum petrophilum,110.003
Solanum prinophyllum,0.8544
Solanum pungetium,0.7208
Solanum quadriloculatum,1.2306
Solanum scabrum,0.7
Solanum silvestre,0.5964
Solanum simile,1.636
Solanum stelligerum,1.068
Solanum sturtianum,5.829
Solanum succosum,3.8696
Solanum tudununggae,1.764
Solanum tumulicola,3.032
Solanum vescum,1.90756
Solanum viarum,2.268
Solanum viridifolium,1.5
Solenogyne bellioides,0.1352
Solenogyne dominii,0.372
Solenogyne gunnii,0.3048
Sonchus hydrophilus,0.3416
Sondottia glabrata,2.7164
Sorghum leiocladum,2.2
Sorghum timorense,4.5912
Sparganium subglobosum,7.2805369
Spartochloa scirpoidea,1.1488
Spartothamnella juncea,6.984
Spartothamnella teucriiflora,3.4376
Spathia neurosa,1.7512
Spergularia brevifolia,0.079
Spergularia marina,0.05
Spergularia tasmanica,0.0973
Spermacoce argillacea,1.0632
Spermacoce auriculata,0.6908
Spermacoce brachystema,0.687
Spermacoce cristulata,0.3016
Spermacoce dolichosperma,0.4308
Spermacoce erectiloba,0.592
Spermacoce hillii,0.9144
Spermacoce laevigata,0.4916
Spermacoce platyloba,0.3192
Spermacoce pogostoma,1.74
Spermacoce reticulata,0.2964
Spermacoce rupicola,0.2916
Spermacoce stenophylla,0.616
Sphaeranthus indicus,0.176
Sphenoclea zeylanica,0.0096
Spinifex sericeus,13.85
Sporobolus actinocladus,0.062
Sporobolus australasicus,0.1092
Sporobolus blakei,0.0984
Sporobolus caroli,0.05
Sporobolus creber,0.0872
Sporobolus elongatus,0.1
Sporobolus mitchellii,0.06
Sporobolus virginicus,0.1876
Sprengelia incarnata,0.0381
Sprengelia montana,0.0886667
Sprengelia monticola,0.01
Sprengelia sprengelioides,0.04944
Spyridium burragorang,2.2064
Spyridium cinereum,0.3084
Spyridium coactilifolium,0.572
Spyridium daltonii,1.6036
Spyridium eriocephalum,0.4852
Spyridium eriocephalum,0.76
Spyridium globulosum,1.352
Spyridium gunnii,1.8268
Spyridium leucopogon,0.4116
Spyridium majoranifolium,0.4196
Spyridium microcephalum,0.512
Spyridium nitidum,1.4268
Spyridium obcordatum,0.4712
Spyridium obovatum,0.7284
Spyridium obovatum,0.6148
Spyridium parvifolium,0.68696
Spyridium parvifolium,0.879
Spyridium parvifolium,0.511
Spyridium phlebophyllum,0.9524
Spyridium phylicoides,1.0228
Spyridium riparium,0.442
Spyridium scortechinii,1.0934524
Spyridium spadiceum,0.6112
Spyridium spathulatum,0.5588
Spyridium subochreatum,0.4028
Spyridium subochreatum,0.3212
Spyridium tricolor,0.5228
Spyridium ulicinum,0.968
Spyridium vexilliferum,0.39592
Stackhousia annua,0.836
Stackhousia aspericocca,1.243
Stackhousia intermedia,0.38
Stackhousia monogyna,2.6304
Stackhousia muricata,2.56
Stackhousia nuda,1.588
Stackhousia pulvinaris,1.778
Stackhousia spathulata,3.9912
Stackhousia subterranea,3.0694
Stellaria angustifolia,0.4784
Stellaria caespitosa,0.21
Stellaria pungens,0.9708
Stemodia debilis,0.0332
Stemodia florulenta,0.00748
Stemodia glabella,0.02044
Stemodia grossa,0.12536
Stemodia lythrifolia,0.0152
Stenocarpus sinuatus,54
Stenopetalum anfractum,0.362
Stenopetalum decipiens,0.4268
Stenopetalum lineare,0.3208
Stenopetalum lineare,0.1556
Stenopetalum nutans,1.16
Stenopetalum sphaerocarpum,0.48744
Stenopetalum velutinum,0.2972
Stephania japonica,17.52
Sterculia foetida,705
Stirlingia anethifolia,3.6064
Stirlingia latifolia,10.6328
Stirlingia simplex,4.20624
Stirlingia tenuifolia,2.5736
Strangea cynanchicarpa,217.0833333
Strangea linearis,66.466
Streblus pendulinus,15.175
Streptoglossa adscendens,0.6926
Streptoglossa decurrens,1.316
Streptoglossa liatroides,1.4462
Streptoglossa odora,1.18
Striga curviflora,0.006
Striga squamigera,0.00708
Stylidium adenophorum,0.0064516
Stylidium adnatum,0.48
Stylidium aeonioides,0.02404
Stylidium affine,0.59
Stylidium albomontis,0.3248
Stylidium amabile,0.1666667
Stylidium amoenum,0.04
Stylidium applanatum,0.0218182
Stylidium armeria,0.2438
Stylidium articulatum,0.0344
Stylidium asymmetricum,0.0034
Stylidium barleei,0.0215686
Stylidium beaugleholei,0.005
Stylidium breviscapum,0.0996
Stylidium caespitosum,0.0316
Stylidium calcaratum,0.0082
Stylidium carlquistii,0.0376
Stylidium ceratophorum,0.1568
Stylidium chiddarcoopingense,0.27768
Stylidium coatesianum,0.03125
Stylidium coroniforme,0.2058462
Stylidium corymbosum,0.03072
Stylidium crossocephalum,0.516
Stylidium cymiferum,0.02396
Stylidium desertorum,0.0214
Stylidium despectum,0.00722
Stylidium dichotomum,0.03936
Stylidium dielsianum,0.0788
Stylidium diplotrichum,0.30756
Stylidium diuroides,0.02072
Stylidium divaricatum,0.0508
Stylidium drummondianum,0.038
Stylidium emarginatum,0.00676
Stylidium galioides,1.078
Stylidium glabrifolium,0.0414
Stylidium graminifolium,0.182
Stylidium guttatum,0.0244
Stylidium hispidum,0.026
Stylidium hortiorum,0.02396
Stylidium hymenocraspedum,0.034
Stylidium inversiflorum,0.0660714
Stylidium ireneae,0.02168
Stylidium junceum,0.0964
Stylidium keigheryi,0.0488
Stylidium laricifolium,0.1935
Stylidium lepidum,0.0432
Stylidium leptocalyx,0.2616
Stylidium leptophyllum,0.0316
Stylidium leptorrhizum,0.1576
Stylidium lineare,0.1732
Stylidium maritimum,0.3956
Stylidium marradongense,0.1308
Stylidium merrallii,0.0536
Stylidium montanum,0.1152
Stylidium multiscapum,0.0389105
Stylidium nonscandens,1.6092
Stylidium nymphaeum,0.5088
Stylidium pendulum,0.0919464
Stylidium perpusillum,0.003
Stylidium petiolare,0.0014
Stylidium piliferum,0.018
Stylidium plantagineum,0.514
Stylidium productum,0.1848
Stylidium pseudosacculatum,0.0258065
Stylidium pubigerum,0.03292
Stylidium pulchellum,0.00452
Stylidium pulviniforme,0.0372
Stylidium recurvum,0.0384
Stylidium rhynchocarpum,0.1052
Stylidium rigidulum,0.0918
Stylidium rivulosum,0.0554974
Stylidium rosulatum,0.0091
Stylidium rubriscapum,0.0356
Stylidium sacculatum,0.03812
Stylidium scabridum,0.324
Stylidium scariosum,0.1052
Stylidium sejunctum,0.3808
Stylidium semaphorum,0.0986486
Stylidium semipartitum,0.0464
Stylidium soboliferum,0.0392
Stylidium striatum,0.02864
Stylidium tenuicarpum,0.0836
Stylidium tepperianum,0.0576
Stylidium thesioides,0.01012
Stylidium torticarpum,0.05452
Stylidium turleyae,0.0548
Stylidium verticillatum,0.7072
Stylidium xanthellum,0.005
Stylobasium australe,38.58
Stylobasium spathulatum,214.2436
Stypandra glauca,0.9904
Suaeda australis,0.612
Suriana maritima,12.3739
Symplocos cochinchinensis,102.52
Synaptantha scleranthoides,0.0092
Synaptantha tillaeacea,0.01372
Syncarpia glomulifera,1.5
Syncarpia glomulifera,5
Syncarpia hillii,1.23
Syncarpia verecunda,1.6084
Synima cordierorum,221.22
Synima macrophylla,280
Synoum glandulosum,189.67
Syzygium alatoramulum,74.5
Syzygium alliiligneum,797.478
Syzygium angophoroides,219.81
Syzygium apodophyllum,133.93
Syzygium argyropedicum,1937.71
Syzygium armstrongii,406
Syzygium australe,259.335
Syzygium bamagense,9058.68
Syzygium banksii,141.503
Syzygium branderhorstii,1523.748
Syzygium buettnerianum,550.377
Syzygium bungadinnia,14583.233
Syzygium canicortex,7.65
Syzygium cormiflorum,11307
Syzygium corynanthum,149.48
Syzygium crebrinerve,418.66
Syzygium dansiei,2106.96
Syzygium endophloium,287.577
Syzygium erythrocalyx,3443.23
Syzygium erythrodoxum,1349.98
Syzygium eucalyptoides,1830
Syzygium fibrosum,234.97
Syzygium forte,2107
Syzygium francisii,95.7
Syzygium gustavioides,45832
Syzygium kuranda,5321.3
Syzygium luehmannii,20.2
Syzygium macilwraithianum,2472.22
Syzygium malaccense,3027.8
Syzygium moorei,9077.01
Syzygium nervosum,120
Syzygium oleosum,216.49
Syzygium paniculatum,136
Syzygium papyraceum,1349.98
Syzygium pseudofastigiatum,2106.962
Syzygium puberulum,9990.2534
Syzygium rubrimolle,6131.442
Syzygium sayeri,1349.981
Syzygium suborbiculare,14791
Syzygium tierneyanum,120.689
Syzygium trachyphloium,74.5
Syzygium wilsonii,89.72
Syzygium xerampelinum,551.331
Tabernaemontana pandacaqui,23.5968
Tacca leontopetaloides,22.93
Tapeinosperma pseudojambosa,43
Tasmannia xerophila,28.85
Tecticornia arbuscula,2.3624
Tecticornia bulbosa,0.4276
Tecticornia disarticulata,1.2552
Tecticornia doleiformis,0.8668
Tecticornia flabelliformis,0.406
Tecticornia halocnemoides,0.3824
Tecticornia halocnemoides,0.6384
Tecticornia indica,1.5784
Tecticornia indica,0.17028
Tecticornia lepidosperma,0.3928
Tecticornia lylei,0.367
Tecticornia pergranulata,0.1752
Tecticornia pergranulata,0.6944
Tecticornia syncarpa,0.3284
Tecticornia tenuis,60.8584
Tecticornia triandra,217.08
Tecticornia verrucosa,0.9776
Telopea aspera,71.524
Telopea mongaensis,38.21288
Telopea oreades,35.26
Telopea speciosissima,54.26
Telopea truncata,29.71
Terminalia arostrata,17972.28
Terminalia bursarina,26.354
Terminalia canescens,138.4
Terminalia carpentariae,371.9724
Terminalia catappa,2473
Terminalia ferdinandiana,348.2
Terminalia hadleyana,1012.3992
Terminalia latipes,384.5798
Terminalia platyphylla,701.84
Terminalia platyptera,1290.96
Terminalia volucris,60.6916
Tersonia cyathiflora,449.56
Tetragonia eremaea,9.39072
Tetragonia implexicoma,16.4966
Tetragonia moorei,163.1884
Tetragonia tetragonioides,34.5528
Tetrastigma nitens,58.8368
Tetratheca angulata,31600
Tetratheca deltoidea,7.41
Tetratheca ericifolia,2.156
Tetratheca gunnii,2.8376
Tetratheca hirsuta,6.85
Tetratheca paynterae,2.4427
Tetratheca pilifera,7.26
Tetratheca retrorsa,8.886
Tetratheca similis,7.9666667
Tetratheca spartea,5.3617021
Tetratheca stenocarpa,2.7424
Teucrium albicaule,1.8416
Teucrium corymbosum,0.741
Teucrium grandiusculum,2.1892
Teucrium grandiusculum,1.9048
Teucrium integrifolium,1.74
Teucrium racemosum,1.691
Teucrium sessiliflorum,1.652
Teucrium thieleanum,0.7488
Thelionema caespitosum,1.46
Thelymitra arenaria,0.0016379
Themeda avenacea,12.3372
Themeda triandra,3
Thesium australe,3.7648
Thespesia populnea,125.6
Thespesia populneoides,150.0924
Thespesia thespesioides,32.532
Thomasia discolor,2.068
Thomasia foliosa,1.5492
Thomasia glabripetala,5.949
Thomasia glutinosa,2.5
Thomasia macrocalyx,1.3688
Thomasia petalocalyx,1.7615
Thomasia purpurea,0.7494737
Thomasia quercifolia,0.718
Thomasia solanacea,1.3521
Thomasia tenuivestita,1.228
Threlkeldia diffusa,2.462
Threlkeldia inchoata,4.2828
Thryptomene australis,2.0764
Thryptomene baeckeacea,1.548
Thryptomene calycina,2.6968
Thryptomene duplicata,6.2228
Thryptomene hexandra,2.1992
Thryptomene kochii,0.9304
Thryptomene oligandra,0.854
Thryptomene parviflora,1.2824
Thryptomene racemulosa,3.0852
Thryptomene saxicola,1.39
Thryptomene stenophylla,2.5836
Thryptomene striata,2.9112
Thyridolepis mitchelliana,2.07
Toechima dasyrrhache,85.94
Toechima erythrocarpum,137
Toechima pterocarpum,99.623
Toona ciliata,125
Toona ciliata,3.95
Trachymene coerulea,2.5
Trachymene cyanopetala,0.79
Trachymene dendrothrix,2
Trachymene glaucifolia,5.825
Trachystylis stradbrokensis,1.2628
Tragus australianus,0.609
Trema orientalis,3.7
Trema tomentosa,2.2
Trema tomentosa,4.864
Trianthema oxycalyptra,0.63
Trianthema pilosa,1.0589
Trianthema triquetra,0.29548
Trianthema triquetra,0.3824
Tribonanthes australis,0.2356
Tribonanthes longipetala,0.1932
Tribonanthes minor,0.0356
Tribonanthes purpurea,0.1403
Tribulus astrocarpus,28.03
Tribulus cistoides,84.9428
Tribulus eichlerianus,208.48
Tribulus hystrix,594.28
Tribulus macrocarpus,181.324
Trichanthodium baracchianum,0.1611
Trichanthodium skirrophorum,0.0812
Trichodesma zeylanicum,9.158
Trichodesma zeylanicum,10.0212
Trichosanthes cucumerina,69.7
Trichosanthes ovigera,97.5336
Tricostularia pauciflora,1.364
Tricostularia undulata,0.504
Triglochin alcockiae,4.784
Triglochin hexagona,0.1388
Triglochin isingiana,0.602
Triglochin minutissima,0.1441
Triglochin mucronata,0.783
Triglochin nana,0.1148
Triglochin procera,16.6294
Triglochin rheophila,3.8216
Triglochin striata,0.3389
Triglochin turrifera,1.12
Trimenia moorei,1.663
Triodia basedowii,0.9684
Triodia danthonioides,1.06
Triodia irritans,1.0556
Triodia lanata,1.6448
Triodia melvillei,0.4988
Triodia mitchellii,2.19416
Triodia pungens,1.1412
Triodia scariosa,1.738
Triodia scariosa,0.558
Triodia schinzii,1.3838
Tripogon loliiformis,0.07
Tripterococcus brunonis,2.8724
Triptilodiscus pygmaeus,0.091
Triraphis mollis,0.174
Trisetum spicatum,0.417
Tristania neriifolia,0.06036
Tristemma mauritianum,0.0392
Triumfetta bartramia,2.4
Triumfetta cinerea,44.83176
Triumfetta glaucescens,43.4312
Triumfetta johnstonii,202.6
Triumfetta longipedunculata,505.3140097
Triumfetta marsupiata,668.1437126
Triumfetta mellina,208.3673469
Triumfetta micracantha,62.0724
Triumfetta parviflora,1.7308
Triumfetta plumigera,5.3184
Triumfetta repens,205.7894737
Triumfetta rhomboidea,12.434
Triumfetta rupestris,244.12
Triunia erythrocarpa,985
Trochocarpa clarkei,1.7448
Trochocarpa gunnii,1.1677
Trochocarpa laurina,16.32852
Trochocarpa thymifolia,2.4522
Trymalium ledifolium,1.4588
Trymalium litorale,1.0394
Trymalium urceolare,0.74348
Trymalium wayi,1.06
Typha domingensis,0.12
Typha orientalis,0.19884
Uncinia compacta,3.1604
Uncinia elegans,1.547
Uncinia flaccida,3.9152
Uncinia riparia,1.824
Uranthoecium truncatum,1.9668
Urena armitiana,7.916
Urena lobata,7.6964
Urena lobata,15.7
Urena lobata,17.8444
Urena lobata,13.2417
Urena lobata,13.0208
Urena lobata,17.185
Urochloa gilesii,1.8832
Urochloa holosericea,1.372
Urochloa piligera,2.8348
Urochloa subquadripara,0.916
Urtica incisa,0.245
Utricularia arnhemica,0.0376682
Utricularia beaugleholei,0.0136
Utricularia bifida,0.0464
Utricularia caerulea,0.0362869
Utricularia chrysantha,0.01156
Utricularia dichotoma,0.02
Utricularia fistulosa,0.0232804
Utricularia lateriflora,0.015
Utricularia monanthos,0.0181
Utricularia odorata,0.00468
Utricularia quinquedentata,0.0036
Utricularia stellaris,0.084
Utricularia tenella,0.007
Utricularia violacea,0.014
Velleia arguta,5.284
Velleia connata,2.223
Velleia cycnopotamica,3.8644
Velleia foliosa,1.3477
Velleia glabrata,2.667
Velleia lyrata,1.324
Velleia montana,0.6712
Velleia panduriformis,10.168
Velleia paradoxa,3.78
Velleia parvisepta,1.81
Velleia pubescens,0.8396
Velleia rosea,3.39
Velleia spathulata,1.0816
Velleia trinervis,1.15652
Ventilago viminalis,18
Veronica blakelyi,0.394
Veronica calycina,0.2588
Veronica ciliolata,0.1104317
Veronica continua,1.1992
Veronica decorosa,1.028
Veronica derwentiana,0.2784
Veronica derwentiana,0.2152
Veronica derwentiana,0.2632
Veronica formosa,1.3116
Veronica gracilis,0.311
Veronica hillebrandii,0.2812
Veronica nivea,0.2589
Veronica parnkalliana,0.2388
Veronica velutina,0.2084
Verticordia albida,6.95
Verticordia amphigia,1.9984
Verticordia argentea,3.3928
Verticordia attenuata,2.5592
Verticordia aurea,5.8832
Verticordia blepharophylla,6.03664
Verticordia chrysostachys,4.3892
Verticordia citrella,0.9036
Verticordia dasystylis,3.3416
Verticordia dasystylis,3.40112
Verticordia densiflora,2.082
Verticordia densiflora,1.4664
Verticordia densiflora,1.7496
Verticordia endlicheriana,2.5292
Verticordia fimbrilepis,2.2412
