site_code,plot,year,Taxon,block,Family,functional_group,trt.x,leaf_pct_N,leaf_pct_C,leaf_pct_P,leaf_pct_K,SLA,site_name,continent,country,region,habitat,MAT,TEMP_VAR,MAP,MAP_VAR,N,P,K,Exclose,trt.y,first_nutrient_year,first_fenced_year,year_trt,pct_N,ppm_P,ppm_K
burrawan.au,24,2011,Epaltes australis,3,Asteraceae,forbs,Control,2.999481866,45.25518959,0.282027324,0.754123457,108882.3971,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.062,17,69
burrawan.au,24,2011,Eragrostis curvula,3,Poaceae,grass,Control,1.234157053,48.31437171,0.160523265,0.74910857,29550.73232,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.062,17,69
burrawan.au,24,2011,Eragrostis sororia,3,Poaceae,grass,Control,1.604223424,45.72674866,0.197346198,0.787285365,56839.14772,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.062,17,69
burrawan.au,24,2011,Fimbristylis dichotoma,3,Cyperaceae,sedges,Control,1.576797233,42.1774272,0.097872257,1.737801589,58626.28327,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.062,17,69
burrawan.au,24,2011,Glandularia aristigera,3,Verbenaceae,forbs,Control,2.711866858,39.06438481,0.22012564,1.04183688,106467.1272,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.062,17,69
burrawan.au,25,2011,Epaltes australis,3,Asteraceae,forbs,NP,3.087739782,42.94031542,0.8512855,0.44803596,119879.2088,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.073,15,74
burrawan.au,25,2011,Eragrostis curvula,3,Poaceae,grass,NP,1.456019865,49.4400838,0.298057747,0.42621287,33454.12691,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.073,15,74
burrawan.au,25,2011,Eragrostis sororia,3,Poaceae,grass,NP,2.014010461,47.11154663,0.51399192,0.40139424,55469.87039,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.073,15,74
burrawan.au,25,2011,Fimbristylis dichotoma,3,Cyperaceae,sedges,NP,1.539846609,44.19692977,0.483291489,1.861486769,63768.61571,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.073,15,74
burrawan.au,26,2011,Epaltes australis,3,Asteraceae,forbs,PK,3.796808077,44.67924067,0.243979079,0.453364912,69302.62755,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.056,19,54
burrawan.au,26,2011,Eragrostis curvula,3,Poaceae,grass,PK,1.253740023,45.85620072,0.275295376,1.153519026,27033.40473,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.056,19,54
burrawan.au,26,2011,Eragrostis sororia,3,Poaceae,grass,PK,1.543601567,46.74621951,0.291617165,0.896414736,84971.2761,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.056,19,54
burrawan.au,26,2011,Fimbristylis dichotoma,3,Cyperaceae,sedges,PK,1.416971611,44.27912267,0.281848403,4.010919577,57354.49406,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.056,19,54
burrawan.au,26,2011,Glandularia aristigera,3,Verbenaceae,forbs,PK,2.701025834,40.79331922,0.478901947,1.250793046,91073.13782,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.056,19,54
burrawan.au,27,2011,Eragrostis curvula,3,Poaceae,grass,Fence,1.074461219,48.03706626,0.059953703,0.6794753,24655.81577,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,1,Fence,2009,2009,3,0.053,15,62
burrawan.au,28,2011,Epaltes australis,3,Asteraceae,forbs,NPK,2.447156337,44.3625321,1.049534321,0.602670739,104012.5199,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.079,12,69
burrawan.au,28,2011,Eragrostis curvula,3,Poaceae,grass,NPK,1.251660548,46.47755709,0.324285547,1.053411648,30852.05013,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.079,12,69
burrawan.au,28,2011,Eragrostis sororia,3,Poaceae,grass,NPK,1.878977643,42.41211107,0.389322757,1.332072339,59182.24756,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.079,12,69
burrawan.au,28,2011,Fimbristylis dichotoma,3,Cyperaceae,sedges,NPK,1.244738902,42.11603467,0.266691774,3.194602746,49041.51478,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.079,12,69
burrawan.au,29,2011,Epaltes australis,3,Asteraceae,forbs,K,2.673132613,42.67140553,0.301466517,0.71092104,77751.78615,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.095,16,58
burrawan.au,29,2011,Eragrostis curvula,3,Poaceae,grass,K,1.023436883,44.30067616,0.074761839,0.918812161,23596.43138,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.095,16,58
burrawan.au,29,2011,Eragrostis sororia,3,Poaceae,grass,K,1.940792508,46.4604511,0.277913789,1.064130865,42420.44846,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.095,16,58
burrawan.au,29,2011,Fimbristylis dichotoma,3,Cyperaceae,sedges,K,1.107387679,43.79019587,0.097117629,2.608803129,45157.34429,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.095,16,58
burrawan.au,30,2011,Eragrostis curvula,3,Poaceae,grass,NPK+Fence,1.35537388,48.11547836,0.149639996,1.17716797,34879.68646,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,1,NPK+Fence,2009,2009,3,0.093,20,85
kiny.au,1,2011,Maireana humillima,1,Amaranthaceae,forbs,Fence,2.018540597,35.41227155,,,1203.007519,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,1,Fence,2008,2008,4,0.089,9,315
kiny.au,1,2011,Rytidosperma sp.,1,Poaceae,grass,Fence,2.313063848,44.24495545,0.06804881,0.9654259,933.3333333,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,1,Fence,2008,2008,4,0.089,9,315
kiny.au,1,2011,Stipa sp.,1,Poaceae,grass,Fence,2.340985854,45.8912491,0.064293291,0.95177934,754.5973367,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,1,Fence,2008,2008,4,0.089,9,315
kiny.au,2,2011,Avena barbata,1,Poaceae,grass,P,2.978776685,44.97221697,0.53246848,2.3509113,441.1764706,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,0,0,P,2008,2008,4,0.1,11,405
kiny.au,2,2011,Rytidosperma sp.,1,Poaceae,grass,P,2.43633022,44.76008945,0.280869,1.8745488,393.7728938,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,0,0,P,2008,2008,4,0.1,11,405
kiny.au,2,2011,Stipa sp.,1,Poaceae,grass,P,1.704832896,46.52900861,0.173948667,1.119255095,2157.264957,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,0,0,P,2008,2008,4,0.1,11,405
kiny.au,3,2011,Atriplex semibaccata,1,Amaranthaceae,forbs,NPK,6.197251575,40.346952,0.307867784,1.940892435,3137.254902,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,0,NPK,2008,2008,4,0.12,10,387
kiny.au,3,2011,Avena barbata,1,Poaceae,grass,NPK,2.146636106,45.49174135,0.278342802,2.0084718,2158.185162,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,0,NPK,2008,2008,4,0.12,10,387
kiny.au,3,2011,Stipa sp.,1,Poaceae,grass,NPK,2.915312657,46.44656113,0.075569269,1.50116704,779.3240557,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,0,NPK,2008,2008,4,0.12,10,387
kiny.au,4,2011,Rytidosperma sp.,1,Poaceae,grass,PK,2.08559567,45.16076279,0.572867285,1.85295583,129.3900185,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,1,0,PK,2008,2008,4,0.091,9,316
kiny.au,4,2011,Sonchus oleraceus,1,Asteraceae,forbs,PK,2.213413794,42.71075807,0.619886099,4.10495421,3425.19685,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,1,0,PK,2008,2008,4,0.091,9,316
kiny.au,4,2011,Trifolium arvense,1,Fabaceae,legume,PK,4.434910874,47.83025207,0.157049805,1.4602499,1161.460625,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,1,0,PK,2008,2008,4,0.091,9,316
kiny.au,5,2011,Atriplex semibaccata,1,Amaranthaceae,forbs,NP,4.395179357,40.53026743,,,821.9178082,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,0,0,NP,2008,2008,4,0.092,9,396
kiny.au,5,2011,Avena barbata,1,Poaceae,grass,NP,3.78890592,58.6001166,0.3956672,1.885162,10000,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,0,0,NP,2008,2008,4,0.092,9,396
kiny.au,5,2011,Maireana humillima,1,Amaranthaceae,forbs,NP,7.024814702,42.3711831,,,1688.311688,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,0,0,NP,2008,2008,4,0.092,9,396
kiny.au,6,2011,Avena barbata,1,Poaceae,grass,NPK+Fence,3.0033713,47.14025053,0.24180463,1.5732975,2977.566281,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,1,NPK+Fence,2008,2008,4,0.109,9,823
kiny.au,6,2011,Panicum prolutum,1,Poaceae,grass,NPK+Fence,2.950938619,49.38789204,0.191082172,1.20704272,2482.34107,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,1,NPK+Fence,2008,2008,4,0.109,9,823
kiny.au,7,2011,Avena barbata,1,Poaceae,grass,K,2.059015792,46.31238263,0.112352912,1.51694956,1686.147724,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,1,0,K,2008,2008,4,0.104,10,337
kiny.au,7,2011,Rytidosperma sp.,1,Poaceae,grass,K,2.136337885,46.61075913,,,482.4561404,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,1,0,K,2008,2008,4,0.104,10,337
kiny.au,7,2011,Stipa sp.,1,Poaceae,grass,K,2.979226424,47.91013048,0.069397635,1.1575056,698.7227648,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,1,0,K,2008,2008,4,0.104,10,337
kiny.au,8,2011,Atriplex semibaccata,1,Amaranthaceae,forbs,Control,5.099185962,41.17174614,,,1250,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,0,Control,2008,2008,4,0.105,10,387
kiny.au,8,2011,Avena barbata,1,Poaceae,grass,Control,3.520821303,47.26279849,0.153770171,1.813244995,2091.430392,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,0,Control,2008,2008,4,0.105,10,387
kiny.au,8,2011,Rytidosperma sp.,1,Poaceae,grass,Control,3.516887792,66.88971959,0.10521797,1.618738,905.9711736,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,0,Control,2008,2008,4,0.105,10,387
kiny.au,9,2011,Avena barbata,1,Poaceae,grass,NK,3.364181664,47.49413812,0.116194071,2.10018468,1859.571323,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,1,0,NK,2008,2008,4,0.131,12,478
kiny.au,9,2011,Rytidosperma sp.,1,Poaceae,grass,NK,3.625354709,48.74956858,,,1328.711727,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,1,0,NK,2008,2008,4,0.131,12,478
kiny.au,9,2011,Stipa sp.,1,Poaceae,grass,NK,2.589988544,46.34105873,0.09960998,1.51349706,1013.737565,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,1,0,NK,2008,2008,4,0.131,12,478
kiny.au,10,2011,Avena barbata,1,Poaceae,grass,N,3.949203879,46.01204862,0.113925712,2.36248614,1950.334288,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,0,0,N,2008,2008,4,0.124,9,406
kiny.au,10,2011,Rytidosperma sp.,1,Poaceae,grass,N,5.500999141,59.54785336,0.142260172,3.13609542,1654.101996,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,0,0,N,2008,2008,4,0.124,9,406
kiny.au,10,2011,Stipa sp.,1,Poaceae,grass,N,2.579415415,46.31867333,0.052000797,1.003578333,932.038835,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,0,0,N,2008,2008,4,0.124,9,406
kiny.au,11,2011,Avena barbata,2,Poaceae,grass,K,2.393015939,44.96620414,0.301812,1.190475,2211.173386,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,1,0,K,2008,2008,4,0.109,9,351
kiny.au,11,2011,Rytidosperma sp.,2,Poaceae,grass,K,2.298162073,43.15116322,0.292931,1.570481,534.8679756,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,1,0,K,2008,2008,4,0.109,9,351
kiny.au,11,2011,Sonchus oleraceus,2,Asteraceae,forbs,K,2.603367816,44.67328985,0.326336265,3.29954778,3872.036262,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,1,0,K,2008,2008,4,0.109,9,351
kiny.au,12,2011,Avena barbata,2,Poaceae,grass,NPK,2.923408294,45.79894044,0.150999303,2.153697975,2608.15822,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,0,NPK,2008,2008,4,0.093,9,343
kiny.au,12,2011,Rytidosperma sp.,2,Poaceae,grass,NPK,2.923433501,46.13143738,0.087487,1.2889,1126.099707,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,0,NPK,2008,2008,4,0.093,9,343
kiny.au,12,2011,Sonchus oleraceus,2,Asteraceae,forbs,NPK,3.91916996,44.49604264,0.328091256,4.3027632,5048.833424,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,0,NPK,2008,2008,4,0.093,9,343
kiny.au,13,2011,Atriplex semibaccata,2,Amaranthaceae,forbs,P,5.504330507,42.38605815,0.319060615,1.07194194,196.0784314,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,0,0,P,2008,2008,4,0.102,10,417
kiny.au,13,2011,Avena barbata,2,Poaceae,grass,P,3.159232151,46.32452233,0.265651,1.703834,2160.413972,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,0,0,P,2008,2008,4,0.102,10,417
kiny.au,13,2011,Rytidosperma sp.,2,Poaceae,grass,P,2.757708213,44.09922904,0.48641197,1.69384259,1142.857143,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,0,0,P,2008,2008,4,0.102,10,417
kiny.au,14,2011,Sonchus oleraceus,2,Asteraceae,forbs,NK,3.873078999,44.24735061,0.133493199,3.87824955,5485.56014,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,1,0,NK,2008,2008,4,0.067,9,395
kiny.au,14,2011,Stipa sp.,2,Poaceae,grass,NK,4.060314583,47.52211746,0.054531495,1.18020887,969.9525567,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,1,0,NK,2008,2008,4,0.067,9,395
kiny.au,14,2011,Swainsona procumbens,2,Fabaceae,legume,NK,5.277996539,43.37582727,,,4426.229508,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,1,0,NK,2008,2008,4,0.067,9,395
kiny.au,15,2011,Avena barbata,2,Poaceae,grass,N,2.147620324,46.02833684,0.359501694,1.57208634,2092.668024,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,0,0,N,2008,2008,4,0.092,9,342
kiny.au,15,2011,Rytidosperma sp.,2,Poaceae,grass,N,2.201751055,44.78757948,0.316046522,1.9874675,852.5506639,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,0,0,N,2008,2008,4,0.092,9,342
kiny.au,15,2011,Sonchus oleraceus,2,Asteraceae,forbs,N,3.556819981,42.65704044,0.352688,3.00156,2918.088737,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,0,0,N,2008,2008,4,0.092,9,342
kiny.au,16,2011,Avena barbata,2,Poaceae,grass,NPK+Fence,3.021995905,45.17606681,0.344173356,1.451279,2295.229523,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,1,NPK+Fence,2008,2008,4,0.103,10,424
kiny.au,16,2011,Lolium perenne,2,Poaceae,grass,NPK+Fence,1.533843289,44.56605113,0.202953564,2.16523911,1203.953279,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,1,NPK+Fence,2008,2008,4,0.103,10,424
kiny.au,16,2011,Rytidosperma sp.,2,Poaceae,grass,NPK+Fence,3.732330745,45.84746113,0.416244913,2.271031145,1060.606061,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,1,NPK+Fence,2008,2008,4,0.103,10,424
kiny.au,17,2011,Maireana humillima,2,Amaranthaceae,forbs,Control,3.605074676,38.58541914,,,1170.212766,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,0,Control,2008,2008,4,0.114,10,498
kiny.au,17,2011,Rytidosperma sp.,2,Poaceae,grass,Control,1.984923684,44.70672006,0.078013715,1.23570148,648.4375,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,0,Control,2008,2008,4,0.114,10,498
kiny.au,17,2011,Stipa sp.,2,Poaceae,grass,Control,1.432432146,45.45409834,0.061521989,0.73135486,397.515528,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,0,Control,2008,2008,4,0.114,10,498
kiny.au,18,2011,Maireana humillima,2,Amaranthaceae,forbs,Fence,3.426627675,41.7922853,,,1250,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,1,Fence,2008,2008,4,0.101,10,477
kiny.au,18,2011,Rytidosperma sp.,2,Poaceae,grass,Fence,3.519483841,45.96371825,0.060051966,1.56438474,1018.753168,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,1,Fence,2008,2008,4,0.101,10,477
kiny.au,18,2011,Stipa sp.,2,Poaceae,grass,Fence,4.38069645,45.95151118,0.040231,0.946611,847.8382931,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,1,Fence,2008,2008,4,0.101,10,477
kiny.au,19,2011,Maireana enchylaenoides,2,Amaranthaceae,forbs,NP,4.123328965,42.35958671,,,1176.470588,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,0,0,NP,2008,2008,4,0.108,10,467
kiny.au,19,2011,Maireana humillima,2,Amaranthaceae,forbs,NP,2.738199594,40.6900931,,,449.4382022,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,0,0,NP,2008,2008,4,0.108,10,467
kiny.au,19,2011,Rytidosperma sp.,2,Poaceae,grass,NP,2.269675491,43.04471142,0.080795,1.124551,750.7692308,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,0,0,NP,2008,2008,4,0.108,10,467
kiny.au,20,2011,Avena barbata,2,Poaceae,grass,PK,3.517977959,46.55164045,0.265463,1.422862,3073.316283,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,1,0,PK,2008,2008,4,0.114,9,493
kiny.au,21,2011,Avena barbata,3,Poaceae,grass,Fence,2.343788046,42.45052107,0.541037995,2.39678346,1720.779221,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,1,Fence,2008,2008,4,0.125,10,458
kiny.au,21,2011,Rytidosperma sp.,3,Poaceae,grass,Fence,1.801712213,44.53612955,0.39503432,1.64605056,465.1162791,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,1,Fence,2008,2008,4,0.125,10,458
kiny.au,21,2011,Stipa sp.,3,Poaceae,grass,Fence,1.754964754,45.74787308,0.141429942,1.0624973,894.0972222,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,1,Fence,2008,2008,4,0.125,10,458
kiny.au,22,2011,Avena barbata,3,Poaceae,grass,P,4.520490442,47.56058813,0.27476368,2.22975884,3020.509633,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,0,0,P,2008,2008,4,0.147,13,584
kiny.au,23,2011,Maireana enchylaenoides,3,Amaranthaceae,forbs,NPK,2.826399073,39.77049402,,,1406.25,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,0,NPK,2008,2008,4,0.107,10,478
kiny.au,23,2011,Rytidosperma sp.,3,Poaceae,grass,NPK,2.735449492,45.16618477,0.112508506,1.59752142,602.9757244,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,0,NPK,2008,2008,4,0.107,10,478
kiny.au,23,2011,Stipa sp.,3,Poaceae,grass,NPK,2.202253841,46.95554751,0.084230531,1.026604185,797.5034674,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,1,0,NPK,2008,2008,4,0.107,10,478
kiny.au,24,2011,Avena barbata,3,Poaceae,grass,N,5.03854516,47.02669476,0.11991885,1.897774585,3271.676301,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,0,0,N,2008,2008,4,0.238,11,699
kiny.au,24,2011,Maireana enchylaenoides,3,Amaranthaceae,forbs,N,2.882040211,40.75990987,,,3636.363636,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,0,0,N,2008,2008,4,0.238,11,699
kiny.au,24,2011,Stipa sp.,3,Poaceae,grass,N,2.98252431,44.25872879,0.094802778,1.468292325,1520.295203,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,0,0,N,2008,2008,4,0.238,11,699
kiny.au,25,2011,Avena barbata,3,Poaceae,grass,NP,2.488145245,44.6392875,0.263751852,1.831284,2913.15713,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,0,0,NP,2008,2008,4,0.108,9,385
kiny.au,25,2011,Rytidosperma sp.,3,Poaceae,grass,NP,2.95537623,45.50847302,0.26701819,2.47199456,836.2068966,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,1,0,0,NP,2008,2008,4,0.108,9,385
kiny.au,26,2011,Avena barbata,3,Poaceae,grass,K,4.052574635,46.39185821,0.117394956,1.75779288,2298.322225,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,1,0,K,2008,2008,4,0.116,12,413
kiny.au,26,2011,Panicum prolutum,3,Poaceae,grass,K,2.258326703,47.30061946,0.107396921,0.86040519,1707.762557,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,1,0,K,2008,2008,4,0.116,12,413
kiny.au,26,2011,Stipa sp.,3,Poaceae,grass,K,2.459649409,46.88816519,,,852.7918782,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,1,0,K,2008,2008,4,0.116,12,413
kiny.au,27,2011,Avena barbata,3,Poaceae,grass,NK,2.981542637,45.41310224,0.26566605,1.93368554,3284.252558,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,1,0,1,0,NK,2008,2008,4,0.16,13,457
kiny.au,28,2011,Avena barbata,3,Poaceae,grass,Control,3.180220603,46.66892258,0.211923929,1.51114222,2814.59854,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,0,Control,2008,2008,4,0.141,13,1146
kiny.au,28,2011,Maireana enchylaenoides,3,Amaranthaceae,forbs,Control,3.22108651,39.75421526,,,2400,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,0,Control,2008,2008,4,0.141,13,1146
kiny.au,28,2011,Rytidosperma sp.,3,Poaceae,grass,Control,2.225770128,48.32667205,0.231293022,2.75512227,1160.714286,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,0,0,0,Control,2008,2008,4,0.141,13,1146
kiny.au,29,2011,Avena barbata,3,Poaceae,grass,PK,2.042747925,42.79786663,0.101131674,1.24306791,1609.467456,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,1,0,PK,2008,2008,4,0.12,9,363
kiny.au,29,2011,Rytidosperma sp.,3,Poaceae,grass,PK,2.788944695,43.82322721,0.075287914,1.248736385,869.5652174,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,15.5,49.26,426,21,0,1,1,0,PK,2008,2008,4,0.12,9,363
