dataset_id.x,species_name,site_name.x,observation_id.x,trait_name.x,value,unit.x,value_type,replicates.x,original_name.x,dataset_id.y,site_name.y,observation_id.y,trait_name.y,unit.y,replicates.y,original_name.y
NA,Endiandra bessaphila,NA,NA,NA,0.8,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_191,wood_density,mg/mm3,unknown,Endiandra bessaphila
NA,Endiandra palmerstonii,NA,NA,NA,0.65,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_192,wood_density,mg/mm3,unknown,Endiandra palmerstonii
NA,Endiandra sankeyana,NA,NA,NA,0.71,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_193,wood_density,mg/mm3,unknown,Endiandra sankeyana
NA,Endiandra wolfei,NA,NA,NA,0.86,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_194,wood_density,mg/mm3,unknown,Endiandra wolfei
NA,Erythroxylon sp.,NA,NA,NA,0.81,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_195,wood_density,mg/mm3,unknown,Erythroxylon sp
NA,Eupomatia laurina,NA,NA,NA,0.54,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_196,wood_density,mg/mm3,unknown,Eupomatia laurina
NA,Fontainea picrosperma,NA,NA,NA,0.46,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_197,wood_density,mg/mm3,unknown,Fontainea picrosperma
NA,Franciscodendron laurifolium,NA,NA,NA,0.37,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_198,wood_density,mg/mm3,unknown,Franciscodendron laurifolium
NA,Garcinia gibbsiae,NA,NA,NA,0.82,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_199,wood_density,mg/mm3,unknown,Garcinia gibbsiae
NA,Glochidion hylandii,NA,NA,NA,0.66,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_200,wood_density,mg/mm3,unknown,Glochidian hylandii
NA,Gossia shepherdii,NA,NA,NA,0.7,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_201,wood_density,mg/mm3,unknown,Gossia shepherdii
NA,Guioa lasioneura,NA,NA,NA,0.53,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_202,wood_density,mg/mm3,unknown,Guioa lasioneura
NA,Haplostichanthus johnsonii,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_203,wood_density,mg/mm3,unknown,Haplostichanthus johnsonii
NA,Harpullia rhyticarpa,NA,NA,NA,0.74,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_204,wood_density,mg/mm3,unknown,Harpulia rhytocarpa
NA,Hedycarya loxocarya,NA,NA,NA,0.59,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_205,wood_density,mg/mm3,unknown,Hedycarya loxocarya?
NA,Medicosma fareana,NA,NA,NA,0.68,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_208,wood_density,mg/mm3,unknown,Medicosma fareana
NA,Mischocarpus lachnocarpus,NA,NA,NA,0.64,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_209,wood_density,mg/mm3,unknown,Mischocarpus lachnocarpus
NA,Myristica globosa,NA,NA,NA,0.5,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_210,wood_density,mg/mm3,unknown,Myristica globosa
NA,Niemeyera prunifera,NA,NA,NA,0.66,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_211,wood_density,mg/mm3,unknown,Niemeyera prunifera
NA,Opisthiolepis heterophylla,NA,NA,NA,0.5,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_212,wood_density,mg/mm3,unknown,Opisthiolepus heterophylla
NA,Oraniopsis appendiculata,NA,NA,NA,0.17,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_213,wood_density,mg/mm3,unknown,Oraniopsis appendiculata
NA,Pittosporum rubiginosum,NA,NA,NA,0.88,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_214,wood_density,mg/mm3,unknown,Pittosporum rubiginosum
NA,Beccariella brownlessiana,NA,NA,NA,0.66,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_215,wood_density,mg/mm3,unknown,Pouteria brownlessiana
NA,Planchonella xylocarpa,NA,NA,NA,0.58,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_216,wood_density,mg/mm3,unknown,Pouteria xylocarpa
NA,Pseuduvaria hylandii,NA,NA,NA,0.58,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_218,wood_density,mg/mm3,unknown,Pseudavarius hylandia
NA,Rhodomyrtus trineura subsp. capensis,NA,NA,NA,0.74,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_219,wood_density,mg/mm3,unknown,Rhodomyrtus trineura.ssp.capensis
NA,Rockinghamia angustifolia,NA,NA,NA,0.65,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_220,wood_density,mg/mm3,unknown,Rockinghamia angustifolia
NA,Siphonodon australis,NA,NA,NA,0.65,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_222,wood_density,mg/mm3,unknown,Siphonodon australia
NA,Siphonodon membranaceus,NA,NA,NA,0.72,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_223,wood_density,mg/mm3,unknown,Siphonodon membranaceous
NA,Sloanea langii,NA,NA,NA,0.57,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_224,wood_density,mg/mm3,unknown,Sloenea langii
NA,Sloanea macbrydei,NA,NA,NA,0.48,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_225,wood_density,mg/mm3,unknown,Sloenea macbriddii
NA,Steganthera laxiflora,NA,NA,NA,0.5,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_226,wood_density,mg/mm3,unknown,Steganthera laxiflora
NA,Symplocos hayesii,NA,NA,NA,0.68,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_227,wood_density,mg/mm3,unknown,Symplocus hayesii
NA,Symplocos paucistaminea,NA,NA,NA,0.45,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_228,wood_density,mg/mm3,unknown,Symplocus pauscistamenia
NA,Syzygium gustavioides,NA,NA,NA,0.59,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_229,wood_density,mg/mm3,unknown,Syzygium gustavoides
NA,Syzygium mulgraveanum,NA,NA,NA,0.7,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_230,wood_density,mg/mm3,unknown,Syzigium mulgraveana
NA,Toechima erythrocarpum,NA,NA,NA,0.68,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_231,wood_density,mg/mm3,unknown,Toechima erythrocarpa
NA,Van-royena castanosperma,NA,NA,NA,0.8,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_232,wood_density,mg/mm3,unknown,Vanroyena castanosperma
NA,Wilkiea cordata,NA,NA,NA,0.68,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_233,wood_density,mg/mm3,unknown,Wilkea chordata
NA,Xanthophyllum octandrum,NA,NA,NA,0.69,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_234,wood_density,mg/mm3,unknown,Xanthophyllum octandrum
