dataset_id.x,species_name,site_name.x,observation_id.x,trait_name.x,value.x,unit.x,value_type,replicates.x,original_name.x,dataset_id.y,site_name.y,observation_id.y,trait_name.y,value.y,unit.y,replicates.y,original_name.y
Kooyman_2011,Pittosporum trilobum,NA,Kooyman_2011_1041,plant_height,20,m,expert_max,NA,Pittosporum trilobum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pittosporum undulatum,NA,Kooyman_2011_1042,plant_height,25,m,expert_max,NA,Pittosporum undulatum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pittosporum venulosum,NA,Kooyman_2011_1043,plant_height,30,m,expert_max,NA,Pittosporum venulosum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pittosporum viscidum,NA,Kooyman_2011_1044,plant_height,8,m,expert_max,NA,Pittosporum viscidum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pittosporum rubiginosum,NA,Kooyman_2011_1045,plant_height,9,m,expert_max,NA,Pittosporum wingii,Sams_2017,NA,Sams_2017_214,plant_height,2,m,unknown,Pittosporum rubiginosum
Kooyman_2011,Plumbago zeylanica,NA,Kooyman_2011_1046,plant_height,1,m,expert_max,NA,Plumbago zeylanica,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Lagarostrobos franklinii,NA,Kooyman_2011_1047,plant_height,30,m,expert_max,NA,Lagarostrobus franklinii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pherosphaera hookeriana,NA,Kooyman_2011_1048,plant_height,2,m,expert_max,NA,Phaerosphaera hookeriana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Phyllocladus aspleniifolius,NA,Kooyman_2011_1049,plant_height,30,m,expert_max,NA,Phyllocladus aspleniifolius,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Podocarpus dispermus,NA,Kooyman_2011_1050,plant_height,20,m,expert_max,NA,Podocarpus dispermus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Podocarpus elatus,NA,Kooyman_2011_1051,plant_height,15,m,expert_max,NA,Podocarpus elatus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Podocarpus grayae,NA,Kooyman_2011_1052,plant_height,30,m,expert_max,NA,Podocarpus grayae,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Podocarpus lawrencei,NA,Kooyman_2011_1053,plant_height,17,m,expert_max,NA,Podocarpus lawrencei,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Podocarpus smithii,NA,Kooyman_2011_1054,plant_height,30,m,expert_max,NA,Podocarpus smithii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Prumnopitys ladei,NA,Kooyman_2011_1055,plant_height,33,m,expert_max,NA,Prumnopitys ladei,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Sundacarpus amarus,NA,Kooyman_2011_1056,plant_height,35,m,expert_max,NA,Sundacarpus amarus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Xanthophyllum fragrans,NA,Kooyman_2011_1057,plant_height,20,m,expert_max,NA,Xanthophyllum fragrans,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Xanthophyllum octandrum,NA,Kooyman_2011_1058,plant_height,25,m,expert_max,NA,Xanthophyllum octandrum,Sams_2017,NA,Sams_2017_234,plant_height,25,m,unknown,Xanthophyllum octandrum
Kooyman_2011,Polyosma alangiacea,NA,Kooyman_2011_1059,plant_height,30,m,expert_max,NA,Polyosma alangiacea,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Polyosma cunninghamii,NA,Kooyman_2011_1060,plant_height,25,m,expert_max,NA,Polyosma cunninghamii,Sams_2017,NA,Sams_2017_063,plant_height,25,m,unknown,Polyosma cunninghamii
Kooyman_2011,Polyosma hirsuta,NA,Kooyman_2011_1061,plant_height,10,m,expert_max,NA,Polyosma hirsuta,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Polyosma MtBellenden-Ker,NA,Kooyman_2011_1062,plant_height,10,m,expert_max,NA,Polyosma MtBellenden-Ker,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Polyosma MtLewis,NA,Kooyman_2011_1063,plant_height,30,m,expert_max,NA,Polyosma MtLewis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Polyosma reducta,NA,Kooyman_2011_1064,plant_height,20,m,expert_max,NA,Polyosma reducta,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Polyosma rhytophloia,NA,Kooyman_2011_1065,plant_height,11,m,expert_max,NA,Polyosma rhytophloia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Polyosma rigidiuscula,NA,Kooyman_2011_1066,plant_height,8,m,expert_max,NA,Polyosma rigidiuscula,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ardisia bakeri,NA,Kooyman_2011_1067,plant_height,10,m,expert_max,NA,Ardisia bakeri,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Tetrardisia bifaria,NA,Kooyman_2011_1068,plant_height,2,m,expert_max,NA,Tetrardisia bifaria,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ardisia brevipedata,NA,Kooyman_2011_1069,plant_height,3,m,expert_max,NA,Ardisia brevipedata,Sams_2017,NA,Sams_2017_174,plant_height,3,m,unknown,Ardisia brevipedata
Kooyman_2011,Ardisia fasciculata,NA,Kooyman_2011_1070,plant_height,10,m,expert_max,NA,Ardisia fasciculata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ardisia pachyrhachis,NA,Kooyman_2011_1071,plant_height,8,m,expert_max,NA,Ardisia pachyrrhachis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ardisia Sth-Mary,NA,Kooyman_2011_1072,plant_height,4,m,expert_max,NA,Ardisia Sth-Mary,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rapanea achradifolia,NA,Kooyman_2011_1073,plant_height,20,m,expert_max,NA,Myrsine achradifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine arenaria,NA,Kooyman_2011_1074,plant_height,10,m,expert_max,NA,Myrsine arenaria,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine smithii,NA,Kooyman_2011_1075,plant_height,5,m,expert_max,NA,Myrsine smithii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine benthamiana,NA,Kooyman_2011_1076,plant_height,18,m,expert_max,NA,Myrsine benthamiana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rapanea crassifolia,NA,Kooyman_2011_1077,plant_height,6,m,expert_max,NA,Myrsine crassifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine howittiana,NA,Kooyman_2011_1078,plant_height,23,m,expert_max,NA,Myrsine howittiana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine ireneae,NA,Kooyman_2011_1079,plant_height,10,m,expert_max,NA,Myrsine ireneae,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine kimberleyensis,NA,Kooyman_2011_1080,plant_height,6,m,expert_max,NA,Myrsine kimberleyensis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine MtBartleFrere,NA,Kooyman_2011_1081,plant_height,25,m,expert_max,NA,Myrsine MtBartleFrere,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine MtHaig,NA,Kooyman_2011_1082,plant_height,20,m,expert_max,NA,Myrsine MtHaig,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine oreophila,NA,Kooyman_2011_1083,plant_height,25,m,expert_max,NA,Myrsine oreophila,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rapanea porosa,NA,Kooyman_2011_1084,plant_height,10,m,expert_max,NA,Myrsine porosa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine maculata,NA,Kooyman_2011_1085,plant_height,4,m,expert_max,NA,Myrsine maculata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine richmondensis,NA,Kooyman_2011_1086,plant_height,5,m,expert_max,NA,Myrsine richmondensis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Myrsine rubiginosa,NA,Kooyman_2011_1087,plant_height,5,m,expert_max,NA,Myrsine rubiginosa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rapanea subsessilis,NA,Kooyman_2011_1088,plant_height,15,m,expert_max,NA,Myrsine subsessilis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rapanea urceolata,NA,Kooyman_2011_1089,plant_height,7,m,expert_max,NA,Myrsine urceolata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rapanea variablis,NA,Kooyman_2011_1090,plant_height,10,m,expert_max,NA,Myrsine variabilis,Sams_2017,NA,Sams_2017_032,plant_height,10,m,unknown,Myrsine variabilis
Kooyman_2011,Myrsine Zarda,NA,Kooyman_2011_1091,plant_height,7,m,expert_max,NA,Myrsine Zarda,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Tapeinosperma pallidum,NA,Kooyman_2011_1092,plant_height,5,m,expert_max,NA,Tapeinosperma pallidum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Tapeinosperma pseudojambosa,NA,Kooyman_2011_1093,plant_height,10,m,expert_max,NA,Tapeinosperma pseudojambosa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Alloxylon flammeum,NA,Kooyman_2011_1094,plant_height,36,m,expert_max,NA,Alloxylon flammeum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Alloxylon wickhamii,NA,Kooyman_2011_1095,plant_height,30,m,expert_max,NA,Alloxylon wickhamii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Athertonia diversifolia,NA,Kooyman_2011_1096,plant_height,30,m,expert_max,NA,Athertonia diversifolia,Sams_2017,NA,Sams_2017_175,plant_height,30,m,unknown,Athertonia diversifolia
Kooyman_2011,Banksia aquilonia,NA,Kooyman_2011_1097,plant_height,25,m,expert_max,NA,Banksia aquilonia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Banksia integrifolia,NA,Kooyman_2011_1098,plant_height,30,m,expert_max,NA,Banksia integrifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Buckinghamia celsissima,NA,Kooyman_2011_1099,plant_height,30,m,expert_max,NA,Buckinghamia celsissima,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Buckinghamia ferruginiflora,NA,Kooyman_2011_1100,plant_height,30,m,expert_max,NA,Buckinghamia ferruginiflora,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Catalepidia heyana,NA,Kooyman_2011_1101,plant_height,18,m,expert_max,NA,Catalepidia heyana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cenarrhenes nitida,NA,Kooyman_2011_1102,plant_height,10,m,expert_max,NA,Cenarrhenes nitida,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Darlingia darlingiana,NA,Kooyman_2011_1103,plant_height,30,m,expert_max,NA,Darlingia darlingiana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Darlingia ferruginea,NA,Kooyman_2011_1104,plant_height,30,m,expert_max,NA,Darlingia ferruginea,Sams_2017,NA,Sams_2017_186,plant_height,30,m,unknown,Darlingia ferrugenia
Kooyman_2011,Eidothea hardeniana,NA,Kooyman_2011_1105,plant_height,40,m,expert_max,NA,Eidothea hardeniana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Eidothea zoexylocarya,NA,Kooyman_2011_1106,plant_height,40,m,expert_max,NA,Eidothea zoexylocarya,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Floydia praealta,NA,Kooyman_2011_1107,plant_height,35,m,expert_max,NA,Floydia praealta,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Grevillea agrifolia,NA,Kooyman_2011_1108,plant_height,6,m,expert_max,NA,Grevillea agrifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Grevillea baileyana,NA,Kooyman_2011_1109,plant_height,30,m,expert_max,NA,Grevillea baileyana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Grevillea helmsiae,NA,Kooyman_2011_1110,plant_height,15,m,expert_max,NA,Grevillea helmsiae,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Grevillea hilliana,NA,Kooyman_2011_1111,plant_height,30,m,expert_max,NA,Grevillea hilliana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hakea eriantha,NA,Kooyman_2011_1112,plant_height,15,m,expert_max,NA,Hakea eriantha,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Helicia blakei,NA,Kooyman_2011_1113,plant_height,10,m,expert_max,NA,Helicia blakei,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Helicia ferruginea,NA,Kooyman_2011_1114,plant_height,18,m,expert_max,NA,Helicia ferruginea,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Helicia glabriflora,NA,Kooyman_2011_1115,plant_height,30,m,expert_max,NA,Helicia glabriflora,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Helicia grayi,NA,Kooyman_2011_1116,plant_height,15,m,expert_max,NA,Helicia grayi,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Helicia lamingtoniana,NA,Kooyman_2011_1117,plant_height,20,m,expert_max,NA,Helicia lamingtoniana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Helicia lewisensis,NA,Kooyman_2011_1118,plant_height,15,m,expert_max,NA,Helicia lewisensis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Helicia nortoniana,NA,Kooyman_2011_1119,plant_height,20,m,expert_max,NA,Helicia nortoniana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Helicia recurva,NA,Kooyman_2011_1120,plant_height,10,m,expert_max,NA,Helicia recurva,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Orites Devils-Thumb,NA,Kooyman_2011_1121,plant_height,12,m,expert_max,NA,Orites Devils-Thumb,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hollandaea Pinnacle-Rock,NA,Kooyman_2011_1122,plant_height,12,m,expert_max,NA,Hollandaea Pinnacle-Rock,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hollandaea riparia,NA,Kooyman_2011_1123,plant_height,6,m,expert_max,NA,Hollandaea riparia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hollandaea sayeriana,NA,Kooyman_2011_1124,plant_height,15,m,expert_max,NA,Hollandaea sayeriana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Lomatia arborescens,NA,Kooyman_2011_1125,plant_height,15,m,expert_max,NA,Lomatia arborescens,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Lomatia fraseri,NA,Kooyman_2011_1126,plant_height,12,m,expert_max,NA,Lomatia fraseri,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Lomatia myricoides,NA,Kooyman_2011_1127,plant_height,5,m,expert_max,NA,Lomatia myricoides,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Lasjia claudiensis,NA,Kooyman_2011_1128,plant_height,30,m,expert_max,NA,Lasjia claudiensis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Lasjia grandis,NA,Kooyman_2011_1129,plant_height,40,m,expert_max,NA,Lasjia grandis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Macadamia integrifolia,NA,Kooyman_2011_1130,plant_height,12,m,expert_max,NA,Macadamia integrifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Macadamia jansenii,NA,Kooyman_2011_1131,plant_height,15,m,expert_max,NA,Macadamia jansenii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Macadamia ternifolia,NA,Kooyman_2011_1132,plant_height,12,m,expert_max,NA,Macadamia ternifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Lasjia whelanii,NA,Kooyman_2011_1133,plant_height,35,m,expert_max,NA,Lasjia whelanii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Megahertzia amplexicaulis,NA,Kooyman_2011_1134,plant_height,10,m,expert_max,NA,Megahertzia amplexicaulis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Musgravea heterophylla,NA,Kooyman_2011_1135,plant_height,30,m,expert_max,NA,Musgravea heterophylla,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Musgravea stenostachya,NA,Kooyman_2011_1136,plant_height,25,m,expert_max,NA,Musgravea stenostachya,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Neorites kevediana,NA,Kooyman_2011_1137,plant_height,30,m,expert_max,NA,Neorites kevedianus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Orites excelsus,NA,Kooyman_2011_1138,plant_height,30,m,expert_max,NA,Orites excelsus,Sams_2017,NA,Sams_2017_034,plant_height,30,m,unknown,Orites excelsus
Kooyman_2011,Orites megacarpus,NA,Kooyman_2011_1139,plant_height,30,m,expert_max,NA,Orites megacarpa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Persoonia adenantha,NA,Kooyman_2011_1140,plant_height,7,m,expert_max,NA,Persoonia adenantha,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Persoonia amaliae,NA,Kooyman_2011_1141,plant_height,6,m,expert_max,NA,Persoonia amaliae,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Persoonia arborea,NA,Kooyman_2011_1142,plant_height,9,m,expert_max,NA,Persoonia arborea,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Persoonia media,NA,Kooyman_2011_1143,plant_height,25,m,expert_max,NA,Persoonia media,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Persoonia silvatica,NA,Kooyman_2011_1144,plant_height,8,m,expert_max,NA,Persoonia silvatica,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Persoonia volcanica,NA,Kooyman_2011_1145,plant_height,5,m,expert_max,NA,Persoonia volcanica,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Placospermum coriaceum,NA,Kooyman_2011_1146,plant_height,30,m,expert_max,NA,Placospermum coriaceum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Stenocarpus cunninghamii,NA,Kooyman_2011_1147,plant_height,10,m,expert_max,NA,Stenocarpus cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Stenocarpus Hinchinbrook,NA,Kooyman_2011_1148,plant_height,6,m,expert_max,NA,Stenocarpus Hinchinbrook,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Stenocarpus reticulatus,NA,Kooyman_2011_1149,plant_height,35,m,expert_max,NA,Stenocarpus reticulatus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Stenocarpus salignus,NA,Kooyman_2011_1150,plant_height,30,m,expert_max,NA,Stenocarpus salignus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Stenocarpus sinuatus,NA,Kooyman_2011_1151,plant_height,40,m,expert_max,NA,Stenocarpus sinuatus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Stenocarpus verticis,NA,Kooyman_2011_1152,plant_height,20,m,expert_max,NA,Stenocarpus verticis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Telopea mongaensis,NA,Kooyman_2011_1153,plant_height,6,m,expert_max,NA,Telopea mongaensis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Telopea oreades,NA,Kooyman_2011_1154,plant_height,19,m,expert_max,NA,Telopea oreades,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Telopea truncata,NA,Kooyman_2011_1155,plant_height,10,m,expert_max,NA,Telopea truncata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Triunia erythrocarpa,NA,Kooyman_2011_1156,plant_height,20,m,expert_max,NA,Triunia erythrocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Triunia montana,NA,Kooyman_2011_1157,plant_height,6,m,expert_max,NA,Triunia montana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Triunia robusta,NA,Kooyman_2011_1158,plant_height,6,m,expert_max,NA,Triunia robusta,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Triunia youngiana,NA,Kooyman_2011_1159,plant_height,3,m,expert_max,NA,Triunia youngiana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Drypetes acuminata,NA,Kooyman_2011_1160,plant_height,20,m,expert_max,NA,Drypetes acuminata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Drypetes deplanchei,NA,Kooyman_2011_1161,plant_height,25,m,expert_max,NA,Drypetes deplanchei,Sams_2017,NA,Sams_2017_092,plant_height,25,m,unknown,Drypetes deplanchei
Kooyman_2011,Drypetes iodoformis,NA,Kooyman_2011_1162,plant_height,20,m,expert_max,NA,Drypetes iodoformis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Drypetes vernicosa,NA,Kooyman_2011_1163,plant_height,4,m,expert_max,NA,Drypetes vernicosa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Alphitonia excelsa,NA,Kooyman_2011_1164,plant_height,20,m,expert_max,NA,Alphitonia excelsa,Sams_2017,NA,Sams_2017_069,plant_height,20,m,unknown,Alphitonia excelsa
Kooyman_2011,Alphitonia oblata,NA,Kooyman_2011_1165,plant_height,25,m,expert_max,NA,Alphitonia oblata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Alphitonia petriei,NA,Kooyman_2011_1166,plant_height,40,m,expert_max,NA,Alphitonia petriei,Sams_2017,NA,Sams_2017_166,plant_height,40,m,unknown,Alphitonia petriei
Kooyman_2011,Alphitonia Forty-Mile-Scrub,NA,Kooyman_2011_1167,plant_height,25,m,expert_max,NA,Alphitonia Forty-Mile-Scrub,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Alphitonia Kimberley,NA,Kooyman_2011_1168,plant_height,18,m,expert_max,NA,Alphitonia Kimberley,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Alphitonia whitei,NA,Kooyman_2011_1169,plant_height,30,m,expert_max,NA,Alphitonia whitei,Sams_2017,NA,Sams_2017_167,plant_height,30,m,unknown,Alphitonia whitei
Kooyman_2011,Emmenosperma alphitonoides,NA,Kooyman_2011_1170,plant_height,35,m,expert_max,NA,Emmenosperma alphitonioides,Sams_2017,NA,Sams_2017_060,plant_height,35,m,unknown,Emmenosperma alphitoniodes
Kooyman_2011,Emmenosperma cunninghamii,NA,Kooyman_2011_1171,plant_height,25,m,expert_max,NA,Emmenosperma cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pomaderris argyrophylla,NA,Kooyman_2011_1172,plant_height,6,m,expert_max,NA,Pomaderris argyrophylla,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pomaderris aspera,NA,Kooyman_2011_1173,plant_height,20,m,expert_max,NA,Pomaderris aspera,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pomaderris clivicola,NA,Kooyman_2011_1174,plant_height,4,m,expert_max,NA,Pomaderris clivicola,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pomaderris notata,NA,Kooyman_2011_1175,plant_height,3,m,expert_max,NA,Pomaderris notata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rhamnella vitiensis,NA,Kooyman_2011_1176,plant_height,8,m,expert_max,NA,Rhamnella vitiensis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rhamnus napalensis,NA,Kooyman_2011_1177,plant_height,3,m,expert_max,NA,Rhamnus napalensis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Schistocarpaea johnsonii,NA,Kooyman_2011_1178,plant_height,7,m,expert_max,NA,Schistocarpaea johnsonii,Sams_2017,NA,Sams_2017_221,plant_height,7,m,unknown,Schistocarpaea johnsonii
Kooyman_2011,Ventilago viminalis,NA,Kooyman_2011_1179,plant_height,10,m,expert_max,NA,Ventilago viminalis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ziziphus oenopolia,NA,Kooyman_2011_1180,plant_height,5,m,expert_max,NA,Ziziphus oenopolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ziziphus quadrilocularis,NA,Kooyman_2011_1181,plant_height,15,m,expert_max,NA,Ziziphus quadrilocularis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ziziphus timoriensis,NA,Kooyman_2011_1182,plant_height,20,m,expert_max,NA,Ziziphus timoriensis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Bruguiera cylindrica,NA,Kooyman_2011_1183,plant_height,20,m,expert_max,NA,Bruguiera cylindrica,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Bruguiera exaristata,NA,Kooyman_2011_1184,plant_height,15,m,expert_max,NA,Bruguiera exaristata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Bruguiera gymnorhiza,NA,Kooyman_2011_1185,plant_height,36,m,expert_max,NA,Bruguiera gymnorhiza,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Bruguiera parviflora,NA,Kooyman_2011_1186,plant_height,25,m,expert_max,NA,Bruguiera parviflora,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Bruguiera sexangula,NA,Kooyman_2011_1187,plant_height,20,m,expert_max,NA,Bruguiera sexangula,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Carallia brachiata,NA,Kooyman_2011_1188,plant_height,30,m,expert_max,NA,Carallia brachiata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ceriops decandra,NA,Kooyman_2011_1189,plant_height,5,m,expert_max,NA,Ceriops decandra,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ceriops tagal,NA,Kooyman_2011_1190,plant_height,15,m,expert_max,NA,Ceriops tagal,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rhizophora apiculata,NA,Kooyman_2011_1191,plant_height,25,m,expert_max,NA,Rhizophora apiculatum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rhizophora lamarckii,NA,Kooyman_2011_1192,plant_height,25,m,expert_max,NA,Rhizophora lamarckii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rhizophora mucronata,NA,Kooyman_2011_1193,plant_height,20,m,expert_max,NA,Rhizophora mucronata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Rhizophora stylosa,NA,Kooyman_2011_1194,plant_height,20,m,expert_max,NA,Rhizophora stylosa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Prunus brachystachya,NA,Kooyman_2011_1195,plant_height,12,m,expert_max,NA,Prunus brachystachya,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Prunus turneriana,NA,Kooyman_2011_1196,plant_height,30,m,expert_max,NA,Prunus turneriana,Sams_2017,NA,Sams_2017_217,plant_height,30,m,unknown,Prunus turneriana
