dataset_id,species_name,site_name,observation_id,trait_name,value,unit,value_type,replicates,original_name
Kooyman_2011,Endiandra discolor,NA,Kooyman_2011_1892,seed_length,14,mm,expert_max,NA,Endiandra discolor
Kooyman_2011,Ficus copiosa,NA,Kooyman_2011_1893,seed_length,1,mm,expert_mean,NA,Ficus copiosa
Kooyman_2011,Ficus copiosa,NA,Kooyman_2011_1893,seed_length,1,mm,expert_max,NA,Ficus copiosa
Kooyman_2011,Randia audasii,NA,Kooyman_2011_1894,seed_length,4,mm,expert_mean,NA,Randia audasii
Kooyman_2011,Randia audasii,NA,Kooyman_2011_1894,seed_length,4,mm,expert_max,NA,Randia audasii
Kooyman_2011,Toechima erythrocarpum,NA,Kooyman_2011_1895,seed_length,14,mm,expert_mean,NA,Toechima erythrocarpum
Kooyman_2011,Toechima erythrocarpum,NA,Kooyman_2011_1895,seed_length,15,mm,expert_max,NA,Toechima erythrocarpum
Kooyman_2011,Pouteria unmackiana,NA,Kooyman_2011_1896,seed_length,20,mm,expert_mean,NA,Sersalisia unmackiana
Kooyman_2011,Pouteria unmackiana,NA,Kooyman_2011_1896,seed_length,40,mm,expert_max,NA,Sersalisia unmackiana
Kooyman_2011,Wendlandia Thornton-Peak,NA,Kooyman_2011_1897,seed_length,0.5,mm,expert_mean,NA,Wendlandia Thornton-Peak
Kooyman_2011,Wendlandia Thornton-Peak,NA,Kooyman_2011_1897,seed_length,0.5,mm,expert_max,NA,Wendlandia Thornton-Peak
Kooyman_2011,Alyxia ilicifolia,NA,Kooyman_2011_1898,seed_length,10,mm,expert_mean,NA,Alyxia ilicifolia
Kooyman_2011,Alyxia ilicifolia,NA,Kooyman_2011_1898,seed_length,16,mm,expert_max,NA,Alyxia ilicifolia
Kooyman_2011,Elaeocarpus linsmithii,NA,Kooyman_2011_1899,seed_length,12,mm,expert_mean,NA,Elaeocarpus linsmithii
Kooyman_2011,Elaeocarpus linsmithii,NA,Kooyman_2011_1899,seed_length,16,mm,expert_max,NA,Elaeocarpus linsmithii
Kooyman_2011,Elaeocarpus largiflorens subsp. retinervis,NA,Kooyman_2011_1900,seed_length,12,mm,expert_mean,NA,Elaeocarpus largiflorens-retinervis
Kooyman_2011,Elaeocarpus largiflorens subsp. retinervis,NA,Kooyman_2011_1900,seed_length,15,mm,expert_max,NA,Elaeocarpus largiflorens-retinervis
Kooyman_2011,Hernandia bivalvis,NA,Kooyman_2011_1901,seed_length,15,mm,expert_mean,NA,Hernandia bivalvis
Kooyman_2011,Hernandia bivalvis,NA,Kooyman_2011_1901,seed_length,20,mm,expert_max,NA,Hernandia bivalvis
Kooyman_2011,Hernandia nymphaeifolia,NA,Kooyman_2011_1902,seed_length,10,mm,expert_mean,NA,Hernandia nymphaeifolia
Kooyman_2011,Hernandia nymphaeifolia,NA,Kooyman_2011_1902,seed_length,12,mm,expert_max,NA,Hernandia nymphaeifolia
Kooyman_2011,Callicarpa longifolia,NA,Kooyman_2011_1903,seed_length,1,mm,expert_mean,NA,Callicarpa longifolia
Kooyman_2011,Callicarpa longifolia,NA,Kooyman_2011_1903,seed_length,2,mm,expert_max,NA,Callicarpa longifolia
Kooyman_2011,Callicarpa pedunculata,NA,Kooyman_2011_1904,seed_length,1,mm,expert_mean,NA,Callicarpa pedunculata
Kooyman_2011,Callicarpa pedunculata,NA,Kooyman_2011_1904,seed_length,2,mm,expert_max,NA,Callicarpa pedunculata
Kooyman_2011,Gmelina leichardtii,NA,Kooyman_2011_1905,seed_length,12,mm,expert_mean,NA,Gmelina leichhardtii
Kooyman_2011,Gmelina leichardtii,NA,Kooyman_2011_1905,seed_length,15,mm,expert_max,NA,Gmelina leichhardtii
Kooyman_2011,Endiandra cowleyana,NA,Kooyman_2011_1906,seed_length,20,mm,expert_mean,NA,Endiandra cowleyana
Kooyman_2011,Endiandra cowleyana,NA,Kooyman_2011_1906,seed_length,28,mm,expert_max,NA,Endiandra cowleyana
Kooyman_2011,Antirhea ovatifolia,NA,Kooyman_2011_1907,seed_length,5,mm,expert_mean,NA,Antirhea ovatifolia
Kooyman_2011,Antirhea ovatifolia,NA,Kooyman_2011_1907,seed_length,6,mm,expert_max,NA,Antirhea ovatifolia
Kooyman_2011,Sarcomelicope simplicifolia,NA,Kooyman_2011_1908,seed_length,5,mm,expert_mean,NA,Sarcomelicope simplicifolia
Kooyman_2011,Sarcomelicope simplicifolia,NA,Kooyman_2011_1908,seed_length,7,mm,expert_max,NA,Sarcomelicope simplicifolia
Kooyman_2011,Cadaba capparoides,NA,Kooyman_2011_1909,seed_length,2.5,mm,expert_mean,NA,Cadaba capparoides
Kooyman_2011,Cadaba capparoides,NA,Kooyman_2011_1909,seed_length,3,mm,expert_max,NA,Cadaba capparoides
Kooyman_2011,Maytenus bilocularis,NA,Kooyman_2011_1910,seed_length,3,mm,expert_mean,NA,Maytenus bilocularis
Kooyman_2011,Maytenus bilocularis,NA,Kooyman_2011_1910,seed_length,4,mm,expert_max,NA,Maytenus bilocularis
Kooyman_2011,Clerodendrum tomentosum,NA,Kooyman_2011_1911,seed_length,8,mm,expert_mean,NA,Clerodendrum tomentosum
Kooyman_2011,Clerodendrum tomentosum,NA,Kooyman_2011_1911,seed_length,10,mm,expert_max,NA,Clerodendrum tomentosum
Kooyman_2011,Psychotria Utchee-Creek,NA,Kooyman_2011_1912,seed_length,4,mm,expert_mean,NA,Psychotria Utchee-Creek
Kooyman_2011,Psychotria Utchee-Creek,NA,Kooyman_2011_1912,seed_length,4,mm,expert_max,NA,Psychotria Utchee-Creek
Kooyman_2011,Pimelea drupacea,NA,Kooyman_2011_1913,seed_length,4,mm,expert_mean,NA,Pimelea drupacea
Kooyman_2011,Pimelea drupacea,NA,Kooyman_2011_1913,seed_length,5,mm,expert_max,NA,Pimelea drupacea
Kooyman_2011,Peripentadenia phelpsii,NA,Kooyman_2011_1914,seed_length,20,mm,expert_mean,NA,Peripentadenia phelpsii
Kooyman_2011,Peripentadenia phelpsii,NA,Kooyman_2011_1914,seed_length,25,mm,expert_max,NA,Peripentadenia phelpsii
Kooyman_2011,Endiandra impressicosta,NA,Kooyman_2011_1915,seed_length,38,mm,expert_mean,NA,Endiandra impressicosta
Kooyman_2011,Endiandra impressicosta,NA,Kooyman_2011_1915,seed_length,47,mm,expert_max,NA,Endiandra impressicosta
Kooyman_2011,Atractocarpus chartaceus,NA,Kooyman_2011_1916,seed_length,4,mm,expert_mean,NA,Atractocarpus chartaceus
Kooyman_2011,Atractocarpus chartaceus,NA,Kooyman_2011_1916,seed_length,5,mm,expert_max,NA,Atractocarpus chartaceus
Kooyman_2011,Beccariella singuliflora,NA,Kooyman_2011_1917,seed_length,16,mm,expert_mean,NA,Pouteria singuliflora
Kooyman_2011,Beccariella singuliflora,NA,Kooyman_2011_1917,seed_length,21,mm,expert_max,NA,Pouteria singuliflora
Kooyman_2011,Symplocos cyanocarpa,NA,Kooyman_2011_1918,seed_length,14,mm,expert_mean,NA,Symplocos cyanocarpa
Kooyman_2011,Symplocos cyanocarpa,NA,Kooyman_2011_1918,seed_length,17,mm,expert_max,NA,Symplocos cyanocarpa
Kooyman_2011,Hedraianthera porphyropetala,NA,Kooyman_2011_1919,seed_length,8,mm,expert_mean,NA,Hedraianthera porphyropetala
Kooyman_2011,Hedraianthera porphyropetala,NA,Kooyman_2011_1919,seed_length,12,mm,expert_max,NA,Hedraianthera porphyropetala
Kooyman_2011,Vitex lignum-vitae,NA,Kooyman_2011_1920,seed_length,4,mm,expert_mean,NA,Vitex lignum-vitae
Kooyman_2011,Vitex lignum-vitae,NA,Kooyman_2011_1920,seed_length,16,mm,expert_max,NA,Vitex lignum-vitae
Kooyman_2011,Endiandra bessaphila,NA,Kooyman_2011_1921,seed_length,22,mm,expert_mean,NA,Endiandra bessaphila
Kooyman_2011,Endiandra bessaphila,NA,Kooyman_2011_1921,seed_length,28,mm,expert_max,NA,Endiandra bessaphila
Kooyman_2011,Endiandra dielsiana,NA,Kooyman_2011_1922,seed_length,33,mm,expert_mean,NA,Endiandra dielsiana
Kooyman_2011,Endiandra dielsiana,NA,Kooyman_2011_1922,seed_length,34,mm,expert_max,NA,Endiandra dielsiana
Kooyman_2011,Lunasia amara,NA,Kooyman_2011_1923,seed_length,7,mm,expert_mean,NA,Lunasia amara
Kooyman_2011,Lunasia amara,NA,Kooyman_2011_1923,seed_length,8,mm,expert_max,NA,Lunasia amara
Kooyman_2011,Canarium muelleri,NA,Kooyman_2011_1924,seed_length,10,mm,expert_mean,NA,Canarium muelleri
Kooyman_2011,Canarium muelleri,NA,Kooyman_2011_1924,seed_length,15,mm,expert_max,NA,Canarium muelleri
Kooyman_2011,Crudia abbreviata,NA,Kooyman_2011_1925,seed_length,20,mm,expert_mean,NA,Crudia Archer-River
Kooyman_2011,Crudia abbreviata,NA,Kooyman_2011_1925,seed_length,30,mm,expert_max,NA,Crudia Archer-River
Kooyman_2011,Dysoxylum fraserianum,NA,Kooyman_2011_1926,seed_length,7,mm,expert_max,NA,Dysoxylum fraserianum
Kooyman_2011,Dysoxylum gaudichaudianum,NA,Kooyman_2011_1927,seed_length,8,mm,expert_mean,NA,Dysoxylum gaudichaudianum
Kooyman_2011,Dysoxylum gaudichaudianum,NA,Kooyman_2011_1927,seed_length,10,mm,expert_max,NA,Dysoxylum gaudichaudianum
Kooyman_2011,Dysoxylum klanderi,NA,Kooyman_2011_1928,seed_length,18,mm,expert_mean,NA,Dysoxylum klanderi
Kooyman_2011,Dysoxylum klanderi,NA,Kooyman_2011_1928,seed_length,20,mm,expert_max,NA,Dysoxylum klanderi
Kooyman_2011,Haplostichanthus submontanus_submontanus,NA,Kooyman_2011_1929,seed_length,9,mm,expert_mean,NA,Haplostichanthus submontanus_submontanus
Kooyman_2011,Haplostichanthus submontanus_submontanus,NA,Kooyman_2011_1929,seed_length,10,mm,expert_max,NA,Haplostichanthus submontanus_submontanus
Kooyman_2011,Acronychia aberrans,NA,Kooyman_2011_1930,seed_length,6,mm,expert_mean,NA,Acronychia aberrans
Kooyman_2011,Acronychia aberrans,NA,Kooyman_2011_1930,seed_length,7,mm,expert_max,NA,Acronychia aberrans
Kooyman_2011,Solanum Bellenden-Ker,NA,Kooyman_2011_1931,seed_length,0.5,mm,expert_mean,NA,Solanum Bellenden-Ker
Kooyman_2011,Solanum Bellenden-Ker,NA,Kooyman_2011_1931,seed_length,1,mm,expert_max,NA,Solanum Bellenden-Ker
Kooyman_2011,Wrightia pubescens,NA,Kooyman_2011_1932,seed_length,10,mm,expert_mean,NA,Wrightia pubescens-pubescens
Kooyman_2011,Wrightia pubescens,NA,Kooyman_2011_1932,seed_length,13,mm,expert_max,NA,Wrightia pubescens-pubescens
Kooyman_2011,Premna serratifolia,NA,Kooyman_2011_1933,seed_length,4,mm,expert_mean,NA,Premna serratifolia
Kooyman_2011,Premna serratifolia,NA,Kooyman_2011_1933,seed_length,6,mm,expert_max,NA,Premna serratifolia
Kooyman_2011,Backhousia myrtifolia,NA,Kooyman_2011_1934,seed_length,1,mm,expert_mean,NA,Backhousia myrtifolia
Kooyman_2011,Backhousia myrtifolia,NA,Kooyman_2011_1934,seed_length,2,mm,expert_max,NA,Backhousia myrtifolia
Kooyman_2011,Cyclophyllum protractum,NA,Kooyman_2011_1935,seed_length,4,mm,expert_mean,NA,Cyclophyllum protractum
Kooyman_2011,Cyclophyllum protractum,NA,Kooyman_2011_1935,seed_length,5,mm,expert_max,NA,Cyclophyllum protractum
Kooyman_2011,Canarium australianum var. australianum,NA,Kooyman_2011_1936,seed_length,15,mm,expert_mean,NA,Canarium australianum-australianum
Kooyman_2011,Canarium australianum var. australianum,NA,Kooyman_2011_1936,seed_length,20,mm,expert_max,NA,Canarium australianum-australianum
Kooyman_2011,Gomphandra australiana,NA,Kooyman_2011_1937,seed_length,18,mm,expert_mean,NA,Gomphandra australiana
Kooyman_2011,Gomphandra australiana,NA,Kooyman_2011_1937,seed_length,23,mm,expert_max,NA,Gomphandra australiana
Kooyman_2011,Gmelina fasciculiflora,NA,Kooyman_2011_1938,seed_length,8,mm,expert_mean,NA,Gmelina fasciculiflora
Kooyman_2011,Gmelina fasciculiflora,NA,Kooyman_2011_1938,seed_length,15,mm,expert_max,NA,Gmelina fasciculiflora
Kooyman_2011,Endiandra dichrophylla,NA,Kooyman_2011_1939,seed_length,20,mm,expert_mean,NA,Endiandra dichrophylla
Kooyman_2011,Endiandra dichrophylla,NA,Kooyman_2011_1939,seed_length,26,mm,expert_max,NA,Endiandra dichrophylla
Kooyman_2011,Endiandra globosa,NA,Kooyman_2011_1940,seed_length,24,mm,expert_mean,NA,Endiandra globosa
Kooyman_2011,Endiandra globosa,NA,Kooyman_2011_1940,seed_length,50,mm,expert_max,NA,Endiandra globosa
Kooyman_2011,Wendlandia connata,NA,Kooyman_2011_1941,seed_length,1,mm,expert_mean,NA,Wendlandia connata
Kooyman_2011,Wendlandia connata,NA,Kooyman_2011_1941,seed_length,1,mm,expert_max,NA,Wendlandia connata
Kooyman_2011,Cupaniopsis anacardioides,NA,Kooyman_2011_1942,seed_length,10,mm,expert_mean,NA,Cupaniopsis anacardioides
Kooyman_2011,Cupaniopsis anacardioides,NA,Kooyman_2011_1942,seed_length,12,mm,expert_max,NA,Cupaniopsis anacardioides
Kooyman_2011,Gymnosporia inermis,NA,Kooyman_2011_1943,seed_length,3,mm,expert_mean,NA,Gymnosporia inermis
Kooyman_2011,Gymnosporia inermis,NA,Kooyman_2011_1943,seed_length,6,mm,expert_max,NA,Gymnosporia inermis
Kooyman_2011,Sloanea langii,NA,Kooyman_2011_1944,seed_length,7,mm,expert_mean,NA,Sloanea langii
Kooyman_2011,Sloanea langii,NA,Kooyman_2011_1944,seed_length,10,mm,expert_max,NA,Sloanea langii
Kooyman_2011,Cryptocarya cunninghamii,NA,Kooyman_2011_1945,seed_length,9,mm,expert_mean,NA,Cryptocarya cunninghamii
Kooyman_2011,Cryptocarya cunninghamii,NA,Kooyman_2011_1945,seed_length,12,mm,expert_max,NA,Cryptocarya cunninghamii
Kooyman_2011,Cryptocarya onoprienkoana,NA,Kooyman_2011_1946,seed_length,13,mm,expert_mean,NA,Cryptocarya onoprienkoana
Kooyman_2011,Cryptocarya onoprienkoana,NA,Kooyman_2011_1946,seed_length,16,mm,expert_max,NA,Cryptocarya onoprienkoana
Kooyman_2011,Backhousia kingii,NA,Kooyman_2011_1947,seed_length,2,mm,expert_mean,NA,Backhousia kingii
Kooyman_2011,Backhousia kingii,NA,Kooyman_2011_1947,seed_length,3,mm,expert_max,NA,Backhousia kingii
Kooyman_2011,Coelospermum purpureum,NA,Kooyman_2011_1948,seed_length,7,mm,expert_mean,NA,Randia Boonjee
Kooyman_2011,Coelospermum purpureum,NA,Kooyman_2011_1948,seed_length,8,mm,expert_max,NA,Randia Boonjee
Kooyman_2011,Phebalium squamulosum,NA,Kooyman_2011_1949,seed_length,2,mm,expert_mean,NA,Phebalium squamulosum
Kooyman_2011,Phebalium squamulosum,NA,Kooyman_2011_1949,seed_length,2,mm,expert_max,NA,Phebalium squamulosum
Kooyman_2011,Casearia costulata,NA,Kooyman_2011_1950,seed_length,5,mm,expert_mean,NA,Casearia costulata
Kooyman_2011,Casearia costulata,NA,Kooyman_2011_1950,seed_length,6,mm,expert_max,NA,Casearia costulata
Kooyman_2011,Planchonella xylocarpa,NA,Kooyman_2011_1951,seed_length,20,mm,expert_mean,NA,Planchonella xylocarpa
Kooyman_2011,Planchonella xylocarpa,NA,Kooyman_2011_1951,seed_length,25,mm,expert_max,NA,Planchonella xylocarpa
Kooyman_2011,Cuttsia viburnea,NA,Kooyman_2011_1952,seed_length,0.5,mm,expert_mean,NA,Cuttsia viburnea
Kooyman_2011,Cuttsia viburnea,NA,Kooyman_2011_1952,seed_length,0.5,mm,expert_max,NA,Cuttsia viburnea
Kooyman_2011,Mitrephora diversifolia,NA,Kooyman_2011_1953,seed_length,10,mm,expert_mean,NA,Mitrephora diversifolia
Kooyman_2011,Mitrephora diversifolia,NA,Kooyman_2011_1953,seed_length,13,mm,expert_max,NA,Mitrephora diversifolia
Kooyman_2011,Pseuduvaria froggattii,NA,Kooyman_2011_1954,seed_length,8,mm,expert_mean,NA,Pseuduvaria froggattii
Kooyman_2011,Pseuduvaria froggattii,NA,Kooyman_2011_1954,seed_length,13,mm,expert_max,NA,Pseuduvaria froggattii
Kooyman_2011,Casearia Mission-Beach,NA,Kooyman_2011_1955,seed_length,3,mm,expert_mean,NA,Casearia Mission-Beach
Kooyman_2011,Casearia Mission-Beach,NA,Kooyman_2011_1955,seed_length,3,mm,expert_max,NA,Casearia Mission-Beach
Kooyman_2011,Casearia multinervosa,NA,Kooyman_2011_1956,seed_length,3,mm,expert_mean,NA,Casearia multinervosa
Kooyman_2011,Casearia multinervosa,NA,Kooyman_2011_1956,seed_length,4,mm,expert_max,NA,Casearia multinervosa
Kooyman_2011,Wendlandia basistaminea,NA,Kooyman_2011_1957,seed_length,0.5,mm,expert_mean,NA,Wendlandia basistaminea
Kooyman_2011,Wendlandia basistaminea,NA,Kooyman_2011_1957,seed_length,0.5,mm,expert_max,NA,Wendlandia basistaminea
Kooyman_2011,Apophyllum anomalum,NA,Kooyman_2011_1958,seed_length,3,mm,expert_mean,NA,Apophyllum anomalum
Kooyman_2011,Apophyllum anomalum,NA,Kooyman_2011_1958,seed_length,4,mm,expert_max,NA,Apophyllum anomalum
Kooyman_2011,Apodytes brachystylis,NA,Kooyman_2011_1959,seed_length,10,mm,expert_mean,NA,Apodytes brachystylis
Kooyman_2011,Apodytes brachystylis,NA,Kooyman_2011_1959,seed_length,13,mm,expert_max,NA,Apodytes brachystylis
Kooyman_2011,Beilschmiedia obtusifolia,NA,Kooyman_2011_1960,seed_length,14,mm,expert_mean,NA,Beilschmiedia obtusifolia
Kooyman_2011,Beilschmiedia obtusifolia,NA,Kooyman_2011_1960,seed_length,20,mm,expert_max,NA,Beilschmiedia obtusifolia
Kooyman_2011,Endiandra anthropophagorum,NA,Kooyman_2011_1961,seed_length,19,mm,expert_mean,NA,Endiandra anthropophagorum
Kooyman_2011,Endiandra anthropophagorum,NA,Kooyman_2011_1961,seed_length,33,mm,expert_max,NA,Endiandra anthropophagorum
Kooyman_2011,Endiandra glauca,NA,Kooyman_2011_1962,seed_length,13,mm,expert_mean,NA,Endiandra glauca
Kooyman_2011,Endiandra glauca,NA,Kooyman_2011_1962,seed_length,23,mm,expert_max,NA,Endiandra glauca
Kooyman_2011,Haplostichanthus rufescens,NA,Kooyman_2011_1963,seed_length,5,mm,expert_mean,NA,Haplostichanthus rufescens
Kooyman_2011,Haplostichanthus rufescens,NA,Kooyman_2011_1963,seed_length,10,mm,expert_max,NA,Haplostichanthus rufescens
Kooyman_2011,Wendlandia urceolata,NA,Kooyman_2011_1964,seed_length,1,mm,expert_mean,NA,Wendlandia urceolata
Kooyman_2011,Wendlandia urceolata,NA,Kooyman_2011_1964,seed_length,1,mm,expert_max,NA,Wendlandia urceolata
Kooyman_2011,Geijera salicifolia,NA,Kooyman_2011_1965,seed_length,5,mm,expert_mean,NA,Geijera salicifolia-salicifolia
Kooyman_2011,Geijera salicifolia,NA,Kooyman_2011_1965,seed_length,6,mm,expert_max,NA,Geijera salicifolia-salicifolia
Kooyman_2011,Lycianthes shanesii,NA,Kooyman_2011_1966,seed_length,1,mm,expert_mean,NA,Lycianthes shanesii
Kooyman_2011,Lycianthes shanesii,NA,Kooyman_2011_1966,seed_length,1,mm,expert_max,NA,Lycianthes shanesii
Kooyman_2011,Hexaspora pubescens,NA,Kooyman_2011_1967,seed_length,4,mm,expert_mean,NA,Hexaspora pubescens
Kooyman_2011,Hexaspora pubescens,NA,Kooyman_2011_1967,seed_length,4,mm,expert_max,NA,Hexaspora pubescens
Kooyman_2011,Hypsophila dielsiana,NA,Kooyman_2011_1968,seed_length,8,mm,expert_mean,NA,Hypsophila dielsiana
Kooyman_2011,Hypsophila dielsiana,NA,Kooyman_2011_1968,seed_length,10,mm,expert_max,NA,Hypsophila dielsiana
Kooyman_2011,Maytenus disperma,NA,Kooyman_2011_1969,seed_length,5,mm,expert_mean,NA,Maytenus disperma
Kooyman_2011,Maytenus disperma,NA,Kooyman_2011_1969,seed_length,6,mm,expert_max,NA,Maytenus disperma
Kooyman_2011,Dracophyllum sayeri,NA,Kooyman_2011_1970,seed_length,1,mm,expert_mean,NA,Dracophyllum sayeri
Kooyman_2011,Dracophyllum sayeri,NA,Kooyman_2011_1970,seed_length,1,mm,expert_max,NA,Dracophyllum sayeri
Kooyman_2011,Atractocarpus benthamianus,NA,Kooyman_2011_1971,seed_length,3,mm,expert_mean,NA,Atractocarpus benthamianus
Kooyman_2011,Atractocarpus benthamianus,NA,Kooyman_2011_1971,seed_length,5,mm,expert_max,NA,Atractocarpus benthamianus
Kooyman_2011,Leionema elatius subsp. beckleri,NA,Kooyman_2011_1972,seed_length,1,mm,expert_mean,NA,Leionema elatius-beckleri
Kooyman_2011,Leionema elatius subsp. beckleri,NA,Kooyman_2011_1972,seed_length,2,mm,expert_max,NA,Leionema elatius-beckleri
Kooyman_2011,Eucryphia jinksii,NA,Kooyman_2011_1973,seed_length,2,mm,expert_mean,NA,Eucryphia jinksii
Kooyman_2011,Eucryphia jinksii,NA,Kooyman_2011_1973,seed_length,3,mm,expert_max,NA,Eucryphia jinksii
Kooyman_2011,Arytera Dryander,NA,Kooyman_2011_1974,seed_length,5,mm,expert_mean,NA,Arytera Dryander
Kooyman_2011,Arytera Dryander,NA,Kooyman_2011_1974,seed_length,6,mm,expert_max,NA,Arytera Dryander
Kooyman_2011,Cryptocarya cocosoides,NA,Kooyman_2011_1975,seed_length,9,mm,expert_mean,NA,Cryptocarya cocosoides
Kooyman_2011,Cryptocarya cocosoides,NA,Kooyman_2011_1975,seed_length,10,mm,expert_max,NA,Cryptocarya cocosoides
Kooyman_2011,Polyalthia nitidissima,NA,Kooyman_2011_1976,seed_length,6,mm,expert_mean,NA,Polyalthia nitidissima
Kooyman_2011,Polyalthia nitidissima,NA,Kooyman_2011_1976,seed_length,7,mm,expert_max,NA,Polyalthia nitidissima
Kooyman_2011,Beilschmiedia elliptica,NA,Kooyman_2011_1977,seed_length,6,mm,expert_mean,NA,Beilschmiedia elliptica
Kooyman_2011,Beilschmiedia elliptica,NA,Kooyman_2011_1977,seed_length,8,mm,expert_max,NA,Beilschmiedia elliptica
Kooyman_2011,Rhodamnia longisepala,NA,Kooyman_2011_1978,seed_length,3,mm,expert_mean,NA,Rhodamnia longisepala
Kooyman_2011,Rhodamnia longisepala,NA,Kooyman_2011_1978,seed_length,5,mm,expert_max,NA,Rhodamnia longisepala
Kooyman_2011,Wendlandia inclusa,NA,Kooyman_2011_1979,seed_length,0.5,mm,expert_mean,NA,Wendlandia inclusa
Kooyman_2011,Wendlandia inclusa,NA,Kooyman_2011_1979,seed_length,0.5,mm,expert_max,NA,Wendlandia inclusa
Kooyman_2011,Pseuduvaria hylandii,NA,Kooyman_2011_1980,seed_length,8,mm,expert_mean,NA,Pseuduvaria hylandii
Kooyman_2011,Pseuduvaria hylandii,NA,Kooyman_2011_1980,seed_length,11,mm,expert_max,NA,Pseuduvaria hylandii
Kooyman_2011,Dolichandrone spathacea,NA,Kooyman_2011_1981,seed_length,15,mm,expert_mean,NA,Dolichandrone spathacea
Kooyman_2011,Dolichandrone spathacea,NA,Kooyman_2011_1981,seed_length,18,mm,expert_max,NA,Dolichandrone spathacea
Kooyman_2011,Euonymus globularis,NA,Kooyman_2011_1982,seed_length,6,mm,expert_mean,NA,Euonymus globularis
Kooyman_2011,Euonymus globularis,NA,Kooyman_2011_1982,seed_length,7,mm,expert_max,NA,Euonymus globularis
Kooyman_2011,Ceratopetalum succirubrum,NA,Kooyman_2011_1983,seed_length,1,mm,expert_mean,NA,Ceratopetalum succirubrum
Kooyman_2011,Ceratopetalum succirubrum,NA,Kooyman_2011_1983,seed_length,2,mm,expert_max,NA,Ceratopetalum succirubrum
Kooyman_2011,Ceratopetalum virchowii,NA,Kooyman_2011_1984,seed_length,1,mm,expert_mean,NA,Ceratopetalum virchowii
Kooyman_2011,Ceratopetalum virchowii,NA,Kooyman_2011_1984,seed_length,2,mm,expert_max,NA,Ceratopetalum virchowii
Kooyman_2011,Cryptocarya dorrigoensis,NA,Kooyman_2011_1985,seed_length,8,mm,expert_mean,NA,Cryptocarya dorrigoensis
Kooyman_2011,Cryptocarya dorrigoensis,NA,Kooyman_2011_1985,seed_length,10,mm,expert_max,NA,Cryptocarya dorrigoensis
Kooyman_2011,Cryptocarya glaucocarpa,NA,Kooyman_2011_1986,seed_length,10,mm,expert_mean,NA,Cryptocarya glaucocarpa
Kooyman_2011,Cryptocarya glaucocarpa,NA,Kooyman_2011_1986,seed_length,13,mm,expert_max,NA,Cryptocarya glaucocarpa
Kooyman_2011,Eucryphia wilkiei,NA,Kooyman_2011_1987,seed_length,2,mm,expert_mean,NA,Eucryphia wilkiei
Kooyman_2011,Eucryphia wilkiei,NA,Kooyman_2011_1987,seed_length,3,mm,expert_max,NA,Eucryphia wilkiei
Kooyman_2011,Haplostichanthus fruticosus,NA,Kooyman_2011_1988,seed_length,6,mm,expert_mean,NA,Haplostichanthus fruticosus
Kooyman_2011,Haplostichanthus fruticosus,NA,Kooyman_2011_1988,seed_length,8,mm,expert_max,NA,Haplostichanthus fruticosus
Kooyman_2011,Phebalium longifolium,NA,Kooyman_2011_1989,seed_length,2,mm,expert_mean,NA,Phebalium longifolium
Kooyman_2011,Phebalium longifolium,NA,Kooyman_2011_1989,seed_length,2,mm,expert_max,NA,Phebalium longifolium
Kooyman_2011,Casearia dallachyi,NA,Kooyman_2011_1990,seed_length,2,mm,expert_mean,NA,Casearia dallachii
Kooyman_2011,Casearia dallachyi,NA,Kooyman_2011_1990,seed_length,3,mm,expert_max,NA,Casearia dallachii
Kooyman_2011,Polyalthia Wyvuri,NA,Kooyman_2011_1991,seed_length,25,mm,expert_mean,NA,Polyalthia Wyvuri
Kooyman_2011,Polyalthia Wyvuri,NA,Kooyman_2011_1991,seed_length,40,mm,expert_max,NA,Polyalthia Wyvuri
Kooyman_2011,Euonymus australianus,NA,Kooyman_2011_1992,seed_length,4,mm,expert_mean,NA,Euonymus australiana
Kooyman_2011,Euonymus australianus,NA,Kooyman_2011_1992,seed_length,6,mm,expert_max,NA,Euonymus australiana
Kooyman_2011,Leucopogon lanceolatus,NA,Kooyman_2011_1993,seed_length,1,mm,expert_mean,NA,Leucopogon lanceolatus
Kooyman_2011,Leucopogon lanceolatus,NA,Kooyman_2011_1993,seed_length,2,mm,expert_max,NA,Leucopogon lanceolatus
Kooyman_2011,Gillbeea whypallana,NA,Kooyman_2011_1994,seed_length,3,mm,expert_mean,NA,Gillbeea whypallana
Kooyman_2011,Gillbeea whypallana,NA,Kooyman_2011_1994,seed_length,5,mm,expert_max,NA,Gillbeea whypallana
Kooyman_2011,Polyalthia australis,NA,Kooyman_2011_1995,seed_length,15,mm,expert_mean,NA,Polyalthia australis
Kooyman_2011,Polyalthia australis,NA,Kooyman_2011_1995,seed_length,16,mm,expert_max,NA,Polyalthia australis
Kooyman_2011,Casearia grewiifolia,NA,Kooyman_2011_1996,seed_length,4,mm,expert_mean,NA,Casearia grewiifolia
Kooyman_2011,Casearia grewiifolia,NA,Kooyman_2011_1996,seed_length,5,mm,expert_max,NA,Casearia grewiifolia
Kooyman_2011,Cryptocarya melanocarpa,NA,Kooyman_2011_1997,seed_length,5,mm,expert_mean,NA,Cryptocarya melanocarpa
Kooyman_2011,Cryptocarya melanocarpa,NA,Kooyman_2011_1997,seed_length,7,mm,expert_max,NA,Cryptocarya melanocarpa
