site_code,plot,year,Taxon,block,Family,functional_group,trt,leaf_pct_N,leaf_pct_C,leaf_pct_P,leaf_pct_K,SLA_v2,site_name,continent,country,region,habitat,latitude,longitude,MAT,TEMP_VAR,MAP,MAP_VAR,N,P,K,Exclose,first_nutrient_year,first_fenced_year,year_trt,soil_pctN,soil_ppmP,Soil_ppmK,max_cover
bogong.au,25,2011,HYPOCHAERIS RADICATA,3,Asteraceae,forbs,NP,2.574778161,46.37429224,0.65025424,3.7733582,9825.10521,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,1,0,0,2010,2010,2,0.516,36,197,4
bogong.au,25,2011,RUMEX ACETOSELLA,3,Polygonaceae,forbs,NP,2.546708672,48.25240215,0.302559341,2.628575952,10900.55249,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,1,0,0,2010,2010,2,0.516,36,197,0.01
bogong.au,26,2011,CRASPEDIA JAMESII,3,Asteraceae,forbs,Fence,2.652355201,45.42338661,0.254732184,3.00155184,8568.713723,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,0,0,1,2010,2010,2,0.485,33,179,5
bogong.au,26,2011,PLANTAGO EURYPHYLLA,3,Plantaginaceae,forbs,Fence,1.476201811,43.05849971,0.41292622,2.5102814,5174.494624,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,0,0,1,2010,2010,2,0.485,33,179,5
bogong.au,26,2011,POA HIEMATA,3,Poaceae,grass,Fence,1.421985337,46.66715329,0.143510358,0.974780296,4246.898396,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,0,0,1,2010,2010,2,0.485,33,179,70
bogong.au,26,2011,RUMEX ACETOSELLA,3,Polygonaceae,forbs,Fence,3.28388637,44.56040714,NA,NA,13580.08621,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,0,0,1,2010,2010,2,0.485,33,179,0.01
bogong.au,27,2011,COLOBANTHUS AFFINIS,3,Caryophyllaceae,forbs,P,1.407549125,56.81875591,NA,NA,5242.956522,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,1,0,0,2010,2010,2,0.465,45,182,1
bogong.au,27,2011,POA HIEMATA,3,Poaceae,grass,P,1.391614809,47.12461344,0.234164125,0.931425625,4163.333333,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,1,0,0,2010,2010,2,0.465,45,182,25
bogong.au,27,2011,RUMEX ACETOSELLA,3,Polygonaceae,forbs,P,2.071618654,48.13176596,NA,NA,10298.62069,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,1,0,0,2010,2010,2,0.465,45,182,0.01
bogong.au,27,2011,TRACHYMENE HUMILIS SSP. BREVISCAPA,3,Apiaceae,forbs,P,3.403954435,47.80161048,0.408611496,2.207878776,8138.211679,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,1,0,0,2010,2010,2,0.465,45,182,60
bogong.au,28,2011,CRASPEDIA JAMESII,3,Asteraceae,forbs,NPK+Fence,2.496038359,44.80973862,0.39827128,3.835736,9188.047407,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,1,1,1,2010,2010,2,0.43,28,147,65
bogong.au,28,2011,HYPOCHAERIS RADICATA,3,Asteraceae,forbs,NPK+Fence,2.701125638,43.74416331,0.551699328,5.0918016,10733.67842,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,1,1,1,2010,2010,2,0.43,28,147,3
bogong.au,28,2011,PLANTAGO EURYPHYLLA,3,Plantaginaceae,forbs,NPK+Fence,1.809408635,44.20446209,0.245544379,3.064751728,4993.909125,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,1,1,1,2010,2010,2,0.43,28,147,1
bogong.au,28,2011,POA HIEMATA,3,Poaceae,grass,NPK+Fence,1.898939931,47.64201227,0.250044273,1.518445824,7117.573099,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,1,1,1,2010,2010,2,0.43,28,147,25
bogong.au,28,2011,RUMEX ACETOSELLA,3,Polygonaceae,forbs,NPK+Fence,2.24343524,48.35182182,0.414009165,3.57031168,11106.37363,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,1,1,1,2010,2010,2,0.43,28,147,0.01
bogong.au,29,2011,CRASPEDIA JAMESII,3,Asteraceae,forbs,PK,2.204296467,42.79510408,0.36427104,3.6991998,7466.437688,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,1,1,0,2010,2010,2,0.548,39,200,15
bogong.au,29,2011,PLANTAGO EURYPHYLLA,3,Plantaginaceae,forbs,PK,1.263713948,44.54139464,0.15500268,2.241525825,4874.281401,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,1,1,0,2010,2010,2,0.548,39,200,2
bogong.au,29,2011,POA HIEMATA,3,Poaceae,grass,PK,1.110333247,46.44057856,0.17786903,0.914655495,4900.26616,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,1,1,0,2010,2010,2,0.548,39,200,70
bogong.au,29,2011,RUMEX ACETOSELLA,3,Polygonaceae,forbs,PK,2.399412833,47.03568864,0.366956058,3.21538096,13065.54307,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,0,1,1,0,2010,2010,2,0.548,39,200,0.01
bogong.au,30,2011,CRASPEDIA JAMESII,3,Asteraceae,forbs,NK,1.667342604,44.758767,0.27437267,4.1223039,8097.248062,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,0,1,0,2010,2010,2,0.474,36,138,15
bogong.au,30,2011,PLANTAGO EURYPHYLLA,3,Plantaginaceae,forbs,NK,2.439784992,46.84168396,0.23098727,3.21523488,6161.406441,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,0,1,0,2010,2010,2,0.474,36,138,2
bogong.au,30,2011,POA HIEMATA,3,Poaceae,grass,NK,1.207855121,46.08626132,0.217212535,1.066245696,3699.147727,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,0,1,0,2010,2010,2,0.474,36,138,80
bogong.au,30,2011,RUMEX ACETOSELLA,3,Polygonaceae,forbs,NK,2.709821019,48.21343831,0.256956005,3.174151068,11621.01266,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,-36.874,147.254,5.7,47.59,1592,26,1,0,1,0,2010,2010,2,0.474,36,138,0.01
burrawan.au,1,2011,EPALTES AUSTRALIS,1,Asteraceae,forbs,Control,3.760129152,42.04948672,0.333778153,1.643777496,15297.40505,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.111,35,70,2
burrawan.au,1,2011,ERAGROSTIS CURVULA,1,Poaceae,grass,Control,1.031234195,49.54475678,0.045534363,0.674296095,4103.194839,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.111,35,70,60
burrawan.au,1,2011,ERAGROSTIS SORORIA,1,Poaceae,grass,Control,1.628248708,45.0940363,0.107721561,0.616312095,8146.399784,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.111,35,70,NA
burrawan.au,1,2011,FIMBRISTYLIS DICHOTOMA,1,Cyperaceae,sedges,Control,1.464930138,44.7719968,0.08,2.22,5154.571504,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.111,35,70,15
burrawan.au,2,2011,EPALTES AUSTRALIS,1,Asteraceae,forbs,NK,3.173354872,41.36566131,0.150849758,1.137175099,11136.29927,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.08,28,109,3
burrawan.au,2,2011,ERAGROSTIS CURVULA,1,Poaceae,grass,NK,1.616484814,51.94325837,0.056,0.98,4342.148561,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.08,28,109,90
burrawan.au,2,2011,ERAGROSTIS SORORIA,1,Poaceae,grass,NK,2.255601492,47.01913961,0.099023505,0.912649622,7710.757432,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.08,28,109,1
burrawan.au,2,2011,FIMBRISTYLIS DICHOTOMA,1,Cyperaceae,sedges,NK,1.646501332,41.74144653,0.117293491,1.724904285,5419.873798,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.08,28,109,15
burrawan.au,3,2011,EPALTES AUSTRALIS,1,Asteraceae,forbs,NPK,3.346543515,41.88858162,0.60732541,0.855870469,12112.65367,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.087,17,88,5
burrawan.au,3,2011,ERAGROSTIS CURVULA,1,Poaceae,grass,NPK,1.158685462,50.76310129,0.12,0.791,3608.549844,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.087,17,88,25
burrawan.au,3,2011,ERAGROSTIS SORORIA,1,Poaceae,grass,NPK,1.775228921,46.92562572,0.171845033,1.125175809,8620.415698,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.087,17,88,30
burrawan.au,3,2011,FIMBRISTYLIS DICHOTOMA,1,Cyperaceae,sedges,NPK,1.855189785,45.64680951,0.2004,2.122,5211.213404,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.087,17,88,60
burrawan.au,4,2011,EPALTES AUSTRALIS,1,Asteraceae,forbs,N,2.754008268,43.93545603,0.167154291,1.551366622,15730.57132,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.051,16,48,3
burrawan.au,4,2011,ERAGROSTIS CURVULA,1,Poaceae,grass,N,1.535496156,48.40977118,0.078331294,1.487303043,4920.91332,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.051,16,48,75
burrawan.au,4,2011,ERAGROSTIS SORORIA,1,Poaceae,grass,N,1.875379873,48.04895944,0.09330483,0.900081927,7355.927954,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.051,16,48,5
burrawan.au,4,2011,FIMBRISTYLIS DICHOTOMA,1,Cyperaceae,sedges,N,2.014791015,45.16024696,0.0895,3.43,7333.063588,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.051,16,48,30
burrawan.au,5,2011,ERAGROSTIS CURVULA,1,Poaceae,grass,NPK+Fence,2.043725511,47.04966308,0.134666214,1.632317746,5802.530477,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,1,2009,2009,3,0.126,12,55,100
burrawan.au,6,2011,ARISTIDA CALYCINA,1,Poaceae,grass,NP,1.69043505,47.50614232,0.175809371,0.783058982,4498.040349,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.088,18,114,NA
burrawan.au,6,2011,EPALTES AUSTRALIS,1,Asteraceae,forbs,NP,3.832599582,43.37691812,0.268898772,0.666160743,9531.280657,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.088,18,114,6
burrawan.au,6,2011,ERAGROSTIS CURVULA,1,Poaceae,grass,NP,NA,NA,0.249,0.679,5005.97812,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.088,18,114,20
burrawan.au,6,2011,ERAGROSTIS SORORIA,1,Poaceae,grass,NP,2.021171861,50.30636503,0.375936524,0.60207093,6347.283628,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.088,18,114,5
burrawan.au,6,2011,FIMBRISTYLIS DICHOTOMA,1,Cyperaceae,sedges,NP,1.929373808,45.09800153,0.259701087,1.224001023,5783.778328,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.088,18,114,40
burrawan.au,7,2011,EPALTES AUSTRALIS,1,Asteraceae,forbs,Fence,3.245405143,45.05865893,0.153,0.643,11028.88209,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,1,2009,2009,3,0.11,12,51,NA
burrawan.au,7,2011,ERAGROSTIS CURVULA,1,Poaceae,grass,Fence,1.095485028,48.23257167,0.054336243,0.666763419,2469.208865,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,1,2009,2009,3,0.11,12,51,75
burrawan.au,7,2011,ERAGROSTIS SORORIA,1,Poaceae,grass,Fence,1.24570383,46.52548663,0.0570526,0.557114001,6097.386034,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,1,2009,2009,3,0.11,12,51,NA
burrawan.au,7,2011,FIMBRISTYLIS DICHOTOMA,1,Cyperaceae,sedges,Fence,1.473721581,44.02307139,0.073052722,2.267905413,5615.571307,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,1,2009,2009,3,0.11,12,51,6
burrawan.au,7,2011,PYCNOSORUS CHRYSANTHES,1,Asteraceae,forbs,Fence,2.302012774,47.0434989,0.131108841,1.26969057,8102.678047,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,1,2009,2009,3,0.11,12,51,22
burrawan.au,8,2011,EPALTES AUSTRALIS,1,Asteraceae,forbs,P,3.527049612,44.83093221,0.587807544,1.102808325,9495.16877,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.085,14,76,6
burrawan.au,8,2011,ERAGROSTIS CURVULA,1,Poaceae,grass,P,1.293936265,47.37794676,0.204652178,0.557221277,3170.528671,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.085,14,76,20
burrawan.au,8,2011,ERAGROSTIS SORORIA,1,Poaceae,grass,P,1.705468874,47.05346647,0.517198877,0.46619307,8038.408351,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.085,14,76,40
burrawan.au,8,2011,FIMBRISTYLIS DICHOTOMA,1,Cyperaceae,sedges,P,1.496521158,44.8158218,0.246340593,2.581220993,5613.851255,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.085,14,76,25
burrawan.au,9,2011,EPALTES AUSTRALIS,1,Asteraceae,forbs,PK,2.931689128,42.10279673,0.389,1.062,10612.60916,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.061,15,97,4
burrawan.au,9,2011,ERAGROSTIS CURVULA,1,Poaceae,grass,PK,1.174986966,46.90325187,0.18216221,0.725578689,2917.571334,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.061,15,97,40
burrawan.au,9,2011,ERAGROSTIS SORORIA,1,Poaceae,grass,PK,1.526192296,47.68492641,0.412709036,0.704625183,4652.03644,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.061,15,97,35
burrawan.au,9,2011,FIMBRISTYLIS DICHOTOMA,1,Cyperaceae,sedges,PK,1.037370561,42.58057026,0.359596545,2.39688449,5340.572606,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.061,15,97,25
burrawan.au,10,2011,EPALTES AUSTRALIS,1,Asteraceae,forbs,K,3.087488621,42.58507313,0.19612506,0.941174854,9554.967406,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.12,10,34,2
burrawan.au,10,2011,ERAGROSTIS CURVULA,1,Poaceae,grass,K,0.982889809,48.3441602,0.0597,0.701,2885.256427,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.12,10,34,80
burrawan.au,10,2011,ERAGROSTIS SORORIA,1,Poaceae,grass,K,1.199960236,46.10699312,0.079432636,0.957772282,4855.226991,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.12,10,34,3
burrawan.au,10,2011,FIMBRISTYLIS DICHOTOMA,1,Cyperaceae,sedges,K,1.135367369,45.79826297,0.083627148,2.5372092,5680.616862,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.12,10,34,12
burrawan.au,11,2011,EPALTES AUSTRALIS,2,Asteraceae,forbs,NP,3.111799559,37.42429503,0.615647713,1.313381787,19181.99527,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.07,19,80,5
burrawan.au,11,2011,ERAGROSTIS CURVULA,2,Poaceae,grass,NP,1.794918766,44.55016946,0.291806,1.167223,3226.128773,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.07,19,80,90
burrawan.au,11,2011,ERAGROSTIS SORORIA,2,Poaceae,grass,NP,1.634984371,43.49002225,0.10485169,3.167624741,4487.113587,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.07,19,80,3
burrawan.au,11,2011,FIMBRISTYLIS DICHOTOMA,2,Cyperaceae,sedges,NP,1.796624811,42.24460141,0.42609,2.358881,5425.11238,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.07,19,80,30
burrawan.au,12,2011,ERAGROSTIS CURVULA,2,Poaceae,grass,Fence,1.062670657,39.65561226,0.070203752,1.030058503,5536.019423,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,1,2009,2009,3,0.092,18,87,95
burrawan.au,13,2011,EPALTES AUSTRALIS,2,Asteraceae,forbs,K,3.068333095,40.33583033,0.323681079,2.320507735,15550.64283,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.083,16,62,2
burrawan.au,13,2011,ERAGROSTIS CURVULA,2,Poaceae,grass,K,1.059359825,42.15918384,0.076624208,1.024692237,3317.705819,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.083,16,62,60
burrawan.au,13,2011,ERAGROSTIS SORORIA,2,Poaceae,grass,K,1.210863332,39.51750128,0.100814819,1.170909459,6486.194846,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.083,16,62,10
burrawan.au,13,2011,FIMBRISTYLIS DICHOTOMA,2,Cyperaceae,sedges,K,1.105446005,39.64721415,0.0847479,1.048452594,8231.8464,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.083,16,62,30
burrawan.au,14,2011,ERAGROSTIS CURVULA,2,Poaceae,grass,NPK+Fence,1.26892544,43.11767822,0.155294773,1.019713345,6254.94839,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,1,2009,2009,3,0.1,17,195,100
burrawan.au,15,2011,EPALTES AUSTRALIS,2,Asteraceae,forbs,P,1.951507886,40.1693804,0.236600364,0.488735094,9731.213893,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.061,22,116,6
burrawan.au,15,2011,ERAGROSTIS CURVULA,2,Poaceae,grass,P,1.046299926,42.29261118,0.280330078,0.686638451,3426.594821,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.061,22,116,60
burrawan.au,15,2011,ERAGROSTIS SORORIA,2,Poaceae,grass,P,1.272254678,44.03479966,0.254571,0.552972,5987.86578,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.061,22,116,20
burrawan.au,15,2011,FIMBRISTYLIS DICHOTOMA,2,Cyperaceae,sedges,P,1.253737664,43.68953213,0.342778668,2.484046693,8725.712443,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.061,22,116,20
burrawan.au,16,2011,EPALTES AUSTRALIS,2,Asteraceae,forbs,NPK,3.13049957,40.16716119,0.334851,1.567201,20827.29979,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.083,13,72,1
burrawan.au,16,2011,ERAGROSTIS CURVULA,2,Poaceae,grass,NPK,1.325923371,45.11075689,0.158499,1.100624,3470.451229,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.083,13,72,100
burrawan.au,16,2011,ERAGROSTIS SORORIA,2,Poaceae,grass,NPK,1.868687512,48.6349293,0.200349543,0.779685412,5419.676258,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.083,13,72,1
burrawan.au,16,2011,FIMBRISTYLIS DICHOTOMA,2,Cyperaceae,sedges,NPK,1.292745795,40.91964773,0.248797654,2.624046921,8602.573087,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.083,13,72,12
burrawan.au,17,2011,EPALTES AUSTRALIS,2,Asteraceae,forbs,N,3.597191208,40.08997044,0.292142679,0.921925667,12368.35966,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.102,14,55,1
burrawan.au,17,2011,ERAGROSTIS CURVULA,2,Poaceae,grass,N,1.467242891,43.67404139,0.067384433,0.7281351,3803.520569,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.102,14,55,100
burrawan.au,17,2011,ERAGROSTIS SORORIA,2,Poaceae,grass,N,1.760525949,43.43989839,0.088513,0.707875,5193.382578,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.102,14,55,1
burrawan.au,17,2011,FIMBRISTYLIS DICHOTOMA,2,Cyperaceae,sedges,N,1.392340235,38.80329117,0.093374999,3.138638147,5832.395185,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.102,14,55,12
burrawan.au,18,2011,EPALTES AUSTRALIS,2,Asteraceae,forbs,NK,3.436356246,38.26685712,0.331146941,1.606815272,13280.76183,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.069,16,85,4
burrawan.au,18,2011,ERAGROSTIS CURVULA,2,Poaceae,grass,NK,1.388908949,44.24341961,0.065546,1.262335,4041.691553,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.069,16,85,65
burrawan.au,18,2011,ERAGROSTIS SORORIA,2,Poaceae,grass,NK,1.751884631,42.30786931,0.151233809,1.297910561,8828.58059,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.069,16,85,5
burrawan.au,18,2011,FIMBRISTYLIS DICHOTOMA,2,Cyperaceae,sedges,NK,1.122690318,35.04903726,0.120243088,4.149619105,5245.354946,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.069,16,85,20
burrawan.au,19,2011,EPALTES AUSTRALIS,2,Asteraceae,forbs,PK,3.128032969,39.63520408,0.354353476,1.048770026,16761.55514,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.067,15,61,3
burrawan.au,19,2011,ERAGROSTIS CURVULA,2,Poaceae,grass,PK,1.045918188,44.45366164,0.217573222,1.086246457,3371.085271,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.067,15,61,60
burrawan.au,19,2011,ERAGROSTIS SORORIA,2,Poaceae,grass,PK,1.111704917,32.05908196,0.53152001,1.515206338,5177.669271,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.067,15,61,20
