dataset_id,taxon_name,observation_id,trait_name,value,unit,entity_type,value_type,basis_of_value,replicates,basis_of_record,life_stage,population_id,individual_id,repeat_measurements_id,temporal_context_id,source_id,location_id,entity_context_id,plot_context_id,treatment_context_id,collection_date,measurement_remarks,method_id,method_context_id,original_name,location_name,latitude (deg),longitude (deg),location_property: description,treatment_context: dehydration treatment,plot_context: salinity,plot_context: salinity (ppt),family,genus,taxon_rank,establishment_means,data_contributors
Bryant_2021_3,Avicennia marina,038,leaf_water_content_per_area,344.1297298,g/m2,individual,raw,measurement,1,field,adult,08,01,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,038,leaf_water_content_per_dry_mass,1.953846154,g/g,individual,raw,measurement,1,field,adult,08,01,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,039,leaf_dry_mass,5.6,mg,individual,raw,measurement,1,field,adult,08,02,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,039,leaf_fluorescence_fv_over_fm,0.799,{dimensionless},individual,raw,measurement,1,field,adult,08,02,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,039,leaf_fresh_mass,16.1,mg,individual,raw,measurement,1,field,adult,08,02,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,039,leaf_mass_per_area,111.4,g/m2,individual,raw,measurement,1,field,adult,08,02,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,039,leaf_water_content_per_area,292.4526315,g/m2,individual,raw,measurement,1,field,adult,08,02,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,039,leaf_water_content_per_dry_mass,1.294736842,g/g,individual,raw,measurement,1,field,adult,08,02,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,040,leaf_dry_mass,7.4,mg,individual,raw,measurement,1,field,adult,08,03,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,040,leaf_fluorescence_fv_over_fm,0.767,{dimensionless},individual,raw,measurement,1,field,adult,08,03,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,040,leaf_fresh_mass,17.7,mg,individual,raw,measurement,1,field,adult,08,03,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,040,leaf_mass_per_area,147.2,g/m2,individual,raw,measurement,1,field,adult,08,03,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,040,leaf_water_content_per_area,350.075,g/m2,individual,raw,measurement,1,field,adult,08,03,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,040,leaf_water_content_per_dry_mass,1.391891892,g/g,individual,raw,measurement,1,field,adult,08,03,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,041,leaf_dry_mass,6.1,mg,individual,raw,measurement,1,field,adult,08,04,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,041,leaf_fluorescence_fv_over_fm,0.747,{dimensionless},individual,raw,measurement,1,field,adult,08,04,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,041,leaf_fresh_mass,17,mg,individual,raw,measurement,1,field,adult,08,04,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,041,leaf_mass_per_area,121.4,g/m2,individual,raw,measurement,1,field,adult,08,04,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,041,leaf_water_content_per_area,298.4782608,g/m2,individual,raw,measurement,1,field,adult,08,04,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,041,leaf_water_content_per_dry_mass,1.786885246,g/g,individual,raw,measurement,1,field,adult,08,04,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,042,leaf_dry_mass,7,mg,individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,042,leaf_fluorescence_fv_over_fm,0.8,{dimensionless},individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,042,leaf_fresh_mass,17.3,mg,individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,042,leaf_mass_per_area,139.3,g/m2,individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,042,leaf_water_content_per_area,350.0444444,g/m2,individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,042,leaf_water_content_per_dry_mass,1.471428571,g/g,individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Avicennia marina,Daintree National Park,-16.29,145.41,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Avicennia marina,043,plant_growth_form,tree,NA,species,mode,expert_score,NA,field,adult,NA,NA,NA,NA,NA,NA,NA,02,02,4/7/2022,NA,01,NA,Avicennia marina,NA,NA,NA,NA,initial_water_content <<Samples measured with initial water content.>>,high,11,Acanthaceae,Avicennia,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,044,leaf_dry_mass,6,mg,individual,raw,measurement,1,field,adult,01,01,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,044,leaf_fluorescence_fv_over_fm,0.772,{dimensionless},individual,raw,measurement,1,field,adult,01,01,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,044,leaf_fresh_mass,18.9,mg,individual,raw,measurement,1,field,adult,01,01,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,044,leaf_mass_per_area,119.4,g/m2,individual,raw,measurement,1,field,adult,01,01,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,044,leaf_water_content_per_area,256.71,g/m2,individual,raw,measurement,1,field,adult,01,01,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,044,leaf_water_content_per_dry_mass,2.15,g/g,individual,raw,measurement,1,field,adult,01,01,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,045,leaf_dry_mass,5.8,mg,individual,raw,measurement,1,field,adult,01,02,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,045,leaf_fluorescence_fv_over_fm,0.799,{dimensionless},individual,raw,measurement,1,field,adult,01,02,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,045,leaf_fresh_mass,17.5,mg,individual,raw,measurement,1,field,adult,01,02,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,045,leaf_mass_per_area,115.4,g/m2,individual,raw,measurement,1,field,adult,01,02,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,045,leaf_water_content_per_area,232.7896551,g/m2,individual,raw,measurement,1,field,adult,01,02,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,045,leaf_water_content_per_dry_mass,2.017241379,g/g,individual,raw,measurement,1,field,adult,01,02,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,046,leaf_dry_mass,4.3,mg,individual,raw,measurement,1,field,adult,01,03,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,046,leaf_fluorescence_fv_over_fm,0.785,{dimensionless},individual,raw,measurement,1,field,adult,01,03,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,046,leaf_fresh_mass,15.4,mg,individual,raw,measurement,1,field,adult,01,03,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
