aligned_name,taxon_name,taxon_rank,taxonomic_status,taxonomic_dataset,taxon_name_alternatives,genus,family,binomial,trinomial,taxon_distribution,establishment_means,scientific_name,taxon_id,taxon_id_genus,taxon_id_family,scientific_name_id,aligned_name_taxon_id,aligned_name_taxonomic_status
Stylidium vinosum,Stylidium vinosum,species,accepted,APC,,Stylidium,Stylidiaceae,Stylidium vinosum,,WA,native,Stylidium vinosum Lowrie & Kenneally,https://id.biodiversity.org.au/taxon/apni/51447953,https://id.biodiversity.org.au/taxon/apni/51684749,https://id.biodiversity.org.au/taxon/apni/51684750,https://id.biodiversity.org.au/name/apni/9637109,https://id.biodiversity.org.au/taxon/apni/51447953,accepted
Stylidium violaceum,Stylidium violaceum,species,accepted,APC,,Stylidium,Stylidiaceae,Stylidium violaceum,,WA,native,Stylidium violaceum R.Br.,https://id.biodiversity.org.au/node/apni/2898378,https://id.biodiversity.org.au/taxon/apni/51684749,https://id.biodiversity.org.au/taxon/apni/51684750,https://id.biodiversity.org.au/name/apni/78269,https://id.biodiversity.org.au/node/apni/2898378,accepted
Stylidium warriedarense,Stylidium warriedarense,species,accepted,APC,,Stylidium,Stylidiaceae,Stylidium warriedarense,,WA,native,"Stylidium warriedarense Lowrie, A.H.Burb. & Kenneally",https://id.biodiversity.org.au/node/apni/2914536,https://id.biodiversity.org.au/taxon/apni/51684749,https://id.biodiversity.org.au/taxon/apni/51684750,https://id.biodiversity.org.au/name/apni/167301,https://id.biodiversity.org.au/node/apni/2914536,accepted
Stylidium weeliwolli,Stylidium weeliwolli,species,accepted,APC,,Stylidium,Stylidiaceae,Stylidium weeliwolli,,WA,native,Stylidium weeliwolli Lowrie & Kenneally,https://id.biodiversity.org.au/node/apni/2890516,https://id.biodiversity.org.au/taxon/apni/51684749,https://id.biodiversity.org.au/taxon/apni/51684750,https://id.biodiversity.org.au/name/apni/161124,https://id.biodiversity.org.au/node/apni/2890516,accepted
Stylidium wilroyense,Stylidium wilroyense,species,accepted,APC,,Stylidium,Stylidiaceae,Stylidium wilroyense,,WA,native,"Stylidium wilroyense Lowrie, D.J.Coates & Kenneally",https://id.biodiversity.org.au/node/apni/2916509,https://id.biodiversity.org.au/taxon/apni/51684749,https://id.biodiversity.org.au/taxon/apni/51684750,https://id.biodiversity.org.au/name/apni/154792,https://id.biodiversity.org.au/node/apni/2916509,accepted
Stylidium xanthellum,Stylidium xanthellum,species,accepted,APC,,Stylidium,Stylidiaceae,Stylidium xanthellum,,WA,native,Stylidium xanthellum Wege,https://id.biodiversity.org.au/node/apni/7993055,https://id.biodiversity.org.au/taxon/apni/51684749,https://id.biodiversity.org.au/taxon/apni/51684750,https://id.biodiversity.org.au/name/apni/238743,https://id.biodiversity.org.au/node/apni/7993055,accepted
Stylidium xanthopis,Stylidium xanthopis,species,accepted,APC,,Stylidium,Stylidiaceae,Stylidium xanthopis,,WA,native,Stylidium xanthopis F.L.Erickson & J.H.Willis,https://id.biodiversity.org.au/node/apni/2911590,https://id.biodiversity.org.au/taxon/apni/51684749,https://id.biodiversity.org.au/taxon/apni/51684750,https://id.biodiversity.org.au/name/apni/78301,https://id.biodiversity.org.au/node/apni/2911590,accepted
Stylidium yilgarnense,Stylidium yilgarnense,species,accepted,APC,,Stylidium,Stylidiaceae,Stylidium yilgarnense,,WA,native,Stylidium yilgarnense E.Pritz.,https://id.biodiversity.org.au/node/apni/2896795,https://id.biodiversity.org.au/taxon/apni/51684749,https://id.biodiversity.org.au/taxon/apni/51684750,https://id.biodiversity.org.au/name/apni/78313,https://id.biodiversity.org.au/node/apni/2896795,accepted
Stylidium zeicolor,Stylidium zeicolor,species,accepted,APC,,Stylidium,Stylidiaceae,Stylidium zeicolor,,WA,native,Stylidium zeicolor F.L.Erickson & J.H.Willis,https://id.biodiversity.org.au/node/apni/2918616,https://id.biodiversity.org.au/taxon/apni/51684749,https://id.biodiversity.org.au/taxon/apni/51684750,https://id.biodiversity.org.au/name/apni/78350,https://id.biodiversity.org.au/node/apni/2918616,accepted
Stylobasium australe,Stylobasium australe,species,accepted,APC,,Stylobasium,Surianaceae,Stylobasium australe,,WA,native,Stylobasium australe (Hook.) Prance,https://id.biodiversity.org.au/node/apni/2893552,https://id.biodiversity.org.au/node/apni/2904995,https://id.biodiversity.org.au/taxon/apni/51447913,https://id.biodiversity.org.au/name/apni/116231,https://id.biodiversity.org.au/node/apni/2893552,accepted
Stylobasium spathulatum,Stylobasium spathulatum,species,accepted,APC,,Stylobasium,Surianaceae,Stylobasium spathulatum,,"WA, NT, Qld",native,Stylobasium spathulatum Desf.,https://id.biodiversity.org.au/node/apni/2918445,https://id.biodiversity.org.au/node/apni/2904995,https://id.biodiversity.org.au/taxon/apni/51447913,https://id.biodiversity.org.au/name/apni/109691,https://id.biodiversity.org.au/node/apni/2918445,accepted
Stylosanthes guianensis,Stylosanthes guianensis,species,accepted,APC,,Stylosanthes,Fabaceae,Stylosanthes guianensis,,"WA (naturalised), NT (naturalised), Qld (naturalised)",naturalised,Stylosanthes guianensis (Aubl.) Sw.,https://id.biodiversity.org.au/node/apni/2889209,https://id.biodiversity.org.au/node/apni/2909551,https://id.biodiversity.org.au/taxon/apni/51788514,https://id.biodiversity.org.au/name/apni/67124,https://id.biodiversity.org.au/node/apni/2889209,accepted
Stylosanthes guianensis var. guianensis,Stylosanthes guianensis var. guianensis,variety,accepted,APC,,Stylosanthes,Fabaceae,Stylosanthes guianensis,Stylosanthes guianensis var. guianensis,Qld (naturalised),naturalised,Stylosanthes guianensis (Aubl.) Sw. var. guianensis,https://id.biodiversity.org.au/node/apni/2887620,https://id.biodiversity.org.au/node/apni/2909551,https://id.biodiversity.org.au/taxon/apni/51788514,https://id.biodiversity.org.au/name/apni/67131,https://id.biodiversity.org.au/node/apni/2887620,accepted
Stylosanthes guianensis var. intermedia,Stylosanthes guianensis var. intermedia,variety,accepted,APC,,Stylosanthes,Fabaceae,Stylosanthes guianensis,Stylosanthes guianensis var. intermedia,Qld (naturalised),naturalised,Stylosanthes guianensis var. intermedia (Vogel) Hassl.,https://id.biodiversity.org.au/node/apni/2911465,https://id.biodiversity.org.au/node/apni/2909551,https://id.biodiversity.org.au/taxon/apni/51788514,https://id.biodiversity.org.au/name/apni/67142,https://id.biodiversity.org.au/node/apni/2911465,accepted
Stylosanthes hamata,Stylosanthes hamata,species,accepted,APC,,Stylosanthes,Fabaceae,Stylosanthes hamata,,"WA (naturalised), NT (naturalised), Qld (naturalised)",naturalised,Stylosanthes hamata (L.) Taub.,https://id.biodiversity.org.au/node/apni/2905388,https://id.biodiversity.org.au/node/apni/2909551,https://id.biodiversity.org.au/taxon/apni/51788514,https://id.biodiversity.org.au/name/apni/116270,https://id.biodiversity.org.au/node/apni/2905388,accepted
Stylosanthes humilis,Stylosanthes humilis,species,accepted,APC,,Stylosanthes,Fabaceae,Stylosanthes humilis,,"WA (naturalised), ChI (naturalised), NT (naturalised), Qld (naturalised), NSW (naturalised)",naturalised,Stylosanthes humilis Kunth,https://id.biodiversity.org.au/node/apni/2887370,https://id.biodiversity.org.au/node/apni/2909551,https://id.biodiversity.org.au/taxon/apni/51788514,https://id.biodiversity.org.au/name/apni/67147,https://id.biodiversity.org.au/node/apni/2887370,accepted
Stylosanthes scabra,Stylosanthes scabra,species,accepted,APC,,Stylosanthes,Fabaceae,Stylosanthes scabra,,"WA (naturalised), NT (naturalised), Qld (naturalised)",naturalised,Stylosanthes scabra Vogel,https://id.biodiversity.org.au/node/apni/2887654,https://id.biodiversity.org.au/node/apni/2909551,https://id.biodiversity.org.au/taxon/apni/51788514,https://id.biodiversity.org.au/name/apni/116294,https://id.biodiversity.org.au/node/apni/2887654,accepted
Stylosanthes viscosa,Stylosanthes viscosa,species,accepted,APC,,Stylosanthes,Fabaceae,Stylosanthes viscosa,,"WA (naturalised), NT (naturalised), Qld (naturalised)",naturalised,Stylosanthes viscosa (L.) Sw.,https://id.biodiversity.org.au/node/apni/2920282,https://id.biodiversity.org.au/node/apni/2909551,https://id.biodiversity.org.au/taxon/apni/51788514,https://id.biodiversity.org.au/name/apni/116783,https://id.biodiversity.org.au/node/apni/2920282,accepted
Stypandra glauca,Stypandra glauca,species,accepted,APC,,Stypandra,Hemerocallidaceae,Stypandra glauca,,"WA, SA, Qld, NSW, ACT, Vic",native,Stypandra glauca R.Br.,https://id.biodiversity.org.au/node/apni/2892177,https://id.biodiversity.org.au/node/apni/2915231,https://id.biodiversity.org.au/taxon/apni/51788523,https://id.biodiversity.org.au/name/apni/85806,https://id.biodiversity.org.au/node/apni/2892177,accepted
Stypandra jamesii,Stypandra jamesii,species,accepted,APC,,Stypandra,Hemerocallidaceae,Stypandra jamesii,,WA,native,Stypandra jamesii Hopper,https://id.biodiversity.org.au/node/apni/2913223,https://id.biodiversity.org.au/node/apni/2915231,https://id.biodiversity.org.au/taxon/apni/51788523,https://id.biodiversity.org.au/name/apni/167737,https://id.biodiversity.org.au/node/apni/2913223,accepted
Stypandra sp. [White_2020],Stypandra sp. [White_2020],genus,genus accepted,APC,,Stypandra,Hemerocallidaceae,,,,,,,https://id.biodiversity.org.au/node/apni/2915231,https://id.biodiversity.org.au/taxon/apni/51788523,,,
Astroloma acervatum,Styphelia acervata,species,accepted,APC,,Styphelia,Ericaceae,Styphelia acervata,,WA,native,"Styphelia acervata (Hislop & A.J.G.Wilson) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767519,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358786,https://id.biodiversity.org.au/instance/apni/51358788,basionym
Astroloma sp. Tutanning (A.S.George 7779),Styphelia acervata,species,accepted,APC,,Styphelia,Ericaceae,Styphelia acervata,,WA,native,"Styphelia acervata (Hislop & A.J.G.Wilson) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767519,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358786,https://id.biodiversity.org.au/instance/apni/51358789,taxonomic synonym
Styphelia adscendens,Styphelia adscendens,species,accepted,APC,,Styphelia,Ericaceae,Styphelia adscendens,,"SA (native and naturalised), NSW, Vic, Tas",native and naturalised,Styphelia adscendens R.Br.,https://id.biodiversity.org.au/node/apni/2914426,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/86446,https://id.biodiversity.org.au/node/apni/2914426,accepted
Leucopogon affinis,Styphelia affinis,species,accepted,APC,,Styphelia,Ericaceae,Styphelia affinis,,"SA, Qld, NSW, Vic, Tas",native,Styphelia affinis (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767526,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/86464,https://id.biodiversity.org.au/instance/apni/51767059,nomenclatural synonym
Leucopogon lanceolatus,Styphelia affinis,species,accepted,APC,,Styphelia,Ericaceae,Styphelia affinis,,"SA, Qld, NSW, Vic, Tas",native,Styphelia affinis (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767526,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/86464,https://id.biodiversity.org.au/instance/apni/51767060,taxonomic synonym
Leucopogon allittii,Styphelia allittii,species,accepted,APC,,Styphelia,Ericaceae,Styphelia allittii,,WA,native,Styphelia allittii (F.Muell.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767529,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/86498,https://id.biodiversity.org.au/instance/apni/51358911,nomenclatural synonym
Astroloma sp. sessile leaf (J.L.Robson 657),Styphelia angustiflora,species,accepted,APC,,Styphelia,Ericaceae,Styphelia angustiflora,,WA,native,Styphelia angustiflora Hislop & Puente-Lel.,https://id.biodiversity.org.au/taxon/apni/51767532,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51336098,https://id.biodiversity.org.au/instance/apni/51336103,taxonomic synonym
Styphelia angustifolia,Styphelia angustifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia angustifolia,,NSW,native,Styphelia angustifolia DC.,https://id.biodiversity.org.au/node/apni/2903808,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103191,https://id.biodiversity.org.au/node/apni/2903808,accepted
Leucopogon appressus,Styphelia appressa,species,accepted,APC,,Styphelia,Ericaceae,Styphelia appressa,,NSW,native,Styphelia appressa (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767535,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103231,https://id.biodiversity.org.au/instance/apni/51359141,nomenclatural synonym
Leucopogon attenuatus,Styphelia attenuata,species,accepted,APC,,Styphelia,Ericaceae,Styphelia attenuata,,"Qld, NSW, ACT, Vic",native,Styphelia attenuata (A.Cunn.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767541,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103302,https://id.biodiversity.org.au/instance/apni/51359143,nomenclatural synonym
Styphelia attenuata,Styphelia attenuata,species,accepted,APC,,Styphelia,Ericaceae,Styphelia attenuata,,"Qld, NSW, ACT, Vic",native,Styphelia attenuata (A.Cunn.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767541,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103302,https://id.biodiversity.org.au/taxon/apni/51767541,accepted
Leucopogon biflorus,Styphelia biflora,species,accepted,APC,,Styphelia,Ericaceae,Styphelia biflora,,"Qld, NSW",native,Styphelia biflora (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767545,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103387,https://id.biodiversity.org.au/instance/apni/51359150,nomenclatural synonym
Leucopogon blakei,Styphelia blakei,species,accepted,APC,,Styphelia,Ericaceae,Styphelia blakei,,Qld,native,"Styphelia blakei (Pedley) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767548,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51359154,https://id.biodiversity.org.au/instance/apni/51359156,basionym
Leucopogon sp. 2,Styphelia blakei,species,accepted,APC,,Styphelia,Ericaceae,Styphelia blakei,,Qld,native,"Styphelia blakei (Pedley) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767548,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51359154,https://id.biodiversity.org.au/instance/apni/51359157,taxonomic synonym
Leucopogon blepharolepis,Styphelia blepharolepis,species,accepted,APC,,Styphelia,Ericaceae,Styphelia blepharolepis,,WA,native,Styphelia blepharolepis F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767551,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103434,https://id.biodiversity.org.au/instance/apni/51767068,nomenclatural synonym
Leucopogon brevicuspis,Styphelia brevicuspis,species,accepted,APC,,Styphelia,Ericaceae,Styphelia brevicuspis,,WA,native,Styphelia brevicuspis (Benth.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767554,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103558,https://id.biodiversity.org.au/instance/apni/51358915,nomenclatural synonym
Leucopogon sp. Bindoon (F.Hort 2766),Styphelia brevicuspis,species,accepted,APC,,Styphelia,Ericaceae,Styphelia brevicuspis,,WA,native,Styphelia brevicuspis (Benth.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767554,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103558,https://id.biodiversity.org.au/instance/apni/51358918,taxonomic synonym
Leucopogon breviflorus,Styphelia breviflora,species,accepted,APC,,Styphelia,Ericaceae,Styphelia breviflora,,WA,native,Styphelia breviflora (F.Muell.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767557,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103582,https://id.biodiversity.org.au/instance/apni/51358920,nomenclatural synonym
"Leucopogon sp. Flynn (F.Hort, J.Hort & A.Lowrie 859)",Styphelia capillaris,species,accepted,APC,,Styphelia,Ericaceae,Styphelia capillaris,,WA,native,Styphelia capillaris Hislop & Puente-Lel.,https://id.biodiversity.org.au/taxon/apni/51767560,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51359974,https://id.biodiversity.org.au/instance/apni/51359979,taxonomic synonym
Astroloma sp. Kalbarri (D. & B.Bellairs 1368),Styphelia cernua,species,accepted,APC,,Styphelia,Ericaceae,Styphelia cernua,,WA,native,Styphelia cernua Hislop & Puente-Lel.,https://id.biodiversity.org.au/taxon/apni/51767570,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51336115,https://id.biodiversity.org.au/instance/apni/51336118,taxonomic synonym
Astroloma chloranthum,Styphelia chlorantha,species,accepted,APC,,Styphelia,Ericaceae,Styphelia chlorantha,,WA,native,"Styphelia chlorantha (Hislop & A.J.G.Wilson) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767563,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358792,https://id.biodiversity.org.au/instance/apni/51358794,basionym
Leucopogon sp. Moore River (M.Hislop 1695),Styphelia ciliosa,species,accepted,APC,,Styphelia,Ericaceae,Styphelia ciliosa,,WA,native,Styphelia ciliosa Hislop & Puente-Lel.,https://id.biodiversity.org.au/taxon/apni/51435345,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/8928561,https://id.biodiversity.org.au/instance/apni/8929148,taxonomic synonym
Styphelia ciliosa,Styphelia ciliosa,species,accepted,APC,,Styphelia,Ericaceae,Styphelia ciliosa,,WA,native,Styphelia ciliosa Hislop & Puente-Lel.,https://id.biodiversity.org.au/taxon/apni/51435345,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/8928561,https://id.biodiversity.org.au/taxon/apni/51435345,accepted
Leucopogon clelandii,Styphelia clelandii,species,accepted,APC,,Styphelia,Ericaceae,Styphelia clelandii,,"SA, Vic",native,Styphelia clelandii (Cheel) J.H.Willis,https://id.biodiversity.org.au/taxon/apni/51767567,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103740,https://id.biodiversity.org.au/instance/apni/51767071,nomenclatural synonym
Styphelia clelandii,Styphelia clelandii,species,accepted,APC,,Styphelia,Ericaceae,Styphelia clelandii,,"SA, Vic",native,Styphelia clelandii (Cheel) J.H.Willis,https://id.biodiversity.org.au/taxon/apni/51767567,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103740,https://id.biodiversity.org.au/taxon/apni/51767567,accepted
Coleanthera coelophylla,Styphelia coelophylla,species,accepted,APC,,Styphelia,Ericaceae,Styphelia coelophylla,,WA,native,"Styphelia coelophylla (A.Cunn. ex DC.) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767573,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358893,https://id.biodiversity.org.au/instance/apni/51767075,nomenclatural synonym
Coleanthera myrtoides,Styphelia coelophylla,species,accepted,APC,,Styphelia,Ericaceae,Styphelia coelophylla,,WA,native,"Styphelia coelophylla (A.Cunn. ex DC.) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767573,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358893,https://id.biodiversity.org.au/instance/apni/51767077,taxonomic synonym
Astroloma compactum,Styphelia compacta,species,accepted,APC,,Styphelia,Ericaceae,Styphelia compacta,,WA,native,Styphelia compacta (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767579,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103810,https://id.biodiversity.org.au/instance/apni/51358798,nomenclatural synonym
Leucopogon conchifolius,Styphelia conchifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia conchifolia,,WA,native,"Styphelia conchifolia (Strid) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767582,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358921,https://id.biodiversity.org.au/instance/apni/51358923,basionym
Leucopogon concinnus,Styphelia concinna,species,accepted,APC,,Styphelia,Ericaceae,Styphelia concinna,,WA,native,Styphelia concinna (Benth.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767585,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103876,https://id.biodiversity.org.au/instance/apni/51358927,nomenclatural synonym
Leucopogon confertus,Styphelia conferta,species,accepted,APC,,Styphelia,Ericaceae,Styphelia conferta,,NSW,native,Styphelia conferta (Benth.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767588,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103924,https://id.biodiversity.org.au/instance/apni/51359162,nomenclatural synonym
Leucopogon conostephioides,Styphelia conostephioides,species,accepted,APC,,Styphelia,Ericaceae,Styphelia conostephioides,,WA,native,Styphelia conostephioides (DC.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767591,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/103969,https://id.biodiversity.org.au/instance/apni/51767083,nomenclatural synonym
Leucopogon cordifolius,Styphelia cordifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia cordifolia,,"WA, SA, Vic",native,Styphelia cordifolia (Lindl.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767596,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104036,https://id.biodiversity.org.au/instance/apni/51358931,nomenclatural synonym
Styphelia cordifolia,Styphelia cordifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia cordifolia,,"WA, SA, Vic",native,Styphelia cordifolia (Lindl.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767596,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104036,https://id.biodiversity.org.au/taxon/apni/51767596,accepted
Leucopogon corynocarpus,Styphelia corynocarpa,species,accepted,APC,,Styphelia,Ericaceae,Styphelia corynocarpa,,WA,native,Styphelia corynocarpa (Sond.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767599,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104097,https://id.biodiversity.org.au/instance/apni/51358934,nomenclatural synonym
Leucopogon crassiflorus,Styphelia crassiflora,species,accepted,APC,,Styphelia,Ericaceae,Styphelia crassiflora,,WA,native,Styphelia crassiflora F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767602,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104138,https://id.biodiversity.org.au/instance/apni/51767086,taxonomic synonym
Styphelia crassiflora,Styphelia crassiflora,species,accepted,APC,,Styphelia,Ericaceae,Styphelia crassiflora,,WA,native,Styphelia crassiflora F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767602,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104138,https://id.biodiversity.org.au/taxon/apni/51767602,accepted
Leucopogon crassifolius,Styphelia crassifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia crassifolia,,WA,native,Styphelia crassifolia (Sond.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767605,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104160,https://id.biodiversity.org.au/instance/apni/51358938,nomenclatural synonym
Leucopogon sp. Twertup (K.R.Newbey 10859),Styphelia crassifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia crassifolia,,WA,native,Styphelia crassifolia (Sond.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767605,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104160,https://id.biodiversity.org.au/instance/apni/51358939,taxonomic synonym
Leucopogon cuspidatus,Styphelia cuspidata,species,accepted,APC,,Styphelia,Ericaceae,Styphelia cuspidata,,Qld,native,Styphelia cuspidata (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767608,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104258,https://id.biodiversity.org.au/instance/apni/51767088,nomenclatural synonym
Leucopogon cymbiformis,Styphelia cymbiformis,species,accepted,APC,,Styphelia,Ericaceae,Styphelia cymbiformis,,WA,native,Styphelia cymbiformis (A.Cunn. ex DC.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767611,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104279,https://id.biodiversity.org.au/instance/apni/51358941,nomenclatural synonym
Leucopogon tamminensis var. australis,Styphelia decussata,species,accepted,APC,,Styphelia,Ericaceae,Styphelia decussata,,WA,native,"Styphelia decussata Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767614,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358942,https://id.biodiversity.org.au/instance/apni/51358944,replaced synonym
