Source Tab,Family,SPECIES_NAME,Pollinators_Bee_Records,Pollinators_Bee_Species,Pollinators_Bird,Pollinators_Bird&Insect,Pollinators_Bird_Records,buzz_pollination_by_bees_BPB,Pollinators_Butterfly,Polllination_Consistency,GDM_&_Bird,pollinators_insects_generic_GIP,Insect_group,Insect_Records,Insect_Type,Insects,non_flying_mammals&birds,non_flying_mammals_rec,Other_Insect_Records,post_pollination_colour_change_PPCC,relatively_specialised_insect_pollination_RSIP,selfing_SP,specialised_insect_pollination_SIP,Specific_pollintor,Pollination_Water,Pollination_Wind,Pollination_summary,Pollen_refs_&_notes,Breeding,Dioecy,Flower_Colour,Bud_width,Corolla_length,Corolla_length_male,Corolla_length_min,Corolla_length_max,Flower_Size,Floral_tube_length,Flower_length,Flower_display,Sepal_female,Bract_length,Inflorescence,Inflorescence_size,filament,Filament_length,Stamen,Anther_Length,Fruit_morphology,Pistil_Length,Pollen_presenter,Flower_shape,Stamen_Length,Stigma,Style_hairy,Style_Length,Anther_type,Flower,Flower_studied_in_herbarium,canopy_seed_bank_CSB,Fire_flowering,Fire_impact,FPBuds,fire_promoted_flowering_FPF,fire_promoted_germination_FPG,MFT,resprouts_epicormic_buds_REB,_repsrouts_epicormic_??_REC,Resprouts,resprouts_from_lignotubers_roots_or_rhizomes_RLR,short-lived_after_fire_SAF,seed_germination_promoted_by_fire_SGP,secondary_pollen_presentation_SPP,soil_seed_bank_SSB,Fire_response_Variable,Fire_Notes,Mycorrhizae,Rare_Flora,southwest_SW,Ecology,Ecology_ref,Habitat_and_life_history,Explosive,Dispersal_Wind_seeds,Dispersal_Wing,Notes,Photos,Rare_status,References,datasetName,GENUS,GENUS2,Group,Inf_group,INFRA_NAME,INFRA_RANK,Name,Name_Authorship,NAME_ID,new_genus,SPECIES,Subgenus,Subsp,taxa,Taxonomy,Taxonomy2
Asteracea,,Ozothamnus occidentalis,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozothamnus,,,,,,,(N.T.Burb.) Anderb.,,,,,,,Species,
Asteracea,,Ozothamnus vespertinus,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozothamnus,,,,,,,"R.W.Davis, Wege & Schmidt-Leb.",,,,,,,Species,
Asteracea,,Pembertonia latisquamea,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pembertonia,,,,,,,(F.Muell.) P.S.Short,,,,,,,Species,
Asteracea,,Picris angustifolia,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Picris,,,,,,,DC.,,,,,,,Species,
Asteracea,,Picris compacta,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,presumed extinct,,,,,,,,,,,,,Picris,,,,,,,S.Holzapfel,,,,,,,Species,
Asteracea,,Pithocarpa cordata,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pithocarpa,,,,,,,(DC.) Schmidt-Leb. & R.L.Barrett,,,,,,,Species,
Asteracea,,Pithocarpa corymbulosa,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Priority ?,,,,,,,,,,,,,Pithocarpa,,,,,,,Lindl.,,,,,,,Species,
Asteracea,,Pithocarpa pulchella,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pithocarpa,,,,,,,Lindl.,,,,,,,Species,
Asteracea,,Pithocarpa ramosa,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pithocarpa,,,,,,,(DC.) Schmidt-Leb. & R.L.Barrett,,,,,,,Species,
Asteracea,,Pluchea dentex,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pluchea,,,,,,,Benth.,,,,,,,Species,
Asteracea,,Pluchea dunlopii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pluchea,,,,,,,Hunger,,,,,,,Species,
Asteracea,,Pluchea rubelliflora,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pluchea,,,,,,,(F.Muell.) B.L.Rob.,,,,,,,Species,
Asteracea,,Podolepis aristata,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,Benth.,,,,,,,Species,
Asteracea,,Podolepis canescens,5,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,A.Cunn. ex DC.,,,,,,,Species,
Asteracea,,Podolepis capillaris,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,(Steetz) Diels,,,,,,,Species,
Asteracea,,Podolepis eremaea,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,Jeanes,,,,,,,Species,
Asteracea,,Podolepis gardneri,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,G.L.Davis,,,,,,,Species,
Asteracea,,Podolepis gracilis,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,Graham,,,,,,,Species,
Asteracea,,Podolepis kendallii,1,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,(F.Muell.) F.Muell.,,,,,,,Species,
Asteracea,,Podolepis lessonii,1,,,,,,,,,,,,,,,,,,,,,,,,GIP,Loy et al 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,(Cass.) Benth.,,,,,,,Species,
Asteracea,,Podolepis microcephala,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,Benth.,,,,,,,Species,
Asteracea,,Podolepis nutans,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,Steetz,,,,,,,Species,
Asteracea,,Podolepis rugata,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,Labill.,,,,,,,Species,
Asteracea,,Podolepis tepperi,,,,,,,,,,,,,,,,,,,,,,,,,RSIP,inbreeding likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podolepis,,,,,,,(F.Muell.) D.A.Cooke,,,,,,,Species,
Asteracea,,Podotheca angustifolia,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podotheca,,,,,,,(Labill.) Less.,,,,,,,Species,
Asteracea,,Podotheca chrysantha,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podotheca,,,,,,,(Steetz) Benth.,,,,,,,Species,
Asteracea,,Podotheca gnaphalioides,,,,,,,,,,,,,,,,,,,,,,,,,GIP,Loy et al 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podotheca,,,,,,,Graham,,,,,,,Species,
Asteracea,,Podotheca pritzelii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Priority ?,,,,,,,,,,,,,Podotheca,,,,,,,P.S.Short,,,,,,,Species,
Asteracea,,Podotheca uniseta,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Priority ?,,,,,,,,,,,,,Podotheca,,,,,,,P.S.Short,,,,,,,Species,
Asteracea,,Podotheca wilsonii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podotheca,,,,,,,P.S.Short,,,,,,,Species,
Asteracea,,Pogonolepis muelleriana,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pogonolepis,,,,,,,(Sond.) P.S.Short,,,,,,,Species,
Asteracea,,Pogonolepis stricta,,,,,,,,,,,,,,,,,,,,,,,,,RSIP,inbreeding likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pogonolepis,,,,,,,Steetz,,,,,,,Species,
Asteracea,,Pseudognaphalium luteoalbum,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pseudognaphalium,,,,,,,(L.) Hilliard & B.L.Burtt,,,,,,,Species,
Asteracea,,Pterocaulon sphacelatum,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pterocaulon,,,,,,,(Labill.) Benth. ex F.Muell.,,,,,,,Species,
Asteracea,,Pterochaeta paniculata,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pterochaeta,,,,,,,Steetz,,,,,,,Species,
Asteracea,,Pycnosorus pleiocephalus,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pycnosorus,,,,,,,(F.Muell.) J.Everett & Doust,,,,,,,Species,
Asteracea,,Quinetia urvillei,,,,,,,,,,,,,,,,,,,,,,,,,RSIP,inbreeding likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quinetia,,,,,,,Cass.,,,,,,,Species,
Asteracea,,Quinqueremulus linearis,,,,,,,,,,,,,,,,,,,,,,,,,RSIP,inbreeding likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quinqueremulus,,,,,,,Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhetinocarpha suffruticosa,,,,,,,,,,,,,,,,,,,,,,,,,RSIP,inbreeding likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,large,,,,,,,,,,,,,,,,,,,,Priority 1,,,,,,,,,,,,,Rhetinocarpha,,,,,,,(Benth.) Paul G.Wilson & M.A.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe battii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(F.Muell.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe charsleyae,9,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(F.Muell.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe chlorocephala,5,,,,,,,,,,,,,,,,,,,,,,,,GIP,Flies common in garden (MCB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(Turcz.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe citrina,1,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(Benth.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe collina,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Priority ?,,,,,,,,,,,,,Rhodanthe,,,,,,,Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe condensata,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(F.Muell.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe corymbiflora,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(Schltdl.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe corymbosa,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(A.Gray) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe floribunda,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(A.Cunn. ex DC.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe forrestii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(F.Muell.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe fuscescens,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Priority ?,,,,,,,,,,,,,Rhodanthe,,,,,,,(Turcz.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe haigii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(F.Muell.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe heterantha,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(Turcz.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe humboldtiana,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(Gaudich.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe laevis,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(A.Gray) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe manglesii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,Loy et al 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,Lindl.,,,,,,,Species,
Asteracea,,Rhodanthe maryonii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(S.Moore) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe nullarborensis,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe oppositifolia,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(S.Moore) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe polakii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(F.Muell.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe polycephala,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(A.Gray) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe propinqua,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(W.Fitzg.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe pygmaea,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(DC.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe pyrethrum,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(Steetz) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe rubella,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(A.Gray) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe spicata,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(Steetz) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe stricta,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(Lindl.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Rhodanthe tietkensii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodanthe,,,,,,,(F.Muell.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Roebuckiella cheilocarpa,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roebuckiella,,,,,,,(F.Muell.) P.S.Short,,,,,,,Species,
Asteracea,,Roebuckiella chinnockii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roebuckiella,,,,,,,(P.S.Short) P.S.Short,,,,,,,Species,
Asteracea,,Roebuckiella ciliocarpa,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roebuckiella,,,,,,,(W.Fitzg.) P.S.Short,,,,,,,Species,
Asteracea,,Roebuckiella cuneata,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roebuckiella,,,,,,,(P.S.Short) P.S.Short,,,,,,,Species,
Asteracea,,Roebuckiella halophila,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Priority ?,,,,,,,,,,,,,Roebuckiella,,,,,,,(P.S.Short) P.S.Short,,,,,,,Species,
Asteracea,,Roebuckiella lathamensis,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roebuckiella,,,,,,,(P.S.Short) P.S.Short,,,,,,,Species,
Asteracea,,Roebuckiella nerrenensis,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roebuckiella,,,,,,,(P.S.Short) P.S.Short,,,,,,,Species,
Asteracea,,Roebuckiella oncocarpa,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roebuckiella,,,,,,,(Diels) P.S.Short,,,,,,,Species,
Asteracea,,Schoenia ayersii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schoenia,,,,,,,(F.Muell.) J.M.Black,,,,,,,Species,
Asteracea,,Schoenia cassiniana,18,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schoenia,,,,,,,(Gaudich.) Steetz,,,,,,,Species,
Asteracea,,Schoenia filifolia,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schoenia,,,,,,,(Turcz.) Paul G.Wilson,,,,,,,Species,
Asteracea,,Senecio condylus,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senecio,,,,,,,I.Thomps.,,,,,,,Species,
Asteracea,,Senecio diaschides,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senecio,,,,,,,D.G.Drury,,,,,,,Species,
Asteracea,,Senecio dolichocephalus,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senecio,,,,,,,I.Thomps.,,,,,,,Species,
Asteracea,,Senecio gilbertii,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Priority ?,,,,,,,,,,,,,Senecio,,,,,,,Turcz.,,,,,,,Species,
Asteracea,,Senecio glabrescens,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senecio,,,,,,,(DC.) Sch.Bip.,,,,,,,Species,
Asteracea,,Senecio glomeratus,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senecio,,,,,,,Desf. ex Poir.,,,,,,,Species,
Asteracea,,Senecio glossanthus,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senecio,,,,,,,(Sond.) Belcher,,,,,,,Species,
Asteracea,,Senecio hispidulus,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senecio,,,,,,,A.Rich.,,,,,,,Species,
Asteracea,,Senecio laceratus,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senecio,,,,,,,(F.Muell.) Belcher,,,,,,,Species,
Asteracea,,Senecio lacustrinus,,,,,,,,,,,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senecio,,,,,,,I.Thomps.,,,,,,,Species,
