year,remnant,site,quadrat,yrs,yrsq,family,genus,species,species.for.tree,count,mean.log.seed.mass,rem.scale.max.sqrt.height,rem.scale.mean.log.sla,seed_mass,max_height,specific_leaf_area
2011,kunjin,2,8,2011.kunjin.2,2011.kunjin.2.8,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,2,9,2011.kunjin.2,2011.kunjin.2.9,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,2,10,2011.kunjin.2,2011.kunjin.2.10,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,6,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,2,11,2011.kunjin.2,2011.kunjin.2.11,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,2,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,2,12,2011.kunjin.2,2011.kunjin.2.12,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,6,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,2,13,2011.kunjin.2,2011.kunjin.2.13,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,9,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,2,14,2011.kunjin.2,2011.kunjin.2.14,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,13,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,2,15,2011.kunjin.2,2011.kunjin.2.15,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,11,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,3,1,2011.kunjin.3,2011.kunjin.3.1,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,3,2,2011.kunjin.3,2011.kunjin.3.2,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,35,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,3,3,2011.kunjin.3,2011.kunjin.3.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,11,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,3,4,2011.kunjin.3,2011.kunjin.3.4,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,38,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,3,7,2011.kunjin.3,2011.kunjin.3.7,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,1,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,3,10,2011.kunjin.3,2011.kunjin.3.10,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,7,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,3,14,2011.kunjin.3,2011.kunjin.3.14,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,kunjin,3,15,2011.kunjin.3,2011.kunjin.3.15,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,2,-2.576246345,7.319543281,3.880675392,0.07605896798552418,53.575713842432236,48.45693144575578
2011,mn10,1,12,2011.mn10.1,2011.mn10.1.12,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,6,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,1,15,2011.mn10.1,2011.mn10.1.15,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,6,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,2,3,2011.mn10.2,2011.mn10.2.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,2,4,2011.mn10.2,2011.mn10.2.4,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,2,5,2011.mn10.2,2011.mn10.2.5,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,25,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,2,6,2011.mn10.2,2011.mn10.2.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,11,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,2,9,2011.mn10.2,2011.mn10.2.9,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,2,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,2,11,2011.mn10.2,2011.mn10.2.11,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,2,12,2011.mn10.2,2011.mn10.2.12,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,9,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,2,13,2011.mn10.2,2011.mn10.2.13,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,6,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,2,14,2011.mn10.2,2011.mn10.2.14,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,2,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,2,15,2011.mn10.2,2011.mn10.2.15,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,6,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,1,2011.mn10.3,2011.mn10.3.1,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,10,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,2,2011.mn10.3,2011.mn10.3.2,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,38,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,3,2011.mn10.3,2011.mn10.3.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,9,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,4,2011.mn10.3,2011.mn10.3.4,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,8,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,5,2011.mn10.3,2011.mn10.3.5,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,43,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,6,2011.mn10.3,2011.mn10.3.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,7,2011.mn10.3,2011.mn10.3.7,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,10,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,8,2011.mn10.3,2011.mn10.3.8,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,10,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,9,2011.mn10.3,2011.mn10.3.9,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,16,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,10,2011.mn10.3,2011.mn10.3.10,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,15,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,12,2011.mn10.3,2011.mn10.3.12,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,15,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,13,2011.mn10.3,2011.mn10.3.13,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,24,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,mn10,3,14,2011.mn10.3,2011.mn10.3.14,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,6.155089371,3.912882176,0.07605896798552418,37.88512516499718,50.04297698823077
2011,nam,1,1,2011.nam.1,2011.nam.1.1,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,2,2011.nam.1,2011.nam.1.2,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,3,2011.nam.1,2011.nam.1.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,5,2011.nam.1,2011.nam.1.5,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,6,2011.nam.1,2011.nam.1.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,18,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,7,2011.nam.1,2011.nam.1.7,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,10,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,8,2011.nam.1,2011.nam.1.8,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,9,2011.nam.1,2011.nam.1.9,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,2,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,10,2011.nam.1,2011.nam.1.10,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,23,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,11,2011.nam.1,2011.nam.1.11,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,15,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,13,2011.nam.1,2011.nam.1.13,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,6,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,14,2011.nam.1,2011.nam.1.14,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,9,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,1,15,2011.nam.1,2011.nam.1.15,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,2,2,2011.nam.2,2011.nam.2.2,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,2,4,2011.nam.2,2011.nam.2.4,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,17,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,2,5,2011.nam.2,2011.nam.2.5,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,2,13,2011.nam.2,2011.nam.2.13,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,7,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,3,6,2011.nam.3,2011.nam.3.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,2,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,3,8,2011.nam.3,2011.nam.3.8,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,3,9,2011.nam.3,2011.nam.3.9,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,15,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,nam,3,10,2011.nam.3,2011.nam.3.10,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,11,-2.576246345,7.745966692,3.890436689,0.07605896798552418,59.99999999357342,48.93225003412254
2011,perenjori,1,1,2011.perenjori.1,2011.perenjori.1.1,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,22,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,1,2,2011.perenjori.1,2011.perenjori.1.2,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,7,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,1,3,2011.perenjori.1,2011.perenjori.1.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,10,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,1,4,2011.perenjori.1,2011.perenjori.1.4,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,18,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,1,5,2011.perenjori.1,2011.perenjori.1.5,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,1,6,2011.perenjori.1,2011.perenjori.1.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,1,7,2011.perenjori.1,2011.perenjori.1.7,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,25,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,1,10,2011.perenjori.1,2011.perenjori.1.10,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,1,13,2011.perenjori.1,2011.perenjori.1.13,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,10,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,2,3,2011.perenjori.2,2011.perenjori.2.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,15,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,1,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,2,13,2011.perenjori.2,2011.perenjori.2.13,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,8,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,3,5,2011.perenjori.3,2011.perenjori.3.5,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,2,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,3,6,2011.perenjori.3,2011.perenjori.3.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,3,11,2011.perenjori.3,2011.perenjori.3.11,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,7,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,3,12,2011.perenjori.3,2011.perenjori.3.12,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,perenjori,3,15,2011.perenjori.3,2011.perenjori.3.15,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,5.13684012,3.912882176,0.07605896798552418,26.38712641844161,50.04297698823077
2011,quair,1,1,2011.quair.1,2011.quair.1.1,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,1,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,quair,1,2,2011.quair.1,2011.quair.1.2,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,1,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,quair,1,3,2011.quair.1,2011.quair.1.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,quair,1,15,2011.quair.1,2011.quair.1.15,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,1,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,quair,2,3,2011.quair.2,2011.quair.2.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,1,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,quair,2,4,2011.quair.2,2011.quair.2.4,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,3,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,quair,2,6,2011.quair.2,2011.quair.2.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,1,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,quair,2,9,2011.quair.2,2011.quair.2.9,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,1,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,quair,3,9,2011.quair.3,2011.quair.3.9,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,2,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,quair,3,10,2011.quair.3,2011.quair.3.10,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,1,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,quair,3,15,2011.quair.3,2011.quair.3.15,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,5.049509757,3.887387264,0.07605896798552418,25.497548786038198,48.78326208680101
2011,solomon,1,1,2011.solomon.1,2011.solomon.1.1,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,10,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,1,2,2011.solomon.1,2011.solomon.1.2,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,10,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,1,3,2011.solomon.1,2011.solomon.1.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,1,4,2011.solomon.1,2011.solomon.1.4,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,1,6,2011.solomon.1,2011.solomon.1.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,1,7,2011.solomon.1,2011.solomon.1.7,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,1,9,2011.solomon.1,2011.solomon.1.9,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,1,10,2011.solomon.1,2011.solomon.1.10,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,30,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,1,12,2011.solomon.1,2011.solomon.1.12,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,30,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,1,13,2011.solomon.1,2011.solomon.1.13,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,1,15,2011.solomon.1,2011.solomon.1.15,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,20,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,1,2011.solomon.2,2011.solomon.2.1,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,4,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,2,2011.solomon.2,2011.solomon.2.2,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,40,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,3,2011.solomon.2,2011.solomon.2.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,4,2011.solomon.2,2011.solomon.2.4,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,38,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,5,2011.solomon.2,2011.solomon.2.5,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,15,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,6,2011.solomon.2,2011.solomon.2.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,20,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,7,2011.solomon.2,2011.solomon.2.7,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,12,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,8,2011.solomon.2,2011.solomon.2.8,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,10,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,9,2011.solomon.2,2011.solomon.2.9,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,21,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,10,2011.solomon.2,2011.solomon.2.10,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,20,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,11,2011.solomon.2,2011.solomon.2.11,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,5,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,12,2011.solomon.2,2011.solomon.2.12,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,60,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,13,2011.solomon.2,2011.solomon.2.13,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,24,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,14,2011.solomon.2,2011.solomon.2.14,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,50,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,2,15,2011.solomon.2,2011.solomon.2.15,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,40,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,3,3,2011.solomon.3,2011.solomon.3.3,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,2,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,3,5,2011.solomon.3,2011.solomon.3.5,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,30,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
2011,solomon,3,6,2011.solomon.3,2011.solomon.3.6,Portulacaceae,Calandrinia,Calandrinia eremaea,Calandrinia eremaea,25,-2.576246345,6.956002027,3.913449335,0.07605896798552418,48.38596419962811,50.07136736318375
