dataset_id,taxon_name,site_name,context_name,observation_id,trait_name,value,unit,date,value_type,replicates,original_name,seed_mass_Wells
Kew_2019_1,Endiandra palmerstonii,NA,NA,Kew_2019_1_04372,seed_mass,31310,mg,NA,expert_mean,NA,Endiandra palmerstonii,25000
Kew_2019_1,Endiandra palmerstonii,NA,NA,Kew_2019_1_04372,seed_mass,31310,mg,NA,expert_mean,NA,Endiandra palmerstonii,31000
Kew_2019_1,Endiandra palmerstonii,NA,NA,Kew_2019_1_04372,seed_mass,31310,mg,NA,expert_mean,NA,Endiandra palmerstonii,21201.81868
Kew_2019_1,Endiandra sankeyana,NA,NA,Kew_2019_1_04373,seed_mass,4200,mg,NA,expert_mean,NA,Endiandra sankeyana,5403.5
Kew_2019_1,Endiandra sankeyana,NA,NA,Kew_2019_1_04373,seed_mass,4200,mg,NA,expert_mean,NA,Endiandra sankeyana,4297.238379
Kew_2019_1,Endiandra sankeyana,NA,NA,Kew_2019_1_04374,seed_mass,7000,mg,NA,expert_mean,NA,Endiandra sankeyana,5403.5
Kew_2019_1,Endiandra sankeyana,NA,NA,Kew_2019_1_04374,seed_mass,7000,mg,NA,expert_mean,NA,Endiandra sankeyana,4297.238379
Kew_2019_1,Endiandra sideroxylon,NA,NA,Kew_2019_1_04375,seed_mass,4000,mg,NA,expert_mean,NA,Endiandra sideroxylon,7672.3966
Kew_2019_1,Litsea leefeana,NA,NA,Kew_2019_1_04382,seed_mass,600,mg,NA,expert_mean,NA,Litsea leefeana,238.1205
Kew_2019_1,Litsea leefeana,NA,NA,Kew_2019_1_04382,seed_mass,600,mg,NA,expert_mean,NA,Litsea leefeana,294
Kew_2019_1,Neolitsea dealbata,NA,NA,Kew_2019_1_04383,seed_mass,112.03,mg,NA,expert_mean,NA,Neolitsea dealbata,189.886
Kew_2019_1,Neolitsea dealbata,NA,NA,Kew_2019_1_04384,seed_mass,180,mg,NA,expert_mean,NA,Neolitsea dealbata,189.886
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05807,seed_mass,7722.17,mg,NA,expert_mean,NA,Castanospermum australe,26219.41062
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05807,seed_mass,7722.17,mg,NA,expert_mean,NA,Castanospermum australe,28571.42857
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05807,seed_mass,7722.17,mg,NA,expert_mean,NA,Castanospermum australe,14737.6
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05807,seed_mass,7722.17,mg,NA,expert_mean,NA,Castanospermum australe,15569
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05807,seed_mass,7722.17,mg,NA,expert_mean,NA,Castanospermum australe,14705.86238
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05807,seed_mass,7722.17,mg,NA,expert_mean,NA,Castanospermum australe,22413.8222
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05808,seed_mass,13124,mg,NA,expert_mean,NA,Castanospermum australe,26219.41062
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05808,seed_mass,13124,mg,NA,expert_mean,NA,Castanospermum australe,28571.42857
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05808,seed_mass,13124,mg,NA,expert_mean,NA,Castanospermum australe,14737.6
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05808,seed_mass,13124,mg,NA,expert_mean,NA,Castanospermum australe,15569
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05808,seed_mass,13124,mg,NA,expert_mean,NA,Castanospermum australe,14705.86238
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05808,seed_mass,13124,mg,NA,expert_mean,NA,Castanospermum australe,22413.8222
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05809,seed_mass,14000,mg,NA,expert_mean,NA,Castanospermum australe,26219.41062
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05809,seed_mass,14000,mg,NA,expert_mean,NA,Castanospermum australe,28571.42857
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05809,seed_mass,14000,mg,NA,expert_mean,NA,Castanospermum australe,14737.6
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05809,seed_mass,14000,mg,NA,expert_mean,NA,Castanospermum australe,15569
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05809,seed_mass,14000,mg,NA,expert_mean,NA,Castanospermum australe,14705.86238
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05809,seed_mass,14000,mg,NA,expert_mean,NA,Castanospermum australe,22413.8222
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05810,seed_mass,14705.86,mg,NA,expert_mean,NA,Castanospermum australe,26219.41062
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05810,seed_mass,14705.86,mg,NA,expert_mean,NA,Castanospermum australe,28571.42857
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05810,seed_mass,14705.86,mg,NA,expert_mean,NA,Castanospermum australe,14737.6
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05810,seed_mass,14705.86,mg,NA,expert_mean,NA,Castanospermum australe,15569
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05810,seed_mass,14705.86,mg,NA,expert_mean,NA,Castanospermum australe,14705.86238
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05810,seed_mass,14705.86,mg,NA,expert_mean,NA,Castanospermum australe,22413.8222
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05811,seed_mass,26219.4,mg,NA,expert_mean,NA,Castanospermum australe,26219.41062
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05811,seed_mass,26219.4,mg,NA,expert_mean,NA,Castanospermum australe,28571.42857
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05811,seed_mass,26219.4,mg,NA,expert_mean,NA,Castanospermum australe,14737.6
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05811,seed_mass,26219.4,mg,NA,expert_mean,NA,Castanospermum australe,15569
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05811,seed_mass,26219.4,mg,NA,expert_mean,NA,Castanospermum australe,14705.86238
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05811,seed_mass,26219.4,mg,NA,expert_mean,NA,Castanospermum australe,22413.8222
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05812,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,26219.41062
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05812,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,28571.42857
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05812,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,14737.6
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05812,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,15569
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05812,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,14705.86238
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05812,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,22413.8222
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05813,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,26219.41062
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05813,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,28571.42857
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05813,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,14737.6
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05813,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,15569
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05813,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,14705.86238
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05813,seed_mass,28571,mg,NA,expert_mean,NA,Castanospermum australe,22413.8222
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05814,seed_mass,33333.3,mg,NA,expert_mean,NA,Castanospermum australe,26219.41062
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05814,seed_mass,33333.3,mg,NA,expert_mean,NA,Castanospermum australe,28571.42857
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05814,seed_mass,33333.3,mg,NA,expert_mean,NA,Castanospermum australe,14737.6
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05814,seed_mass,33333.3,mg,NA,expert_mean,NA,Castanospermum australe,15569
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05814,seed_mass,33333.3,mg,NA,expert_mean,NA,Castanospermum australe,14705.86238
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05814,seed_mass,33333.3,mg,NA,expert_mean,NA,Castanospermum australe,22413.8222
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05815,seed_mass,46000,mg,NA,expert_mean,NA,Castanospermum australe,26219.41062
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05815,seed_mass,46000,mg,NA,expert_mean,NA,Castanospermum australe,28571.42857
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05815,seed_mass,46000,mg,NA,expert_mean,NA,Castanospermum australe,14737.6
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05815,seed_mass,46000,mg,NA,expert_mean,NA,Castanospermum australe,15569
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05815,seed_mass,46000,mg,NA,expert_mean,NA,Castanospermum australe,14705.86238
Kew_2019_1,Castanospermum australe,NA,NA,Kew_2019_1_05815,seed_mass,46000,mg,NA,expert_mean,NA,Castanospermum australe,22413.8222
Kew_2019_1,Aglaia sapindina,NA,NA,Kew_2019_1_07396,seed_mass,246,mg,NA,expert_mean,NA,Aglaia sapindina,233
Kew_2019_1,Aglaia sapindina,NA,NA,Kew_2019_1_07396,seed_mass,246,mg,NA,expert_mean,NA,Aglaia sapindina,303.751
Kew_2019_1,Dysoxylum papuanum,NA,NA,Kew_2019_1_07399,seed_mass,320,mg,NA,expert_mean,NA,Dysoxylum papuanum,356
Kew_2019_1,Dysoxylum parasiticum,NA,NA,Kew_2019_1_07400,seed_mass,350,mg,NA,expert_mean,NA,Dysoxylum parasiticum,262
Kew_2019_1,Dysoxylum parasiticum,NA,NA,Kew_2019_1_07400,seed_mass,350,mg,NA,expert_mean,NA,Dysoxylum parasiticum,238.73
Kew_2019_1,Dysoxylum parasiticum,NA,NA,Kew_2019_1_07401,seed_mass,501,mg,NA,expert_mean,NA,Dysoxylum parasiticum,262
Kew_2019_1,Dysoxylum parasiticum,NA,NA,Kew_2019_1_07401,seed_mass,501,mg,NA,expert_mean,NA,Dysoxylum parasiticum,238.73
Kew_2019_1,Dysoxylum pettigrewianum,NA,NA,Kew_2019_1_07402,seed_mass,530,mg,NA,expert_mean,NA,Dysoxylum pettigrewianum,538
Kew_2019_1,Stephania japonica,NA,NA,Kew_2019_1_07429,seed_mass,14.042,mg,NA,expert_mean,NA,Stephania japonica,23.6195
Kew_2019_1,Stephania japonica,NA,NA,Kew_2019_1_07430,seed_mass,23.6,mg,NA,expert_mean,NA,Stephania japonica,23.6195
Kew_2019_1,Stephania japonica,NA,NA,Kew_2019_1_07431,seed_mass,14.922,mg,NA,expert_mean,NA,Stephania japonica,23.6195
Kew_2019_1,Pilidiostigma tropicum,NA,NA,Kew_2019_1_09879,seed_mass,144,mg,NA,expert_mean,NA,Pilidiostigma tropicum,50.686
Kew_2019_1,Syzygium cormiflorum,NA,NA,Kew_2019_1_09927,seed_mass,8614.79,mg,NA,expert_mean,NA,Syzygium cormiflorum,7320.1886
Kew_2019_1,Syzygium cormiflorum,NA,NA,Kew_2019_1_09927,seed_mass,8614.79,mg,NA,expert_mean,NA,Syzygium cormiflorum,8614.7962
Kew_2019_1,Syzygium cormiflorum,NA,NA,Kew_2019_1_09927,seed_mass,8614.79,mg,NA,expert_mean,NA,Syzygium cormiflorum,2292.007
Kew_2019_1,Syzygium cormiflorum,NA,NA,Kew_2019_1_09928,seed_mass,14000,mg,NA,expert_mean,NA,Syzygium cormiflorum,7320.1886
Kew_2019_1,Syzygium cormiflorum,NA,NA,Kew_2019_1_09928,seed_mass,14000,mg,NA,expert_mean,NA,Syzygium cormiflorum,8614.7962
Kew_2019_1,Syzygium cormiflorum,NA,NA,Kew_2019_1_09928,seed_mass,14000,mg,NA,expert_mean,NA,Syzygium cormiflorum,2292.007
Kew_2019_1,Syzygium sayeri,NA,NA,Kew_2019_1_09954,seed_mass,1349.981,mg,NA,expert_mean,NA,Syzygium sayeri,1349.9819
Kew_2019_1,Syzygium sayeri,NA,NA,Kew_2019_1_09954,seed_mass,1349.981,mg,NA,expert_mean,NA,Syzygium sayeri,1177
Kew_2019_1,Chionanthus ramiflorus,NA,NA,Kew_2019_1_10077,seed_mass,148.98,mg,NA,expert_mean,NA,Chionanthus ramiflorus,519.88
Kew_2019_1,Chionanthus ramiflorus,NA,NA,Kew_2019_1_10078,seed_mass,509.712,mg,NA,expert_mean,NA,Chionanthus ramiflorus,519.88
Kew_2019_1,Ternstroemia cherryi,NA,NA,Kew_2019_1_10220,seed_mass,570,mg,NA,expert_mean,NA,Ternstroemia cherryi,373.637
Kew_2019_1,Breynia cernua,NA,NA,Kew_2019_1_10246,seed_mass,7.1,mg,NA,expert_mean,NA,Breynia cernua,6.3466
Kew_2019_1,Breynia cernua,NA,NA,Kew_2019_1_10246,seed_mass,7.1,mg,NA,expert_mean,NA,Breynia cernua,3.19
Kew_2019_1,Hymenosporum flavum,NA,NA,Kew_2019_1_10352,seed_mass,3.2,mg,NA,expert_mean,NA,Hymenosporum flavum,7.3409
Kew_2019_1,Hymenosporum flavum,NA,NA,Kew_2019_1_10353,seed_mass,6.049,mg,NA,expert_mean,NA,Hymenosporum flavum,7.3409
Kew_2019_1,Hymenosporum flavum,NA,NA,Kew_2019_1_10354,seed_mass,7.1,mg,NA,expert_mean,NA,Hymenosporum flavum,7.3409
Kew_2019_1,Hymenosporum flavum,NA,NA,Kew_2019_1_10355,seed_mass,7.3408,mg,NA,expert_mean,NA,Hymenosporum flavum,7.3409
Kew_2019_1,Hymenosporum flavum,NA,NA,Kew_2019_1_10356,seed_mass,4.4324,mg,NA,expert_mean,NA,Hymenosporum flavum,7.3409
Kew_2019_1,Hymenosporum flavum,NA,NA,Kew_2019_1_10357,seed_mass,5.5324,mg,NA,expert_mean,NA,Hymenosporum flavum,7.3409
Kew_2019_1,Cardwellia sublimis,NA,NA,Kew_2019_1_11627,seed_mass,394.52,mg,NA,expert_mean,NA,Cardwellia sublimis,203.0775
Kew_2019_1,Cardwellia sublimis,NA,NA,Kew_2019_1_11628,seed_mass,770,mg,NA,expert_mean,NA,Cardwellia sublimis,203.0775
Kew_2019_1,Darlingia darlingiana,NA,NA,Kew_2019_1_11659,seed_mass,100,mg,NA,expert_mean,NA,Darlingia darlingiana,70.0906
Kew_2019_1,Darlingia darlingiana,NA,NA,Kew_2019_1_11660,seed_mass,200,mg,NA,expert_mean,NA,Darlingia darlingiana,70.0906
Kew_2019_1,Darlingia darlingiana,NA,NA,Kew_2019_1_11661,seed_mass,200,mg,NA,expert_mean,NA,Darlingia darlingiana,70.0906
Kew_2019_1,Alphitonia whitei,NA,NA,Kew_2019_1_12314,seed_mass,96,mg,NA,expert_mean,NA,Alphitonia whitei,62
Kew_2019_1,Alphitonia whitei,NA,NA,Kew_2019_1_12314,seed_mass,96,mg,NA,expert_mean,NA,Alphitonia whitei,35.5922
Kew_2019_1,Prunus turneriana,NA,NA,Kew_2019_1_12546,seed_mass,1567,mg,NA,expert_mean,NA,Prunus turneriana,2637.125
Kew_2019_1,Prunus turneriana,NA,NA,Kew_2019_1_12547,seed_mass,3000,mg,NA,expert_mean,NA,Prunus turneriana,2637.125
Kew_2019_1,Prunus turneriana,NA,NA,Kew_2019_1_12548,seed_mass,3990,mg,NA,expert_mean,NA,Prunus turneriana,2637.125
Kew_2019_1,Acronychia vestita,NA,NA,Kew_2019_1_12675,seed_mass,660,mg,NA,expert_mean,NA,Acronychia vestita,7.5
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12777,seed_mass,54,mg,NA,expert_mean,NA,Flindersia brayleyana,113.398
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12777,seed_mass,54,mg,NA,expert_mean,NA,Flindersia brayleyana,61.907
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12778,seed_mass,61.9,mg,NA,expert_mean,NA,Flindersia brayleyana,113.398
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12778,seed_mass,61.9,mg,NA,expert_mean,NA,Flindersia brayleyana,61.907
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12779,seed_mass,83.33,mg,NA,expert_mean,NA,Flindersia brayleyana,113.398
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12779,seed_mass,83.33,mg,NA,expert_mean,NA,Flindersia brayleyana,61.907
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12780,seed_mass,113.39,mg,NA,expert_mean,NA,Flindersia brayleyana,113.398
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12780,seed_mass,113.39,mg,NA,expert_mean,NA,Flindersia brayleyana,61.907
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12781,seed_mass,150,mg,NA,expert_mean,NA,Flindersia brayleyana,113.398
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12781,seed_mass,150,mg,NA,expert_mean,NA,Flindersia brayleyana,61.907
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12782,seed_mass,98.162,mg,NA,expert_mean,NA,Flindersia brayleyana,113.398
Kew_2019_1,Flindersia brayleyana,NA,NA,Kew_2019_1_12782,seed_mass,98.162,mg,NA,expert_mean,NA,Flindersia brayleyana,61.907
Kew_2019_1,Melicope elleryana,NA,NA,Kew_2019_1_12806,seed_mass,1.61,mg,NA,expert_mean,NA,Melicope elleryana,3.3
Kew_2019_1,Melicope elleryana,NA,NA,Kew_2019_1_12807,seed_mass,24.16,mg,NA,expert_mean,NA,Melicope elleryana,3.3
Kew_2019_1,Melicope xanthoxyloides,NA,NA,Kew_2019_1_12813,seed_mass,9.3072,mg,NA,expert_mean,NA,Melicope xanthoxyloides,1.524
Kew_2019_1,Diploglottis bracteata,NA,NA,Kew_2019_1_12975,seed_mass,2800,mg,NA,expert_mean,NA,Diploglottis bracteata,3359.65
Kew_2019_1,Diploglottis bracteata,NA,NA,Kew_2019_1_12975,seed_mass,2800,mg,NA,expert_mean,NA,Diploglottis bracteata,2700
Kew_2019_1,Diploglottis bracteata,NA,NA,Kew_2019_1_12975,seed_mass,2800,mg,NA,expert_mean,NA,Diploglottis bracteata,5800
Kew_2019_1,Diploglottis bracteata,NA,NA,Kew_2019_1_12976,seed_mass,3500,mg,NA,expert_mean,NA,Diploglottis bracteata,3359.65
Kew_2019_1,Diploglottis bracteata,NA,NA,Kew_2019_1_12976,seed_mass,3500,mg,NA,expert_mean,NA,Diploglottis bracteata,2700
Kew_2019_1,Diploglottis bracteata,NA,NA,Kew_2019_1_12976,seed_mass,3500,mg,NA,expert_mean,NA,Diploglottis bracteata,5800
Kew_2019_1,Diploglottis bracteata,NA,NA,Kew_2019_1_12977,seed_mass,5600,mg,NA,expert_mean,NA,Diploglottis bracteata,3359.65
Kew_2019_1,Diploglottis bracteata,NA,NA,Kew_2019_1_12977,seed_mass,5600,mg,NA,expert_mean,NA,Diploglottis bracteata,2700
Kew_2019_1,Diploglottis bracteata,NA,NA,Kew_2019_1_12977,seed_mass,5600,mg,NA,expert_mean,NA,Diploglottis bracteata,5800
Kew_2019_1,Synima macrophylla,NA,NA,Kew_2019_1_13136,seed_mass,280,mg,NA,expert_mean,NA,Synima macrophylla,570
Kew_2019_1,Toechima erythrocarpum,NA,NA,Kew_2019_1_13138,seed_mass,90,mg,NA,expert_mean,NA,Toechima erythrocarpum,204.765918
Kew_2019_1,Toechima erythrocarpum,NA,NA,Kew_2019_1_13138,seed_mass,90,mg,NA,expert_mean,NA,Toechima erythrocarpum,218
Kew_2019_1,Toechima erythrocarpum,NA,NA,Kew_2019_1_13139,seed_mass,183,mg,NA,expert_mean,NA,Toechima erythrocarpum,204.765918
Kew_2019_1,Toechima erythrocarpum,NA,NA,Kew_2019_1_13139,seed_mass,183,mg,NA,expert_mean,NA,Toechima erythrocarpum,218
Kew_2019_1,Tetrastigma nitens,NA,NA,Kew_2019_1_13635,seed_mass,86.4090909,mg,NA,expert_mean,NA,Tetrastigma nitens,58.83
Kew_2019_1,Tetrastigma nitens,NA,NA,Kew_2019_1_13636,seed_mass,58.8368,mg,NA,expert_mean,NA,Tetrastigma nitens,58.83
Kew_2019_1,Alpinia caerulea,NA,NA,Kew_2019_1_13727,seed_mass,15.9872,mg,NA,expert_mean,NA,Alpinia caerulea,11.3635
Kew_2019_1,Alpinia modesta,NA,NA,Kew_2019_1_13728,seed_mass,15,mg,NA,expert_mean,NA,Alpinia modesta,6.2901
Kew_2019_1,Pandorea pandorana,NA,NA,Kew_2019_1_13776,seed_mass,3.8,mg,NA,expert_mean,NA,Pandorea pandorana subsp. austrocaledonica,4.1349
Kew_2019_1,Pandorea pandorana,NA,NA,Kew_2019_1_13777,seed_mass,3.8,mg,NA,expert_mean,NA,Pandorea pandorana subsp. pandorana,4.1349
Leishman_1993,Pandorea pandorana,Sydney_area,NA,Leishman_1993_158,seed_mass,5.2148,mg,NA,multisite_mean,10,Pandorea pandorana,4.1349
Leishman_1993,Hibbertia scandens,Sydney_area,NA,Leishman_1993_185,seed_mass,7.7635,mg,NA,multisite_mean,10,Hibbertia scandens,9.726
Leishman_1993,Eupomatia laurina,Sydney_area,NA,Leishman_1993_190,seed_mass,8.1504,mg,NA,multisite_mean,10,Eupomatia laurina,8.15
Leishman_1993,Stephania japonica,Sydney_area,NA,Leishman_1993_233,seed_mass,18.581,mg,NA,multisite_mean,10,Stephania japonica,23.6195
Leishman_1995,Pandorea pandorana,NA,NA,Leishman_1995_009,seed_mass,5.2,mg,NA,multisite_mean,10,Pandorea pandorana,4.1349
Leishman_1995,Stephania japonica,NA,NA,Leishman_1995_014,seed_mass,18.6,mg,NA,multisite_mean,10,Stephania japonica,23.6195
Leishman_1995,Hibbertia scandens,NA,NA,Leishman_1995_220,seed_mass,7.8,mg,NA,multisite_mean,10,Hibbertia scandens,9.726
Leishman_1995,Eupomatia laurina,NA,NA,Leishman_1995_270,seed_mass,8.2,mg,NA,multisite_mean,10,Eupomatia laurina,8.15
Lord_1997,Breynia cernua,Alligator River Kakadu,NA,Lord_1997_080,seed_mass,8.75,mg,NA,multisite_mean,20,Breynia cernua,6.3466
Lord_1997,Breynia cernua,Alligator River Kakadu,NA,Lord_1997_080,seed_mass,8.75,mg,NA,multisite_mean,20,Breynia cernua,3.19
Metcalfe_2009,Aleurites rockinghamensis,McDonald's,NA,Metcalfe_2009_012,seed_mass,2300,mg,NA,multisite_mean,unknown,Aleurites rockinghamensis,2748.41
Metcalfe_2009,Aleurites rockinghamensis,McDonald's,NA,Metcalfe_2009_012,seed_mass,2300,mg,NA,multisite_mean,unknown,Aleurites rockinghamensis,2282.403
Metcalfe_2009,Aleurites rockinghamensis,McDonald's,NA,Metcalfe_2009_012,seed_mass,2300,mg,NA,multisite_mean,unknown,Aleurites rockinghamensis,7900
Metcalfe_2009,Alstonia scholaris,McDonald's,NA,Metcalfe_2009_016,seed_mass,2.5,mg,NA,multisite_mean,unknown,Alstonia scholaris,17.54385965
Metcalfe_2009,Antirhea tenuiflora,McDonald's,NA,Metcalfe_2009_020,seed_mass,75,mg,NA,multisite_mean,unknown,Antirhea tenuiflora,75.563
Metcalfe_2009,Breynia cernua,Mackay's,NA,Metcalfe_2009_031,seed_mass,7.7,mg,NA,multisite_mean,unknown,Breynia cernua,6.3466
Metcalfe_2009,Breynia cernua,Mackay's,NA,Metcalfe_2009_031,seed_mass,7.7,mg,NA,multisite_mean,unknown,Breynia cernua,3.19
Metcalfe_2009,Calamus moti,McDonald's,NA,Metcalfe_2009_035,seed_mass,160,mg,NA,multisite_mean,unknown,Calamus moti,162.2266
Metcalfe_2009,Cardwellia sublimis,Harney's,NA,Metcalfe_2009_044,seed_mass,420,mg,NA,multisite_mean,unknown,Cardwellia sublimis,203.0775
Metcalfe_2009,Celastrus subspicatus,Harney's,NA,Metcalfe_2009_051,seed_mass,30,mg,NA,multisite_mean,unknown,Celastrus subspicata,29.156
Metcalfe_2009,Chionanthus ramiflorus,Harney's,NA,Metcalfe_2009_055,seed_mass,400,mg,NA,multisite_mean,unknown,Chionanthus ramiflora,519.88
Metcalfe_2009,Connarus conchocarpus subsp. conchocarpus,Siam,NA,Metcalfe_2009_066,seed_mass,180,mg,NA,multisite_mean,unknown,Connarus conchocarpus ssp. conchocarpus,447.307
Metcalfe_2009,Cryptocarya mackinnoniana,Siam,NA,Metcalfe_2009_077,seed_mass,380,mg,NA,multisite_mean,unknown,Cryptocarya mackinnoniana,1204
Metcalfe_2009,Cryptocarya mackinnoniana,Siam,NA,Metcalfe_2009_077,seed_mass,380,mg,NA,multisite_mean,unknown,Cryptocarya mackinnoniana,1210.701
Metcalfe_2009,Cryptocarya murrayi,Mackay's,NA,Metcalfe_2009_078,seed_mass,390,mg,NA,multisite_mean,unknown,Cryptocarya murrayi,384.032
Metcalfe_2009,Davidsonia pruriens,Mackay's,NA,Metcalfe_2009_087,seed_mass,600,mg,NA,multisite_mean,unknown,Davidsonia pruriens var. pruriens,434.842
Metcalfe_2009,Derris sp. Claudie River (L.J.Webb+ 8348),McDonald's,NA,Metcalfe_2009_090,seed_mass,66,mg,NA,multisite_mean,unknown,Derris sp. (Claudie River L.J.Webb + 8348),377.504
Metcalfe_2009,Dysoxylum oppositifolium,McDonald's,NA,Metcalfe_2009_099,seed_mass,1000,mg,NA,multisite_mean,unknown,Dysoxylum oppositifolium,741.0375
Metcalfe_2009,Elaeocarpus grandis,Mackay's,NA,Metcalfe_2009_104,seed_mass,3300,mg,NA,multisite_mean,unknown,Elaeocarpus grandis,17.073
Metcalfe_2009,Elaeocarpus grandis,Mackay's,NA,Metcalfe_2009_104,seed_mass,3300,mg,NA,multisite_mean,unknown,Elaeocarpus grandis,61
Metcalfe_2009,Endiandra cowleyana,Harney's,NA,Metcalfe_2009_108,seed_mass,1000,mg,NA,multisite_mean,unknown,Endiandra cowleyana,1006.307
Metcalfe_2009,Epipremnum pinnatum,Henry's,NA,Metcalfe_2009_111,seed_mass,18,mg,NA,multisite_mean,unknown,Epipremnum pinnatum,18.125
Metcalfe_2009,Eupomatia barbata,Mackay's,NA,Metcalfe_2009_113,seed_mass,10,mg,NA,multisite_mean,unknown,Eupomatia barbata,10.007
Metcalfe_2009,Eupomatia laurina,Siam,NA,Metcalfe_2009_114,seed_mass,7.5,mg,NA,multisite_mean,unknown,Eupomatia laurina,8.15
Metcalfe_2009,Flagellaria indica,McDonald's,NA,Metcalfe_2009_126,seed_mass,57,mg,NA,multisite_mean,unknown,Flagellaria indica,40.43
Metcalfe_2009,Flagellaria indica,McDonald's,NA,Metcalfe_2009_126,seed_mass,57,mg,NA,multisite_mean,unknown,Flagellaria indica,45.82
