dataset_id,taxon_name,site_name,context_name,observation_id,trait_name,value,unit,date,value_type,replicates,original_name,StemDensity,study
Ilic_2000,Flindersia bourjotiana,NA,NA,Ilic_2000_1270,wood_density,0.551,mg/mm3,NA,unknown,unknown,Flindersia bourjotiana,0.55104,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1272,wood_density,0.464,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.463607333,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1272,wood_density,0.464,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.47,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1272,wood_density,0.464,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.495075,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1272,wood_density,0.464,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.4986912,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1273,wood_density,0.499,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.463607333,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1273,wood_density,0.499,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.47,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1273,wood_density,0.499,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.495075,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1273,wood_density,0.499,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.4986912,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1274,wood_density,0.495,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.463607333,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1274,wood_density,0.495,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.47,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1274,wood_density,0.495,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.495075,Wells_2012
Ilic_2000,Flindersia brayleyana,NA,NA,Ilic_2000_1274,wood_density,0.495,mg/mm3,NA,unknown,unknown,Flindersia brayleyana,0.4986912,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1292,wood_density,0.412,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.3636864,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1292,wood_density,0.412,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.38745,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1292,wood_density,0.412,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.412112,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1293,wood_density,0.364,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.3636864,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1293,wood_density,0.364,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.38745,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1293,wood_density,0.364,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.412112,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1294,wood_density,0.387,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.3636864,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1294,wood_density,0.387,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.38745,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1294,wood_density,0.387,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.412112,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1295,wood_density,0.387,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.3636864,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1295,wood_density,0.387,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.38745,Wells_2012
Ilic_2000,Franciscodendron laurifolium,NA,NA,Ilic_2000_1295,wood_density,0.387,mg/mm3,NA,unknown,unknown,Franciscodendron laurifolium,0.412112,Wells_2012
Ilic_2000,Galbulimima baccata,NA,NA,Ilic_2000_1296,wood_density,0.469,mg/mm3,NA,unknown,unknown,Galbulimima baccata,0.469,Wells_2012
Ilic_2000,Galbulimima baccata,NA,NA,Ilic_2000_1296,wood_density,0.469,mg/mm3,NA,unknown,unknown,Galbulimima baccata,0.551,Wells_2012
Ilic_2000,Galbulimima baccata,NA,NA,Ilic_2000_1297,wood_density,0.551,mg/mm3,NA,unknown,unknown,Galbulimima baccata,0.469,Wells_2012
Ilic_2000,Galbulimima baccata,NA,NA,Ilic_2000_1297,wood_density,0.551,mg/mm3,NA,unknown,unknown,Galbulimima baccata,0.551,Wells_2012
Ilic_2000,Galbulimima baccata,NA,NA,Ilic_2000_1298,wood_density,0.551,mg/mm3,NA,unknown,unknown,Galbulimima baccata,0.469,Wells_2012
Ilic_2000,Galbulimima baccata,NA,NA,Ilic_2000_1298,wood_density,0.551,mg/mm3,NA,unknown,unknown,Galbulimima baccata,0.551,Wells_2012
Ilic_2000,Galbulimima baccata,NA,NA,Ilic_2000_1299,wood_density,0.551,mg/mm3,NA,unknown,unknown,Galbulimima belgraveana,0.469,Wells_2012
Ilic_2000,Galbulimima baccata,NA,NA,Ilic_2000_1299,wood_density,0.551,mg/mm3,NA,unknown,unknown,Galbulimima belgraveana,0.551,Wells_2012
Ilic_2000,Glochidion sumatranum,NA,NA,Ilic_2000_1326,wood_density,0.607,mg/mm3,NA,unknown,unknown,Glochidion sumatranum,0.607005,Wells_2012
Ilic_2000,Gmelina fasciculiflora,NA,NA,Ilic_2000_1329,wood_density,0.47,mg/mm3,NA,unknown,unknown,Gmelina fasciculiflora,0.469245,Wells_2012
Ilic_2000,Gmelina fasciculiflora,NA,NA,Ilic_2000_1330,wood_density,0.469,mg/mm3,NA,unknown,unknown,Gmelina fasciculiflora,0.469245,Wells_2012
Ilic_2000,Hedycarya loxocarya,NA,NA,Ilic_2000_1358,wood_density,0.594,mg/mm3,NA,unknown,unknown,Hedycarya loxocarya,0.59409,Wells_2012
Ilic_2000,Argyrodendron peralatum,NA,NA,Ilic_2000_1372,wood_density,0.645,mg/mm3,NA,unknown,unknown,Heritiera peralata,0.6888,Wells_2012
Ilic_2000,Argyrodendron peralatum,NA,NA,Ilic_2000_1372,wood_density,0.645,mg/mm3,NA,unknown,unknown,Heritiera peralata,0.78698,Wells_2012
Ilic_2000,Argyrodendron peralatum,NA,NA,Ilic_2000_1373,wood_density,0.663,mg/mm3,NA,unknown,unknown,Heritiera peralata,0.6888,Wells_2012
Ilic_2000,Argyrodendron peralatum,NA,NA,Ilic_2000_1373,wood_density,0.663,mg/mm3,NA,unknown,unknown,Heritiera peralata,0.78698,Wells_2012
Ilic_2000,Argyrodendron peralatum,NA,NA,Ilic_2000_1374,wood_density,0.689,mg/mm3,NA,unknown,unknown,Heritiera peralata,0.6888,Wells_2012
Ilic_2000,Argyrodendron peralatum,NA,NA,Ilic_2000_1374,wood_density,0.689,mg/mm3,NA,unknown,unknown,Heritiera peralata,0.78698,Wells_2012
Ilic_2000,Argyrodendron peralatum,NA,NA,Ilic_2000_1375,wood_density,0.689,mg/mm3,NA,unknown,unknown,Heritiera peralata,0.6888,Wells_2012
Ilic_2000,Argyrodendron peralatum,NA,NA,Ilic_2000_1375,wood_density,0.689,mg/mm3,NA,unknown,unknown,Heritiera peralata,0.78698,Wells_2012
Ilic_2000,Argyrodendron peralatum,NA,NA,Ilic_2000_1376,wood_density,0.657,mg/mm3,NA,unknown,unknown,Heritiera peralata,0.6888,Wells_2012
Ilic_2000,Argyrodendron peralatum,NA,NA,Ilic_2000_1376,wood_density,0.657,mg/mm3,NA,unknown,unknown,Heritiera peralata,0.78698,Wells_2012
Ilic_2000,Argyrodendron trifoliolatum,NA,NA,Ilic_2000_1378,wood_density,0.796,mg/mm3,NA,unknown,unknown,Heritiera trifoliolata,0.796425,Wells_2012
Ilic_2000,Argyrodendron trifoliolatum,NA,NA,Ilic_2000_1379,wood_density,0.796,mg/mm3,NA,unknown,unknown,Heritiera trifoliolata,0.796425,Wells_2012
Ilic_2000,Argyrodendron trifoliolatum,NA,NA,Ilic_2000_1380,wood_density,0.689,mg/mm3,NA,unknown,unknown,Heritiera trifoliolata,0.796425,Wells_2012
Ilic_2000,Argyrodendron trifoliolatum,NA,NA,Ilic_2000_1381,wood_density,0.796,mg/mm3,NA,unknown,unknown,Heritiera trifoliolata,0.796425,Wells_2012
Ilic_2000,Argyrodendron trifoliolatum,NA,NA,Ilic_2000_1382,wood_density,0.689,mg/mm3,NA,unknown,unknown,Heritiera trifoliolata,0.796425,Wells_2012
Ilic_2000,Argyrodendron trifoliolatum,NA,NA,Ilic_2000_1383,wood_density,0.805,mg/mm3,NA,unknown,unknown,Heritiera trifoliolata,0.796425,Wells_2012
Ilic_2000,Argyrodendron trifoliolatum,NA,NA,Ilic_2000_1384,wood_density,0.796,mg/mm3,NA,unknown,unknown,Heritiera trifoliolata,0.796425,Wells_2012
Ilic_2000,Argyrodendron trifoliolatum,NA,NA,Ilic_2000_1385,wood_density,0.796,mg/mm3,NA,unknown,unknown,Heritiera trifoliolata,0.796425,Wells_2012
Ilic_2000,Hylandia dockrillii,NA,NA,Ilic_2000_1394,wood_density,0.482,mg/mm3,NA,unknown,unknown,Hylandia dockrillii,0.48216,Wells_2012
Ilic_2000,Hymenosporum flavum,NA,NA,Ilic_2000_1395,wood_density,0.607,mg/mm3,NA,unknown,unknown,Hymenosporum flavum,0.607005,Wells_2012
Ilic_2000,Irvingbaileya australis,NA,NA,Ilic_2000_1402,wood_density,0.426,mg/mm3,NA,unknown,unknown,Irvingbaileya australis,0.426195,Wells_2012
Ilic_2000,Levieria acuminata,NA,NA,Ilic_2000_1407,wood_density,0.375,mg/mm3,NA,unknown,unknown,Levieria acuminata,0.374535,Wells_2012
Ilic_2000,Litsea bindoniana,NA,NA,Ilic_2000_1411,wood_density,0.443,mg/mm3,NA,unknown,unknown,Litsea bindoniana,0.443415,Wells_2012
Ilic_2000,Litsea bindoniana,NA,NA,Ilic_2000_1411,wood_density,0.443,mg/mm3,NA,unknown,unknown,Litsea bindoniana,0.3789,Wells_2012
Ilic_2000,Litsea bindoniana,NA,NA,Ilic_2000_1411,wood_density,0.443,mg/mm3,NA,unknown,unknown,Litsea bindoniana,0.4821,Wells_2012
Ilic_2000,Litsea leefeana,NA,NA,Ilic_2000_1414,wood_density,0.411,mg/mm3,NA,unknown,unknown,Litsea leefeana,0.49656,Wells_2012
Ilic_2000,Litsea leefeana,NA,NA,Ilic_2000_1414,wood_density,0.411,mg/mm3,NA,unknown,unknown,Litsea leefeana,0.4133,Wells_2012
Ilic_2000,Litsea leefeana,NA,NA,Ilic_2000_1414,wood_density,0.411,mg/mm3,NA,unknown,unknown,Litsea leefeana,0.465,Wells_2012
Ilic_2000,Litsea leefeana,NA,NA,Ilic_2000_1415,wood_density,0.42,mg/mm3,NA,unknown,unknown,Litsea leefeana,0.49656,Wells_2012
Ilic_2000,Litsea leefeana,NA,NA,Ilic_2000_1415,wood_density,0.42,mg/mm3,NA,unknown,unknown,Litsea leefeana,0.4133,Wells_2012
Ilic_2000,Litsea leefeana,NA,NA,Ilic_2000_1415,wood_density,0.42,mg/mm3,NA,unknown,unknown,Litsea leefeana,0.465,Wells_2012
Ilic_2000,Litsea leefeana,NA,NA,Ilic_2000_1416,wood_density,0.413,mg/mm3,NA,unknown,unknown,Litsea leefeana,0.49656,Wells_2012
Ilic_2000,Litsea leefeana,NA,NA,Ilic_2000_1416,wood_density,0.413,mg/mm3,NA,unknown,unknown,Litsea leefeana,0.4133,Wells_2012
Ilic_2000,Litsea leefeana,NA,NA,Ilic_2000_1416,wood_density,0.413,mg/mm3,NA,unknown,unknown,Litsea leefeana,0.465,Wells_2012
Ilic_2000,Macaranga tanarius,NA,NA,Ilic_2000_1434,wood_density,0.482,mg/mm3,NA,unknown,unknown,Macaranga tanarius,0.508009748,Wells_2012
Ilic_2000,Macaranga tanarius,NA,NA,Ilic_2000_1434,wood_density,0.482,mg/mm3,NA,unknown,unknown,Macaranga tanarius,0.48216,Wells_2012
Ilic_2000,Macaranga tanarius,NA,NA,Ilic_2000_1434,wood_density,0.482,mg/mm3,NA,unknown,unknown,Macaranga tanarius,0.47479,Wells_2012
Ilic_2000,Macaranga tanarius,NA,NA,Ilic_2000_1434,wood_density,0.482,mg/mm3,NA,unknown,unknown,Macaranga tanarius,0.327219495,Wells_2012
Ilic_2000,Macaranga tanarius,NA,NA,Ilic_2000_1434,wood_density,0.482,mg/mm3,NA,unknown,unknown,Macaranga tanarius,0.4305,Wells_2012
Ilic_2000,Melicope bonwickii,NA,NA,Ilic_2000_1462,wood_density,0.4,mg/mm3,NA,unknown,unknown,Melicope bonwickii,0.400365,Wells_2012
Ilic_2000,Melicope bonwickii,NA,NA,Ilic_2000_1463,wood_density,0.4,mg/mm3,NA,unknown,unknown,Melicope bonwickii,0.400365,Wells_2012
Ilic_2000,Melicope elleryana,NA,NA,Ilic_2000_1464,wood_density,0.525,mg/mm3,NA,unknown,unknown,Melicope elleryana,0.52521,Wells_2012
Ilic_2000,Melicope elleryana,NA,NA,Ilic_2000_1464,wood_density,0.525,mg/mm3,NA,unknown,unknown,Melicope elleryana,0.42047,Wells_2012
Ilic_2000,Melicope elleryana,NA,NA,Ilic_2000_1465,wood_density,0.522,mg/mm3,NA,unknown,unknown,Melicope elleryana,0.52521,Wells_2012
Ilic_2000,Melicope elleryana,NA,NA,Ilic_2000_1465,wood_density,0.522,mg/mm3,NA,unknown,unknown,Melicope elleryana,0.42047,Wells_2012
Ilic_2000,Melicope elleryana,NA,NA,Ilic_2000_1466,wood_density,0.525,mg/mm3,NA,unknown,unknown,Melicope elleryana,0.52521,Wells_2012
Ilic_2000,Melicope elleryana,NA,NA,Ilic_2000_1466,wood_density,0.525,mg/mm3,NA,unknown,unknown,Melicope elleryana,0.42047,Wells_2012
Ilic_2000,Melicope xanthoxyloides,NA,NA,Ilic_2000_1475,wood_density,0.426,mg/mm3,NA,unknown,unknown,Melicope xanthoxyloides,0.426195,Wells_2012
Ilic_2000,Melicope xanthoxyloides,NA,NA,Ilic_2000_1476,wood_density,0.426,mg/mm3,NA,unknown,unknown,Melicope xanthoxyloides,0.426195,Wells_2012
Ilic_2000,Niemeyera prunifera,NA,NA,Ilic_2000_1510,wood_density,0.525,mg/mm3,NA,unknown,unknown,Niemeyera prunifera,0.66297,Wells_2012
Ilic_2000,Opisthiolepis heterophylla,NA,NA,Ilic_2000_1518,wood_density,0.476,mg/mm3,NA,unknown,unknown,Opisthiolepis heterophylla,0.476060333,Wells_2012
Ilic_2000,Opisthiolepis heterophylla,NA,NA,Ilic_2000_1518,wood_density,0.476,mg/mm3,NA,unknown,unknown,Opisthiolepis heterophylla,0.5248656,Wells_2012
Ilic_2000,Opisthiolepis heterophylla,NA,NA,Ilic_2000_1519,wood_density,0.525,mg/mm3,NA,unknown,unknown,Opisthiolepis heterophylla,0.476060333,Wells_2012
Ilic_2000,Opisthiolepis heterophylla,NA,NA,Ilic_2000_1519,wood_density,0.525,mg/mm3,NA,unknown,unknown,Opisthiolepis heterophylla,0.5248656,Wells_2012
Ilic_2000,Opisthiolepis heterophylla,NA,NA,Ilic_2000_1520,wood_density,0.525,mg/mm3,NA,unknown,unknown,Opisthiolepis heterophylla,0.476060333,Wells_2012
Ilic_2000,Opisthiolepis heterophylla,NA,NA,Ilic_2000_1520,wood_density,0.525,mg/mm3,NA,unknown,unknown,Opisthiolepis heterophylla,0.5248656,Wells_2012
Ilic_2000,Polyscias australiana,NA,NA,Ilic_2000_1558,wood_density,0.495,mg/mm3,NA,unknown,unknown,Polyscias australiana,0.495075,Wells_2012
Ilic_2000,Polyscias australiana,NA,NA,Ilic_2000_1558,wood_density,0.495,mg/mm3,NA,unknown,unknown,Polyscias australiana,0.4835,Wells_2012
Ilic_2000,Polyscias australiana,NA,NA,Ilic_2000_1559,wood_density,0.495,mg/mm3,NA,unknown,unknown,Polyscias australiana,0.495075,Wells_2012
Ilic_2000,Polyscias australiana,NA,NA,Ilic_2000_1559,wood_density,0.495,mg/mm3,NA,unknown,unknown,Polyscias australiana,0.4835,Wells_2012
Ilic_2000,Polyscias australiana,NA,NA,Ilic_2000_1560,wood_density,0.495,mg/mm3,NA,unknown,unknown,Polyscias australiana,0.495075,Wells_2012
Ilic_2000,Polyscias australiana,NA,NA,Ilic_2000_1560,wood_density,0.495,mg/mm3,NA,unknown,unknown,Polyscias australiana,0.4835,Wells_2012
Ilic_2000,Polyscias elegans,NA,NA,Ilic_2000_1561,wood_density,0.413,mg/mm3,NA,unknown,unknown,Polyscias elegans,0.41328,Wells_2012
Ilic_2000,Polyscias elegans,NA,NA,Ilic_2000_1562,wood_density,0.413,mg/mm3,NA,unknown,unknown,Polyscias elegans,0.41328,Wells_2012
Ilic_2000,Polyscias elegans,NA,NA,Ilic_2000_1563,wood_density,0.413,mg/mm3,NA,unknown,unknown,Polyscias elegans,0.41328,Wells_2012
Ilic_2000,Pullea stutzeri,NA,NA,Ilic_2000_1608,wood_density,0.657,mg/mm3,NA,unknown,unknown,Pullea stutzeri,0.6572896,Wells_2012
Ilic_2000,Pullea stutzeri,NA,NA,Ilic_2000_1608,wood_density,0.657,mg/mm3,NA,unknown,unknown,Pullea stutzeri,0.718935,Wells_2012
Ilic_2000,Pullea stutzeri,NA,NA,Ilic_2000_1609,wood_density,0.719,mg/mm3,NA,unknown,unknown,Pullea stutzeri,0.6572896,Wells_2012
Ilic_2000,Pullea stutzeri,NA,NA,Ilic_2000_1609,wood_density,0.719,mg/mm3,NA,unknown,unknown,Pullea stutzeri,0.718935,Wells_2012
Ilic_2000,Rhodamnia sessiliflora,NA,NA,Ilic_2000_1620,wood_density,0.839,mg/mm3,NA,unknown,unknown,Rhodamnia sessiliflora,0.839475,Wells_2012
Ilic_2000,Rockinghamia angustifolia,NA,NA,Ilic_2000_1628,wood_density,0.689,mg/mm3,NA,unknown,unknown,Rockinghamia angustifolia,0.6888,Wells_2012
Ilic_2000,Rockinghamia angustifolia,NA,NA,Ilic_2000_1628,wood_density,0.689,mg/mm3,NA,unknown,unknown,Rockinghamia angustifolia,0.62898,Wells_2012
Ilic_2000,Rockinghamia angustifolia,NA,NA,Ilic_2000_1629,wood_density,0.689,mg/mm3,NA,unknown,unknown,Rockinghamia angustifolia,0.6888,Wells_2012
Ilic_2000,Rockinghamia angustifolia,NA,NA,Ilic_2000_1629,wood_density,0.689,mg/mm3,NA,unknown,unknown,Rockinghamia angustifolia,0.62898,Wells_2012
Ilic_2000,Siphonodon membranaceus,NA,NA,Ilic_2000_1645,wood_density,0.719,mg/mm3,NA,unknown,unknown,Siphonodon membranaceus,0.718935,Wells_2012
Ilic_2000,Sloanea langii,NA,NA,Ilic_2000_1649,wood_density,0.594,mg/mm3,NA,unknown,unknown,Sloanea langii,0.59409,Wells_2012
Ilic_2000,Sloanea macbrydei,NA,NA,Ilic_2000_1650,wood_density,0.441,mg/mm3,NA,unknown,unknown,Sloanea macbrydei,0.495075,Wells_2012
Ilic_2000,Sloanea macbrydei,NA,NA,Ilic_2000_1651,wood_density,0.496,mg/mm3,NA,unknown,unknown,Sloanea macbrydei,0.495075,Wells_2012
Ilic_2000,Sloanea macbrydei,NA,NA,Ilic_2000_1652,wood_density,0.495,mg/mm3,NA,unknown,unknown,Sloanea macbrydei,0.495075,Wells_2012
Ilic_2000,Stenocarpus reticulatus,NA,NA,Ilic_2000_1659,wood_density,0.883,mg/mm3,NA,unknown,unknown,Stenocarpus reticulatus,0.882525,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1696,wood_density,0.649,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.649,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1696,wood_density,0.649,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.6629,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1696,wood_density,0.649,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.818,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1697,wood_density,0.689,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.649,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1697,wood_density,0.689,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.6629,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1697,wood_density,0.689,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.818,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1698,wood_density,0.663,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.649,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1698,wood_density,0.663,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.6629,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1698,wood_density,0.663,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.818,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1699,wood_density,0.663,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.649,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1699,wood_density,0.663,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.6629,Wells_2012
Ilic_2000,Syzygium cormiflorum,NA,NA,Ilic_2000_1699,wood_density,0.663,mg/mm3,NA,unknown,unknown,Syzygium cormiflorum,0.818,Wells_2012
Ilic_2000,Syzygium cryptophlebium,NA,NA,Ilic_2000_1704,wood_density,0.65,mg/mm3,NA,unknown,unknown,Syzygium cryptophlebium,0.6716,Wells_2012
Ilic_2000,Syzygium cryptophlebium,NA,NA,Ilic_2000_1704,wood_density,0.65,mg/mm3,NA,unknown,unknown,Syzygium cryptophlebium,0.6974,Wells_2012
Ilic_2000,Syzygium cryptophlebium,NA,NA,Ilic_2000_1705,wood_density,0.65,mg/mm3,NA,unknown,unknown,Syzygium cryptophlebium,0.6716,Wells_2012
Ilic_2000,Syzygium cryptophlebium,NA,NA,Ilic_2000_1705,wood_density,0.65,mg/mm3,NA,unknown,unknown,Syzygium cryptophlebium,0.6974,Wells_2012
Ilic_2000,Syzygium cryptophlebium,NA,NA,Ilic_2000_1706,wood_density,0.65,mg/mm3,NA,unknown,unknown,Syzygium cryptophlebium,0.6716,Wells_2012
Ilic_2000,Syzygium cryptophlebium,NA,NA,Ilic_2000_1706,wood_density,0.65,mg/mm3,NA,unknown,unknown,Syzygium cryptophlebium,0.6974,Wells_2012
Ilic_2000,Syzygium sayeri,NA,NA,Ilic_2000_1707,wood_density,0.723,mg/mm3,NA,unknown,unknown,Syzygium dictyophlebium,0.72324,Wells_2012
Ilic_2000,Syzygium sayeri,NA,NA,Ilic_2000_1707,wood_density,0.723,mg/mm3,NA,unknown,unknown,Syzygium dictyophlebium,0.6448,Wells_2012
Ilic_2000,Syzygium sayeri,NA,NA,Ilic_2000_1707,wood_density,0.723,mg/mm3,NA,unknown,unknown,Syzygium dictyophlebium,0.6716,Wells_2012
Ilic_2000,Syzygium johnsonii,NA,NA,Ilic_2000_1726,wood_density,0.702,mg/mm3,NA,unknown,unknown,Syzygium johnsonii,0.706,Wells_2012
Ilic_2000,Syzygium johnsonii,NA,NA,Ilic_2000_1726,wood_density,0.702,mg/mm3,NA,unknown,unknown,Syzygium johnsonii,0.7319,Wells_2012
Ilic_2000,Syzygium johnsonii,NA,NA,Ilic_2000_1727,wood_density,0.723,mg/mm3,NA,unknown,unknown,Syzygium johnsonii,0.706,Wells_2012
Ilic_2000,Syzygium johnsonii,NA,NA,Ilic_2000_1727,wood_density,0.723,mg/mm3,NA,unknown,unknown,Syzygium johnsonii,0.7319,Wells_2012
Ilic_2000,Syzygium johnsonii,NA,NA,Ilic_2000_1728,wood_density,0.702,mg/mm3,NA,unknown,unknown,Syzygium johnsonii,0.706,Wells_2012
Ilic_2000,Syzygium johnsonii,NA,NA,Ilic_2000_1728,wood_density,0.702,mg/mm3,NA,unknown,unknown,Syzygium johnsonii,0.7319,Wells_2012
Ilic_2000,Syzygium sayeri,NA,NA,Ilic_2000_1742,wood_density,0.723,mg/mm3,NA,unknown,unknown,Syzygium sayeri,0.72324,Wells_2012
Ilic_2000,Syzygium sayeri,NA,NA,Ilic_2000_1742,wood_density,0.723,mg/mm3,NA,unknown,unknown,Syzygium sayeri,0.6448,Wells_2012
Ilic_2000,Syzygium sayeri,NA,NA,Ilic_2000_1742,wood_density,0.723,mg/mm3,NA,unknown,unknown,Syzygium sayeri,0.6716,Wells_2012
Ilic_2000,Ternstroemia cherryi,NA,NA,Ilic_2000_1755,wood_density,0.581,mg/mm3,NA,unknown,unknown,Ternstroemia cherryi,0.581175,Wells_2012
Ilic_2000,Ternstroemia cherryi,NA,NA,Ilic_2000_1756,wood_density,0.581,mg/mm3,NA,unknown,unknown,Ternstroemia cherryi,0.581175,Wells_2012
Ilic_2000,Toechima erythrocarpum,NA,NA,Ilic_2000_1760,wood_density,0.676,mg/mm3,NA,unknown,unknown,Toechima erythrocarpum,0.675885,Wells_2012
Ilic_2000,Xanthophyllum octandrum,NA,NA,Ilic_2000_1783,wood_density,0.689,mg/mm3,NA,unknown,unknown,Xanthophyllum octandrum,0.6888,Wells_2012
Ilic_2000,Xanthophyllum octandrum,NA,NA,Ilic_2000_1784,wood_density,0.689,mg/mm3,NA,unknown,unknown,Xanthophyllum octandrum,0.6888,Wells_2012
Ilic_2000,Bubbia semecarpoides,NA,NA,Ilic_2000_1802,wood_density,0.461,mg/mm3,NA,unknown,unknown,Zygogynum semecarpoides,0.512295,Wells_2012
Ilic_2000,Bubbia semecarpoides,NA,NA,Ilic_2000_1803,wood_density,0.512,mg/mm3,NA,unknown,unknown,Zygogynum semecarpoides,0.512295,Wells_2012
Ilic_2000,Bubbia semecarpoides,NA,NA,Ilic_2000_1804,wood_density,0.461,mg/mm3,NA,unknown,unknown,Zygogynum semecarpoides,0.512295,Wells_2012
Ilic_2000,Bubbia semecarpoides,NA,NA,Ilic_2000_1805,wood_density,0.512,mg/mm3,NA,unknown,unknown,Zygogynum semecarpoides,0.512295,Wells_2012
Ilic_2000,Bubbia semecarpoides,NA,NA,Ilic_2000_1806,wood_density,0.512,mg/mm3,NA,unknown,unknown,Zygogynum semecarpoides,0.512295,Wells_2012
Kooyman_2011,Alstonia muelleriana,NA,NA,Kooyman_2011_0033,wood_density,0.668,mg/mm3,NA,expert_mean,NA,Alstonia muelleriana,0.702,Wells_2012
Kooyman_2011,Alstonia muelleriana,NA,NA,Kooyman_2011_0033,wood_density,0.668,mg/mm3,NA,expert_mean,NA,Alstonia muelleriana,0.685,Wells_2012
Kooyman_2011,Alstonia muelleriana,NA,NA,Kooyman_2011_0033,wood_density,0.668,mg/mm3,NA,expert_mean,NA,Alstonia muelleriana,0.65,Wells_2012
Kooyman_2011,Alstonia muelleriana,NA,NA,Kooyman_2011_0033,wood_density,0.668,mg/mm3,NA,expert_mean,NA,Alstonia muelleriana,0.694,Wells_2012
