Order,Order#,Family,Family#,genus,genus#,spp,crypto,cata,node,hypo,coty,emb
Urticales,2,Moraceae,1,Cudrania,2,cochinchinensis,1,1,1,2,1,
Urticales,2,Moraceae,1,Ficus,3,albipila,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,benjamina,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,congesta,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,copiosa,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,coronata,1,1,1,2,,
Urticales,2,Moraceae,1,Ficus,3,coronulata,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,crassipes,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,destruens,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,drupacea,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,fraseri,1,1,,,,
Urticales,2,Moraceae,1,Ficus,3,hispida,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,leptoclada,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,leucotricha,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,macrophylla,1,1,2,1,1,
Urticales,2,Moraceae,1,Ficus,3,melanocarpa,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,microcarpa,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,mollior,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,nodosa,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,nodosa,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,obliqua,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,opposita,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,platypoda,1,1,,1,,
Urticales,2,Moraceae,1,Ficus,3,pleurocarpa,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,racemosa,1,1,2,,,
Urticales,2,Moraceae,1,Ficus,3,septica,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,superba,1,1,,,2,
Urticales,2,Moraceae,1,Ficus,3,tinctoria,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,triradiata,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,variegata,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,virens,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,virgata,1,,,,,
Urticales,2,Moraceae,1,Ficus,3,watkinsoniana,1,,,,,
Urticales,2,Moraceae,1,Malaisia,4,scandens,1,2,1,1,1,
Urticales,2,Moraceae,1,Streblus,5,brunonianus,1,,,,,
Urticales,2,Ulmaceae,2,Aphananthe,1,philippensis,1,,,,,
Urticales,2,Ulmaceae,2,Celtis,2,hildebrandii,1,,,,,
Urticales,2,Ulmaceae,2,Celtis,2,philippensis,1,,,,2,
Urticales,2,Ulmaceae,2,Celtis,2,sinensis,1,1,2,2,2,
Urticales,2,Ulmaceae,2,Celtis,2,timorensis,1,,,,,
Urticales,2,Ulmaceae,2,Trema,3,aspera,1,,,,,
Urticales,2,Ulmaceae,2,Trema,3,cannabina,1,,,,,
Urticales,2,Ulmaceae,2,Trema,3,orientalis,1,,,,,
Urticales,2,Urticaceae,3,Dendrocnide,1,excelsa,1,1,2,1,1,
Urticales,2,Urticaceae,3,Dendrocnide,1,photinophylla,1,1,1,1,1,
Urticales,2,Urticaceae,3,Elatostema,2,,1,1,,,,
Urticales,2,Urticaceae,3,Pipturus,3,argenteus,1,1,2,2,2,
Urticales,2,Urticaceae,3,Urtica,4,dioica,1,1,2,2,2,
Urticales,2,Urticaceae,3,Urtica,4,incisa,1,1,1,,,
Urticales,2,Urticaceae,3,Urtica,4,urens,1,1,2,2,2,
Fabales,1,Fabaceae,1,Abrus,1,precatorius,2,2,1,1,1,1
Fabales,1,Fabaceae,1,Acacia,2,accola,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,acinacea,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,acuminata,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,alata,1,1,2,1,1,
Fabales,1,Fabaceae,1,Acacia,2,amblyogona,1,1,2,,,
Fabales,1,Fabaceae,1,Acacia,2,amoena,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,aneura,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,armata,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,asparagoides,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,aspera,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,aulacocarpa,1,1,1,2,1,
Fabales,1,Fabaceae,1,Acacia,2,auriculiformis,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,baileyana,1,,,,,
Fabales,1,Fabaceae,1,Acacia,2,bancrofti,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,binervata,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,burkitii,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,burrowi,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,buxifolia,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,cambagei,1,,,,,
Fabales,1,Fabaceae,1,Acacia,2,cardiophylla,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,chalkeri,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,chisholmi,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,cincinnata,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,colletioides,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,concurrens,1,1,1,1,1,1
Fabales,1,Fabaceae,1,Acacia,2,conferta,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,continua,1,1,2,1,,
Fabales,1,Fabaceae,1,Acacia,2,crassicarpa,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,crassiuscula,1,1,2,1,1,
Fabales,1,Fabaceae,1,Acacia,2,cultriformis,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,cunninghamii,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,cyclopsis,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,dawsonii,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,dealbata,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,decora,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,difformis,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,diffusa,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,discolor,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,elata,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,elongata,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,excelsa,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,extensa,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,falcata,1,1,1,1,1,1
Fabales,1,Fabaceae,1,Acacia,2,farnesiana,1,1,2,,,
Fabales,1,Fabaceae,1,Acacia,2,fasciculifera,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,fimbriata,1,1,1,1,1,1
Fabales,1,Fabaceae,1,Acacia,2,flavescens,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,flexifolia,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,flocktoniae,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,floribunda,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,glaucescens,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,hakeoides,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,hamiltoniana,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,harpophylla,1,1,2,1,1,1
Fabales,1,Fabaceae,1,Acacia,2,hastulata,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,hispidula,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,holosericea,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,howittii,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,hylonoma,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,implexa,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,juncifolia,1,1,1,,1,
Fabales,1,Fabaceae,1,Acacia,2,juniperina,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,leiocalyx,1,1,1,1,1,1
Fabales,1,Fabaceae,1,Acacia,2,leiophylla,1,1,2,1,1,
Fabales,1,Fabaceae,1,Acacia,2,leprosa,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,linearis,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,lineata,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,longifolia,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,mabellae,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,maideni,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,mangium,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,mearnsii,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,melanoxylon,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,montana,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,myrtifolia,1,1,2,1,1,
Fabales,1,Fabaceae,1,Acacia,2,neriifolia,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,obtusata,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,oraria,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,oswaldii,1,1,2,,,1
Fabales,1,Fabaceae,1,Acacia,2,oxycedrus,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,pendula,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,penninervis,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,pentadenia,1,1,2,,,
Fabales,1,Fabaceae,1,Acacia,2,perangusta,1,1,1,1,1,1
Fabales,1,Fabaceae,1,Acacia,2,peuce,1,,,,,
Fabales,1,Fabaceae,1,Acacia,2,podalyriafolia,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,polybotrya,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,polystachya,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,pravissima,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,prominens,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,pruinocarpa,1,,,,,
Fabales,1,Fabaceae,1,Acacia,2,pubescens,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,pulchella,1,1,2,,,
Fabales,1,Fabaceae,1,Acacia,2,pycnantha,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,reflexa,1,,,,,
Fabales,1,Fabaceae,1,Acacia,2,rigens,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,rubida,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,saligna,1,,,,,
Fabales,1,Fabaceae,1,Acacia,2,semirigida,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,sentis,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,shirleyi,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,siculiformis,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,sophorae,1,,,,,
Fabales,1,Fabaceae,1,Acacia,2,spectabilis,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,stenophylla,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,stricta,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,suaveolens,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,subcaerulea,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,tetragonophylla,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,tortilis,1,,,,,
Fabales,1,Fabaceae,1,Acacia,2,trinervata,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,trineura,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,triptera,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,undulifolia,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,urophylla,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,vernicaflua,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,verticillata,1,1,1,1,,
Fabales,1,Fabaceae,1,Acacia,2,vestita,1,1,1,1,1,
Fabales,1,Fabaceae,1,Acacia,2,victoriae,1,,,,,
Fabales,1,Fabaceae,1,Acacia,2,viscosa,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,vomeriformis,1,1,1,,,
Fabales,1,Fabaceae,1,Acacia,2,westoni,1,1,1,,,
Fabales,1,Fabaceae,1,Adenanthera,3,pasonina,1,,,,,
Fabales,1,Fabaceae,1,Albizia,4,lebbeck,1,1,1,2,1,1
Fabales,1,Fabaceae,1,Albizia,4,procera,1,,,,,
Fabales,1,Fabaceae,1,Albizia,4,retusa,1,1,,,,
Fabales,1,Fabaceae,1,Archidendron,5,grandiflorum,2,,,,,
Fabales,1,Fabaceae,1,Archidendron,5,hendersonii,2,2,,,,
Fabales,1,Fabaceae,1,Archidendron,5,hirsutum,2,,,,,
Fabales,1,Fabaceae,1,Archidendron,5,lucyi,2,1,2,,,
Fabales,1,Fabaceae,1,Archidendron,5,ramiflorum,2,,,,,
Fabales,1,Fabaceae,1,Archidendron,5,vaillantii,2,,,,,
Fabales,1,Fabaceae,1,Archidendron,5,whitei,2,,,,,
Fabales,1,Fabaceae,1,Archidendropsis,6,xanthoxylon,2,,,,,
Fabales,1,Fabaceae,1,Barklya,7,syringifolia,1,1,1,1,1,1
Fabales,1,Fabaceae,1,Bossiaea,8,arenicola,1,1,2,,,
Fabales,1,Fabaceae,1,Bossiaea,8,linophylla,1,1,2,1,1,
Fabales,1,Fabaceae,1,Brachysema,9,lanceolatum,1,1,2,1,1,
Fabales,1,Fabaceae,1,Canavalia,10,rosea,1,1,2,1,1,
Fabales,1,Fabaceae,1,Cassia,11,brewsteri,1,,,,,1
Fabales,1,Fabaceae,1,Cassia,11,circinata,1,1,1,2,1,
Fabales,1,Fabaceae,1,Cassia,11,eremophila,1,,,,,
Fabales,1,Fabaceae,1,Cassia,11,glutinosa,1,,,,,
Fabales,1,Fabaceae,1,Cassia,11,marksii,1,,,,,
Fabales,1,Fabaceae,1,Cassia,11,mimosoides,1,1,1,1,1,
Fabales,1,Fabaceae,1,Cassia,11,nemophila,1,1,2,2,1,
Fabales,1,Fabaceae,1,Cassia,11,oligophylla,1,,,,,
Fabales,1,Fabaceae,1,Cassia,11,pleurocarpa,1,,,,,
Fabales,1,Fabaceae,1,Cassia,11,queenslandica,1,,,,,
Fabales,1,Fabaceae,1,Cassia,11,venusta,1,,,,,
Fabales,1,Fabaceae,1,Castanospermum,12,australe,2,2,2,1,1,2
Fabales,1,Fabaceae,1,Cathormion,13,umbellatum,1,,,,,
Fabales,1,Fabaceae,1,Chorizema,14,cordatum,1,,,1,1,
Fabales,1,Fabaceae,1,Chorizema,14,cordifolium,1,1,1,1,1,
Fabales,1,Fabaceae,1,Chorizema,14,ilicifolium,1,1,1,1,1,
Fabales,1,Fabaceae,1,Clianthus,15,formosus,1,,,,,
Fabales,1,Fabaceae,1,Dendrolobium,16,umbellatum,1,1,1,,,
Fabales,1,Fabaceae,1,Derris,17,involuta,1,1,2,1,1,
Fabales,1,Fabaceae,1,Desmodium,18,rhytidophyllum,1,1,2,2,1,
Fabales,1,Fabaceae,1,Dillwynia,19,juniperina,1,1,1,1,1,
Fabales,1,Fabaceae,1,Entada,20,scandens,2,2,2,1,1,1
Fabales,1,Fabaceae,1,Erythrina,21,variegata,1,1,2,,,
Fabales,1,Fabaceae,1,Erythrina,21,vespertilio,2,1,2,1,1,1
Fabales,1,Fabaceae,1,Erythrophleum,22,chlorostachus,1,,,,,
Fabales,1,Fabaceae,1,Glycine,23,tabacina,1,1,2,2,1,
Fabales,1,Fabaceae,1,Gompholobium,24,virgatum,1,1,2,1,1,
Fabales,1,Fabaceae,1,Goodia,25,lotifolia,1,1,2,1,1,
Fabales,1,Fabaceae,1,Hardenbergia,26,violacea,1,1,2,1,1,1
Fabales,1,Fabaceae,1,Hovea,27,acutifolia,1,1,2,1,1,1
Fabales,1,Fabaceae,1,Indigofera,28,australis,1,1,2,1,1,
Fabales,1,Fabaceae,1,Intsia,29,bijuga,1,,,,,
Fabales,1,Fabaceae,1,Jacksonia,30,scoparia,1,1,1,1,1,
Fabales,1,Fabaceae,1,Kennedia,31,coccinea,1,1,1,2,1,
Fabales,1,Fabaceae,1,Kennedia,31,prostrata,1,1,2,1,1,
Fabales,1,Fabaceae,1,Kunstleria,32,blackii,1,1,2,1,1,
Fabales,1,Fabaceae,1,Lathyrus,33,aphaca,2,2,1,1,,
Fabales,1,Fabaceae,1,Lathyrus,33,latifolius,2,2,1,1,,
Fabales,1,Fabaceae,1,Leucaena,34,glauca,1,1,1,2,2,1
Fabales,1,Fabaceae,1,Lotus,35,corniculatus,1,1,1,1,1,
Fabales,1,Fabaceae,1,Lysiphyllum,36,carronii,1,1,1,1,1,1
Fabales,1,Fabaceae,1,Lysiphyllum,36,hookeri,1,1,1,1,1,1
Fabales,1,Fabaceae,1,Maniltoa,37,lenticellata,1,,,,,
Fabales,1,Fabaceae,1,Medicago,38,arabica,1,1,1,1,1,
Fabales,1,Fabaceae,1,Medicago,38,minima,1,1,1,1,1,
Fabales,1,Fabaceae,1,Medicago,38,sativa,1,1,1,1,1,
Fabales,1,Fabaceae,1,Melilotus,39,albus,1,1,1,1,1,
Fabales,1,Fabaceae,1,Melilotus,39,indica,1,1,1,1,1,
Fabales,1,Fabaceae,1,Millettia,40,megasperma,2,2,,,,
Fabales,1,Fabaceae,1,Mirbelia,41,reticulata,1,1,,1,1,
Fabales,1,Fabaceae,1,Mucuna,42,gigantea,2,2,1,,,
Fabales,1,Fabaceae,1,Ormosia,43,ormondii,2,1,2,,,
Fabales,1,Fabaceae,1,Oxylobium,44,parviflorum,1,,,,,
Fabales,1,Fabaceae,1,Pararchidendron,45,pruinosum,2,1,2,,,
Fabales,1,Fabaceae,1,Paraserianthes,46,toona,1,,,,,
Fabales,1,Fabaceae,1,Parkinsonia,47,aculeata,1,,,,,
Fabales,1,Fabaceae,1,Peltophorum,48,ferrugineum,1,1,1,2,1,1
Fabales,1,Fabaceae,1,Podalyria,49,australis,1,1,1,1,1,
Fabales,1,Fabaceae,1,Pongamia,50,pinnata,2,2,2,,,1
Fabales,1,Fabaceae,1,Psoralea,51,tenax,1,1,2,,,2
Fabales,1,Fabaceae,1,Pultenaea,52,myrtoides,1,1,,,,
Fabales,1,Fabaceae,1,Robinia,53,pseudacacia,1,1,1,2,1,
Fabales,1,Fabaceae,1,Samanea,54,saman,1,,,,,
Fabales,1,Fabaceae,1,Sesbania,55,formosa,1,,,,,
Fabales,1,Fabaceae,1,Sophora,56,fraseri,2,2,1,,,
Fabales,1,Fabaceae,1,Sophora,56,tomentosa,2,,,,,
Fabales,1,Fabaceae,1,Storckiella,57,australiensis,1,,,,,
Fabales,1,Fabaceae,1,Swainsona,58,galegifolia,1,2,1,1,1,
Fabales,1,Fabaceae,1,Swainsona,58,oncinotropis,1,1,1,1,1,
Fabales,1,Fabaceae,1,Tamarindus,59,indicus,1,1,2,2,1,
Fabales,1,Fabaceae,1,Templetonia,60,culeata,1,,,,,
Fabales,1,Fabaceae,1,Templetonia,60,insipida,1,,,,,
Fabales,1,Fabaceae,1,Ulex,61,europeus,1,1,1,1,1,
Fabales,1,Fabaceae,1,Vicia,62,hirsuta,2,1,1,1,,
Fabales,1,Fabaceae,1,Vicia,62,sativa,2,2,1,1,1,
Fabales,1,Fabaceae,1,Vicia,62,tetrasperma,2,2,1,1,,
Fabales,1,Fabaceae,1,Viminaria,63,denudata,1,1,1,1,1,
Fabales,1,Fabaceae,1,Zornia,64,diphylla,1,1,1,1,1,2
Fabales,1,Polygalaceae,2,Polygala,1,virgata,1,1,1,1,1,
Fabales,1,Suraniaceae,3,Stylobasium,1,spathulatum,1,1,1,1,1,
Fabales,1,Surianaceae,3,Guilfoylia,2,monostylis,2,2,1,2,2,
Fabales,1,Xanthophyllaceae,4,Xanthophyllum,1,fragrans,1,,,,,2
Fabales,1,Xanthophyllaceae,4,Xanthophyllum,1,octandrum,1,,,,,2
Violales,1,Chrysobalanaceae,1,Maranthes,1,corymbosa,1,,,,,
Violales,1,Clusiaceae,2,Calophyllum,1,calabra,2,,,,,
Violales,1,Clusiaceae,2,Calophyllum,1,inophyllum,2,,,,,
Violales,1,Clusiaceae,2,Calophyllum,1,sil,2,,,,,
Violales,1,Clusiaceae,2,Calophyllum,1,soulatri,2,,,,,
Violales,1,Clusiaceae,2,Garcinia,2,brassii,2,,,,,
Violales,1,Clusiaceae,2,Garcinia,2,dulcii,2,,,,,
Violales,1,Clusiaceae,2,Garcinia,2,hunsteinii,2,,,,,
Violales,1,Clusiaceae,2,Garcinia,2,mestonii,2,,,,,
Violales,1,Clusiaceae,2,Garcinia,2,riparia,2,,,,,
Violales,1,Clusiaceae,2,Garcinia,2,warrenii,2,,,,,
Violales,1,Clusiaceae,2,Garginia,3,gibbsiae,2,,,,,
Violales,1,Clusiaceae,2,Mammea,4,tauriga,2,,,,,1
Violales,1,Clusiaceae,2,Mesua,5,sp,2,,,,,
Violales,1,Erythroxylaceae,3,Erythroxylon,1,australe,1,,,,,
Violales,1,Erythroxylaceae,3,Erythroxylon,1,ecarinatum,1,,,,,
Violales,1,Euphorbiaceae,4,Actephila,1,grandifolia,1,1,2,1,1,
Violales,1,Euphorbiaceae,4,Actephila,1,petiolaris,1,,,,,
Violales,1,Euphorbiaceae,4,Alchornea,2,ilicifolia,1,1,1,1,1,
Violales,1,Euphorbiaceae,4,Alchornea,2,rugosa,2,,,,,
Violales,1,Euphorbiaceae,4,Alchornea,2,thozetiana,1,,,,,1
Violales,1,Euphorbiaceae,4,Aleurites,3,molucanna,1,1,2,1,1,1
Violales,1,Euphorbiaceae,4,Amperaea,4,xiphoclada,1,1,1,1,1,
Violales,1,Euphorbiaceae,4,Antidesma,5,bunius,1,,,,,
Violales,1,Euphorbiaceae,4,Antidesma,5,erostra,1,,,,,
Violales,1,Euphorbiaceae,4,Antidesma,5,ghaesembilla,1,,,,,
Violales,1,Euphorbiaceae,4,Austrobuxus,6,nitidus,1,,,,,
Violales,1,Euphorbiaceae,4,Baloghia,7,inophylla,1,,,,,
Violales,1,Euphorbiaceae,4,Baloghia,7,lucida,1,,,1,1,
Violales,1,Euphorbiaceae,4,Bischofia,8,javanica,1,,,,,
Violales,1,Euphorbiaceae,4,Breynia,9,stipitata,1,,,,,
Violales,1,Euphorbiaceae,4,Bridelia,10,penangiana,1,,,,,
Violales,1,Euphorbiaceae,4,Bridelia,10,tomentosa,1,,,,,
Violales,1,Euphorbiaceae,4,Calycopeplus,11,casuarinoides,1,1,2,1,1,
Violales,1,Euphorbiaceae,4,Choriceras,12,tricorne,1,,,,,
Violales,1,Euphorbiaceae,4,Claoxylon,13,tenerifolium,1,,,,,
Violales,1,Euphorbiaceae,4,Cleidion,14,javanicum,1,,,,,
Violales,1,Euphorbiaceae,4,Cleistanthus,15,apodus,1,,,,,
Violales,1,Euphorbiaceae,4,Cleistanthus,15,discolor,1,,,,,2
Violales,1,Euphorbiaceae,4,Cleistanthus,15,hylandii,2,,,,,
Violales,1,Euphorbiaceae,4,Cleistanthus,15,myrianthus,1,,,,,
Violales,1,Euphorbiaceae,4,Cleistanthus,15,semiopacus,2,,,,,
Violales,1,Euphorbiaceae,4,Cleistanthus,15,xerophilus,1,,,,,
Violales,1,Euphorbiaceae,4,Croton,16,arhenemicus,1,,,,,
Violales,1,Euphorbiaceae,4,Croton,16,insularis,1,,,,,
Violales,1,Euphorbiaceae,4,Croton,16,triacros,1,,,,,
Violales,1,Euphorbiaceae,4,Dimorphocalyx,17,australiensis,1,,,,,
Violales,1,Euphorbiaceae,4,Dissilaria,18,laxinervis,1,,,,,
Violales,1,Euphorbiaceae,4,Drypetes,19,australasica,1,1,1,,,
Violales,1,Euphorbiaceae,4,Drypetes,19,lasiogyna,1,,,,,
Violales,1,Euphorbiaceae,4,Drypetes,19,subcubica,1,,,,,
Violales,1,Euphorbiaceae,4,Endospermum,20,myrmecophilum,1,,,,,
Violales,1,Euphorbiaceae,4,Euphorbia,21,helioscopia,1,1,2,1,1,
Violales,1,Euphorbiaceae,4,Euphorbia,21,hirta,1,,,1,1,1
Violales,1,Euphorbiaceae,4,Euphorbia,21,lathyrus,1,1,2,1,1,
Violales,1,Euphorbiaceae,4,Euphorbia,21,peplus,1,1,2,1,1,
Violales,1,Euphorbiaceae,4,Euphorbia,21,prostrata,1,,,1,1,
Violales,1,Euphorbiaceae,4,Fontainea,22,picrosperma,1,,,,,
Violales,1,Euphorbiaceae,4,Fontainea,22,venosa,2,,,,,
Violales,1,Euphorbiaceae,4,Glochidion,23,benthamianum,1,,,,,
Violales,1,Euphorbiaceae,4,Glochidion,23,fernandii,1,1,2,2,1,1
Violales,1,Euphorbiaceae,4,Glochidion,23,harveyanum,1,,,,,
Violales,1,Euphorbiaceae,4,Glochidion,23,hylandii,1,,,,,
Violales,1,Euphorbiaceae,4,Glochidion,23,phillippicum,1,,,,,
Violales,1,Euphorbiaceae,4,Glochidion,23,pungens,1,,,,,
Violales,1,Euphorbiaceae,4,Glochidion,23,sessiliflorum,1,,,,,
Violales,1,Euphorbiaceae,4,Glochidion,23,sumatranum,1,,,,,
Violales,1,Euphorbiaceae,4,Hylandia,24,dockrillii,2,,,,,
Violales,1,Euphorbiaceae,4,Macaranga,25,inamoena,1,,,,2,
Violales,1,Euphorbiaceae,4,Macaranga,25,involucrata,1,,,,2,
Violales,1,Euphorbiaceae,4,Macaranga,25,polyadenia,1,,,,2,
Violales,1,Euphorbiaceae,4,Macaranga,25,subdentata,1,,,,2,
Violales,1,Euphorbiaceae,4,Macaranga,25,tanarius,1,1,2,,,1
Violales,1,Euphorbiaceae,4,Mallotus,26,didymochryseus,1,,,,2,
Violales,1,Euphorbiaceae,4,Mallotus,26,mollissimus,1,,,,2,
Violales,1,Euphorbiaceae,4,Mallotus,26,nesophilus,1,,,,2,
Violales,1,Euphorbiaceae,4,Mallotus,26,paniculatus,1,,,,2,
Violales,1,Euphorbiaceae,4,Mallotus,26,philippensis,1,1,,1,1,
Violales,1,Euphorbiaceae,4,Mallotus,26,polyadenos,1,,,,,
Violales,1,Euphorbiaceae,4,Margaritaria,27,indica,1,,,,,
Violales,1,Euphorbiaceae,4,Omalanthus,28,novoguiniensis,1,,,,,
Violales,1,Euphorbiaceae,4,Omalanthus,28,populifolius,1,1,2,1,1,
Violales,1,Euphorbiaceae,4,Petalostigma,29,pubescens,1,1,1,2,2,1
Violales,1,Euphorbiaceae,4,Petalostigma,29,quadriloculare,1,1,1,,,1
Violales,1,Euphorbiaceae,4,Phyllanthus,30,clamboides,1,,,,,
Violales,1,Euphorbiaceae,4,Phyllanthus,30,cuscutiflorus,1,,,,,
Violales,1,Euphorbiaceae,4,Phyllanthus,30,praelongipes,1,,,,,
Violales,1,Euphorbiaceae,4,Poranthera,31,microphylla,1,1,2,1,1,1
Violales,1,Euphorbiaceae,4,Ricinocarpos,32,pinifolius,1,1,1,1,1,
Violales,1,Euphorbiaceae,4,Ricinus,33,communis,1,1,2,1,1,1
Violales,1,Euphorbiaceae,4,Rockinghamia,34,brevipes,1,,,,,
