Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment
BGQLD.0962,BGQLD.0962,Asteromyrtus angustifolia,Brisbane Botanic Gardens,,,,,1,,,,,,11/16/2015,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0215,BGQLD.0215,Eucalyptus grandis,Brisbane Botanic Gardens,,,,,1,,,,,,8/15/2005,,Brisbane Botanic Gardens,"PB, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0661,BGQLD.0661,Eucalyptus tetrodonta,Brisbane Botanic Gardens,Laura ca 12.5km N on Peninsula Development Road,-15.515278,144.363333,,4497,,,,,,10/5/2009,,Brisbane Botanic Gardens,"JH, CP",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0413,BGQLD.0413,Angophora subvelutina,Brisbane Botanic Gardens,,,,,541,,,,,,1/28/2007,,Brisbane Botanic Gardens,JH,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0091,BGQLD.0091,Corymbia trachyphloia,Brisbane Botanic Gardens,,,,,2000,,,,,,7/6/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0957,BGQLD.0957,Corymbia papuana,Brisbane Botanic Gardens,,,,,1,,,,,,11/14/2015,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1079,BGQLD.1079,Eucalyptus viridis,Brisbane Botanic Gardens,,,,,1,,,,,,8/3/2017,,Brisbane Botanic Gardens,JH,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0824,BGQLD.0824,Callistemon quercinus,Brisbane Botanic Gardens,"Hutton Creek, ENE of Injune",-25.741711,148.915531,,1,,,,,,6/12/2013,,Brisbane Botanic Gardens,SB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0875,BGQLD.0875,Xanthostemon whitei,Brisbane Botanic Gardens,"Kuranda, ca 500m from Barron Falls carpark towards town and 100m or so W of rd",-16.83675,145.637083,,1,,,,,,11/12/2014,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0106,UQLD.0106,Eucalyptus latisinensis,Brisbane Botanic Gardens,,,,,1,,,,,,8/16/2005,,UQ Seed Bank,"UQ, BG",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0108,UQLD.0108,Eucalyptus eugenioides,Brisbane Botanic Gardens,,,,,1,,,,,,9/20/2005,,UQ Seed Bank,"UQ, BG",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0226,BGQLD.0226,Melaleuca viridiflora,Brisbane Botanic Gardens,,,,,5000,,,,,,3/10/2006,,Brisbane Botanic Gardens,AS,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1053,BGQLD.1053,Corymbia lamprophylla,Brisbane Botanic Gardens,,,,,1,,,,,,5/28/2017,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0255,UQLD.0255,Corymbia,Brisbane Botanic Gardens,,,,,1,,,,,,5/26/2006,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0228,GAQLD.0228,Eucalyptus leucophloia,Brisbane Botanic Gardens,,,,,5345,,,,,,10/27/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0321,UQLD.0321,Melaleuca viridiflora,Brisbane Botanic Gardens,,,,,20000,,,,,,9/21/2006,,UQ Seed Bank,"UQ, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0129,BGQLD.0129,Myrtaceae,Brisbane Botanic Gardens,,,,,1,,,,,,9/16/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0278,BGQLD.0278,Melaleuca stenostachya,Brisbane Botanic Gardens,,,,,50000,,,,,,7/19/2006,,Brisbane Botanic Gardens,"PB, AP",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0344,BGQLD.0344,Eucalyptus cullenii,Brisbane Botanic Gardens,,,,,7155,,,,,,10/31/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0381,GAQLD.0381,Eucalyptus sphaerocarpa,Brisbane Botanic Gardens,Blackdown Tablelands NP ca 1.6km from rangers station towards Mimosa Ck,-23.7625,149.102222,,4051,,,,,,10/25/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0281,GAQLD.0281,Corymbia plena,Brisbane Botanic Gardens,,,,,1,,,,,,4/24/2007,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0648,BGQLD.0648,Corymbia hendersonii,Brisbane Botanic Gardens,100 metres N Isla Gorge Lookout Carpark,-25.1925,149.971111,,1637,,,,,,5/1/2009,,Brisbane Botanic Gardens,"JH, FM",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0302,BGQLD.0302,Melaleuca borealis,Brisbane Botanic Gardens,,,,,50000,,,,,,7/24/2006,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0879,BGQLD.0879,Corymbia rhodops,Brisbane Botanic Gardens,6.5km from Herberton on Irvinebank Rd,-17.388167,145.340306,,1,,,,,,11/14/2014,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0267,GAQLD.0267,Callistemon pearsonii,Brisbane Botanic Gardens,,,,,1,,,,,,,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0075,BGQLD.0075,Eucalyptus racemosa,Brisbane Botanic Gardens,,,,,10000,,,,,,6/2/2005,,Brisbane Botanic Gardens,"PB, PC",,,,,,,TZ: 10% X-Ray: 83%,,,,,,,,,,,,,,,,,,
BGQLD.0604,BGQLD.0604,Kardomia jucunda,Brisbane Botanic Gardens,4.5km S Miles on Leichhardt Hwy towards Condamine. Cnr of Gil-Weir access Rd,-26.702778,150.185278,,4145,,,,,,10/12/2007,,Brisbane Botanic Gardens,JH,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD0001,GAQLD0001,Melaleuca nodosa,Brisbane Botanic Gardens,,,,,1,,,,,,12/16/2004,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0148,GAQLD.0148,Ammannia multiflora,Brisbane Botanic Gardens,,,,,50000,,,,,,,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0247,GAQLD.0247,Leptospermum neglectum,Brisbane Botanic Gardens,,,,,21373,,,,,,11/28/2006,,Greening Australia QLD,BT,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0940,BGQLD.0940,Eucalyptus megasepala,Brisbane Botanic Gardens,,,,,1,,,,,,11/11/2015,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0172,GAQLD.0172,Eucalyptus cambageana,Brisbane Botanic Gardens,,,,,1,,,,,,,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0292,BGQLD.0292,Eucalyptus tindaliae,Brisbane Botanic Gardens,,,,,52875,,,,,,7/22/2006,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0372,BGQLD.0372,Asteromyrtus brassii,Brisbane Botanic Gardens,,,,,10000,,,,,,11/4/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1032,BGQLD.1032,Eucalyptus tholiformis,Brisbane Botanic Gardens,,,,,1,,,,,,4/21/2017,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0226,GAQLD.0226,Melaleuca nervosa,Brisbane Botanic Gardens,,,,,10000,,,,,,10/25/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0259,GAQLD.0259,Rhodomyrtus canescens,Brisbane Botanic Gardens,,,,,7388,,,,,,3/15/2007,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0322,UQLD.0322,Corymbia,Brisbane Botanic Gardens,,,,,1,,,,,,9/21/2006,,UQ Seed Bank,"UQ, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0946,BGQLD.0946,Corymbia novoguinensis,Brisbane Botanic Gardens,,,,,1,,,,,,11/12/2015,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0179,BGQLD.0179,Eucalyptus youmanii,Brisbane Botanic Gardens,,,,,5000,,,,,,8/30/2005,,Brisbane Botanic Gardens,"PB, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0476,BGQLD.0476,Corymbia stockeri subsp. stockeri,Brisbane Botanic Gardens,Davies Ck Rd Mareeba 300m South of dayuse area,-17.011667,145.570278,,2256,,,,,,5/22/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0491,BGQLD.0491,Eucalyptus microneura,Brisbane Botanic Gardens,1.2kms South of intersection with Mt Surprise – Georgetown Rd along Einsleigh Rd,-18.209722,144.045556,,18775,,,,,,5/24/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0326,GAQLD.0326,Corymbia bunites,Brisbane Botanic Gardens,Blackdown Tablelands NP. 22.5 km South turnoff from Capricorn Hwy on Blackdown,-23.746944,146.163611,,2166,,,,,,7/7/2008,,Greening Australia QLD,"JH, PB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0283,GAQLD.0283,Melaleuca uncinata,Brisbane Botanic Gardens,,,,,10000,,,,,,4/25/2007,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0384,UQLD.0384,Eucalyptus chartaboma,Brisbane Botanic Gardens,,,,,1,,,,,,1/30/2006,,UQ Seed Bank,"UQ, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0959,BGQLD.0959,Neofabricia mjoebergii,Brisbane Botanic Gardens,,,,,1,,,,,,11/15/2015,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0227,UQLD.0227,Corymbia clarksoniana,Brisbane Botanic Gardens,,,,,1,,,,,,3/30/2006,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1065,BGQLD.1065,Macropteranthes montana,Brisbane Botanic Gardens,,,,,1,,,,,,5/29/2017,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0314,BGQLD.0314,Angophora melanoxylon,Brisbane Botanic Gardens,,,,,5000,,,,,,8/29/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0246,BGQLD.0246,Xanthostemon oppositifolius,Brisbane Botanic Gardens,,,,,6101,,,,,,5/5/2006,,Brisbane Botanic Gardens,"PB, DB",,,,,,,X-Ray: 50%,,,,,,,,,,,,,,,,,,
BGQLD.0371,BGQLD.0371,Asteromyrtus lysicephala,Brisbane Botanic Gardens,,,,,10000,,,,,,11/4/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0979,BGQLD.0979,Melaleuca lophocoracorum,Brisbane Botanic Gardens,,,,,1,,,,,,10/25/2016,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0441,BGQLD.0441,Angophora leiocarpa,Brisbane Botanic Gardens,,,,,1785,,,,,,2/20/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0411,BGQLD.0411,Eucalyptus platyphylla,Brisbane Botanic Gardens,,,,,0,,,,,,11/11/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0408,GAQLD.0408,Melaleuca squamophloia,Brisbane Botanic Gardens,"Locality of Camby. 22km W of Chinchilla on Warrego Hwy, just W of Davies Rd intersection",-26.678611,150.405833,,10000,,,,,,10/30/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0153,GAQLD.0153,Corymbia abergiana,Brisbane Botanic Gardens,,,,,1,,,,,,7/18/2006,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0285,GAQLD.0285,Melaleuca trichostachya,Brisbane Botanic Gardens,,,,,20000,,,,,,4/26/2007,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0093,BGQLD.0093,Eucalyptus tindaliae,Brisbane Botanic Gardens,,,,,14336,,,,,,7/8/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0217,BGQLD.0217,Eucalyptus bancroftii,Brisbane Botanic Gardens,,,,,1,,,,,,8/16/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0258,GAQLD.0258,Corymbia stockeri subsp. stockeri,Brisbane Botanic Gardens,,,,,2255,,,,,,3/14/2007,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0514,BGQLD.0514,Ludwigia perennis,Brisbane Botanic Gardens,4.2kms west of Normanton on Karumba Rd,-17.663333,141.10125,,20000,,,,,,5/26/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0254,UQLD.0254,Eucalyptus,Brisbane Botanic Gardens,,,,,1,,,,,,5/26/2006,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0117,BGQLD.0117,Eucalyptus cloeziana,Brisbane Botanic Gardens,,,,,10000,,,,,,8/31/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0315,BGQLD.0315,Eucalyptus ochrophloia,Brisbane Botanic Gardens,,,,,5751,,,,,,8/30/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0353,UQLD.0353,Eucalyptus crebra,Brisbane Botanic Gardens,,,,,3847,,,,,,1/23/2006,,UQ Seed Bank,"UQ, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0348,BGQLD.0348,Corymbia torelliana,Brisbane Botanic Gardens,,,,,9868,,,,,,11/1/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0770,BGQLD.0770,Corymbia abergiana,Brisbane Botanic Gardens,"Baal Gammon, on Herberton power line track 300m from Herberton-Irvinebank Rd",-17.390556,145.349444,,3157,,,,,,8/24/2010,,Brisbane Botanic Gardens,"JH, JF",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0275,BGQLD.0275,Corymbia abergiana,Brisbane Botanic Gardens,,,,,3702,,,,,,7/18/2006,,Brisbane Botanic Gardens,"PB, AP",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0416,BGQLD.0416,Eucalyptus hallii,Brisbane Botanic Gardens,,,,,41244,,,,,,2/14/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0614,BGQLD.0614,Calytrix tetragona,Brisbane Botanic Gardens,15km NW Gurulmundi on Hellhole Rd (Wildflower Track),-26.421528,149.99,,4207,,,,,,10/19/2007,,Brisbane Botanic Gardens,JH,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0356,GAQLD.0356,Ochrosperma lineare,Brisbane Botanic Gardens,,,,,1506,,,,,,10/21/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0643,BGQLD.0643,Corymbia aureola,Brisbane Botanic Gardens,Cherwell Range. Approx 31km SW of Mooranbah on Peak Downs Hwy to Clermont,-22.242222,147.995833,,223,,,,,,4/28/2009,,Brisbane Botanic Gardens,"JH, FM",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0277,BGQLD.0277,Eucalyptus leptophleba,Brisbane Botanic Gardens,,,,,13822,,,,,,7/19/2006,,Brisbane Botanic Gardens,"PB, AP",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0154,GAQLD.0154,Melaleuca viridiflora,Brisbane Botanic Gardens,,,,,1,,,,,,7/19/2006,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0286,GAQLD.0286,Callistemon viminalis,Brisbane Botanic Gardens,,,,,20000,,,,,,4/26/2007,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0871,BGQLD.0871,Melaleuca fluviatilis,Brisbane Botanic Gardens,"Mt Fox area on Lava Plains-Mt Fox Rd, 3.9km W of Mt Fox crater t’off",-18.840833,145.764917,,1,,,,,,11/11/2014,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1068,BGQLD.1068,Eucalyptus staigeriana,Brisbane Botanic Gardens,,,,,1,,,,,,5/30/2017,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0192,BGQLD.0192,Eucalyptus banksii,Brisbane Botanic Gardens,,,,,40947,,,,,,12/5/2005,,Brisbane Botanic Gardens,"PB, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0318,BGQLD.0318,Eucalyptus thozetiana,Brisbane Botanic Gardens,,,,,1000,,,,,,8/31/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0357,GAQLD.0357,Melaleuca cheelii,Brisbane Botanic Gardens,,,,,20000,,,,,,10/21/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0612,BGQLD.0612,Kunzea opposita,Brisbane Botanic Gardens,6km NW Gurulmundi on Hellhole Rd (Wildflower Track),-26.411389,150.004583,,40000,,,,,,10/18/2007,,Brisbane Botanic Gardens,JH,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0777,BGQLD.0777,Rhodamnia rubescens,Brisbane Botanic Gardens,"Cooloolabin, Cooloolabin Rd Ca 6km from Yandina",-26.558472,152.910278,,2615,,,,,,10/29/2010,,Brisbane Botanic Gardens,JH,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0123,GAQLD.0123,Melaleuca leucadendra,Brisbane Botanic Gardens,,,,,10000,,,,,,,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0156,GAQLD.0156,Eucalyptus shirleyi,Brisbane Botanic Gardens,,,,,1,,,,,,7/19/2006,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0387,GAQLD.0387,Eucalyptus sicilifolia,Brisbane Botanic Gardens,,,,,5621,,,,,,10/26/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0320,BGQLD.0320,Corymbia clarksoniana,Brisbane Botanic Gardens,,,,,1,,,,,,9/1/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0969,BGQLD.0969,Backhousia subargentea,Brisbane Botanic Gardens,,,,,1,,,,,,2/22/2016,,Brisbane Botanic Gardens,"SB, GS",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0210,UQLD.0210,Eucalyptus exserta,Brisbane Botanic Gardens,,,,,1,,,,,,2/8/2006,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0243,UQLD.0243,Eucalyptus crebra,Brisbane Botanic Gardens,,,,,1,,,,,,5/24/2006,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0036,BGQLD.0036,Baeckea imbricata,Brisbane Botanic Gardens,,,,,1,,,,,,3/10/2005,,Brisbane Botanic Gardens,"PB, PC",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0168,BGQLD.0168,Leptospermum petersonii,Brisbane Botanic Gardens,,,,,1,,,,,,11/1/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0960,BGQLD.0960,Neofabricia,Brisbane Botanic Gardens,,,,,1,,,,,,11/15/2015,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0124,BGQLD.0124,Leptospermum microcarpum,Brisbane Botanic Gardens,,,,,1,,,,,,8/31/2005,,Brisbane Botanic Gardens,PB,,,,,,,X-Ray: 97%,,,,,,,,,,,,,,,,,,
BGQLD.0454,BGQLD.0454,Leptospermum microcarpum,Brisbane Botanic Gardens,,,,,20000,,,,,,2/23/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0087,BGQLD.0087,Eucalyptus psammitica,Brisbane Botanic Gardens,,,,,3000,,,,,,7/6/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0681,BGQLD.0681,Corymbia hylandii,Brisbane Botanic Gardens,Mt Mulligan. On road to Mt Mulligan 38km N of Dimbulah,-16.930694,144.947917,,6256,,,,,,10/10/2009,,Brisbane Botanic Gardens,"JH, CP",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1077,BGQLD.1077,Eucalyptus,Brisbane Botanic Gardens,,,,,1,,,,,,8/3/2017,,Brisbane Botanic Gardens,JH,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0417,GAQLD.0417,Eucalyptus andrewsii,Brisbane Botanic Gardens,,,,,9655,,,,,,12/18/2008,,Greening Australia QLD,"JH, DM",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0343,UQLD.0343,Kunzea bracteolata,Brisbane Botanic Gardens,,,,,3000,,,,,,12/20/2006,,UQ Seed Bank,"UQ, DB",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0330,UQLD.0330,Angophora leiocarpa,Brisbane Botanic Gardens,,,,,1,,,,,,11/28/2006,,UQ Seed Bank,"UQ, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0906,BGQLD.0906,Lysicarpus angustifolius,Brisbane Botanic Gardens,"‘Dooloo’, approx 20km W Eidsvold in hills N off Eidsvold-Cracow Rd",-25.427583,150.97775,,1,,,,,,1/14/2015,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0997,BGQLD.0997,Eucalyptus kabiana,Brisbane Botanic Gardens,,,,,1,,,,,,12/21/2016,,Brisbane Botanic Gardens,"JH, PB, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0211,GAQLD.0211,Terminalia canescens,Brisbane Botanic Gardens,,,,,1969,,,,,,10/22/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0242,UQLD.0242,Corymbia setosa,Brisbane Botanic Gardens,,,,,1,,,,,,5/23/2006,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0206,BGQLD.0206,Corymbia watsoniana,Brisbane Botanic Gardens,,,,,4562,,,,,,1/18/2006,,Brisbane Botanic Gardens,"PB, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0965,BGQLD.0965,Eucalyptus rhombica,Brisbane Botanic Gardens,,,,,1,,,,,,11/19/2015,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0443,GAQLD.0443,Eucalyptus melanophloia,Brisbane Botanic Gardens,Mt Isa. Ca 17km S of Mt Isa on Dajarra Rd,-20.880833,139.45,,17247,,,,,,6/4/2009,,Greening Australia QLD,"JH, BB",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0214,UQLD.0214,Eucalyptus intertexta,Brisbane Botanic Gardens,,,,,1,,,,,,2/9/2006,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0460,BGQLD.0460,Eucalyptus grandis,Brisbane Botanic Gardens,Mt Glorious Rd Mt Nebo- 1.8kms N of Mt Nebo,-17.388333,152.784167,,5190,,,,,,3/22/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0680,BGQLD.0680,Eucalyptus platyphylla,Brisbane Botanic Gardens,Lakeland Downs. Adjacent to the Hotel Motel.,-15.860833,144.855556,,1,,,,,,10/9/2009,,Brisbane Botanic Gardens,"JH, CP",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0501,BGQLD.0501,Eucalyptus chartaboma,Brisbane Botanic Gardens,64kms west of Georgetown on road to Croydon,-18.211667,142.945833,,2835,,,,,,5/25/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0831,BGQLD.0831,Eucalyptus broviniensis,Brisbane Botanic Gardens,Allies Creek SF E of Mundubbera-Durong Rd,-25.986139,151.226167,,10000,,,,,,11/21/2013,,Brisbane Botanic Gardens,"JH, MS",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0323,BGQLD.0323,Eucalyptus conglomerata,Brisbane Botanic Gardens,,,,,10000,,,,,,10/24/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0219,UQLD.0219,Eucalyptus crebra,Brisbane Botanic Gardens,,,,,1,,,,,,3/28/2006,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0291,UQLD.0291,Eucalyptus similis,Brisbane Botanic Gardens,,,,,1,,,,,,,,UQ Seed Bank,"UQ, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0081,BGQLD.0081,Eucalyptus planchoniana,Brisbane Botanic Gardens,,,,,12112,,,,,,6/17/2005,,Brisbane Botanic Gardens,PB,,,,,,,X-Ray: 75%,,,,,,,,,,,,,,,,,,
BGQLD.0108,BGQLD.0108,Eucalyptus bancroftii,Brisbane Botanic Gardens,,,,,10000,,,,,,7/19/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0180,BGQLD.0180,Eucalyptus punctata,Brisbane Botanic Gardens,,,,,5000,,,,,,8/28/2005,,Brisbane Botanic Gardens,"PB, DB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0279,GAQLD.0279,Corymbia lamprophylla,Brisbane Botanic Gardens,,,,,1,,,,,,4/24/2007,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
