name_original,Wood density (g/cm^3),metadata_id,primary_source_id
Melaleuca viridiflora,0.73,56,54
Melia azedarach,0.383,56,54
Melia azedarach,0.4,56,54
Melicope bonwickii,0.4,56,54
Melicope bonwickii,0.4,56,54
Melicope elleryana,0.525,56,54
Melicope elleryana,0.522,56,54
Melicope elleryana,0.525,56,54
Melicope fareana,0.676,56,54
Melicope melanophloia,0.788,56,54
Melicope micrococca,0.525,56,54
Melicope micrococca,0.478,56,54
Melicope micrococca,0.525,56,54
Melicope vitiflora,0.538,56,54
Melicope vitiflora,0.455,56,54
Melicope vitiflora,0.538,56,54
Melicope xanthoxyloides,0.426,56,54
Melicope xanthoxyloides,0.426,56,54
Memecylon australe,0.456,56,54
Metrosideros queenslandica,0.663,56,54
Mimusops elengi,0.87,56,54
Mischarytera lautereriana,0.607,56,54
Mischarytera lautereriana,0.607,56,54
Mischocarpus anodontus,0.65,56,54
Mischocarpus stipitatus,0.65,56,54
Mischocarpus stipitatus,0.65,56,54
Mischocarpus stipitatus,0.839,56,54
Musgravea heterophylla,0.581,56,54
Musgravea stenostachya,0.581,56,54
Musgravea stenostachya,0.581,56,54
Myristica globosa,0.482,56,54
Myristica globosa,0.48,56,54
Myristica globosa,0.482,56,54
Myristica insipida,0.482,56,54
Myrsine achradifolia,0.741,56,54
Myrsine achradifolia,0.788,56,54
Myrsine achradifolia,0.788,56,54
Myrsine variabilis,0.784,56,54
Myrsine variabilis,0.784,56,54
Nauclea orientalis,0.482,56,54
Neolitsea australiensis,0.581,56,54
Neolitsea australiensis,0.581,56,54
Neolitsea australiensis,0.581,56,54
Neonauclea glabra,0.732,56,54
Neonauclea indet,0.732,56,54
Neorites kevediana,0.745,56,54
Niemeyera antiloga,0.697,56,54
Niemeyera antiloga,0.677,56,54
Niemeyera antiloga,0.697,56,54
Niemeyera chartacea,0.663,56,54
Niemeyera chartacea,0.663,56,54
Niemeyera prunifera,0.525,56,54
Normanbya normanbyi,0.883,56,54
Normanbya normanbyi,0.883,56,54
Normanbya normanbyi,0.883,56,54
Notelaea longifolia,0.87,56,54
Nothofagus moorei,0.65,56,54
Olea paniculata,0.761,56,54
Olea paniculata,0.788,56,54
Opisthiolepis heterophylla,0.476,56,54
Opisthiolepis heterophylla,0.525,56,54
Opisthiolepis heterophylla,0.525,56,54
Orites excelsa,0.495,56,54
Ormosia ormondii,0.469,56,54
Ormosia ormondii,0.469,56,54
Ostrearia australiana,0.65,56,54
Owenia cepiodora,0.551,56,54
Owenia venosa,0.773,56,54
Owenia venosa,0.839,56,54
Owenia venosa,0.827,56,54
Palaquium galactoxylum,0.482,56,54
Pararchidendron pruinosum,0.525,56,54
Pararchidendron pruinosum,0.525,56,54
Pararchidendron pruinosum,0.525,56,54
Paraserianthes toona,0.62,56,54
Paraserianthes toona,0.62,56,54
Parinari nonda,0.676,56,54
Parinari nonda,0.53,56,54
Pennantia cunninghamii,0.495,56,54
Pentaceras australis,0.814,56,54
Peripentadenia mearsii,0.654,56,54
Peripentadenia mearsii,0.654,56,54
Persoonia falcata,0.779,56,54
Petalostigma pubescens,0.908,56,54
Petalostigma quadriloculare,0.908,56,54
Pisonia umbellifera,0.301,56,54
Pisonia umbellifera,0.301,56,54
Pittosporum undulatum,0.745,56,54
Placospermum coriaceum,0.594,56,54
Pleiogynium timorense,0.801,56,54
Pleiogynium timorense,0.801,56,54
Pleiogynium timorense,0.801,56,54
Podocarpus elatus,0.482,56,54
Podocarpus grayae,0.474,56,54
Podocarpus grayae,0.474,56,54
Polyalthia michaelii,0.525,56,54
Polyalthia michaelii,0.538,56,54
Polyalthia nitidissima,0.469,56,54
Polyosma alangiacea,0.62,56,54
Polyscias australiana,0.495,56,54
Polyscias australiana,0.495,56,54
Polyscias australiana,0.495,56,54
Polyscias elegans,0.413,56,54
Polyscias elegans,0.413,56,54
Polyscias elegans,0.413,56,54
Polyscias murrayi,0.27,56,54
Polyscias murrayi,0.344,56,54
Polyscias murrayi,0.27,56,54
Polyscias murrayi,0.344,56,54
Polyscias murrayi,0.344,56,54
Pouteria arnhemica,0.633,56,54
Pouteria australis,0.771,56,54
Pouteria australis,0.771,56,54
Pouteria australis,0.771,56,54
Pouteria castanosperma,0.839,56,54
Pouteria chartacea,0.745,56,54
Pouteria chartacea,0.731,56,54
Pouteria chartacea,0.745,56,54
Pouteria euphlebia,0.872,56,54
Pouteria euphlebia,0.883,56,54
Pouteria euphlebia,0.845,56,54
Pouteria euphlebia,0.872,56,54
Pouteria euphlebia,0.883,56,54
Pouteria galactoxylon,0.406,56,54
Pouteria galactoxylon,0.482,56,54
Pouteria indet,0.771,56,54
Pouteria macrocarpa,0.521,56,54
Pouteria myrsinodendron,0.65,56,54
Pouteria obovata,0.62,56,54
Pouteria papyracea,0.564,56,54
Pouteria pohlmaniana,0.633,56,54
Pouteria pohlmaniana,0.857,56,54
Pouteria pohlmaniana,0.606,56,54
Pouteria pohlmaniana,0.633,56,54
Pouteria richardii,0.607,56,54
Pouteria richardii,0.607,56,54
Pouteria richardii,0.607,56,54
Pouteria xerocarpa,0.561,56,54
Pouteria xerocarpa,0.607,56,54
Premna acuminata,0.512,56,54
Premna lignum-vitae,0.771,56,54
Premna lignum-vitae,0.773,56,54
Premna lignum-vitae,0.771,56,54
Prumnopitys ladei,0.607,56,54
Prumnopitys ladei,0.607,56,54
Pseudoweinmannia lachnocarpa,0.758,56,54
Pseudoweinmannia lachnocarpa,0.749,56,54
Pseudoweinmannia lachnocarpa,0.758,56,54
Psydrax odorata,0.87,56,54
Pullea stutzeri,0.657,56,54
Pullea stutzeri,0.719,56,54
Quintinia sieberi,0.482,56,54
Rhizophora mucronata,0.771,56,54
Rhodamnia acuminata,0.801,56,54
Rhodamnia argentea,0.719,56,54
Rhodamnia blairiana,0.87,56,54
Rhodamnia costata,0.719,56,54
Rhodamnia glauca,0.668,56,54
Rhodamnia rubescens,0.599,56,54
Rhodamnia rubescens,0.663,56,54
Rhodamnia rubescens,0.663,56,54
Rhodamnia sessiliflora,0.839,56,54
Rhodomyrtus macrocarpa,0.779,56,54
Rhodosphaera rhodanthema,0.594,56,54
Rhodosphaera rhodanthema,0.585,56,54
Rhodosphaera rhodanthema,0.594,56,54
Ristantia pachysperma,0.702,56,54
Ristantia pachysperma,0.702,56,54
Ristantia pachysperma,0.702,56,54
Rockinghamia angustifolia,0.689,56,54
Rockinghamia angustifolia,0.689,56,54
Santalum lanceolatum,0.801,56,54
Sarcomelicope simplicifolia,0.719,56,54
Sarcomelicope simplicifolia,0.788,56,54
Sarcomelicope simplicifolia,0.788,56,54
Sarcopteryx stipitata,0.839,56,54
Sarcotoechia lanceolata,0.663,56,54
Sarcotoechia lanceolata,0.663,56,54
Schefflera actinophylla,0.413,56,54
Schefflera actinophylla,0.413,56,54
Schizomeria ovata,0.551,56,54
Schizomeria whitei,0.594,56,54
Scolopia braunii,0.663,56,54
Scolopia braunii,0.663,56,54
Semecarpus australiensis,0.387,56,54
Siphonodon australis,0.676,56,54
Siphonodon membranaceus,0.719,56,54
Siphonodon pendulus,0.607,56,54
Sloanea australis,0.538,56,54
Sloanea australis,0.538,56,54
Sloanea langii,0.594,56,54
Sloanea macbrydei,0.441,56,54
Sloanea macbrydei,0.496,56,54
Sloanea macbrydei,0.495,56,54
Sloanea woollsii,0.525,56,54
Sphalmium racemosum,0.482,56,54
Sphalmium racemosum,0.482,56,54
Sphenostemon lobosporus,0.469,56,54
Sphenostemon lobosporus,0.469,56,54
Steganthera laxiflora,0.551,56,54
Stenocarpus reticulatus,0.883,56,54
Stenocarpus salignus,0.689,56,54
Stenocarpus sinuatus,0.663,56,54
Sterculia diversifolia,0.387,56,54
Sterculia quadrifida,0.303,56,54
Sterculia quadrifida,0.4,56,54
Sterculia shillinglawii,0.456,56,54
Streblus brunoniana,0.68,56,54
Streblus brunoniana,0.693,56,54
Streblus brunonianus,0.702,56,54
Strychnos arborea,0.839,56,54
Sundacarpus amara,0.426,56,54
Sundacarpus amara,0.4,56,54
Sundacarpus amara,0.426,56,54
Symplocos stawellii,0.469,56,54
Symplocos thwaitesii,0.538,56,54
Symplocos thwaitesii,0.538,56,54
Syncarpia glomulifera,0.814,56,54
Syncarpia glomulifera,0.814,56,54
Syncarpia glomulifera,0.814,56,54
Syncarpia hillii,0.683,56,54
Syncarpia hillii,0.689,56,54
Syncarpia hillii,0.68,56,54
Synima cordierii,0.814,56,54
Synima cordierii,0.814,56,54
Synoum glandulosum,0.531,56,54
Synoum glandulosum,0.581,56,54
Synoum muelleri,0.538,56,54
Syzygium alliiligneum,0.525,56,54
Syzygium angophoroides,0.787,56,54
Syzygium angophoroides,0.801,56,54
Syzygium angophoroides,0.801,56,54
Syzygium australe,0.633,56,54
Syzygium bungadinnia,0.581,56,54
Syzygium bungadinnia,0.581,56,54
Syzygium canicortex,0.607,56,54
Syzygium claviflorum,0.607,56,54
Syzygium cormiflorum,0.649,56,54
Syzygium cormiflorum,0.689,56,54
Syzygium cormiflorum,0.663,56,54
Syzygium cormiflorum,0.663,56,54
Syzygium corynanthum,0.607,56,54
Syzygium corynanthum,0.607,56,54
Syzygium crebrinerve,0.633,56,54
Syzygium crebrinerve,0.633,56,54
Syzygium cryptophlebium,0.65,56,54
Syzygium cryptophlebium,0.65,56,54
Syzygium cryptophlebium,0.65,56,54
Syzygium dictyophlebium,0.723,56,54
Syzygium divaricatum,0.697,56,54
Syzygium endophloium,0.801,56,54
Syzygium forte,0.594,56,54
Syzygium forte,0.594,56,54
Syzygium francisii,0.599,56,54
Syzygium francisii,0.62,56,54
Syzygium francisii,0.62,56,54
Syzygium gustavioides,0.574,56,54
Syzygium gustavioides,0.615,56,54
Syzygium gustavioides,0.594,56,54
Syzygium gustavioides,0.594,56,54
Syzygium hedraiophyllum,0.775,56,54
Syzygium hemilamprum,0.536,56,54
Syzygium hemilamprum,0.62,56,54
Syzygium indet,0.801,56,54
Syzygium indet,0.525,56,54
Syzygium indet,0.771,56,54
Syzygium indet,0.65,56,54
Syzygium johnsonii,0.702,56,54
Syzygium johnsonii,0.723,56,54
Syzygium johnsonii,0.702,56,54
Syzygium kuranda,0.719,56,54
Syzygium luehmannii,0.758,56,54
Syzygium luehmannii,0.607,56,54
Syzygium luehmannii,0.607,56,54
Syzygium luehmannii,0.607,56,54
Syzygium luehmannii,0.607,56,54
Syzygium oleosum,0.883,56,54
Syzygium paniculatum,0.633,56,54
Syzygium paniculatum,0.633,56,54
Syzygium paniculatum,0.633,56,54
Syzygium papyraceum,0.771,56,54
Syzygium rubiginosum,0.592,56,54
Syzygium rubiginosum,0.594,56,54
Syzygium sayeri,0.723,56,54
Syzygium suborbiculare,0.525,56,54
Syzygium suborbiculare,0.663,56,54
Syzygium tierneyanum,0.594,56,54
Syzygium tierneyanum,0.594,56,54
Syzygium trachyphloium,0.474,56,54
Syzygium trachyphloium,0.474,56,54
Syzygium wesa,0.65,56,54
Terminalia arenicola,0.689,56,54
Terminalia melanocarpa,0.689,56,54
Terminalia microcarpa,0.551,56,54
Terminalia porphyrocarpa,0.663,56,54
Terminalia porphyrocarpa,0.663,56,54
Ternstroemia cherryi,0.581,56,54
Ternstroemia cherryi,0.581,56,54
Tetrameles nudiflora,0.301,56,54
Timonius timon,0.551,56,54
Timonius timon,0.551,56,54
Toechima erythrocarpum,0.676,56,54
Toona ciliata,0.387,56,54
Trema orientalis,0.322,56,54
Trema orientalis,0.344,56,54
Trema tomentosa,0.326,56,54
Trema tomentosa,0.344,56,54
Trema tomentosa,0.322,56,54
Tristania pachysperma,0.702,56,54
Tristaniopsis exiliflora,0.857,56,54
Tristaniopsis exiliflora,0.857,56,54
Tristaniopsis laurina,0.87,56,54
Tristaniopsis laurina,0.87,56,54
Vavaea amicorum,0.805,56,54
Vavaea amicorum,0.805,56,54
Vitex acuminata,0.512,56,54
Vitex glabrata,0.624,56,54
Vitex glabrata,0.624,56,54
Waterhousea floribunda,0.633,56,54
Waterhousea floribunda,0.633,56,54
Waterhousea hedraiophylla,0.775,56,54
Wilkiea pubescens,0.551,56,54
Wrightia laevis,0.288,56,54
Wrightia laevis,0.288,56,54
Xanthophyllum octandrum,0.689,56,54
Xanthophyllum octandrum,0.689,56,54
Xanthostemon chrysanthus,0.883,56,54
Xanthostemon oppositifolius,0.964,56,54
Xanthostemon whitei,0.908,56,54
Xylocarpus australasicus,0.605,56,54
Xylocarpus australasicus,0.557,56,54
Xylocarpus australasicus,0.525,56,54
Xylocarpus granatum,0.557,56,54
Xylocarpus granatum,0.525,56,54
Xylomelum pyriforme,0.62,56,54
Xylomelum scottianum,0.604,56,54
Xylomelum scottianum,0.638,56,54
Xylomelum scottianum,0.62,56,54
Xylomelum scottianum,0.607,56,54
Zanthoxylum brachyacanthum,0.71,56,54
Zanthoxylum brachyacanthum,0.71,56,54
Zanthoxylum veneficum,0.432,56,54
Zanthoxylum veneficum,0.68,56,54
Zygogynum semecarpoides,0.461,56,54
Zygogynum semecarpoides,0.512,56,54
Zygogynum semecarpoides,0.461,56,54
Zygogynum semecarpoides,0.512,56,54
Zygogynum semecarpoides,0.512,56,54
Zygogynum whiteana,0.512,56,54
