error,dataset_id,species_name,site_name,context_name,observation_id,trait_name,value,unit,date,value_type,replicates,original_name
RBGSYD_2014_2_2863,Mokany_2015,Genoplesium archeri,NA,NA,Mokany_2015_0513,plant_height,0.2,m,NA,expert_max,NA,Genoplesium archeri
RBGSYD_2014_2_2899,Mokany_2015,Geranium potentilloides,NA,NA,Mokany_2015_0515,plant_height,0.5,m,NA,expert_max,NA,Geranium potentilloides
RBGSYD_2014_2_2947,Mokany_2015,Gnaphalium indutum,NA,NA,Mokany_2015_0527,plant_height,0.08,m,NA,expert_max,NA,Gnaphalium indutum
RBGSYD_2014_2_2959,Mokany_2015,Gompholobium huegelii,NA,NA,Mokany_2015_0531,plant_height,1,m,NA,expert_max,NA,Gompholobium huegelii
RBGSYD_2014_2_3183,Mokany_2015,Helichrysum rutidolepis,NA,NA,Mokany_2015_0567,plant_height,0.4,m,NA,expert_max,NA,Helichrysum rutidolepis
RBGSYD_2014_2_3210,Mokany_2015,Hibbertia acicularis,NA,NA,Mokany_2015_0571,plant_height,1.5,m,NA,expert_max,NA,Hibbertia acicularis
RBGSYD_2014_2_3312,Mokany_2015,Hymenanthera dentata,NA,NA,Mokany_2015_0600,plant_height,4,m,NA,expert_max,NA,Hymenanthera dentata
RBGSYD_2014_2_3336,Mokany_2015,Hypolaena fastigiata,NA,NA,Mokany_2015_0609,plant_height,0.65,m,NA,expert_max,NA,Hypolaena fastigiata
RBGSYD_2014_2_3354,Mokany_2015,Indigofera australis,NA,NA,Mokany_2015_0615,plant_height,2.5,m,NA,expert_max,NA,Indigofera australis
RBGSYD_2014_2_3392,Mokany_2015,Isolepis aucklandica,NA,NA,Mokany_2015_0619,plant_height,0.12,m,NA,expert_max,NA,Isolepis aucklandica
RBGSYD_2014_2_3403,Mokany_2015,Isolepis marginata,NA,NA,Mokany_2015_0625,plant_height,0.1,m,NA,expert_max,NA,Isolepis marginata
RBGSYD_2014_2_3404,Mokany_2015,Isolepis montivaga,NA,NA,Mokany_2015_0626,plant_height,0.04,m,NA,expert_max,NA,Isolepis montivaga
RBGSYD_2014_2_3533,Mokany_2015,Agrostis aemula,NA,NA,Mokany_2015_0038,plant_height,0.6,m,NA,expert_max,NA,Agrostis aemula
RBGSYD_2014_2_3533,Mokany_2015,Agrostis aemula,NA,NA,Mokany_2015_0658,plant_height,0.6,m,NA,expert_max,NA,Lachnagrostis aemula
RBGSYD_2014_2_3535,Mokany_2015,Agrostis billardierei,NA,NA,Mokany_2015_0659,plant_height,0.5,m,NA,expert_max,NA,Lachnagrostis billardierei
RBGSYD_2014_2_3614,Mokany_2015,Lepidium africanum,NA,NA,Mokany_2015_0674,plant_height,0.5,m,NA,expert_max,NA,Lepidium hyssopifolium
RBGSYD_2014_2_3630,Mokany_2015,Lepidosperma concavum,NA,NA,Mokany_2015_0676,plant_height,0.6,m,NA,expert_max,NA,Lepidosperma concavum
RBGSYD_2014_2_3632,Mokany_2015,Lepidosperma elatius,NA,NA,Mokany_2015_0678,plant_height,1.8,m,NA,expert_max,NA,Lepidosperma elatius
RBGSYD_2014_2_3634,Mokany_2015,Lepidosperma filiforme,NA,NA,Mokany_2015_0680,plant_height,1,m,NA,expert_max,NA,Lepidosperma filiforme
RBGSYD_2014_2_3637,Mokany_2015,Lepidosperma gunnii,NA,NA,Mokany_2015_0683,plant_height,0.4,m,NA,expert_max,NA,Lepidosperma gunnii
RBGSYD_2014_2_3654,Mokany_2015,Leptocarpus tenax,NA,NA,Mokany_2015_0696,plant_height,1.3,m,NA,expert_max,NA,Leptocarpus tenax
RBGSYD_2014_2_3669,Mokany_2015,Leptorhynchos squamatus,NA,NA,Mokany_2015_0701,plant_height,0.4,m,NA,expert_max,NA,Leptorhynchos squamatus
RBGSYD_2014_2_3748,Mokany_2015,Acrothamnus hookeri,NA,NA,Mokany_2015_0030,plant_height,0.5,m,NA,expert_max,NA,Acrothamnus hookeri
RBGSYD_2014_2_3748,Mokany_2015,Acrothamnus hookeri,NA,NA,Mokany_2015_0715,plant_height,0.5,m,NA,expert_max,NA,Leucopogon hookeri
RBGSYD_2014_2_3759,Mokany_2015,Leucopogon parviflorus,NA,NA,Mokany_2015_0718,plant_height,5,m,NA,expert_max,NA,Leucopogon parviflorus
RBGSYD_2014_2_3818,Mokany_2015,Lobelia gibbosa,NA,NA,Mokany_2015_0732,plant_height,0.65,m,NA,expert_max,NA,Lobelia gibbosa
RBGSYD_2014_2_3896,Mokany_2015,Lycopodiella lateralis,NA,NA,Mokany_2015_0746,plant_height,0.5,m,NA,expert_max,NA,Lycopodiella lateralis
RBGSYD_2014_2_3898,Mokany_2015,Lycopodium deuterodensum,NA,NA,Mokany_2015_0747,plant_height,1,m,NA,expert_max,NA,Lycopodium deuterodensum
RBGSYD_2014_2_4077,Mokany_2015,Melilotus indicus,NA,NA,Mokany_2015_0758,plant_height,0.2,m,NA,expert_max,NA,Melilotus indica
RBGSYD_2014_2_4099,Mokany_2015,Micrantheum hexandrum,NA,NA,Mokany_2015_0761,plant_height,2,m,NA,expert_max,NA,Micrantheum hexandrum
RBGSYD_2014_2_4110,Mokany_2015,Microseris lanceolata,NA,NA,Mokany_2015_0766,plant_height,0.4,m,NA,expert_max,NA,Microseris lanceolata
RBGSYD_2014_2_4114,Mokany_2015,Microtis unifolia,NA,NA,Mokany_2015_0768,plant_height,0.5,m,NA,expert_max,NA,Microtis parviflora
RBGSYD_2014_2_4115,Mokany_2015,Microtis rara,NA,NA,Mokany_2015_0769,plant_height,0.5,m,NA,expert_max,NA,Microtis rara
RBGSYD_2014_2_4116,Mokany_2015,Microtis unifolia,NA,NA,Mokany_2015_0770,plant_height,0.6,m,NA,expert_max,NA,Microtis unifolia
RBGSYD_2014_2_4128,Mokany_2015,Mimulus repens,NA,NA,Mokany_2015_0774,plant_height,0.2,m,NA,expert_max,NA,Mimulus repens
RBGSYD_2014_2_4210,Mokany_2015,Myosotis australis,NA,NA,Mokany_2015_0788,plant_height,0.4,m,NA,expert_max,NA,Myosotis australis
RBGSYD_2014_2_4329,Mokany_2015,Olearia algida,NA,NA,Mokany_2015_0807,plant_height,0.7,m,NA,expert_max,NA,Olearia algida
RBGSYD_2014_2_4345,Mokany_2015,Olearia floribunda,NA,NA,Mokany_2015_0813,plant_height,2,m,NA,expert_max,NA,Olearia floribunda
RBGSYD_2014_2_4433,Mokany_2015,Orthoceras strictum,NA,NA,Mokany_2015_0841,plant_height,0.6,m,NA,expert_max,NA,Orthoceras strictum
RBGSYD_2014_2_4491,Mokany_2015,Ozothamnus turbinatus,NA,NA,Mokany_2015_0861,plant_height,2,m,NA,expert_max,NA,Ozothamnus turbinatus
RBGSYD_2014_2_4602,Mokany_2015,Patersonia fragilis,NA,NA,Mokany_2015_0865,plant_height,0.5,m,NA,expert_max,NA,Patersonia fragilis
RBGSYD_2014_2_4614,Mokany_2015,Pelargonium inodorum,NA,NA,Mokany_2015_0868,plant_height,0.35,m,NA,expert_max,NA,Pelargonium inodorum
RBGSYD_2014_2_4848,Mokany_2015,Platylobium formosum,NA,NA,Mokany_2015_0919,plant_height,2.5,m,NA,expert_max,NA,Platylobium formosum
RBGSYD_2014_2_4899,Mokany_2015,Poa poiformis,NA,NA,Mokany_2015_0929,plant_height,1,m,NA,expert_max,NA,Poa poiformis
RBGSYD_2014_2_4902,Mokany_2015,Poa saxicola,NA,NA,Mokany_2015_0931,plant_height,1,m,NA,expert_max,NA,Poa saxicola
RBGSYD_2014_2_4903,Mokany_2015,Poa sieberiana,NA,NA,Mokany_2015_0932,plant_height,1,m,NA,expert_max,NA,Poa sieberiana
RBGSYD_2014_2_4907,Mokany_2015,Podocarpus lawrencei,NA,NA,Mokany_2015_0934,plant_height,1,m,NA,expert_max,NA,Podocarpus lawrencei
RBGSYD_2014_2_4913,Mokany_2015,Podolepis jaceoides,NA,NA,Mokany_2015_0935,plant_height,0.7,m,NA,expert_max,NA,Podolepis jaceoides
RBGSYD_2014_2_4974,Mokany_2015,Pomaderris elliptica,NA,NA,Mokany_2015_0940,plant_height,4,m,NA,expert_max,NA,Pomaderris elliptica
RBGSYD_2014_2_5037,Mokany_2015,Prasophyllum brevilabre,NA,NA,Mokany_2015_0949,plant_height,0.48,m,NA,expert_max,NA,Prasophyllum brevilabre
RBGSYD_2014_2_5041,Mokany_2015,Prasophyllum elatum,NA,NA,Mokany_2015_0950,plant_height,1.5,m,NA,expert_max,NA,Prasophyllum elatum
RBGSYD_2014_2_5102,Mokany_2015,Prostanthera rotundifolia,NA,NA,Mokany_2015_0960,plant_height,3,m,NA,expert_max,NA,Prostanthera rotundifolia
RBGSYD_2014_2_5133,Mokany_2015,Laphangium luteoalbum,NA,NA,Mokany_2015_0961,plant_height,0.45,m,NA,expert_max,NA,Pseudognaphalium luteoalbum
RBGSYD_2014_2_5341,Mokany_2015,Ranunculus pimpinellifolius,NA,NA,Mokany_2015_1002,plant_height,0.25,m,NA,expert_max,NA,Ranunculus pimpinellifolius
RBGSYD_2014_2_5378,Mokany_2015,Rhodanthe anthemoides,NA,NA,Mokany_2015_1012,plant_height,0.3,m,NA,expert_max,NA,Rhodanthe anthemoides
RBGSYD_2014_2_5413,Mokany_2015,Ricinocarpos pinifolius,NA,NA,Mokany_2015_1024,plant_height,3,m,NA,expert_max,NA,Ricinocarpos pinifolius
RBGSYD_2014_2_5442,Mokany_2015,Rostraria cristata,NA,NA,Mokany_2015_1027,plant_height,0.4,m,NA,expert_max,NA,Rostraria cristata
RBGSYD_2014_2_5493,Mokany_2015,Rytidosperma nivicola,NA,NA,Mokany_2015_0344,plant_height,0.3,m,NA,expert_max,NA,Danthonia nivicola
RBGSYD_2014_2_5571,Mokany_2015,Schizaea bifida,NA,NA,Mokany_2015_1043,plant_height,0.35,m,NA,expert_max,NA,Schizaea bifida
RBGSYD_2014_2_5683,Mokany_2015,Senecio biserratus,NA,NA,Mokany_2015_1067,plant_height,1,m,NA,expert_max,NA,Senecio biserratus
RBGSYD_2014_2_5690,Mokany_2015,Senecio glomeratus,NA,NA,Mokany_2015_1068,plant_height,1,m,NA,expert_max,NA,Senecio glomeratus
RBGSYD_2014_2_5693,Mokany_2015,Senecio gunnii,NA,NA,Mokany_2015_1069,plant_height,0.8,m,NA,expert_max,NA,Senecio gunnii
RBGSYD_2014_2_5697,Mokany_2015,Senecio leptocarpus,NA,NA,Mokany_2015_1072,plant_height,0.3,m,NA,expert_max,NA,Senecio leptocarpus
RBGSYD_2014_2_5698,Mokany_2015,Senecio linearifolius,NA,NA,Mokany_2015_1073,plant_height,1.5,m,NA,expert_max,NA,Senecio linearifolius
RBGSYD_2014_2_5702,Mokany_2015,Erechtites minima,NA,NA,Mokany_2015_1074,plant_height,1,m,NA,expert_max,NA,Senecio minimus
RBGSYD_2014_2_5704,Mokany_2015,Senecio pectinatus,NA,NA,Mokany_2015_1076,plant_height,0.25,m,NA,expert_max,NA,Senecio pectinatus
RBGSYD_2014_2_5711,Mokany_2015,Senecio prenanthoides,NA,NA,Mokany_2015_1077,plant_height,0.8,m,NA,expert_max,NA,Senecio prenanthoides
RBGSYD_2014_2_5848,Mokany_2015,Solenogyne gunnii,NA,NA,Mokany_2015_1085,plant_height,0.11,m,NA,expert_max,NA,Solenogyne gunnii
RBGSYD_2014_2_5897,Mokany_2015,Sprengelia incarnata,NA,NA,Mokany_2015_1092,plant_height,2,m,NA,expert_max,NA,Sprengelia incarnata
RBGSYD_2014_2_6060,Mokany_2015,Tetraria capillaris,NA,NA,Mokany_2015_1121,plant_height,0.6,m,NA,expert_max,NA,Tetraria capillaris
RBGSYD_2014_2_6080,Mokany_2015,Teucrium corymbosum,NA,NA,Mokany_2015_1126,plant_height,1.5,m,NA,expert_max,NA,Teucrium corymbosum
RBGSYD_2014_2_6108,Mokany_2015,Themeda triandra,NA,NA,Mokany_2015_1148,plant_height,1.2,m,NA,expert_max,NA,Themeda australis
RBGSYD_2014_2_6135,Mokany_2015,Todea barbara,NA,NA,Mokany_2015_1153,plant_height,3,m,NA,expert_max,NA,Todea barbara
RBGSYD_2014_2_6146,Mokany_2015,Trachymene humilis,NA,NA,Mokany_2015_1155,plant_height,0.3,m,NA,expert_max,NA,Trachymene humilis
RBGSYD_2014_2_6215,Mokany_2015,Trisetum spicatum,NA,NA,Mokany_2015_1162,plant_height,0.4,m,NA,expert_max,NA,Trisetum spicatum
RBGSYD_2014_2_6244,Mokany_2015,Uncinia compacta,NA,NA,Mokany_2015_1169,plant_height,0.35,m,NA,expert_max,NA,Uncinia compacta
RBGSYD_2014_2_6245,Mokany_2015,Uncinia flaccida,NA,NA,Mokany_2015_1170,plant_height,0.4,m,NA,expert_max,NA,Uncinia flaccida
RBGSYD_2014_2_6249,Mokany_2015,Uncinia tenella,NA,NA,Mokany_2015_1173,plant_height,0.15,m,NA,expert_max,NA,Uncinia tenella
RBGSYD_2014_2_6312,Mokany_2015,Veronica calycina,NA,NA,Mokany_2015_1181,plant_height,0.45,m,NA,expert_max,NA,Veronica calycina
RBGSYD_2014_2_6314,Mokany_2015,Veronica gracilis,NA,NA,Mokany_2015_1183,plant_height,0.25,m,NA,expert_max,NA,Veronica gracilis
RBGSYD_2014_2_6338,Mokany_2015,Ornduffia reniformis,NA,NA,Mokany_2015_1185,plant_height,1,m,NA,expert_max,NA,Villarsia reniformis
RBGSYD_2014_2_6372,Mokany_2015,Wahlenbergia ceracea,NA,NA,Mokany_2015_1193,plant_height,1.15,m,NA,expert_max,NA,Wahlenbergia ceracea
RBGSYD_2014_2_6379,Mokany_2015,Wahlenbergia gracilis,NA,NA,Mokany_2015_1195,plant_height,0.8,m,NA,expert_max,NA,Wahlenbergia gracilis
RBGSYD_2014_2_6381,Mokany_2015,Wahlenbergia littoricola,NA,NA,Mokany_2015_1197,plant_height,0.8,m,NA,expert_max,NA,Wahlenbergia littoricola
RBGSYD_2014_2_6446,Mokany_2015,Xanthosia pilosa,NA,NA,Mokany_2015_1209,plant_height,0.3,m,NA,expert_max,NA,Xanthosia pilosa
RBGSYD_2014_2_6448,Mokany_2015,Xerochrysum bracteatum,NA,NA,Mokany_2015_0181,plant_height,0.8,m,NA,expert_max,NA,Bracteantha bracteata
RBGSYD_2014_2_6449,Mokany_2015,Xerochrysum subundulatum,NA,NA,Mokany_2015_0182,plant_height,0.6,m,NA,expert_max,NA,Bracteantha subundulata
SAH_2014_0016,Mokany_2015,Corybas diemenicus,NA,NA,Mokany_2015_0306,plant_height,0.04,m,NA,expert_max,NA,Corybas diemenicus
SAH_2014_0074,Mokany_2015,Scleranthus diander,NA,NA,Mokany_2015_1060,plant_height,0.1,m,NA,expert_max,NA,Scleranthus diander
SAH_2014_0250,Mokany_2015,Brachyloma ciliatum,NA,NA,Mokany_2015_0172,plant_height,0.2,m,NA,expert_max,NA,Brachyloma ciliatum
SAH_2014_0281,Mokany_2015,Thelymitra antennifera,NA,NA,Mokany_2015_1129,plant_height,0.2,m,NA,expert_max,NA,Thelymitra antennifera
SAH_2014_0337,Mokany_2015,Caladenia cucullata,NA,NA,Mokany_2015_0200,plant_height,0.25,m,NA,expert_max,NA,Caladenia cucullata
SAH_2014_0354,Mokany_2015,Lepilaena cylindrocarpa,NA,NA,Mokany_2015_0689,plant_height,0.25,m,NA,expert_max,NA,Lepilaena cylindrocarpa
SAH_2014_0618,Mokany_2015,Chrysocephalum apiculatum,NA,NA,Mokany_2015_0280,plant_height,0.4,m,NA,expert_max,NA,Chrysocephalum apiculatum
SAH_2014_0799,Mokany_2015,Dittrichia graveolens,NA,NA,Mokany_2015_0386,plant_height,0.5,m,NA,expert_max,NA,Dittrichia graveolens
SAH_2014_1075,Mokany_2015,Ehrharta distichophylla,NA,NA,Mokany_2015_1122,plant_height,0.6,m,NA,expert_max,NA,Tetrarrhena distichophylla
SAH_2014_1104,Mokany_2015,Caladenia congesta,NA,NA,Mokany_2015_0199,plant_height,0.6,m,NA,expert_max,NA,Caladenia congesta
SAH_2014_1117,Mokany_2015,Samolus repens,NA,NA,Mokany_2015_1038,plant_height,0.6,m,NA,expert_max,NA,Samolus repens
SAH_2014_1392,Mokany_2015,Lissanthe strigosa,NA,NA,Mokany_2015_0729,plant_height,1,m,NA,expert_max,NA,Lissanthe strigosa
SAH_2014_1433,Mokany_2015,Epacris impressa,NA,NA,Mokany_2015_0423,plant_height,1.2,m,NA,expert_max,NA,Epacris impressa
SAH_2014_1477,Mokany_2015,Senecio odoratus,NA,NA,Mokany_2015_1075,plant_height,1.7,m,NA,expert_max,NA,Senecio odoratus
SAH_2014_1640,Mokany_2015,Gahnia trifida,NA,NA,Mokany_2015_0501,plant_height,1,m,NA,expert_max,NA,Gahnia trifida
SAH_2014_1776,Mokany_2015,Amphibromus archeri,NA,NA,Mokany_2015_0054,plant_height,1.2,m,NA,expert_max,NA,Amphibromus archeri
SAH_2014_2175,Mokany_2015,Callitris rhomboidea,NA,NA,Mokany_2015_0215,plant_height,6,m,NA,expert_max,NA,Callitris rhomboidea
SAH_2014_2185,Mokany_2015,Melaleuca squamea,NA,NA,Mokany_2015_0756,plant_height,6,m,NA,expert_max,NA,Melaleuca squamea
TMAG_2009_031,Mokany_2015,Threlkeldia diffusa,NA,NA,Mokany_2015_1149,plant_height,0.4,m,NA,expert_max,NA,Threlkeldia diffusa
TMAG_2009_038,Mokany_2015,Gyrostemon thesioides,NA,NA,Mokany_2015_0551,plant_height,0.8,m,NA,expert_max,NA,Gyrostemon thesioides
TMAG_2009_042,Mokany_2015,Solanum laciniatum,NA,NA,Mokany_2015_1081,plant_height,3,m,NA,expert_max,NA,Solanum laciniatum
TMAG_2009_046,Mokany_2015,Eucryphia milliganii,NA,NA,Mokany_2015_0477,plant_height,3,m,NA,expert_max,NA,Eucryphia milliganii
TMAG_2009_054,Mokany_2015,Anopterus glandulosus,NA,NA,Mokany_2015_0059,plant_height,10,m,NA,expert_max,NA,Anopterus glandulosus
TMAG_2009_086,Mokany_2015,Eucryphia lucida,NA,NA,Mokany_2015_0476,plant_height,30,m,NA,expert_max,NA,Eucryphia lucida
TMAG_2009_090,Mokany_2015,Eriostemon verrucosus,NA,NA,Mokany_2015_0442,plant_height,1,m,NA,expert_max,NA,Eriostemon verrucosus
TMAG_2009_099,Mokany_2015,Eriostemon virgatus,NA,NA,Mokany_2015_0885,plant_height,4,m,NA,expert_max,NA,Philotheca virgata
TMAG_2009_102,Mokany_2015,Anodopetalum biglandulosum,NA,NA,Mokany_2015_0058,plant_height,15,m,NA,expert_max,NA,Anodopetalum biglandulosum
TMAG_2009_114,Mokany_2015,Aristotelia peduncularis,NA,NA,Mokany_2015_0077,plant_height,4,m,NA,expert_max,NA,Aristotelia peduncularis
TMAG_2009_120,Mokany_2015,Solanum vescum,NA,NA,Mokany_2015_1083,plant_height,2,m,NA,expert_max,NA,Solanum vescum
TMAG_2009_125,Mokany_2015,Tetratheca labillardierei,NA,NA,Mokany_2015_1123,plant_height,1,m,NA,expert_max,NA,Tetratheca labillardierei
TMAG_2009_128,Mokany_2015,Cyphanthera tasmanica,NA,NA,Mokany_2015_0336,plant_height,4,m,NA,expert_max,NA,Cyphanthera tasmanica
TMAG_2009_166,Mokany_2015,Nematolepis squamea,NA,NA,Mokany_2015_0799,plant_height,12,m,NA,expert_max,NA,Nematolepis squamea
TMAG_2009_166,Mokany_2015,Nematolepis squamea,NA,NA,Mokany_2015_0882,plant_height,12,m,NA,expert_max,NA,Phebalium squameum
TMAG_2009_182,Mokany_2015,Sarcocornia quinqueflora,NA,NA,Mokany_2015_1039,plant_height,0.3,m,NA,expert_max,NA,Sarcocornia quinqueflora
TMAG_2009_205,Mokany_2015,Boronia gunnii,NA,NA,Mokany_2015_0163,plant_height,1.2,m,NA,expert_max,NA,Boronia gunnii
TMAG_2009_222,Mokany_2015,Linum marginale,NA,NA,Mokany_2015_0726,plant_height,1,m,NA,expert_max,NA,Linum marginale
TMAG_2009_234,Mokany_2015,Dichondra repens,NA,NA,Mokany_2015_0370,plant_height,0.1,m,NA,expert_max,NA,Dichondra repens
TMAG_2009_249,Mokany_2015,Tetratheca pilosa,NA,NA,Mokany_2015_1124,plant_height,0.6,m,NA,expert_max,NA,Tetratheca pilosa
TMAG_2009_260,Mokany_2015,Tasmannia lanceolata,NA,NA,Mokany_2015_1117,plant_height,5,m,NA,expert_max,NA,Tasmannia lanceolata
WAH_1998_0052,Mokany_2015,Actites megalocarpus,NA,NA,Mokany_2015_0035,plant_height,0.4,m,NA,expert_max,NA,Actites megalocarpus
WAH_1998_0286,Mokany_2015,Apium prostratum,NA,NA,Mokany_2015_0066,plant_height,1,m,NA,expert_max,NA,Apium prostratum
WAH_1998_0539,Mokany_2015,Machaerina juncea,NA,NA,Mokany_2015_0140,plant_height,1.2,m,NA,expert_max,NA,Baumea juncea
WAH_1998_0797,Mokany_2015,Pheladenia deformis,NA,NA,Mokany_2015_0201,plant_height,0.15,m,NA,expert_max,NA,Caladenia deformis
WAH_1998_1090,Mokany_2015,Cardamine paucijuga,NA,NA,Mokany_2015_0228,plant_height,0.4,m,NA,expert_max,NA,Cardamine paucijuga
WAH_1998_1127,Mokany_2015,Centipeda minima,NA,NA,Mokany_2015_0260,plant_height,0.2,m,NA,expert_max,NA,Centipeda minima
WAH_1998_1148,Mokany_2015,Centrolepis polygyna,NA,NA,Mokany_2015_0265,plant_height,0.07,m,NA,expert_max,NA,Centrolepis polygyna
WAH_1998_1149,Mokany_2015,Centrolepis strigosa,NA,NA,Mokany_2015_0266,plant_height,0.11,m,NA,expert_max,NA,Centrolepis strigosa
WAH_1998_1161,Mokany_2015,Chamaescilla corymbosa,NA,NA,Mokany_2015_0267,plant_height,0.15,m,NA,expert_max,NA,Chamaescilla corymbosa
WAH_1998_1253,Mokany_2015,Comesperma calymega,NA,NA,Mokany_2015_0286,plant_height,0.5,m,NA,expert_max,NA,Comesperma calymega
WAH_1998_1270,Mokany_2015,Comesperma volubile,NA,NA,Mokany_2015_0290,plant_height,2,m,NA,expert_max,NA,Comesperma volubile
WAH_1998_1916,Mokany_2015,Drosera macrantha,NA,NA,Mokany_2015_0399,plant_height,1.5,m,NA,expert_max,NA,Drosera macrantha
WAH_1998_2302,Mokany_2015,Ficinia nodosa,NA,NA,Mokany_2015_0627,plant_height,1,m,NA,expert_max,NA,Isolepis nodosa
WAH_1998_3083,Mokany_2015,Helichrysum leucopsideum,NA,NA,Mokany_2015_0564,plant_height,0.5,m,NA,expert_max,NA,Helichrysum leucopsideum
WAH_1998_3343,Mokany_2015,Hyalosperma demissum,NA,NA,Mokany_2015_0591,plant_height,0.02,m,NA,expert_max,NA,Hyalosperma demissum
WAH_1998_3360,Mokany_2015,Hydrocotyle callicarpa,NA,NA,Mokany_2015_0593,plant_height,0.08,m,NA,expert_max,NA,Hydrocotyle callicarpa
WAH_1998_3440,Mokany_2015,Isoetopsis graminifolia,NA,NA,Mokany_2015_0617,plant_height,0.05,m,NA,expert_max,NA,Isoetopsis graminifolia
WAH_1998_3445,Mokany_2015,Isolepis fluitans,NA,NA,Mokany_2015_0622,plant_height,0.1,m,NA,expert_max,NA,Isolepis fluitans
WAH_1998_3686,Mokany_2015,Lepidium pseudotasmanicum,NA,NA,Mokany_2015_0675,plant_height,0.4,m,NA,expert_max,NA,Lepidium pseudotasmanicum
WAH_1998_3713,Mokany_2015,Lepidosperma longitudinale,NA,NA,Mokany_2015_0686,plant_height,2,m,NA,expert_max,NA,Lepidosperma longitudinale
WAH_1998_3783,Mokany_2015,Leucophyta brownii,NA,NA,Mokany_2015_0711,plant_height,1,m,NA,expert_max,NA,Leucophyta brownii
WAH_1998_3791,Mokany_2015,Leucopogon australis,NA,NA,Mokany_2015_0712,plant_height,2,m,NA,expert_max,NA,Leucopogon australis
WAH_1998_4006,Mokany_2015,Pyrorchis nigricans,NA,NA,Mokany_2015_0995,plant_height,0.3,m,NA,expert_max,NA,Pyrorchis nigricans
WAH_1998_4370,Mokany_2015,Millotia tenuifolia,NA,NA,Mokany_2015_0773,plant_height,0.1,m,NA,expert_max,NA,Millotia tenuifolia
WAH_1998_4630,Mokany_2015,Parietaria debilis,NA,NA,Mokany_2015_0863,plant_height,0.4,m,NA,expert_max,NA,Parietaria debilis
WAH_1998_4652,Mokany_2015,Pelargonium australe,NA,NA,Mokany_2015_0867,plant_height,0.5,m,NA,expert_max,NA,Pelargonium australe
WAH_1998_4671,Mokany_2015,Persicaria decipiens,NA,NA,Mokany_2015_0874,plant_height,0.3,m,NA,expert_max,NA,Persicaria decipiens
WAH_1998_4854,Mokany_2015,Picris angustifolia,NA,NA,Mokany_2015_0893,plant_height,1.4,m,NA,expert_max,NA,Picris angustifolia
WAH_1998_4940,Mokany_2015,Plantago hispida,NA,NA,Mokany_2015_0914,plant_height,0.1,m,NA,expert_max,NA,Plantago hispida
WAH_1998_5338,Mokany_2015,Rumex dumosus,NA,NA,Mokany_2015_1031,plant_height,0.5,m,NA,expert_max,NA,Rumex dumosus
WAH_1998_5531,Mokany_2015,Senecio hispidulus,NA,NA,Mokany_2015_1070,plant_height,1,m,NA,expert_max,NA,Senecio hispidulus
WAH_1998_5542,Mokany_2015,Senecio quadridentatus,NA,NA,Mokany_2015_1078,plant_height,1,m,NA,expert_max,NA,Senecio quadridentatus
WAH_1998_5584,Mokany_2015,Siloxerus multiflorus,NA,NA,Mokany_2015_1080,plant_height,0.05,m,NA,expert_max,NA,Siloxerus multiflorus
WAH_1998_6710,Mokany_2015,Wahlenbergia multicaulis,NA,NA,Mokany_2015_1198,plant_height,0.75,m,NA,expert_max,NA,Wahlenbergia multicaulis
