Site,Position,Spp,Branchno,(airspaceproportion),360/angle*number,Abundanceinplot,airspace.mm2,Angle,ApexWidth.mm,area.cm2,area/individ vessel,Area_mean,Area_sum,Areaxylem,Budsample,budXsectionarea.mm2,D1.cm,D2.cm,Date,Date dryweight,Dry_weight,DryweightGroup,HairDensity,Height.cm,HorizontalDistance1.mm,HorizontalDistance2.mm,HorizontalTissueDistance1.mm,HorizontalTissueDistance2.mm,HorizontalTissueProportion1,HorizontalTissueProportion2,leaf_count,Lumen.area,lumen.fraction,Magnification,n,NlayersHorizontal,NLayersVertical,no.vessle,non-lumen.fraction,Plot,SampleXylem,SLA.cm2/g,Species,Stem.Density,SumArea.mm2,SumLDW.g,UniqueID,VerticalDistance.mm,VerticalTissueDistance.mm,VerticalTissueProportion
F05N,Bottom,PrCun,2,NA,NA,3.5,NA,NA,NA,9331.316,NA,NA,NA,NA,NA,NA,121,97,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NB,NA,61.159,Prostanthera cuneata,NA,152.897,0.025,333,NA,NA,NA
F05N,Bottom,PrCun,3,NA,NA,3.5,NA,NA,NA,3525.652,NA,NA,NA,NA,NA,NA,59,75,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NB,NA,83.194,Prostanthera cuneata,NA,141.43,0.017,334,NA,NA,NA
F05N,Mid,BoFol,1,NA,580.7183365,1.5,NA,39.675,NA,67195.722,3.1875e-4,NA,NA,0.238,NA,NA,340,245,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,0.0204,0.0857,x10,NA,NA,NA,64,0.9143,F05NM,BoFol05m1s2,74.469,Bossiaea foliosa,0.714,238.302,0.032,335,NA,NA,NA
F05N,Mid,BoFol,2,NA,NA,1.5,NA,NA,NA,73301.407,NA,NA,NA,NA,NA,NA,303,308,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,66.11,Bossiaea foliosa,NA,99.165,0.015,336,NA,NA,NA
F05N,Mid,BoFol,3,NA,NA,1.5,NA,NA,NA,9417.12,NA,NA,NA,NA,NA,NA,137,82,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,50.965,Bossiaea foliosa,NA,122.316,0.024,337,NA,NA,NA
F05N,Mid,HoMon,1,0.401,NA,0.25,0.663,NA,0.203,5674.502,NA,NA,NA,NA,HoMon2,1.655,120,50,NA,NA,NA,NA,dense,25,0.717,0.39,0.419,0.24,0.584,0.615,NA,NA,NA,NA,NA,2,2,NA,NA,F05NM,NA,46.574,Hovea montana,0.765,1564.898,0.336,338,1.361,0.221,0.162
F05N,Mid,OlFro,1,NA,848.7706298,0.25,NA,32.659,NA,551.546,1.04545e-4,NA,NA,0.195,NA,NA,25,28,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,0.00805,0.0413,x10,NA,NA,NA,77,0.9587,F05NM,OlFro05m1s2,78.592,Olearia frostii,0.461,636.596,0.081,339,NA,NA,NA
F05N,Mid,OrLan,1,NA,NA,10.25,NA,NA,NA,81180.521,NA,NA,NA,NA,NA,NA,331,312,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,40.927,Orites lancifolia,0.602,1939.936,0.474,340,NA,NA,NA
F05N,Mid,OrLan,2,NA,NA,10.25,NA,NA,NA,86830.676,NA,NA,NA,NA,NA,NA,424,241,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,39.192,Orites lancifolia,NA,1238.464,0.316,341,NA,NA,NA
F05N,Mid,OrLan,3,NA,NA,10.25,NA,NA,NA,60262.816,NA,NA,NA,NA,NA,NA,380,174,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,42.15,Orites lancifolia,NA,1247.639,0.296,342,NA,NA,NA
F05N,Mid,PhSqu,1,NA,NA,1.75,NA,NA,NA,3216.991,NA,NA,NA,NA,NA,NA,70,58,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,64.018,Phebalium squamulosum,0.633,435.32,0.068,343,NA,NA,NA
F05N,Mid,PhSqu,2,NA,NA,1.75,NA,NA,NA,3216.991,NA,NA,NA,NA,NA,NA,70,58,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,60.358,Phebalium squamulosum,NA,362.149,0.06,344,NA,NA,NA
F05N,Mid,PhSqu,3,NA,NA,1.75,NA,NA,NA,12767.629,NA,NA,NA,NA,NA,NA,101,154,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,60.907,Phebalium squamulosum,NA,395.896,0.065,345,NA,NA,NA
F05N,Mid,PrCun,1,NA,NA,1.25,NA,NA,NA,2002.962,NA,NA,NA,NA,NA,NA,50,51,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,80.704,Prostanthera cuneata,0.577,314.747,0.039,346,NA,NA,NA
F05N,Mid,PrCun,2,NA,NA,1.25,NA,NA,NA,2970.572,NA,NA,NA,NA,NA,NA,60,63,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,103.283,Prostanthera cuneata,NA,216.895,0.021,347,NA,NA,NA
F05N,Mid,PrCun,3,NA,NA,1.25,NA,NA,NA,1590.431,NA,NA,NA,NA,NA,NA,60,30,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NM,NA,89.852,Prostanthera cuneata,NA,197.675,0.022,348,NA,NA,NA
F05N,Top,BoFol,1,NA,NA,15.25,NA,NA,NA,706.858,NA,NA,NA,NA,NA,NA,28,32,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,84.293,Bossiaea foliosa,0.737,92.722,0.011,349,NA,NA,NA
F05N,Top,BoFol,2,NA,NA,15.25,NA,NA,NA,2642.079,NA,NA,NA,NA,NA,NA,70,46,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,63.616,Bossiaea foliosa,NA,127.232,0.02,350,NA,NA,NA
F05N,Top,BoFol,3,NA,NA,15.25,NA,NA,NA,2042.821,NA,NA,NA,NA,NA,NA,52,50,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,60.795,Bossiaea foliosa,NA,109.431,0.018,351,NA,NA,NA
F05N,Top,HoMon,1,NA,NA,0.625,NA,NA,NA,5876.545,NA,NA,NA,NA,NA,NA,101,72,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,43.02,Hovea montana,0.848,890.517,0.207,352,NA,NA,NA
F05N,Top,HoMon,2,NA,NA,0.625,NA,NA,NA,4071.504,NA,NA,NA,NA,NA,NA,80,64,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,49.549,Hovea montana,NA,951.345,0.192,353,NA,NA,NA
F05N,Top,HoMon,3,NA,NA,0.625,NA,NA,NA,11689.866,NA,NA,NA,NA,NA,NA,108,136,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,45.966,Hovea montana,NA,827.388,0.18,354,NA,NA,NA
F05N,Top,OlFro,1,NA,NA,0.75,NA,NA,NA,1885.741,NA,NA,NA,NA,NA,NA,63,35,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,67.595,Olearia frostii,0.614,1520.885,0.225,355,NA,NA,NA
F05N,Top,OlFro,2,NA,NA,0.75,NA,NA,NA,1520.531,NA,NA,NA,NA,NA,NA,43,45,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,71.763,Olearia frostii,NA,889.859,0.124,356,NA,NA,NA
F05N,Top,OlFro,3,NA,NA,0.75,NA,NA,NA,7932.718,NA,NA,NA,NA,NA,NA,91,110,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,63.981,Olearia frostii,NA,1247.638,0.195,357,NA,NA,NA
F05N,Top,PhSqu,1,NA,NA,0.75,NA,NA,NA,1385.442,NA,NA,NA,NA,NA,NA,23,61,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,56.901,Phebalium squamulosum,0.716,335.717,0.059,358,NA,NA,NA
F05N,Top,PhSqu,2,NA,NA,0.75,NA,NA,NA,2002.962,NA,NA,NA,NA,NA,NA,43,58,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,67.563,Phebalium squamulosum,NA,297.275,0.044,359,NA,NA,NA
F05N,Top,PhSqu,3,NA,NA,0.75,NA,NA,NA,510.705,NA,NA,NA,NA,NA,NA,20,31,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,53.916,Phebalium squamulosum,NA,307.321,0.057,360,NA,NA,NA
F05N,Top,PiAxi,1,NA,NA,0.01,NA,NA,NA,1590.431,NA,NA,NA,NA,NA,NA,35,55,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,98.26,Pimelea axiflor,0.469,687.817,0.07,361,NA,NA,NA
F05N,Top,PrCun,1,NA,NA,1.5,NA,NA,NA,989.798,NA,NA,NA,NA,NA,NA,40,31,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,68.174,Prostanthera cuneata,0.529,224.975,0.033,362,NA,NA,NA
F05N,Top,PrCun,2,NA,NA,1.5,NA,NA,NA,1772.055,NA,NA,NA,NA,NA,NA,55,40,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,42.411,Prostanthera cuneata,NA,127.232,0.03,363,NA,NA,NA
F05N,Top,PrCun,3,NA,NA,1.5,NA,NA,NA,3369.554,NA,NA,NA,NA,NA,NA,81,50,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F05NT,NA,89.52,Prostanthera cuneata,NA,286.465,0.032,364,NA,NA,NA
F06,Bottom,AsTry,1,NA,NA,8,NA,NA,NA,3019.071,NA,NA,NA,NA,NA,NA,70,54,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,55.289,Asterolasia trymalioides,0.609,221.154,0.04,365,NA,NA,NA
F06,Bottom,AsTry,2,NA,NA,8,NA,NA,NA,5089.576,NA,NA,NA,NA,NA,NA,125,36,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,46.902,Asterolasia trymalioides,NA,173.538,0.037,366,NA,NA,NA
F06,Bottom,AsTry,3,NA,NA,8,NA,NA,NA,9417.12,NA,NA,NA,NA,NA,NA,142,77,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,49.52,Asterolasia trymalioides,NA,173.32,0.035,367,NA,NA,NA
F06,Bottom,GrAus,1,NA,NA,11.75,NA,NA,NA,10028.749,NA,NA,NA,NA,NA,NA,121,105,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,49.122,Grevillea australis,0.548,235.787,0.048,368,NA,NA,NA
F06,Bottom,GrAus,2,NA,NA,11.75,NA,NA,NA,15503.956,NA,NA,NA,NA,NA,NA,126,155,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,44.675,Grevillea australis,NA,192.104,0.043,369,NA,NA,NA
F06,Bottom,GrAus,3,NA,NA,11.75,NA,NA,NA,36813.379,NA,NA,NA,NA,NA,NA,270,163,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,43.518,Grevillea australis,NA,256.757,0.059,370,NA,NA,NA
F06,Bottom,LeMon,1,NA,NA,0.25,NA,NA,NA,551.546,NA,NA,NA,NA,NA,NA,26,27,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,45.948,Acrothamnus montanus,0.729,64.327,0.014,371,NA,NA,NA
F06,Bottom,LeMon,2,NA,NA,0.25,NA,NA,NA,2042.821,NA,NA,NA,NA,NA,NA,45,57,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,84.951,Acrothamnus montanus,NA,118.931,0.014,372,NA,NA,NA
F06,Bottom,PiAxi,1,NA,NA,1.25,NA,NA,NA,615.752,NA,NA,NA,NA,NA,NA,18,38,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,98.234,Pimelea axiflor,0.465,186.644,0.019,373,NA,NA,NA
F06,Bottom,PiAxi,2,NA,NA,1.25,NA,NA,NA,683.493,NA,NA,NA,NA,NA,NA,28,31,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,116.914,Pimelea axiflor,NA,222.137,0.019,374,NA,NA,NA
F06,Bottom,PiAxi,3,NA,NA,1.25,NA,NA,NA,452.389,NA,NA,NA,NA,NA,NA,33,15,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SB,NA,129.061,Pimelea axiflor,NA,296.841,0.023,375,NA,NA,NA
F06,Mid,AsTry,1,NA,NA,4,NA,NA,NA,1104.466,NA,NA,NA,NA,NA,NA,45,30,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,57.419,Asterolasia trymalioides,0.69,189.483,0.033,376,NA,NA,NA
F06,Mid,AsTry,2,NA,NA,4,NA,NA,NA,1288.249,NA,NA,NA,NA,NA,NA,41,40,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,50.154,Asterolasia trymalioides,NA,260.8,0.052,377,NA,NA,NA
F06,Mid,AsTry,3,NA,NA,4,NA,NA,NA,3267.453,NA,NA,NA,NA,NA,NA,84,45,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,40.818,Asterolasia trymalioides,NA,130.617,0.032,378,NA,NA,NA
F06,Mid,GrAus,1,NA,NA,13.5,NA,NA,NA,10117.695,NA,NA,NA,NA,NA,NA,130,97,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,56.062,Grevillea australis,0.602,117.731,0.021,379,NA,NA,NA
F06,Mid,GrAus,2,NA,NA,13.5,NA,NA,NA,19236.168,NA,NA,NA,NA,NA,NA,228,85,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,52.655,Grevillea australis,NA,221.153,0.042,380,NA,NA,NA
F06,Mid,GrAus,3,NA,NA,13.5,NA,NA,NA,4300.84,NA,NA,NA,NA,NA,NA,109,39,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,49.902,Grevillea australis,NA,194.617,0.039,381,NA,NA,NA
F06,Mid,LeMon,1,NA,NA,3.25,NA,NA,NA,4778.362,NA,NA,NA,NA,NA,NA,96,60,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,59.703,Acrothamnus montanus,0.655,71.644,0.012,382,NA,NA,NA
F06,Mid,LeMon,2,NA,NA,3.25,NA,NA,NA,683.493,NA,NA,NA,NA,NA,NA,20,39,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,76.904,Acrothamnus montanus,NA,92.285,0.012,383,NA,NA,NA
F06,Mid,LeMon,3,NA,NA,3.25,NA,NA,NA,18747.651,NA,NA,NA,NA,NA,NA,139,170,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,49.214,Acrothamnus montanus,NA,78.742,0.016,384,NA,NA,NA
F06,Mid,OlBre,1,NA,NA,0.5,NA,NA,NA,1017.876,NA,NA,NA,NA,NA,NA,22,50,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,111.102,Olearia brevipedunculata,0.538,288.866,0.026,385,NA,NA,NA
F06,Mid,OlBre,2,NA,NA,0.5,NA,NA,NA,1590.431,NA,NA,NA,NA,NA,NA,52,38,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,110.304,Olearia brevipedunculata,NA,463.278,0.042,386,NA,NA,NA
F06,Mid,OlBre,3,NA,NA,0.5,NA,NA,NA,1017.876,NA,NA,NA,NA,NA,NA,40,32,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,94.313,Olearia brevipedunculata,NA,264.075,0.028,387,NA,NA,NA
F06,Mid,PhSqu,1,NA,NA,6,NA,NA,NA,3631.681,NA,NA,NA,NA,NA,NA,81,55,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,55.345,Phebalium squamulosum,0.614,188.172,0.034,388,NA,NA,NA
F06,Mid,PhSqu,2,NA,NA,6,NA,NA,NA,2827.433,NA,NA,NA,NA,NA,NA,62,58,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,64.532,Phebalium squamulosum,NA,219.41,0.034,389,NA,NA,NA
F06,Mid,PhSqu,3,NA,NA,6,NA,NA,NA,4015.152,NA,NA,NA,NA,NA,NA,88,55,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,60.489,Phebalium squamulosum,NA,187.515,0.031,390,NA,NA,NA
F06,Mid,PiAxi,1,NA,NA,2.25,NA,NA,NA,1555.285,NA,NA,NA,NA,NA,NA,37,52,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,86.927,Pimelea axiflor,0.392,321.631,0.037,391,NA,NA,NA
F06,Mid,PiAxi,2,NA,NA,2.25,NA,NA,NA,1352.652,NA,NA,NA,NA,NA,NA,45,38,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,97.438,Pimelea axiflor,NA,311.8,0.032,392,NA,NA,NA
F06,Mid,PiAxi,3,NA,NA,2.25,NA,NA,NA,1046.347,NA,NA,NA,NA,NA,NA,36,37,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06SM,NA,108.529,Pimelea axiflor,NA,347.293,0.032,393,NA,NA,NA
F06,Top,AsTry,1,NA,NA,3,NA,NA,NA,3578.47,NA,NA,NA,NA,NA,NA,80,55,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,60.534,Asterolasia trymalioides,0.684,211.87,0.035,394,NA,NA,NA
F06,Top,AsTry,2,NA,NA,3,NA,NA,NA,5475.992,NA,NA,NA,NA,NA,NA,113,54,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,44.211,Asterolasia trymalioides,NA,238.739,0.054,395,NA,NA,NA
F06,Top,AsTry,3,NA,NA,3,NA,NA,NA,907.92,NA,NA,NA,NA,NA,NA,50,18,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,59.147,Asterolasia trymalioides,NA,337.14,0.057,396,NA,NA,NA
F06,Top,GrAus,1,NA,NA,13,NA,NA,NA,25588.469,NA,NA,NA,NA,NA,NA,243,118,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,48.439,Grevillea australis,0.604,164.692,0.034,397,NA,NA,NA
F06,Top,GrAus,2,NA,NA,13,NA,NA,NA,40470.782,NA,NA,NA,NA,NA,NA,279,175,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,40.721,Grevillea australis,NA,313.548,0.077,398,NA,NA,NA
F06,Top,GrAus,3,NA,NA,13,NA,NA,NA,58320.722,NA,NA,NA,NA,NA,NA,217,328,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,47.224,Grevillea australis,NA,118.059,0.025,399,NA,NA,NA
F06,Top,LeMon,1,NA,NA,3.75,NA,NA,NA,9940.196,NA,NA,NA,NA,NA,NA,76,149,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,67.314,Acrothamnus montanus,0.85,74.045,0.011,400,NA,NA,NA
F06,Top,LeMon,2,NA,NA,3.75,NA,NA,NA,2083.072,NA,NA,NA,NA,NA,NA,66,37,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,48.554,Acrothamnus montanus,NA,116.53,0.024,401,NA,NA,NA
F06,Top,LeMon,3,NA,NA,3.75,NA,NA,NA,1625.971,NA,NA,NA,NA,NA,NA,45,46,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,86.123,Acrothamnus montanus,NA,60.286,0.007,402,NA,NA,NA
F06,Top,OlBre,1,NA,NA,0.5,NA,NA,NA,18026.655,NA,NA,NA,NA,NA,NA,155,148,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,105.897,Olearia brevipedunculata,0.485,296.511,0.028,403,NA,NA,NA
F06,Top,OlBre,2,NA,NA,0.5,NA,NA,NA,2123.717,NA,NA,NA,NA,NA,NA,68,36,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,133.602,Olearia brevipedunculata,NA,280.565,0.021,404,NA,NA,NA
F06,Top,OlBre,3,NA,NA,0.5,NA,NA,NA,2551.759,NA,NA,NA,NA,NA,NA,67,47,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,116.118,Olearia brevipedunculata,NA,394.802,0.034,405,NA,NA,NA
F06,Top,PhSqu,1,NA,NA,7.5,NA,NA,NA,7238.229,NA,NA,NA,NA,NA,NA,137,55,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,68.918,Phebalium squamulosum,0.627,130.945,0.019,406,NA,NA,NA
F06,Top,PhSqu,2,NA,NA,7.5,NA,NA,NA,11309.734,NA,NA,NA,NA,NA,NA,170,70,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,59.02,Phebalium squamulosum,NA,141.648,0.024,407,NA,NA,NA
F06,Top,PhSqu,3,NA,NA,7.5,NA,NA,NA,21512.252,NA,NA,NA,NA,NA,NA,176,155,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,71.385,Phebalium squamulosum,NA,157.047,0.022,408,NA,NA,NA
F06,Top,PiAxi,1,NA,NA,2.5,NA,NA,NA,1320.254,NA,NA,NA,NA,NA,NA,30,52,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,74.143,Pimelea axiflor,0.48,266.914,0.036,409,NA,NA,NA
F06,Top,PiAxi,2,NA,NA,2.5,NA,NA,NA,530.929,NA,NA,NA,NA,NA,NA,25,27,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,100.293,Pimelea axiflor,NA,180.527,0.018,410,NA,NA,NA
F06,Top,PiAxi,3,NA,NA,2.5,NA,NA,NA,2002.962,NA,NA,NA,NA,NA,NA,50,51,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F06ST,NA,109.719,Pimelea axiflor,NA,307.213,0.028,411,NA,NA,NA
F07N,Bottom,AsTry,1,NA,NA,3,NA,NA,NA,1104.466,NA,NA,NA,NA,NA,NA,30,45,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F07NB,NA,NA,Asterolasia trymalioides,NA,NA,NA,468,NA,NA,NA
F07N,Bottom,AsTry,2,NA,NA,3,NA,NA,NA,1164.156,NA,NA,NA,NA,NA,NA,48,29,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F07NB,NA,NA,Asterolasia trymalioides,NA,NA,NA,469,NA,NA,NA
