Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment
sascc-3140,,Caleana minor,South Australian Seed Conservation Centre,,,,,20000,0.005,,,,,11/21/2013,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-339,,Lomandra micrantha subsp. tuberculata,South Australian Seed Conservation Centre,,,,,370,5.25,,,,,1/4/2006,8/9/2006,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2868,,Caladenia behrii,South Australian Seed Conservation Centre,,,,,,,,,,,11/8/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3429,,Pterostylis foliata,South Australian Seed Conservation Centre,,,,,354000,0.122,,,,,11/18/2016,11/1/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3528,,Thelymitra flexuosa,South Australian Seed Conservation Centre,,,,,2000000,0.773,,,,,11/20/2013,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-358,,Thysanotus tuberosus subsp. parviflorus,South Australian Seed Conservation Centre,,,,,1000,1.73,,,,,1/7/2008,6/1/2010,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2788,,Acianthus caudatus,South Australian Seed Conservation Centre,,,,,16000,0.0056,,,,,8/30/2018,4/24/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2821,,Caladenia argocalla,South Australian Seed Conservation Centre,,,,,308000,0.11,,,,,11/19/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2825,,Caladenia argocalla,South Australian Seed Conservation Centre,,,,,115100,0.041,,,,,11/17/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3392,,Pterostylis cucullata ssp. sylvicola,South Australian Seed Conservation Centre,,,,,23000,0.008,,,,,11/30/2018,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3491,,Thelymitra cyanapicata,South Australian Seed Conservation Centre,,,,,1135000,0.885,,,,,11/17/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3213,,Gastrodia sesamoides,South Australian Seed Conservation Centre,,,,,2350000,0.55,,,,,1/12/2011,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3076,,Caladenia rigida,South Australian Seed Conservation Centre,,,,,,,,,,,11/9/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3241,,Prasophyllum calcicola,South Australian Seed Conservation Centre,,,,,84000,0.06,,,,,11/3/2022,6/21/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2808,,Caladenia argocalla,South Australian Seed Conservation Centre,,,,,115000,0.0424,,,,,11/5/2015,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3111,,Caladenia toxochila,South Australian Seed Conservation Centre,,,,,4484,0.002,,,,,,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3243,,Prasophyllum elatum,South Australian Seed Conservation Centre,,,,,50000000,1.35,,,,,11/14/2007,11/1/2016,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3342,,Paraprasophyllum tortilis,South Australian Seed Conservation Centre,,,,,53400,0.038,,,,,10/18/2023,7/3/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3474,,Thelymitra circumsepta,South Australian Seed Conservation Centre,,,,,,,,,,,2/4/2009,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3047,,Caladenia richardsiorum,South Australian Seed Conservation Centre,,,,,230000,0.138,,,,,,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3146,,Calochilus cupreus,South Australian Seed Conservation Centre,,,,,,,,,,,11/25/2009,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3344,,Pterostylis aciculiformis,South Australian Seed Conservation Centre,,,,,200000,0.067,,,,,11/30/2011,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2822,,Caladenia argocalla,South Australian Seed Conservation Centre,,,,,28000,0.01,,,,,11/21/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2888,,Caladenia behrii,South Australian Seed Conservation Centre,,,,,262500,0.093,,,,,11/5/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2987,,Caladenia macroclavia,South Australian Seed Conservation Centre,,,,,,,,,,,10/16/2005,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3290,,Prasophyllum pallidum,South Australian Seed Conservation Centre,,,,,145000,0.068,,,,,10/12/2013,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3317,,Prasophyllum pruinosum,South Australian Seed Conservation Centre,,,,,994800,0.715,,,,,11/4/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-379,,Dianella longifolia var. grandis,South Australian Seed Conservation Centre,,,,,2400,20.15,,,,,1/3/2008,6/1/2010,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3304,,Prasophyllum pruinosum,South Australian Seed Conservation Centre,,,,,,,,,,,11/17/2009,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3028,,Caladenia richardsiorum,South Australian Seed Conservation Centre,,,,,,,,,,,11/5/2002,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3282,,Prasophyllum odoratum,South Australian Seed Conservation Centre,,,,,17800,0.013,,,,,10/13/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-333,,Lomandra leucocephala subsp. robusta,South Australian Seed Conservation Centre,,,,,1590,15.44,,,,,11/24/2006,8/1/2007,Both,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3027,,Caladenia richardsiorum,South Australian Seed Conservation Centre,,,,,,,,,,,11/5/2002,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3456,,Pterostylis tenuissima,South Australian Seed Conservation Centre,,,,,20000,0.007,,,,,1/23/2014,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2919,,Caladenia conferta,South Australian Seed Conservation Centre,,,,,1720900,0.614,,,,,11/2/2022,6/21/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3189,,Diuris brevifolia,South Australian Seed Conservation Centre,,,,,247100,0.226,,,,,1/13/2021,6/28/2021,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3354,,Pterostylis arenicola,South Australian Seed Conservation Centre,,,,,1567000,0.54,,,,,11/5/2019,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3565,,Thelymitra,South Australian Seed Conservation Centre,,,,,448000,0.35,,,,,11/29/2016,11/1/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3011,,Caladenia ovata,South Australian Seed Conservation Centre,,,,,16500,0.006,,,,,12/7/2022,6/21/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3341,,Paraprasophyllum tortilis,South Australian Seed Conservation Centre,,,,,72700,0.052,,,,,10/18/2023,7/3/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-362,,Bulbine bulbosa,South Australian Seed Conservation Centre,,,,,2200,6.28,,,,,11/26/2005,8/9/2009,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3221,,Microtis atrata,South Australian Seed Conservation Centre,,,,,30000,0.034,,,,,12/11/2013,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3551,,Thelymitra matthewsii,South Australian Seed Conservation Centre,,,,,1240000,0.213,,,,,11/17/2013,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-314,,Arthropodium milleflorum,South Australian Seed Conservation Centre,,,,,1370,2.74,,,,,1/4/2012,11/1/2012,SCC,,,,,,,,X-ray: 100%,,,,,,,,,,,,,,,,,,
sascc-2810,,Caladenia argocalla,South Australian Seed Conservation Centre,,,,,280100,0.1,,,,,11/22/2017,6/30/2018,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2975,,Caladenia latifolia,South Australian Seed Conservation Centre,,,,,190000,0.143,,,,,9/20/2013,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3503,,Thelymitra,South Australian Seed Conservation Centre,,,,,1458200,1.137,,,,,11/8/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2816,,Caladenia argocalla,South Australian Seed Conservation Centre,,,,,784000,0.28,,,,,11/7/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3185,,Diuris brevifolia,South Australian Seed Conservation Centre,,,,,1000,0.0013,,,,,1/3/2017,11/1/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3350,,Pterostylis aciculiformis,South Australian Seed Conservation Centre,,,,,260000,0.089,,,,,,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3082,,Caladenia rigida,South Australian Seed Conservation Centre,,,,,,,,,,,11/5/2008,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3151,,Calochilus cupreus,South Australian Seed Conservation Centre,,,,,323000,0.13,,,,,11/17/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3184,,Diuris brevifolia,South Australian Seed Conservation Centre,,,,,280000,0.26,,,,,12/16/2015,6/30/2018,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3283,,Prasophyllum odoratum,South Australian Seed Conservation Centre,,,,,764900,0.55,,,,,12/9/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3409,,Pterostylis curta,South Australian Seed Conservation Centre,,,,,138400,0.047,,,,,11/14/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3412,,Pterostylis despectans,South Australian Seed Conservation Centre,,,,,,,,,,,12/19/2005,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-356,,Thysanotus tenellus,South Australian Seed Conservation Centre,,,,,450,0.75,,,,,12/20/2013,3/24/2015,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3149,,Calochilus cupreus,South Australian Seed Conservation Centre,,,,,72200,0.029,,,,,12/6/2017,6/30/2018,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3248,,Prasophyllum fitzgeraldii,South Australian Seed Conservation Centre,,,,,282400,0.203,,,,,11/18/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3347,,Pterostylis aciculiformis,South Australian Seed Conservation Centre,,,,,120000,0.041,,,,,10/12/2013,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3446,,Pterostylis psammophila,South Australian Seed Conservation Centre,,,,,130600,0.045,,,,,11/22/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3199,,Diuris orientis,South Australian Seed Conservation Centre,,,,,62000,0.057,,,,,11/18/2010,4/24/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3430,,Pterostylis foliata,South Australian Seed Conservation Centre,,,,,14000,0.005,,,,,9/25/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-378,,Dianella longifolia var. grandis,South Australian Seed Conservation Centre,,,,,560,4.21,,,,,3/31/2005,3/28/2006,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3039,,Caladenia richardsiorum,South Australian Seed Conservation Centre,,,,,,,,,,,11/21/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3204,,Diuris sulphurea,South Australian Seed Conservation Centre,,,,,60000,0.027,,,,,12/11/2013,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3237,,Prasophyllum australe,South Australian Seed Conservation Centre,,,,,627500,0.45,,,,,1/14/2021,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3209,,Gastrodia sesamoides,South Australian Seed Conservation Centre,,,,,685000,0.16,,,,,1/3/2017,11/1/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3539,,Thelymitra holmesii,South Australian Seed Conservation Centre,,,,,680000,0.562,,,,,12/11/2013,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3101,,Caladenia strigosa,South Australian Seed Conservation Centre,,,,,80400,0.028,,,,,10/16/2018,4/24/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3398,,Pterostylis cucullata ssp. sylvicola,South Australian Seed Conservation Centre,,,,,110000,0.038,,,,,11/2/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3460,,Spiranthes australis,South Australian Seed Conservation Centre,,,,,3069000,2.64,,,,,3/4/2021,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3306,,Prasophyllum pruinosum,South Australian Seed Conservation Centre,,,,,,,,,,,11/18/2009,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3339,,Paraprasophyllum tortilis,South Australian Seed Conservation Centre,,,,,153000,0.11,,,,,11/10/2022,6/21/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2790,,Caladenia arenicola,South Australian Seed Conservation Centre,,,,,,,,,,,6/23/2006,11/1/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2840,,Caladenia argocalla,South Australian Seed Conservation Centre,,,,,70000,0.025,,,,,,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3137,,Caleana major,South Australian Seed Conservation Centre,,,,,119000,0.023,,,,,10/25/2016,11/1/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-404,,Xanthorrhoea semiplana subsp. semiplana,South Australian Seed Conservation Centre,,,,,,,,,,,1/25/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2800,,Caladenia argocalla,South Australian Seed Conservation Centre,,,,,,,,,,,12/13/2005,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2998,,Caladenia macroclavia,South Australian Seed Conservation Centre,,,,,90200,0.032,,,,,10/16/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2901,,Caladenia bicalliata subsp. bicalliata,South Australian Seed Conservation Centre,,,,,19800,0.007,,,,,10/2/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3000,,Caladenia macroclavia,South Australian Seed Conservation Centre,,,,,778900,0.278,,,,,10/4/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3264,,Prasophyllum murfetii,South Australian Seed Conservation Centre,,,,,19400,0.014,,,,,1/14/2020,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3042,,Caladenia richardsiorum,South Australian Seed Conservation Centre,,,,,,,,,,,11/27/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3141,,Caleana minor,South Australian Seed Conservation Centre,,,,,530000,0.101,,,,,11/21/2013,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3471,,Thelymitra benthamiana,South Australian Seed Conservation Centre,,,,,102000,0.08,,,,,11/14/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2857,,Caladenia behrii,South Australian Seed Conservation Centre,,,,,,,,,,,11/5/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3061,,Caladenia rigida,South Australian Seed Conservation Centre,,,,,,,,,,,11/2/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3490,,Thelymitra cyanapicata,South Australian Seed Conservation Centre,,,,,168000,0.13,,,,,11/10/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2905,,Caladenia bicalliata subsp. bicalliata,South Australian Seed Conservation Centre,,,,,223000,0.067,,,,,10/7/2022,6/21/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-384,,Dianella longifolia var. grandis,South Australian Seed Conservation Centre,,,,,900,6.93,,,,,1/1/2022,7/7/2022,SCC,,,,,,,,X-ray: 98%,,,,,,,,,,,,,,,,,,
sascc-3045,,Caladenia richardsiorum,South Australian Seed Conservation Centre,,,,,220000,0.123,,,,,,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3078,,Caladenia rigida,South Australian Seed Conservation Centre,,,,,,,,,,,11/17/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3410,,Pterostylis cycnocephala,South Australian Seed Conservation Centre,,,,,56000,0.019,,,,,10/20/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2789,,Caladenia ampla,South Australian Seed Conservation Centre,,,,,21600,0.008,,,,,10/17/2018,4/24/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3218,,Genoplesium,South Australian Seed Conservation Centre,,,,,10000,0.001,,,,,6/11/2016,11/1/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3548,,Thelymitra juncifolia,South Australian Seed Conservation Centre,,,,,610000,0.482,,,,,11/17/2015,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3296,,Prasophyllum pallidum,South Australian Seed Conservation Centre,,,,,64000,0.046,,,,,11/19/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-357,,Thysanotus tenellus,South Australian Seed Conservation Centre,,,,,650,1.27,,,,,12/11/2014,1/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2853,,Caladenia behrii,South Australian Seed Conservation Centre,,,,,,,,,,,11/14/2005,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3016,,Caladenia pusilla,South Australian Seed Conservation Centre,,,,,106200,0.037,,,,,11/10/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3049,,Caladenia rigida,South Australian Seed Conservation Centre,,,,,,,,,,,11/7/2005,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3115,,Caladenia valida,South Australian Seed Conservation Centre,,,,,33000,0.012,,,,,10/29/2020,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-340,,Lomandra micrantha subsp. tuberculata,South Australian Seed Conservation Centre,,,,,520,8.32,,,,,1/5/2006,8/9/2006,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3030,,Caladenia richardsiorum,South Australian Seed Conservation Centre,,,,,,,,,,,10/26/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3519,,Thelymitra epipactoides,South Australian Seed Conservation Centre,,,,,1209400,0.943,,,,,9/20/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3005,,Caladenia ovata,South Australian Seed Conservation Centre,,,,,270300,0.096,,,,,11/6/2020,9/16/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3487,,Thelymitra cyanapicata,South Australian Seed Conservation Centre,,,,,423000,0.33,,,,,12/4/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3520,,Thelymitra epipactoides,South Australian Seed Conservation Centre,,,,,2154600,1.68,,,,,9/20/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3069,,Caladenia rigida,South Australian Seed Conservation Centre,,,,,,,,,,,11/7/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3259,,Prasophyllum murfetii,South Australian Seed Conservation Centre,,,,,23600,0.017,,,,,12/21/2015,6/30/2018,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3358,,Pterostylis biseta,South Australian Seed Conservation Centre,,,,,148000,0.051,,,,,11/26/2020,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3556,,Thelymitra matthewsii,South Australian Seed Conservation Centre,,,,,94400,0.074,,,,,10/30/2022,6/21/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2842,,Caladenia behrii,South Australian Seed Conservation Centre,,,,,,,,,,,6/29/2005,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3337,,Paraprasophyllum tortilis,South Australian Seed Conservation Centre,,,,,54000,0.039,,,,,10/29/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3055,,Caladenia rigida,South Australian Seed Conservation Centre,,,,,,,,,,,11/17/2005,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3352,,Pterostylis arenicola,South Australian Seed Conservation Centre,,,,,175000,0.06,,,,,10/16/2018,4/24/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2946,,Caladenia fulva,South Australian Seed Conservation Centre,,,,,220000,0.132,,,,,10/13/2013,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3381,,Pterostylis cucullata ssp. sylvicola,South Australian Seed Conservation Centre,,,,,,,,,,,11/6/2007,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3159,,Calochilus robertsonii,South Australian Seed Conservation Centre,,,,,1952600,0.78,,,,,11/23/2018,4/24/2019,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3357,,Pterostylis arenicola,South Australian Seed Conservation Centre,,,,,117700,0.406,,,,,11/24/2022,6/21/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3489,,Thelymitra cyanapicata,South Australian Seed Conservation Centre,,,,,19700,0.007,,,,,12/12/2019,6/24/2020,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3288,,Prasophyllum pallidum,South Australian Seed Conservation Centre,,,,,94000,0.044,,,,,11/16/2010,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3453,,Pterostylis,South Australian Seed Conservation Centre,,,,,34800,0.012,,,,,11/29/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-336,,Lomandra longifolia,South Australian Seed Conservation Centre,,,,,,,,,,,1/20/2005,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3426,,Pterostylis foliata,South Australian Seed Conservation Centre,,,,,56000,0.019,,,,,10/27/2011,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3558,,Thelymitra matthewsii,South Australian Seed Conservation Centre,,,,,18000,0.015,,,,,10/9/2023,7/3/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2872,,Caladenia behrii,South Australian Seed Conservation Centre,,,,,,,,,,,11/9/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3037,,Caladenia richardsiorum,South Australian Seed Conservation Centre,,,,,,,,,,,11/21/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3202,,Diuris palustris,South Australian Seed Conservation Centre,,,,,1800,0.002,,,,,10/12/2023,7/3/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3433,,Pterostylis lepida,South Australian Seed Conservation Centre,,,,,,,,,,,10/18/2005,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-350,,Thysanotus fractiflexus,South Australian Seed Conservation Centre,,,,,,,,,,,12/12/2006,,Kew,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3172,,Dipodium campanulatum,South Australian Seed Conservation Centre,,,,,196000,0.63,,,,,2/1/2016,5/2/2017,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3529,,Thelymitra glaucophylla,South Australian Seed Conservation Centre,,,,,1400000,1.101,,,,,10/16/2014,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3437,,Pterostylis lepida,South Australian Seed Conservation Centre,,,,,1540000,0.527,,,,,10/3/2014,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2914,,Caladenia colorata,South Australian Seed Conservation Centre,,,,,232000,0.083,,,,,10/16/2017,6/30/2018,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3508,,Thelymitra epipactoides,South Australian Seed Conservation Centre,,,,,,,,,,,12/21/2005,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2812,,Caladenia argocalla,South Australian Seed Conservation Centre,,,,,742500,0.26,,,,,10/22/2018,6/28/2021,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2911,,Caladenia brumalis,South Australian Seed Conservation Centre,,,,,938600,0.335,,,,,10/7/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3181,,Diuris behrii,South Australian Seed Conservation Centre,,,,,281700,0.259,,,,,11/5/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3406,,Pterostylis cucullata ssp. sylvicola,South Australian Seed Conservation Centre,,,,,754700,0.26,,,,,12/9/2021,8/10/2022,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3439,,Pterostylis lustra,South Australian Seed Conservation Centre,,,,,122200,0.042,,,,,1/10/2023,6/21/2023,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3303,,Prasophyllum pruinosum,South Australian Seed Conservation Centre,,,,,,,,,,,11/13/2009,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-2870,,Caladenia behrii,South Australian Seed Conservation Centre,,,,,,,,,,,11/8/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3002,,Caladenia macroclavia,South Australian Seed Conservation Centre,,,,,288500,0.103,,,,,10/18/2023,7/3/2024,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3035,,Caladenia richardsiorum,South Australian Seed Conservation Centre,,,,,,,,,,,11/9/2007,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3167,,Cryptostylis subulata,South Australian Seed Conservation Centre,,,,,110000,0.039,,,,,3/30/2015,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
sascc-3233,,Orthoceras strictum,South Australian Seed Conservation Centre,,,,,20000,0.016,,,,,,11/1/2016,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,
