Species,Temp,CO2,Potnum,Replicate,AirSpace (%),Pali (%),Pali2Air,EpiT (um),LaminaT (um),PaliCellL (um),PaliCellW (um),PaliLayNum,EpiDen (mm-2),StomDen (mm-2),SI (%)
E. sideroxylon,Amb,280,273,1,,,,,223.6236,38.70722,8.444999,,,,
E. sideroxylon,Amb,280,273,1,,,,,235.1126,38.55214,9.980831,,,,
E. sideroxylon,Amb,280,273,1,,,,,241.8733,43.46082,11.00316,,,,
E. sideroxylon,Amb,280,273,1,,,,,245.8636,36.87594,9.120599,,,,
E. sideroxylon,Amb,280,273,1,,,,,259.0333,34.93087,7.621114,,,,
E. sideroxylon,Amb,280,273,1,,,,,261.7119,36.82174,12.17955,,,,
E. sideroxylon,Amb,280,273,1,,,,,259.5614,29.76667,7.462245,,,,
E. sideroxylon,Amb,280,273,1,,,,,262.3764,30.78616,8.114233,,,,
E. sideroxylon,Amb,280,273,1,,,,,,40.88635,8.782799,,,,
E. sideroxylon,Amb,280,273,1,,,,,,36.85891,7.950867,,,,
E. sideroxylon,Amb,280,273,1,,,,,,30.80654,11.32512,,,,
E. sideroxylon,Amb,280,273,1,,,,,,38.68805,9.848476,,,,
E. sideroxylon,Amb,280,273,1,,,,,,30.21375,9.819467,,,,
E. sideroxylon,Amb,280,273,1,,,,,,35.72544,8.943728,,,,
E. sideroxylon,Amb,280,273,1,,,,,,33.82388,10.47725,,,,
E. sideroxylon,Amb,280,273,1,,,,,,29.71488,9.819467,,,,
E. sideroxylon,Amb,280,273,1,,,,,,39.88329,11.4852,,,,
E. sideroxylon,Amb,280,273,1,,,,,,37.25613,8.808745,,,,
E. sideroxylon,Amb,280,273,1,,,,,,36.82174,8.356709,,,,
E. sideroxylon,Amb,280,273,1,,,,,,35.83228,13.75472,,,,
E. sideroxylon,Amb,280,273,1,,,,,,35.17826,12.40237,,,,
E. sideroxylon,Amb,280,273,1,,,,,,30.01101,9.848476,,,,
E. sideroxylon,Amb,280,273,1,,,,,,31.22595,9.145587,,,,
E. sideroxylon,Amb,280,273,1,,,,,,31.00591,9.980831,,,,
E. sideroxylon,Amb,280,273,1,,,,,,32.45693,7.621114,,,,
E. sideroxylon,Amb,280,273,1,,,,,,30.74722,10.91465,,,,
E. sideroxylon,Amb,280,273,1,,,,,,34.15791,9.464429,,,,
E. sideroxylon,Amb,280,273,1,,,,,,31.44444,10.134,,,,
E. sideroxylon,Amb,280,273,1,,,,,,34.79503,9.554425,,,,
E. sideroxylon,Amb,280,273,1,,,,,,31.00407,10.13963,,,,
E. sideroxylon,Amb,280,273,1,,,,,,28.11868,9.126852,,,,
E. sideroxylon,Amb,280,273,1,,,,,,23.78313,7.769399,,,,
E. sideroxylon,Amb,280,273,1,,,,,,28.38324,11.22899,,,,
E. sideroxylon,Amb,280,273,2,39.2312261,60.7687739,1.548989923,19.63977,280.3772,33.48993,10.134,5,1914.473684,302.6315789,13.64985163
E. sideroxylon,Amb,280,273,2,40.76728826,59.23271174,1.452947063,15.73116,279.026,31.87693,9.220144,5,1881.578947,361.8421053,16.12903226
E. sideroxylon,Amb,280,273,2,24.66151183,75.33848817,3.054901446,20.35219,268.9023,38.94088,10.8096,6,1875,361.8421053,16.17647059
E. sideroxylon,Amb,280,273,2,31.68031794,68.31968206,2.156533978,15.71171,263.4848,37.92999,8.029413,6,2013.157895,460.5263158,18.61702128
E. sideroxylon,Amb,280,273,2,34.35740148,65.64259852,1.910581002,17.55099,256.0604,36.82019,7.101837,6,2039.473684,434.2105263,17.55319149
E. sideroxylon,Amb,280,273,2,,,,16.33344,266.2078,34.25798,8.451752,,1914.473684,460.5263158,19.39058172
E. sideroxylon,Amb,280,273,2,,,,16.09368,258.7768,40.57117,11.16785,,,,
E. sideroxylon,Amb,280,273,2,,,,17.70926,252.678,38.42317,9.512533,,,,
E. sideroxylon,Amb,280,273,2,,,,19.27342,252.6744,39.57453,11.66266,,,,
E. sideroxylon,Amb,280,273,2,,,,15.88593,255.3768,39.19062,8.163305,,,,
E. sideroxylon,Amb,280,273,2,,,,,274.3069,35.31585,6.764439,,,,
E. sideroxylon,Amb,280,273,2,,,,,232.4545,33.05783,8.444999,,,,
E. sideroxylon,Amb,280,273,2,,,,,225.7515,30.83061,8.782799,,,,
E. sideroxylon,Amb,280,273,2,,,,,241.8799,39.25607,10.29043,,,,
E. sideroxylon,Amb,280,273,2,,,,,232.4221,36.83414,11.1474,,,,
E. sideroxylon,Amb,280,273,2,,,,,226.327,39.18479,10.81488,,,,
E. sideroxylon,Amb,280,273,2,,,,,225.6868,37.55053,9.554425,,,,
E. sideroxylon,Amb,280,273,2,,,,,242.5413,34.47049,10.134,,,,
E. sideroxylon,Amb,280,273,2,,,,,245.9184,39.36058,10.134,,,,
E. sideroxylon,Amb,280,273,2,,,,,231.7308,39.23718,9.464429,,,,
E. sideroxylon,Amb,280,273,2,,,,,252.6825,35.04827,8.029413,,,,
E. sideroxylon,Amb,280,273,2,,,,,235.1088,36.43858,8.943728,,,,
E. sideroxylon,Amb,280,273,2,,,,,240.5145,31.22595,6.427082,,,,
E. sideroxylon,Amb,280,273,2,,,,,234.4371,31.44444,9.512533,,,,
E. sideroxylon,Amb,280,273,2,,,,,241.1901,36.29581,11.22899,,,,
E. sideroxylon,Amb,280,273,2,,,,,,24.5132,6.755999,,,,
E. sideroxylon,Amb,280,273,2,,,,,,31.54769,6.164271,,,,
E. sideroxylon,Amb,280,273,2,,,,,,34.05251,7.377662,,,,
E. sideroxylon,Amb,280,273,2,,,,,,26.41112,7.292099,,,,
E. sideroxylon,Amb,280,273,2,,,,,,32.68989,8.782799,,,,
E. sideroxylon,Amb,280,273,2,,,,,,30.80654,11.66755,,,,
E. sideroxylon,Amb,280,273,2,,,,,,30.34188,9.458399,,,,
E. sideroxylon,Amb,280,273,2,,,,,,33.34652,8.451752,,,,
E. sideroxylon,Amb,280,273,2,,,,,,32.69862,8.029413,,,,
E. sideroxylon,Amb,280,273,2,,,,,,38.99798,12.85416,,,,
E. sideroxylon,Amb,280,273,2,,,,,,33.1199,8.658492,,,,
E. sideroxylon,Amb,280,273,2,,,,,,33.87613,10.52072,,,,
E. sideroxylon,Amb,280,273,2,,,,,,37.49732,7.165819,,,,
E. sideroxylon,Amb,280,273,2,,,,,,32.68989,7.835211,,,,
E. sideroxylon,Amb,280,273,2,,,,,,33.84074,6.310624,,,,
E. sideroxylon,Amb,280,273,2,,,,,,32.09811,8.505585,,,,
E. sideroxylon,Amb,280,273,2,,,,,,36.26436,7.165819,,,,
E. sideroxylon,Amb,280,273,2,,,,,,39.39391,7.439272,,,,
E. sideroxylon,Amb,280,273,2,,,,,,34.87365,8.451752,,,,
E. sideroxylon,Amb,280,273,2,,,,,,39.02284,9.819467,,,,
E. sideroxylon,Amb,280,273,2,,,,,,32.43583,8.789292,,,,
E. sideroxylon,Amb,280,273,2,,,,,,32.87785,8.1353,,,,
E. sideroxylon,Amb,280,273,2,,,,,,33.61237,7.950867,,,,
E. sideroxylon,Amb,280,273,2,,,,,,35.47543,7.431599,,,,
E. sideroxylon,Amb,280,273,2,,,,,,31.19487,8.170291,,,,
E. sideroxylon,Amb,280,295,1,26.33312787,73.66687213,2.797497985,17.27007,240.5136,30.69708,7.101837,4,1434.210526,210.5263158,12.8
E. sideroxylon,Amb,280,295,1,40.07253472,59.92746528,1.495474786,16.51274,242.5488,26.71184,8.782799,5,1565.789474,269.7368421,14.6953405
E. sideroxylon,Amb,280,295,1,47.1995932,52.8004068,1.118662328,18.35301,255.3777,28.37721,8.114233,5,1480.263158,210.5263158,12.45136187
E. sideroxylon,Amb,280,295,1,28.12973018,71.87026982,2.554957667,16.06812,237.8121,38.51512,6.418199,5,1736.842105,230.2631579,11.70568562
E. sideroxylon,Amb,280,295,1,17.05385263,82.94614737,4.863777656,20.07393,225.6544,37.90742,7.769399,6,1861.842105,302.6315789,13.98176292
E. sideroxylon,Amb,280,295,1,,,,18.4455,226.3421,40.23366,11.0652,,1907.894737,322.3684211,14.45427729
E. sideroxylon,Amb,280,295,1,,,,20.46439,220.2963,39.54568,7.776739,,,,
E. sideroxylon,Amb,280,295,1,,,,17.09298,218.9319,39.91189,8.444999,,,,
E. sideroxylon,Amb,280,295,1,,,,17.96516,227.7263,38.91889,8.444999,,,,
E. sideroxylon,Amb,280,295,1,,,,17.55083,225.0397,40.22515,10.89372,,,,
E. sideroxylon,Amb,280,295,1,,,,,222.948,29.54543,8.68481,,,,
E. sideroxylon,Amb,280,295,1,,,,,219.5741,32.99391,10.68217,,,,
E. sideroxylon,Amb,280,295,1,,,,,218.8985,44.50378,9.126852,,,,
E. sideroxylon,Amb,280,295,1,,,,,237.8582,34.51516,6.755999,,,,
E. sideroxylon,Amb,280,295,1,,,,,224.349,33.11129,9.458399,,,,
E. sideroxylon,Amb,280,295,1,,,,,232.4103,36.20138,8.451752,,,,
E. sideroxylon,Amb,280,295,1,,,,,222.9643,40.4867,8.1353,,,,
E. sideroxylon,Amb,280,295,1,,,,,217.56,34.16459,8.107199,,,,
E. sideroxylon,Amb,280,295,1,,,,,231.7662,37.15953,7.157853,,,,
E. sideroxylon,Amb,280,295,1,,,,,219.9853,33.44902,8.841071,,,,
E. sideroxylon,Amb,280,295,1,,,,,216.192,42.58424,11.99547,,,,
E. sideroxylon,Amb,280,295,1,,,,,218.27,38.1953,7.950867,,,,
E. sideroxylon,Amb,280,295,1,,,,,221.7707,34.45725,7.950867,,,,
E. sideroxylon,Amb,280,295,1,,,,,221.3763,34.35776,10.81488,,,,
E. sideroxylon,Amb,280,295,1,,,,,214.1044,29.40606,9.613955,,,,
E. sideroxylon,Amb,280,295,1,,,,,,42.81673,7.165819,,,,
E. sideroxylon,Amb,280,295,1,,,,,,36.58235,10.49357,,,,
E. sideroxylon,Amb,280,295,1,,,,,,34.82618,9.275669,,,,
E. sideroxylon,Amb,280,295,1,,,,,,42.19255,9.482496,,,,
E. sideroxylon,Amb,280,295,1,,,,,,34.12448,10.00367,,,,
E. sideroxylon,Amb,280,295,1,,,,,,39.35333,6.228723,,,,
E. sideroxylon,Amb,280,295,1,,,,,,40.09587,5.782204,,,,
E. sideroxylon,Amb,280,295,1,,,,,,34.77863,12.87634,,,,
E. sideroxylon,Amb,280,295,1,,,,,,39.09733,8.886129,,,,
E. sideroxylon,Amb,280,295,1,,,,,,39.82173,7.776739,,,,
E. sideroxylon,Amb,280,295,1,,,,,,30.99671,9.934995,,,,
E. sideroxylon,Amb,280,295,1,,,,,,25.39123,6.889794,,,,
E. sideroxylon,Amb,280,295,1,,,,,,32.72478,11.15252,,,,
E. sideroxylon,Amb,280,295,1,,,,,,39.98758,7.101837,,,,
E. sideroxylon,Amb,280,295,1,,,,,,28.13693,7.462245,,,,
E. sideroxylon,Amb,280,295,1,,,,,,43.14989,6.755999,,,,
E. sideroxylon,Amb,280,295,1,,,,,,39.74285,11.15252,,,,
E. sideroxylon,Amb,280,295,1,,,,,,37.31122,8.114233,,,,
E. sideroxylon,Amb,280,295,1,,,,,,40.01468,8.782799,,,,
E. sideroxylon,Amb,280,295,1,,,,,,36.33509,9.802021,,,,
E. sideroxylon,Amb,280,295,1,,,,,,36.50741,9.482496,,,,
E. sideroxylon,Amb,280,295,1,,,,,,38.26693,9.848476,,,,
E. sideroxylon,Amb,280,295,1,,,,,,26.38302,9.512533,,,,
E. sideroxylon,Amb,280,295,1,,,,,,22.02186,8.170291,,,,
E. sideroxylon,Amb,280,295,1,,,,,,32.8518,10.4718,,,,
E. sideroxylon,Amb,280,295,2,39.74838898,60.25161102,1.515825234,18.68462,237.1356,31.14362,9.220144,5,1802.631579,447.3684211,19.88304094
E. sideroxylon,Amb,280,295,2,36.78646041,63.21353959,1.718391465,17.31042,231.0552,29.5821,10.58021,5,1618.421053,368.4210526,18.54304636
E. sideroxylon,Amb,280,295,2,43.28658489,56.71341511,1.310184559,17.7874,229.705,28.74477,9.848476,5,1901.315789,440.7894737,18.82022472
E. sideroxylon,Amb,280,295,2,39.28000619,60.71999381,1.545824446,18.48248,224.9758,27.38056,8.444999,5,1743.421053,342.1052632,16.40378549
E. sideroxylon,Amb,280,295,2,36.04044795,63.95955205,1.774660297,20.1875,224.9788,33.05783,8.782799,5,1763.157895,328.9473684,15.72327044
E. sideroxylon,Amb,280,295,2,,,,19.60948,222.4458,40.58663,10.16211,,1730.263158,328.9473684,15.97444089
E. sideroxylon,Amb,280,295,2,,,,18.40685,228.1188,39.34753,9.422136,,,,
E. sideroxylon,Amb,280,295,2,,,,19.78397,222.2919,39.05791,10.55861,,,,
E. sideroxylon,Amb,280,295,2,,,,19.90761,237.328,31.44444,9.512533,,,,
E. sideroxylon,Amb,280,295,2,,,,16.79948,246.0789,30.7565,10.8096,,,,
E. sideroxylon,Amb,280,295,2,,,,,226.3421,37.45773,7.776739,,,,
E. sideroxylon,Amb,280,295,2,,,,,224.991,34.48208,7.439272,,,,
E. sideroxylon,Amb,280,295,2,,,,,219.5741,31.63438,10.4718,,,,
E. sideroxylon,Amb,280,295,2,,,,,216.9054,39.1979,9.22633,,,,
E. sideroxylon,Amb,280,295,2,,,,,221.6225,34.56141,10.83069,,,,
E. sideroxylon,Amb,280,295,2,,,,,239.1624,31.41721,11.39543,,,,
E. sideroxylon,Amb,280,295,2,,,,,220.9377,28.3752,10.857,,,,
E. sideroxylon,Amb,280,295,2,,,,,214.8578,31.93594,10.81488,,,,
E. sideroxylon,Amb,280,295,2,,,,,209.4371,34.49697,8.451752,,,,
E. sideroxylon,Amb,280,295,2,,,,,208.1549,31.75499,8.029413,,,,
E. sideroxylon,Amb,280,295,2,,,,,243.9374,29.60523,8.769797,,,,
E. sideroxylon,Amb,280,295,2,,,,,230.633,29.41964,9.367479,,,,
E. sideroxylon,Amb,280,295,2,,,,,236.8852,32.4288,8.782799,,,,
E. sideroxylon,Amb,280,295,2,,,,,260.1191,31.75499,8.886129,,,,
E. sideroxylon,Amb,280,295,2,,,,,268.4045,32.39007,8.789292,,,,
E. sideroxylon,Amb,280,295,2,,,,,,36.48396,6.080399,,,,
E. sideroxylon,Amb,280,295,2,,,,,,33.09922,10.58021,,,,
E. sideroxylon,Amb,280,295,2,,,,,,32.10344,8.114233,,,,
E. sideroxylon,Amb,280,295,2,,,,,,35.8291,10.22368,,,,
E. sideroxylon,Amb,280,295,2,,,,,,34.42909,9.145587,,,,
E. sideroxylon,Amb,280,295,2,,,,,,33.76648,8.1353,,,,
E. sideroxylon,Amb,280,295,2,,,,,,36.21241,9.536494,,,,
E. sideroxylon,Amb,280,295,2,,,,,,36.60885,7.157853,,,,
E. sideroxylon,Amb,280,295,2,,,,,,34.56141,8.769797,,,,
E. sideroxylon,Amb,280,295,2,,,,,,29.76667,6.755999,,,,
E. sideroxylon,Amb,280,295,2,,,,,,30.21375,8.789292,,,,
E. sideroxylon,Amb,280,295,2,,,,,,28.83989,8.444999,,,,
E. sideroxylon,Amb,280,295,2,,,,,,30.02622,7.431599,,,,
E. sideroxylon,Amb,280,295,2,,,,,,32.43759,11.54466,,,,
E. sideroxylon,Amb,280,295,2,,,,,,35.15717,9.554425,,,,
E. sideroxylon,Amb,280,295,2,,,,,,35.49472,7.500376,,,,
E. sideroxylon,Amb,280,295,2,,,,,,36.18404,11.54466,,,,
E. sideroxylon,Amb,280,295,2,,,,,,28.8102,10.07754,,,,
E. sideroxylon,Amb,280,295,2,,,,,,27.36388,11.823,,,,
E. sideroxylon,Amb,280,295,2,,,,,,30.276,7.431599,,,,
E. sideroxylon,Amb,280,295,2,,,,,,45.16424,8.505585,,,,
E. sideroxylon,Amb,280,295,2,,,,,,37.13496,7.500376,,,,
E. sideroxylon,Amb,280,295,2,,,,,,34.35776,7.798717,,,,
E. sideroxylon,Amb,280,295,2,,,,,,39.28077,5.899422,,,,
E. sideroxylon,Amb,280,295,2,,,,,,34.83437,7.125898,,,,
E. sideroxylon,Amb,400,165,1,31.80290253,68.19709747,2.144367088,18.1551,268.8888,44.71481,10.81488,5,1401.315789,243.4210526,14.8
E. sideroxylon,Amb,400,165,1,10.14545228,89.85454772,8.856633022,17.89509,274.6602,42.56816,11.0652,5,1381.578947,276.3157895,16.66666667
E. sideroxylon,Amb,400,165,1,24.81541592,75.18458408,3.029753131,17.69886,253.3211,35.52686,11.00316,6,1322.368421,250,15.89958159
E. sideroxylon,Amb,400,165,1,18.20797613,81.79202387,4.492098589,16.84426,259.9594,37.21323,10.00367,6,1559.210526,328.9473684,17.42160279
E. sideroxylon,Amb,400,165,1,19.38991133,80.61008867,4.15732116,18.84235,281.203,38.1953,7.101837,6,1394.736842,302.6315789,17.82945736
E. sideroxylon,Amb,400,165,1,,,,20.13488,269.6058,46.10072,7.431599,,1388.157895,269.7368421,16.26984127
E. sideroxylon,Amb,400,165,1,,,,17.51881,254.0579,40.21097,10.134,,,,
E. sideroxylon,Amb,400,165,1,,,,18.91891,257.5312,32.33012,9.343085,,,,
E. sideroxylon,Amb,400,165,1,,,,16.62271,254.8096,38.05013,7.776739,,,,
E. sideroxylon,Amb,400,165,1,,,,19.88349,260.4225,31.48071,10.13963,,,,
E. sideroxylon,Amb,400,165,1,,,,,276.3212,36.91923,9.726058,,,,
E. sideroxylon,Amb,400,165,1,,,,,267.5384,39.76294,10.16211,,,,
E. sideroxylon,Amb,400,165,1,,,,,258.0933,46.05243,8.219028,,,,
E. sideroxylon,Amb,400,165,1,,,,,262.1754,41.14647,10.27378,,,,
E. sideroxylon,Amb,400,165,1,,,,,259.4339,42.25876,7.093799,,,,
E. sideroxylon,Amb,400,165,1,,,,,266.7602,35.47543,8.841071,,,,
E. sideroxylon,Amb,400,165,1,,,,,280.9277,34.444,9.512533,,,,
E. sideroxylon,Amb,400,165,1,,,,,284.7355,35.96578,9.095542,,,,
E. sideroxylon,Amb,400,165,1,,,,,275.5918,29.09985,8.444999,,,,
E. sideroxylon,Amb,400,165,1,,,,,296.4413,38.50623,9.095542,,,,
E. sideroxylon,Amb,400,165,1,,,,,,38.10557,9.095542,,,,
E. sideroxylon,Amb,400,165,1,,,,,,40.60631,8.808745,,,,
E. sideroxylon,Amb,400,165,1,,,,,,43.19879,8.943728,,,,
E. sideroxylon,Amb,400,165,1,,,,,,49.07525,9.294104,,,,
E. sideroxylon,Amb,400,165,1,,,,,,38.53289,7.500376,,,,
E. sideroxylon,Amb,400,165,1,,,,,,30.38322,6.764439,,,,
E. sideroxylon,Amb,400,165,1,,,,,,32.72478,8.1353,,,,
E. sideroxylon,Amb,400,165,1,,,,,,37.92999,7.703024,,,,
E. sideroxylon,Amb,400,165,1,,,,,,34.98799,7.05347,,,,
E. sideroxylon,Amb,400,165,1,,,,,,37.95555,8.68481,,,,
E. sideroxylon,Amb,400,165,1,,,,,,42.29115,8.886129,,,,
E. sideroxylon,Amb,400,165,1,,,,,,44.25695,8.68481,,,,
E. sideroxylon,Amb,400,165,1,,,,,,44.29818,7.439272,,,,
E. sideroxylon,Amb,400,165,1,,,,,,33.05955,9.189152,,,,
E. sideroxylon,Amb,400,165,1,,,,,,39.96046,9.802021,,,,
E. sideroxylon,Amb,400,165,1,,,,,,39.48938,8.789292,,,,
E. sideroxylon,Amb,400,165,1,,,,,,44.04372,8.1353,,,,
E. sideroxylon,Amb,400,165,1,,,,,,33.38927,10.66614,,,,
E. sideroxylon,Amb,400,165,1,,,,,,35.80839,7.835211,,,,
E. sideroxylon,Amb,400,165,1,,,,,,47.98662,7.276434,,,,
E. sideroxylon,Amb,400,165,1,,,,,,41.2614,9.458399,,,,
E. sideroxylon,Amb,400,165,1,,,,,,40.58804,9.940736,,,,
E. sideroxylon,Amb,400,165,1,,,,,,29.66684,8.465242,,,,
E. sideroxylon,Amb,400,165,1,,,,,,34.69322,10.13963,,,,
E. sideroxylon,Amb,400,165,1,,,,,,31.50426,8.444999,,,,
E. sideroxylon,Amb,400,165,1,,,,,,37.28216,5.752526,,,,
E. sideroxylon,Amb,400,165,1,,,,,,36.59794,10.13963,,,,
E. sideroxylon,Amb,400,165,1,,,,,,41.57136,10.40621,,,,
E. sideroxylon,Amb,400,165,1,,,,,,31.11612,5.742599,,,,
E. sideroxylon,Amb,400,165,1,,,,,,26.35706,12.84084,,,,
E. sideroxylon,Amb,400,165,2,20.67361256,79.32638744,3.837083975,20.34646,278.106,44.04632,6.427082,5,1460.526316,223.6842105,13.28125
E. sideroxylon,Amb,400,165,2,32.99450578,67.00549422,2.030807634,17.28416,274.098,36.1588,9.848476,6,1611.842105,250,13.42756184
E. sideroxylon,Amb,400,165,2,15.53046618,84.46953382,5.438956749,17.20854,281.5566,30.96356,10.18454,6,1598.684211,296.0526316,15.625
E. sideroxylon,Amb,400,165,2,28.19199867,71.80800133,2.547105729,17.98586,283.2126,31.78193,8.505585,6,1401.315789,230.2631579,14.11290323
E. sideroxylon,Amb,400,165,2,17.31360329,82.68639671,4.775805206,19.07086,277.7118,40.96303,7.125898,6,1559.210526,190.7894737,10.90225564
E. sideroxylon,Amb,400,165,2,,,,16.50577,284.0422,30.1116,8.782799,,1421.052632,230.2631579,13.94422311
E. sideroxylon,Amb,400,165,2,,,,14.86356,277.8104,38.20874,8.451752,,,,
E. sideroxylon,Amb,400,165,2,,,,17.84646,276.5061,27.82701,12.50316,,,,
E. sideroxylon,Amb,400,165,2,,,,,269.0551,41.55489,9.126852,,,,
E. sideroxylon,Amb,400,165,2,,,,,262.8787,30.29295,7.950867,,,,
E. sideroxylon,Amb,400,165,2,,,,,283.0836,47.49544,7.439272,,,,
E. sideroxylon,Amb,400,165,2,,,,,287.1331,35.13769,6.310624,,,,
E. sideroxylon,Amb,400,165,2,,,,,289.8331,38.87049,7.776739,,,,
E. sideroxylon,Amb,400,165,2,,,,,283.7809,36.83414,11.1474,,,,
E. sideroxylon,Amb,400,165,2,,,,,289.8355,37.17181,9.126852,,,,
E. sideroxylon,Amb,400,165,2,,,,,292.5348,38.55658,9.796199,,,,
E. sideroxylon,Amb,400,165,2,,,,,291.8662,30.54616,8.225966,,,,
E. sideroxylon,Amb,400,165,2,,,,,301.9939,36.82174,10.00367,,,,
E. sideroxylon,Amb,400,165,2,,,,,309.4255,31.63438,10.49357,,,,
E. sideroxylon,Amb,400,165,2,,,,,312.1272,33.82219,9.275669,,,,
E. sideroxylon,Amb,400,165,2,,,,,,43.92568,9.095542,,,,
E. sideroxylon,Amb,400,165,2,,,,,,45.17561,12.07133,,,,
E. sideroxylon,Amb,400,165,2,,,,,,43.58798,7.703024,,,,
E. sideroxylon,Amb,400,165,2,,,,,,49.99553,9.013627,,,,
E. sideroxylon,Amb,400,165,2,,,,,,41.77399,7.798717,,,,
E. sideroxylon,Amb,400,165,2,,,,,,30.99671,9.095542,,,,
E. sideroxylon,Amb,400,165,2,,,,,,35.40459,8.444999,,,,
E. sideroxylon,Amb,400,165,2,,,,,,33.03711,8.356709,,,,
E. sideroxylon,Amb,400,165,2,,,,,,39.70694,6.755999,,,,
E. sideroxylon,Amb,400,165,2,,,,,,27.6996,9.888946,,,,
E. sideroxylon,Amb,400,165,2,,,,,,43.23971,9.458399,,,,
E. sideroxylon,Amb,400,165,2,,,,,,42.13707,6.831581,,,,
E. sideroxylon,Amb,400,165,2,,,,,,43.53952,9.385734,,,,
E. sideroxylon,Amb,400,165,2,,,,,,40.88635,9.613955,,,,
E. sideroxylon,Amb,400,165,2,,,,,,30.43201,5.498985,,,,
E. sideroxylon,Amb,400,165,2,,,,,,31.79808,10.49357,,,,
E. sideroxylon,Amb,400,165,2,,,,,,42.96837,8.107199,,,,
E. sideroxylon,Amb,400,165,2,,,,,,53.37667,8.808745,,,,
E. sideroxylon,Amb,400,165,2,,,,,,41.9362,10.55861,,,,
E. sideroxylon,Amb,400,165,2,,,,,,29.28163,11.14228,,,,
E. sideroxylon,Amb,400,165,2,,,,,,32.26829,11.22899,,,,
E. sideroxylon,Amb,400,165,2,,,,,,29.39636,8.545738,,,,
E. sideroxylon,Amb,400,165,2,,,,,,35.0678,10.49357,,,,
E. sideroxylon,Amb,400,165,2,,,,,,32.43583,8.163305,,,,
E. sideroxylon,Amb,400,165,2,,,,,,35.6535,10.49357,,,,
E. sideroxylon,Amb,400,165,2,,,,,,33.44049,8.612243,,,,
E. sideroxylon,Amb,400,165,2,,,,,,38.26693,7.431599,,,,
E. sideroxylon,Amb,400,165,2,,,,,,31.22777,7.907694,,,,
E. sideroxylon,Amb,400,165,2,,,,,,39.34753,6.963924,,,,
E. sideroxylon,Amb,400,165,2,,,,,,29.63413,6.764439,,,,
E. sideroxylon,Amb,400,168,1,18.28383622,81.71616378,4.469311736,19.98737,236.4609,35.91498,7.439272,5,1263.157895,217.1052632,14.66666667
E. sideroxylon,Amb,400,168,1,19.94288656,80.05711344,4.01431925,17.45545,239.8722,32.20989,10.15649,5,1276.315789,230.2631579,15.28384279
E. sideroxylon,Amb,400,168,1,23.26621102,76.73378898,3.298078442,20.62711,247.3148,31.14362,11.22899,6,1296.052632,197.3684211,13.21585903
E. sideroxylon,Amb,400,168,1,13.35943096,86.64056904,6.485348763,16.24055,241.402,29.04687,9.095542,6,1388.157895,256.5789474,15.6
E. sideroxylon,Amb,400,168,1,21.10573473,78.89426527,3.738048746,18.02553,250.7058,35.1117,10.60713,6,1388.157895,282.8947368,16.92913386
E. sideroxylon,Amb,400,168,1,,,,15.98519,237.8112,34.81962,6.558889,,1493.421053,296.0526316,16.54411765
E. sideroxylon,Amb,400,168,1,,,,19.47585,241.1929,45.48398,7.165819,,,,
E. sideroxylon,Amb,400,168,1,,,,15.85359,242.5554,38.10557,11.22899,,,,
E. sideroxylon,Amb,400,168,1,,,,21.20005,218.9611,41.97428,8.769797,,,,
E. sideroxylon,Amb,400,168,1,,,,14.43452,239.8532,27.67899,9.343085,,,,
E. sideroxylon,Amb,400,168,1,,,,,257.4559,42.45273,11.39543,,,,
E. sideroxylon,Amb,400,168,1,,,,,239.9635,41.89264,8.343043,,,,
E. sideroxylon,Amb,400,168,1,,,,,238.4638,36.56363,8.612243,,,,
E. sideroxylon,Amb,400,168,1,,,,,233.864,28.82406,7.776739,,,,
E. sideroxylon,Amb,400,168,1,,,,,232.4103,33.37217,9.819467,,,,
E. sideroxylon,Amb,400,168,1,,,,,231.4499,35.04827,10.81488,,,,
E. sideroxylon,Amb,400,168,1,,,,,217.1746,33.31228,10.27378,,,,
E. sideroxylon,Amb,400,168,1,,,,,217.8042,30.9027,7.462245,,,,
E. sideroxylon,Amb,400,168,1,,,,,229.0921,31.73342,7.093799,,,,
E. sideroxylon,Amb,400,168,1,,,,,226.9744,27.37847,7.221338,,,,
E. sideroxylon,Amb,400,168,1,,,,,239.0755,36.53865,8.552412,,,,
E. sideroxylon,Amb,400,168,1,,,,,254.5004,28.71498,6.789695,,,,
E. sideroxylon,Amb,400,168,1,,,,,254.9627,31.16742,9.836883,,,,
E. sideroxylon,Amb,400,168,1,,,,,252.631,31.27159,7.029162,,,,
E. sideroxylon,Amb,400,168,1,,,,,261.0737,32.43759,6.755999,,,,
E. sideroxylon,Amb,400,168,1,,,,,,24.66171,8.444999,,,,
E. sideroxylon,Amb,400,168,1,,,,,,28.43345,10.33469,,,,
E. sideroxylon,Amb,400,168,1,,,,,,29.16253,7.439272,,,,
E. sideroxylon,Amb,400,168,1,,,,,,42.5695,8.782799,,,,
E. sideroxylon,Amb,400,168,1,,,,,,37.10268,7.431599,,,,
E. sideroxylon,Amb,400,168,1,,,,,,42.08288,7.165819,,,,
E. sideroxylon,Amb,400,168,1,,,,,,35.13282,6.164271,,,,
E. sideroxylon,Amb,400,168,1,,,,,,28.3752,8.444999,,,,
E. sideroxylon,Amb,400,168,1,,,,,,30.276,6.427082,,,,
E. sideroxylon,Amb,400,168,1,,,,,,34.49697,9.796199,,,,
